...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,X23I_50_CI,other_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,X23I_95_CI,other_95_CI
513,1.66166677470316,0.342425557577211,IA,2023-10-30,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1
514,1.48970630649488,0.350470433873256,IA,2023-10-31,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1
515,1.11906709956947,0.3940315600655995,IA,2023-11-01,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1
516,0.866923025246169,0.608686195018565,IA,2023-11-02,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
517,5.76402053333802,0.411468911393696,IA,2023-11-03,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
518,0.736103169785945,0.349738170107684,IA,2023-11-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
519,1.67355631291672,0.3331009351170025,IA,2023-11-05,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
520,2.73138181261355,0.313218931240091,IA,2023-11-06,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
521,1.93979127986497,0.3706061794930485,IA,2023-11-07,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1
522,1.24850026167313,0.3541571834439855,IA,2023-11-08,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0
523,3.29224264775608,0.4518252007800545,IA,2023-11-09,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1
524,1.60204698374062,0.281483203410873,IA,2023-11-10,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
525,1.80464693913965,0.4737637467672845,IA,2023-11-11,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
526,1.48128679912388,0.2997758023917495,IA,2023-11-12,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
527,7.25627359269888,0.4577046410668625,IA,2023-11-13,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0
528,6.26560514997422,0.4803436500834025,IA,2023-11-14,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0
529,2.8366306446404,0.3536745754004875,IA,2023-11-15,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1
530,3.75326101352083,0.4459451889027115,IA,2023-11-16,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1
531,2.01397421389561,0.44463909422165,IA,2023-11-17,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1
532,2.88630722073276,0.447677057357473,IA,2023-11-18,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0
533,2.29828870560661,0.370345298061884,IA,2023-11-19,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0
534,5.51252325186312,0.4195923849128565,IA,2023-11-20,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0
535,2.81049110186528,0.436749659651339,IA,2023-11-21,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0
536,4.23051879131029,0.4128156376056645,IA,2023-11-22,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0
537,0.902605660321502,0.4393225633318485,IA,2023-11-23,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
538,4.42691484382595,0.3926013159002685,IA,2023-11-24,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1
539,1.46824496081442,0.375452296022654,IA,2023-11-25,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
540,5.12021879247841,0.383922628397554,IA,2023-11-26,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1
541,4.63017619092859,0.388808969447071,IA,2023-11-27,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0
542,4.39075609031865,0.4541653913042945,IA,2023-11-28,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
543,13.2228541184333,0.493248673176564,IA,2023-11-29,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
544,4.99897491722938,0.479611159357093,IA,2023-11-30,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
545,5.99797805252785,0.449545065048157,IA,2023-12-01,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
546,5.44412212995339,0.467818546439761,IA,2023-12-02,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
547,NA,NA,ID,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,0.348431363656743,0.1909154535820275,ID,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
551,NA,NA,ID,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.02203668520043,0.364097627294397,IL,2023-10-22,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
590,1.37714783668537,0.3366712614402875,IL,2023-10-23,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
591,2.15440994379554,0.3595112884950215,IL,2023-10-24,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1
592,3.01660287062147,0.353087648737229,IL,2023-10-25,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0
593,2.07819386948099,0.3793322240992915,IL,2023-10-26,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0
594,3.51961496053791,0.3957487054245895,IL,2023-10-27,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0
595,1.45392566880104,0.3136714554207585,IL,2023-10-28,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0
596,2.25588479663868,0.473742770228325,IL,2023-10-29,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0
597,4.01134570095778,0.2583276586846735,IL,2023-10-30,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
598,2.63325284442282,0.46111845094051,IL,2023-10-31,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0
599,2.71838322302057,0.4082463741108615,IL,2023-11-01,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
600,2.57632885804376,0.3298908631556335,IL,2023-11-02,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
601,1.7395208536801,0.2933783918777795,IL,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1
602,1.77327887774357,0.4188338329462625,IL,2023-11-04,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0
603,3.40404672268616,0.4261484791362475,IL,2023-11-05,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0
604,5.8803087828173,0.319171577716421,IL,2023-11-06,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
605,1.51820306470782,0.335515681600708,IL,2023-11-07,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
606,2.90095055714056,0.3811616596383985,IL,2023-11-08,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1
607,2.84415610212098,0.4279166588737825,IL,2023-11-09,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1
608,2.22548985773917,0.3693740760456835,IL,2023-11-10,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0
609,2.66811942729567,0.3841531605920165,IL,2023-11-11,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1
610,1.48033779798479,0.285526567793364,IL,2023-11-12,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
611,3.40334981267083,0.2897284537382835,IL,2023-11-13,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
612,5.06738913948097,0.392061095543971,IL,2023-11-14,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0
613,3.57472721200888,0.390814761104765,IL,2023-11-15,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0
614,2.55815375890074,0.3253854706657535,IL,2023-11-16,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0
615,3.71856532465334,0.363406991363201,IL,2023-11-17,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0
616,2.64451018555473,0.4204573580778365,IL,2023-11-18,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0
617,1.7363125548402,0.3636727341335095,IL,2023-11-19,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0
618,3.52943992946946,0.4066178622647875,IL,2023-11-20,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
619,3.47954217033232,0.449927429619757,IL,2023-11-21,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0
620,2.3157690680841,0.37562252388933,IL,2023-11-22,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
621,2.52670835359945,0.487428811623334,IL,2023-11-23,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0
622,5.41221112493065,0.3807585854390885,IL,2023-11-24,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0
623,4.14971510296841,0.3853996640157,IL,2023-11-25,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1
624,4.25962255233402,0.3634641724144265,IL,2023-11-26,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1
625,5.8060458952904,0.3824684557598915,IL,2023-11-27,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
626,4.37318465167023,0.333200557871511,IL,2023-11-28,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0
627,8.85789219653988,0.444146462139823,IL,2023-11-29,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
628,4.02481719600535,0.3717916353979085,IL,2023-11-30,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1
629,5.56575448455637,0.389587167995269,IL,2023-12-01,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
630,4.99727186619929,0.3277216263809175,IL,2023-12-02,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
631,1.04739024047426,0.316752271804459,IN,2023-10-22,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
632,NA,NA,IN,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,0.375927818893777,0.2539726199760035,IN,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
634,1.02311581186792,0.454290551936032,IN,2023-10-25,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0
635,1.13898773011063,0.481361266977309,IN,2023-10-26,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1
636,0.808735844710664,0.59256900595573,IN,2023-10-27,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
637,0.365668647026621,0.248159990582083,IN,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
638,0.819901555754374,0.588408812128135,IN,2023-10-29,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
639,1.07510125608527,0.3301678073719195,IN,2023-10-30,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
640,0.469251460755343,0.3319430111057255,IN,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
641,1.2912818057044,0.4244582264031465,IN,2023-11-01,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
642,0.864222867387125,0.62551881849394,IN,2023-11-02,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
643,0.365193047017281,0.23977593532341,IN,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
644,NA,NA,IN,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,0.919857545879659,0.4739489601398205,IN,2023-11-05,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
646,0.823871479501594,0.60442524807603,IN,2023-11-06,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
647,1.45911980945695,0.385024599357717,IN,2023-11-07,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
648,0.871996155197203,0.384312821869841,IN,2023-11-08,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0
649,0.816001931836046,0.2903242797755945,IN,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
650,NA,NA,IN,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,NA,NA,IN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,0.818713180411625,0.418137757448303,IN,2023-11-12,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
653,1.35486175123462,0.388743402848955,IN,2023-11-13,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0
654,0.820895885287922,0.418270032878671,IN,2023-11-14,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
655,0.353421529317509,0.2240253626507255,IN,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
656,0.69255698434273,0.4984574752129945,IN,2023-11-16,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
657,0.348674580076832,0.2215700852303585,IN,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
658,NA,NA,IN,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.509668425737037,0.370135307130088,IN,2023-11-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
660,0.809895683703486,0.610620951097815,IN,2023-11-20,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
661,NA,NA,IN,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,0.517997295095838,0.377038153533819,IN,2023-11-22,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
663,0.453773722052268,0.297054045192664,IN,2023-11-23,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
664,0.877472411803146,0.424196211319082,IN,2023-11-24,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
665,NA,NA,IN,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.676784274653489,0.4867865524139,IN,2023-11-26,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
667,0.675482210148029,0.3239515333937775,IN,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
668,1.65277991660855,0.608813531585115,IN,2023-11-28,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1
669,1.45782202050999,0.3067162883877165,IN,2023-11-29,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
670,1.49647339963153,0.455725451178788,IN,2023-11-30,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1
671,1.01252841665238,0.338651962218281,IN,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
672,NA,NA,IN,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,0.647338437400608,0.3801209658794985,KS,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
675,0.646229696886916,0.371663744609187,KS,2023-10-24,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
676,0.640022083333279,0.371594102070514,KS,2023-10-25,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
677,NA,NA,KS,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,0.275893634655026,0.192933392546463,KS,2023-10-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
682,NA,NA,KS,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,NA,NA,KS,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,0.593977403601463,0.4110633570658495,KS,2023-11-02,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
685,NA,NA,KS,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,1.55486133244498,0.3941735042636355,KS,2023-11-06,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
689,1.26847731103544,0.372153726532017,KS,2023-11-07,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
690,1.73186134147225,0.53221799432459,KS,2023-11-08,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
691,0.83095487922867,0.601898833865335,KS,2023-11-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
692,NA,NA,KS,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,0.5942861830281,0.421143371466014,KS,2023-11-13,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
696,NA,NA,KS,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,0.48230483706552,0.3060544067929755,KS,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
698,NA,NA,KS,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,0.821013000333249,0.595602146506755,KS,2023-11-18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
701,NA,NA,KS,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,NA,NA,KS,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,NA,NA,KS,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
