...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,other_95_CI
72,NA,NA,AL,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.648428741090803,0.465542410972006,AL,2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
76,NA,NA,AL,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.254713198553058,0.1742772260876345,AL,2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,NA,NA,AL,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.757455778291649,0.3837094127577645,AL,2023-12-15,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
84,NA,NA,AL,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,2.95842127263197,0.54810052025645,AR,2023-11-06,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0
87,0.84857310926305,0.600528904471275,AR,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
88,0.19827607883633,0.12991344652925849,AR,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,NA,NA,AR,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.628240587857698,0.456495711210721,AR,2023-11-15,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
96,NA,NA,AR,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.605365301641465,0.445793116230259,AR,2023-11-20,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
101,0.778822917766182,0.40577996457315,AR,2023-11-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1
102,NA,NA,AR,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.243200665668685,0.1656321678961305,AR,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,1.37004392964947,0.53566540529565,AR,2023-11-28,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1
109,0.662350925824687,0.1723807128236105,AR,2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
110,NA,NA,AR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,0.797059616594314,0.59491936854148,AR,2023-12-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
112,NA,NA,AR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,0.538246457341611,0.3957065972122355,AR,2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
116,NA,NA,AR,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,1.7041096393411,0.59807192280983,AR,2023-12-07,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1
118,NA,NA,AR,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.508806717094239,0.375480163196527,AR,2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121,NA,NA,AR,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,1.1520856303638,0.57237091511077,AR,2023-12-12,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
123,0.826578185271462,0.582551068562185,AR,2023-12-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
124,2.30966127525143,0.41275766914955,AR,2023-12-14,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
125,0.723928978782209,0.55024737026496,AR,2023-12-15,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
126,NA,NA,AR,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.969670924072,0.3740107363840935,AZ,2023-11-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0
128,3.91315062392815,0.354302506300828,AZ,2023-11-06,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0
129,1.89975371548064,0.3207094621570665,AZ,2023-11-07,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1
130,2.3871592876573,0.3811745845848045,AZ,2023-11-08,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0
131,1.6337004102435,0.367036941165385,AZ,2023-11-09,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1
132,1.30838005459998,0.368147027308871,AZ,2023-11-10,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
133,1.32820550923695,0.3535093466919765,AZ,2023-11-11,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
134,3.2809532706627,0.3258079093592735,AZ,2023-11-12,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
135,3.82989044346664,0.3181634366279135,AZ,2023-11-13,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1
136,2.46657929795392,0.373654458297679,AZ,2023-11-14,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1
137,2.22065367400243,0.3181740281604665,AZ,2023-11-15,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
138,1.50007374415039,0.1732418357400255,AZ,2023-11-16,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
139,0.66661712552293,0.4550468699862375,AZ,2023-11-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
140,1.1569452833797,0.4017325138866115,AZ,2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
141,2.00011943424149,0.392167928012106,AZ,2023-11-19,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
142,4.67798909245619,0.32011948929224,AZ,2023-11-20,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1
143,1.85556052282664,0.378883025606917,AZ,2023-11-21,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
144,1.67019999309301,0.39173111203711253,AZ,2023-11-22,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
145,1.05821545226169,0.4486232939206295,AZ,2023-11-23,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1
146,2.06956391627031,0.314946018658227,AZ,2023-11-24,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
147,1.8332046744913,0.381909103761723,AZ,2023-11-25,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1
148,4.43254029874991,0.4701532253868355,AZ,2023-11-26,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
149,2.25901243164039,0.3246044840432765,AZ,2023-11-27,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0
150,5.72467796652435,0.36046004268186,AZ,2023-11-28,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1
151,2.3884430613783,0.3346835011852335,AZ,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0
152,0.751169995236632,0.340128052760935,AZ,2023-11-30,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1
153,1.04191686052779,0.330687467323835,AZ,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
154,1.78201257868514,0.350749485936055,AZ,2023-12-02,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1
155,2.97731554676563,0.3346020428971255,AZ,2023-12-03,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
156,4.21739630498178,0.38385629969281,AZ,2023-12-04,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1
157,4.83189068398932,0.3107942900210795,AZ,2023-12-05,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0
158,3.15300466553353,0.405418243572448,AZ,2023-12-06,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
159,2.11354672629569,0.3155246919726125,AZ,2023-12-07,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1
160,0.586679420055678,0.2633810922208125,AZ,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
161,0.938249381266718,0.152488562745021,AZ,2023-12-09,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
162,1.02793812725466,0.452235365072382,AZ,2023-12-10,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0
163,1.98590866111971,0.397387425838155,AZ,2023-12-11,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1
164,3.32453843007587,0.464976615780314,AZ,2023-12-12,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0
165,2.31507790594919,0.408510774060108,AZ,2023-12-13,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1
166,1.63571266550126,0.3475001208133215,AZ,2023-12-14,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1
167,1.06904700250099,0.360509513261994,AZ,2023-12-15,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1
168,4.32751088096654,0.467226020515111,AZ,2023-12-16,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1
169,1.23924004294942,0.429475962513009,CA,2023-11-05,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1
170,2.48676215587565,0.315518221553487,CA,2023-11-06,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
171,2.36584239713496,0.3737985483033995,CA,2023-11-07,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0
172,3.56183732945807,0.432073523604447,CA,2023-11-08,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
173,3.03583221957095,0.3716017566657915,CA,2023-11-09,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
174,1.79661794254193,0.3103927658592445,CA,2023-11-10,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1
175,1.16956415478352,0.2316691902798425,CA,2023-11-11,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
176,1.32531795313178,0.239678835485476,CA,2023-11-12,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1
177,4.00002517859542,0.3705486890153745,CA,2023-11-13,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
178,2.23596895873025,0.302274776314716,CA,2023-11-14,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0
179,2.22629891684498,0.3146514866087405,CA,2023-11-15,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0
180,1.6667330155555,0.3482832750564125,CA,2023-11-16,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0
181,1.714503269815,0.3898092740010095,CA,2023-11-17,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0
182,1.31695165641608,0.357404595536362,CA,2023-11-18,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1
183,0.647378809819367,0.3564883060333705,CA,2023-11-19,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
184,2.15349092563164,0.293379659948129,CA,2023-11-20,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1
