...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI
28,NA,NA,AK,2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1.47783416424927,0.2914310727780715,AK,2022-10-10,1,1,0,0,1,1,1,0,0,0,1,1
31,0.0124185203933412,0.0107055324943019,AK,2022-10-11,1,1,1,1,1,1,1,1,1,1,1,1
32,NA,NA,AK,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,AK,2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,AK,2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,AK,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,AK,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,AK,2022-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,0.0613030592353748,0.0175042667822047,AK,2022-10-18,1,1,1,1,1,1,1,1,1,1,1,1
39,0.0206247632761326,0.0188936182505342,AK,2022-10-19,1,1,1,1,1,1,1,1,1,1,1,1
40,NA,NA,AK,2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.301216878088305,0.1607220632636895,AL,2022-09-11,1,1,1,1,1,1,1,1,1,1,1,1
44,0.551334192825713,0.175086996963843,AL,2022-09-12,1,1,1,1,1,1,1,0,0,1,1,1
45,0.602640679044465,0.0900297801168955,AL,2022-09-13,1,1,1,1,1,1,1,0,0,1,1,1
46,0.635619013495484,0.192644500017705,AL,2022-09-14,1,1,1,1,1,1,1,0,0,1,1,1
47,0.900135986550521,0.03255349697242085,AL,2022-09-15,1,1,1,1,1,1,1,0,0,1,1,1
48,0.350665459190086,0.1921011496782575,AL,2022-09-16,1,1,1,1,1,1,1,0,0,1,1,1
49,0.362325559749471,0.1918132961085175,AL,2022-09-17,1,1,1,1,1,1,1,0,0,1,1,1
50,0.0398542493361434,0.03495390889267,AL,2022-09-18,1,1,1,1,1,1,1,1,1,1,1,1
51,0.472123062845768,0.2429858047717185,AL,2022-09-19,1,1,1,1,1,1,1,1,1,1,1,1
52,0.42160979927361403,0.03689447640898315,AL,2022-09-20,1,1,1,1,1,1,1,1,1,1,1,1
53,0.303144148684184,0.125182630826809,AL,2022-09-21,1,1,1,1,1,1,1,0,0,1,1,1
54,0.277957399121408,0.160042927415369,AL,2022-09-22,1,1,1,1,1,1,1,1,1,1,1,1
55,1.50815623364654,0.264714163581777,AL,2022-09-23,1,0,0,1,1,1,1,1,1,1,1,1
56,0.288283218046717,0.04177296942242005,AL,2022-09-24,1,1,1,1,1,1,1,0,0,1,1,1
57,0.331893050788099,0.1893220025152425,AL,2022-09-25,1,1,1,1,1,1,1,0,1,1,0,1
58,0.332951371000993,0.189021606956802,AL,2022-09-26,1,1,1,1,1,1,1,1,1,1,1,1
59,0.426948805781599,0.236142789368352,AL,2022-09-27,1,1,1,1,1,1,1,1,1,1,1,1
60,0.65212704551859,0.0483374621423378,AL,2022-09-28,1,1,1,1,1,1,1,1,1,1,1,1
61,0.420060273123427,0.234191206823751,AL,2022-09-29,1,1,1,1,1,1,1,0,0,1,1,1
62,0.175842168539728,0.052423884958673,AL,2022-09-30,1,1,1,1,1,1,1,0,0,1,1,1
63,0.945930757797414,0.267690539508508,AL,2022-10-01,1,1,1,1,1,1,1,0,0,1,1,1
64,0.35327745651797,0.0571628858701895,AL,2022-10-02,1,1,1,1,1,1,1,1,1,1,1,1
65,0.0623966155162588,0.059809480851039,AL,2022-10-03,1,1,1,1,1,1,1,0,0,1,1,1
66,NA,NA,AL,2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.210184458964754,0.0657304050368625,AL,2022-10-05,1,1,1,1,1,1,1,0,0,1,1,1
68,NA,NA,AL,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,0.236702111131453,0.0764338410390615,AL,2022-10-08,1,1,1,1,1,1,1,1,1,1,1,1
71,0.433284736228961,0.0805625560832615,AL,2022-10-09,1,1,1,1,1,1,1,1,1,1,1,1
72,0.243671990874086,0.0850060835686395,AL,2022-10-10,1,1,1,1,1,1,1,1,1,1,1,1
73,0.455656136736433,0.089786508714814,AL,2022-10-11,1,1,1,1,1,1,1,1,1,1,1,1
74,2.01366700911253,0.384095675291278,AL,2022-10-12,1,1,0,1,0,1,1,0,0,1,0,1
75,0.361334513341924,0.173746303289558,AL,2022-10-13,1,1,1,1,1,1,1,1,1,1,1,1
76,0.734445986570302,0.106381698278722,AL,2022-10-14,1,1,1,1,1,1,1,0,0,1,1,1
77,0.101274887820588,0.1127448761406955,AL,2022-10-15,1,1,1,1,1,1,1,1,1,1,1,1
78,1.21146022994788,0.2478089443231115,AL,2022-10-16,1,1,1,0,1,1,1,1,0,0,1,1
79,1.01746806222521,0.441961704580432,AL,2022-10-17,1,1,1,0,1,1,1,1,0,0,1,1
80,0.124216401643516,0.1346668736991605,AL,2022-10-18,1,1,1,1,1,1,1,1,1,1,1,1
81,0.33127424342081,0.14299497917266,AL,2022-10-19,1,1,1,1,1,1,1,1,1,1,1,1
82,0.133117320379994,0.151868305904816,AL,2022-10-20,1,1,1,1,1,1,1,1,1,1,1,1
83,0.142411574336707,0.161304542888966,AL,2022-10-21,1,1,1,1,1,1,1,0,0,1,1,1
84,0.151253067820645,0.171318405399536,AL,2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1
85,0.640144501056266,0.0654532846782175,AR,2022-09-11,1,1,1,1,1,1,1,0,0,1,1,1
86,2.32871395729537,0.1546872548838245,AR,2022-09-12,1,0,1,1,1,1,1,0,0,1,0,1
87,0.944899292991519,0.1044798195865095,AR,2022-09-13,1,1,1,1,1,0,0,0,0,1,1,0
88,2.12889085086951,0.0517007589650425,AR,2022-09-14,1,0,0,1,1,0,1,0,0,1,0,0
89,0.901947051628751,0.1416037330583125,AR,2022-09-15,1,1,1,1,1,1,1,0,0,1,1,1
90,0.834855778988357,0.1335876622899485,AR,2022-09-16,1,1,1,1,1,0,1,0,0,1,1,0
91,0.99524476594335,0.299538246394798,AR,2022-09-17,0,1,1,1,1,1,0,1,0,1,1,1
92,0.923348266778146,0.1846799843799875,AR,2022-09-18,1,0,1,1,1,1,1,0,0,1,1,1
93,1.33217003901125,0.117617780931126,AR,2022-09-19,1,1,1,0,1,0,0,0,0,0,0,0
94,0.777209663849711,0.080471613385963,AR,2022-09-20,1,1,1,1,1,1,0,0,0,1,1,0
95,1.42519192877656,0.118436926267278,AR,2022-09-21,0,1,1,1,1,1,0,0,1,1,1,1
96,0.631209486479253,0.0645966791925605,AR,2022-09-22,1,1,1,1,1,1,1,0,0,1,1,1
97,0.567006591908139,0.2076652943327715,AR,2022-09-23,1,1,1,1,1,1,1,0,0,1,1,1
98,0.0187203974371282,0.0122068352146491,AR,2022-09-24,1,1,1,1,1,1,0,1,0,1,1,1
99,0.0695687041344933,0.0119558144651701,AR,2022-09-25,1,1,1,1,1,1,1,1,1,1,1,1
100,1.35256041019387,0.06238840211137,AR,2022-09-26,0,0,1,1,1,1,1,0,0,1,1,1
101,0.57147210120378,0.067953477616396,AR,2022-09-27,1,1,1,1,1,1,0,0,1,1,1,1
102,0.654905274854831,0.094748342510592,AR,2022-09-28,1,1,1,1,1,1,1,0,0,1,0,1
103,1.28763168491098,0.01094743360364745,AR,2022-09-29,1,1,0,1,1,1,1,0,0,1,1,1
104,1.24681249113354,0.2390417795120705,AR,2022-09-30,1,0,0,1,1,1,1,0,0,1,1,1
105,0.064651014684538,0.01045813446444895,AR,2022-10-01,1,1,1,1,1,1,1,1,1,1,1,1
106,0.297804447765158,0.0102218114553135,AR,2022-10-02,1,1,1,1,1,1,1,1,1,1,1,1
107,1.49366747668732,0.1830257891249385,AR,2022-10-03,1,0,1,1,1,1,1,0,0,1,1,1
108,0.94476545261837,0.196651837238225,AR,2022-10-04,1,1,1,1,0,1,1,1,0,1,0,1
109,2.24194964382566,0.00956268488590815,AR,2022-10-05,1,0,0,1,1,1,0,0,0,1,1,1
110,0.280409724196367,0.00936430039272785,AR,2022-10-06,1,1,1,1,1,1,1,1,1,1,1,1
111,1.64485097860841,0.192750376541702,AR,2022-10-07,1,1,1,1,1,0,1,0,0,1,1,0
112,0.496531115858487,0.1458119644454815,AR,2022-10-08,1,1,1,1,1,1,1,0,0,1,1,1
113,0.131425541066644,0.0088534991972047,AR,2022-10-09,1,1,1,1,1,1,1,1,1,1,1,1
114,0.48881243477521,0.00871638756151385,AR,2022-10-10,1,1,1,1,1,1,0,1,0,1,1,1
115,0.849920517846817,0.100597115631207,AR,2022-10-11,1,1,1,1,1,1,1,1,1,1,1,1
116,0.579580364012675,0.1745328309273625,AR,2022-10-12,1,1,1,1,1,1,1,0,0,1,1,1
117,0.539455173748585,0.1471258825468545,AR,2022-10-13,1,1,1,1,1,1,1,1,0,1,0,1
118,0.674385393196227,0.216897724677202,AR,2022-10-14,1,0,1,1,1,1,1,0,0,1,1,1
119,0.781034174883012,0.2869571446468295,AR,2022-10-15,1,0,1,1,1,1,1,0,1,1,1,0
120,0.662953540101486,0.2176990075593235,AR,2022-10-16,1,0,1,1,1,1,1,0,0,1,1,1
121,1.66416269472622,0.2629659544819355,AR,2022-10-17,1,0,0,1,0,1,0,0,0,1,0,1
122,0.890389443994697,0.0884427578277755,AR,2022-10-18,1,1,1,0,1,1,1,0,0,0,1,1
123,0.919266369482094,0.428977358867181,AR,2022-10-19,1,0,1,1,1,1,1,0,0,1,1,1
124,0.698174847609754,0.2190893108713435,AR,2022-10-20,1,0,1,1,1,1,1,1,1,1,1,1
125,1.65469303818539,0.581481034004185,AR,2022-10-21,0,1,0,0,1,1,0,1,0,0,1,1
126,0.155996074876585,0.0091191544903134,AR,2022-10-22,1,1,1,1,1,1,0,1,0,1,1,1
127,0.7345725909021,0.061317275420547,AZ,2022-09-11,1,1,1,1,1,1,1,1,0,0,1,1
128,1.94946534695993,0.104193971173481,AZ,2022-09-12,1,1,1,0,1,1,1,0,0,0,1,0
129,0.912766506749653,0.109358901806101,AZ,2022-09-13,1,1,1,1,0,1,1,1,1,0,0,1
130,1.70442102414706,0.1946434065691325,AZ,2022-09-14,1,0,0,1,1,1,1,0,1,0,1,1
131,0.492519001000714,0.116189493509869,AZ,2022-09-15,1,1,1,1,1,1,1,0,0,1,1,1
132,1.47168850135924,0.01414977307571985,AZ,2022-09-16,1,0,0,1,1,1,1,0,0,1,1,1
133,0.830021876408943,0.1219618518304665,AZ,2022-09-17,1,1,1,1,0,1,1,1,0,1,0,1
134,1.12629462457117,0.091709181761681,AZ,2022-09-18,1,0,1,1,0,1,1,1,1,1,1,1
135,1.22580771028784,0.12712979950961,AZ,2022-09-19,1,1,1,1,1,1,1,0,0,0,0,0
136,1.55990605412765,0.0714324494363875,AZ,2022-09-20,1,0,1,1,1,1,1,0,0,0,1,1
137,1.42203854054776,0.191429090753874,AZ,2022-09-21,1,1,1,0,1,1,1,0,0,0,1,0
138,1.20025973968606,0.1060104545202005,AZ,2022-09-22,1,1,1,1,1,1,0,0,0,0,1,1
139,3.13485404797227,0.01663606868669455,AZ,2022-09-23,1,0,0,1,1,1,1,0,0,1,0,1
140,0.648810414924989,0.0170723335973333,AZ,2022-09-24,1,1,1,1,1,1,1,0,0,1,0,1
141,0.966834846459601,0.0957205646529865,AZ,2022-09-25,1,1,1,1,1,1,1,1,0,0,0,1
142,4.88115049418648,0.0860054082540915,AZ,2022-09-26,1,0,0,1,1,1,0,0,0,0,1,0
143,3.92464151477988,0.1083075137367815,AZ,2022-09-27,1,0,0,0,1,1,1,0,0,0,0,1
144,1.53027601897016,0.114732659091451,AZ,2022-09-28,1,1,1,0,1,1,1,0,0,0,1,0
145,1.53047577649504,0.1525526987174045,AZ,2022-09-29,0,1,1,0,1,1,0,0,0,1,0,1
146,1.78138800409598,0.0202472623330918,AZ,2022-09-30,1,0,0,1,1,1,1,0,0,0,0,1
147,1.29502429554917,0.0725803979496735,AZ,2022-10-01,1,1,0,1,1,1,1,0,0,1,1,0
148,2.05926024791964,0.275027693882904,AZ,2022-10-02,1,1,0,1,0,1,1,1,0,1,0,0
149,3.00307423345151,0.171558104262198,AZ,2022-10-03,1,0,1,0,1,1,1,0,0,0,0,1
150,0.855289132873022,0.176411438880472,AZ,2022-10-04,1,1,1,1,1,1,1,0,0,1,0,1
151,2.47483478991153,0.0855005846082575,AZ,2022-10-05,1,1,0,1,1,1,1,0,0,0,0,1
152,1.31794441303599,0.112816821738037,AZ,2022-10-06,1,1,1,1,1,1,1,0,0,0,0,0
153,1.46420043272802,0.1335671434362265,AZ,2022-10-07,1,1,1,1,1,1,1,1,0,0,0,1
154,1.37430147837675,0.315858259769488,AZ,2022-10-08,1,1,1,1,0,1,1,1,0,1,0,0
155,0.966364630987452,0.1339268401828995,AZ,2022-10-09,1,1,1,1,1,1,1,0,0,0,0,1
156,8.88352370937354,0.1612686800822555,AZ,2022-10-10,1,0,0,1,0,1,0,0,0,0,0,0
157,2.6023973476463,0.07279429143452,AZ,2022-10-11,1,1,0,1,1,1,1,0,0,0,0,1
158,2.54518850668065,0.1937934844064965,AZ,2022-10-12,1,0,1,1,0,1,1,0,0,1,1,1
159,2.96655414719987,0.224841901223444,AZ,2022-10-13,1,0,1,1,0,1,1,0,0,0,0,0
160,1.65828122447293,0.172338810025662,AZ,2022-10-14,1,1,1,1,1,1,1,1,0,0,0,0
161,1.81502824804416,0.1054979257772895,AZ,2022-10-15,1,0,0,1,1,1,1,0,0,0,0,1
162,1.83023576917585,0.161946646474008,AZ,2022-10-16,1,0,1,1,1,1,1,0,0,0,1,1
163,8.97799434605164,0.1235385559936585,AZ,2022-10-17,1,0,0,1,1,1,1,0,0,0,0,0
164,4.27401952044914,0.2295935273907485,AZ,2022-10-18,1,0,1,1,0,1,1,0,0,0,0,1
165,5.36556574170901,0.2941685464446915,AZ,2022-10-19,1,0,1,1,0,1,1,0,0,0,0,0
166,4.19992954691258,0.2700214168042135,AZ,2022-10-20,1,0,1,1,0,1,1,0,0,0,0,0
167,2.67048999541436,0.145877928317816,AZ,2022-10-21,1,0,0,1,1,1,1,0,0,0,0,1
168,0.565768295918694,0.3544589113802475,AZ,2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1
169,6.68398621564105,0.105013933653336,CA,2022-09-11,1,0,0,1,1,1,0,0,0,0,0,0
170,4.12825400460306,0.077721444842706,CA,2022-09-12,0,0,1,1,1,1,0,0,0,0,0,1
171,4.59502106683511,0.0913867765291485,CA,2022-09-13,0,0,1,1,1,0,1,0,0,0,0,0
172,1.78878844247562,0.0893877570363905,CA,2022-09-14,1,1,1,1,0,1,1,0,0,1,0,0
173,2.6824164366088,0.092677226310349,CA,2022-09-15,1,0,1,1,1,1,0,0,0,0,0,0
174,3.21943735772799,0.080935095456373,CA,2022-09-16,1,1,1,0,0,1,0,0,0,0,1,0
175,6.32325613720324,0.10767810870408,CA,2022-09-17,0,0,0,1,0,1,0,0,0,0,1,0
176,4.98475089837083,0.0930622084932735,CA,2022-09-18,0,0,1,0,1,1,0,0,0,0,0,1
177,3.11251326963753,0.086717836888274,CA,2022-09-19,1,1,1,1,0,1,0,0,0,0,0,0
178,2.54379164692828,0.0704632205177525,CA,2022-09-20,1,1,0,1,1,1,0,0,0,0,0,1
179,3.58422997252204,0.114570230590129,CA,2022-09-21,0,0,0,1,0,1,0,0,0,0,0,1
180,2.1866724910995,0.0776264270333495,CA,2022-09-22,1,1,1,1,1,1,0,1,0,0,1,0
181,4.41115500491733,0.0710562160916435,CA,2022-09-23,1,0,0,1,1,1,0,0,0,1,1,0
182,5.47791947290604,0.119524571980896,CA,2022-09-24,1,1,0,0,0,1,0,0,0,0,0,1
183,3.12287866273441,0.11620157942007,CA,2022-09-25,1,0,1,1,1,1,0,0,0,0,0,0
184,7.92483175020203,0.0916576008972685,CA,2022-09-26,0,0,1,1,0,1,0,1,0,0,0,0
185,5.47447560854765,0.128112223899642,CA,2022-09-27,1,1,0,1,0,1,0,0,0,1,0,1
186,1.69714913057455,0.095450706563111,CA,2022-09-28,1,1,1,1,1,1,1,0,0,0,0,0
187,5.12255891652968,0.122703513446739,CA,2022-09-29,0,1,1,0,0,1,1,0,0,0,0,0
188,6.13870804005391,0.1512708912610325,CA,2022-09-30,0,0,0,1,0,1,0,0,0,0,0,1
189,3.69861798235193,0.120858147229357,CA,2022-10-01,1,1,1,1,0,0,0,0,0,1,0,0
190,4.70299153895704,0.1439242130248505,CA,2022-10-02,1,1,0,1,0,1,0,1,0,1,0,1
191,3.9863362973066,0.1320505973610625,CA,2022-10-03,1,0,1,1,1,1,0,0,0,0,0,0
192,5.04933033950867,0.136585452086528,CA,2022-10-04,0,0,1,0,0,0,0,0,0,0,0,0
193,2.61899674049745,0.1351569108215735,CA,2022-10-05,1,1,1,1,1,1,1,0,0,0,0,1
194,4.74056362188163,0.1692485648695245,CA,2022-10-06,1,0,0,1,1,1,0,0,0,1,0,1
195,5.09044232132333,0.1627906415018095,CA,2022-10-07,1,1,0,1,0,1,1,0,0,1,0,0
196,2.21726402639883,0.1442555581122255,CA,2022-10-08,1,1,1,1,0,1,0,0,0,0,1,1
197,2.11653685574505,0.1536019467481855,CA,2022-10-09,1,1,1,1,1,1,1,0,0,0,0,1
198,8.59054709462385,0.13595019608314,CA,2022-10-10,1,1,1,0,0,1,0,0,0,0,0,0
199,9.19377293935509,0.188059512637421,CA,2022-10-11,1,1,0,1,0,1,0,0,0,0,0,1
200,14.0489455955141,0.2119144880360535,CA,2022-10-12,1,1,0,1,0,1,0,0,0,1,0,0
201,8.7443337555697,0.2069560183353995,CA,2022-10-13,1,1,0,1,0,1,0,0,0,0,0,0
202,19.0189390828823,0.208248213737803,CA,2022-10-14,0,0,0,1,0,0,0,0,0,0,0,0
203,6.84043540131684,0.1849648852414325,CA,2022-10-15,1,0,1,1,0,1,0,0,0,0,0,0
204,6.60426453168227,0.1952393096134295,CA,2022-10-16,1,0,1,0,0,1,1,0,0,0,0,0
205,13.6218296554658,0.212523892351632,CA,2022-10-17,0,1,1,1,0,1,0,0,0,0,0,1
206,17.6054725911996,0.262875789401863,CA,2022-10-18,0,1,0,1,0,1,0,0,0,0,0,0
207,26.0499368545764,0.269468280866315,CA,2022-10-19,0,1,0,1,0,1,0,0,0,0,0,0
208,10.5623422842771,0.2282091125866525,CA,2022-10-20,1,1,1,1,0,1,0,0,0,0,0,0
209,9.55284471422058,0.197280224764667,CA,2022-10-21,0,0,1,1,0,1,0,0,0,0,0,0
210,14.7137255771628,0.2578597437324865,CA,2022-10-22,0,0,1,1,0,1,0,0,0,0,0,1
211,1.48607846484772,0.2972025651107435,CO,2022-09-11,1,1,0,0,1,1,1,0,0,0,1,1
212,1.3914833534377,0.1460564440866165,CO,2022-09-12,1,0,0,1,1,1,1,0,0,1,1,0
213,0.371903049228806,0.0996938391077535,CO,2022-09-13,1,1,1,1,1,1,1,1,1,1,1,1
214,0.983630604840439,0.0823693917781435,CO,2022-09-14,1,1,1,1,1,0,1,0,0,1,1,0
215,0.475584061536478,0.0066604499782699,CO,2022-09-15,1,1,1,1,1,1,1,1,1,1,1,1
216,1.04969761625842,0.00659095457470005,CO,2022-09-16,1,1,0,1,1,1,1,1,1,1,1,1
217,0.330065674335483,0.0828561185681845,CO,2022-09-17,1,1,1,1,1,1,1,1,1,1,1,1
218,0.706714572324308,0.216597390846354,CO,2022-09-18,1,1,1,1,1,1,1,0,0,1,1,1
219,0.807204754482713,0.04144878923474425,CO,2022-09-19,1,1,1,1,1,1,1,0,0,1,1,1
220,2.47906298316335,0.2246782061349655,CO,2022-09-20,1,1,0,1,0,1,1,1,0,1,0,1
221,1.34037655014292,0.1681954571277375,CO,2022-09-21,1,1,0,1,0,1,1,0,1,1,0,1
222,1.10156340154121,0.1750225237453455,CO,2022-09-22,1,0,1,1,1,1,1,0,0,1,1,1
223,0.961098474805367,0.075709425101462,CO,2022-09-23,1,1,1,1,0,1,1,0,1,1,0,1
224,0.823801066386739,0.2880521381925375,CO,2022-09-24,1,0,1,1,1,1,1,0,0,1,1,1
225,0.514171065909172,0.1471400031021605,CO,2022-09-25,1,1,1,1,1,1,1,0,0,1,1,1
226,0.840209809568162,0.1154737104775145,CO,2022-09-26,1,1,1,1,0,1,1,1,0,1,0,1
227,0.646283892771465,0.005856660274358,CO,2022-09-27,1,1,1,1,1,1,1,1,1,1,1,1
228,0.970617717573806,0.0057904725135391,CO,2022-09-28,1,1,1,1,1,1,1,0,0,1,1,1
229,0.656515718962108,0.04825437124393445,CO,2022-09-29,1,1,1,1,1,1,1,0,0,1,1,1
230,0.453123871863825,0.1273053040255235,CO,2022-09-30,1,1,1,1,1,1,1,1,1,1,1,1
231,0.151406464813047,0.0055934179907919,CO,2022-10-01,1,1,1,1,1,1,1,0,0,1,1,1
232,0.150342029088158,0.0055287009404383,CO,2022-10-02,1,1,1,1,1,1,1,1,1,1,1,1
233,0.414311039661926,0.0711798261451845,CO,2022-10-03,1,1,1,1,1,1,1,1,1,1,1,1
234,0.224731656449078,0.0054017877488623,CO,2022-10-04,1,1,1,1,1,1,1,1,1,1,1,1
235,0.394910318850647,0.1004633513720345,CO,2022-10-05,1,1,1,1,1,1,1,1,1,1,1,1
236,0.422208140983559,0.112404644006157,CO,2022-10-06,1,1,1,1,1,1,1,0,0,1,1,1
237,1.88648742705479,0.303164332325229,CO,2022-10-07,1,1,0,0,0,1,1,1,0,0,0,1
238,0.63563194025269,0.219846690956964,CO,2022-10-08,1,1,1,1,1,1,1,0,1,1,0,1
239,1.76078944097731,0.594209244851795,CO,2022-10-09,1,0,0,1,0,1,1,0,0,1,0,1
240,3.60998667601043,0.2702952513883605,CO,2022-10-10,1,1,0,1,0,1,1,0,0,1,0,0
241,3.92344110038622,0.288335454446728,CO,2022-10-11,1,1,0,0,0,1,1,0,0,0,0,1
242,0.918725913227848,0.135954679626436,CO,2022-10-12,1,1,1,0,1,1,1,1,0,0,1,1
243,2.09927603131097,0.302556339210439,CO,2022-10-13,1,1,0,1,0,1,1,1,0,1,0,1
244,1.71996096162899,0.2740933157590005,CO,2022-10-14,0,1,0,1,0,1,0,0,0,1,0,1
245,1.99809885943076,0.368012206395425,CO,2022-10-15,1,1,0,1,0,1,1,1,0,1,0,1
246,0.959767007789746,0.158304411343625,CO,2022-10-16,0,1,1,1,1,1,0,1,0,1,1,1
247,0.633180354189776,0.004797979825118305,CO,2022-10-17,1,1,1,1,1,1,1,1,1,1,1,1
248,2.61320562279525,0.228949326932991,CO,2022-10-18,1,1,0,1,0,1,1,0,0,1,0,1
249,2.67110760147533,0.252040406518485,CO,2022-10-19,1,1,0,1,0,1,1,1,0,1,0,1
250,2.34268289080887,0.34674703766259,CO,2022-10-20,1,1,0,0,0,1,1,1,0,0,0,1
251,1.63450758843616,0.4596668139436115,CO,2022-10-21,1,1,0,0,0,1,1,1,0,0,0,1
252,0.949483967079083,0.306316318022378,CO,2022-10-22,1,1,1,1,0,1,1,1,0,1,0,1
253,1.1139726436794,0.168489878471466,CT,2022-09-11,1,1,1,1,1,1,1,1,0,0,1,1
254,1.51176023838993,0.1848832378022885,CT,2022-09-12,1,1,1,1,1,1,1,1,0,0,1,1
255,2.4200306370052602,0.2339474346173055,CT,2022-09-13,1,0,0,0,1,1,1,1,0,0,1,1
256,1.01818473489552,0.162653634494652,CT,2022-09-14,1,1,1,1,0,1,1,0,0,1,0,1
257,3.9205801318074,0.1403577769891535,CT,2022-09-15,1,0,0,0,0,1,1,0,0,0,1,1
258,2.3898020853778,0.1953639624374245,CT,2022-09-16,1,0,1,1,1,1,1,0,0,1,0,1
259,1.83704618548502,0.145944681812251,CT,2022-09-17,1,1,1,1,1,1,1,0,0,0,0,1
