"","es_score","brier_score","location","target_date","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","X23D_50_CI","X23B_50_CI","other_50_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","X23D_95_CI","X23B_95_CI","other_95_CI"
"58",0.0181299915569569,0.0185885213284046,"AL",2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59",NA,NA,"AL",2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",0.0222743868218731,0.0217512375170568,"AL",2023-04-05,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"61",1.94446399647604,0.838921936826309,"AL",2023-04-06,1,1,0,0,1,1,0,1,1,0,0,1,1,0
"62",NA,NA,"AL",2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",0.0888288830787614,0.0279652964017095,"AL",2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64",NA,NA,"AL",2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",1.04327754887837,0.424883373097893,"AL",2023-04-10,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"66",1.18422858080147,0.807401207830589,"AL",2023-04-11,0,1,0,1,1,1,1,0,1,0,1,1,1,1
"67",0.0344861916291049,0.0398829816498273,"AL",2023-04-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"68",NA,NA,"AL",2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",0.0429148196004279,0.0478363875619707,"AL",2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"70",0.0524876594806356,0.0524027646812134,"AL",2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"71",NA,NA,"AL",2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.0566633088683661,0.062844325390109,"AL",2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"73",0.0606264585267913,0.0687688908688066,"AL",2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"74",0.0692065487725717,0.0751933017647867,"AL",2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"75",NA,NA,"AL",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",0.15268785817052,0.146525785221467,"AL",2023-04-27,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"83",NA,NA,"AL",2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.0684978451641983,0.00532873556515354,"AR",2023-03-20,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"87",0.518155668390708,0.00483516325245441,"AR",2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"88",1.23008276374983,0.00439776639510541,"AR",2023-03-22,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"89",0.0236683624403093,0.00401110704822473,"AR",2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"90",0.018870291695553,0.00367032902212691,"AR",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91",NA,NA,"AR",2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",1.21145173909094,0.467237629118993,"AR",2023-03-26,1,1,0,0,1,1,1,1,1,0,0,1,1,1
"93",0.0039309904401385,0.00288266860024856,"AR",2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94",2.03547124022602,0.303242278239201,"AR",2023-03-28,0,1,0,1,1,1,1,0,1,0,1,1,1,1
"95",0.411318393656933,0.00252090388294037,"AR",2023-03-29,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"96",0.0116174861640796,0.00238166802994812,"AR",2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"97",0.0039725966020059,0.00226788721319702,"AR",2023-03-31,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"98",0.00316194110747825,0.00217832373362035,"AR",2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"99",0.0119486540177841,0.00211213340250935,"AR",2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"100",0.00363175699252456,0.0020688711070373,"AR",2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"101",0.148276930290705,0.00204850295780548,"AR",2023-04-04,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"102",0.0654398547627306,0.00205142543033446,"AR",2023-04-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"103",0.00335150229224365,0.00207849191640045,"AR",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"104",1.26558996031642,0.471842882551329,"AR",2023-04-07,1,1,0,0,1,1,1,1,1,0,0,1,1,1
"105",NA,NA,"AR",2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",0.0113277699449157,0.00232072197022185,"AR",2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"107",0.028580820083233,0.00246341211677283,"AR",2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"108",0.00386694070710455,0.00264285898402795,"AR",2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"109",0.013176586523816,0.00286366931348839,"AR",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"110",NA,NA,"AR",2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",1.20523141023117,0.460379009236466,"AR",2023-04-16,1,1,0,1,0,1,1,1,1,0,1,0,1,1
"114",0.0214653113584844,0.00481535009470741,"AR",2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"115",NA,NA,"AR",2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",0.00710078042585717,0.00797366702066755,"AR",2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"119",0.0679587340516551,0.00909602590488249,"AR",2023-04-22,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"120",0.010456794055081,0.010385864091933,"AR",2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"121",0.0129498828554479,0.011862659314784,"AR",2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"122",NA,NA,"AR",2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.25118073931551,0.176761379547732,"AZ",2023-03-19,0,1,0,0,1,1,1,0,0,0,0,1,1,0
"128",2.33532395830747,0.0919268707928291,"AZ",2023-03-20,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"129",1.60785678447139,0.174372051906897,"AZ",2023-03-21,1,1,0,1,1,1,1,0,0,0,1,0,1,1
"130",0.992816024266837,0.0991947270510662,"AZ",2023-03-22,1,0,1,1,1,1,1,0,1,0,1,0,1,1
"131",0.785491676770865,0.116990951393051,"AZ",2023-03-23,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"132",0.109198653668401,0.00234125629119443,"AZ",2023-03-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"133",0.00385742304889207,0.00224776800441245,"AZ",2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"134",1.06253235804273,0.105153445539958,"AZ",2023-03-26,1,0,1,1,1,1,1,0,0,0,1,0,1,1
"135",2.45839863447943,0.115158459277178,"AZ",2023-03-27,0,1,0,1,0,1,0,0,1,0,1,0,1,0
"136",1.19853939129571,0.0456454920651663,"AZ",2023-03-28,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"137",0.310050716472485,0.0020220467627693,"AZ",2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"138",2.24219227697495,0.234813880820122,"AZ",2023-03-30,0,1,0,0,0,1,1,1,1,0,0,1,1,1
"139",0.0133563463458182,0.00198774892900962,"AZ",2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"140",1.14085091958357,0.312845111917079,"AZ",2023-04-01,0,1,0,1,1,1,1,0,1,0,1,1,1,1
"141",0.899029291938897,0.155325163192565,"AZ",2023-04-02,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"142",0.716580826320032,0.0511132367253031,"AZ",2023-04-03,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"143",2.6013779934331,0.178890393716511,"AZ",2023-04-04,0,1,0,1,0,1,0,0,1,0,1,1,1,0
"144",1.05059609913117,0.0831507960208651,"AZ",2023-04-05,0,1,1,1,1,1,1,0,1,0,1,1,0,1
"145",0.0420164010014519,0.0021810845321706,"AZ",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"146",0.128107135003843,0.00226040607377297,"AZ",2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"147",0.680085048959286,0.0936187811023931,"AZ",2023-04-08,1,1,1,1,0,1,1,1,0,0,1,0,0,1
"148",2.12591811798154,0.143340457661208,"AZ",2023-04-09,1,1,0,1,0,0,1,0,0,1,1,0,0,1
"149",2.43508915292228,0.142745520664941,"AZ",2023-04-10,1,1,0,1,0,1,1,1,0,0,1,0,0,1
"150",3.43451890138394,0.222488158620995,"AZ",2023-04-11,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"151",0.0148192727555429,0.00292464950067722,"AZ",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"152",0.138663999219779,0.00312483720598404,"AZ",2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"153",1.13685280825157,0.311819575832361,"AZ",2023-04-14,0,1,0,1,1,1,1,0,1,0,1,1,1,1
"154",0.167267371152838,0.00361500751087775,"AZ",2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"155",1.57686111092835,0.263459589288634,"AZ",2023-04-16,1,1,0,1,1,0,0,1,1,0,1,1,0,0
"156",1.47660685112432,0.107912306797479,"AZ",2023-04-17,1,0,1,1,0,1,1,1,0,0,1,0,0,1
"157",1.64224538316185,0.181273606551313,"AZ",2023-04-18,1,1,0,1,0,1,1,1,1,0,1,0,1,1
"158",1.36781759543688,0.0416866809280006,"AZ",2023-04-19,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"159",4.61196729602095,0.253306081507172,"AZ",2023-04-20,1,1,0,0,0,1,0,1,1,0,0,0,0,0
"160",1.20439829265254,0.864587530020841,"AZ",2023-04-21,1,1,0,1,1,0,1,1,1,0,1,1,0,1
"161",0.0797413630764486,0.00678452843406277,"AZ",2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"162",0.924377823168582,0.0722050580306054,"AZ",2023-04-23,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"163",1.0826156114914,0.0455339738481919,"AZ",2023-04-24,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"164",2.25031031461868,0.136541934069819,"AZ",2023-04-25,1,1,1,1,0,1,0,1,1,0,1,0,1,0
"165",1.76696342153822,0.098199687475263,"AZ",2023-04-26,1,1,1,1,0,1,1,1,0,0,1,0,0,1
"166",0.86722263148253,0.0758804971428155,"AZ",2023-04-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"167",0.62638922677605,0.0129572212450143,"AZ",2023-04-28,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"168",0.346839766240698,0.0145196970461301,"AZ",2023-04-29,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"169",4.34167777451924,0.170983906523837,"CA",2023-03-19,0,1,0,1,1,1,0,0,0,0,0,0,1,1
"170",2.61750098742506,0.0625391563283101,"CA",2023-03-20,1,1,1,1,1,1,0,0,1,0,0,0,1,0
"171",2.30810166212582,0.0903120362016948,"CA",2023-03-21,1,1,1,1,1,0,1,0,0,0,0,0,0,1
"172",3.68845053550028,0.122735097781569,"CA",2023-03-22,0,1,0,1,1,1,0,0,0,0,1,0,0,0
"173",3.90170068205727,0.136204279365778,"CA",2023-03-23,1,0,0,1,1,1,0,0,0,0,0,0,0,0
"174",3.49153640790675,0.133462900470626,"CA",2023-03-24,1,0,1,1,1,1,0,0,0,0,0,0,1,0
"175",7.99952737760093,0.234994376494523,"CA",2023-03-25,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"176",4.71887461044059,0.173805715974093,"CA",2023-03-26,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"177",2.84759550529008,0.0976620012096962,"CA",2023-03-27,0,0,1,1,1,1,0,0,0,0,1,0,0,0
"178",2.0974135361438,0.0526144412862957,"CA",2023-03-28,1,1,0,1,1,1,1,0,1,0,1,0,0,1
"179",7.19068092212856,0.201656694986738,"CA",2023-03-29,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"180",1.97403601920973,0.0710289881725163,"CA",2023-03-30,1,0,1,1,1,1,1,1,0,0,1,0,1,0
"181",2.35875553004874,0.119139204848329,"CA",2023-03-31,0,0,1,0,1,1,1,0,0,0,0,0,0,1
"182",6.18360984524589,0.200398030896155,"CA",2023-04-01,1,0,0,0,0,1,1,1,0,0,0,0,0,1
"183",4.03417632006657,0.168657997920641,"CA",2023-04-02,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"184",5.14292650775446,0.157561276871747,"CA",2023-04-03,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"185",2.88343781441928,0.0817817443158703,"CA",2023-04-04,1,0,1,0,1,0,1,0,0,0,0,0,0,1
"186",5.33184967484128,0.164246995650208,"CA",2023-04-05,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"187",8.35407613012016,0.205286252334306,"CA",2023-04-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"188",4.26708866379548,0.146305821253511,"CA",2023-04-07,1,0,1,1,0,0,0,1,0,0,0,0,0,0
"189",1.96079212109807,0.130067011282636,"CA",2023-04-08,1,1,1,1,1,1,0,0,1,1,1,0,0,0
"190",0.92055503883987,0.0721613033517852,"CA",2023-04-09,1,1,1,1,1,1,1,1,1,0,1,0,0,1
"191",10.1743845451901,0.193344069258532,"CA",2023-04-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"192",6.323711023113,0.110066522870182,"CA",2023-04-11,1,0,1,1,1,0,0,0,0,0,1,0,0,0
"193",8.10912042384528,0.21327143174157,"CA",2023-04-12,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"194",4.38560724813998,0.145716189156588,"CA",2023-04-13,1,0,1,1,1,0,0,1,0,1,1,0,0,0
"195",7.21081479049984,0.0833888649486936,"CA",2023-04-14,1,1,0,1,1,0,0,1,1,0,1,0,0,0
"196",3.67062755685188,0.149263290000432,"CA",2023-04-15,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"197",5.34233210514217,0.156995526476079,"CA",2023-04-16,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"198",7.53445209033468,0.154652908548977,"CA",2023-04-17,1,0,1,0,1,0,0,1,0,0,0,0,0,0
"199",5.37876826084122,0.139233746142133,"CA",2023-04-18,1,1,0,0,1,0,0,1,1,0,0,0,0,0
"200",6.73262057269592,0.221864246749288,"CA",2023-04-19,1,1,1,1,0,0,0,1,1,0,1,0,0,0
"201",5.45300038625639,0.214719696049355,"CA",2023-04-20,0,0,1,1,0,0,0,1,0,0,1,0,0,0
"202",8.80942699050881,0.10469971452581,"CA",2023-04-21,1,0,0,1,1,0,0,1,0,0,1,0,0,0
"203",5.40327839440561,0.320835527371635,"CA",2023-04-22,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"204",0.831787726715909,0.244492207686423,"CA",2023-04-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"205",3.68565080616536,0.172917485350495,"CA",2023-04-24,1,1,0,0,1,0,0,1,1,0,0,0,0,0
"206",14.8426095783377,0.268090897731279,"CA",2023-04-25,1,0,1,1,0,0,0,1,0,0,1,0,0,0
"207",19.9015227889157,0.188895799340417,"CA",2023-04-26,1,0,0,1,0,0,0,1,0,0,1,0,0,0
"208",17.5783953243062,0.208931438519901,"CA",2023-04-27,1,0,0,1,0,0,0,1,0,0,1,0,0,0
"209",13.0848648365833,0.221317901302748,"CA",2023-04-28,0,0,0,1,1,0,0,0,0,0,1,0,0,0
"210",12.1309674549564,0.308675915002665,"CA",2023-04-29,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"211",0.996138900701798,0.158046405315106,"CO",2023-03-19,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"212",0.218054103244042,0.00189778383751271,"CO",2023-03-20,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"213",1.01057435640343,0.119679285073561,"CO",2023-03-21,1,1,1,1,1,0,1,1,1,1,1,0,0,1
"214",5.04048901871713,0.516019069388859,"CO",2023-03-22,0,0,0,1,0,1,1,0,0,0,1,0,1,1
"215",0.77886510471978,0.116183684370981,"CO",2023-03-23,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"216",0.0707038759204727,0.00212910181720438,"CO",2023-03-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"217",0.00270216613916822,0.00221514677856321,"CO",2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"218",0.924284531216542,0.183750781377735,"CO",2023-03-26,1,1,0,1,0,1,1,1,1,1,1,1,1,1
"219",0.0808683740650383,0.00242474225800944,"CO",2023-03-27,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"220",0.0592445167128566,0.00254987519980464,"CO",2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"221",0.0836413393811908,0.00268986977403825,"CO",2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"222",0.0762129805724117,0.00284591005572032,"CO",2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"223",NA,NA,"CO",2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",0.00468309749546873,0.00321179378878897,"CO",2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"225",NA,NA,"CO",2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.725592241055218,0.150979920975446,"CO",2023-04-03,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"227",0.0203736759848757,0.00392210537396285,"CO",2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"228",0.00611225929036698,0.00421094263682541,"CO",2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"229",0.13851310926943,0.00453046205218077,"CO",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
