"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","other_95_CI"
"1",0.284840926424302,0.0048989492818432,"AK",2022-08-07,1,1,1,1,1,1
"2",0.708812000629211,0.0956038830742654,"AK",2022-08-08,1,1,1,1,1,1
"3",0.795758922601746,0.0883673464711676,"AK",2022-08-09,1,1,1,0,0,1
"4",0.958346082891112,0.00418016657607053,"AK",2022-08-10,1,1,1,0,0,1
"5",0.594034935283395,0.149680749275351,"AK",2022-08-11,1,1,1,0,0,1
"6",0.228615716788589,0.00376665647796219,"AK",2022-08-12,1,1,1,1,1,1
"7",1.27152339947564,0.163680293188053,"AK",2022-08-13,0,0,1,0,0,1
"8",0.732036550972083,0.18011310317919,"AK",2022-08-14,1,1,1,0,0,1
"9",0.26741026382614,0.00322800550311259,"AK",2022-08-15,1,1,1,1,1,1
"10",0.484684320895999,0.101883300163456,"AK",2022-08-16,1,1,1,1,1,1
"11",0.992303880916157,0.0885639645608454,"AK",2022-08-17,1,1,0,0,1,0
"12",0.0356197607164166,0.00277142600982392,"AK",2022-08-18,1,1,1,1,1,1
"13",0.477553257754632,0.0923754311390292,"AK",2022-08-19,1,1,1,0,0,1
"14",1.11664751513634,0.45247944496369,"AK",2022-08-20,0,0,1,0,0,1
"15",0.128533376189448,0.00238271802985305,"AK",2022-08-21,1,1,1,1,1,1
"16",2.01901515244225,0.303876773132304,"AK",2022-08-22,0,0,1,0,0,1
"17",0.00434150835708454,0.00215564475521106,"AK",2022-08-23,1,1,1,1,1,1
"18",NA,NA,"AK",2022-08-24,NA,NA,NA,NA,NA,NA
"19",0.0171133557579146,0.00195094687672469,"AK",2022-08-25,1,1,1,1,1,1
"20",NA,NA,"AK",2022-08-26,NA,NA,NA,NA,NA,NA
"21",0.0139215600100209,0.00176622815295796,"AK",2022-08-27,1,1,1,1,1,1
"22",0.0114856717604366,0.00168069579998682,"AK",2022-08-28,1,1,1,1,1,1
"23",0.0258858298281575,0.00159939332569277,"AK",2022-08-29,1,1,1,1,1,1
"24",0.0132578663602403,0.00152209815038774,"AK",2022-08-30,1,1,1,1,1,1
"25",0.898421859874581,0.186226245266924,"AK",2022-08-31,0,0,1,0,0,1
"26",NA,NA,"AK",2022-09-01,NA,NA,NA,NA,NA,NA
