"","es_score","brier_score","location","target_date","X21L_50_CI","X22A_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","other_50_CI","X21L_95_CI","X22A_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","other_95_CI"
"1",NA,NA,"AK",2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1.56625354322483,0.298509593119284,"AK",2022-10-10,1,0,0,0,1,1,1,1,0,1,0,1,1,1
"3",0.00966368894559508,0.00830113011585078,"AK",2022-10-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4",NA,NA,"AK",2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",NA,NA,"AK",2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",NA,NA,"AK",2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",NA,NA,"AK",2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",NA,NA,"AK",2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",NA,NA,"AK",2022-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",0.0746307455164056,0.0171379154225067,"AK",2022-10-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11",0.025307450647142,0.0191727151514518,"AK",2022-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"12",NA,NA,"AK",2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",NA,NA,"AK",2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",NA,NA,"AK",2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",NA,NA,"AK",2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",0.0357178443658276,0.03387221693937,"AK",2022-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17",NA,NA,"AK",2022-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",NA,NA,"AK",2022-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",NA,NA,"AK",2022-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",NA,NA,"AK",2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",NA,NA,"AK",2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",0.847953457519179,0.557074955789481,"AK",2022-10-30,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"23",NA,NA,"AK",2022-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",NA,NA,"AK",2022-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.306550947287899,0.0890188059083731,"AK",2022-11-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26",NA,NA,"AK",2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2022-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2022-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2022-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2022-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2022-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2022-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2022-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.415429419896644,0.261890778713934,"AK",2022-11-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"38",NA,NA,"AK",2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2022-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.362169868435916,0.289742931319659,"AK",2022-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"41",NA,NA,"AK",2022-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",0.204841774701191,0.0255601964410171,"AL",2022-10-09,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"44",0.0991349493151976,0.0258743937866534,"AL",2022-10-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"45",0.211243167081325,0.0262447835088882,"AL",2022-10-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"46",2.13663363707891,0.398400084105469,"AL",2022-10-12,1,1,0,1,0,1,1,1,0,1,1,0,1,1
"47",0.40866359318863,0.163635064074261,"AL",2022-10-13,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"48",0.324653332507011,0.027762387549268,"AL",2022-10-14,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"49",0.0357941270426639,0.0284312874338983,"AL",2022-10-15,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"50",0.85238831324445,0.186840258562653,"AL",2022-10-16,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"51",1.01688991553469,0.422096523143133,"AL",2022-10-17,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"52",0.0344968972264907,0.0310729515729151,"AL",2022-10-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"53",0.129582098697092,0.0322084150614957,"AL",2022-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54",0.0406534355473003,0.0334966875433384,"AL",2022-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55",0.0412874133436092,0.0349554660825795,"AL",2022-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56",0.0460630286913505,0.0366042590074185,"AL",2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57",0.152381783396438,0.038464481485397,"AL",2022-10-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58",0.0476502995654948,0.0405595322327362,"AL",2022-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59",0.169585695246045,0.0429148443682017,"AL",2022-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"60",0.961172439868252,0.361279645349198,"AL",2022-10-26,1,1,0,1,1,1,1,1,0,0,1,0,1,1
"61",2.16054915892734,0.76987755154613,"AL",2022-10-27,1,1,0,0,1,1,1,1,1,0,0,0,1,1
"62",NA,NA,"AL",2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",0.612466962273813,0.342013392817438,"AL",2022-10-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"64",0.736028094272509,0.364165791026148,"AL",2022-10-30,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"65",0.467442231781582,0.170575413115077,"AL",2022-10-31,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"66",0.645722164896565,0.289717861119506,"AL",2022-11-01,1,1,1,1,1,1,1,1,0,0,1,0,0,1
"67",0.405023412470674,0.236988085338198,"AL",2022-11-02,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"68",1.96856872475626,0.426418916808516,"AL",2022-11-03,1,0,0,1,1,1,1,1,0,0,1,0,1,1
"69",0.765133632314778,0.524433238630433,"AL",2022-11-04,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"70",1.02680517177914,0.718937149818943,"AL",2022-11-05,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"71",0.720199287392709,0.485878953216688,"AL",2022-11-06,1,1,1,1,0,1,1,1,1,0,1,0,1,1
