"","es_score","brier_score","location","target_date","X21L_50_CI","X22A_50_CI","X22B_50_CI","X22C_50_CI","other_50_CI","X21L_95_CI","X22A_95_CI","X22B_95_CI","X22C_95_CI","other_95_CI"
"1",0.178286785897371,0.0367785743392173,"AK",2022-07-10,1,1,1,1,1,1,0,0,1,1
"2",2.30118821466506,0.248531620673074,"AK",2022-07-11,1,0,0,1,1,0,0,0,0,1
"3",1.0160337057952,0.224353792800503,"AK",2022-07-12,1,1,1,0,1,1,0,0,0,1
"4",1.14271156773408,0.109071772105172,"AK",2022-07-13,1,1,1,1,1,1,0,0,0,1
"5",0.583735240030872,0.171203430810074,"AK",2022-07-14,1,1,1,1,1,1,1,1,1,1
"6",0.672419833998893,0.160231857381418,"AK",2022-07-15,1,1,1,1,1,1,0,0,0,1
"7",0.99861645915682,0.141393602156187,"AK",2022-07-16,1,1,1,1,1,1,0,0,1,1
"8",1.10525712470229,0.243486923357504,"AK",2022-07-17,1,1,1,1,1,1,1,0,0,1
"9",1.79697394020497,0.0535844163946194,"AK",2022-07-18,1,1,0,1,1,1,0,0,0,1
"10",2.45659546468502,0.0193484563652749,"AK",2022-07-19,1,0,0,1,1,1,1,1,1,1
"11",0.710102732210841,0.145350673961308,"AK",2022-07-20,1,1,1,1,1,1,0,0,1,1
"12",0.713953716973294,0.14151237248945,"AK",2022-07-21,1,1,1,1,1,0,0,1,0,1
"13",0.682958086718782,0.099745847972603,"AK",2022-07-22,1,1,1,1,1,1,0,0,0,1
"14",0.552170936295883,0.0148671286762217,"AK",2022-07-23,1,1,1,1,1,1,1,0,0,1
"15",0.390613604987099,0.0908623484961748,"AK",2022-07-24,1,1,1,1,1,1,0,0,1,1
"16",1.43078191738573,0.205081369827132,"AK",2022-07-25,0,1,0,1,1,0,1,0,0,1
"17",1.90109666664093,0.0577545640654872,"AK",2022-07-26,1,0,0,1,1,1,0,0,0,1
"18",1.1243071793532,0.0458443193462244,"AK",2022-07-27,1,1,1,1,1,1,0,0,1,1
"19",1.44054675693999,0.103006746029514,"AK",2022-07-28,0,0,1,1,1,0,0,1,1,1
"20",0.96922838008626,0.115897947640591,"AK",2022-07-29,1,1,1,1,0,1,0,0,1,0
"21",0.782966535350577,0.103086294308813,"AK",2022-07-30,1,1,1,1,1,1,0,0,0,1
"22",1.33762888075935,0.0090589750777096,"AK",2022-07-31,1,0,0,1,1,1,0,0,0,1
"23",1.47407365238703,0.100960095205827,"AK",2022-08-01,1,1,1,0,1,1,0,0,0,1
"24",0.371286305237928,0.0713021759303537,"AK",2022-08-02,1,1,1,1,1,1,1,1,1,1
"25",0.386207264865005,0.00758690288695479,"AK",2022-08-03,1,1,1,1,1,1,1,1,1,1
"26",1.08005207360393,0.158455447755298,"AK",2022-08-04,1,0,1,1,1,1,0,0,1,1
"27",1.77827829999165,0.174116337390422,"AK",2022-08-05,1,0,0,1,1,1,0,0,0,1
"28",0.252067448839102,0.00637656153207888,"AK",2022-08-06,1,1,1,1,1,1,0,0,1,1
"29",0.270096154013165,0.00602178491203058,"AK",2022-08-07,1,1,1,1,1,1,1,1,1,1
"30",0.754550827560434,0.0951579081998549,"AK",2022-08-08,1,1,1,1,1,1,1,1,1,1
"31",1.01282802179223,0.0880276251589131,"AK",2022-08-09,1,1,1,1,1,1,0,0,0,1
"32",0.818434350349377,0.00508067084950185,"AK",2022-08-10,1,1,1,1,1,1,1,0,0,1
"33",0.665432081143323,0.148458828098185,"AK",2022-08-11,1,1,1,1,1,1,0,0,1,1
"34",0.180824909127057,0.00454251302764387,"AK",2022-08-12,1,1,1,1,1,1,1,1,1,1
"35",1.40719506609769,0.162355486979661,"AK",2022-08-13,1,0,0,1,1,1,0,0,1,1
"36",0.787939542268569,0.178635960326665,"AK",2022-08-14,1,0,1,1,1,1,0,0,1,1
"37",0.213234633495466,0.00384680030492581,"AK",2022-08-15,1,1,1,1,1,1,0,0,1,1
"38",0.526415315282942,0.101374951893585,"AK",2022-08-16,1,1,1,1,1,1,1,1,1,1
"39",0.973982872325235,0.088425511532705,"AK",2022-08-17,1,1,1,0,1,1,0,1,0,1
"40",0.0279467828409144,0.00326335250360325,"AK",2022-08-18,1,1,1,1,1,1,1,1,1,1
"41",0.522003841473062,0.0919916142852932,"AK",2022-08-19,1,1,1,1,1,1,1,1,1,1
"42",1.13197920305124,0.448911589078501,"AK",2022-08-20,1,0,0,1,1,1,0,0,1,1
"43",0.449190491650969,0.243072248097008,"AL",2022-07-10,1,1,1,1,1,1,0,1,0,1
"44",1.83715798500893,0.210621507908062,"AL",2022-07-11,1,1,1,0,1,1,0,0,0,1
"45",1.12416306078351,0.311928667062841,"AL",2022-07-12,1,1,1,0,1,1,0,0,0,1
"46",1.04585758859837,0.19646690758971,"AL",2022-07-13,1,1,1,1,1,1,0,0,0,1
"47",1.36567518550428,0.312104978384204,"AL",2022-07-14,1,0,0,1,1,1,0,0,1,1
"48",1.96693655939509,0.387963299961662,"AL",2022-07-15,1,0,0,1,1,1,1,0,0,1
"49",0.631066135191718,0.231514697571502,"AL",2022-07-16,1,1,1,1,1,1,1,1,1,1
"50",0.86684888566603,0.234287034731082,"AL",2022-07-17,1,1,1,1,1,1,1,1,1,1
"51",0.588292225149396,0.187848914917757,"AL",2022-07-18,1,1,1,1,1,1,0,0,1,1
"52",3.42103956646543,0.147098417959013,"AL",2022-07-19,1,0,0,1,0,1,0,0,0,0
"53",1.37578309337789,0.226822207875005,"AL",2022-07-20,1,1,1,1,1,1,0,0,1,1
"54",2.39135330877776,0.120634450987921,"AL",2022-07-21,1,0,0,1,0,1,0,0,0,0
"55",1.81448591835214,0.216325051861055,"AL",2022-07-22,0,1,1,1,1,0,0,0,0,1
"56",1.55668782906403,0.158938071861331,"AL",2022-07-23,1,1,1,1,0,1,1,0,0,0
"57",0.802110856258727,0.150573913157182,"AL",2022-07-24,1,1,1,1,1,1,0,1,0,1
"58",0.573162731241009,0.150242718191299,"AL",2022-07-25,1,1,1,1,1,1,0,0,0,1
"59",0.764812611229362,0.16083463166027,"AL",2022-07-26,1,1,1,1,1,1,1,0,0,1
"60",0.440215018098846,0.247504476003654,"AL",2022-07-27,1,1,1,1,1,1,1,1,1,1
"61",2.07723013888177,0.0965970661713116,"AL",2022-07-28,1,1,0,1,1,1,0,0,0,1
"62",1.93366073839538,0.11245105288452,"AL",2022-07-29,1,1,0,1,1,1,1,0,0,1
