"","es_score","brier_score","location","target_date","X22B_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","X23D_50_CI","other_50_CI","X22B_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","X23D_95_CI","other_95_CI"
"1",0.783276311252663,0.1504525287602,"AK",2023-02-05,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"2",3.22559240079136,0.157922360950418,"AK",2023-02-06,1,0,1,0,1,1,1,1,0,1,0,0,0,1
"3",0.834065025082241,0.27087352848293,"AK",2023-02-07,1,1,1,1,0,1,1,1,1,1,0,0,1,1
"4",0.862262566242628,0.271493041171997,"AK",2023-02-08,1,1,0,1,1,1,1,1,0,0,0,1,1,1
"5",0.435618721347484,0.28532173663311,"AK",2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6",1.53709640209691,0.0984498452312495,"AK",2023-02-10,1,0,1,0,1,1,1,1,0,1,0,0,1,1
"7",0.45902410217879,0.158414158256365,"AK",2023-02-11,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"8",0.65120767985616,0.0819261070330775,"AK",2023-02-12,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"9",1.9504349457866,0.285990632564859,"AK",2023-02-13,1,0,1,0,1,1,0,1,0,1,0,0,1,0
"10",0.742088034695228,0.230838353103333,"AK",2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11",0.994158294684375,0.266985627214665,"AK",2023-02-15,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"12",1.04075973027369,0.0555396123412544,"AK",2023-02-16,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"13",0.37100963270681,0.130313705786049,"AK",2023-02-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"14",0.417211412217279,0.191044535670986,"AK",2023-02-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"15",0.722751849674354,0.34297756685545,"AK",2023-02-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"16",0.634021107056474,0.120045761587546,"AK",2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17",0.382331332997536,0.113581691863899,"AK",2023-02-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"18",NA,NA,"AK",2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",0.230921580736573,0.0265894235689274,"AK",2023-02-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"20",1.1040921858852,0.424033545958609,"AK",2023-02-24,1,1,1,0,0,1,1,1,1,1,0,0,1,1
"21",NA,NA,"AK",2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",0.0140129613294817,0.0170335329768796,"AK",2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"24",NA,NA,"AK",2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,"AK",2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2023-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2023-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",0.00576540927362781,0.00854081446017698,"AK",2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"30",NA,NA,"AK",2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",0.012681689859709,0.00600707833444258,"AK",2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"33",0.00298762514656942,0.00533861639192566,"AK",2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"34",NA,NA,"AK",2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.00229012087827718,0.00332320634010889,"AK",2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"38",NA,NA,"AK",2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",0.00205321182269363,0.00262003847456865,"AK",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"40",0.00219823942376021,0.00232627729402013,"AK",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"41",NA,NA,"AK",2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",0.000872697049485185,0.00183400897459123,"AK",2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43",0.700913487340038,0.459777353534491,"AL",2023-02-05,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"44",0.402975051280577,0.288775213003649,"AL",2023-02-06,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"45",0.722643401989795,0.500512410968371,"AL",2023-02-07,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"46",0.821106320111446,0.0800302568964026,"AL",2023-02-08,1,1,1,0,1,1,1,0,0,1,0,1,1,1
"47",1.05070751645929,0.746953405244586,"AL",2023-02-09,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"48",0.0879597701360984,0.0652607687694205,"AL",2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"49",NA,NA,"AL",2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.0618071430055522,0.0474146573184978,"AL",2023-02-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"52",0.188213642126644,0.0424864302784254,"AL",2023-02-14,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"53",0.294038677801546,0.0380135413594042,"AL",2023-02-15,1,1,1,1,1,1,1,1,0,1,0,0,1,1
"54",0.0423684240522689,0.0339634260611715,"AL",2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55",NA,NA,"AL",2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.0278111743370724,0.0213712600297449,"AL",2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59",0.022588384661336,0.0189814645880469,"AL",2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"60",1.11423333920252,0.761489811022749,"AL",2023-02-22,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"61",0.0172083910095704,0.014931435717381,"AL",2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"62",1.1428844858628,0.447773895350993,"AL",2023-02-24,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"63",1.26495893375515,0.886224981181592,"AL",2023-02-25,1,1,1,0,1,0,1,1,1,1,0,1,0,1
"64",NA,NA,"AL",2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.0098593171090175,0.00915270018259015,"AL",2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"66",NA,NA,"AL",2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",0.029057714242524,0.00630086264971444,"AL",2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"69",1.05757786029259,0.432628053464776,"AL",2023-03-03,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"70",NA,NA,"AL",2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",0.0214099173434997,0.00432156679347201,"AL",2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"72",NA,NA,"AL",2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",0.00452039222439519,0.00335637229645448,"AL",2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"74",0.0128193526856432,0.00295710496045186,"AL",2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"75",1.19726066914324,0.31504032858996,"AL",2023-03-09,1,1,0,0,1,1,1,1,1,0,0,1,1,1
"76",NA,NA,"AL",2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",0.00151128518498308,0.00138158159917265,"AL",2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81",0.00575260488488001,0.00121724737335443,"AL",2023-03-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"82",0.00125855107875712,0.00107262703108528,"AL",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83",0.00126450491796968,0.000945369631904961,"AL",2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84",NA,NA,"AL",2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",0.366859160188271,0.261184774055847,"AR",2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"86",2.69463677667526,0.327419765265918,"AR",2023-02-06,0,0,1,0,1,1,1,1,0,1,0,0,1,1
"87",2.45554048100586,0.425143000335708,"AR",2023-02-07,0,0,1,1,0,1,0,0,0,1,0,0,1,1
"88",1.0527944188348,0.33449452770836,"AR",2023-02-08,0,1,1,1,1,1,1,0,0,1,0,1,1,1
"89",0.713707825944526,0.267276424836047,"AR",2023-02-09,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"90",5.61508274203438,0.450012782198886,"AR",2023-02-10,0,1,1,0,1,1,1,0,0,1,0,1,1,1
