"","es_score","brier_score","location","target_date","X21L_50_CI","X22A_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","other_50_CI","X21L_95_CI","X22A_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","other_95_CI"
"1",NA,NA,"AK",2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",0.0561128828103987,0.0457915717291095,"AK",2022-10-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"3",NA,NA,"AK",2022-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",NA,NA,"AK",2022-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",NA,NA,"AK",2022-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",NA,NA,"AK",2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",NA,NA,"AK",2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",0.790732637291348,0.524771203189652,"AK",2022-10-30,1,1,1,1,0,1,1,1,1,1,0,0,1,1
"9",NA,NA,"AK",2022-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",NA,NA,"AK",2022-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",0.340970494992654,0.103849386934035,"AK",2022-11-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"12",NA,NA,"AK",2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",NA,NA,"AK",2022-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",NA,NA,"AK",2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",NA,NA,"AK",2022-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",NA,NA,"AK",2022-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",NA,NA,"AK",2022-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",NA,NA,"AK",2022-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",NA,NA,"AK",2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",NA,NA,"AK",2022-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",NA,NA,"AK",2022-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",0.376520812693969,0.240304109627651,"AK",2022-11-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"24",NA,NA,"AK",2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,"AK",2022-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",0.382397025608546,0.318021396264095,"AK",2022-11-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"27",NA,NA,"AK",2022-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2022-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",1.65957152368396,0.527012845867705,"AK",2022-11-22,0,1,1,1,0,1,1,0,1,0,1,0,1,1
"32",1.01215243434473,0.723093117485118,"AK",2022-11-23,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"33",NA,NA,"AK",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",0.342056849984741,0.293360482652633,"AK",2022-11-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"36",0.958362726236215,0.42210613292321,"AK",2022-11-27,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"37",0.676729926314621,0.539647562653628,"AK",2022-11-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"38",NA,NA,"AK",2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",0.110939298025808,0.0581888640417623,"AK",2022-11-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"40",NA,NA,"AK",2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2022-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",0.225496269150141,0.0508378989690406,"AL",2022-10-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"44",0.0793677014921524,0.0538074415158532,"AL",2022-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"45",0.241187050948511,0.0570935032100781,"AL",2022-10-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"46",0.802190619101221,0.348958100949528,"AL",2022-10-26,1,1,1,1,1,1,1,1,0,0,1,0,1,1
"47",2.04880436660168,0.733345258239321,"AL",2022-10-27,1,1,0,0,1,1,1,1,0,0,0,1,1,1
"48",NA,NA,"AL",2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",0.555031173811017,0.32317190230064,"AL",2022-10-29,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"50",0.694367355787892,0.361350797568945,"AL",2022-10-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"51",0.517955753194798,0.175882884045601,"AL",2022-10-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"52",0.565802698623383,0.286711084035032,"AL",2022-11-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"53",0.367836002278092,0.233411470529848,"AL",2022-11-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"54",1.69963151695851,0.407885324822572,"AL",2022-11-03,1,0,0,1,1,1,1,1,0,0,1,0,1,1
"55",0.685743275013407,0.466082676170418,"AL",2022-11-04,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"56",0.972686895689098,0.686493573794286,"AL",2022-11-05,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"57",0.639916292631789,0.427944284234649,"AL",2022-11-06,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"58",0.566532890173553,0.249410801121328,"AL",2022-11-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"59",0.545567828544799,0.15437370817152,"AL",2022-11-08,1,1,1,1,1,1,1,1,0,0,1,0,1,1
"60",0.64117707753919,0.331912460658326,"AL",2022-11-09,1,1,1,1,1,1,1,1,0,0,1,0,1,1
"61",0.704826302670087,0.252475277805342,"AL",2022-11-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"62",0.493199526838925,0.331414525834671,"AL",2022-11-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"63",0.361797032221849,0.241877100408573,"AL",2022-11-12,1,1,1,1,1,1,1,1,1,0,0,0,0,1
"64",0.253330655222253,0.257716507772529,"AL",2022-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"65",0.99844816308208,0.275630602738776,"AL",2022-11-14,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"66",NA,NA,"AL",2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",0.412943536187673,0.255717861861653,"AL",2022-11-16,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"68",0.85754923163561,0.351538826111484,"AL",2022-11-17,1,1,1,0,1,1,1,1,1,0,0,0,1,1
"69",1.29538833161425,0.207635619707445,"AL",2022-11-18,1,1,0,1,0,1,1,1,1,0,1,0,1,1
"70",NA,NA,"AL",2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.975324372587027,0.4402461504074,"AL",2022-11-21,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"73",0.867601241539262,0.411733445246602,"AL",2022-11-22,1,0,1,1,1,1,1,1,0,0,1,0,1,1
"74",0.219788388467246,0.137308240346032,"AL",2022-11-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"75",NA,NA,"AL",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0.917471734191871,0.423247886377406,"AL",2022-11-25,1,1,1,0,1,1,1,1,1,0,0,1,1,1
"77",NA,NA,"AL",2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.468377352844178,0.170312280811431,"AL",2022-11-28,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"80",1.11153969861199,0.379226575618118,"AL",2022-11-29,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"81",0.874803019541794,0.253303897620489,"AL",2022-11-30,1,1,1,1,1,0,1,1,1,0,1,0,1,1
"82",1.32328444018794,0.316546065425972,"AL",2022-12-01,1,1,0,1,1,1,1,1,1,1,1,0,0,1
"83",0.936755352558705,0.323147881317949,"AL",2022-12-02,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"84",NA,NA,"AL",2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",0.223094997536067,0.0230537202055419,"AR",2022-10-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"86",2.07279070249121,0.23392747759415,"AR",2022-10-24,1,1,0,1,0,1,1,1,0,0,1,0,1,0
"87",2.144834140186,0.251443366156754,"AR",2022-10-25,0,1,0,1,1,1,1,0,0,0,1,0,1,1
"88",0.495254699463716,0.203383280284733,"AR",2022-10-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"89",0.464332655717133,0.145001917572512,"AR",2022-10-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"90",0.286784296695519,0.0293089013746869,"AR",2022-10-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"91",0.441757407684839,0.0310004918773445,"AR",2022-10-29,1,1,1,1,1,1,1,1,0,0,1,0,1,1
"92",1.29421858198277,0.399510673887491,"AR",2022-10-30,0,1,0,1,1,1,1,0,0,0,1,1,1,1
"93",1.7332862363612,0.27735695579352,"AR",2022-10-31,1,0,0,1,1,1,1,1,0,0,1,0,1,1
"94",1.55288719693185,0.369817888122996,"AR",2022-11-01,1,1,0,1,0,1,1,1,0,0,1,0,1,1
"95",2.58404748560061,0.18523582018823,"AR",2022-11-02,1,0,1,1,0,1,1,1,0,0,0,0,1,1
"96",1.40898351154998,0.139913083161403,"AR",2022-11-03,1,1,1,0,1,1,1,1,0,0,0,0,1,1
"97",1.31192267506085,0.351830194260225,"AR",2022-11-04,1,1,1,1,0,1,1,1,0,0,1,0,1,1
"98",1.29274781158307,0.307907265446306,"AR",2022-11-05,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"99",1.43301916417721,0.660215067952924,"AR",2022-11-06,1,0,0,1,1,1,1,1,0,0,1,1,1,1
"100",0.480007675038331,0.0571487672517395,"AR",2022-11-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"101",1.22544864863871,0.285518828496635,"AR",2022-11-08,1,1,1,0,1,1,1,1,0,0,0,0,1,1
"102",0.486371082926931,0.169631550469947,"AR",2022-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"103",1.66116712077496,0.0722427241851011,"AR",2022-11-10,1,1,0,1,1,1,1,1,0,0,0,1,0,1
"104",0.313075666366371,0.078239006387405,"AR",2022-11-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"105",0.113278449667098,0.0847690313589004,"AR",2022-11-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"106",NA,NA,"AR",2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",3.36904706016636,0.407708213290309,"AR",2022-11-14,1,0,0,1,0,1,1,1,0,0,1,0,0,1
"108",0.858733915772638,0.411919498508483,"AR",2022-11-15,1,0,1,1,1,1,1,0,0,0,1,0,1,1
"109",0.162683477194924,0.116787129126367,"AR",2022-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"110",1.35625493709611,0.24558859667053,"AR",2022-11-17,1,1,1,1,1,1,1,1,1,0,1,0,0,1
"111",0.965657723727063,0.263685610353537,"AR",2022-11-18,1,1,1,1,1,1,1,1,0,0,1,0,1,1
"112",0.925583964441519,0.428199396838067,"AR",2022-11-19,1,1,1,1,1,1,0,1,1,0,0,0,1,0
"113",0.831052179317961,0.30607798697771,"AR",2022-11-20,1,1,1,1,0,1,1,1,0,0,1,1,1,1
"114",1.6694410064922,0.24849004171249,"AR",2022-11-21,1,1,0,1,1,1,1,1,0,0,0,0,1,1
"115",4.04273778215264,0.361666748073003,"AR",2022-11-22,1,1,0,0,0,1,1,1,1,0,0,0,1,1
"116",2.35162680218993,0.372358076589995,"AR",2022-11-23,1,1,0,1,0,1,0,1,0,0,0,0,1,0
"117",0.881680557971953,0.404460764184222,"AR",2022-11-24,1,1,1,1,1,1,0,1,1,1,1,0,1,0
