"","es_score","brier_score","location","target_date","X23F_50_CI","X24A_50_CI","recombinant_50_CI","other_50_CI","X23F_95_CI","X24A_95_CI","recombinant_95_CI","other_95_CI"
"1",NA,NA,"AK",2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
"2",1.09442114056474,0.733350301277586,"AK",2024-01-15,0,0,1,1,0,0,1,1
"3",0.0169180105380364,0.0219350813740292,"AK",2024-01-16,1,1,1,1,1,1,1,1
"4",0.1212204421832,0.019466066688243,"AK",2024-01-17,1,1,1,1,1,1,1,1
"5",1.01002901332558,0.414432741423804,"AK",2024-01-18,1,0,1,0,1,0,1,0
"6",NA,NA,"AK",2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA
"7",NA,NA,"AK",2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
"8",NA,NA,"AK",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
"9",NA,NA,"AK",2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
"10",0.025492623847188,0.00924948660422076,"AK",2024-01-23,1,1,1,1,1,1,1,1
"11",NA,NA,"AK",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
"12",1.26321815001087,0.876059234853291,"AK",2024-01-25,1,0,1,0,1,0,1,0
"13",0.0183112680475258,0.00628134006947662,"AK",2024-01-26,1,1,1,1,1,1,1,1
"14",0.00535671569673815,0.00551108665621355,"AK",2024-01-27,1,1,1,1,1,1,1,1
"15",0.00349645918359699,0.00483129343131445,"AK",2024-01-28,1,1,1,1,1,1,1,1
"16",0.00318847175534717,0.00423206365352092,"AK",2024-01-29,1,1,1,1,1,1,1,1
"17",0.00300830094820004,0.0037044522670819,"AK",2024-01-30,1,1,1,1,1,1,1,1
"18",NA,NA,"AK",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA
"19",0.0028725788733905,0.00283265639792008,"AK",2024-02-01,1,1,1,1,1,1,1,1
"20",1.22450842412406,0.464356527305867,"AK",2024-02-02,1,0,1,0,1,1,1,1
"21",NA,NA,"AK",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"23",NA,NA,"AK",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA
"24",NA,NA,"AK",2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,"AK",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
