"","es_score","brier_score","location","target_date","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23D_50_CI","X23B_50_CI","X23E_50_CI","other_50_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23D_95_CI","X23B_95_CI","X23E_95_CI","other_95_CI"
"59",NA,NA,"AL",2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",0.0589012452564437,0.0643383410805988,"AL",2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"62",NA,NA,"AL",2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",0.73909507809321,0.324330257341694,"AL",2023-05-03,1,1,1,0,1,1,1,1,1,1,0,1,0,1
"68",NA,NA,"AL",2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",0.36427853503329,0.300037293580112,"AL",2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84",NA,NA,"AL",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",0.0138741325267858,0.00169636915522131,"AR",2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"86",0.0247334242503838,0.00171130762396568,"AR",2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"87",0.00359234286030614,0.00173543981331715,"AR",2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"88",0.0136787632791171,0.00176871276772962,"AR",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"89",NA,NA,"AR",2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",1.20039410881842,0.466780170868559,"AR",2023-04-16,1,1,0,0,1,1,1,1,1,0,0,1,1,1
"93",0.016811231451533,0.00207635999151027,"AR",2023-04-17,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"94",NA,NA,"AR",2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",0.00549471465351596,0.00251265138561029,"AR",2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"98",0.0420737984752119,0.00265287115025563,"AR",2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"99",0.0064408518086902,0.00280715326876515,"AR",2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"100",0.00851662032729027,0.00297646022772856,"AR",2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"101",NA,NA,"AR",2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",0.0745568265941547,0.00437479880272758,"AR",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"107",NA,NA,"AR",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",1.26471844673889,0.918065543703629,"AR",2023-05-02,0,1,0,1,1,1,1,0,1,0,1,1,1,1
"109",0.0125116322133902,0.00538830609823315,"AR",2023-05-03,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"110",NA,NA,"AR",2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",1.11024314977479,0.839804264227074,"AR",2023-05-08,1,1,0,1,0,1,1,1,1,0,1,0,1,1
"115",0.0654318884503374,0.00832679475809165,"AR",2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"116",2.27905518549306,0.602090298291176,"AR",2023-05-10,1,0,0,1,1,1,1,1,0,0,1,1,1,1
"117",NA,NA,"AR",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.8444220407612,0.139377707386554,"AZ",2023-04-09,1,1,0,1,0,1,1,1,0,0,0,0,1,1
"128",1.73777506399886,0.137912314857096,"AZ",2023-04-10,1,1,1,0,1,1,1,0,1,0,0,1,1,1
"129",2.53280275060224,0.214244769901415,"AZ",2023-04-11,1,0,0,1,1,0,0,0,0,0,0,1,1,0
"130",0.0325916441806705,0.00794741866462829,"AZ",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"131",0.242622466948646,0.00835691884828753,"AZ",2023-04-13,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"132",1.07526934590887,0.302789090521707,"AZ",2023-04-14,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"133",0.30465085938238,0.00928072575347666,"AZ",2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"134",1.46518864469103,0.256847128379333,"AZ",2023-04-16,1,1,0,1,0,1,0,1,1,0,1,0,1,0
"135",1.13247790648109,0.106224576020134,"AZ",2023-04-17,1,0,1,1,1,1,1,1,0,0,0,1,0,1
"136",1.26709513685686,0.174307574888925,"AZ",2023-04-18,1,1,1,0,1,1,1,0,1,0,0,0,1,1
"137",1.64415703451994,0.0464186987511255,"AZ",2023-04-19,1,1,0,1,1,1,0,1,1,0,0,0,1,0
"138",3.94653849991396,0.241883346375733,"AZ",2023-04-20,1,1,0,0,1,1,0,1,1,0,0,0,1,0
"139",1.20628430199243,0.834859775403492,"AZ",2023-04-21,1,1,0,1,0,1,1,1,1,0,1,0,1,1
"140",0.111309076684564,0.0138686339072386,"AZ",2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"141",1.39853459652558,0.076954799512453,"AZ",2023-04-23,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"142",1.31991307854367,0.0491526431249171,"AZ",2023-04-24,1,1,0,1,1,1,1,1,1,0,1,0,1,1
"143",1.62663527388306,0.132822573713921,"AZ",2023-04-25,1,1,1,0,1,1,0,1,1,0,0,1,1,0
"144",1.40950397721249,0.0981880135336688,"AZ",2023-04-26,1,1,1,1,1,1,1,1,1,0,0,0,0,1
"145",0.691350525028911,0.0765436725064828,"AZ",2023-04-27,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"146",0.653495663874355,0.0201061857276873,"AZ",2023-04-28,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"147",0.38643420588746,0.0214200673249722,"AZ",2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"148",1.82468938869427,0.204598988741299,"AZ",2023-04-30,1,1,1,0,1,1,1,1,1,0,0,0,0,1
"149",1.64381334582764,0.0950199439331521,"AZ",2023-05-01,1,0,1,0,1,1,1,1,0,0,0,0,1,1
"150",4.25362574555676,0.208661528480715,"AZ",2023-05-02,1,1,0,0,0,1,0,1,1,0,0,0,0,0
"151",2.11838142932568,0.143680717278545,"AZ",2023-05-03,1,1,1,0,0,1,1,1,1,0,0,0,0,1
"152",1.15663788404609,0.0805145122977405,"AZ",2023-05-04,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"153",1.518272405745,0.247074509041693,"AZ",2023-05-05,1,0,1,0,1,1,1,1,0,0,0,0,1,1
"154",0.835578859501188,0.033528544008028,"AZ",2023-05-06,1,1,0,1,1,1,1,1,1,0,1,0,1,1
"155",3.47631591542544,0.303495304904106,"AZ",2023-05-07,0,0,0,1,1,0,1,0,0,0,0,0,0,1
"156",7.1779368677343,0.304090243330097,"AZ",2023-05-08,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"157",3.55208347305396,0.110177700021853,"AZ",2023-05-09,1,1,0,1,0,1,0,1,1,0,0,0,1,0
"158",3.01379772871709,0.149776001955948,"AZ",2023-05-10,1,0,1,1,0,1,1,1,0,0,0,0,0,1
"159",0.172141074335364,0.04617833871609,"AZ",2023-05-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"160",1.06269668735696,0.154214042235883,"AZ",2023-05-12,1,0,1,1,1,1,1,1,0,0,1,0,1,1
"161",NA,NA,"AZ",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",1.32656112568169,0.350044800855063,"AZ",2023-05-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"163",3.03948269348453,0.215178721596101,"AZ",2023-05-15,1,0,1,0,0,1,0,1,0,0,0,0,0,0
"164",2.66803896737528,0.204321982571211,"AZ",2023-05-16,0,1,1,1,0,1,1,0,1,0,1,0,0,1
"165",1.14949134207966,0.183524564744178,"AZ",2023-05-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"166",0.833148904370882,0.246972558405002,"AZ",2023-05-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"167",0.899200993176832,0.614384548237132,"AZ",2023-05-19,1,1,1,0,1,1,1,1,1,0,0,1,1,1
"168",1.87997072754,0.607241699233676,"AZ",2023-05-20,1,1,0,0,1,1,1,1,1,0,0,0,1,1
"169",0.699103863879308,0.0696921405504274,"CA",2023-04-09,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"170",8.15035197993887,0.191605394813706,"CA",2023-04-10,0,1,0,0,1,1,0,0,1,0,0,0,0,0
"171",3.38472273240626,0.10670249015613,"CA",2023-04-11,1,1,1,1,0,1,1,0,1,1,0,0,0,0
"172",7.12882014479596,0.213592099123523,"CA",2023-04-12,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"173",2.49057164491183,0.143508064270048,"CA",2023-04-13,1,0,1,1,1,1,0,1,0,0,1,0,0,0
"174",4.02191801540634,0.0774760721939533,"CA",2023-04-14,1,1,0,0,1,1,1,1,0,1,0,1,0,1
"175",3.26247964927201,0.147542269169782,"CA",2023-04-15,0,0,1,0,1,1,0,0,0,0,0,1,1,1
"176",2.90985455402749,0.148141596094179,"CA",2023-04-16,1,0,1,0,0,1,0,1,1,0,0,0,1,0
"177",3.11715370041754,0.146808160680412,"CA",2023-04-17,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"178",2.4614393232197,0.127423373254992,"CA",2023-04-18,1,1,1,1,0,1,0,0,1,0,0,0,0,0
"179",3.77383091867023,0.213919250296688,"CA",2023-04-19,1,1,0,0,1,0,0,1,1,0,0,0,0,0
"180",3.03342236804754,0.206896313700197,"CA",2023-04-20,0,0,0,1,1,1,1,0,0,0,1,0,0,0
"181",4.21245258950533,0.0769332941803753,"CA",2023-04-21,1,0,0,0,0,1,1,0,0,0,0,0,1,1
"182",5.41889386269323,0.323728319750519,"CA",2023-04-22,0,1,0,1,1,0,0,0,1,0,0,0,0,0
"183",1.74017659390601,0.266028786402419,"CA",2023-04-23,1,1,0,1,0,1,1,1,1,0,1,0,0,1
"184",1.96798470088409,0.155516564003633,"CA",2023-04-24,1,1,1,0,1,1,0,1,1,0,0,0,1,0
"185",6.83682268653472,0.244598264938692,"CA",2023-04-25,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"186",6.55126526222633,0.143491556105186,"CA",2023-04-26,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"187",3.76429092067483,0.169128150849329,"CA",2023-04-27,1,0,1,1,1,1,1,1,0,0,0,0,0,1
"188",2.46328173667758,0.178169292569335,"CA",2023-04-28,0,0,1,1,1,1,1,0,0,0,0,0,0,1
"189",5.50613876857493,0.281086584606273,"CA",2023-04-29,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"190",3.74609624031391,0.192552102555183,"CA",2023-04-30,1,0,1,1,0,1,0,1,0,0,0,0,1,0
"191",6.10911270565721,0.25186509150307,"CA",2023-05-01,1,0,1,0,1,1,1,1,0,0,0,0,0,1
"192",6.2722628874268,0.279451857475494,"CA",2023-05-02,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"193",3.93502038480367,0.193596294583871,"CA",2023-05-03,1,0,0,1,0,1,1,1,1,0,0,0,1,0
"194",2.63232580820505,0.236805590952282,"CA",2023-05-04,1,1,1,0,0,1,1,1,1,0,0,0,0,1
"195",7.28889048139944,0.215383668821102,"CA",2023-05-05,1,0,1,0,0,0,1,1,0,0,0,0,1,1
"196",3.12229058351162,0.19861615871821,"CA",2023-05-06,1,1,0,1,0,1,0,1,1,0,0,0,0,0
"197",1.3856317878669,0.272501505131079,"CA",2023-05-07,1,1,1,0,1,1,1,1,1,0,0,0,0,1
"198",9.52850501409047,0.371618857807716,"CA",2023-05-08,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"199",9.76864186789585,0.209694056082975,"CA",2023-05-09,1,0,0,1,0,1,0,0,0,0,1,0,0,0
"200",5.64974793943477,0.292719212088502,"CA",2023-05-10,1,0,1,0,0,1,0,1,0,0,0,0,0,0
"201",5.05579703887176,0.289573702390998,"CA",2023-05-11,1,0,1,1,0,1,0,1,0,0,0,0,0,0
"202",2.40152609269253,0.235768753502304,"CA",2023-05-12,1,0,1,1,0,1,0,1,0,0,0,0,1,0
"203",1.76228456465584,0.428562643634122,"CA",2023-05-13,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"204",4.84180067917907,0.547357969453676,"CA",2023-05-14,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"205",2.18094074787981,0.324301002639,"CA",2023-05-15,1,1,1,1,0,1,1,1,1,0,1,1,0,1
"206",2.36336314606124,0.244368732175852,"CA",2023-05-16,1,1,0,1,0,1,1,1,1,0,0,1,1,1
"207",3.42096796312142,0.340272892473785,"CA",2023-05-17,0,0,1,1,0,1,1,0,0,1,0,0,0,1
"208",1.8392138541559,0.325893340713136,"CA",2023-05-18,1,1,1,0,1,1,1,1,1,0,0,0,0,1
"209",3.99201843899273,0.281468551121513,"CA",2023-05-19,1,0,0,1,0,1,1,1,0,0,0,0,0,1
"210",1.51057654563777,0.161191279467411,"CA",2023-05-20,1,1,0,1,0,1,1,1,1,0,0,0,1,1
"211",0.00376960038894215,0.00343963755623627,"CO",2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"212",0.00376006858991265,0.00363117050946337,"CO",2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"213",1.07333117562827,0.188176535765516,"CO",2023-04-11,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"214",0.0292904083022391,0.0040661464627503,"CO",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"215",0.062682190659644,0.00431210562917316,"CO",2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"216",0.952232150614062,0.119037095128233,"CO",2023-04-14,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"217",0.00469634867501494,0.00486814229322845,"CO",2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"218",NA,NA,"CO",2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",1.02695339931572,0.186169817467514,"CO",2023-04-17,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"220",0.958990866674696,0.29238766849678,"CO",2023-04-18,1,1,0,0,1,1,1,1,1,0,0,1,1,1
"221",0.0501080079419629,0.00628533247754118,"CO",2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"222",NA,NA,"CO",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",1.2813518326993,0.897145297679533,"CO",2023-04-21,1,1,0,1,1,0,1,1,1,0,1,1,0,1
"224",1.25974211206733,0.865613274150679,"CO",2023-04-22,1,1,0,1,0,1,1,1,1,0,1,0,1,1
"225",NA,NA,"CO",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.94792227635704,0.184481765574269,"CO",2023-04-24,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"227",1.10117174125542,0.304005336674282,"CO",2023-04-25,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"228",0.0788210374246478,0.0101308262494014,"CO",2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
