"","es_score","brier_score","location","target_date","X21L_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","recombinant_50_CI","other_50_CI","X21L_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","recombinant_95_CI","other_95_CI"
"1",0.893017687067773,0.126802667409614,"AK",2022-12-11,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"2",0.965286440327731,0.245699856189931,"AK",2022-12-12,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"3",1.11137115909291,0.319623031817824,"AK",2022-12-13,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"4",0.960626984123975,0.351490554411269,"AK",2022-12-14,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"5",0.847428967808545,0.295699187165631,"AK",2022-12-15,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"6",3.24643777782799,0.425827246495572,"AK",2022-12-16,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"7",0.134247248707109,0.0901943119554199,"AK",2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8",1.54464640451574,0.525949484337738,"AK",2022-12-18,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"9",0.928011874892236,0.298989431683449,"AK",2022-12-19,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"10",0.352447163649097,0.234734963887667,"AK",2022-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11",0.92855491686642,0.317475865261895,"AK",2022-12-21,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"12",0.747597657518215,0.298499032690389,"AK",2022-12-22,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"13",0.0941664706033018,0.0670769655500856,"AK",2022-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"14",1.07363726641422,0.328895831557186,"AK",2022-12-24,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"15",0.287055858354702,0.0620619317542736,"AK",2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
