"","es_score","brier_score","location","target_date","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","recombinant_50_CI","X23H_50_CI","X24A_50_CI","X23I_50_CI","other_50_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","recombinant_95_CI","X23H_95_CI","X24A_95_CI","X23I_95_CI","other_95_CI"
"96",2.29553410225466,0.497634721612023,"AR",2023-12-21,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1
"97",1.36463198153731,0.471728147099649,"AR",2023-12-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"98",NA,NA,"AR",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",0.788167973099881,0.384555815383021,"AR",2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"103",2.0760688561952,0.44581426044926,"AR",2023-12-28,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1
"104",NA,NA,"AR",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",0.0963502284690695,0.055249371211013,"AR",2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"109",0.437404933191328,0.0495594350016097,"AR",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"110",1.17295105120336,0.32963572456082,"AR",2024-01-04,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0
"111",0.0641756961482994,0.0396132647680815,"AR",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"112",NA,NA,"AR",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",1.14661320117531,0.828427761383993,"AR",2024-01-10,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0
"117",0.114291598618769,0.0193108536838874,"AR",2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"118",1.02263021657783,0.431669231858389,"AR",2024-01-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"119",NA,NA,"AR",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,"AR",2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.01338748294905,0.00683467199732868,"AR",2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"126",NA,NA,"AR",2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.0418045789939,0.447785058953596,"AZ",2023-12-10,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
"128",1.72856500349699,0.395589088676656,"AZ",2023-12-11,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0
"129",3.2825536739134,0.470326510691036,"AZ",2023-12-12,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
"130",2.67400437591603,0.409986702605079,"AZ",2023-12-13,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0
"131",1.82499815942086,0.35384119134779,"AZ",2023-12-14,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0
"132",0.932740541055761,0.354129564121278,"AZ",2023-12-15,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0
"133",2.5584979559052,0.411443954508904,"AZ",2023-12-16,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
"134",1.86404898109108,0.247474990028038,"AZ",2023-12-17,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1
"135",4.68337695035981,0.408392389372314,"AZ",2023-12-18,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
"136",5.74947019189729,0.410563338420655,"AZ",2023-12-19,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0
"137",1.41977288693967,0.35967162874468,"AZ",2023-12-20,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1
"138",1.42229126153137,0.379517721286911,"AZ",2023-12-21,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1
"139",1.0240945581264,0.387156927218393,"AZ",2023-12-22,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1
"140",0.948581549162776,0.318131690374711,"AZ",2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
"141",2.94038977227367,0.358101691115014,"AZ",2023-12-24,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1
"142",2.94967310955242,0.390176805917997,"AZ",2023-12-25,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0
"143",7.6567757410491,0.350460543753454,"AZ",2023-12-26,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1
"144",3.21662943504099,0.354206525349111,"AZ",2023-12-27,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0
"145",1.11368379512855,0.315533547880413,"AZ",2023-12-28,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0
"146",0.814059508757782,0.3531617027325,"AZ",2023-12-29,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1
"147",0.85002886755408,0.236538262116766,"AZ",2023-12-30,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"148",1.70854997609217,0.239642039414448,"AZ",2023-12-31,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1
"149",4.51568404134189,0.323321983465508,"AZ",2024-01-01,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
"150",5.49447494821462,0.315258517741071,"AZ",2024-01-02,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
"151",0.967329611069945,0.318120657145104,"AZ",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1
"152",1.09726953479952,0.27886689908726,"AZ",2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
"153",0.407910996573111,0.239184725771852,"AZ",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"154",2.00207921943378,0.181233427371378,"AZ",2024-01-06,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1
"155",2.02980072645332,0.136795607368613,"AZ",2024-01-07,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"156",2.9857360548172,0.200535001097955,"AZ",2024-01-08,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1
"157",3.25627299643435,0.210068487841772,"AZ",2024-01-09,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1
"158",0.434758377743608,0.106997001607291,"AZ",2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"159",1.17038378312032,0.298964223857987,"AZ",2024-01-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"160",0.704263812996913,0.212532561449885,"AZ",2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"161",1.20957203833853,0.186163192256743,"AZ",2024-01-13,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
"162",1.35748190932614,0.236314404189758,"AZ",2024-01-14,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1
"163",5.22163410401594,0.190689574693526,"AZ",2024-01-15,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"164",0.261898273524915,0.0616025525790297,"AZ",2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"165",1.76471631664885,0.183186930831467,"AZ",2024-01-17,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1
"166",0.822755109737601,0.227336856183538,"AZ",2024-01-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"167",0.559181112697433,0.0454881167873243,"AZ",2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"168",0.419382283745343,0.194861696053915,"AZ",2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"169",2.08432114495516,0.39016090823465,"CA",2023-12-10,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0
"170",2.90155682980943,0.343509639652806,"CA",2023-12-11,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1
"171",2.6874426777201,0.346122027026811,"CA",2023-12-12,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0
"172",5.94642299278681,0.352866336679091,"CA",2023-12-13,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0
"173",2.79928037826267,0.373216029582772,"CA",2023-12-14,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1
"174",1.88944525321344,0.383484958143586,"CA",2023-12-15,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
"175",2.37467453273942,0.312360898109356,"CA",2023-12-16,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0
"176",0.724968075926054,0.264587714908333,"CA",2023-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"177",2.36385026193676,0.319253125254313,"CA",2023-12-18,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0
"178",1.84010860184593,0.321285510448808,"CA",2023-12-19,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
"179",2.08823813722119,0.34641958637462,"CA",2023-12-20,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
"180",6.57461988820647,0.33953728072146,"CA",2023-12-21,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
"181",2.04460936076139,0.262710910221448,"CA",2023-12-22,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
