"","es_score","brier_score","location","target_date","X22B_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","other_50_CI","X22B_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","other_95_CI"
"1",0.272780102773466,0.270201648339908,"AK",2023-01-22,1,1,1,1,1,1,0,0,1,1,1,1
"2",0.739189115359115,0.157551583123941,"AK",2023-01-23,1,1,1,1,1,1,1,0,1,0,1,1
"3",2.08791552292111,0.258076056622999,"AK",2023-01-24,1,0,1,0,1,0,0,0,1,0,1,0
"4",1.70064768581656,0.348363395133023,"AK",2023-01-25,1,1,1,1,1,0,1,0,1,0,0,0
"5",3.47712077730865,0.209488135949698,"AK",2023-01-26,1,0,1,0,1,1,1,0,1,0,1,1
"6",0.835323163390139,0.333563259085966,"AK",2023-01-27,0,1,1,1,1,1,0,0,1,1,1,1
"7",0.399031189363894,0.22532890282605,"AK",2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1
"8",0.579361215000876,0.249017300228135,"AK",2023-01-29,1,1,1,1,1,1,1,0,1,0,1,1
"9",1.67777048922399,0.257851893062173,"AK",2023-01-30,1,0,1,0,1,1,1,0,1,0,1,1
"10",0.620379579830408,0.249657228920778,"AK",2023-01-31,1,1,1,1,1,1,1,0,1,0,1,1
"11",0.583533993332229,0.214318197534724,"AK",2023-02-01,1,1,1,1,1,1,1,0,1,0,1,1
"12",0.931240268207227,0.236348454980482,"AK",2023-02-02,1,1,1,1,1,1,1,0,1,0,1,1
"13",0.859672603349496,0.351432827806126,"AK",2023-02-03,1,1,0,1,1,1,1,0,0,1,1,1
"14",1.44446088221574,0.272734315746254,"AK",2023-02-04,1,0,1,1,1,1,1,0,1,0,1,1
"15",0.800642573509411,0.155906684102907,"AK",2023-02-05,1,1,1,1,1,1,0,0,1,0,1,1
"16",3.33503234484393,0.160715080173589,"AK",2023-02-06,1,0,1,0,1,1,1,0,0,0,1,1
"17",0.860736368156644,0.275543782775044,"AK",2023-02-07,1,1,1,1,0,1,1,0,1,1,0,1
"18",0.914998208504998,0.274551052718883,"AK",2023-02-08,1,1,0,1,1,1,1,1,0,0,1,1
"19",0.435404961702283,0.28053386075023,"AK",2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1
"20",1.51994094576052,0.0989248521019783,"AK",2023-02-10,1,0,1,0,1,1,1,0,1,0,1,1
"21",0.440373546841164,0.157018889620904,"AK",2023-02-11,1,1,1,1,1,1,1,0,1,0,1,1
"22",0.679836756997266,0.0811096956101815,"AK",2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1
"23",1.94641850930761,0.285840914107606,"AK",2023-02-13,1,0,1,0,1,0,1,0,1,0,1,0
"24",0.75373582443172,0.228961927255026,"AK",2023-02-14,1,1,1,1,1,1,1,0,1,1,0,1
"25",0.950386811801905,0.265531878647923,"AK",2023-02-15,1,0,1,1,1,1,1,0,1,0,1,1
"26",0.930643102711162,0.0531341547234853,"AK",2023-02-16,1,1,1,1,1,1,1,0,1,0,1,1
"27",0.371900437660205,0.128441023906945,"AK",2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1
"28",0.40294787116394,0.189980870888235,"AK",2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
"29",0.733785020563107,0.344287592420157,"AK",2023-02-19,1,1,1,1,1,1,1,0,1,0,1,1
"30",0.61238390474236,0.118368090632876,"AK",2023-02-20,1,1,1,1,1,1,1,0,1,0,1,1
"31",0.360458178922219,0.111946312518593,"AK",2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
"32",NA,NA,"AK",2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",0.232332218997711,0.0235925424152943,"AK",2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"34",1.10265517798957,0.436205138021152,"AK",2023-02-24,1,1,1,0,0,1,1,1,1,0,0,1
"35",NA,NA,"AK",2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.0126807438735514,0.0143506039744846,"AK",2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
"38",NA,NA,"AK",2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2023-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2023-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
