"","es_score","brier_score","location","target_date","X23E_50_CI","X23F_50_CI","X24A_50_CI","other_50_CI","X23E_95_CI","X23F_95_CI","X24A_95_CI","other_95_CI"
"93",NA,NA,"AR",2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA
"96",0.0126217145965239,0.00318094505146219,"AR",2024-02-01,1,1,1,1,1,1,1,1
"97",NA,NA,"AR",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.00485967619989133,0.00179281887960105,"AR",2024-02-05,1,1,1,1,1,1,1,1
"101",0.0054461788465638,0.00155123348201069,"AR",2024-02-06,1,1,1,1,1,1,1,1
"102",0.00371846242793537,0.00134155860734506,"AR",2024-02-07,1,1,1,1,1,1,1,1
"103",0.0126285180159777,0.00115970853668282,"AR",2024-02-08,1,1,1,1,1,1,1,1
"104",0.0134329352498946,0.00100209491877334,"AR",2024-02-09,1,1,1,1,1,1,1,1
"105",NA,NA,"AR",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.00224611055263857,0.000645121607938903,"AR",2024-02-12,1,1,1,1,1,1,0,0
"108",1.23046519773071,0.480559998076297,"AR",2024-02-13,1,1,0,0,1,1,0,0
"109",0.0073917541904783,0.000480236023566905,"AR",2024-02-14,1,1,1,1,1,1,1,1
"110",NA,NA,"AR",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.00262059322847814,0.00022865368367194,"AR",2024-02-19,1,1,1,1,1,1,1,1
"115",0.00279511456139489,0.000197004208368827,"AR",2024-02-20,1,1,1,1,1,1,1,1
"116",NA,NA,"AR",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.00147377785741538,8.03607041770818e-05,"AR",2024-02-26,1,1,1,1,1,1,1,1
"122",NA,NA,"AR",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
"124",1.38736238443919,0.988122608905016,"AR",2024-02-29,1,1,0,0,1,1,0,0
"125",7.31572674384402e-05,4.4116655796406e-05,"AR",2024-03-01,1,1,1,1,1,1,1,1
"126",NA,NA,"AR",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"127",3.05556443996056,0.199502517888633,"AZ",2024-01-21,1,1,0,0,1,0,0,0
"128",1.20512921565122,0.0581931638539114,"AZ",2024-01-22,1,1,1,1,1,1,0,0
"129",1.01180665113476,0.0756713755834498,"AZ",2024-01-23,1,1,1,1,1,0,0,0
"130",2.72203024880352,0.341635009377054,"AZ",2024-01-24,1,0,0,0,1,0,0,0
"131",0.115502145982306,0.00861258124978836,"AZ",2024-01-25,1,1,1,1,1,1,1,1
"132",1.02671938599995,0.4379767988367,"AZ",2024-01-26,1,1,0,0,1,1,0,0
"133",1.14968967437665,0.129963592399058,"AZ",2024-01-27,1,1,1,0,1,1,0,0
"134",0.00992193848569356,0.005776681706514,"AZ",2024-01-28,1,1,1,1,1,1,1,1
"135",1.41384659231094,0.113696284215385,"AZ",2024-01-29,1,0,1,1,1,0,0,1
"136",0.92826659543304,0.0967952763911719,"AZ",2024-01-30,1,1,1,1,1,0,0,1
"137",0.604604112380942,0.0682218994389209,"AZ",2024-01-31,1,1,1,1,1,1,0,0
"138",0.0472469722370119,0.00335211857894288,"AZ",2024-02-01,1,1,1,1,1,1,1,1
"139",0.0460180542910795,0.00292056279204118,"AZ",2024-02-02,1,1,1,1,1,0,0,1
"140",NA,NA,"AZ",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"141",0.0424570901325238,0.0022129876214644,"AZ",2024-02-04,1,1,1,1,1,1,1,1
"142",2.4746814353229,0.164073976328318,"AZ",2024-02-05,1,0,0,1,1,0,0,0
"143",0.679480679777709,0.0406460465282416,"AZ",2024-02-06,1,1,1,1,1,1,1,1
"144",0.345604062429856,0.00145392539822188,"AZ",2024-02-07,1,1,1,1,1,0,0,0
"145",0.00217023799511251,0.00126280136515947,"AZ",2024-02-08,1,1,1,1,1,1,1,1
"146",1.19366900025829,0.317048866008467,"AZ",2024-02-09,1,1,0,0,1,1,0,0
"147",0.00440442079193853,0.000951499196499132,"AZ",2024-02-10,1,1,1,1,1,1,1,1
"148",1.0171764536822,0.120183708258028,"AZ",2024-02-11,1,1,0,0,1,1,0,0
"149",0.0665408106278266,0.000715940127691038,"AZ",2024-02-12,1,1,1,1,1,0,0,1
"150",0.813317008072937,0.0646845751539654,"AZ",2024-02-13,1,1,1,0,1,1,0,0
"151",0.199395960830589,0.000538051422874454,"AZ",2024-02-14,1,1,1,1,1,1,1,1
"152",0.00083720028892878,0.000466256880581603,"AZ",2024-02-15,1,1,1,1,1,1,1,1
"153",0.00506808474587936,0.000403945981331353,"AZ",2024-02-16,1,1,1,1,1,1,1,1
"154",0.0355726799050053,0.000349885283534761,"AZ",2024-02-17,1,1,1,1,1,1,1,1
"155",0.910401708678887,0.051507760895396,"AZ",2024-02-18,1,1,1,0,1,1,0,0
"156",0.105649403808093,0.000262344567586679,"AZ",2024-02-19,1,1,1,1,1,0,0,1
"157",1.93397188815815,0.0675779970469387,"AZ",2024-02-20,1,1,0,0,1,1,0,0
"158",0.888016300288176,0.0351339164523487,"AZ",2024-02-21,1,1,1,0,1,1,0,0
"159",1.29974094370235,0.245117017966941,"AZ",2024-02-22,1,1,0,0,1,1,0,0
"160",0.00277630620013865,0.000147199479307547,"AZ",2024-02-23,1,1,1,1,1,1,1,1
"161",0.00115727206994174,0.000127355491168359,"AZ",2024-02-24,1,1,1,1,1,1,1,1
"162",2.14792197655373,0.21834792814944,"AZ",2024-02-25,1,0,0,0,1,0,0,0
"163",0.0089044391301612,9.53007649039368e-05,"AZ",2024-02-26,1,1,1,1,1,1,1,1
"164",1.18754626822795,0.0897204006068019,"AZ",2024-02-27,1,1,0,0,1,1,0,0
"165",0.00469472406517679,7.12868319455002e-05,"AZ",2024-02-28,1,1,1,1,1,1,1,1
"166",0.00106649956154902,6.16470760836252e-05,"AZ",2024-02-29,1,1,1,1,1,1,1,1
"167",0.000159777848130479,5.3307015144783e-05,"AZ",2024-03-01,1,1,1,1,1,1,1,1
"168",0.000947478226154888,4.60922458737488e-05,"AZ",2024-03-02,1,1,1,1,1,1,1,1
"169",1.26285263969421,0.2495948171299,"CA",2024-01-21,1,1,0,0,1,1,0,0
"170",0.729340345940263,0.0705404497659386,"CA",2024-01-22,1,1,1,1,1,0,1,0
"171",0.657140499793562,0.00631909028094207,"CA",2024-01-23,1,1,1,1,1,1,0,0
"172",0.684211413792133,0.0860106510738658,"CA",2024-01-24,1,1,1,1,1,1,0,0
"173",3.01903267173694,0.151730210263971,"CA",2024-01-25,1,0,0,0,1,0,0,0
"174",2.74270153918419,0.110855323646444,"CA",2024-01-26,1,1,0,0,1,0,0,0
"175",0.842901355967725,0.00366312786502737,"CA",2024-01-27,1,1,1,1,1,1,0,0
"176",0.753646259641711,0.0447043399543801,"CA",2024-01-28,1,1,1,1,1,1,0,0
"177",3.33442061942456,0.0873475337011746,"CA",2024-01-29,1,1,1,0,1,0,0,0
"178",1.86396575786538,0.0726715313465069,"CA",2024-01-30,1,1,1,1,1,0,0,0
"179",3.02861380837856,0.0845218707310281,"CA",2024-01-31,1,0,0,1,1,0,0,0
"180",7.40113372415588,0.105929063463463,"CA",2024-02-01,1,1,0,0,1,0,0,0
"181",6.47501430464766,0.10664109361861,"CA",2024-02-02,1,1,0,0,1,0,0,0
"182",0.896954342865916,0.0418162132567651,"CA",2024-02-03,1,1,1,1,1,1,1,1
"183",0.744488712583171,0.0350307513649172,"CA",2024-02-04,1,1,1,0,1,1,0,0
"184",1.71107011770412,0.0641797767306302,"CA",2024-02-05,1,1,0,0,1,0,0,0
"185",7.07117340259956,0.10873618055895,"CA",2024-02-06,1,0,0,0,1,0,0,0
"186",4.37359413075865,0.0863263404323641,"CA",2024-02-07,1,1,0,0,1,1,0,0
"187",1.33623630395941,0.0336895513967076,"CA",2024-02-08,1,1,1,0,1,0,0,1
"188",8.49771538994271,0.119160557534941,"CA",2024-02-09,1,1,0,0,1,1,0,0
"189",5.60436392651489,0.148683533827836,"CA",2024-02-10,1,0,0,0,1,0,0,0
"190",0.00981562628127533,0.000438912504810221,"CA",2024-02-11,1,1,1,1,1,1,1,1
"191",5.61427223895819,0.110679494936205,"CA",2024-02-12,1,1,0,0,1,0,0,0
"192",5.18854897572093,0.0887574688729826,"CA",2024-02-13,1,1,0,0,1,0,0,0
"193",2.4906863697565,0.0387576151490034,"CA",2024-02-14,1,1,0,0,1,0,0,0
"194",7.96026458276577,0.118322008176429,"CA",2024-02-15,1,0,0,0,1,0,0,0
"195",1.77365466470323,0.036439753779636,"CA",2024-02-16,1,1,0,0,1,1,0,0
"196",0.914540307476773,0.0328401774057892,"CA",2024-02-17,1,1,1,0,1,1,0,0
"197",2.01925980041197,0.0546661431404513,"CA",2024-02-18,1,1,0,0,1,0,0,0
"198",1.49973714173861,0.0385725351888611,"CA",2024-02-19,1,0,0,0,1,0,1,0
"199",0.0259421711737733,0.000119271697195804,"CA",2024-02-20,1,1,1,1,1,1,1,1
"200",7.06272359952126,0.0870038436836692,"CA",2024-02-21,1,1,0,0,1,1,0,0
"201",3.75187636384193,0.0646137427312758,"CA",2024-02-22,1,0,0,0,1,0,0,0
"202",4.66081622819164,0.0647955325326689,"CA",2024-02-23,1,1,0,0,1,1,0,0
"203",2.33257855172697,0.0581776821773781,"CA",2024-02-24,1,1,0,0,1,1,0,0
"204",0.0413085889853895,5.75993310414001e-05,"CA",2024-02-25,1,1,1,1,1,1,1,1
"205",5.28256453887922,0.0785384751945448,"CA",2024-02-26,1,0,0,0,1,0,0,0
"206",9.69849431279672,0.116508088974864,"CA",2024-02-27,1,0,0,0,1,0,0,0
"207",6.37748031232853,0.0774588255396028,"CA",2024-02-28,1,1,0,0,1,1,0,0
"208",0.00268048168822753,3.21392913067439e-05,"CA",2024-02-29,1,1,1,1,1,1,1,1
"209",0.00163452914978744,2.77745090273148e-05,"CA",2024-03-01,1,1,1,1,1,1,1,1
"210",0.00972055120587698,2.400175954709e-05,"CA",2024-03-02,1,1,1,1,1,1,1,1
"211",NA,NA,"CO",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.171811481095321,0.00532991581478806,"CO",2024-01-22,1,1,1,1,1,1,0,0
"213",0.0303216596338463,0.00465240970883321,"CO",2024-01-23,1,1,1,1,1,1,1,1
"214",NA,NA,"CO",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.0217519265280892,0.00308018017186048,"CO",2024-01-26,1,1,1,1,1,1,1,1
"217",NA,NA,"CO",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.0557531869966139,0.00202735357632702,"CO",2024-01-29,1,1,1,1,1,1,1,1
"220",0.00409762722475214,0.00176156368703715,"CO",2024-01-30,1,1,1,1,1,1,1,1
"221",0.00282224701312563,0.00152986315549467,"CO",2024-01-31,1,1,1,1,1,1,1,1
"222",0.0295806181537187,0.00132802657965677,"CO",2024-02-01,1,1,1,1,1,1,1,1
"223",0.0184380519380392,0.00115232399311281,"CO",2024-02-02,1,1,1,1,1,1,1,1
"224",NA,NA,"CO",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.00127373973225654,0.000751078203471593,"CO",2024-02-05,1,1,1,1,1,1,1,1
"227",0.00107280826893059,0.000650772194995376,"CO",2024-02-06,1,1,1,1,1,1,1,1
"228",0.000914303212500397,0.000563694178079592,"CO",2024-02-07,1,1,1,1,1,1,1,1
"229",0.00270161403175721,0.000488133051574982,"CO",2024-02-08,1,1,1,1,1,1,1,1
"230",0.00360674810489228,0.000422592477026862,"CO",2024-02-09,1,1,1,1,1,0,0,1
"231",1.31346507435226,0.484938052885629,"CO",2024-02-10,1,1,0,0,1,1,0,0
"232",NA,NA,"CO",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"233",0.00180581397615378,0.000273832609524581,"CO",2024-02-12,1,1,1,1,1,0,0,1
"234",1.32531848586912,0.48786486661247,"CO",2024-02-13,1,1,0,0,1,1,0,0
"235",NA,NA,"CO",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
"236",0.0004407679420524,0.000177138815129023,"CO",2024-02-15,1,1,1,1,1,1,1,1
"237",NA,NA,"CO",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,NA,"CO",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
"241",0.000197084802176624,8.54695681327645e-05,"CO",2024-02-20,1,1,1,1,1,1,1,1
"242",0.00384830469072768,7.38533108871762e-05,"CO",2024-02-21,1,1,1,1,1,1,0,0
"243",NA,NA,"CO",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"244",1.3666340347424,0.49415608033329,"CO",2024-02-23,1,1,0,0,1,1,0,0
"245",NA,NA,"CO",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.000446779886909467,3.55348238731538e-05,"CO",2024-02-26,1,1,1,1,1,1,1,1
"248",6.80095300799877e-05,3.06923094054517e-05,"CO",2024-02-27,1,1,1,1,1,1,1,1
"249",7.69190755086357e-05,2.65084072541434e-05,"CO",2024-02-28,1,1,1,1,1,1,1,1
"250",0.000268392025077901,2.28938330964195e-05,"CO",2024-02-29,1,1,1,1,1,1,1,1
"251",NA,NA,"CO",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"253",0.0334105799468403,0.00466394329405556,"CT",2024-01-21,1,1,1,1,1,1,1,1
"254",0.294296640149729,0.00406653204666789,"CT",2024-01-22,1,1,1,1,1,0,0,1
"255",0.351244681008028,0.00354317903464272,"CT",2024-01-23,1,1,1,1,1,1,1,1
"256",0.122518511229696,0.0030851781735086,"CT",2024-01-24,1,1,1,1,1,0,0,1
"257",0.960541217293046,0.187190960777496,"CT",2024-01-25,1,1,1,0,1,1,0,0
"258",0.0363111152362677,0.00233499021009886,"CT",2024-01-26,1,1,1,1,1,1,1,1
"259",NA,NA,"CT",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
"260",0.00331198916820753,0.00176351742742366,"CT",2024-01-28,1,1,1,1,1,1,1,1
"261",0.909563403998769,0.119257456944697,"CT",2024-01-29,1,1,1,0,1,1,0,0
"262",0.0094907839674982,0.00132950411995648,"CT",2024-01-30,1,1,1,1,1,1,1,1
"263",0.00972068699952811,0.00115368049045391,"CT",2024-01-31,1,1,1,1,1,1,1,1
"264",0.931846091421087,0.157625711693901,"CT",2024-02-01,1,0,0,1,1,0,0,1
"265",0.0695583973114655,0.000867804848389051,"CT",2024-02-02,1,1,1,1,1,0,0,1
"266",NA,NA,"CT",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"267",0.00124525747092545,0.000651968679724436,"CT",2024-02-04,1,1,1,1,1,1,1,1
"268",0.00872356811938625,0.000564878605165614,"CT",2024-02-05,1,1,1,1,1,1,1,1
"269",1.12953565371728,0.192043447256074,"CT",2024-02-06,1,0,0,1,1,0,0,1
"270",0.0104488289488554,0.000423749728089554,"CT",2024-02-07,1,1,1,1,1,1,1,1
"271",1.30885958019677,0.486318963334199,"CT",2024-02-08,1,1,0,0,1,1,0,0
"272",0.00593000233832258,0.000317624654185299,"CT",2024-02-09,1,1,1,1,1,1,1,1
"273",NA,NA,"CT",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
"274",0.00056185290753941,0.000237917674449824,"CT",2024-02-11,1,1,1,1,1,1,1,1
"275",0.0150950850688216,0.000205868165603887,"CT",2024-02-12,1,1,1,1,1,1,1,1
"276",NA,NA,"CT",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
"277",0.00030169417976483,0.000154082979454406,"CT",2024-02-14,1,1,1,1,1,1,1,1
"278",0.000314648376067095,0.000133280842638214,"CT",2024-02-15,1,1,1,1,1,1,1,1
"279",NA,NA,"CT",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"280",0.000238874813070531,9.96958681957812e-05,"CT",2024-02-17,1,1,1,1,1,1,1,1
"281",NA,NA,"CT",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"282",0.000532624431260485,7.45517177077481e-05,"CT",2024-02-19,1,1,1,1,1,1,1,1
"283",NA,NA,"CT",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
"284",0.000753250288231609,5.57362100639741e-05,"CT",2024-02-21,1,1,1,1,1,1,1,1
"285",1.36790225722266,0.493375745503203,"CT",2024-02-22,1,0,0,1,1,0,0,1
"286",0.000248760457538574,4.16620769219419e-05,"CT",2024-02-23,1,1,1,1,1,1,1,1
"287",NA,NA,"CT",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"288",0.000421210204127231,3.11378919755993e-05,"CT",2024-02-25,1,1,1,1,1,1,1,1
"289",7.27188612340956e-05,2.69183512475211e-05,"CT",2024-02-26,1,1,1,1,1,1,1,1
"290",0.000193464959496351,2.32702227274538e-05,"CT",2024-02-27,1,1,1,1,1,1,1,1
"291",4.83802458801988e-05,2.01162652124587e-05,"CT",2024-02-28,1,1,1,1,1,1,1,1
"292",0.000262115783322706,1.73896423845856e-05,"CT",2024-02-29,1,1,1,1,1,1,1,1
"293",NA,NA,"CT",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"294",NA,NA,"CT",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"295",1.20561270612675,0.871244987995407,"DC",2024-01-21,1,0,0,1,1,0,0,1
"296",NA,NA,"DC",2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
"297",0.0248078403334634,0.00384805895898955,"DC",2024-01-23,1,1,1,1,1,1,1,1
"298",NA,NA,"DC",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
