"","es_score","brier_score","location","target_date","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","X23D_50_CI","X23E_50_CI","X23B_50_CI","other_50_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","X23D_95_CI","X23E_95_CI","X23B_95_CI","other_95_CI"
"34",NA,NA,"AK",2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.00679089795225717,0.010642631507504,"AK",2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"38",0.0232158626656908,0.0124601802104306,"AK",2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"39",NA,NA,"AK",2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.0101243690169578,0.0169961000502512,"AK",2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"41",NA,NA,"AK",2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",0.0158048547554228,0.0106013773548255,"AL",2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"46",0.0412833846704639,0.0103495502140524,"AL",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"47",0.0154231019475108,0.0101649951445642,"AL",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"48",0.0116931843946596,0.0100464894542276,"AL",2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"49",NA,NA,"AL",2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",1.12858170467811,0.445006309592132,"AL",2023-03-20,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0
"52",NA,NA,"AL",2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",0.0122645549576375,0.0104662282318802,"AL",2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54",NA,NA,"AL",2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",0.0150020622874251,0.0111629113649603,"AL",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56",1.12757555222273,0.442837173267443,"AL",2023-03-25,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0
"57",NA,NA,"AL",2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.0608563471896471,0.0129428393475463,"AL",2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59",NA,NA,"AL",2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.0292863263533031,0.022664772170261,"AL",2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"66",NA,NA,"AL",2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",0.033669257021248,0.0277894694601192,"AL",2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"68",1.87774219632615,0.816847354824909,"AL",2023-04-06,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0
"69",NA,NA,"AL",2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",0.133968560511968,0.0385947637329779,"AL",2023-04-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"71",NA,NA,"AL",2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.995686557929628,0.418589049335015,"AL",2023-04-10,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"73",1.12534304735025,0.778222060477266,"AL",2023-04-11,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"74",0.059347387211557,0.0610074002483878,"AL",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"75",NA,NA,"AL",2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0.0799357627990748,0.0766414508340898,"AL",2023-04-14,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"77",0.103633187909179,0.0857444585265113,"AL",2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"78",NA,NA,"AL",2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.118887560068244,0.106716371853395,"AL",2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80",0.130489937835624,0.118636299240609,"AL",2023-04-18,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"81",0.127126103601114,0.131528121920883,"AL",2023-04-19,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"82",NA,NA,"AL",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",1.15194728950804,0.798162337856614,"AR",2023-03-12,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"86",0.0628948566666346,0.0110792724480482,"AR",2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"87",0.969715225066289,0.227144610064107,"AR",2023-03-14,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"88",0.0498275295746622,0.00931618406128836,"AR",2023-03-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"89",0.0438163274048446,0.00859372793375817,"AR",2023-03-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"90",0.599079221297274,0.173928753819988,"AR",2023-03-17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"91",1.03568165421817,0.42574360071671,"AR",2023-03-18,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"92",NA,NA,"AR",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.0603593214582175,0.00659086000488993,"AR",2023-03-20,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"94",0.562283894351339,0.00628621663782646,"AR",2023-03-21,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"95",1.50650295004124,0.00605395268435122,"AR",2023-03-22,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1
"96",0.0286229134926168,0.00589332261346354,"AR",2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"97",0.0244676745749359,0.00580504369604783,"AR",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"98",NA,NA,"AR",2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",1.17678200942541,0.45333141418441,"AR",2023-03-26,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"100",0.00551803503428948,0.00600680711410634,"AR",2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"101",1.95499074203222,0.296307516683533,"AR",2023-03-28,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"102",0.573059623863948,0.00659840222083131,"AR",2023-03-29,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"103",0.0232595688151498,0.00706496849838612,"AR",2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"104",0.00643468583535817,0.00766753630067974,"AR",2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"105",0.00572957309820729,0.00842744158005662,"AR",2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"106",0.027384037317475,0.00937037708772975,"AR",2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"107",0.00888512195362329,0.010526897268139,"AR",2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"108",0.29021844869156,0.0119329156202315,"AR",2023-04-04,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"109",0.154020637849981,0.013630164541133,"AR",2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"110",0.0112517659189448,0.0156665804402982,"AR",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"111",1.15106365113671,0.438121901202746,"AR",2023-04-07,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"112",NA,NA,"AR",2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",0.0517225118989039,0.0243876503656349,"AR",2023-04-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"114",0.11002160997769,0.0283897025005066,"AR",2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"115",0.0207560022936732,0.0330662131878895,"AR",2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"116",0.0773982286119695,0.0385005546131529,"AR",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"117",NA,NA,"AR",2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",1.02499780853414,0.420427822213918,"AR",2023-04-16,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"121",0.15017947411689,0.0800774426472832,"AR",2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"122",NA,NA,"AR",2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.0831618667894201,0.135308121949605,"AR",2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"126",0.426277183842244,0.152617422103629,"AR",2023-04-22,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"127",0.808325059262694,0.0730835741128936,"AZ",2023-03-12,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0
"128",3.55085709852963,0.155165877537161,"AZ",2023-03-13,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0
"129",0.689402534698431,0.0790198283093729,"AZ",2023-03-14,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"130",1.17976909730749,0.11680965500778,"AZ",2023-03-15,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1
"131",0.315307969023757,0.00294077121489295,"AZ",2023-03-16,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"132",2.05114073720117,0.615270722629515,"AZ",2023-03-17,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
"133",2.41960806323875,0.611167086079819,"AZ",2023-03-18,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"134",2.5183118056497,0.178232829901679,"AZ",2023-03-19,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1
"135",2.30462892715817,0.0925139292396547,"AZ",2023-03-20,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"136",1.85758028236832,0.175662920461665,"AZ",2023-03-21,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1
"137",1.03525473857576,0.0996259393770079,"AZ",2023-03-22,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"138",0.840849963004301,0.117906235668809,"AZ",2023-03-23,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"139",0.093826725667486,0.00181860224978572,"AZ",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"140",0.00343543586539001,0.0017560573877331,"AZ",2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"141",1.13216927820925,0.105587138358816,"AZ",2023-03-26,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"142",2.22921780414036,0.11573993317027,"AZ",2023-03-27,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1
"143",1.17589776380643,0.0455000180449477,"AZ",2023-03-28,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0
"144",0.32166011149899,0.00163254911902324,"AZ",2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"145",2.21897130339204,0.236320198712891,"AZ",2023-03-30,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1
"146",0.0119397220416797,0.00164294837381321,"AZ",2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"147",1.16310088809536,0.314846695871464,"AZ",2023-04-01,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"148",0.880557966747606,0.156319216382079,"AZ",2023-04-02,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
"149",0.632841343455292,0.0509410925914794,"AZ",2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"150",2.62154074918525,0.179555089467924,"AZ",2023-04-04,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1
"151",0.963325921825145,0.0831416277397904,"AZ",2023-04-05,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"152",0.0630403143582126,0.0020056949169174,"AZ",2023-04-06,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"153",0.179105619854977,0.0021288290849898,"AZ",2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"154",0.706175415612864,0.0940705642563793,"AZ",2023-04-08,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1
"155",1.8008734404617,0.143313242037181,"AZ",2023-04-09,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1
"156",2.28989858853788,0.143019874504547,"AZ",2023-04-10,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
"157",2.99384923344602,0.222465454592553,"AZ",2023-04-11,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
"158",0.0325612103364357,0.00318911212467634,"AZ",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"159",0.189885017581105,0.00352641316832986,"AZ",2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"160",1.08663365113528,0.310904852545004,"AZ",2023-04-14,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"161",0.296097384892532,0.00438716915131088,"AZ",2023-04-15,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"162",1.32065283237026,0.26013292348598,"AZ",2023-04-16,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0
"163",1.70197964391563,0.108522895015839,"AZ",2023-04-17,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1
"164",1.49106775104125,0.180250948119073,"AZ",2023-04-18,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1
"165",1.97927775694713,0.0432168430092452,"AZ",2023-04-19,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0
"166",3.91042042811805,0.251477960994839,"AZ",2023-04-20,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
"167",1.04153050085218,0.823641322246597,"AZ",2023-04-21,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
"168",0.209523753512022,0.0108417660020192,"AZ",2023-04-22,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"169",4.78735249135892,0.147405842043791,"CA",2023-03-12,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0
"170",5.85854646104478,0.166913404379618,"CA",2023-03-13,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
"171",3.92051050685323,0.132225755462691,"CA",2023-03-14,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0
"172",4.96386649884739,0.131285210666378,"CA",2023-03-15,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0
"173",2.09904697372523,0.0978360584375805,"CA",2023-03-16,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
"174",5.53000205244377,0.151939092168842,"CA",2023-03-17,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
"175",2.36576573970158,0.131842557669098,"CA",2023-03-18,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0
"176",4.98336195946563,0.171744480906491,"CA",2023-03-19,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
"177",2.21738921044396,0.0624011157507432,"CA",2023-03-20,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1
"178",2.00003912648096,0.0899345596249791,"CA",2023-03-21,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0
"179",3.86211478093766,0.122889087514925,"CA",2023-03-22,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0
"180",4.63303175436656,0.136595047880557,"CA",2023-03-23,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"181",4.0663958150838,0.133865131545919,"CA",2023-03-24,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0
"182",7.78269069566006,0.233576058057031,"CA",2023-03-25,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
"183",4.46018120485882,0.172520985314515,"CA",2023-03-26,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"184",2.31258743652951,0.0973093830964989,"CA",2023-03-27,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1
"185",2.09925042048124,0.0534365877794355,"CA",2023-03-28,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1
"186",7.12324848706952,0.199747251246405,"CA",2023-03-29,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
"187",2.36539087678226,0.0724748468570185,"CA",2023-03-30,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0
"188",2.31988387750487,0.119577373231664,"CA",2023-03-31,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
"189",6.4304848516984,0.201542702481141,"CA",2023-04-01,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
"190",4.25975952054859,0.169338662282249,"CA",2023-04-02,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
"191",5.48816288150729,0.158408348001357,"CA",2023-04-03,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"192",3.45001474173416,0.0865258484487513,"CA",2023-04-04,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1
"193",6.31754739856104,0.166178653628381,"CA",2023-04-05,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"194",8.71285223839347,0.206779312666048,"CA",2023-04-06,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
"195",6.03104954760371,0.152023911451989,"CA",2023-04-07,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
"196",1.83491643553623,0.131913482421838,"CA",2023-04-08,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
"197",1.42143210526531,0.0894972355993151,"CA",2023-04-09,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"198",12.6339613349514,0.201660685349093,"CA",2023-04-10,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
"199",13.4760397127127,0.130414267324693,"CA",2023-04-11,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
"200",9.42442749395563,0.220953755342711,"CA",2023-04-12,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
"201",10.0401803993187,0.166175003641623,"CA",2023-04-13,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"202",14.7055271752259,0.119618856259406,"CA",2023-04-14,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1
"203",6.89938765653432,0.177457788975448,"CA",2023-04-15,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1
"204",9.90552114625651,0.203011009377839,"CA",2023-04-16,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
"205",17.1751948130311,0.201363151018275,"CA",2023-04-17,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
"206",12.3794649488103,0.201517927583623,"CA",2023-04-18,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0
"207",11.9063692145862,0.273945147905387,"CA",2023-04-19,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"208",11.9309082753367,0.274584201726303,"CA",2023-04-20,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"209",16.1970667272963,0.215639688331786,"CA",2023-04-21,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1
"210",7.71337954898486,0.366995882295927,"CA",2023-04-22,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
"211",0.00785801872744715,0.001206487673512,"CO",2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"212",0.00739779531649218,0.00115012464138898,"CO",2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
