"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","recombinant_50_CI","X24G_50_CI","X24E_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","recombinant_95_CI","X24G_95_CI","X24E_95_CI","other_95_CI"
"27",NA,NA,"AK",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",0.727765273430361,0.423277197821813,"AK",2024-07-02,1,1,1,1,0,1,1,1,1,1,1,0,0,1
"32",NA,NA,"AK",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,"AL",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,"AL",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,"AL",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,"AL",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,"AL",2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,"AL",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,"AL",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,"AL",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,"AL",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",NA,NA,"AL",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",0.622308782269522,0.435788689972328,"AL",2024-06-30,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"72",NA,NA,"AL",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",NA,NA,"AL",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",0.776267749791623,0.511641980664872,"AL",2024-07-09,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"81",NA,NA,"AL",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",NA,NA,"AR",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",NA,NA,"AR",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",NA,NA,"AR",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.497008555588028,0.404717223007543,"AR",2024-06-10,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"94",NA,NA,"AR",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,"AR",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,"AR",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,"AR",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,"AR",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,"AR",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,"AR",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,"AR",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,"AR",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.881312124945351,0.58208848808636,"AR",2024-07-08,0,1,1,1,1,1,1,0,1,1,1,1,0,1
"122",0.78846759036931,0.35688702977939,"AR",2024-07-09,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"123",0.80652962900572,0.367062408499998,"AR",2024-07-10,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"124",NA,NA,"AR",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,"AR",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1.64741215155934,0.347270690710331,"AZ",2024-06-02,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"128",1.41069327649483,0.353740867745494,"AZ",2024-06-03,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"129",1.10516216061853,0.362389910129153,"AZ",2024-06-04,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"130",1.28620645505254,0.348228763943463,"AZ",2024-06-05,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"131",2.19098768290691,0.327917844371535,"AZ",2024-06-06,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"132",0.894140124221765,0.299014208429251,"AZ",2024-06-07,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"133",2.18526672404662,0.380647949307389,"AZ",2024-06-08,0,0,1,0,1,1,1,0,0,0,0,1,1,1
"134",1.31863961249523,0.390531441052734,"AZ",2024-06-09,0,1,1,1,1,0,1,0,0,0,1,1,0,1
"135",4.10616317664487,0.354783572292079,"AZ",2024-06-10,0,0,1,1,0,1,1,0,0,1,1,0,1,1
"136",4.75814525624134,0.392614969963355,"AZ",2024-06-11,0,1,0,1,0,1,1,0,0,0,1,0,0,1
"137",5.83971184674153,0.381042753745174,"AZ",2024-06-12,0,1,0,1,1,1,1,0,0,0,0,1,0,1
"138",2.47323764352087,0.396410975124157,"AZ",2024-06-13,0,0,1,1,0,1,1,0,0,0,1,0,0,1
"139",1.42841324947757,0.276759787436696,"AZ",2024-06-14,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"140",0.607101319499479,0.418228087149839,"AZ",2024-06-15,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"141",3.25478708110445,0.386435970383205,"AZ",2024-06-16,0,1,0,1,1,1,1,0,1,0,1,0,0,1
"142",2.96179501024877,0.351496083741501,"AZ",2024-06-17,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"143",3.93208818162516,0.376717243137268,"AZ",2024-06-18,0,1,1,0,0,1,1,0,0,0,0,0,0,1
"144",2.83517294121482,0.356562480593894,"AZ",2024-06-19,0,1,1,1,1,1,1,0,0,0,1,1,0,1
"145",1.82656546803648,0.385286244600605,"AZ",2024-06-20,1,0,0,1,1,1,1,0,0,0,1,1,1,1
"146",1.42096028170249,0.349640249257627,"AZ",2024-06-21,0,1,1,1,1,1,1,0,0,0,1,1,0,1
"147",0.581588044207873,0.345719231541183,"AZ",2024-06-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"148",0.871680086932104,0.298475495096907,"AZ",2024-06-23,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"149",1.63059942756649,0.383894743517379,"AZ",2024-06-24,0,1,1,1,1,1,1,0,0,1,1,1,0,1
"150",3.63750603981907,0.361321683164144,"AZ",2024-06-25,0,1,1,1,1,1,1,0,0,0,1,0,0,1
"151",3.32929005049166,0.467926842829954,"AZ",2024-06-26,0,0,0,1,1,1,1,1,0,0,1,0,1,1
"152",NA,NA,"AZ",2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",0.67659730574556,0.364293414555203,"AZ",2024-06-28,0,1,1,1,1,1,1,1,1,0,1,1,0,1
"154",1.61112510416954,0.541754918058434,"AZ",2024-06-29,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"155",6.22930469378241,0.484426678395792,"AZ",2024-06-30,0,1,0,0,0,1,1,0,1,0,0,0,0,1
"156",12.0247320079972,0.463449505656548,"AZ",2024-07-01,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"157",4.49729442245125,0.39013401848435,"AZ",2024-07-02,0,1,1,1,1,0,1,0,0,0,1,0,0,1
"158",NA,NA,"AZ",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",0.782091373358547,0.205620127710362,"AZ",2024-07-04,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"160",0.778316438794125,0.39826304510638,"AZ",2024-07-05,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"161",1.30646095275648,0.394715794641036,"AZ",2024-07-06,0,1,1,1,1,1,1,1,0,1,1,1,0,1
"162",2.06190883384148,0.449925940335998,"AZ",2024-07-07,0,1,1,1,0,0,1,0,1,0,1,0,0,1
"163",16.2638449825874,0.462036080298667,"AZ",2024-07-08,0,1,1,1,0,0,1,0,1,1,1,0,0,1
"164",13.515332462668,0.425371046897754,"AZ",2024-07-09,0,0,1,1,1,0,1,0,0,0,1,0,0,1
"165",7.1800620434105,0.442859141776792,"AZ",2024-07-10,0,0,1,1,1,0,1,0,0,0,1,0,0,1
"166",1.48531950502243,0.423661888643391,"AZ",2024-07-11,0,1,1,1,0,1,1,0,0,1,1,0,0,1
"167",1.10367389992316,0.41777564163419,"AZ",2024-07-12,0,1,1,1,1,1,1,0,0,0,1,1,0,1
"168",NA,NA,"AZ",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",5.15061343599899,0.401113348958439,"CA",2024-06-02,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"170",6.66980031820316,0.391869124178543,"CA",2024-06-03,1,0,1,0,0,1,0,0,0,0,0,0,1,0
"171",8.45222265030802,0.400441560895031,"CA",2024-06-04,1,0,1,1,0,1,0,0,0,0,0,0,0,0
"172",15.5795933000934,0.395344004374658,"CA",2024-06-05,0,0,1,1,0,1,0,0,0,0,0,0,1,0
"173",10.1256980241833,0.370468103423099,"CA",2024-06-06,0,0,1,1,1,1,1,0,0,0,0,0,0,1
"174",4.1362182740585,0.339210603874959,"CA",2024-06-07,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"175",6.01690184385398,0.419877406556915,"CA",2024-06-08,0,0,1,1,1,0,1,0,0,0,0,0,0,1
"176",7.14078515898436,0.403941173373176,"CA",2024-06-09,0,0,1,1,0,1,1,0,0,0,0,0,0,1
"177",8.65598834024825,0.377988124213288,"CA",2024-06-10,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"178",14.3073214800918,0.410762442323511,"CA",2024-06-11,0,0,1,1,0,1,1,0,0,0,0,0,0,1
"179",12.0898695496943,0.414777207656051,"CA",2024-06-12,0,0,1,0,0,1,1,1,0,0,0,0,0,1
"180",11.9488974293867,0.408382570671733,"CA",2024-06-13,0,0,1,0,1,1,0,0,0,0,1,0,1,0
"181",8.73172489720048,0.452861117934127,"CA",2024-06-14,0,0,1,1,0,0,0,0,0,1,0,0,0,1
"182",4.17337094535645,0.420821144994313,"CA",2024-06-15,0,0,1,1,1,1,0,0,0,0,1,0,1,0
"183",5.94763323133231,0.385206258343161,"CA",2024-06-16,0,0,1,1,1,1,1,0,0,1,1,1,0,1
"184",8.22693192831351,0.423842728967411,"CA",2024-06-17,0,0,1,1,0,1,0,0,0,0,1,0,0,0
"185",9.65503739664986,0.384372580008504,"CA",2024-06-18,0,0,1,0,1,0,1,0,0,0,0,0,0,1
"186",17.1672097238041,0.42362314644669,"CA",2024-06-19,0,0,1,1,0,1,1,0,0,1,1,0,0,1
"187",7.33055302981534,0.390103009070204,"CA",2024-06-20,0,1,1,1,1,1,0,0,0,0,1,0,1,0
"188",10.9323134283955,0.391761977505741,"CA",2024-06-21,0,1,1,1,1,0,1,0,0,0,1,1,0,1
"189",4.33578252979751,0.37683434088445,"CA",2024-06-22,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"190",5.51938664818668,0.391693160934087,"CA",2024-06-23,0,1,1,1,1,1,1,0,0,0,1,0,0,1
"191",8.20885168448164,0.42069590886844,"CA",2024-06-24,0,0,1,1,0,1,1,0,0,0,1,0,0,1
"192",15.5064813512706,0.414313177047366,"CA",2024-06-25,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"193",30.7862931610855,0.387384763837065,"CA",2024-06-26,0,1,1,1,0,0,0,0,0,0,1,0,0,0
"194",35.3712483375887,0.407720561445357,"CA",2024-06-27,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"195",31.660399704383,0.41824040800548,"CA",2024-06-28,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"196",24.9061988875696,0.420027203346439,"CA",2024-06-29,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"197",22.4150634965784,0.418835890668339,"CA",2024-06-30,0,1,1,1,1,0,1,0,0,0,1,0,0,1
"198",40.8165717046639,0.401668912236844,"CA",2024-07-01,0,1,0,1,1,0,1,0,0,0,0,0,0,1
"199",23.4583562660839,0.420706267201437,"CA",2024-07-02,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"200",27.0497260574455,0.430195374012036,"CA",2024-07-03,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"201",9.5052849759446,0.423790398086349,"CA",2024-07-04,0,1,0,1,0,0,1,0,0,0,1,0,0,1
"202",20.7441961427346,0.480490026442924,"CA",2024-07-05,0,1,1,1,0,0,0,0,0,0,1,0,0,0
"203",20.6650657279349,0.468761819934154,"CA",2024-07-06,0,1,1,1,0,0,0,0,0,0,1,0,0,0
"204",28.409753936335,0.473154551676272,"CA",2024-07-07,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"205",29.5660417092987,0.479315450370119,"CA",2024-07-08,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"206",40.7342000823085,0.49951064070364,"CA",2024-07-09,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"207",30.6209565736824,0.451116888329716,"CA",2024-07-10,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"208",32.602846374924,0.498035490826462,"CA",2024-07-11,0,1,1,0,0,0,1,0,0,0,0,0,0,1
"209",65.8899706614589,0.498803971655249,"CA",2024-07-12,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"210",20.6326837998177,0.479694611198001,"CA",2024-07-13,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"211",NA,NA,"CO",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",NA,NA,"CO",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",0.341914723940352,0.271796434465554,"CO",2024-06-04,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"214",0.84559868628855,0.268821960638314,"CO",2024-06-05,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"215",0.534965807091092,0.346262266318548,"CO",2024-06-06,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"216",NA,NA,"CO",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",NA,NA,"CO",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",1.64039626763628,0.370461030170341,"CO",2024-06-10,1,1,0,1,1,1,1,1,1,0,1,0,1,1
"220",0.57546355196419,0.402513996310717,"CO",2024-06-11,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"221",0.324674852553162,0.259488352686231,"CO",2024-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"222",0.599462925832959,0.404857654337526,"CO",2024-06-13,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"223",0.620647123764016,0.412788353392621,"CO",2024-06-14,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"224",NA,NA,"CO",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.355711141016877,0.266840416859344,"CO",2024-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"227",NA,NA,"CO",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
