"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","X22C_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","X22C_95_CI","other_95_CI"
"1",1.69313878541882,0.0105880191518018,"AK",2022-07-31,0,0,1,1,0,0,0,1
"2",1.55697997971525,0.101198129704989,"AK",2022-08-01,1,1,0,1,0,1,0,1
"3",0.432662049577532,0.0715665153066446,"AK",2022-08-02,1,1,1,1,0,0,1,1
"4",0.51273445375694,0.00895385022469309,"AK",2022-08-03,1,1,1,1,1,1,1,1
"5",0.90550262363716,0.157081536654186,"AK",2022-08-04,1,1,1,1,0,0,1,1
"6",1.49994907318675,0.172445333476164,"AK",2022-08-05,0,0,1,1,0,0,1,1
"7",0.39579150391686,0.00760534491899507,"AK",2022-08-06,1,1,1,1,0,0,1,1
"8",0.36061685066286,0.00720886450924346,"AK",2022-08-07,1,1,1,1,0,0,1,1
"9",0.578596182467168,0.0947832006870234,"AK",2022-08-08,1,1,1,1,1,1,1,1
"10",0.730515289184415,0.087745600011086,"AK",2022-08-09,1,1,1,1,0,0,1,1
"11",1.14970506869773,0.0061534900112026,"AK",2022-08-10,1,0,1,1,1,1,1,1
"12",0.533079403212736,0.14712745312413,"AK",2022-08-11,1,1,1,1,0,0,1,1
"13",0.285954766099272,0.00554696696460055,"AK",2022-08-12,1,1,1,1,0,0,1,1
"14",1.06627942246437,0.160771377460277,"AK",2022-08-13,0,1,1,1,0,0,1,1
"15",0.643184631360454,0.176780562403682,"AK",2022-08-14,1,1,1,1,0,0,1,1
"16",0.404792475351642,0.00475846065654439,"AK",2022-08-15,1,1,1,1,1,1,1,1
"17",0.416186771575544,0.100720900891326,"AK",2022-08-16,1,1,1,1,0,0,1,1
"18",0.949153723634389,0.0886151749426391,"AK",2022-08-17,1,1,0,1,1,0,0,1
"19",0.0604010224390011,0.00409213974195556,"AK",2022-08-18,1,1,1,1,1,1,1,1
"20",0.411955298667117,0.0914335202451195,"AK",2022-08-19,1,1,1,1,0,0,1,1
"21",1.07690626377493,0.442920636677695,"AK",2022-08-20,0,0,1,1,0,0,1,1
"22",0.177568987579981,0.00352676150933618,"AK",2022-08-21,1,1,1,1,0,0,1,1
"23",1.90342852198116,0.298103958003442,"AK",2022-08-22,0,0,1,1,0,0,1,1
"24",0.00640727838485994,0.00319738701531504,"AK",2022-08-23,1,1,1,1,1,1,1,1
"25",NA,NA,"AK",2022-08-24,NA,NA,NA,NA,NA,NA,NA,NA
"26",0.0210882440078856,0.00290106061832103,"AK",2022-08-25,1,1,1,1,0,0,1,1
"27",NA,NA,"AK",2022-08-26,NA,NA,NA,NA,NA,NA,NA,NA
"28",0.0180193360780043,0.0026341274320331,"AK",2022-08-27,1,1,1,1,1,1,1,1
"29",0.0169142770776922,0.0025106687975495,"AK",2022-08-28,1,1,1,1,1,1,1,1
"30",0.0392125061382651,0.00239339238839403,"AK",2022-08-29,1,1,1,1,1,1,1,1
"31",0.0158309524543271,0.00228195962915823,"AK",2022-08-30,1,1,1,1,1,1,1,1
"32",0.848968795362974,0.183524416490822,"AK",2022-08-31,0,0,1,1,0,0,1,1
"33",NA,NA,"AK",2022-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"34",0.00391427444076956,0.00197964302232766,"AK",2022-09-02,1,1,1,1,1,1,1,1
"35",NA,NA,"AK",2022-09-03,NA,NA,NA,NA,NA,NA,NA,NA
"36",0.0039706449933327,0.00180198670787694,"AK",2022-09-04,1,1,1,1,1,1,1,1
"37",NA,NA,"AK",2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA
"38",0.0206662923985459,0.00164115877893261,"AK",2022-09-06,1,1,1,1,1,1,1,1
"39",0.00284046208662501,0.00156651419579146,"AK",2022-09-07,1,1,1,1,1,1,1,1
"40",NA,NA,"AK",2022-09-08,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2022-09-09,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2022-09-10,NA,NA,NA,NA,NA,NA,NA,NA
"43",0.953799382856617,0.205656410592652,"AL",2022-07-31,1,1,1,1,0,0,1,1
"44",1.12390737526407,0.129089313751503,"AL",2022-08-01,1,1,1,1,0,0,0,1
"45",1.13538932373918,0.185524398924533,"AL",2022-08-02,1,1,1,1,0,1,0,1
"46",0.764681917318084,0.113676514608815,"AL",2022-08-03,1,1,1,1,0,0,1,1
"47",2.08936039405501,0.23172713701741,"AL",2022-08-04,0,0,1,1,0,0,1,1
"48",2.46468748835141,0.21891324185542,"AL",2022-08-05,0,0,1,1,0,0,1,1
"49",1.85393270291261,0.202572427549522,"AL",2022-08-06,1,1,1,1,0,0,0,1
"50",0.602154778052907,0.145648710185655,"AL",2022-08-07,1,1,1,1,0,0,1,1
"51",1.02626201875914,0.160788227252627,"AL",2022-08-08,1,1,1,1,0,0,1,1
"52",1.47655456318505,0.0310770484606568,"AL",2022-08-09,0,0,1,1,1,1,1,1
"53",1.08528036864244,0.172224935928438,"AL",2022-08-10,1,1,1,1,0,0,1,1
"54",0.322173683332495,0.160944498291523,"AL",2022-08-11,1,1,1,1,0,1,0,1
"55",4.87430630596235,0.300456851986749,"AL",2022-08-12,0,0,1,1,0,0,1,1
"56",0.489137762819056,0.0949236679065171,"AL",2022-08-13,1,1,1,1,0,0,1,1
"57",0.668143374303378,0.079357738879281,"AL",2022-08-14,1,1,1,1,0,0,1,1
"58",3.62224735210634,0.23091907343784,"AL",2022-08-15,0,0,1,1,0,0,1,1
"59",0.657719256068969,0.145556921285212,"AL",2022-08-16,1,1,1,1,1,1,1,1
"60",1.08191850960672,0.171963461380827,"AL",2022-08-17,1,1,1,0,0,0,1,0
"61",4.71654637036038,0.261518832861884,"AL",2022-08-18,0,0,1,1,0,0,1,1
"62",2.80448270835537,0.252192390284312,"AL",2022-08-19,0,0,1,1,1,1,1,1
"63",1.22842045239415,0.0253304224539898,"AL",2022-08-20,0,0,1,1,0,0,1,1
