"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","other_95_CI"
"1",NA,NA,"AK",2022-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",NA,NA,"AK",2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",NA,NA,"AK",2022-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",NA,NA,"AK",2022-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",NA,NA,"AK",2022-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",0.296545324526635,0.224372882914535,"AK",2022-12-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"7",NA,NA,"AK",2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",NA,NA,"AK",2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",0.275510255431811,0.205122134543214,"AK",2022-12-12,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"10",0.276612097501197,0.199397877354961,"AK",2022-12-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"11",NA,NA,"AK",2022-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",0.260206046382282,0.189104306731498,"AK",2022-12-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"13",1.04911944324711,0.507221633206629,"AK",2022-12-16,0,1,1,1,1,1,1,0,0,1,0,1,1,1
"14",NA,NA,"AK",2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",NA,NA,"AK",2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",0.482044323387501,0.359861067373705,"AK",2022-12-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"17",NA,NA,"AK",2022-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",0.498584597517047,0.369651298005659,"AK",2022-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"19",NA,NA,"AK",2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",NA,NA,"AK",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",NA,NA,"AK",2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",NA,NA,"AK",2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",NA,NA,"AK",2022-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.255077655446817,0.183819105414018,"AK",2022-12-28,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"26",0.938236356298898,0.647168623869556,"AK",2022-12-29,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"27",0.511569736735237,0.391718534074605,"AK",2022-12-30,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"28",NA,NA,"AK",2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2023-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",0.769013166867814,0.32113166981784,"AK",2023-01-03,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"32",0.668579466879204,0.240695955266191,"AK",2023-01-04,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"33",0.271764654226261,0.250992550924928,"AK",2023-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"34",0.281465777424312,0.261536684310368,"AK",2023-01-06,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"35",NA,NA,"AK",2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.735715161737292,0.31293452948016,"AK",2023-01-09,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"38",0.895732062663049,0.302344180486748,"AK",2023-01-10,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"39",0.301593402240559,0.313202045713227,"AK",2023-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"40",0.324318385831875,0.322512222776631,"AK",2023-01-12,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"41",NA,NA,"AK",2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",0.719523563041052,0.25564046034083,"AL",2022-12-04,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"44",0.88578450526437,0.278670549936544,"AL",2022-12-05,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"45",1.05227198943145,0.342566531194861,"AL",2022-12-06,1,1,1,1,0,1,1,1,0,0,0,0,1,1
"46",0.293475993961995,0.227325996532634,"AL",2022-12-07,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"47",0.98589274829335,0.283964276208518,"AL",2022-12-08,1,0,1,1,1,1,1,1,0,1,0,0,1,0
"48",1.09330060767323,0.261838140473651,"AL",2022-12-09,1,1,1,1,1,0,1,0,0,1,0,1,0,1
"49",1.14015790993102,0.159935110313184,"AL",2022-12-10,1,1,1,0,1,1,1,1,0,0,0,1,1,1
"50",1.42736017959042,0.49313444305104,"AL",2022-12-11,0,1,0,0,1,1,1,0,0,0,0,1,1,1
"51",1.21927582973393,0.413256359922992,"AL",2022-12-12,1,1,0,1,0,1,1,0,1,0,0,0,1,1
"52",0.154550575417292,0.102785896661823,"AL",2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"53",0.724412303355654,0.292901119592535,"AL",2022-12-14,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"54",0.895954000824553,0.266347321323463,"AL",2022-12-15,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"55",0.898576067397268,0.302753380711493,"AL",2022-12-16,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"56",0.427268923376267,0.0976573338547181,"AL",2022-12-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"57",0.407310197675182,0.0969155573996727,"AL",2022-12-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"58",0.404549887949134,0.197190335574692,"AL",2022-12-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"59",2.34395723386072,0.242881847423551,"AL",2022-12-20,0,0,0,1,1,1,1,0,0,0,0,0,1,1
"60",2.60786405977206,0.442678772945872,"AL",2022-12-21,1,0,1,1,1,0,0,1,0,1,0,0,0,0
"61",NA,NA,"AL",2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",0.150836893024881,0.0969812899378209,"AL",2022-12-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"64",NA,NA,"AL",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",1.30953633833519,0.279953245859877,"AL",2022-12-26,1,1,1,1,1,1,1,0,0,0,0,0,0,1
"66",1.78626823853255,0.228332050184184,"AL",2022-12-27,1,0,1,1,1,1,1,0,0,0,0,0,0,0
"67",1.56167671832001,0.348989552556897,"AL",2022-12-28,1,1,1,1,0,1,1,0,1,1,0,0,0,1
"68",2.81203349592594,0.302735932344102,"AL",2022-12-29,1,0,1,1,0,1,0,0,0,1,0,0,0,0
"69",1.48543150641958,0.375832544371606,"AL",2022-12-30,1,1,1,1,1,0,1,0,1,0,1,1,0,1
"70",NA,NA,"AL",2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",3.36478090059704,0.243939878241932,"AL",2023-01-02,1,0,1,0,1,0,1,0,0,1,0,0,0,0
"73",1.78764411946918,0.235366290794085,"AL",2023-01-03,1,1,1,0,1,1,0,0,0,0,0,0,1,1
"74",2.51706109771061,0.360210875120223,"AL",2023-01-04,1,1,1,1,0,0,1,1,0,0,0,0,0,0
"75",2.47142854115462,0.290425466296725,"AL",2023-01-05,1,0,1,1,1,0,1,1,0,0,0,0,0,0
"76",1.57608848869228,0.388505348734891,"AL",2023-01-06,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"77",1.72256070622113,0.407975088393024,"AL",2023-01-07,1,1,1,1,1,1,0,0,0,0,0,1,0,0
"78",1.08643413830913,0.559184880614454,"AL",2023-01-08,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"79",1.85749441982593,0.315662747509392,"AL",2023-01-09,1,1,1,1,1,0,0,1,0,0,0,0,0,0
"80",2.10258009303457,0.266139310097771,"AL",2023-01-10,1,1,1,0,1,0,1,1,0,1,0,1,0,0
"81",0.724363931887214,0.365399803886095,"AL",2023-01-11,1,1,1,1,1,0,1,1,0,1,0,1,0,0
"82",1.1289078005905,0.458879446587927,"AL",2023-01-12,1,1,1,1,1,0,0,1,0,0,1,1,0,0
"83",NA,NA,"AL",2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",0.243851460076741,0.259831056544607,"AR",2022-12-04,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"86",1.78488784146561,0.317827961083438,"AR",2022-12-05,1,1,0,1,1,1,1,1,0,0,0,1,1,1
"87",4.28163536778868,0.368615768776726,"AR",2022-12-06,0,0,0,1,1,0,1,0,0,0,0,1,0,1
"88",1.09029984965268,0.270447189128774,"AR",2022-12-07,1,1,1,1,1,1,1,0,0,1,1,0,0,1
"89",2.80451812635373,0.351357076853675,"AR",2022-12-08,1,1,0,0,1,1,1,1,1,0,0,1,1,1
"90",1.7277091508918,0.273656438106754,"AR",2022-12-09,1,0,0,1,1,1,1,1,0,0,0,1,1,1
"91",0.493560205330579,0.24719235369268,"AR",2022-12-10,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"92",0.803084808246359,0.268571168517509,"AR",2022-12-11,1,1,1,1,1,1,1,1,0,1,0,1,0,1
"93",3.97649377016487,0.327082155946996,"AR",2022-12-12,1,1,0,0,1,1,1,1,0,0,0,1,1,0
"94",1.28594958623599,0.284729757032336,"AR",2022-12-13,1,1,1,1,1,1,1,0,0,0,0,1,0,1
"95",2.19134222638145,0.291171656023151,"AR",2022-12-14,1,1,0,1,1,1,1,0,0,0,0,1,0,1
"96",1.83276831657695,0.193424327187698,"AR",2022-12-15,1,0,1,0,1,1,1,1,0,0,1,1,1,1
"97",2.83822203549037,0.426236374619729,"AR",2022-12-16,1,0,0,0,1,1,0,1,1,0,0,1,1,1
"98",0.867719547162281,0.26936419506518,"AR",2022-12-17,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"99",0.689879784006218,0.259694371598312,"AR",2022-12-18,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"100",1.77314879695111,0.235358624150103,"AR",2022-12-19,1,1,0,1,1,1,1,0,0,1,0,1,0,1
"101",2.39011558853137,0.3153193116792,"AR",2022-12-20,1,1,0,1,1,1,1,1,0,0,0,1,1,1
"102",1.87039487389661,0.242610786564324,"AR",2022-12-21,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"103",1.26600571983533,0.282059602438659,"AR",2022-12-22,1,0,1,1,1,1,1,1,0,1,0,1,1,1
