"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23C_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","recombinant_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23C_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","recombinant_95_CI","X23G_95_CI","other_95_CI"
"61",NA,NA,"AL",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.750550674517323,0.417784829373341,"AL",2023-07-31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"66",1.01931550900208,0.464639690450724,"AL",2023-08-01,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
"67",0.688253138799208,0.38399299557488,"AL",2023-08-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
"68",0.499518289827197,0.353014191570266,"AL",2023-08-03,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"69",0.749052751538099,0.557154904668208,"AL",2023-08-04,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"70",NA,NA,"AL",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",0.759937571482042,0.556021992583658,"AL",2023-08-08,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"74",0.515299880816599,0.357205312477345,"AL",2023-08-09,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"75",0.508981924159941,0.357739030470221,"AL",2023-08-10,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"76",NA,NA,"AL",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.430955646566666,0.283932363897968,"AL",2023-08-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80",NA,NA,"AL",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",0.923631297992696,0.492453995373889,"AL",2023-08-16,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
"82",0.57937676019688,0.322053099146375,"AL",2023-08-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"83",1.0353093129858,0.344317416312858,"AL",2023-08-18,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"84",1.02106475278006,0.284259413563848,"AL",2023-08-19,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"85",NA,NA,"AR",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",1.93606562290837,0.625651818249376,"AR",2023-07-10,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1
"87",NA,NA,"AR",2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",NA,NA,"AR",2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",0.20280898685515,0.114591628611444,"AR",2023-07-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"90",NA,NA,"AR",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,"AR",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.213385875943078,0.118233259047102,"AR",2023-07-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"94",NA,NA,"AR",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",0.768784710251824,0.385001196998406,"AR",2023-07-19,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1
"96",NA,NA,"AR",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",0.633092768728736,0.486649348934379,"AR",2023-07-21,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"98",NA,NA,"AR",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",1.04916571313038,0.555780880060038,"AR",2023-07-26,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1
"103",NA,NA,"AR",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",1.69321860989054,0.548301525594914,"AR",2023-07-28,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
"105",NA,NA,"AR",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.615051858438678,0.482901133504865,"AR",2023-07-31,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"108",1.99257343642552,0.502466016041415,"AR",2023-08-01,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1
"109",1.65529863130798,0.434391237141269,"AR",2023-08-02,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"110",NA,NA,"AR",2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0.742337881440788,0.596355152897895,"AR",2023-08-04,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"112",NA,NA,"AR",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.805003947145231,0.626355400451253,"AR",2023-08-07,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"115",2.3528517020205,0.530021724558359,"AR",2023-08-08,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"116",1.73904200188101,0.507796265390537,"AR",2023-08-09,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1
"117",0.270925954914799,0.123391372623936,"AR",2023-08-10,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"118",0.465533683968089,0.306372179446853,"AR",2023-08-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"119",NA,NA,"AR",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.470133598120937,0.307578327052748,"AR",2023-08-14,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"122",0.970819504175026,0.561811892277131,"AR",2023-08-15,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1
"123",1.07707093717761,0.378033029533557,"AR",2023-08-16,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1
"124",1.61376919622946,0.403646288066481,"AR",2023-08-17,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"125",0.827033659887041,0.345397538312191,"AR",2023-08-18,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1
"126",0.809264732247824,0.644029354056545,"AR",2023-08-19,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"127",4.30968494795506,0.402234366901348,"AZ",2023-07-09,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1
"128",1.80140047000217,0.381013261463647,"AZ",2023-07-10,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1
"129",2.4660167688818,0.387610800352427,"AZ",2023-07-11,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
"130",1.73662880973923,0.372127686659133,"AZ",2023-07-12,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1
"131",2.51925759673519,0.35341697514213,"AZ",2023-07-13,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0
"132",1.01724987869959,0.3877329253497,"AZ",2023-07-14,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1
"133",1.92806654801841,0.42163957116004,"AZ",2023-07-15,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"134",1.60681445364082,0.350268224451135,"AZ",2023-07-16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
"135",2.97205521167527,0.382489315005435,"AZ",2023-07-17,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1
"136",1.90390769353009,0.397588841226965,"AZ",2023-07-18,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1
"137",1.77491937359042,0.35210349349946,"AZ",2023-07-19,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1
"138",1.35774514395833,0.412266763683007,"AZ",2023-07-20,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
"139",1.72424335980105,0.387278258643064,"AZ",2023-07-21,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
"140",1.09235113510577,0.330493007624529,"AZ",2023-07-22,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"141",0.791999077477823,0.425045642835344,"AZ",2023-07-23,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"142",3.2437606207384,0.39915456935523,"AZ",2023-07-24,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1
"143",3.71189217069599,0.424840738848845,"AZ",2023-07-25,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
"144",2.31808334386914,0.431927396513484,"AZ",2023-07-26,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1
"145",1.59057644048285,0.446535424142953,"AZ",2023-07-27,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1
"146",0.759322556629589,0.345968041686762,"AZ",2023-07-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"147",0.617392116054494,0.371886530361602,"AZ",2023-07-29,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"148",7.43509958114874,0.441257226229221,"AZ",2023-07-30,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"149",3.20273893963502,0.435690090851025,"AZ",2023-07-31,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"150",1.57645075517251,0.378744556752177,"AZ",2023-08-01,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1
"151",3.13179115253333,0.400680806320142,"AZ",2023-08-02,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1
"152",2.24747590425714,0.393161198624267,"AZ",2023-08-03,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1
"153",0.740753730264497,0.407721149119721,"AZ",2023-08-04,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"154",2.0497410258939,0.40623772127682,"AZ",2023-08-05,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
"155",0.753766512800788,0.372437876351719,"AZ",2023-08-06,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
"156",2.70822538630271,0.395604102940942,"AZ",2023-08-07,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"157",9.18010204298039,0.440292646073597,"AZ",2023-08-08,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1
"158",4.05503223942217,0.454295013632951,"AZ",2023-08-09,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
"159",1.10169597084205,0.488563062870402,"AZ",2023-08-10,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1
"160",0.93304844249532,0.482861940290232,"AZ",2023-08-11,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0
"161",0.436970395706072,0.353613813575487,"AZ",2023-08-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"162",1.87327463547938,0.394898705058865,"AZ",2023-08-13,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
"163",6.55829310766853,0.432838063487612,"AZ",2023-08-14,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
"164",4.41489212058197,0.414036219021362,"AZ",2023-08-15,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0
"165",5.4473027806633,0.470036844989248,"AZ",2023-08-16,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1
"166",1.84373101453421,0.469056147493706,"AZ",2023-08-17,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1
"167",1.34037034154546,0.428941400506636,"AZ",2023-08-18,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1
"168",0.742107443967903,0.335710226526598,"AZ",2023-08-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
"169",0.709482131371757,0.398406312083633,"CA",2023-07-09,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
"170",2.50519705474414,0.389382546796279,"CA",2023-07-10,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1
"171",1.49951420035004,0.403531407927924,"CA",2023-07-11,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1
"172",1.34614763029129,0.39388789688523,"CA",2023-07-12,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1
"173",1.67731404276264,0.387103324862811,"CA",2023-07-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1
"174",1.86204987782963,0.40015559106277,"CA",2023-07-14,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1
"175",1.20080496747014,0.411620230737179,"CA",2023-07-15,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1
"176",1.82466559290098,0.386571480993282,"CA",2023-07-16,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
"177",1.68357314994995,0.419523090959833,"CA",2023-07-17,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
"178",1.77905861917196,0.405325949948947,"CA",2023-07-18,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
"179",2.36407152056469,0.396595968643014,"CA",2023-07-19,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1
"180",2.06066641178509,0.407615558716078,"CA",2023-07-20,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1
"181",3.35157991101571,0.409709645112556,"CA",2023-07-21,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1
"182",2.01032322041258,0.401795790039056,"CA",2023-07-22,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
