"","es_score","brier_score","location","target_date","X22B_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","X23D_50_CI","other_50_CI","X22B_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","X23D_95_CI","other_95_CI"
"1",1.199001268575,0.214823873131296,"AK",2023-02-05,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"2",5.41627979129253,0.216890977600406,"AK",2023-02-06,1,0,1,0,1,1,1,1,0,0,0,1,1,1
"3",1.2516044562765,0.29962139059132,"AK",2023-02-07,1,1,1,1,0,1,1,0,1,0,0,0,1,1
"4",1.13180681080278,0.284417310996167,"AK",2023-02-08,1,1,0,1,1,1,1,0,0,0,0,1,1,1
"5",0.285112400698046,0.272453896451233,"AK",2023-02-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"6",2.9003925034003,0.183562082701621,"AK",2023-02-10,1,0,1,0,1,1,1,1,1,0,0,1,1,1
"7",1.30641994420644,0.210271100110926,"AK",2023-02-11,1,1,1,0,1,1,1,0,0,1,1,1,1,1
"8",1.48133522407825,0.172828459067001,"AK",2023-02-12,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"9",1.21064274515268,0.281382950787692,"AK",2023-02-13,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"10",0.709412888202691,0.240096547923824,"AK",2023-02-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"11",0.592238237209754,0.255757016380889,"AK",2023-02-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"12",2.59917456889949,0.154267894679969,"AK",2023-02-16,1,0,1,0,1,1,1,0,0,1,0,1,1,1
"13",1.47732329666054,0.188186722985887,"AK",2023-02-17,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"14",0.553114332783551,0.215559471115031,"AK",2023-02-18,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"15",0.332387940577555,0.286404950688526,"AK",2023-02-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"16",3.20427878840901,0.17902409051073,"AK",2023-02-20,1,1,1,0,1,1,1,0,0,1,1,1,1,1
"17",1.67777278333665,0.174588645008516,"AK",2023-02-21,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"18",NA,NA,"AK",2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1.18149102013949,0.130416072238822,"AK",2023-02-23,1,1,1,0,1,1,1,1,0,1,0,1,1,0
"20",0.897814839382968,0.401045467986812,"AK",2023-02-24,1,1,1,1,0,1,1,1,1,1,0,0,1,1
"21",NA,NA,"AK",2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",0.197298489591081,0.121332754610245,"AK",2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"24",NA,NA,"AK",2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,"AK",2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2023-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2023-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",0.190672276798504,0.113585012664038,"AK",2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"30",NA,NA,"AK",2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",0.470187494181865,0.112270098694987,"AK",2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"33",0.18757787852865,0.112193093060859,"AK",2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"34",NA,NA,"AK",2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.195193376133579,0.113555198208549,"AK",2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"38",NA,NA,"AK",2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",0.196212868547196,0.115138908638091,"AK",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"40",0.19470790490071,0.116126823417435,"AK",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"41",NA,NA,"AK",2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",0.194788062523753,0.118447210770351,"AK",2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43",0.650478926453159,0.502647521996478,"AL",2023-02-05,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"44",0.387858222872883,0.301767829650524,"AL",2023-02-06,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"45",0.690790235524334,0.536069007201637,"AL",2023-02-07,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"46",0.941515400699244,0.0710860217127906,"AL",2023-02-08,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"47",1.019506811563,0.744367111354505,"AL",2023-02-09,1,1,1,1,0,1,1,1,1,1,0,0,1,1
"48",0.114516126951071,0.0603561054961812,"AL",2023-02-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"49",NA,NA,"AL",2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.0936978992303132,0.047672368133522,"AL",2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"52",0.262221837750129,0.0442187559004466,"AL",2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"53",0.473313118645309,0.0410989774544081,"AL",2023-02-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"54",0.0810578705474981,0.0382834332253236,"AL",2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55",NA,NA,"AL",2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.0645814340266461,0.0295388414863149,"AL",2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59",0.0586423027541168,0.0278682805906879,"AL",2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"60",0.921884017076572,0.710631219162885,"AL",2023-02-22,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"61",0.055545160912863,0.0250134508245917,"AL",2023-02-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"62",0.956168151338959,0.429257516554132,"AL",2023-02-24,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"63",1.11650228926098,0.843465512590431,"AL",2023-02-25,1,1,1,0,1,0,1,1,0,1,1,1,0,1
"64",NA,NA,"AL",2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.0493456304972675,0.020850485530997,"AL",2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"66",NA,NA,"AL",2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",0.138929409418962,0.0187420132511366,"AL",2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"69",0.733646829089438,0.386781743675886,"AL",2023-03-03,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"70",NA,NA,"AL",2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",0.133371988044173,0.017276997160485,"AL",2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"72",NA,NA,"AL",2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",0.044192349416064,0.0165903866723719,"AL",2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"74",0.134358091263953,0.0163231258548876,"AL",2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"75",0.871565301367948,0.297467386368051,"AL",2023-03-09,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"76",NA,NA,"AL",2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",0.0488175772921502,0.0156403683782226,"AL",2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81",0.142490429299304,0.0156670760770289,"AL",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"82",0.0534380251289217,0.0157319872065302,"AL",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83",0.0553105570204034,0.0158349370421177,"AL",2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84",NA,NA,"AL",2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",0.412570558869425,0.259272983677858,"AR",2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"86",2.68185414962245,0.310806374477088,"AR",2023-02-06,1,0,1,0,1,1,1,0,0,1,0,1,0,1
"87",2.0780141923007,0.405936903333402,"AR",2023-02-07,1,0,1,1,0,1,1,0,0,1,0,0,1,1
"88",0.726896546402846,0.328033533883456,"AR",2023-02-08,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"89",0.762527990196593,0.281598196571271,"AR",2023-02-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"90",4.25949204304117,0.41021051029958,"AR",2023-02-10,0,1,1,0,1,1,1,0,0,1,1,1,1,1
"91",NA,NA,"AR",2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",0.496386980353966,0.398479163343791,"AR",2023-02-12,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"93",2.37667057178943,0.485567074710258,"AR",2023-02-13,0,1,1,0,1,1,1,0,0,1,1,1,1,0
"94",2.87645431807934,0.36040413144544,"AR",2023-02-14,0,0,1,1,1,1,1,0,0,1,0,0,1,0
"95",0.805056130073411,0.214009287933917,"AR",2023-02-15,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"96",0.97035156715565,0.198817240600662,"AR",2023-02-16,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"97",1.61233773070904,0.093599062831818,"AR",2023-02-17,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"98",0.383877265296242,0.30581533169619,"AR",2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"99",0.422333934893436,0.0753448473224771,"AR",2023-02-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"100",0.857967562314463,0.340446957759719,"AR",2023-02-20,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"101",2.23654823401561,0.277034186046349,"AR",2023-02-21,1,1,1,1,0,1,1,0,0,1,0,0,1,1
"102",1.73120850726107,0.344191198625056,"AR",2023-02-22,1,0,1,0,1,1,1,1,0,1,0,0,1,1
"103",0.673480243762404,0.193826390826787,"AR",2023-02-23,1,1,1,1,1,1,1,0,0,1,0,1,0,0
"104",0.682615489714459,0.194724363191116,"AR",2023-02-24,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"105",NA,NA,"AR",2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",0.43878774430593,0.2522367666008,"AR",2023-02-26,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"107",4.49028396188472,0.37709725855457,"AR",2023-02-27,0,0,1,0,1,1,1,0,0,1,0,1,1,0
"108",1.80450816469941,0.422415150937712,"AR",2023-02-28,1,1,1,1,1,1,0,0,0,1,0,0,1,0
"109",0.654407871744591,0.021987348055269,"AR",2023-03-01,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"110",0.155670457766104,0.0192803151464106,"AR",2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"111",0.0464502262204898,0.0168994712653845,"AR",2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"112",NA,NA,"AR",2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.796720265328042,0.0113872703246521,"AR",2023-03-06,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"115",0.383407852834854,0.00999620865299349,"AR",2023-03-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"116",0.74761669553251,0.180038891379568,"AR",2023-03-08,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"117",0.152114539637068,0.0077342533340116,"AR",2023-03-09,1,1,1,1,1,1,1,1,0,1,0,0,1,1
"118",0.143937720590674,0.00682179451237163,"AR",2023-03-10,1,1,1,1,1,1,1,1,1,1,0,0,1,0
