"","es_score","brier_score","location","target_date","X23E_50_CI","X23F_50_CI","X24A_50_CI","recombinant_50_CI","X23H_50_CI","other_50_CI","X23E_95_CI","X23F_95_CI","X24A_95_CI","recombinant_95_CI","X23H_95_CI","other_95_CI"
"247",0.00883046003259325,0.00286479053070689,"CO",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"248",NA,NA,"CO",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",NA,NA,"CO",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",NA,NA,"CO",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",0.00295095458663021,0.00392533804062881,"CO",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"252",NA,NA,"CO",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",0.00282153990497061,0.00332038155629763,"CT",2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
"254",0.952768965348267,0.118732441557096,"CT",2024-01-29,1,1,1,0,1,1,1,1,0,0,1,1
"255",0.00929809611473975,0.00272383009754598,"CT",2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
"256",0.00687647628357534,0.00247186942362889,"CT",2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
"257",0.971849935555369,0.154255750702355,"CT",2024-02-01,1,0,0,1,1,1,1,0,0,1,1,1
"258",0.0815171882062961,0.00204434172697262,"CT",2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
"259",NA,NA,"CT",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",0.00165772699977081,0.00170100999784,"CT",2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
"261",0.0116169334725833,0.00155536224968748,"CT",2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
"262",1.1032959997145,0.187514877677752,"CT",2024-02-06,1,0,0,1,1,1,1,0,0,1,1,1
"263",0.0162514655100034,0.00130706625516444,"CT",2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
"264",1.31061946309958,0.475301884104961,"CT",2024-02-08,1,1,0,1,1,0,1,1,0,1,1,0
"265",0.00835025214245752,0.00110629584656651,"CT",2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
"266",NA,NA,"CT",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",0.000828743292101142,0.000943460871134278,"CT",2024-02-11,1,1,1,1,1,1,1,1,1,1,1,1
"268",0.0258831887457458,0.000873835492380183,"CT",2024-02-12,1,1,1,1,1,1,1,1,1,1,1,1
"269",NA,NA,"CT",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",0.00068713808772513,0.000754210174304071,"CT",2024-02-14,1,1,1,1,1,1,1,1,1,1,1,1
"271",0.000701973188050695,0.000702883750814482,"CT",2024-02-15,1,1,1,1,1,1,1,1,1,1,1,1
"272",NA,NA,"CT",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",0.000872230359240798,0.000614418109503985,"CT",2024-02-17,1,1,1,1,1,1,1,1,1,1,1,1
"274",NA,NA,"CT",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",0.00255732576512294,0.000541838763035495,"CT",2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
"276",NA,NA,"CT",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",0.00556358823772501,0.000482172973128991,"CT",2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
"278",1.31402277127278,0.481460863313366,"CT",2024-02-22,1,0,0,1,1,1,1,0,0,1,1,1
"279",0.0025204577563068,0.000433062063217743,"CT",2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"280",NA,NA,"CT",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",0.00563224849769936,0.000392633353818204,"CT",2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
"282",0.000683927822881084,0.00037519736536171,"CT",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"283",0.00285733459164385,0.000359399933302544,"CT",2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
"284",0.000838218522895839,0.000345102626927152,"CT",2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
"285",0.006783579958496,0.000332182301235745,"CT",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"286",NA,NA,"CT",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",NA,NA,"CT",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",0.00105695493518695,0.00029226001671986,"CT",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"290",0.00101964798125644,0.00028481235806634,"CT",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"291",NA,NA,"CT",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",0.00119745705286885,0.000272515350254518,"CT",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"293",0.00158198172114669,0.000267570919685836,"CT",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"294",NA,NA,"CT",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",NA,NA,"DC",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",NA,NA,"DC",2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",NA,NA,"DC",2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",0.00772714974995677,0.00279582427320686,"DC",2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
"299",0.00823168457934671,0.00262656510622529,"DC",2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
"300",0.00762695271951806,0.00247397161979656,"DC",2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
"301",NA,NA,"DC",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",NA,NA,"DC",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",NA,NA,"DC",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",NA,NA,"DC",2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",NA,NA,"DC",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",NA,NA,"DC",2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",NA,NA,"DC",2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",NA,NA,"DC",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",NA,NA,"DC",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",0.0198627206977709,0.00158764029192323,"DC",2024-02-12,1,1,1,1,1,1,1,1,1,1,1,1
"311",0.00570794977337963,0.00154427794260766,"DC",2024-02-13,1,1,1,1,1,1,1,1,1,1,1,1
"312",NA,NA,"DC",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",NA,NA,"DC",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",NA,NA,"DC",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",NA,NA,"DC",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",NA,NA,"DC",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",NA,NA,"DC",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",NA,NA,"DC",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",NA,NA,"DC",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",0.00599842923865448,0.00141483805755949,"DC",2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"322",NA,NA,"DC",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",NA,NA,"DC",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,NA,"DC",2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",NA,NA,"DC",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",NA,NA,"DC",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,NA,"DC",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",NA,NA,"DC",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,"DC",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",NA,NA,"DC",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,NA,"DC",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,NA,"DC",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",NA,NA,"DC",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",NA,NA,"DC",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",NA,NA,"DC",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",NA,NA,"DE",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",0.106394599413689,0.00220721781126381,"DE",2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
"339",0.103702156485723,0.0019729156693046,"DE",2024-01-30,1,1,1,1,1,1,1,1,0,1,1,0
"340",0.0184046637010918,0.0017657613334483,"DE",2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
"341",NA,NA,"DE",2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",0.00170258585409472,0.00142086579512128,"DE",2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
"343",0.0136689004989266,0.00127791482017117,"DE",2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1
"344",0.0115903853288422,0.00115162981119497,"DE",2024-02-04,1,1,1,1,1,1,1,0,0,1,1,1
"345",0.00103773577286181,0.00104007538435062,"DE",2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
"346",0.0468785972416484,0.000941536329333668,"DE",2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
"347",0.0208595764207594,0.000854494647091074,"DE",2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
"348",0.0201263642517319,0.000777608664207849,"DE",2024-02-08,1,1,1,1,1,1,1,0,0,1,1,1
"349",0.00630714113786281,0.000709694096532336,"DE",2024-02-09,1,1,1,1,1,1,1,0,0,1,1,1
"350",1.32157348152304,0.480574230669503,"DE",2024-02-10,1,1,0,1,1,0,1,1,0,1,1,0
"351",0.000577154698672783,0.000596728012569324,"DE",2024-02-11,1,1,1,1,1,1,1,1,1,1,1,1
"352",NA,NA,"DE",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",0.0107796096660339,0.000508660806284396,"DE",2024-02-13,1,1,1,1,1,1,1,1,1,1,1,1
"354",1.26159738824785,0.241909423530875,"DE",2024-02-14,1,1,0,1,1,0,1,1,0,1,1,0
"355",2.57355853301496,0.322751341477634,"DE",2024-02-15,1,1,0,1,1,0,1,1,0,1,1,0
"356",NA,NA,"DE",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",0.00868147113907974,0.000387083659146294,"DE",2024-02-17,1,1,1,1,1,1,1,1,1,1,1,1
"358",0.00128776994189667,0.000365344124824184,"DE",2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
"359",0.000268007612813696,0.000346367107118885,"DE",2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
"360",0.00257196423694075,0.000329884394330079,"DE",2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
"361",0.000948411385123499,0.000315666666070173,"DE",2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
"362",0.00230825921972531,0.000303519740251371,"DE",2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
"363",0.000922467416405039,0.000293281446185204,"DE",2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"364",0.000265645876150324,0.000284819090193498,"DE",2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
"365",0.000928022469514393,0.000278027490818726,"DE",2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
"366",0.000671441930549195,0.000272827572356398,"DE",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"367",0.00296493650395212,0.000269165518322779,"DE",2024-02-27,1,1,1,1,1,1,1,1,0,1,1,0
"368",0.0060429430578792,0.000267012501013192,"DE",2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
"369",0.000207012581542421,0.000266365019996007,"DE",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"370",0.000228621764917777,0.000267245901842857,"DE",2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
"371",0.000246737840693276,0.000269706036378175,"DE",2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
"372",0.000201285016629846,0.000273826952171497,"DE",2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
"373",NA,NA,"DE",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",0.00161965874507074,0.000287552889112115,"DE",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"375",0.000201850702025837,0.000297512093038785,"DE",2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"376",0.00329943481927523,0.000309854253538031,"DE",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"377",NA,NA,"DE",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",NA,NA,"DE",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",NA,NA,"FL",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",0.952684041587844,0.00184097656999921,"FL",2024-01-29,1,1,0,1,1,1,1,0,0,0,1,1
"381",0.274436299560264,0.00170995646614714,"FL",2024-01-30,1,1,1,1,1,1,1,1,0,1,0,1
"382",0.854565573607508,0.00159176914592142,"FL",2024-01-31,1,1,0,1,1,1,1,0,0,0,1,1
"383",1.26200449408466,0.0734800989955806,"FL",2024-02-01,1,1,1,0,1,1,1,0,0,0,1,1
"384",1.37714834541513,0.0829154159420144,"FL",2024-02-02,1,1,1,0,1,1,1,1,0,0,1,0
"385",0.957014320423347,0.157813565229065,"FL",2024-02-03,1,1,1,0,1,1,1,0,1,0,1,1
"386",NA,NA,"FL",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",0.950765065805083,0.119112659563648,"FL",2024-02-05,1,0,1,1,1,1,1,0,1,0,1,1
"388",3.68114201930285,0.144456348900445,"FL",2024-02-06,1,0,0,1,1,0,1,0,0,0,1,0
"389",1.04473922862214,0.0769106228204122,"FL",2024-02-07,1,1,1,1,1,0,1,1,0,0,1,1
"390",0.68251179153703,0.037481891788161,"FL",2024-02-08,1,0,1,1,1,1,1,0,0,0,1,1
"391",0.345302788146018,0.000931344929608634,"FL",2024-02-09,1,1,1,1,1,1,1,0,0,1,1,1
"392",0.0336992596410618,0.0008888096931915,"FL",2024-02-10,1,1,1,1,1,1,1,1,0,1,1,0
"393",NA,NA,"FL",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",1.04154148251595,0.120704960788621,"FL",2024-02-12,1,1,1,1,1,0,1,1,0,1,1,0
"395",0.831164819377437,0.0541250593645582,"FL",2024-02-13,1,1,1,1,1,0,1,1,1,0,1,0
"396",0.192903694288863,0.000756948522998135,"FL",2024-02-14,1,1,1,1,1,1,1,1,1,1,1,1
"397",0.325526408764658,0.000731950670027486,"FL",2024-02-15,1,1,1,1,1,1,1,1,0,0,1,1
"398",0.100157928641075,0.000709615070951115,"FL",2024-02-16,1,1,1,1,1,1,1,1,1,1,1,1
"399",0.00541716236448872,0.000689728171994824,"FL",2024-02-17,1,1,1,1,1,1,1,1,1,1,1,1
"400",NA,NA,"FL",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",0.819754919949382,0.0487311759205694,"FL",2024-02-19,1,0,1,1,1,1,1,0,1,0,1,1
"402",0.527982101914943,0.0460073257003801,"FL",2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
"403",0.143786048593972,0.000631169079351986,"FL",2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
"404",3.89685892751711,0.19323188158951,"FL",2024-02-22,1,1,0,1,1,0,1,1,0,0,1,0
"405",0.0390891777764207,0.000612548644800731,"FL",2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"406",0.005687969634009,0.000605527301240778,"FL",2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
"407",1.35965866200443,0.968106551742237,"FL",2024-02-25,1,1,0,1,1,0,1,1,0,1,1,0
"408",0.812863226308833,0.0959489100155996,"FL",2024-02-26,1,1,1,0,1,1,1,1,0,0,1,1
"409",4.13083056455977,0.38490964384188,"FL",2024-02-27,1,1,0,0,1,0,1,1,0,0,1,0
"410",0.0109238471455436,0.000590982118164433,"FL",2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
"411",0.0507550387497464,0.000590461571896546,"FL",2024-02-29,1,1,1,1,1,1,1,1,0,0,1,1
"412",0.0119547916424901,0.000591109653552918,"FL",2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
"413",NA,NA,"FL",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",NA,NA,"FL",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",0.0229439168272965,0.00059984566810525,"FL",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"416",1.26748218298182,0.32353805543345,"FL",2024-03-05,1,1,0,1,1,0,1,1,0,1,1,0
"417",0.00658995348335133,0.000611225005630243,"FL",2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"418",0.007490855244359,0.000618582285548145,"FL",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"419",0.0154993296647641,0.000627065420704317,"FL",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"420",NA,NA,"FL",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",0.255146225735614,0.00390794741286231,"GA",2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
"422",0.84385745864672,0.0873381854711578,"GA",2024-01-29,1,1,1,1,0,1,1,0,1,1,0,1
"423",0.311129117285386,0.0030170239658614,"GA",2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
"424",0.622531502550592,0.0565863632137056,"GA",2024-01-31,1,1,1,1,1,1,1,1,0,1,1,0
"425",0.509118907700515,0.00233051026627105,"GA",2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
"426",0.798494626096571,0.105037976332735,"GA",2024-02-02,1,1,1,1,1,0,1,1,0,1,1,0
"427",0.731313644887119,0.0794219243465985,"GA",2024-02-03,1,1,1,1,1,0,1,0,1,1,1,0
"428",0.0505871147582821,0.00158724537077691,"GA",2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
"429",0.843447166491654,0.0953612686732491,"GA",2024-02-05,1,1,1,1,1,0,1,1,0,1,1,0
"430",0.568090239614273,0.00123319135884174,"GA",2024-02-06,1,1,1,1,1,1,1,0,0,1,1,1
"431",0.727546067160647,0.0406765010124708,"GA",2024-02-07,1,1,1,0,1,1,1,0,1,0,1,1
"432",0.0551162186497214,0.00096219433858799,"GA",2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
"433",0.0169766658230192,0.000851595975318847,"GA",2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
"434",0.00100554827209881,0.000754855909507372,"GA",2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
"435",0.021205947045094,0.000670229293022666,"GA",2024-02-11,1,1,1,1,1,1,1,1,1,1,1,1
"436",0.0921980703192282,0.000596186448279785,"GA",2024-02-12,1,1,1,1,1,1,1,1,1,1,1,1
"437",1.7988225072435,0.12943678167986,"GA",2024-02-13,0,1,0,0,1,1,0,1,0,0,1,1
"438",1.90302772997158,0.17593015239563,"GA",2024-02-14,1,1,0,0,1,0,1,1,0,0,1,0
"439",0.132923597845541,0.000424983928224909,"GA",2024-02-15,1,1,1,1,1,1,1,1,1,1,1,1
"440",1.37433445111404,0.968198584999161,"GA",2024-02-16,1,0,0,1,1,1,1,0,0,1,1,1
"441",0.000456776839894715,0.000343310920099636,"GA",2024-02-17,1,1,1,1,1,1,1,1,1,1,1,1
"442",0.00582118799365469,0.000309855479256751,"GA",2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
"443",1.89507253420441,0.139176398938842,"GA",2024-02-19,1,0,0,0,1,1,1,0,0,0,1,1
"444",1.15217551126285,0.10860715496294,"GA",2024-02-20,1,1,0,1,1,0,1,1,0,1,1,0
"445",0.0560715927016966,0.000232102044983378,"GA",2024-02-21,1,1,1,1,1,1,1,1,0,0,1,1
"446",0.0208006266510112,0.000212217304075406,"GA",2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
"447",0.00245622174193572,0.000194739922587589,"GA",2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"448",0.00238571056192387,0.000179375238841637,"GA",2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
"449",0.00106874126869159,0.000165867450135191,"GA",2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
"450",1.270052496694,0.163729774167579,"GA",2024-02-26,1,1,0,1,1,0,1,1,0,1,1,0
"451",0.0032998763970724,0.000143564421583789,"GA",2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
"452",0.000215667568586611,0.000134410203964413,"GA",2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
"453",0.000891486545619498,0.000126387876944053,"GA",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"454",0.00621629654822779,0.000119372992003762,"GA",2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
"455",0.00833813606674311,0.000113258304480232,"GA",2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
"456",1.32697297609213,0.326921256329409,"GA",2024-03-03,1,1,0,0,1,1,1,1,0,0,1,1
"457",1.31364957594097,0.197279230478289,"GA",2024-03-04,1,0,0,1,1,1,1,0,0,1,1,1
"458",0.000686448514015128,9.94586652535971e-05,"GA",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"459",0.000232906831866827,9.61483755482796e-05,"GA",2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"460",0.0149400431213029,9.339580215496e-05,"GA",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"461",0.0085933259233511,9.11617934816312e-05,"GA",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"462",1.36217230789438,0.329246151335081,"GA",2024-03-09,1,1,0,1,1,0,1,1,1,1,1,1
"463",NA,NA,"HI",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,"HI",2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,"HI",2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",0.0157942622980336,0.0196691205761642,"HI",2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
"467",NA,NA,"HI",2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,"HI",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",NA,NA,"HI",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,"HI",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",NA,NA,"HI",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,"HI",2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,"HI",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,"HI",2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,"HI",2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,"HI",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,"HI",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",NA,NA,"HI",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",NA,NA,"HI",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",NA,NA,"HI",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,"HI",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,"HI",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,"HI",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",NA,NA,"HI",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",NA,NA,"HI",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",NA,NA,"HI",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",NA,NA,"HI",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",NA,NA,"HI",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,"HI",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,"HI",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,"HI",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",0.0533266009122271,0.0197062978425731,"HI",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"493",NA,NA,"HI",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,"HI",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,"HI",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
