"","es_score","brier_score","location","target_date","X21L_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","other_50_CI","X21L_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","other_95_CI"
"1",0.427666505047564,0.101698016422145,"AK",2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2",1.74373998588219,0.343057069251447,"AK",2022-12-26,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"3",6.27736741814252,0.578130712982027,"AK",2022-12-27,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1
"4",1.57388245736144,0.382391703751922,"AK",2022-12-28,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"5",0.849408397219742,0.295480386477633,"AK",2022-12-29,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
"6",2.52401249084273,0.522200042687487,"AK",2022-12-30,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"7",1.06113640243647,0.378150288995379,"AK",2022-12-31,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0
"8",0.800310825139575,0.38122389046405,"AK",2023-01-01,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"9",0.881070103459484,0.235892411068308,"AK",2023-01-02,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
"10",1.9912330937234,0.275464765036941,"AK",2023-01-03,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
"11",1.23581568091951,0.204356355391394,"AK",2023-01-04,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"12",0.696770326549234,0.0894620943363315,"AK",2023-01-05,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
"13",0.789843458419014,0.2833823713765,"AK",2023-01-06,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"14",0.638064296500786,0.357498653335155,"AK",2023-01-07,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"15",0.144778769812506,0.090152092587497,"AK",2023-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"16",0.929139649290761,0.310788282333331,"AK",2023-01-09,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
"17",1.09270582296354,0.177297495205947,"AK",2023-01-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0
"18",0.883797526905012,0.266310200261502,"AK",2023-01-11,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1
"19",1.06125781346514,0.0950960222439334,"AK",2023-01-12,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"20",1.08518884811186,0.257035289298831,"AK",2023-01-13,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
"21",0.155404746251994,0.0996678824229304,"AK",2023-01-14,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"22",0.161821004899075,0.102540395537044,"AK",2023-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23",0.681788980125888,0.215374204122268,"AK",2023-01-16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"24",1.95043305267619,0.250161290652102,"AK",2023-01-17,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1
"25",1.05193197664519,0.220172536475817,"AK",2023-01-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"26",1.06928924392101,0.377545160172421,"AK",2023-01-19,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
"27",1.56751647273325,0.205489092046519,"AK",2023-01-20,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
"28",NA,NA,"AK",2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
