"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","other_95_CI"
"1",0.0233179718333533,0.00382770059959843,"AK",2022-08-28,1,1,1,1,1,1
"2",0.048578843101446,0.00377909986444826,"AK",2022-08-29,1,1,1,1,1,1
"3",0.0253111058991965,0.0037343783134315,"AK",2022-08-30,1,1,1,1,1,1
"4",0.710495652834907,0.179560103795374,"AK",2022-08-31,1,1,1,0,0,1
"5",NA,NA,"AK",2022-09-01,NA,NA,NA,NA,NA,NA
"6",0.00641160587775812,0.00362223519922623,"AK",2022-09-02,1,1,1,0,0,1
"7",NA,NA,"AK",2022-09-03,NA,NA,NA,NA,NA,NA
"8",0.00726731821848828,0.00356485924228928,"AK",2022-09-04,1,1,1,1,1,1
"9",NA,NA,"AK",2022-09-05,NA,NA,NA,NA,NA,NA
"10",0.0546730788444297,0.00352079108158101,"AK",2022-09-06,1,1,1,1,1,1
"11",0.00723286797626031,0.00350366742298912,"AK",2022-09-07,1,1,1,1,1,1
"12",NA,NA,"AK",2022-09-08,NA,NA,NA,NA,NA,NA
"13",NA,NA,"AK",2022-09-09,NA,NA,NA,NA,NA,NA
"14",NA,NA,"AK",2022-09-10,NA,NA,NA,NA,NA,NA
"15",NA,NA,"AK",2022-09-11,NA,NA,NA,NA,NA,NA
"16",NA,NA,"AK",2022-09-12,NA,NA,NA,NA,NA,NA
"17",NA,NA,"AK",2022-09-13,NA,NA,NA,NA,NA,NA
"18",0.00804070918733613,0.00347759431806535,"AK",2022-09-14,1,1,1,0,0,1
"19",NA,NA,"AK",2022-09-15,NA,NA,NA,NA,NA,NA
"20",0.0297683557385054,0.0035030197392163,"AK",2022-09-16,1,1,1,1,1,1
"21",0.0101010627800225,0.00352207509161321,"AK",2022-09-17,1,1,1,1,1,1
"22",0.0319381951534126,0.00354573566835464,"AK",2022-09-18,1,1,1,1,1,1
"23",0.117308510295588,0.00357435308265772,"AK",2022-09-19,1,1,1,1,1,1
"24",NA,NA,"AK",2022-09-20,NA,NA,NA,NA,NA,NA
"25",0.0107720646876294,0.00364820892924853,"AK",2022-09-21,1,1,1,1,1,1
"26",NA,NA,"AK",2022-09-22,NA,NA,NA,NA,NA,NA
"27",0.0129492323206694,0.00374801449852139,"AK",2022-09-23,1,1,1,1,1,1
"28",NA,NA,"AK",2022-09-24,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2022-09-25,NA,NA,NA,NA,NA,NA
"30",0.203404350186264,0.003960530291844,"AK",2022-09-26,1,1,1,0,0,1
"31",NA,NA,"AK",2022-09-27,NA,NA,NA,NA,NA,NA
"32",0.0132440958478247,0.00415808458434519,"AK",2022-09-28,1,1,1,1,1,1
"33",NA,NA,"AK",2022-09-29,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2022-09-30,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2022-10-01,NA,NA,NA,NA,NA,NA
"36",0.0183224943158206,0.00475925755449044,"AK",2022-10-02,1,1,1,1,1,1
"37",0.88141164866673,0.438090516968894,"AK",2022-10-03,0,0,1,0,0,1
"38",1.2338767682481,0.895170002306669,"AK",2022-10-04,1,0,0,1,0,0
"39",1.09219177431753,0.866894653255463,"AK",2022-10-05,0,0,1,0,0,1
"40",NA,NA,"AK",2022-10-06,NA,NA,NA,NA,NA,NA
"41",0.0244990861835838,0.00622672990398758,"AK",2022-10-07,1,1,1,1,1,1
"42",NA,NA,"AK",2022-10-08,NA,NA,NA,NA,NA,NA
"43",0.432252697349326,0.122922106565362,"AL",2022-08-28,1,1,1,0,0,1
"44",4.13002288492332,0.061274269290573,"AL",2022-08-29,0,0,1,0,0,1
"45",1.03708645956016,0.169274207465352,"AL",2022-08-30,1,1,0,1,0,0
"46",1.47680492404196,0.206503883444035,"AL",2022-08-31,0,0,1,0,0,1
"47",0.775083557956042,0.0781356943579501,"AL",2022-09-01,1,1,1,0,0,1
"48",0.559592329729097,0.0875037442608527,"AL",2022-09-02,1,1,1,0,0,1
"49",1.03565723638315,0.195637473302327,"AL",2022-09-03,1,1,1,1,1,1
"50",1.28843988049232,0.0253116072136418,"AL",2022-09-04,0,0,1,1,1,1
"51",NA,NA,"AL",2022-09-05,NA,NA,NA,NA,NA,NA
"52",0.515690131100826,0.161802701561004,"AL",2022-09-06,1,1,1,0,0,1
"53",0.410520067902443,0.0932358016420265,"AL",2022-09-07,1,1,1,0,0,1
"54",1.26320127835553,0.186205382582581,"AL",2022-09-08,1,1,1,0,0,1
"55",0.283393933092672,0.139020090111023,"AL",2022-09-09,1,1,1,1,1,1
"56",0.737229920191874,0.369297029010248,"AL",2022-09-10,1,1,1,0,0,1
"57",0.323791904133243,0.162131770750728,"AL",2022-09-11,1,1,1,1,1,1
"58",0.622387225564499,0.177619241100602,"AL",2022-09-12,1,1,1,1,1,1
"59",0.491958107544874,0.0864217962100106,"AL",2022-09-13,1,1,1,0,0,1
"60",0.762757755526588,0.197187567477103,"AL",2022-09-14,1,1,1,0,0,1
"61",0.753937741095911,0.0227487105673908,"AL",2022-09-15,1,1,1,1,1,1
"62",0.426989973700645,0.197492346990354,"AL",2022-09-16,1,1,1,1,1,1
"63",0.428867292013799,0.197648142815934,"AL",2022-09-17,1,1,1,0,0,1
"64",0.0306277503588079,0.022050617504139,"AL",2022-09-18,1,1,1,1,1,1
"65",0.549921360979428,0.256683836187961,"AL",2022-09-19,1,1,1,1,1,1
"66",0.308049243895754,0.0215823089359308,"AL",2022-09-20,1,1,1,1,1,1
"67",0.29664868019107,0.12246102444413,"AL",2022-09-21,1,1,1,0,0,1
"68",0.355071274793774,0.162994530161025,"AL",2022-09-22,1,1,1,0,0,1
"69",1.88059116340484,0.287518957375065,"AL",2022-09-23,0,0,1,0,0,1
"70",0.200813979713113,0.020635984814705,"AL",2022-09-24,1,1,1,1,1,1
"71",0.435644718103855,0.198990200460291,"AL",2022-09-25,1,1,1,0,0,1
"72",0.43730577437369,0.199171468843885,"AL",2022-09-26,1,1,1,0,0,1
"73",0.571715428059935,0.259169408141531,"AL",2022-09-27,1,1,1,0,0,1
"74",0.420346121999788,0.0196739827128498,"AL",2022-09-28,1,1,1,0,0,1
"75",0.590596598434964,0.259837322068166,"AL",2022-09-29,1,1,1,0,0,1
"76",0.104806498100711,0.0191865005962917,"AL",2022-09-30,1,1,1,1,1,1
"77",1.32317404552116,0.308843029991557,"AL",2022-10-01,0,0,1,0,0,1
"78",0.184995362232511,0.018694594263179,"AL",2022-10-02,1,1,1,0,0,1
"79",0.0313235858570191,0.0184469947605915,"AL",2022-10-03,1,1,1,1,1,1
"80",NA,NA,"AL",2022-10-04,NA,NA,NA,NA,NA,NA
"81",0.0980914453679725,0.0179485846424827,"AL",2022-10-05,1,1,1,1,1,1
"82",NA,NA,"AL",2022-10-06,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2022-10-07,NA,NA,NA,NA,NA,NA
"84",0.0960547541052364,0.0171933739448485,"AL",2022-10-08,1,1,1,1,1,1
"85",2.2182103054973,0.234475845079112,"AR",2022-08-28,0,0,1,0,0,1
"86",1.14350682205451,0.109583251419006,"AR",2022-08-29,1,1,1,1,1,1
"87",2.05357755551611,0.0876353665647149,"AR",2022-08-30,0,0,1,0,0,0
"88",1.18279701977489,0.130368453178526,"AR",2022-08-31,1,1,1,0,1,0
"89",1.93489300212255,0.147701291722274,"AR",2022-09-01,0,1,1,0,0,0
"90",1.06848075614346,0.213474898388824,"AR",2022-09-02,1,1,1,1,0,0
"91",0.80955679084872,0.0130850756526016,"AR",2022-09-03,1,1,1,0,0,1
"92",0.539030848661146,0.142048654241408,"AR",2022-09-04,1,1,1,0,1,0
"93",0.745291834359166,0.138554471600471,"AR",2022-09-05,1,1,1,0,1,0
"94",1.63109141098894,0.117898893848045,"AR",2022-09-06,1,1,1,1,0,0
"95",2.66028126199756,0.183088745601852,"AR",2022-09-07,0,0,1,0,1,0
"96",2.63353315627897,0.214891112352242,"AR",2022-09-08,0,0,1,0,0,0
"97",1.2257075952628,0.175952784502322,"AR",2022-09-09,0,1,1,1,0,0
"98",0.51236591417606,0.123608693263308,"AR",2022-09-10,1,1,1,0,0,1
"99",0.986951698153759,0.0646588801135349,"AR",2022-09-11,1,1,1,1,0,0
"100",1.54324380201018,0.15561953365392,"AR",2022-09-12,1,1,1,0,0,0
"101",1.15368129362944,0.103718082385765,"AR",2022-09-13,1,1,1,0,0,0
"102",2.90556154386203,0.0503232974121282,"AR",2022-09-14,0,0,1,0,0,0
"103",0.702465718067788,0.142082765506023,"AR",2022-09-15,1,1,1,0,1,0
"104",0.813936553002189,0.133364158713348,"AR",2022-09-16,1,1,1,0,0,0
"105",0.905063941269049,0.299129234287031,"AR",2022-09-17,1,1,0,0,1,0
"106",0.632123589625348,0.185248107400441,"AR",2022-09-18,1,1,1,0,0,1
"107",1.99118348515995,0.116722304370638,"AR",2022-09-19,0,1,0,1,0,0
"108",1.55979527760056,0.080289509613184,"AR",2022-09-20,1,0,1,0,0,0
"109",2.07870091094044,0.118268533877052,"AR",2022-09-21,0,1,1,0,0,1
"110",1.27392668432595,0.0644852411605891,"AR",2022-09-22,1,0,1,0,0,1
"111",0.384775951725075,0.207186639568728,"AR",2022-09-23,1,1,1,1,1,1
"112",0.045469921675748,0.0124938506245043,"AR",2022-09-24,1,1,1,1,1,1
"113",0.164323224888737,0.0124229272614255,"AR",2022-09-25,1,1,1,1,1,1
"114",2.28176525645984,0.0629243711789161,"AR",2022-09-26,0,0,1,0,0,0
"115",1.26388058900994,0.0680802307510522,"AR",2022-09-27,1,0,1,0,0,0
"116",1.33479165946425,0.0945183240590233,"AR",2022-09-28,1,1,1,0,0,0
"117",2.42856601193338,0.0121144449656143,"AR",2022-09-29,0,0,1,1,0,0
"118",0.735961027097755,0.235945504159212,"AR",2022-09-30,1,1,1,0,0,1
"119",0.185734980067673,0.0119497396470918,"AR",2022-10-01,1,1,1,1,1,1
"120",0.722221929793426,0.0118659898485115,"AR",2022-10-02,1,1,1,1,0,0
"121",0.914639987111623,0.180267005019755,"AR",2022-10-03,1,1,1,0,0,1
"122",0.668179756763052,0.194737948412267,"AR",2022-10-04,1,1,1,1,0,0
"123",4.66605214429183,0.0116137426953608,"AR",2022-10-05,0,0,1,0,0,1
"124",0.771813446204381,0.0115306651594634,"AR",2022-10-06,1,1,1,0,0,1
"125",1.25101699863492,0.190730134589527,"AR",2022-10-07,1,1,1,0,0,0
"126",0.461573952170187,0.143153416289727,"AR",2022-10-08,1,1,1,0,0,1
"127",0.872017179829042,0.0864530162678872,"AZ",2022-08-28,1,1,1,0,0,1
"128",1.59029014846747,0.0810251009679137,"AZ",2022-08-29,1,1,1,1,0,0
"129",0.90426239470491,0.114824949889794,"AZ",2022-08-30,1,1,1,0,0,1
"130",2.63217383411058,0.045034927598685,"AZ",2022-08-31,0,0,1,0,0,0
"131",0.883965461600965,0.135439354360573,"AZ",2022-09-01,1,1,1,0,1,0
"132",1.29121427588031,0.0847157508251185,"AZ",2022-09-02,0,1,0,0,0,0
"133",1.47957114344891,0.0146811649851697,"AZ",2022-09-03,0,0,1,0,0,1
"134",0.580594692845248,0.0691811940436323,"AZ",2022-09-04,1,1,1,0,0,1
"135",0.854449456637862,0.125864438393789,"AZ",2022-09-05,1,1,1,0,1,0
