"","es_score","brier_score","location","target_date","X23E_50_CI","X23F_50_CI","X24A_50_CI","other_50_CI","X23E_95_CI","X23F_95_CI","X24A_95_CI","other_95_CI"
"93",NA,NA,"AR",2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,"AR",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA
"96",0.0448620078276549,0.0737073541443372,"AR",2024-02-01,1,1,1,1,1,0,0,1
"97",NA,NA,"AR",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,"AR",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.0291524144755891,0.0566996246727102,"AR",2024-02-05,1,1,1,1,1,1,1,1
"101",0.0316917904874084,0.0528435759099168,"AR",2024-02-06,1,1,1,1,1,1,1,1
"102",0.0265648844920621,0.0491460713102874,"AR",2024-02-07,1,1,1,1,1,1,1,1
"103",0.0806132428851434,0.0456072688597191,"AR",2024-02-08,1,1,1,1,1,1,1,1
"104",0.0750461959220649,0.0422272890069484,"AR",2024-02-09,1,1,1,1,1,1,1,1
"105",NA,NA,"AR",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.0182092440872202,0.0330396843718903,"AR",2024-02-12,1,1,1,1,1,1,1,1
"108",0.96196485076471,0.370468204961908,"AR",2024-02-13,1,1,0,0,1,1,0,0
"109",0.053960883362291,0.0277036806170149,"AR",2024-02-14,1,1,1,1,1,1,1,1
"110",NA,NA,"AR",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.0385368164814475,0.0170378416832935,"AR",2024-02-19,1,1,1,1,1,1,1,1
"115",0.0373092337120327,0.0153400147773684,"AR",2024-02-20,1,1,1,1,1,1,1,1
"116",NA,NA,"AR",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,"AR",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.0254548877743888,0.00779657681918404,"AR",2024-02-26,1,1,1,1,1,1,1,1
"122",NA,NA,"AR",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
"124",1.24233373708776,0.86834529734248,"AR",2024-02-29,1,1,0,0,1,1,0,0
"125",0.0066294796147567,0.00481360203774055,"AR",2024-03-01,1,1,1,1,1,1,1,1
"126",NA,NA,"AR",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.60903827238117,0.195297371030465,"AZ",2024-01-21,1,1,0,0,1,0,0,0
"128",1.3016835922725,0.059765859474055,"AZ",2024-01-22,1,0,0,1,1,0,0,1
"129",1.49766048388262,0.0779308408649962,"AZ",2024-01-23,1,1,1,0,1,1,0,0
"130",2.43102293947843,0.333057359883146,"AZ",2024-01-24,1,0,0,0,1,0,0,0
"131",0.132170958743567,0.0122237242464687,"AZ",2024-01-25,1,1,1,1,1,1,1,1
"132",0.967027642353546,0.420193623234512,"AZ",2024-01-26,1,1,0,0,1,0,1,0
"133",0.79158670575086,0.128135394800796,"AZ",2024-01-27,1,1,1,1,1,0,0,0
"134",0.0134973532058068,0.00909369290050233,"AZ",2024-01-28,1,1,1,1,1,1,1,1
"135",1.52552918708354,0.113617093686003,"AZ",2024-01-29,1,0,1,1,1,0,1,0
"136",0.999260712713124,0.0970138348001774,"AZ",2024-01-30,1,1,1,1,1,0,1,0
"137",0.575273584871071,0.0680135190233409,"AZ",2024-01-31,1,1,1,1,1,0,0,0
"138",0.0757774529694835,0.0061832011895562,"AZ",2024-02-01,1,1,1,1,1,1,1,1
"139",0.0699649940869496,0.00562558086920001,"AZ",2024-02-02,1,1,1,1,1,1,1,1
"140",NA,NA,"AZ",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"141",0.104008768089426,0.00466912988210839,"AZ",2024-02-04,1,1,1,1,1,0,0,0
"142",2.18186314114759,0.160929428950709,"AZ",2024-02-05,1,0,0,1,1,0,0,0
"143",0.765842691609218,0.0410316381800207,"AZ",2024-02-06,1,1,1,1,1,1,0,0
"144",0.863954179438883,0.00355672571590756,"AZ",2024-02-07,1,1,1,1,1,1,1,1
"145",0.0065416569526091,0.00325529089119063,"AZ",2024-02-08,1,1,1,1,1,1,1,1
"146",1.02088297565895,0.304564804061761,"AZ",2024-02-09,1,1,0,0,1,1,0,0
"147",0.0214516486819071,0.00273641036264803,"AZ",2024-02-10,1,1,1,1,1,0,0,1
"148",0.710495752399075,0.116573751836827,"AZ",2024-02-11,1,1,1,0,1,1,0,0
"149",0.243252097598033,0.00231156478767819,"AZ",2024-02-12,1,1,1,1,1,1,0,0
"150",0.547130512623427,0.0634219137765859,"AZ",2024-02-13,1,1,1,1,1,1,0,0
"151",0.571127204216515,0.00196290318082109,"AZ",2024-02-14,1,1,1,1,1,1,1,1
"152",0.00456871590227979,0.00181253487375763,"AZ",2024-02-15,1,1,1,1,1,1,1,1
"153",0.0325962221424272,0.00167605793889883,"AZ",2024-02-16,1,1,1,1,1,1,1,1
"154",0.173585222187138,0.00155210961384761,"AZ",2024-02-17,1,1,1,1,1,1,1,1
"155",0.563137904053597,0.050578452941485,"AZ",2024-02-18,1,1,1,1,1,1,0,0
"156",0.460188864268411,0.00133703400750137,"AZ",2024-02-19,1,1,1,1,1,1,0,0
"157",1.13008598137362,0.0659544816552508,"AZ",2024-02-20,1,1,1,0,1,0,0,1
"158",0.625869797405707,0.0347463012467158,"AZ",2024-02-21,1,1,1,1,1,0,0,1
"159",1.03074312389617,0.23669874515395,"AZ",2024-02-22,1,1,0,0,1,1,0,0
"160",0.0269056311987976,0.00101115261171116,"AZ",2024-02-23,1,1,1,1,1,1,1,1
"161",0.0126311652187404,0.000946863240431249,"AZ",2024-02-24,1,1,1,1,1,1,1,1
"162",1.52236788154408,0.211685996736367,"AZ",2024-02-25,1,0,0,0,1,1,0,0
"163",0.0976848806323815,0.000834629587906869,"AZ",2024-02-26,1,1,1,1,1,1,1,1
"164",0.731303778848484,0.0872413014907314,"AZ",2024-02-27,1,1,1,0,1,1,0,0
"165",0.056553481675641,0.00074100113878842,"AZ",2024-02-28,1,1,1,1,1,1,1,1
"166",0.0259469024242539,0.000700144611267002,"AZ",2024-02-29,1,1,1,1,1,1,1,1
"167",0.00385837057478128,0.000662797102150529,"AZ",2024-03-01,1,1,1,1,1,1,1,1
"168",0.0399981988774493,0.00062865494237493,"AZ",2024-03-02,1,1,1,1,1,1,1,1
"169",1.17524619333205,0.247156870611544,"CA",2024-01-21,1,1,0,1,1,1,0,0
"170",0.616433453584557,0.0707454262409399,"CA",2024-01-22,1,1,1,1,1,1,0,0
"171",0.80320213960853,0.00755361478235379,"CA",2024-01-23,1,1,1,1,1,1,0,0
"172",0.557446037042701,0.0850714241134376,"CA",2024-01-24,1,1,1,1,1,1,1,1
"173",2.67635504565934,0.150294442417346,"CA",2024-01-25,1,0,0,0,1,0,0,0
"174",2.20198639815967,0.109521348532356,"CA",2024-01-26,1,1,0,0,1,0,0,0
"175",0.884220476677618,0.00483888078529024,"CA",2024-01-27,1,1,0,1,1,0,0,1
"176",0.600938877092867,0.0447175652518506,"CA",2024-01-28,1,1,1,1,1,1,0,0
"177",2.61988563473303,0.0863705888347935,"CA",2024-01-29,1,1,1,0,1,0,0,1
"178",1.63457845399294,0.072503276604063,"CA",2024-01-30,1,0,1,1,1,0,0,0
"179",2.70299547375239,0.0841294374486633,"CA",2024-01-31,1,0,0,1,1,0,1,0
"180",6.57217302972926,0.104658741950677,"CA",2024-02-01,1,0,0,0,1,0,0,0
"181",5.65266772804247,0.105200729085874,"CA",2024-02-02,1,1,0,0,1,0,0,0
"182",1.0305138668441,0.0421067371174141,"CA",2024-02-03,1,1,1,1,1,0,0,1
"183",0.549996832103913,0.034985908037514,"CA",2024-02-04,1,1,1,1,1,0,0,0
"184",1.15010328208153,0.0635896741264744,"CA",2024-02-05,1,1,1,0,1,0,0,0
"185",6.3919446867761,0.107345759328958,"CA",2024-02-06,1,0,0,0,0,0,0,0
"186",3.81234440373932,0.085284010957297,"CA",2024-02-07,1,0,0,0,1,0,0,0
"187",0.842994234575002,0.0336371112628287,"CA",2024-02-08,1,1,1,1,1,0,0,1
"188",7.85170409401088,0.116997049426714,"CA",2024-02-09,1,1,0,0,1,0,0,0
"189",5.14963881437788,0.146257153135615,"CA",2024-02-10,1,0,0,0,1,0,0,0
"190",0.0129277441777706,0.000953858887199259,"CA",2024-02-11,1,1,1,1,1,1,1,1
"191",4.93720318837899,0.108743399038779,"CA",2024-02-12,1,1,0,0,1,0,0,0
"192",4.65088887683808,0.0873068677794578,"CA",2024-02-13,1,1,0,0,1,1,0,0
"193",1.8843335717759,0.0383662943537649,"CA",2024-02-14,1,1,1,0,1,0,0,0
"194",6.91248335216397,0.116555498517134,"CA",2024-02-15,1,0,0,0,1,0,0,0
"195",1.30942067922764,0.0360718134825428,"CA",2024-02-16,1,1,1,0,1,1,0,0
"196",0.675496198438194,0.0325332969134789,"CA",2024-02-17,1,1,1,1,1,1,1,1
"197",1.66860281534668,0.0539261748020444,"CA",2024-02-18,1,1,0,0,1,0,1,0
"198",1.06038477610361,0.0382367824462055,"CA",2024-02-19,1,1,0,1,1,0,0,0
"199",0.0617144604288793,0.00039478171870794,"CA",2024-02-20,1,1,1,1,1,1,0,0
"200",6.3344938036009,0.0856772739158849,"CA",2024-02-21,1,1,0,0,1,0,0,0
"201",3.00671257056257,0.063844327192119,"CA",2024-02-22,1,0,0,0,1,0,0,0
"202",3.94653156427148,0.063886957753879,"CA",2024-02-23,1,1,0,0,1,1,0,0
"203",1.94676580291717,0.0573900751811264,"CA",2024-02-24,1,1,0,0,1,1,0,0
"204",0.112186470512208,0.00025497135644008,"CA",2024-02-25,1,1,1,1,1,0,0,1
"205",4.73138617798278,0.0774822173246926,"CA",2024-02-26,1,1,0,0,1,0,0,0
"206",8.7699477237145,0.114840228284112,"CA",2024-02-27,1,1,0,0,1,0,0,0
"207",5.46256868090505,0.0763865132078582,"CA",2024-02-28,1,1,0,0,1,1,0,0
"208",0.00710416005289155,0.000186451327621875,"CA",2024-02-29,1,1,1,1,1,0,0,1
"209",0.010603159751995,0.000173454364194183,"CA",2024-03-01,1,1,1,1,1,1,1,1
"210",0.0667246083652529,0.000161789097365561,"CA",2024-03-02,1,1,1,1,1,1,1,1
"211",NA,NA,"CO",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.349646010639137,0.0233907023008341,"CO",2024-01-22,1,1,1,1,1,0,0,1
"213",0.0730482513972648,0.02199880309977,"CO",2024-01-23,1,1,1,1,1,1,1,1
"214",NA,NA,"CO",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.0602620419896935,0.018478229113589,"CO",2024-01-26,1,1,1,1,1,1,1,1
"217",NA,NA,"CO",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.153948885882956,0.0157948267632833,"CO",2024-01-29,1,1,1,1,1,1,1,1
"220",0.0120792647010176,0.0150580644039807,"CO",2024-01-30,1,1,1,1,1,1,1,1
"221",0.0121227093415058,0.0143914221999603,"CO",2024-01-31,1,1,1,1,1,1,1,1
"222",0.128131087456138,0.0137902594873534,"CO",2024-02-01,1,1,1,1,1,1,1,1
"223",0.079921122274888,0.0132503196530122,"CO",2024-02-02,1,1,1,1,1,1,0,0
"224",NA,NA,"CO",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.00928144116376002,0.0119607906314879,"CO",2024-02-05,1,1,1,1,1,1,1,1
"227",0.00845757691301567,0.0116304547213482,"CO",2024-02-06,1,1,1,1,1,1,1,1
"228",0.00845781732915658,0.011345418239931,"CO",2024-02-07,1,1,1,1,1,1,1,1
"229",0.0273660458941028,0.0111034915718456,"CO",2024-02-08,1,1,1,1,1,1,1,1
"230",0.0275234231568748,0.0109027943062388,"CO",2024-02-09,1,1,1,1,1,1,1,1
"231",1.11372886178943,0.418062160257771,"CO",2024-02-10,1,1,0,0,1,1,0,0
"232",NA,NA,"CO",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"233",0.0224176947456247,0.0105337658922064,"CO",2024-02-12,1,1,1,1,1,1,1,1
"234",1.12040285112989,0.418654361062977,"CO",2024-02-13,1,1,0,0,1,1,0,0
"235",NA,NA,"CO",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
"236",0.00682693211120321,0.0104965242943586,"CO",2024-02-15,1,1,1,1,1,1,1,1
"237",NA,NA,"CO",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,NA,"CO",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
"241",0.00678362889201641,0.0111739591146463,"CO",2024-02-20,1,1,1,1,1,1,1,1
"242",0.0603964362394104,0.0114289669510035,"CO",2024-02-21,1,1,1,1,1,1,1,1
"243",NA,NA,"CO",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"244",1.14692652498374,0.412874262585469,"CO",2024-02-23,1,1,0,0,1,1,0,0
"245",NA,NA,"CO",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.0399087012723249,0.0134231678448289,"CO",2024-02-26,1,1,1,1,1,1,1,1
"248",0.00732193514029965,0.0139904143829077,"CO",2024-02-27,1,1,1,1,1,1,1,1
"249",0.00743469038728686,0.0146244338697725,"CO",2024-02-28,1,1,1,1,1,1,1,1
"250",0.0220014672635208,0.0153309897857707,"CO",2024-02-29,1,1,1,1,1,1,1,1
"251",NA,NA,"CO",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"253",0.0131319548923082,0.00553289182238805,"CT",2024-01-21,1,1,1,1,1,1,1,1
"254",0.137916283794499,0.00502779718999555,"CT",2024-01-22,1,1,1,1,1,1,1,1
"255",0.175436981703495,0.00458570339709442,"CT",2024-01-23,1,1,1,1,1,1,1,1
"256",0.0647223997418266,0.00419917127362743,"CT",2024-01-24,1,1,1,1,1,0,0,1
"257",1.08886054289863,0.183722034324852,"CT",2024-01-25,1,1,0,0,1,1,0,0
"258",0.0122915233151819,0.00356754977074306,"CT",2024-01-26,1,1,1,1,1,1,1,1
"259",NA,NA,"CT",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
"260",0.00116597665865581,0.00309018588110514,"CT",2024-01-28,1,1,1,1,1,1,1,1
"261",1.04712788421223,0.11696460240919,"CT",2024-01-29,1,1,0,0,1,0,0,1
"262",0.00293730669243501,0.00273493906941952,"CT",2024-01-30,1,1,1,1,1,1,1,1
"263",0.00252508888994114,0.00259542992854988,"CT",2024-01-31,1,1,1,1,1,1,1,1
"264",1.13681601746313,0.154039956039149,"CT",2024-02-01,1,0,0,1,1,0,0,1
"265",0.0259362813382665,0.00238116553325472,"CT",2024-02-02,1,1,1,1,1,1,1,1
"266",NA,NA,"CT",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"267",0.000320460793894556,0.0022422722272783,"CT",2024-02-04,1,1,1,1,1,1,1,1
"268",0.00281111882951732,0.00219819376170934,"CT",2024-02-05,1,1,1,1,1,1,1,1
"269",1.25835574154498,0.185211118767512,"CT",2024-02-06,1,0,0,1,1,0,0,1
"270",0.00326891766348376,0.0021575562185655,"CT",2024-02-07,1,1,1,1,1,1,1,1
"271",1.36668749429069,0.464357764421758,"CT",2024-02-08,1,1,0,0,1,1,0,0
"272",0.00133257856374249,0.00217923779356826,"CT",2024-02-09,1,1,1,1,1,1,1,1
"273",NA,NA,"CT",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
"274",0.000119006071061988,0.00226595496717195,"CT",2024-02-11,1,1,1,1,1,1,1,1
"275",0.00339363954460145,0.00233588540071057,"CT",2024-02-12,1,1,1,1,1,1,1,1
"276",NA,NA,"CT",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
"277",4.6456915429538e-05,0.00253633695150705,"CT",2024-02-14,1,1,1,1,1,1,1,1
"278",5.16612213275897e-05,0.00267108589326279,"CT",2024-02-15,1,1,1,1,1,1,1,1
"279",NA,NA,"CT",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"280",4.5778092919585e-05,0.00302400109807974,"CT",2024-02-17,1,1,1,1,1,1,1,1
"281",NA,NA,"CT",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"282",0.000201613822476941,0.00351461470963124,"CT",2024-02-19,1,1,1,1,1,1,1,1
"283",NA,NA,"CT",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
"284",0.000280866316824821,0.00418585160495079,"CT",2024-02-21,1,1,1,1,1,1,1,1
"285",1.39076938728813,0.442632912289603,"CT",2024-02-22,1,0,0,1,1,0,0,1
"286",0.000119955885061271,0.00509663119981271,"CT",2024-02-23,1,1,1,1,1,1,1,1
"287",NA,NA,"CT",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"288",0.000267537201560596,0.006325683668089,"CT",2024-02-25,1,1,1,1,1,1,1,1
"289",2.19627365866748e-05,0.00709037670689874,"CT",2024-02-26,1,1,1,1,1,1,1,1
"290",9.57809679230717e-05,0.00797459357481934,"CT",2024-02-27,1,1,1,1,1,1,1,1
"291",2.43951839082124e-05,0.00899464723046602,"CT",2024-02-28,1,1,1,1,1,1,1,1
"292",0.000196323989233502,0.0101679963273438,"CT",2024-02-29,1,1,1,1,1,1,1,1
"293",NA,NA,"CT",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"294",NA,NA,"CT",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"295",1.186591151868,0.734249175467285,"DC",2024-01-21,1,0,0,1,1,0,0,1
"296",NA,NA,"DC",2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
"297",0.0352203985273362,0.0223482278130375,"DC",2024-01-23,1,1,1,1,1,1,1,1
"298",NA,NA,"DC",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,"DC",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
"300",NA,NA,"DC",2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
