"","es_score","brier_score","location","target_date","X23A_50_CI","X23B_50_CI","X23F_50_CI","X24A_50_CI","X23I_50_CI","other_50_CI","X23A_95_CI","X23B_95_CI","X23F_95_CI","X24A_95_CI","X23I_95_CI","other_95_CI"
"20",NA,NA,"AK",2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",NA,NA,"AK",2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,NA,"AK",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",NA,NA,"AK",2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",0.535849967457579,0.120290482685463,"AK",2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1
"25",NA,NA,"AK",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",0.793135951762317,0.583202719783985,"AK",2024-01-25,1,1,1,1,1,0,1,1,1,0,1,0
"27",0.518237838822628,0.110252521494219,"AK",2024-01-26,1,1,1,1,1,1,1,1,0,0,1,1
"28",0.202774211350672,0.107115426620933,"AK",2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1
"29",0.208960419877528,0.104075622689627,"AK",2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
"30",0.208573278914128,0.101128716868469,"AK",2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
"31",0.208342182277295,0.0982703868479265,"AK",2024-01-30,1,1,1,1,1,1,1,1,0,0,1,1
"32",NA,NA,"AK",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",0.200777327659229,0.0928030676213614,"AK",2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
"34",0.675734586075307,0.355458703069422,"AK",2024-02-02,1,1,1,1,1,0,1,1,1,0,1,0
"35",NA,NA,"AK",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",0.371193965142602,0.337153752030669,"AL",2024-01-02,1,1,1,1,1,1,1,1,0,0,1,1
"46",0.915918476132137,0.418394859884245,"AL",2024-01-03,0,1,1,1,1,1,0,1,0,0,1,1
"47",0.33693373649288,0.30212797378244,"AL",2024-01-04,1,1,1,1,1,1,1,1,0,0,1,1
"48",NA,NA,"AL",2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,"AL",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",0.866052640318463,0.338018804796206,"AL",2024-01-07,1,1,1,1,1,1,1,1,1,0,1,0
"51",NA,NA,"AL",2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,"AL",2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,"AL",2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,"AL",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,"AL",2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.190332823105565,0.127708645833552,"AL",2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1
"59",NA,NA,"AL",2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",0.455046521536998,0.30861800662073,"AL",2024-01-18,1,1,1,1,1,1,1,1,0,0,1,1
"62",NA,NA,"AL",2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.130036144976947,0.0575130523821723,"AL",2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1
"66",NA,NA,"AL",2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,"AL",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,"AL",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",0.801778210876488,0.695196831393849,"AL",2024-01-26,1,1,0,1,1,1,1,1,0,0,1,1
"70",NA,NA,"AL",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,"AL",2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,"AL",2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",NA,NA,"AL",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",0.0844669596102513,0.0131102056808168,"AL",2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
"76",NA,NA,"AL",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.893515006137044,0.859000335704455,"AL",2024-02-05,1,1,0,1,1,1,1,1,0,0,1,1
"80",NA,NA,"AL",2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",1.00668460389596,0.903397887328738,"AL",2024-02-07,1,1,1,1,1,0,1,1,1,0,1,0
"82",0.0700158041890763,0.00365714232558123,"AL",2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
"83",NA,NA,"AL",2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",NA,NA,"AR",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",NA,NA,"AR",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",0.179780993879609,0.13925164554611,"AR",2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1
"88",0.82803945196661,0.13099127573147,"AR",2024-01-03,1,1,1,0,1,1,1,0,1,0,1,1
"89",1.16146530107251,0.285593376491453,"AR",2024-01-04,1,1,1,1,1,0,1,1,0,0,1,0
"90",0.15552127745392,0.1160255997526,"AR",2024-01-05,1,1,1,1,1,1,1,1,0,0,1,1
"91",NA,NA,"AR",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,"AR",2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,"AR",2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,"AR",2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",0.904867223654682,0.586846264340955,"AR",2024-01-10,1,1,1,1,1,0,1,1,1,0,1,0
"96",0.298566119350961,0.08202423611508,"AR",2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1
"97",0.683747530199641,0.340854644682788,"AR",2024-01-12,1,1,1,1,1,0,1,1,0,1,1,0
"98",NA,NA,"AR",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,"AR",2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,"AR",2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,"AR",2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,"AR",2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",0.0693014000695872,0.0555066267555587,"AR",2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1
"105",NA,NA,"AR",2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,"AR",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.057455975564229,0.0493601538511349,"AR",2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1
"108",NA,NA,"AR",2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0.173809535209522,0.0461156517807333,"AR",2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1
"110",NA,NA,"AR",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,"AR",2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,"AR",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,"AR",2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,"AR",2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,"AR",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",0.0529299689087499,0.038463935405925,"AR",2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
"118",NA,NA,"AR",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,"AR",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,"AR",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",0.0489070404448335,0.0371683585554195,"AR",2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
"123",0.0540513554091354,0.0371947317438995,"AR",2024-02-07,1,1,1,1,1,1,1,1,0,0,1,1
"124",0.145057079495075,0.0373150445034212,"AR",2024-02-08,1,1,1,1,1,1,1,1,1,0,0,1
"125",0.144590059574767,0.0375297323428034,"AR",2024-02-09,1,1,1,1,1,1,1,1,1,0,1,0
"126",NA,NA,"AR",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0.986599727075605,0.175638360970185,"AZ",2023-12-31,1,1,1,0,1,1,1,1,1,0,1,0
"128",2.22996884076069,0.301010974121269,"AZ",2024-01-01,0,1,1,1,1,1,0,0,1,0,1,1
"129",3.06716350860472,0.293874471080392,"AZ",2024-01-02,1,0,1,1,1,0,1,0,0,0,1,0
"130",0.930151805897776,0.318181601669597,"AZ",2024-01-03,1,1,1,1,1,1,1,0,1,0,1,0
"131",0.697073686902564,0.219846344957677,"AZ",2024-01-04,1,1,1,1,1,1,1,1,1,0,1,0
"132",0.421293938759247,0.240876070590094,"AZ",2024-01-05,1,1,1,1,1,1,1,1,0,0,1,1
"133",0.954329444865757,0.128561404584004,"AZ",2024-01-06,1,1,1,0,1,1,1,0,1,0,1,0
"134",1.19500190238209,0.05370783931262,"AZ",2024-01-07,1,1,1,0,1,1,1,1,1,0,1,0
"135",1.03668509604124,0.163815644919818,"AZ",2024-01-08,1,1,1,1,1,1,1,0,0,1,1,0
"136",1.21180865717678,0.185353754451399,"AZ",2024-01-09,1,1,1,1,0,1,0,0,1,0,0,1
"137",0.1815312698868,0.0375312323219924,"AZ",2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1
"138",1.94487925653327,0.334541131221465,"AZ",2024-01-11,1,1,0,0,1,1,1,0,0,1,1,1
"139",0.935649562762399,0.225021309281754,"AZ",2024-01-12,1,1,0,1,1,1,1,1,0,0,1,1
"140",0.836508647766794,0.157916372186699,"AZ",2024-01-13,1,0,1,1,1,1,1,0,0,0,1,0
"141",2.1204420033793,0.251519384244725,"AZ",2024-01-14,1,1,0,0,1,1,1,1,0,0,1,1
"142",1.91782152549368,0.173613148991018,"AZ",2024-01-15,0,0,1,1,1,1,0,0,0,0,0,1
"143",0.0988700443246526,0.0171697236736198,"AZ",2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1
"144",1.26040539252509,0.180765996211942,"AZ",2024-01-17,1,1,1,1,1,1,1,0,0,0,1,1
"145",0.87908969735606,0.226419942042843,"AZ",2024-01-18,1,0,1,1,1,1,1,0,1,0,1,1
"146",0.230882044249564,0.0112869413755634,"AZ",2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1
"147",0.654564631937869,0.214504941115076,"AZ",2024-01-20,1,1,0,1,1,1,0,1,1,0,1,1
"148",2.93457720878142,0.207258738844952,"AZ",2024-01-21,1,1,1,0,0,0,1,1,1,0,0,0
"149",1.0053641196205,0.0554387184883023,"AZ",2024-01-22,1,1,1,1,1,1,1,0,0,0,1,0
"150",0.93855622841666,0.0747002470492884,"AZ",2024-01-23,1,1,1,1,1,1,1,1,0,0,1,0
"151",2.79889589100977,0.357021340554321,"AZ",2024-01-24,0,1,0,0,1,0,0,1,0,0,1,0
"152",0.0715432927319499,0.00465169507523685,"AZ",2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1
"153",1.12552466109108,0.454407783331356,"AZ",2024-01-26,1,1,1,0,1,0,0,1,1,1,1,0
"154",1.20504397086263,0.133265274656897,"AZ",2024-01-27,1,1,1,1,0,1,1,1,0,1,0,1
"155",0.00673384857251373,0.00292604435047391,"AZ",2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
"156",1.77452114625052,0.11615356558546,"AZ",2024-01-29,1,1,0,1,1,1,1,0,0,1,1,0
"157",1.10942200962681,0.0985802236392447,"AZ",2024-01-30,1,1,0,1,1,1,0,0,0,0,1,1
"158",0.682791045815797,0.0684364964820109,"AZ",2024-01-31,1,1,1,1,1,0,1,0,0,0,1,0
"159",0.0322486594802903,0.00154912394234636,"AZ",2024-02-01,1,1,1,1,1,1,1,1,0,0,1,0
"160",0.0283282633372847,0.00131763297702875,"AZ",2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
"161",NA,NA,"AZ",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",0.0423694444216839,0.000950304787539314,"AZ",2024-02-04,1,1,1,1,1,1,1,0,0,0,1,1
"163",2.77068373170201,0.168268584716437,"AZ",2024-02-05,1,1,0,0,1,1,1,1,0,0,1,0
"164",0.685266386869867,0.0406173982742142,"AZ",2024-02-06,1,1,1,1,1,1,1,1,1,1,0,0
"165",0.340538665110795,0.000577968572148452,"AZ",2024-02-07,1,1,1,1,1,1,1,0,1,0,1,0
"166",0.00165201357705164,0.00048886229923609,"AZ",2024-02-08,1,1,1,1,1,1,0,1,1,0,1,1
"167",1.20556064390702,0.322929654042436,"AZ",2024-02-09,1,1,1,0,1,0,1,1,1,0,1,0
"168",0.00586205488262773,0.000348971041109123,"AZ",2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
"169",0.377694096262674,0.0894007444798801,"CA",2023-12-31,1,1,1,1,1,1,1,1,0,0,1,1
"170",0.365915893612778,0.23645569081833,"CA",2024-01-01,1,1,1,1,1,1,1,1,0,0,1,1
"171",1.24266561260481,0.270718641695132,"CA",2024-01-02,1,1,0,1,1,1,1,0,0,0,0,0
"172",1.39491245156126,0.244306118353519,"CA",2024-01-03,1,1,0,1,1,1,0,1,0,0,1,1
"173",1.93380680903972,0.267607978385823,"CA",2024-01-04,1,1,1,1,1,0,1,0,0,0,0,0
"174",0.831473780328484,0.222811401647179,"CA",2024-01-05,1,1,1,1,1,1,1,1,0,0,1,1
"175",3.99142449217339,0.444858111942778,"CA",2024-01-06,1,1,0,0,1,1,1,0,0,0,1,0
"176",1.82959740934312,0.551274246641739,"CA",2024-01-07,0,1,1,0,0,1,0,1,0,0,0,1
"177",2.02269645694082,0.21436770130026,"CA",2024-01-08,0,1,0,1,1,1,0,0,0,0,0,0
"178",5.48650150208491,0.128801641739752,"CA",2024-01-09,0,1,0,0,1,1,0,0,0,0,1,1
"179",4.45421953785296,0.13614746638904,"CA",2024-01-10,1,1,0,0,1,1,0,0,0,0,1,0
"180",3.10245176202786,0.133430387147237,"CA",2024-01-11,1,1,0,0,1,1,1,0,0,0,0,0
"181",2.15530312080777,0.157910551471171,"CA",2024-01-12,0,1,1,1,1,0,0,1,1,0,1,0
"182",1.73533438961163,0.116361804355772,"CA",2024-01-13,1,1,1,1,1,1,1,0,1,0,0,0
"183",1.18447697942408,0.194839774587067,"CA",2024-01-14,1,0,1,1,1,1,0,0,0,0,1,0
"184",2.25857652593836,0.230944856306579,"CA",2024-01-15,1,1,1,0,1,0,1,1,0,0,1,0
"185",1.67462167110618,0.172307081546553,"CA",2024-01-16,0,1,1,1,1,1,0,1,0,0,0,0
"186",1.89041303244749,0.0167747786577339,"CA",2024-01-17,1,1,1,0,1,1,0,1,0,0,1,1
"187",1.17425940070445,0.151514266912316,"CA",2024-01-18,1,1,1,1,1,1,0,1,0,1,1,0
"188",1.03168067205957,0.0135028662531127,"CA",2024-01-19,1,1,1,0,1,1,0,1,0,0,1,0
"189",0.881318962046735,0.076436377693199,"CA",2024-01-20,1,1,1,1,1,1,1,1,0,0,1,0
"190",1.21774753516834,0.248862213285281,"CA",2024-01-21,1,1,1,0,0,1,1,1,1,0,0,1
"191",0.968536895083081,0.0716583938465598,"CA",2024-01-22,1,1,1,1,1,1,0,1,0,0,0,0
"192",0.893443239313821,0.00871247297562295,"CA",2024-01-23,1,1,1,0,1,1,1,0,0,0,0,1
"193",0.723073709412787,0.0873483901354412,"CA",2024-01-24,0,1,1,1,1,1,0,0,1,1,1,1
"194",2.3055601682668,0.150770464296394,"CA",2024-01-25,1,1,1,0,0,0,0,0,0,1,1,0
"195",2.18719948052845,0.124903511501642,"CA",2024-01-26,1,1,1,1,1,0,1,1,0,0,1,0
"196",1.02207419428917,0.0056195667511181,"CA",2024-01-27,1,1,1,0,1,1,0,1,1,0,1,0
"197",0.875528934590773,0.0476296686148357,"CA",2024-01-28,1,1,1,1,1,1,1,1,0,0,1,0
"198",2.80827567295828,0.0873283626798539,"CA",2024-01-29,1,1,1,1,1,0,0,1,0,0,0,1
"199",1.21189453535005,0.06207418241993,"CA",2024-01-30,1,1,1,1,1,1,0,1,0,0,1,0
"200",2.46632180750647,0.085160496431017,"CA",2024-01-31,1,1,0,1,1,1,0,0,0,0,0,1
"201",5.72672095909085,0.108699811990199,"CA",2024-02-01,1,1,1,0,1,0,0,0,0,0,1,0
"202",5.50109548055596,0.114460141701993,"CA",2024-02-02,1,1,1,0,1,0,1,1,0,0,0,0
"203",1.00309396244773,0.0438835888711373,"CA",2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1
"204",0.874702406798862,0.0367865009303189,"CA",2024-02-04,1,1,1,1,0,1,0,1,0,0,0,0
"205",1.49641296586324,0.0653117479067747,"CA",2024-02-05,1,1,1,1,1,0,1,1,0,0,1,1
"206",4.57268800273105,0.0991213110498689,"CA",2024-02-06,1,1,0,0,0,0,0,1,0,0,0,0
"207",3.51022368608882,0.0855413478042308,"CA",2024-02-07,1,0,0,0,1,0,0,1,1,0,1,0
"208",1.12212790448029,0.0339099426975586,"CA",2024-02-08,1,1,1,1,1,1,1,1,0,0,0,1
"209",7.16226130354623,0.117598465316265,"CA",2024-02-09,1,1,1,0,0,0,0,1,0,0,0,0
"210",4.41209637389887,0.146393618429259,"CA",2024-02-10,1,1,0,0,1,0,0,1,0,0,1,0
"211",NA,NA,"CO",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.621222637909006,0.408550864177973,"CO",2024-01-01,1,1,0,1,1,1,1,1,0,0,1,1
"213",1.36013327008106,0.315076988651069,"CO",2024-01-02,1,1,0,1,1,1,1,1,0,0,1,1
"214",0.915707632746199,0.215809908129562,"CO",2024-01-03,1,1,1,0,1,1,1,1,0,0,0,1
"215",0.408107257083515,0.291504826753433,"CO",2024-01-04,1,1,1,1,1,1,1,1,1,0,0,1
"216",1.01561225274997,0.327776267801913,"CO",2024-01-05,1,1,1,1,1,1,1,0,1,1,1,0
"217",NA,NA,"CO",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",1.42231903318459,0.432715542746641,"CO",2024-01-08,1,1,0,0,1,1,1,1,0,0,1,1
"220",0.173396965158528,0.151717172562079,"CO",2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1
"221",0.684498371080303,0.437515349720605,"CO",2024-01-10,1,1,0,1,1,1,1,1,0,1,1,0
"222",0.809029453896305,0.148743465865873,"CO",2024-01-11,1,1,1,0,1,1,1,0,0,0,1,0
"223",0.665910405865292,0.358185996398231,"CO",2024-01-12,1,1,1,1,1,0,1,1,1,0,1,0
"224",0.1652112000772,0.146561185598974,"CO",2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1
"225",NA,NA,"CO",2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0.15246257393236,0.145151311714121,"CO",2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1
"227",0.15904801494682,0.144730514349295,"CO",2024-01-16,1,1,1,1,1,1,1,1,0,0,1,1
"228",0.426384086129075,0.14449622188943,"CO",2024-01-17,1,1,1,1,1,1,1,1,0,0,1,1
"229",0.720819139091534,0.144446132338662,"CO",2024-01-18,1,1,1,0,1,1,1,1,1,0,0,1
"230",0.414618864541663,0.14457775542524,"CO",2024-01-19,1,1,1,1,1,1,1,1,0,0,1,1
"231",NA,NA,"CO",2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",1.28168986168002,0.146033145865484,"CO",2024-01-22,1,1,1,0,1,1,1,1,0,0,1,1
"234",0.39281600255475,0.146859502323375,"CO",2024-01-23,1,1,1,1,1,1,1,0,1,0,1,1
"235",NA,NA,"CO",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",NA,NA,"CO",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",0.386413430277029,0.150291748705242,"CO",2024-01-26,1,1,1,1,1,1,1,1,1,0,1,0
"238",NA,NA,"CO",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",0.918123489658338,0.155000163328098,"CO",2024-01-29,1,1,1,0,1,1,1,0,1,0,1,1
"241",0.138325331490911,0.156808902472781,"CO",2024-01-30,1,1,1,1,1,1,1,1,0,0,1,1
"242",0.140046528391168,0.158717598558005,"CO",2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
"243",0.901771273126048,0.160712782574548,"CO",2024-02-01,1,1,1,0,1,1,1,1,0,0,1,1
"244",0.635017359566919,0.162780014719855,"CO",2024-02-02,1,1,1,1,1,1,1,0,0,0,1,1
"245",NA,NA,"CO",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.146589585425201,0.169258789787704,"CO",2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
"248",0.147613419474676,0.17145706510325,"CO",2024-02-06,1,1,1,1,1,1,1,1,1,0,0,1
"249",0.144587044878462,0.173647873244574,"CO",2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
