"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","other_95_CI"
"39",NA,NA,"AK",2022-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2022-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",0.588694325928322,0.409652781280195,"AK",2022-12-09,1,1,1,1,1,1,1,1,1,1,1,1
"42",NA,NA,"AK",2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",0.721007945004816,0.370895809311585,"AL",2022-10-30,0,1,1,1,1,1,0,0,1,0,1,1
"44",0.53752065599275,0.174216955978961,"AL",2022-10-31,1,1,1,1,1,1,0,1,1,0,1,1
"45",0.592093638403576,0.288785883706408,"AL",2022-11-01,1,1,1,1,1,1,0,1,1,0,1,1
"46",0.350934599388229,0.230670087809249,"AL",2022-11-02,1,1,1,1,1,1,1,0,1,0,1,1
"47",1.69748652859523,0.411051736805049,"AL",2022-11-03,0,0,1,1,1,1,1,0,1,0,1,1
"48",0.645436477282125,0.457001548031743,"AL",2022-11-04,1,1,1,1,1,1,1,1,1,1,1,1
"49",0.950682977163937,0.688846856199788,"AL",2022-11-05,1,1,0,1,1,1,1,0,0,1,1,1
"50",0.597059413291517,0.421193791926704,"AL",2022-11-06,1,1,1,1,1,1,1,0,1,0,1,1
"51",0.545138811447736,0.247524606591447,"AL",2022-11-07,1,1,1,1,1,1,1,0,0,0,1,1
"52",0.57304761455686,0.154046799887052,"AL",2022-11-08,1,1,1,1,1,1,1,1,1,1,1,1
"53",0.661774985877559,0.33502428825159,"AL",2022-11-09,0,1,1,1,1,1,0,0,1,0,1,1
"54",0.708473981105466,0.251275580612593,"AL",2022-11-10,1,1,1,1,1,1,0,0,1,0,1,1
"55",0.480977553816839,0.334121813120734,"AL",2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1
"56",0.392931787354721,0.239765717256029,"AL",2022-11-12,1,1,1,1,1,1,0,0,1,1,1,1
"57",0.250519219599822,0.257593737952842,"AL",2022-11-13,1,1,1,1,1,1,1,0,1,0,1,1
"58",0.937469964283701,0.285815542925379,"AL",2022-11-14,1,1,1,0,1,1,1,0,1,0,1,1
"59",NA,NA,"AL",2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",0.443936451270448,0.255261284545569,"AL",2022-11-16,1,1,1,1,1,1,0,0,0,0,1,1
"61",0.790931182569272,0.352903277897407,"AL",2022-11-17,1,1,0,1,1,1,1,0,0,1,1,1
"62",1.26739605130397,0.228357326053032,"AL",2022-11-18,1,0,1,0,1,1,1,1,1,1,1,1
"63",NA,NA,"AL",2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.950066627817009,0.446307517174237,"AL",2022-11-21,1,1,1,1,1,0,1,0,1,1,1,0
"66",0.88684173905944,0.424050303434036,"AL",2022-11-22,0,1,1,1,1,1,0,0,0,0,1,1
"67",0.229157864439193,0.169448421118771,"AL",2022-11-23,1,1,1,1,1,1,1,1,1,1,1,1
"68",NA,NA,"AL",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",0.817120233593329,0.402790038430907,"AL",2022-11-25,1,1,0,1,1,1,1,0,0,1,1,1
"70",NA,NA,"AL",2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.654162507704782,0.185850153592297,"AL",2022-11-28,1,1,1,1,1,1,1,0,0,1,1,1
"73",0.959095392536008,0.335161981050531,"AL",2022-11-29,1,0,1,1,1,1,0,0,1,0,1,1
"74",1.04795275524711,0.256071130625041,"AL",2022-11-30,1,1,1,1,0,1,0,1,1,1,0,1
"75",1.20662658788641,0.287622799058537,"AL",2022-12-01,1,0,1,1,1,1,0,0,0,1,1,1
"76",0.857451483510812,0.291158500810889,"AL",2022-12-02,1,1,1,1,1,1,1,1,1,1,1,1
"77",NA,NA,"AL",2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",1.23460720649041,0.268163708123663,"AL",2022-12-04,1,0,1,1,1,1,1,0,1,1,1,0
"79",1.42159932177196,0.301863071041434,"AL",2022-12-05,1,0,1,1,1,1,1,0,0,1,1,1
"80",1.42177661472353,0.354499225912565,"AL",2022-12-06,1,1,1,1,0,1,1,1,1,0,0,1
"81",0.456062719456479,0.230566574335943,"AL",2022-12-07,1,1,1,1,1,1,0,1,0,0,1,1
"82",1.57046556619029,0.312331035018149,"AL",2022-12-08,1,0,1,1,1,1,1,0,0,1,1,1
"83",0.911166174876027,0.240615056883147,"AL",2022-12-09,1,1,1,1,1,0,1,0,1,1,1,0
"84",0.73482246252995,0.136303159703224,"AL",2022-12-10,1,1,1,1,1,1,1,1,1,1,1,1
"85",1.18708897418641,0.389126906440476,"AR",2022-10-30,1,0,1,1,1,0,1,0,1,1,1,0
"86",1.56397695065078,0.271918593259768,"AR",2022-10-31,0,0,1,1,1,1,0,0,1,0,1,1
"87",1.48506292659045,0.359819276843859,"AR",2022-11-01,1,0,1,0,1,1,0,0,1,0,1,1
"88",2.46441564070921,0.18508043633461,"AR",2022-11-02,0,1,1,0,1,1,0,0,1,0,1,1
"89",1.50646208163313,0.144655061279714,"AR",2022-11-03,0,1,0,1,1,1,0,0,0,1,1,1
"90",1.38140817037076,0.348348174799955,"AR",2022-11-04,1,1,1,0,1,1,0,1,1,0,1,1
"91",1.2136970920413,0.300469022013447,"AR",2022-11-05,0,1,1,1,1,1,0,0,1,1,1,1
"92",1.45277164210352,0.6471472266868,"AR",2022-11-06,0,0,1,0,1,1,0,0,1,0,1,1
"93",0.416412804205182,0.0589501303227617,"AR",2022-11-07,1,1,1,1,1,1,1,1,1,1,1,1
"94",1.15408836511054,0.283339971519909,"AR",2022-11-08,1,1,0,1,1,1,0,0,0,0,1,0
"95",0.521976990777167,0.171419667767853,"AR",2022-11-09,1,1,1,1,1,1,1,1,1,0,1,0
"96",1.39571837133024,0.0664540254726336,"AR",2022-11-10,1,0,1,1,1,1,1,0,1,0,1,1
"97",0.249607208464203,0.0691212399066096,"AR",2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1
"98",0.0862215036685749,0.0718710231809244,"AR",2022-11-12,1,1,1,1,1,1,1,1,1,1,1,1
"99",NA,NA,"AR",2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",4.23458747722166,0.431707057273676,"AR",2022-11-14,1,0,1,0,1,1,0,0,1,0,1,1
"101",1.01229081155012,0.424770948389782,"AR",2022-11-15,1,0,1,1,1,1,0,0,1,0,1,1
"102",0.0883482970174687,0.0836834837944455,"AR",2022-11-16,1,1,1,1,1,1,1,1,1,1,1,1
"103",2.45847824066919,0.258261950046116,"AR",2022-11-17,1,1,1,0,1,1,0,0,1,0,1,1
"104",0.592423330817654,0.226937831927474,"AR",2022-11-18,1,1,1,1,1,1,1,1,1,1,1,1
"105",0.897348064550127,0.410865602706496,"AR",2022-11-19,1,1,1,1,1,0,1,0,1,1,1,0
"106",1.3739814736057,0.370336332106916,"AR",2022-11-20,1,0,1,0,1,1,1,0,1,0,1,1
"107",0.746831507565984,0.220991387732134,"AR",2022-11-21,1,1,1,1,1,1,1,0,1,0,1,1
"108",6.23060000186041,0.472322947170417,"AR",2022-11-22,1,0,0,0,1,1,0,0,0,0,1,0
"109",4.18161347879389,0.441591154782395,"AR",2022-11-23,1,0,1,0,1,0,1,0,1,0,1,1
"110",1.14681409214864,0.434406484550455,"AR",2022-11-24,1,1,1,1,1,0,1,0,1,1,1,0
"111",4.38605352024269,0.466071603827555,"AR",2022-11-25,1,0,1,0,1,1,1,0,1,0,1,1
"112",2.4754182565952,0.711365619515618,"AR",2022-11-26,1,0,0,1,1,0,1,0,0,0,1,0
"113",0.894490560988959,0.398310834557315,"AR",2022-11-27,1,1,1,1,1,1,1,1,1,1,1,1
"114",2.86843683300819,0.253348412782003,"AR",2022-11-28,0,1,1,0,0,1,0,0,1,0,0,1
"115",1.61688104939491,0.23163179632739,"AR",2022-11-29,1,1,1,0,1,1,0,0,1,0,0,0
"116",4.64079187083029,0.366496522006453,"AR",2022-11-30,1,0,1,0,1,1,0,0,0,1,1,1
"117",3.22456927322119,0.32580886013222,"AR",2022-12-01,0,0,1,0,0,1,0,0,0,0,0,1
"118",5.70347049072214,0.41370538493094,"AR",2022-12-02,1,0,0,0,1,1,1,0,0,0,1,1
"119",1.07553342879813,0.414601966573234,"AR",2022-12-03,1,1,0,1,1,1,1,0,0,1,1,1
"120",0.509465408483707,0.274228443527507,"AR",2022-12-04,1,1,1,1,1,1,1,1,1,1,1,1
"121",3.32014083676624,0.320486702676594,"AR",2022-12-05,0,0,0,0,1,1,1,0,0,0,1,0
"122",10.3037171941551,0.436142304923445,"AR",2022-12-06,1,0,0,0,1,0,0,0,0,0,1,0
"123",5.72016742455709,0.311293990389394,"AR",2022-12-07,0,0,1,0,1,1,1,0,0,0,1,1
"124",5.29240496574781,0.373115483231104,"AR",2022-12-08,0,0,0,0,1,1,0,1,0,0,1,0
"125",6.10515462912337,0.385786153764992,"AR",2022-12-09,1,0,0,0,1,1,1,0,0,1,1,1
"126",1.62194625054339,0.28519060913401,"AR",2022-12-10,1,1,1,0,1,1,1,0,1,0,1,0
"127",2.56320174778024,0.331032793927984,"AZ",2022-10-30,0,1,1,0,1,0,0,1,1,0,1,0
"128",2.23037072933724,0.293445758277354,"AZ",2022-10-31,1,1,0,1,1,1,0,0,0,1,0,1
"129",1.85853995071149,0.256711020102223,"AZ",2022-11-01,1,1,1,1,1,1,0,0,0,0,1,1
"130",2.91449261059629,0.274237876359146,"AZ",2022-11-02,1,1,0,0,1,1,1,0,0,0,1,1
"131",6.86447055491006,0.374987648394911,"AZ",2022-11-03,0,0,1,1,0,1,0,0,1,0,0,1
"132",2.289201382359,0.255108265141467,"AZ",2022-11-04,1,1,0,1,1,1,0,0,0,0,0,1
"133",4.06772467264531,0.318674380807466,"AZ",2022-11-05,1,1,0,0,0,1,1,0,0,0,0,1
"134",4.90538481769118,0.26507749603597,"AZ",2022-11-06,1,0,1,0,1,1,0,0,0,0,0,1
"135",3.43974516560432,0.27731324003898,"AZ",2022-11-07,0,1,1,1,1,1,0,0,0,0,0,0
"136",2.40994967959414,0.297238148351463,"AZ",2022-11-08,0,1,1,1,1,1,1,0,0,1,0,1
"137",3.94785173371817,0.310531336305125,"AZ",2022-11-09,1,0,1,1,0,0,0,0,0,0,0,0
"138",2.73556687764271,0.311951147970052,"AZ",2022-11-10,1,1,0,1,1,1,1,0,0,0,0,1
"139",10.3030757283405,0.354524303390811,"AZ",2022-11-11,0,0,0,0,0,1,0,0,0,0,0,1
"140",5.15812189555693,0.270111773842673,"AZ",2022-11-12,1,0,1,0,1,1,1,0,0,0,0,0
"141",2.76952414798373,0.315753511427024,"AZ",2022-11-13,1,0,1,1,1,0,0,0,0,0,0,0
"142",3.33415342819949,0.279725851069983,"AZ",2022-11-14,1,1,0,1,1,1,1,0,0,0,1,1
"143",2.71741344727906,0.282701978932712,"AZ",2022-11-15,1,1,1,1,1,1,0,1,0,0,0,1
"144",2.235539393846,0.302037201265893,"AZ",2022-11-16,0,1,1,1,1,1,0,0,0,0,0,1
"145",5.94721982054987,0.284797130418613,"AZ",2022-11-17,1,0,0,1,0,1,1,0,0,0,0,1
"146",3.47899332094012,0.284145054697575,"AZ",2022-11-18,1,0,0,1,0,1,0,0,0,0,1,1
"147",2.3926247854596,0.243871975178212,"AZ",2022-11-19,1,1,0,0,1,1,1,0,0,0,1,1
"148",4.33659563481796,0.299169824082299,"AZ",2022-11-20,1,0,1,0,1,1,0,0,0,0,0,0
"149",4.06595864457573,0.275892399751157,"AZ",2022-11-21,1,1,1,1,1,1,0,0,0,0,0,0
"150",19.7595659072683,0.32150472669425,"AZ",2022-11-22,0,0,1,0,1,1,0,0,0,0,1,0
"151",7.21986555068581,0.283682869221104,"AZ",2022-11-23,1,0,1,0,1,1,1,0,0,0,0,1
"152",1.0514556591152,0.316782605091105,"AZ",2022-11-24,1,1,1,1,1,0,1,0,1,1,1,0
"153",4.22747551947733,0.266887617814083,"AZ",2022-11-25,1,1,0,1,1,1,0,0,0,0,0,0
"154",5.40946233624498,0.304412848308231,"AZ",2022-11-26,0,0,0,0,1,0,0,0,0,0,0,0
"155",4.08601604653599,0.273920960316468,"AZ",2022-11-27,1,1,1,1,1,1,1,0,0,0,0,1
"156",5.27586182911351,0.26807412616299,"AZ",2022-11-28,0,1,1,1,1,1,0,0,0,0,0,0
"157",7.20393029398946,0.304807207172096,"AZ",2022-11-29,1,0,0,0,0,0,0,0,0,0,0,0
"158",4.78110060922672,0.285583937983286,"AZ",2022-11-30,1,0,1,1,1,1,1,0,0,0,1,0
"159",9.37496036409206,0.333316915901542,"AZ",2022-12-01,1,0,1,0,0,1,0,0,0,0,0,1
"160",6.47122537740083,0.323944399114364,"AZ",2022-12-02,1,0,1,0,0,1,0,0,0,0,0,0
"161",1.79741895463033,0.274461472704952,"AZ",2022-12-03,1,1,1,1,1,1,0,0,0,0,0,0
"162",3.36956253359394,0.289434532136996,"AZ",2022-12-04,1,1,1,1,1,1,1,0,1,0,0,1
"163",10.6119140815638,0.306644580679739,"AZ",2022-12-05,1,0,1,0,0,1,0,0,0,0,0,0
"164",3.44620423936829,0.284294026498936,"AZ",2022-12-06,1,1,1,1,1,1,0,1,0,0,0,1
"165",5.44306445992954,0.258196030448374,"AZ",2022-12-07,1,1,0,1,1,0,0,0,0,0,1,0
"166",2.33612685805538,0.246451746337949,"AZ",2022-12-08,1,1,1,1,1,1,1,0,0,0,0,1
"167",3.47866413882219,0.265138205067479,"AZ",2022-12-09,0,1,0,1,1,1,0,0,0,0,1,0
"168",2.4578033961355,0.295011406035968,"AZ",2022-12-10,1,1,1,1,0,1,1,0,1,0,0,1
"169",8.42259402559389,0.290869895239741,"CA",2022-10-30,0,1,1,0,1,1,0,0,0,0,0,0
"170",4.17296289189423,0.28886230658848,"CA",2022-10-31,1,1,1,1,1,1,0,0,0,1,0,0
"171",3.62390355451498,0.294631769523931,"CA",2022-11-01,1,1,1,1,1,1,1,0,0,0,1,0
"172",2.912470150679,0.292393114551132,"CA",2022-11-02,1,1,1,1,1,0,1,0,0,0,0,0
"173",4.39654831608894,0.301098538266978,"CA",2022-11-03,0,1,1,1,1,0,0,0,0,0,0,0
"174",8.8642459800876,0.279259957729134,"CA",2022-11-04,0,0,0,1,1,0,0,0,0,0,0,0
"175",4.65383030085817,0.305492925797866,"CA",2022-11-05,1,1,0,1,0,1,0,0,0,0,1,0
"176",4.32996947101846,0.311218512681891,"CA",2022-11-06,1,1,1,1,1,1,0,0,0,0,0,0
"177",4.49622912653791,0.306594858149882,"CA",2022-11-07,1,1,1,1,1,1,1,0,0,0,0,0
"178",4.24094958015643,0.309260692862554,"CA",2022-11-08,1,1,1,1,1,1,0,0,0,0,0,0
"179",7.86874560679077,0.294943897027281,"CA",2022-11-09,0,0,1,1,1,0,0,0,0,0,0,1
"180",8.97681527010125,0.314248526967497,"CA",2022-11-10,1,0,1,0,1,0,0,0,0,0,1,0
"181",6.57858644518119,0.316390580033781,"CA",2022-11-11,1,0,1,0,0,0,0,0,0,0,1,1
"182",6.26378545680666,0.319508691018735,"CA",2022-11-12,1,0,1,1,0,1,0,0,0,0,0,0
"183",14.3005447343865,0.309985268476024,"CA",2022-11-13,0,0,1,0,0,0,0,0,0,0,0,0
"184",7.24120682772678,0.311452203300832,"CA",2022-11-14,1,1,0,1,0,1,0,0,0,0,0,1
"185",9.87854624576922,0.309886004615553,"CA",2022-11-15,1,0,0,1,0,1,0,0,0,0,0,0
"186",16.1755459768192,0.312703471343016,"CA",2022-11-16,0,0,1,0,1,0,1,0,0,0,1,0
"187",16.6438899906182,0.307705776008388,"CA",2022-11-17,0,0,1,0,0,0,0,0,0,0,0,0
"188",19.0089382883641,0.305169565747743,"CA",2022-11-18,0,0,1,0,1,0,1,0,1,0,0,0
"189",18.0453091682001,0.310136029846059,"CA",2022-11-19,1,0,0,0,0,0,1,0,0,0,0,0
"190",13.4770646044052,0.287221884217835,"CA",2022-11-20,1,0,1,1,0,0,0,0,0,0,0,0
"191",9.65842832969888,0.310125380333428,"CA",2022-11-21,1,0,1,1,1,1,0,0,0,0,1,0
"192",12.1760392860645,0.292250264144143,"CA",2022-11-22,0,0,1,1,1,0,0,0,0,0,0,0
"193",10.6522000773674,0.296204925925168,"CA",2022-11-23,0,0,1,1,1,0,0,0,0,0,0,0
"194",1.52966625994634,0.270096336423616,"CA",2022-11-24,1,1,1,1,1,1,0,0,0,0,0,0
"195",18.5790108348363,0.276408424568833,"CA",2022-11-25,0,1,1,0,0,0,0,0,1,0,0,0
"196",25.7334191755954,0.273263518690251,"CA",2022-11-26,0,0,0,0,0,0,0,0,0,0,0,0
"197",21.3456446404729,0.298398543661664,"CA",2022-11-27,1,0,1,1,1,0,0,0,0,0,0,0
"198",21.3734564158542,0.273956757031833,"CA",2022-11-28,0,0,1,0,0,0,0,0,0,0,0,0
"199",17.4981356245918,0.270199172519969,"CA",2022-11-29,0,1,1,0,0,0,0,0,0,0,0,0
"200",16.3838961030406,0.262763731335723,"CA",2022-11-30,0,0,1,0,0,0,0,0,0,0,0,0
"201",18.1320838663562,0.268655553416252,"CA",2022-12-01,1,0,1,1,0,0,0,0,0,0,0,0
"202",27.5796051590755,0.287789747845809,"CA",2022-12-02,0,0,0,1,0,0,0,0,0,0,0,0
"203",33.4600072212543,0.285973483709369,"CA",2022-12-03,0,0,0,1,0,0,0,0,0,0,0,0
"204",15.9605969694752,0.273348282073395,"CA",2022-12-04,1,0,1,1,0,0,0,0,0,0,0,0
"205",41.4207769686466,0.260483166835413,"CA",2022-12-05,0,0,1,1,0,0,0,0,0,0,0,0
"206",22.8516222980957,0.248282601479799,"CA",2022-12-06,1,1,1,0,0,0,0,0,0,0,0,0
"207",42.5138293902102,0.264361300014087,"CA",2022-12-07,1,0,0,1,0,0,1,0,0,0,0,0
"208",44.0110996517253,0.24057354493945,"CA",2022-12-08,0,0,1,0,0,0,0,0,0,0,0,0
"209",40.1343038217521,0.227168385911499,"CA",2022-12-09,1,1,1,0,0,0,1,0,0,0,0,0
"210",45.2182306255807,0.274207446519413,"CA",2022-12-10,1,0,0,1,0,0,0,0,0,0,0,0
"211",0.887816721447193,0.205171499838253,"CO",2022-10-30,1,1,1,1,1,1,0,0,1,0,1,1
"212",2.0066860026886,0.31593518972106,"CO",2022-10-31,1,0,1,0,1,1,0,0,0,0,1,1
"213",1.21934919699283,0.300077058284598,"CO",2022-11-01,1,1,1,1,1,1,0,0,0,0,1,1
"214",2.09284181016033,0.34468930911336,"CO",2022-11-02,1,0,0,1,1,1,0,0,0,0,1,1
"215",1.70896894107506,0.250823186260969,"CO",2022-11-03,1,0,1,1,1,1,0,0,1,0,1,1
"216",1.1229626440944,0.294104993183692,"CO",2022-11-04,1,1,1,1,1,1,1,0,0,0,1,1
"217",2.32204398452142,0.393214127820473,"CO",2022-11-05,0,1,1,0,1,0,0,0,1,0,1,0
"218",2.64069559708378,0.326410815559892,"CO",2022-11-06,1,0,1,0,1,1,1,0,0,0,1,1
"219",2.46695696032028,0.270064912190244,"CO",2022-11-07,0,1,1,0,1,1,0,0,1,0,1,1
"220",1.7826069872058,0.300026203623631,"CO",2022-11-08,1,1,1,1,1,1,0,0,0,0,1,1
"221",2.06201265850067,0.255718792639718,"CO",2022-11-09,0,1,1,1,1,1,0,0,1,0,1,1
"222",1.88495441009304,0.304743655000975,"CO",2022-11-10,1,1,1,1,0,0,1,0,0,0,0,0
"223",1.35374713699847,0.340633334638761,"CO",2022-11-11,0,1,1,1,1,1,0,1,0,1,1,1
"224",2.9025326195189,0.298075828103696,"CO",2022-11-12,0,0,1,0,1,1,0,0,0,0,1,1
"225",1.1847928874762,0.349615391276481,"CO",2022-11-13,1,1,0,0,1,1,1,1,0,0,1,1
"226",1.9790986300045,0.29742469351171,"CO",2022-11-14,0,1,1,1,1,1,0,0,0,0,1,1
"227",2.04996791091927,0.329847464982059,"CO",2022-11-15,1,1,1,1,1,0,0,0,0,0,1,0
"228",1.50081205735059,0.31758471555171,"CO",2022-11-16,1,1,1,1,1,0,1,0,0,1,1,0
"229",1.72822054121735,0.256499845099129,"CO",2022-11-17,1,1,1,1,1,1,0,0,1,0,1,1
"230",3.3093061152561,0.33236988480246,"CO",2022-11-18,1,0,1,0,1,1,0,1,1,0,1,1
"231",0.92711975236099,0.230792241798349,"CO",2022-11-19,1,1,1,1,1,1,1,0,1,0,1,1
"232",1.5232035193798,0.155503344747172,"CO",2022-11-20,1,0,1,0,1,1,1,0,1,0,1,1
"233",1.74289578828547,0.299310650364434,"CO",2022-11-21,1,1,1,1,1,1,1,0,0,0,1,1
"234",1.36555039692658,0.290551503325488,"CO",2022-11-22,1,1,1,1,0,1,0,0,0,0,0,1
"235",7.04352817377215,0.177086878298744,"CO",2022-11-23,1,0,1,0,1,1,0,0,0,0,1,1
"236",0.210301504478709,0.123408554565194,"CO",2022-11-24,1,1,1,1,1,1,1,0,1,0,1,1
"237",3.8591028472149,0.177003168878469,"CO",2022-11-25,1,0,1,0,1,1,0,0,1,0,1,1
"238",1.98076952345331,0.395992507769659,"CO",2022-11-26,1,1,1,0,0,1,1,0,1,0,0,1
"239",0.988274531220494,0.24190591959149,"CO",2022-11-27,1,1,1,1,1,1,1,0,0,0,1,1
"240",2.68503262746273,0.292031446008623,"CO",2022-11-28,1,0,1,1,1,1,0,0,1,0,1,1
"241",1.48190588064501,0.337845594396186,"CO",2022-11-29,1,1,0,1,1,1,0,0,0,0,1,1
"242",3.61812453960294,0.356382283332082,"CO",2022-11-30,1,0,1,0,0,1,0,0,0,1,0,1
"243",3.41857062223071,0.218496988556854,"CO",2022-12-01,1,0,0,1,1,1,1,0,0,0,1,1
"244",3.01184193481686,0.352317310050935,"CO",2022-12-02,1,0,1,0,1,1,0,0,0,0,1,1
"245",1.14109872139877,0.30960814233849,"CO",2022-12-03,1,0,1,1,1,1,0,0,1,1,1,1
"246",1.52683955314814,0.324168507993827,"CO",2022-12-04,1,1,1,1,0,1,0,0,0,0,0,1
"247",1.71426060235171,0.30784829218268,"CO",2022-12-05,1,1,1,1,1,0,0,1,1,0,1,0
"248",1.79525725723865,0.202102834896593,"CO",2022-12-06,1,1,1,1,1,1,0,0,1,0,1,1
"249",1.49468726285368,0.235459121933812,"CO",2022-12-07,1,1,1,1,1,1,0,0,0,0,1,1
"250",1.17422242913649,0.358825536530487,"CO",2022-12-08,1,1,1,1,1,0,1,1,1,0,1,0
"251",1.96423141966851,0.476575064254914,"CO",2022-12-09,1,0,1,0,1,1,1,0,1,0,1,1
"252",0.956928354731484,0.231699918356467,"CO",2022-12-10,1,1,1,1,1,0,1,0,1,0,1,0
