"","es_score","brier_score","location","target_date","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","X23D_50_CI","other_50_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","X23D_95_CI","other_95_CI"
"24",NA,NA,"AK",2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.0812318329590273,0.0226585077170776,"AK",2023-03-15,1,1,1,1,1,1,0,1,0,1,1,1
"26",0.0800275735434698,0.0224647589532507,"AK",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
"27",NA,NA,"AK",2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",0.0870788706448337,0.0222621626617828,"AK",2023-03-18,1,1,1,1,1,1,0,1,0,1,1,1
"29",NA,NA,"AK",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",0.0863344710513884,0.0223117946917829,"AK",2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
"31",NA,NA,"AK",2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2023-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",0.789925743589095,0.746707593117263,"AK",2023-03-24,0,1,1,1,1,1,0,1,1,1,1,0
"35",NA,NA,"AK",2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,"AK",2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,"AK",2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,"AK",2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.265669678249081,0.0270160676525696,"AK",2023-03-30,1,1,1,1,1,1,0,1,0,1,1,1
"41",NA,NA,"AK",2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.0507861625727825,0.0294512728959755,"AL",2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
"45",0.0480968799228557,0.028271609064136,"AL",2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
"46",0.9830829493431,0.732815391299217,"AL",2023-02-22,0,1,0,1,1,1,0,1,0,1,1,1
"47",0.0424211600693806,0.0263663762851675,"AL",2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"48",0.962760068274216,0.413342287512077,"AL",2023-02-24,1,1,1,1,1,0,1,1,0,1,1,0
"49",1.12321597117137,0.768374741458733,"AL",2023-02-25,1,1,0,1,0,1,1,0,1,1,0,1
"50",NA,NA,"AL",2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.0356369230579535,0.0240848911691398,"AL",2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
"52",NA,NA,"AL",2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,"AL",2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",0.103069603694298,0.0234656481484796,"AL",2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
"55",0.829370751194061,0.394743518500841,"AL",2023-03-03,0,1,1,1,1,1,0,1,0,1,1,1
"56",NA,NA,"AL",2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",0.100785029415004,0.0236209960470473,"AL",2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"58",NA,NA,"AL",2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",0.0276254739462703,0.0241095017597856,"AL",2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"60",0.0947123645374191,0.024462706691271,"AL",2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"61",0.928202790920428,0.288915177721071,"AL",2023-03-09,1,0,1,1,1,1,1,0,0,1,1,1
"62",NA,NA,"AL",2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,"AL",2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",0.0309814875782948,0.0280551573464659,"AL",2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
"67",0.098839032111221,0.0289004536036421,"AL",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"68",0.0305612257346804,0.0298182831220544,"AL",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
"69",0.0347073604835941,0.0308098998019165,"AL",2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
"70",NA,NA,"AL",2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",NA,NA,"AL",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.989314270958242,0.406955816493972,"AL",2023-03-20,1,1,1,1,1,0,0,1,1,1,1,0
"73",NA,NA,"AL",2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",0.0419998658483265,0.0369196779379386,"AL",2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
"75",NA,NA,"AL",2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0.0455649850990276,0.0399170691033037,"AL",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"77",0.966713206754362,0.400086647858144,"AL",2023-03-25,1,1,1,1,1,0,1,1,0,1,1,0
"78",NA,NA,"AL",2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.15279081110559,0.0449946986587494,"AL",2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"80",NA,NA,"AL",2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",NA,NA,"AL",2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",NA,NA,"AL",2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",0.391138144784524,0.102838073787246,"AR",2023-02-19,1,1,1,1,1,1,1,1,0,1,1,0
"86",0.882861664808846,0.324051417934903,"AR",2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
"87",2.37372471629023,0.278712136497252,"AR",2023-02-21,1,1,1,0,1,0,1,1,0,0,1,0
"88",1.91827531234007,0.325399956271231,"AR",2023-02-22,0,1,0,1,1,1,0,1,0,1,1,1
"89",0.707823651028587,0.195469255708277,"AR",2023-02-23,1,1,1,1,1,1,0,1,1,1,1,0
"90",0.698666958063097,0.195133819960305,"AR",2023-02-24,1,1,1,1,1,1,0,0,0,1,0,0
"91",NA,NA,"AR",2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",0.466732450131568,0.243410277367504,"AR",2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"93",4.92261530352331,0.35322593772571,"AR",2023-02-27,0,1,0,1,1,1,0,1,0,1,1,0
"94",1.62315492122448,0.382759464035492,"AR",2023-02-28,1,1,0,1,1,0,1,1,0,1,1,0
"95",0.6363584393145,0.0373500216689598,"AR",2023-03-01,1,1,1,1,1,1,0,1,0,1,1,1
"96",0.138592540020936,0.033504459225946,"AR",2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
"97",0.0369902405852962,0.0300457507001466,"AR",2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
"98",NA,NA,"AR",2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.8070007457172,0.0217072785639656,"AR",2023-03-06,1,1,0,1,1,1,0,1,0,1,1,1
"101",0.375976961727639,0.0195163345660961,"AR",2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"102",0.682798700336772,0.174230402938622,"AR",2023-03-08,1,1,1,1,1,0,1,1,1,1,1,1
"103",0.146348303989228,0.0158667575665261,"AR",2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"104",0.132513154906718,0.0143633108539648,"AR",2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
"105",1.22550808877833,0.866344350230676,"AR",2023-03-11,1,1,0,1,0,1,1,1,0,1,0,1
"106",NA,NA,"AR",2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.0161896481239231,0.0109065981842459,"AR",2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"108",0.926484546366986,0.227202812467879,"AR",2023-03-14,1,1,1,0,1,1,1,1,0,0,1,1
"109",0.0501116014423446,0.00932443019726411,"AR",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"110",0.0458470809197721,0.00871343006394689,"AR",2023-03-16,1,1,1,1,1,1,0,1,0,1,1,1
"111",0.718391620515156,0.177707239182659,"AR",2023-03-17,0,1,1,1,1,1,0,1,0,1,1,1
"112",1.04751738611946,0.43425090533927,"AR",2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
"113",NA,NA,"AR",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.0815200094603484,0.00730275252155064,"AR",2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
"115",0.609929766462958,0.00719480640819989,"AR",2023-03-21,1,1,1,1,1,1,1,1,0,1,1,0
"116",1.60923120618262,0.00718832840434123,"AR",2023-03-22,1,1,0,1,1,1,1,1,1,1,1,1
"117",0.0465094429006826,0.00729053579605201,"AR",2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
"118",0.0496295430900647,0.00751251829891625,"AR",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"119",NA,NA,"AR",2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",1.10920931111411,0.448735637823832,"AR",2023-03-26,1,1,0,0,1,1,1,1,0,0,1,1
"121",0.0190219643346493,0.0090810536401649,"AR",2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"122",1.88620729771458,0.296983182358717,"AR",2023-03-28,0,1,0,1,1,1,0,1,0,1,1,1
"123",0.854190006749226,0.0111735024015233,"AR",2023-03-29,1,1,1,1,1,1,1,1,0,1,0,1
"124",0.0707673073478629,0.0126642662605889,"AR",2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
"125",NA,NA,"AR",2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.65407553400255,0.281943252463852,"AZ",2023-02-19,1,0,0,0,1,0,0,0,0,0,1,0
"128",2.98490698256155,0.167637908424287,"AZ",2023-02-20,1,0,1,1,1,0,0,0,0,1,1,1
"129",1.03580143060514,0.156060595685683,"AZ",2023-02-21,0,1,1,1,1,1,0,1,0,1,1,1
"130",1.72308163333987,0.248452756340821,"AZ",2023-02-22,0,1,0,1,1,1,0,0,0,1,1,1
"131",0.492493534379651,0.0931321254313019,"AZ",2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"132",0.76800108093252,0.174194469254215,"AZ",2023-02-24,1,1,1,1,1,0,0,1,1,1,1,0
"133",1.30232340812768,0.289882846710372,"AZ",2023-02-25,1,0,0,1,1,0,1,0,1,1,1,0
"134",1.35260287723291,0.154081351363823,"AZ",2023-02-26,1,1,1,1,1,0,0,0,0,1,1,0
"135",3.14038518632179,0.104490324087597,"AZ",2023-02-27,0,0,1,1,1,1,0,0,0,1,1,1
"136",1.42237647811441,0.0805041318208077,"AZ",2023-02-28,1,1,0,1,1,1,1,1,1,1,1,1
"137",2.22408896694932,0.188268798450267,"AZ",2023-03-01,1,1,0,0,1,0,0,1,0,0,1,0
"138",1.69152986465428,0.209512370441835,"AZ",2023-03-02,1,1,0,0,0,1,1,0,0,0,0,0
"139",3.21751590708666,0.379938764804141,"AZ",2023-03-03,1,0,0,1,1,1,0,0,0,1,1,0
"140",4.33732684329794,0.421247203708345,"AZ",2023-03-04,0,0,0,1,1,0,0,0,0,1,1,1
"141",0.918881712716567,0.0773294039035757,"AZ",2023-03-05,1,1,1,1,1,1,1,0,1,1,1,0
"142",1.22792109753649,0.116290760002113,"AZ",2023-03-06,1,1,1,1,0,1,0,0,0,1,0,0
"143",1.55950444437018,0.0581391264534768,"AZ",2023-03-07,1,1,0,1,1,1,0,0,1,1,1,1
"144",0.690586203470216,0.211987523847666,"AZ",2023-03-08,0,1,1,1,1,1,0,1,0,1,1,1
"145",0.240571639933867,0.0103216996911772,"AZ",2023-03-09,1,1,1,1,1,1,0,1,0,1,1,1
"146",0.16085262566652,0.0101137571459484,"AZ",2023-03-10,1,1,1,1,1,1,0,1,0,1,1,1
"147",1.17859826523281,0.172332581736787,"AZ",2023-03-11,0,1,1,1,1,1,1,1,1,1,1,1
"148",1.10873904038994,0.0746893079150558,"AZ",2023-03-12,1,1,1,1,0,1,0,1,0,1,0,1
"149",2.46915460825979,0.150829692915359,"AZ",2023-03-13,1,1,1,0,1,0,0,0,0,0,1,1
"150",0.695448092140839,0.0813576226359363,"AZ",2023-03-14,1,1,1,1,1,1,0,0,1,1,1,1
"151",0.935622211849224,0.115809292553019,"AZ",2023-03-15,1,1,1,1,0,1,0,1,0,1,0,1
"152",0.724246510486169,0.0098616655269034,"AZ",2023-03-16,1,1,1,1,1,1,1,1,0,1,0,1
"153",1.83791164147927,0.585530209370491,"AZ",2023-03-17,1,0,0,1,0,1,1,0,0,1,0,1
"154",2.13818114689546,0.550802059239788,"AZ",2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
"155",1.46728242789126,0.16978230323619,"AZ",2023-03-19,1,1,1,0,1,1,0,0,0,0,1,1
"156",1.86421892001667,0.0908539567926594,"AZ",2023-03-20,1,1,1,1,1,1,0,0,1,1,0,1
"157",1.07568346690402,0.168162993761521,"AZ",2023-03-21,1,1,1,1,0,1,0,1,0,1,0,1
"158",0.721202098136435,0.0982815994901885,"AZ",2023-03-22,1,1,1,1,1,1,0,0,0,1,1,1
"159",0.525589916292606,0.111456665633253,"AZ",2023-03-23,1,1,1,1,1,1,1,0,0,1,1,1
"160",0.364455280430962,0.0126737798587285,"AZ",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"161",0.0198167099240684,0.0133944219102272,"AZ",2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
"162",0.790585010933958,0.1037782749649,"AZ",2023-03-26,1,1,1,1,1,1,1,0,0,1,1,1
"163",1.73286747437459,0.113328266324778,"AZ",2023-03-27,1,1,1,1,0,1,0,0,0,1,0,0
"164",3.17036162993906,0.0544036023182514,"AZ",2023-03-28,0,1,0,1,1,1,0,0,0,1,1,0
"165",1.23480594453142,0.0175879950088097,"AZ",2023-03-29,1,1,0,1,1,1,1,1,1,1,1,1
"166",1.28165424629716,0.217274134789297,"AZ",2023-03-30,1,1,1,0,0,1,0,1,0,0,0,1
"167",0.107636474420486,0.0207346252415693,"AZ",2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
"168",0.729729451203071,0.263402556227186,"AZ",2023-04-01,0,1,1,1,1,1,0,1,0,1,1,1
"169",2.66654098840544,0.167888872996617,"CA",2023-02-19,0,0,1,1,1,1,1,0,0,0,1,1
"170",3.08937512668799,0.145333340144245,"CA",2023-02-20,1,1,0,1,1,1,0,0,0,1,1,0
"171",1.80525490188244,0.18140108976807,"CA",2023-02-21,1,1,1,1,1,1,0,0,0,1,0,0
"172",3.94079981875643,0.170147204118597,"CA",2023-02-22,0,1,1,1,1,1,0,0,1,1,0,1
"173",4.24857054089752,0.185411723922804,"CA",2023-02-23,1,1,1,0,1,0,0,0,0,0,0,0
"174",9.55908177827201,0.121902172142565,"CA",2023-02-24,0,1,0,1,1,1,0,0,0,0,0,1
"175",4.88685775820527,0.23561307988168,"CA",2023-02-25,1,1,0,1,0,0,0,0,0,1,0,0
"176",1.25742528451792,0.145818321396364,"CA",2023-02-26,1,1,1,1,1,1,0,0,0,1,1,0
"177",7.15737763520356,0.187683750074973,"CA",2023-02-27,0,1,0,1,1,1,0,0,0,0,0,1
"178",4.81777075246925,0.169138886162344,"CA",2023-02-28,0,0,0,1,0,1,0,0,0,1,0,1
"179",2.96210185607044,0.155435891909201,"CA",2023-03-01,1,1,1,1,1,1,0,1,0,0,0,0
"180",2.64328956859247,0.139090990057078,"CA",2023-03-02,1,1,1,1,0,1,0,1,1,0,0,0
"181",4.17674834973195,0.153174621784092,"CA",2023-03-03,1,1,1,1,0,0,0,0,0,0,0,0
"182",5.17455245964683,0.132492471805909,"CA",2023-03-04,0,0,1,1,0,1,0,0,0,0,0,0
"183",5.21168735373339,0.0608168417592269,"CA",2023-03-05,0,1,0,1,1,1,0,0,0,0,1,0
"184",3.27135220318124,0.163883958413313,"CA",2023-03-06,0,1,0,1,1,1,0,1,0,1,1,1
"185",4.17288874914839,0.176186565313516,"CA",2023-03-07,0,1,0,1,1,1,0,0,0,0,0,0
"186",9.77556402912687,0.179231216149262,"CA",2023-03-08,1,0,0,0,0,1,1,0,0,0,0,0
"187",5.9945812402038,0.0920732592095614,"CA",2023-03-09,0,0,0,1,1,0,0,1,0,0,0,0
"188",3.66114289823611,0.127632349745101,"CA",2023-03-10,1,0,1,1,0,1,0,0,0,1,0,1
"189",2.74670234855299,0.0879304087697908,"CA",2023-03-11,1,1,0,1,1,0,0,0,0,0,0,0
"190",4.58802865128837,0.14762293866914,"CA",2023-03-12,1,1,0,1,0,0,0,1,0,0,0,0
"191",5.74431573326429,0.167133411176209,"CA",2023-03-13,1,0,0,1,0,1,1,0,0,0,0,0
"192",2.4067230181537,0.131472419453586,"CA",2023-03-14,1,1,1,1,0,0,0,0,0,1,0,0
"193",2.71767592932138,0.131205338005326,"CA",2023-03-15,1,0,1,1,1,1,0,0,0,0,1,1
"194",3.31048215641143,0.0983398824851793,"CA",2023-03-16,0,1,1,1,1,0,0,0,0,1,0,0
"195",5.51533095011955,0.152682121393326,"CA",2023-03-17,1,0,0,1,0,1,0,0,0,1,0,0
"196",2.50614922479936,0.132076446723911,"CA",2023-03-18,1,1,1,1,0,0,0,0,0,1,0,0
"197",3.37691880077575,0.170102204302649,"CA",2023-03-19,0,1,0,0,1,1,0,1,0,0,1,0
"198",4.09988209611079,0.0628839260971546,"CA",2023-03-20,0,1,0,1,1,1,0,1,0,1,0,1
"199",2.88033953794473,0.0906160316159605,"CA",2023-03-21,0,1,1,1,1,0,0,0,0,0,1,0
"200",3.44507827251635,0.123011547231816,"CA",2023-03-22,1,1,1,1,0,0,1,1,0,0,0,0
"201",4.78081964191712,0.137680983220067,"CA",2023-03-23,0,0,0,1,0,1,0,0,0,0,0,0
"202",3.75078282910812,0.13446786319041,"CA",2023-03-24,0,1,1,1,0,0,0,0,0,0,1,0
"203",7.64066958828548,0.235740581671196,"CA",2023-03-25,1,0,0,0,1,0,0,0,0,0,0,0
"204",5.73312156051936,0.175272239351516,"CA",2023-03-26,1,1,0,0,1,0,0,1,0,0,0,0
"205",4.74911616946353,0.0987456833054814,"CA",2023-03-27,0,1,1,1,1,0,0,0,0,1,0,0
"206",2.65428950272225,0.052367846214744,"CA",2023-03-28,0,1,0,1,1,1,0,1,0,1,0,1
"207",7.46494024948479,0.204204012141995,"CA",2023-03-29,1,1,0,1,0,0,1,0,0,0,0,0
"208",2.59808321324926,0.0711655829465325,"CA",2023-03-30,0,1,1,1,1,1,0,0,1,0,0,0
"209",1.83920818932398,0.119445798268828,"CA",2023-03-31,1,1,1,1,1,0,0,1,0,0,0,0
"210",6.35683610674528,0.207271588887336,"CA",2023-04-01,0,0,0,0,0,1,0,0,0,0,0,1
"211",0.698588156371254,0.213777616963511,"CO",2023-02-19,1,1,1,1,1,1,0,1,0,1,1,1
"212",1.01025114866723,0.145873003861856,"CO",2023-02-20,0,1,1,1,1,1,0,1,0,1,1,1
"213",0.445564141723413,0.0594402823047333,"CO",2023-02-21,1,1,1,1,1,1,0,0,0,1,1,0
"214",0.880761570278155,0.155893470343324,"CO",2023-02-22,1,0,1,1,1,1,1,0,0,1,1,1
"215",0.21345768290727,0.00630540028950908,"CO",2023-02-23,1,1,1,1,1,1,0,1,0,1,1,1
"216",0.354486259030631,0.00589787316503392,"CO",2023-02-24,1,1,1,1,1,1,0,0,0,1,1,1
"217",0.0931180104811624,0.00553637175046303,"CO",2023-02-25,1,1,1,1,1,1,0,0,0,1,1,1
"218",0.0845623030396055,0.00521613362336828,"CO",2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"219",0.394442287129771,0.0625183558867752,"CO",2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
"220",1.65752865900408,0.160356944833195,"CO",2023-02-28,0,0,0,1,1,1,0,0,0,1,1,1
"221",0.752820084506757,0.00446423123243552,"CO",2023-03-01,1,1,1,1,1,1,1,0,0,1,1,1
"222",0.211945062261098,0.00427278604910209,"CO",2023-03-02,1,1,1,1,1,1,0,1,0,1,1,1
"223",0.0895668722725515,0.00410679965153823,"CO",2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
"224",1.1399808611198,0.309891886013914,"CO",2023-03-04,1,1,0,1,1,0,0,1,1,1,1,0
"225",0.120741297877285,0.0038438237543658,"CO",2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"226",1.55691636407181,0.2289337682941,"CO",2023-03-06,1,1,0,1,1,0,0,0,0,1,1,0
"227",0.481338119244357,0.0715423669902642,"CO",2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"228",0.540914765208741,0.08390924496979,"CO",2023-03-08,1,1,1,1,1,1,1,0,0,1,1,1
"229",0.077245094304363,0.00355917560539205,"CO",2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"230",0.0523196813050956,0.0035342619762575,"CO",2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
"231",0.0037299458410224,0.00352751920791813,"CO",2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
"232",0.0137034238311459,0.00353925236714906,"CO",2023-03-12,1,1,1,1,1,1,1,0,0,1,1,1
"233",0.0139566603492909,0.00357005635145121,"CO",2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"234",0.0768894304489613,0.00362084037087844,"CO",2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
"235",0.385276606068745,0.00369286115384168,"CO",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"236",0.26743476246189,0.00378776628326843,"CO",2023-03-16,1,1,1,1,1,1,0,1,0,1,1,1
"237",0.863981752739052,0.179521357278477,"CO",2023-03-17,0,1,1,1,1,1,1,1,1,1,1,1
"238",1.14455258826663,0.4419171161938,"CO",2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
"239",0.792266141146173,0.149725602867256,"CO",2023-03-19,0,1,1,1,1,1,1,1,0,1,1,0
"240",0.313023150301464,0.00444637329380229,"CO",2023-03-20,1,1,1,1,1,1,0,1,0,1,1,1
"241",0.934532867976024,0.1188517273567,"CO",2023-03-21,1,1,1,1,1,0,1,1,0,1,1,0
"242",4.83777091252288,0.508088745241979,"CO",2023-03-22,1,0,0,1,0,1,0,0,0,1,0,1
"243",0.962866575105214,0.119825379429961,"CO",2023-03-23,1,1,1,1,0,1,1,0,1,1,0,1
"244",0.129427335324985,0.00575681348075864,"CO",2023-03-24,1,1,1,1,1,1,0,0,0,1,1,1
"245",0.00652157512045513,0.00623787706751194,"CO",2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
"246",1.0367893819374,0.187948512545732,"CO",2023-03-26,1,1,1,1,0,1,1,1,1,1,0,0
"247",0.153386872096154,0.00746293399663873,"CO",2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"248",0.124937521563945,0.00823904276711309,"CO",2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"249",0.16417593574055,0.00915105124620801,"CO",2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
