"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","other_95_CI"
"1",0.7948942565045,0.398835289030377,"AK",2023-01-01,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"2",0.983752003924868,0.262394535368848,"AK",2023-01-02,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"3",1.69063235043213,0.276202335578008,"AK",2023-01-03,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
"4",1.69234322463251,0.226577788547005,"AK",2023-01-04,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1
"5",0.886685223954448,0.12992062461201,"AK",2023-01-05,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"6",0.863185638745356,0.309700333539311,"AK",2023-01-06,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"7",0.456864009319984,0.337332948912272,"AK",2023-01-07,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
"8",0.201184649449402,0.136246194989554,"AK",2023-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9",0.897534520297897,0.319825049225915,"AK",2023-01-09,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1
"10",1.32198044299293,0.203566555100792,"AK",2023-01-10,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1
"11",1.32052993825497,0.286715881559609,"AK",2023-01-11,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1
"12",1.50281224970033,0.149283198020455,"AK",2023-01-12,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
"13",0.939365627323113,0.261531808288537,"AK",2023-01-13,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
"14",0.271026562029099,0.15802449838498,"AK",2023-01-14,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"15",0.286244631329631,0.162995148342603,"AK",2023-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"16",0.830409976487976,0.236582237301239,"AK",2023-01-16,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
"17",2.58525475665529,0.268483802928857,"AK",2023-01-17,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1
"18",2.0384985792445,0.248454467660649,"AK",2023-01-18,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1
"19",0.589345296953503,0.330770896161502,"AK",2023-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"20",2.47290122308575,0.237565842364613,"AK",2023-01-20,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1
"21",NA,NA,"AK",2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",0.321401595790466,0.286431510877332,"AK",2023-01-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
