"","es_score","brier_score","location","target_date","X21L_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","other_50_CI","X21L_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","other_95_CI"
"1",0.281099156699875,0.156313974377001,"AK",2023-01-15,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"2",0.790708498184226,0.224688632522947,"AK",2023-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3",2.47284706006493,0.258268640344488,"AK",2023-01-17,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
"4",1.86335998705761,0.244932342626246,"AK",2023-01-18,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"5",0.670924375935544,0.319263760845185,"AK",2023-01-19,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"6",2.27512730976294,0.223112791849494,"AK",2023-01-20,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
"7",NA,NA,"AK",2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",0.302524730653937,0.276820653267319,"AK",2023-01-22,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"9",0.823980912507599,0.19170571196662,"AK",2023-01-23,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"10",2.4018537422485,0.271797622222892,"AK",2023-01-24,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
"11",1.78701144995855,0.349335480106803,"AK",2023-01-25,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
"12",3.64572599383808,0.221209462655261,"AK",2023-01-26,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1
"13",0.761132540036145,0.328538314635246,"AK",2023-01-27,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"14",0.399142431385058,0.217196068044829,"AK",2023-01-28,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"15",0.593860158220308,0.252532848471051,"AK",2023-01-29,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"16",1.50991135753831,0.226955225310495,"AK",2023-01-30,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
"17",0.970334172386343,0.271219381988891,"AK",2023-01-31,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"18",0.773005777517295,0.295355409991775,"AK",2023-02-01,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"19",1.93682504337646,0.273542200693029,"AK",2023-02-02,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"20",0.843282084881286,0.365356896766698,"AK",2023-02-03,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"21",1.19341726123366,0.26216778741069,"AK",2023-02-04,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"22",1.17134696808253,0.27698046876427,"AK",2023-02-05,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1
"23",5.01773474400358,0.271977664108629,"AK",2023-02-06,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1
"24",1.28791325929924,0.33151547010098,"AK",2023-02-07,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"25",1.31895777734851,0.312734448029103,"AK",2023-02-08,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1
"26",0.355741200856587,0.263810231851028,"AK",2023-02-09,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"27",2.74242900777788,0.261358446421194,"AK",2023-02-10,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
"28",1.40254939442369,0.260553806946755,"AK",2023-02-11,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
"29",1.44971762619513,0.256661136946831,"AK",2023-02-12,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1
"30",1.78176433713891,0.29356181169913,"AK",2023-02-13,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0
