"","es_score","brier_score","location","target_date","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","other_50_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","other_95_CI"
"1",1.05350504448092,0.321970278670443,"AK",2022-12-18,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"2",0.953261394270452,0.29990974910225,"AK",2022-12-19,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"3",0.3835132196878,0.239933842888482,"AK",2022-12-20,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"4",0.48019667421664,0.26246135364793,"AK",2022-12-21,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"5",0.900180441705971,0.31369761593744,"AK",2022-12-22,1,0,1,1,1,1,1,0,0,0,1,1,1,0
"6",0.268375067177883,0.191698777673955,"AK",2022-12-23,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"7",0.48892761247312,0.264192713491063,"AK",2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8",0.674344607324542,0.189798924590146,"AK",2022-12-25,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"9",2.30976756267094,0.384405935060257,"AK",2022-12-26,0,0,1,1,0,1,1,0,0,0,1,0,1,1
"10",5.82354244812009,0.541724314351609,"AK",2022-12-27,1,0,0,1,0,1,1,0,0,0,1,0,1,1
"11",1.74792554847748,0.42052179990883,"AK",2022-12-28,0,0,1,1,1,1,1,0,0,0,1,1,1,1
"12",1.07854962201752,0.351393907968477,"AK",2022-12-29,1,1,1,1,1,0,1,0,1,1,1,1,0,1
"13",2.1064011470234,0.465186286654549,"AK",2022-12-30,1,0,0,1,0,1,1,0,0,0,1,0,1,0
"14",1.33217207725083,0.406709136804076,"AK",2022-12-31,0,0,1,1,0,1,1,0,0,0,1,0,1,1
"15",0.867107599794487,0.41920194716972,"AK",2023-01-01,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"16",1.26971868885713,0.304475948514233,"AK",2023-01-02,0,0,1,1,1,1,1,0,0,0,1,1,1,1
"17",3.01365639178167,0.320829768506952,"AK",2023-01-03,0,1,1,1,0,1,1,0,1,0,1,0,1,1
"18",2.07597560271856,0.260120658536753,"AK",2023-01-04,0,1,0,1,1,1,1,0,0,0,1,1,1,0
"19",1.09113069075372,0.192964849678095,"AK",2023-01-05,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"20",0.998974490679294,0.344383261194151,"AK",2023-01-06,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"21",0.816136322307341,0.375409276089296,"AK",2023-01-07,1,1,1,1,0,1,1,0,1,0,1,0,1,1
"22",0.264903908263168,0.197542080589672,"AK",2023-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23",1.41962844449427,0.356271752288386,"AK",2023-01-09,0,0,1,1,0,1,1,0,0,0,1,0,1,1
"24",1.90126514814383,0.256907495686936,"AK",2023-01-10,0,1,0,1,0,1,1,0,1,0,1,0,1,0
"25",1.14123525374329,0.301360581435007,"AK",2023-01-11,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"26",1.53609975046124,0.205681093085652,"AK",2023-01-12,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"27",1.87340091488795,0.310150999598842,"AK",2023-01-13,0,1,1,1,0,1,1,0,1,0,1,0,1,1
"28",0.277210818941017,0.210547088959563,"AK",2023-01-14,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"29",0.288123498898809,0.213179766842392,"AK",2023-01-15,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"30",1.19729151085769,0.285409687624426,"AK",2023-01-16,1,1,1,1,0,1,1,0,0,0,1,0,1,1
"31",3.74790758980178,0.312600127679614,"AK",2023-01-17,0,1,0,0,0,1,1,0,1,0,0,0,1,1
"32",1.77764399176265,0.270650183940572,"AK",2023-01-18,1,1,0,1,0,1,1,0,1,0,1,0,1,1
"33",1.39644213052561,0.390129272678737,"AK",2023-01-19,1,1,1,1,0,1,1,0,1,1,1,0,1,1
