"","es_score","brier_score","location","target_date","X21L_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","recombinant_50_CI","other_50_CI","X21L_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","recombinant_95_CI","other_95_CI"
"1",1.2080421054783,0.23422624716485,"AK",2022-12-11,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2",1.49080316586444,0.296302149216959,"AK",2022-12-12,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"3",1.30513401718868,0.336646195985102,"AK",2022-12-13,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"4",0.603936175525837,0.270114214895998,"AK",2022-12-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"5",1.02688569664488,0.35829781360798,"AK",2022-12-15,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"6",2.02147938766753,0.326726343918516,"AK",2022-12-16,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1
"7",0.261568839138793,0.204961413354403,"AK",2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8",1.10120135042782,0.317750005518332,"AK",2022-12-18,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"9",0.889514836202435,0.302690128504736,"AK",2022-12-19,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
"10",0.361508165661277,0.237670538371777,"AK",2022-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11",0.515019306095494,0.260989152105721,"AK",2022-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"12",0.852541933399787,0.308814024180319,"AK",2022-12-22,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"13",0.24602438348914,0.180946926820096,"AK",2022-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"14",0.526936426006426,0.263076635820134,"AK",2022-12-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"15",0.640594458829447,0.17409189026054,"AK",2022-12-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"16",2.18128077929537,0.383942766571435,"AK",2022-12-26,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
"17",5.7606062480319,0.551718425405471,"AK",2022-12-27,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
"18",1.67535594519677,0.410070915522052,"AK",2022-12-28,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"19",1.03652321718973,0.340124120155705,"AK",2022-12-29,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
"20",2.09282352227882,0.485965640376439,"AK",2022-12-30,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
"21",1.2807321505633,0.415454388106337,"AK",2022-12-31,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
"22",0.827165143107483,0.405630419924137,"AK",2023-01-01,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"23",1.19757657940864,0.278872065441269,"AK",2023-01-02,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"24",2.89799703156926,0.329084053641614,"AK",2023-01-03,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
"25",1.96436831118441,0.233168721839657,"AK",2023-01-04,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"26",1.05805219710426,0.148731982668487,"AK",2023-01-05,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"27",0.968226619210853,0.316446956975924,"AK",2023-01-06,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"28",0.78606995295699,0.407221392969231,"AK",2023-01-07,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"29",0.263175654432891,0.147099785272946,"AK",2023-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"30",1.3610772937632,0.348933934827869,"AK",2023-01-09,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
"31",1.87174575292793,0.230876491924354,"AK",2023-01-10,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
"32",1.1021553690797,0.27445074007206,"AK",2023-01-11,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"33",1.53166577312425,0.150534498090597,"AK",2023-01-12,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"34",1.83293655715842,0.307049554463708,"AK",2023-01-13,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1
"35",0.27383663265828,0.154742828455656,"AK",2023-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"36",0.274474796526791,0.157323298288483,"AK",2023-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"37",1.17963787733531,0.265912217924065,"AK",2023-01-16,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"38",3.614787092678,0.295279539666275,"AK",2023-01-17,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1
"39",1.72800448048773,0.245461202333232,"AK",2023-01-18,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"40",1.39423187842857,0.425082995968267,"AK",2023-01-19,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1
"41",2.76901341080272,0.254289576170246,"AK",2023-01-20,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
"42",NA,NA,"AK",2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1.48957152536009,0.49853404450871,"AL",2022-12-11,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"44",1.27508709608395,0.418718749572761,"AL",2022-12-12,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1
"45",0.118489161959443,0.0885747134711166,"AL",2022-12-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"46",0.87467648626177,0.303764811475068,"AL",2022-12-14,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"47",1.16311181031932,0.274208458491016,"AL",2022-12-15,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"48",0.847685317539384,0.296458545671804,"AL",2022-12-16,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
"49",0.318806301750425,0.0802950833433486,"AL",2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"50",0.321854409116996,0.0788132056661777,"AL",2022-12-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"51",0.395128865189383,0.195722001999883,"AL",2022-12-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"52",1.79042018435661,0.234053060802507,"AL",2022-12-20,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0
"53",2.43230604600661,0.43554962482606,"AL",2022-12-21,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1
"54",NA,NA,"AL",2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,"AL",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",0.108619351362276,0.075008975366892,"AL",2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57",NA,NA,"AL",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",1.00335831761244,0.27741719570407,"AL",2022-12-26,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"59",1.33195037957012,0.221833178102667,"AL",2022-12-27,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
"60",1.75792768009286,0.359131774576694,"AL",2022-12-28,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0
"61",2.35508326574614,0.302060763582968,"AL",2022-12-29,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1
"62",1.5223085786179,0.376730381631108,"AL",2022-12-30,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
"63",NA,NA,"AL",2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",1.77862062713399,0.232273026607713,"AL",2023-01-02,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
"66",1.92134339841062,0.240180404025281,"AL",2023-01-03,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1
"67",1.83466086114408,0.349481228043621,"AL",2023-01-04,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
"68",1.35800533131392,0.248123130711575,"AL",2023-01-05,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
"69",1.55999213750872,0.383618679119145,"AL",2023-01-06,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"70",1.82338500687404,0.424051574156921,"AL",2023-01-07,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1
"71",1.35518428924315,0.632038926222886,"AL",2023-01-08,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1
"72",1.09670246311888,0.295722751015491,"AL",2023-01-09,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1
"73",1.13850643460592,0.240363229879894,"AL",2023-01-10,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"74",0.436215536217855,0.298517360096415,"AL",2023-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"75",0.935681832490733,0.421746040288385,"AL",2023-01-12,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1
"76",NA,NA,"AL",2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",NA,NA,"AL",2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",NA,NA,"AL",2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",NA,NA,"AL",2023-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",NA,NA,"AL",2023-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",1.4855636087866,0.269831757385203,"AL",2023-01-18,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"82",0.277427731018178,0.188648427687665,"AL",2023-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83",0.282288439599682,0.197037498688509,"AL",2023-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84",NA,NA,"AL",2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",0.768042656662704,0.303413894527102,"AR",2022-12-11,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"86",3.37334668757407,0.325640589813777,"AR",2022-12-12,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
"87",1.25707482261229,0.303861336351035,"AR",2022-12-13,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0
"88",1.6753826527987,0.289633192232186,"AR",2022-12-14,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"89",1.9511176201108,0.197446611582265,"AR",2022-12-15,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1
"90",2.56276713396628,0.416251637634469,"AR",2022-12-16,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1
"91",0.931960240226845,0.272842238189691,"AR",2022-12-17,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"92",0.605088986875116,0.257875766518239,"AR",2022-12-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"93",2.32029924314505,0.239497338627627,"AR",2022-12-19,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
"94",1.90996396921414,0.310997670593258,"AR",2022-12-20,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0
"95",1.89288767997215,0.244366804260204,"AR",2022-12-21,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0
"96",1.2759194979786,0.279998904750303,"AR",2022-12-22,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"97",1.71512838883951,0.35428070396908,"AR",2022-12-23,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"98",2.02594210530678,0.103453410920365,"AR",2022-12-24,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"99",0.722413341365833,0.231476993163905,"AR",2022-12-25,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"100",4.44200340709066,0.149963755838699,"AR",2022-12-26,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1
"101",0.910865548910353,0.298214590282094,"AR",2022-12-27,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"102",0.912723915572886,0.282885211558468,"AR",2022-12-28,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"103",5.32403868579722,0.379015580700449,"AR",2022-12-29,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
"104",2.09249439517021,0.223892923767367,"AR",2022-12-30,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"105",0.717862530529703,0.309993164904396,"AR",2022-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"106",0.145677559099737,0.142283169621544,"AR",2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"107",1.70658039776407,0.201730398741382,"AR",2023-01-02,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"108",3.09435874139273,0.27706498174339,"AR",2023-01-03,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
"109",6.08715439249558,0.268022832684836,"AR",2023-01-04,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
"110",3.71181958568819,0.362095264152251,"AR",2023-01-05,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0
"111",1.48452583669724,0.33949153031769,"AR",2023-01-06,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"112",1.15166970316096,0.274335218744222,"AR",2023-01-07,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"113",1.69077179269487,0.211606411387519,"AR",2023-01-08,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"114",2.67917806497299,0.326732792069093,"AR",2023-01-09,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0
"115",5.39473284284573,0.302258334959895,"AR",2023-01-10,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0
