"","es_score","brier_score","location","target_date","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","X23D_50_CI","X23E_50_CI","X23B_50_CI","other_50_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","X23D_95_CI","X23E_95_CI","X23B_95_CI","other_95_CI"
"23",NA,NA,"AK",2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",NA,NA,"AK",2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,"AK",2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,"AK",2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1.11520241909724,0.393042511462263,"AK",2023-04-07,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"28",NA,NA,"AK",2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",0.0167399751886453,0.042166117157543,"AK",2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"34",NA,NA,"AK",2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.0230964691608916,0.0638846753780571,"AK",2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"38",0.0734661003210116,0.0702576788072908,"AK",2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"39",NA,NA,"AK",2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.0289922972098427,0.0837403616221874,"AK",2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"41",NA,NA,"AK",2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,"AL",2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,"AL",2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",0.0287569579309467,0.017921460818007,"AL",2023-03-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"46",0.0875498022704445,0.0175700440401805,"AL",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"47",0.0265213691336452,0.0172574169420973,"AL",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"48",0.0258571978779866,0.0169819473787313,"AL",2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"49",NA,NA,"AL",2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,"AL",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.994969725247985,0.428117825882748,"AL",2023-03-20,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"52",NA,NA,"AL",2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",0.0249182873523056,0.0161188258301958,"AL",2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54",NA,NA,"AL",2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",0.0268392984838469,0.0159986814339467,"AL",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56",0.998790152265157,0.42876055095891,"AL",2023-03-25,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"57",NA,NA,"AL",2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",0.0952337946606054,0.0160531936889271,"AL",2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59",NA,NA,"AL",2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,"AL",2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,"AL",2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,"AL",2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,"AL",2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,"AL",2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.0345422934732324,0.017366782492689,"AL",2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"66",NA,NA,"AL",2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",0.0364439440214801,0.0181011405803498,"AL",2023-04-05,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"68",1.79012209572759,0.836104388436788,"AL",2023-04-06,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0
"69",NA,NA,"AL",2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",0.129744263390546,0.0195772468201502,"AL",2023-04-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"71",NA,NA,"AL",2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.938056556863377,0.420826050529685,"AL",2023-04-10,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"73",0.993864319560561,0.746341699623718,"AL",2023-04-11,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"74",0.0539260419404887,0.0223979616926321,"AL",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"75",NA,NA,"AL",2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",0.0569230716040629,0.0242521317581476,"AL",2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"77",0.0627885647757114,0.0253070518961874,"AL",2023-04-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"78",NA,NA,"AL",2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",0.0728051565879128,0.027697320569623,"AL",2023-04-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"80",0.0782834805132643,0.029042247250324,"AL",2023-04-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"81",0.084334758921718,0.0304929866719897,"AL",2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"82",NA,NA,"AL",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",NA,NA,"AL",2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,"AL",2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",1.11385358043217,0.745244934145493,"AR",2023-03-12,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"86",0.0606008991391954,0.018988644911313,"AR",2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"87",0.958172923734011,0.225837369777364,"AR",2023-03-14,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"88",0.0504927928684309,0.0161257727225907,"AR",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"89",0.044368313912778,0.0148834679111632,"AR",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"90",0.644450633726582,0.169207714916193,"AR",2023-03-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"91",1.02651291839356,0.405857835857237,"AR",2023-03-18,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"92",NA,NA,"AR",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.0630435606582367,0.0109394977535805,"AR",2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94",0.519970240845112,0.0101662556850293,"AR",2023-03-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"95",1.37653702449724,0.00946301201475826,"AR",2023-03-22,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0
"96",0.0219041696967525,0.00882331365461106,"AR",2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"97",0.0214548784827537,0.00824129227448563,"AR",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"98",NA,NA,"AR",2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",1.23070381060796,0.451207261364352,"AR",2023-03-26,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"100",0.00417036022532637,0.00679077116313603,"AR",2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"101",2.11658644837267,0.290832160000998,"AR",2023-03-28,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"102",0.357217067670226,0.00602824499237575,"AR",2023-03-29,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"103",0.0110931408028654,0.00569817897816803,"AR",2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"104",0.00270595622970377,0.00539870862837534,"AR",2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"105",0.00337125885456389,0.00512766914420494,"AR",2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"106",0.010087204135667,0.00488327403878184,"AR",2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"107",0.00244393074213904,0.00466411492759896,"AR",2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"108",0.10785428759019,0.00446917184992222,"AR",2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"109",0.0487826445323273,0.00429783732628593,"AR",2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"110",0.00259245144969303,0.00414995851741839,"AR",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"111",1.27190315632199,0.460965674827674,"AR",2023-04-07,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"112",NA,NA,"AR",2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",0.00887251168303893,0.00385397805613303,"AR",2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"114",0.0200895109565481,0.00381057292449783,"AR",2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"115",0.00283645985751002,0.00380040941247915,"AR",2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"116",0.0105018862590565,0.00382909736223254,"AR",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"117",NA,NA,"AR",2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,"AR",2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,"AR",2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",1.1589367388498,0.44779742362357,"AR",2023-04-16,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"121",0.0152775644041235,0.00495307170694623,"AR",2023-04-17,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"122",NA,NA,"AR",2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,"AR",2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,"AR",2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0.0071129850891799,0.00864456993400785,"AR",2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"126",0.0440268683873299,0.0103764945837872,"AR",2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"127",1.22408248474664,0.0755166587961173,"AZ",2023-03-12,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"128",2.32165220081544,0.150725947535628,"AZ",2023-03-13,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0
"129",0.733465564144459,0.0810975994338348,"AZ",2023-03-14,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"130",0.831940248132681,0.115363891195191,"AZ",2023-03-15,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"131",0.829981575420438,0.0113915387095919,"AZ",2023-03-16,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
"132",1.81261080080894,0.574303823852484,"AZ",2023-03-17,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
"133",2.09959214353499,0.549139183134361,"AZ",2023-03-18,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"134",1.33810274063681,0.169022710325727,"AZ",2023-03-19,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1
"135",1.75590440922427,0.0913500729613285,"AZ",2023-03-20,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"136",0.990747048235603,0.167111779884366,"AZ",2023-03-21,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
"137",0.668433937300073,0.0978484300884771,"AZ",2023-03-22,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
"138",0.497594421451273,0.112343772546891,"AZ",2023-03-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"139",0.358402372918599,0.0118761426249494,"AZ",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"140",0.016497776973255,0.0120842422184669,"AZ",2023-03-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"141",0.674986153433697,0.102833069218645,"AZ",2023-03-26,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"142",1.54744516369854,0.113369166673496,"AZ",2023-03-27,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0
"143",3.11398245852075,0.0517649340465022,"AZ",2023-03-28,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
"144",1.15482885057469,0.0132922638990053,"AZ",2023-03-29,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"145",1.32640832101432,0.219121947142198,"AZ",2023-03-30,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"146",0.0728885370453512,0.0141518384712139,"AZ",2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"147",0.764087289997859,0.276195450706934,"AZ",2023-04-01,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"148",0.699961525830284,0.151495845692138,"AZ",2023-04-02,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"149",1.60945003187671,0.0596766660441744,"AZ",2023-04-03,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1
"150",1.42964491583647,0.170138517581802,"AZ",2023-04-04,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1
"151",1.44151375354409,0.0864959587265636,"AZ",2023-04-05,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1
"152",0.274608887906909,0.0180735428222475,"AZ",2023-04-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"153",0.65693212374897,0.0189734586702336,"AZ",2023-04-07,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"154",0.813755931300371,0.0987438534066807,"AZ",2023-04-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"155",2.05365577377459,0.14322280297962,"AZ",2023-04-09,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1
"156",2.10385819548252,0.142502148854423,"AZ",2023-04-10,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0
"157",1.78231610667101,0.209250526230967,"AZ",2023-04-11,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
"158",0.131631800796259,0.0249425072241134,"AZ",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"159",0.69999067820475,0.0264955993332102,"AZ",2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"160",0.648723304555337,0.262655115779556,"AZ",2023-04-14,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"161",0.943245288436221,0.0300524080000767,"AZ",2023-04-15,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0
"162",1.13691059200283,0.248358023745545,"AZ",2023-04-16,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0
"163",2.58604102583072,0.117469536532217,"AZ",2023-04-17,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
"164",1.56409334157707,0.181053569125978,"AZ",2023-04-18,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
"165",4.16572459498415,0.0684005899039721,"AZ",2023-04-19,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0
"166",2.71628098786276,0.238867922960518,"AZ",2023-04-20,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
"167",1.03232300883798,0.76077722682047,"AZ",2023-04-21,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
"168",0.453231404312687,0.0488571995275981,"AZ",2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"169",3.77488222789641,0.146598351209106,"CA",2023-03-12,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1
"170",4.66843729130202,0.165604018315568,"CA",2023-03-13,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0
"171",2.15312625780626,0.131241678582672,"CA",2023-03-14,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"172",3.15058987497675,0.130049510278129,"CA",2023-03-15,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0
"173",2.64245180325159,0.0984198254394037,"CA",2023-03-16,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1
"174",4.10187695341205,0.150595680984874,"CA",2023-03-17,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0
"175",1.53489003702571,0.131044306700692,"CA",2023-03-18,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0
"176",3.17480566590274,0.168515556531226,"CA",2023-03-19,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1
"177",4.8631451179692,0.0641668227491386,"CA",2023-03-20,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1
"178",3.03243943097328,0.0911352010439298,"CA",2023-03-21,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
"179",1.72615048618671,0.122130848475022,"CA",2023-03-22,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0
"180",2.58483576588158,0.135315424205506,"CA",2023-03-23,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0
"181",2.56973435933042,0.132557919044244,"CA",2023-03-24,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0
"182",5.97256396533817,0.229200369627708,"CA",2023-03-25,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0
"183",3.33425083414549,0.171275040760071,"CA",2023-03-26,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1
"184",3.88766538416305,0.0989076360593207,"CA",2023-03-27,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
"185",4.06704373613147,0.0562128324725491,"CA",2023-03-28,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1
"186",4.31827879215005,0.196995247170435,"CA",2023-03-29,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1
"187",4.0914681507086,0.0740914735021263,"CA",2023-03-30,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0
"188",2.11805715405057,0.119450567170532,"CA",2023-03-31,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
"189",4.33823760126202,0.194630878201484,"CA",2023-04-01,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
"190",2.54556139582865,0.165648231753997,"CA",2023-04-02,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"191",3.53404359879979,0.156145511112985,"CA",2023-04-03,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"192",5.17563626007838,0.0862259687767418,"CA",2023-04-04,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"193",3.21336200710466,0.162116809223816,"CA",2023-04-05,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1
"194",4.38295387351006,0.198384569725761,"CA",2023-04-06,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0
"195",3.12016203973313,0.145107447756685,"CA",2023-04-07,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
"196",4.17539175630969,0.135462580567313,"CA",2023-04-08,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
"197",1.31533680486547,0.0790674765875836,"CA",2023-04-09,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1
"198",4.08430753680243,0.187221418966381,"CA",2023-04-10,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1
"199",9.17651260513488,0.114645234895144,"CA",2023-04-11,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0
"200",2.83346265081216,0.207520648818407,"CA",2023-04-12,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"201",6.30958825249387,0.151224933748941,"CA",2023-04-13,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1
"202",12.046284066698,0.0988516735453012,"CA",2023-04-14,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
"203",5.82393904677919,0.163347631619992,"CA",2023-04-15,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1
"204",4.48830966448194,0.156914260954968,"CA",2023-04-16,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1
"205",9.4205648931232,0.163202901622235,"CA",2023-04-17,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0
"206",6.94393956796344,0.152198706395027,"CA",2023-04-18,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"207",4.04790135688719,0.216729748737847,"CA",2023-04-19,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0
"208",4.39477897369725,0.217566221920472,"CA",2023-04-20,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
"209",10.6196851767078,0.133199409675295,"CA",2023-04-21,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
"210",2.98391896129141,0.306214054620229,"CA",2023-04-22,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1
"211",0.0150357851994315,0.00403209587314357,"CO",2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"212",0.0147330018775215,0.00411063928004301,"CO",2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
