...1,es_score,brier_score,location,target_date,X23E_50_CI,X23F_50_CI,X24A_50_CI,other_50_CI,X23E_95_CI,X23F_95_CI,X24A_95_CI,other_95_CI
97,NA,NA,AR,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
100,0.00893428001981687,0.00706197499740895,AR,2024-02-05,1,1,1,1,1,1,1,1
101,0.00956439701331969,0.006325780459904,AR,2024-02-06,1,1,1,1,1,1,1,1
102,0.00696688268560978,0.0056632369245644,AR,2024-02-07,1,1,1,1,1,0,0,1
103,0.0232421950901752,0.00506747691474655,AR,2024-02-08,1,1,1,1,1,1,1,1
104,0.0214461230873575,0.004532193813246895,AR,2024-02-09,1,1,1,1,1,1,0,0
105,NA,NA,AR,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
107,0.0044234761704665,0.003233854934504835,AR,2024-02-12,1,1,1,1,1,1,1,1
108,1.20487466004577,0.4626631313337355,AR,2024-02-13,1,1,0,0,1,1,0,0
109,0.0136171171707237,0.002577281125084125,AR,2024-02-14,1,1,1,1,1,0,0,1
110,NA,NA,AR,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
114,0.0074707716819815,0.001453576378496805,AR,2024-02-19,1,1,1,1,1,1,1,1
115,0.00693382657646759,0.001295283127173195,AR,2024-02-20,1,1,1,1,1,1,1,1
116,NA,NA,AR,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
121,0.00317820071389366,6.4601776789495e-4,AR,2024-02-26,1,1,1,1,1,1,1,1
122,NA,NA,AR,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
124,1.37532633808005,0.96996553663489,AR,2024-02-29,1,1,0,0,1,1,0,0
125,6.2416315735124e-4,4.0519213709255e-4,AR,2024-03-01,1,1,1,1,1,1,1,1
126,NA,NA,AR,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
127,3.28079512428876,0.1991695673128085,AZ,2024-01-21,1,1,0,0,1,0,0,0
128,1.27743554428263,0.0603553289878425,AZ,2024-01-22,1,0,1,1,1,0,1,0
129,1.08083404960615,0.0762178178052035,AZ,2024-01-23,1,1,1,1,1,1,0,0
130,2.6633325495669,0.3367868931654145,AZ,2024-01-24,1,0,0,0,1,0,0,0
131,0.112208610204109,0.0107214962686442,AZ,2024-01-25,1,1,1,1,1,0,0,1
132,1.06206063557399,0.434500905315882,AZ,2024-01-26,1,1,0,0,1,1,0,0
133,1.10587370292886,0.1296594470600035,AZ,2024-01-27,1,1,1,0,1,0,0,0
134,0.0096742531230523,0.0073181605176117,AZ,2024-01-28,1,1,1,1,1,1,1,1
135,1.41119308715242,0.1126029364773555,AZ,2024-01-29,1,0,1,1,1,0,0,1
136,0.862127434744015,0.0960413418362755,AZ,2024-01-30,1,1,1,1,1,1,1,1
137,0.654625364712898,0.068698155350418,AZ,2024-01-31,1,1,1,1,1,1,0,0
138,0.0445162915184692,0.0043459311082143,AZ,2024-02-01,1,1,1,1,1,1,0,0
139,0.0395830612816437,0.00380821181028742,AZ,2024-02-02,1,1,1,1,0,1,0,1
140,NA,NA,AZ,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
141,0.0500948186505199,0.00291872085357608,AZ,2024-02-04,1,1,1,1,1,1,1,1
142,2.51088106401476,0.1621888480384725,AZ,2024-02-05,1,0,0,1,1,0,0,1
143,0.6733605189062,0.0409212826384139,AZ,2024-02-06,1,1,1,1,1,0,1,0
144,0.460755636348172,0.00195046368224262,AZ,2024-02-07,1,1,1,1,1,0,0,1
145,0.00250337014077096,0.001703637529558755,AZ,2024-02-08,1,1,1,1,1,1,1,1
146,1.19742872559988,0.315478879783706,AZ,2024-02-09,1,1,0,0,1,1,0,0
147,0.00686826418153656,0.001298145695753275,AZ,2024-02-10,1,1,1,1,1,1,1,1
148,0.985853908746575,0.119825784311814,AZ,2024-02-11,1,1,1,0,1,1,0,0
149,0.0826918252495761,9.8773384335003e-4,AZ,2024-02-12,1,1,1,1,1,1,1,1
150,0.816605064042444,0.064605110739264,AZ,2024-02-13,1,1,1,0,1,1,1,1
151,0.19936436197303,7.50607973672325e-4,AZ,2024-02-14,1,1,1,1,1,1,1,1
152,8.694585003121e-4,6.54064071406815e-4,AZ,2024-02-15,1,1,1,1,1,1,1,1
153,0.00667901757021136,5.69796115816775e-4,AZ,2024-02-16,1,1,1,1,1,1,1,1
154,0.035659996649359,4.96270963107085e-4,AZ,2024-02-17,1,1,1,1,1,1,0,0
155,0.874055145764308,0.051443554629688,AZ,2024-02-18,1,1,1,0,1,0,0,1
156,0.109246865967287,3.76225422248525e-4,AZ,2024-02-19,1,1,1,1,1,1,1,1
157,1.93951248135915,0.0674514032783215,AZ,2024-02-20,1,1,0,0,1,0,0,0
158,0.823755423301975,0.0351111713223613,AZ,2024-02-21,1,1,1,0,0,1,1,0
159,1.29973795305781,0.244458927077219,AZ,2024-02-22,1,1,0,0,1,1,0,0
160,0.00228736596175004,2.1578075222304e-4,AZ,2024-02-23,1,1,1,1,1,1,1,1
161,9.9271379547524e-4,1.87715928074805e-4,AZ,2024-02-24,1,1,1,1,1,1,1,1
162,2.15804440496336,0.217593390258173,AZ,2024-02-25,1,0,0,0,1,0,0,0
163,0.00867366822306792,1.42013358783375e-4,AZ,2024-02-26,1,1,1,1,1,1,1,1
164,1.20213291473319,0.089560080610839,AZ,2024-02-27,1,1,0,0,1,1,0,0
165,0.00320720772197836,1.07395726269695e-4,AZ,2024-02-28,1,1,1,1,1,1,1,1
166,0.00112897736765416,9.338164753815e-5,AZ,2024-02-29,1,1,1,1,1,1,1,1
167,1.1093091164095e-4,8.119034158076e-5,AZ,2024-03-01,1,1,1,1,1,1,1,1
168,0.00145633124975997,7.0586009488165e-5,AZ,2024-03-02,1,1,1,1,1,1,1,1
169,1.23335675324035,0.2499269948306505,CA,2024-01-21,1,1,0,0,1,1,1,1
170,0.595076122770504,0.0705564896198735,CA,2024-01-22,1,1,1,1,1,0,0,0
171,0.714634731891598,0.00627385378739315,CA,2024-01-23,1,1,1,1,1,0,0,1
172,0.661192823391738,0.086176189386832,CA,2024-01-24,1,1,1,1,1,1,1,1
173,3.11692259407144,0.151801117007662,CA,2024-01-25,1,0,0,0,1,0,0,0
174,2.8171064875745,0.1109852224784785,CA,2024-01-26,1,1,0,0,1,0,0,0
175,0.7808735957959,0.003686360701759485,CA,2024-01-27,1,1,1,1,1,1,1,1
176,0.692392434798378,0.04478284977082075,CA,2024-01-28,1,1,1,1,1,1,0,0
177,3.51557481213419,0.087428368106137,CA,2024-01-29,1,1,0,0,1,1,0,0
178,1.68452234302177,0.0726555042162935,CA,2024-01-30,1,1,0,1,1,0,0,1
179,2.94522419434142,0.0844817228285895,CA,2024-01-31,1,0,0,1,1,0,0,0
180,8.33861984917304,0.1059321493787715,CA,2024-02-01,1,0,0,0,1,0,0,0
181,7.1174426621155,0.106651624342522,CA,2024-02-02,1,1,0,0,1,0,0,0
182,0.798611752098406,0.04178981373918485,CA,2024-02-03,1,1,1,1,1,0,0,1
183,0.671464316618694,0.03507465183753655,CA,2024-02-04,1,1,1,1,1,1,0,0
184,1.55682431463746,0.0641826809473945,CA,2024-02-05,1,1,0,0,1,0,0,0
185,7.60561809404072,0.108676722134902,CA,2024-02-06,1,0,0,0,1,0,0,0
186,4.81861056128703,0.0862922753508285,CA,2024-02-07,1,0,0,0,1,0,0,0
187,1.10688974958293,0.03370029228915535,CA,2024-02-08,1,1,1,0,1,1,0,0
188,8.87658214401176,0.1191597009195445,CA,2024-02-09,1,1,0,0,1,1,0,0
189,5.7364819245682,0.148602927247696,CA,2024-02-10,1,0,0,0,1,0,0,0
190,0.00727451994895779,4.6616512051455e-4,CA,2024-02-11,1,1,1,1,1,1,1,1
191,5.61364270426451,0.110663760105497,CA,2024-02-12,1,1,0,0,1,0,0,0
192,5.453692229515,0.0887459887272315,CA,2024-02-13,1,1,0,0,1,0,0,0
193,2.5257017341814,0.03876306020003795,CA,2024-02-14,1,1,0,0,1,0,0,0
194,7.89503710224719,0.118248412454098,CA,2024-02-15,1,0,0,0,1,0,0,0
195,1.71525301355885,0.03644184744651385,CA,2024-02-16,1,1,0,0,1,1,0,0
196,0.877603153992389,0.03284202903207555,CA,2024-02-17,1,1,1,0,1,1,0,0
197,2.06308201890403,0.0546570698295555,CA,2024-02-18,1,1,0,0,1,1,0,0
198,1.35532514701776,0.03855378579414715,CA,2024-02-19,1,1,0,0,1,0,0,0
199,0.0268807288445601,1.30946043320765e-4,CA,2024-02-20,1,1,1,1,1,1,1,1
200,7.25573860701073,0.086977805354471,CA,2024-02-21,1,1,0,0,1,1,0,0
201,3.6801239485816,0.064574793762143,CA,2024-02-22,1,0,0,0,1,0,0,0
202,4.69426054702228,0.0647776853677675,CA,2024-02-23,1,1,0,0,1,0,0,0
203,2.32256742286892,0.058162141799812,CA,2024-02-24,1,1,0,0,1,0,1,0
204,0.0502212032873477,6.441142809307e-5,CA,2024-02-25,1,1,1,1,1,1,1,1
205,5.58921056168194,0.0785064071081925,CA,2024-02-26,1,1,0,0,1,0,0,0
206,9.76229763427642,0.116463260551485,CA,2024-02-27,1,1,0,0,1,0,0,0
207,6.31433619903108,0.077436028785372,CA,2024-02-28,1,1,0,0,1,1,0,0
208,0.00168043843672728,3.647172076252455e-5,CA,2024-02-29,1,1,1,1,1,1,1,1
209,0.00242147492546549,3.16341968546577e-5,CA,2024-03-01,1,1,1,1,1,1,1,1
210,0.019580225277653,2.74373770475924e-5,CA,2024-03-02,1,1,1,1,1,1,1,1
211,NA,NA,CO,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
212,0.172692628350595,0.01084638684876915,CO,2024-01-22,1,1,1,1,1,1,1,1
213,0.0325509438668486,0.0096041357503532,CO,2024-01-23,1,1,1,1,1,1,1,1
214,NA,NA,CO,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,CO,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
216,0.0211337764933305,0.00663488678495965,CO,2024-01-26,1,1,1,1,1,1,0,0
217,NA,NA,CO,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
219,0.0543737946325123,0.00455451216731025,CO,2024-01-29,1,1,1,1,0,1,0,1
220,0.00365589762029628,0.00401286299874819,CO,2024-01-30,1,1,1,1,1,1,1,1
221,0.00316175726130839,0.003533739310455605,CO,2024-01-31,1,1,1,1,1,1,1,1
222,0.0379363071893365,0.003110275025850515,CO,2024-02-01,1,1,1,1,1,1,1,1
223,0.0182855631722776,0.00273629392296014,CO,2024-02-02,1,1,1,1,1,1,1,1
224,NA,NA,CO,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
226,0.00130929306129765,0.00185864335251084,CO,2024-02-05,1,1,1,1,1,1,1,1
227,0.00155723298350431,0.00163266958843768,CO,2024-02-06,1,1,1,1,1,1,1,1
228,0.00115307903089605,0.001433726419831395,CO,2024-02-07,1,1,1,1,1,1,1,1
229,0.00435882837513442,0.00125866773323052,CO,2024-02-08,1,1,1,1,1,1,1,1
230,0.00340904109450749,0.00110469700261011,CO,2024-02-09,1,1,1,1,1,1,1,1
231,1.30535201668766,0.47692800793872703,CO,2024-02-10,1,1,0,0,1,1,0,0
232,NA,NA,CO,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
233,0.00233130733697874,7.4586188369221e-4,CO,2024-02-12,1,1,1,1,1,1,1,1
234,1.32659201395173,0.481021447367978,CO,2024-02-13,1,1,0,0,1,1,0,0
235,NA,NA,CO,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
236,3.5054111647876e-4,5.0278176891968e-4,CO,2024-02-15,1,1,1,1,1,1,1,1
237,NA,NA,CO,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
241,2.0719642920435e-4,2.5994792970137e-4,CO,2024-02-20,1,1,1,1,1,1,1,1
242,0.002762829801379,2.27764170769225e-4,CO,2024-02-21,1,1,1,1,1,1,1,1
243,NA,NA,CO,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
244,1.36923170611855,0.490226753491553,CO,2024-02-23,1,1,0,0,1,1,0,0
245,NA,NA,CO,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
247,7.9058734784678e-4,1.17549520358465e-4,CO,2024-02-26,1,1,1,1,1,1,1,1
248,6.76984030991562e-5,1.02977440896785e-4,CO,2024-02-27,1,1,1,1,1,1,1,1
249,6.44457119114254e-5,9.021157844773e-5,CO,2024-02-28,1,1,1,1,1,1,1,1
250,2.0377403234041e-4,7.902859052155e-5,CO,2024-02-29,1,1,1,1,1,1,1,1
251,NA,NA,CO,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
253,0.0305221207639029,0.0064989981824263,CT,2024-01-21,1,1,1,1,1,1,1,1
254,0.28358379795662,0.0057035309812728,CT,2024-01-22,1,1,1,1,1,1,1,1
255,0.363066002557764,0.0050017018068315,CT,2024-01-23,1,1,1,1,1,1,1,1
256,0.140110812672009,0.004383174115799255,CT,2024-01-24,1,1,1,1,1,1,1,1
257,1.00714962340494,0.1881510218664455,CT,2024-01-25,1,1,1,0,1,0,1,0
258,0.0327707637350753,0.00335967889355424,CT,2024-01-26,1,1,1,1,1,1,1,1
259,NA,NA,CT,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
260,0.00295357088529286,0.002569295939964555,CT,2024-01-28,1,1,1,1,1,1,1,1
261,0.951762382320332,0.119826420167243,CT,2024-01-29,1,1,1,0,1,1,0,0
262,0.00921943307387282,0.00196094855053273,CT,2024-01-30,1,1,1,1,1,1,1,1
263,0.00824837767593398,0.001712002652277495,CT,2024-01-31,1,1,1,1,1,1,1,1
264,0.944918992674997,0.155415370619357,CT,2024-02-01,1,0,0,1,1,0,0,1
265,0.0814725596042498,0.001303379205431345,CT,2024-02-02,1,1,1,1,1,1,1,1
266,NA,NA,CT,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
267,0.0011049957694769,9.9091294303798e-4,CT,2024-02-04,1,1,1,1,1,1,1,1
268,0.00809620776000683,8.6361276801621e-4,CT,2024-02-05,1,1,1,1,1,1,1,1
269,1.11195040602222,0.189883098670954,CT,2024-02-06,1,0,0,1,1,0,0,1
270,0.0104383644494889,6.55445387777445e-4,CT,2024-02-07,1,1,1,1,1,1,1,1
271,1.33731467429313,0.4859809102793745,CT,2024-02-08,1,1,0,0,1,1,0,0
272,0.00519186291373441,4.9698677691907e-4,CT,2024-02-09,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
274,4.4197002345024e-4,3.76534712961385e-4,CT,2024-02-11,1,1,1,1,1,1,1,1
275,0.0102911710190846,3.27658540512765e-4,CT,2024-02-12,1,1,1,1,1,1,1,1
276,NA,NA,CT,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
277,3.2272353544961e-4,2.4800316326226e-4,CT,2024-02-14,1,1,1,1,1,1,1,1
278,2.2521350998715e-4,2.15718451264875e-4,CT,2024-02-15,1,1,1,1,1,1,1,1
279,NA,NA,CT,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
280,2.5733030007206e-4,1.63153428799225e-4,CT,2024-02-17,1,1,1,1,1,1,1,1
281,NA,NA,CT,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
282,5.407811253466e-4,1.2334800720826e-4,CT,2024-02-19,1,1,1,1,1,1,1,1
283,NA,NA,CT,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
284,9.0165665690195e-4,9.3223507276355e-5,CT,2024-02-21,1,1,1,1,1,1,1,1
285,1.36609579880041,0.491132934753795,CT,2024-02-22,1,0,0,1,1,0,0,1
286,2.8278614430778e-4,7.0437241176115e-5,CT,2024-02-23,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
288,5.0412173651059e-4,5.3209045033625e-5,CT,2024-02-25,1,1,1,1,1,1,1,1
289,3.39552675697715e-5,4.62432195703737e-5,CT,2024-02-26,1,1,1,1,1,1,1,1
290,1.863509210948e-4,4.018780642153735e-5,CT,2024-02-27,1,1,1,1,1,1,1,1
291,3.60341615093995e-5,3.492417776033515e-5,CT,2024-02-28,1,1,1,1,1,1,1,1
292,2.1468331270505e-4,3.034908412902195e-5,CT,2024-02-29,1,1,1,1,1,1,1,1
293,NA,NA,CT,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
295,1.21063831201106,0.82943850844948,DC,2024-01-21,1,0,0,1,1,0,0,1
296,NA,NA,DC,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
297,0.0245359389686871,0.00681097931066555,DC,2024-01-23,1,1,1,1,1,1,1,1
298,NA,NA,DC,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
305,0.00187789176703743,0.00222582096537735,DC,2024-01-31,1,1,1,1,1,1,0,0
306,0.00193180158800069,0.00193000789511808,DC,2024-02-01,1,1,1,1,1,1,1,1
307,0.00168915082469012,0.001672705789621985,DC,2024-02-02,1,1,1,1,1,1,1,1
308,NA,NA,DC,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA
