"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","other_95_CI"
"1",0.673037819626368,0.35186730068317,"AK",2022-08-14,1,1,1,1,1,1
"2",0.338023065043384,0.0104520484990121,"AK",2022-08-15,1,1,1,1,1,1
"3",0.43304229830871,0.200816761804091,"AK",2022-08-16,1,1,1,0,0,1
"4",0.995548289620481,0.178018355150386,"AK",2022-08-17,1,1,0,1,0,0
"5",0.0488075756416338,0.00917354283963143,"AK",2022-08-18,1,1,1,1,1,1
"6",0.420940920729426,0.18228784366914,"AK",2022-08-19,1,1,1,1,1,1
"7",1.08344627980131,0.878738809372167,"AK",2022-08-20,0,0,1,0,0,1
"8",0.144739536120601,0.00806184350822595,"AK",2022-08-21,1,1,1,0,0,1
"9",1.97847392889542,0.591559005355685,"AK",2022-08-22,0,0,1,0,0,1
"10",0.00535098813697288,0.00740083696123875,"AK",2022-08-23,1,1,1,1,1,1
"11",NA,NA,"AK",2022-08-24,NA,NA,NA,NA,NA,NA
"12",0.016474868674973,0.0067965687388677,"AK",2022-08-25,1,1,1,1,1,1
"13",NA,NA,"AK",2022-08-26,NA,NA,NA,NA,NA,NA
"14",0.0161300892544759,0.0062436023121554,"AK",2022-08-27,1,1,1,1,1,1
"15",0.0151366767223812,0.00598483628708291,"AK",2022-08-28,1,1,1,1,1,1
"16",0.0300564164924655,0.00573714156013819,"AK",2022-08-29,1,1,1,1,1,1
"17",0.0151035502925552,0.00550000261008149,"AK",2022-08-30,1,1,1,1,1,1
"18",0.885698000922156,0.364199527651986,"AK",2022-08-31,0,0,1,0,0,1
"19",NA,NA,"AK",2022-09-01,NA,NA,NA,NA,NA,NA
"20",0.00382420317993598,0.00484718502901856,"AK",2022-09-02,1,1,1,1,1,1
"21",NA,NA,"AK",2022-09-03,NA,NA,NA,NA,NA,NA
"22",0.00312404018987074,0.00445650570222688,"AK",2022-09-04,1,1,1,0,0,1
"23",NA,NA,"AK",2022-09-05,NA,NA,NA,NA,NA,NA
"24",0.021598522381629,0.0040978467374704,"AK",2022-09-06,1,1,1,0,0,1
"25",0.00261505058660912,0.00392965560258364,"AK",2022-09-07,1,1,1,1,1,1
"26",NA,NA,"AK",2022-09-08,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2022-09-09,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2022-09-10,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2022-09-11,NA,NA,NA,NA,NA,NA
"30",NA,NA,"AK",2022-09-12,NA,NA,NA,NA,NA,NA
"31",NA,NA,"AK",2022-09-13,NA,NA,NA,NA,NA,NA
"32",0.00178226264510717,0.00293223520664053,"AK",2022-09-14,1,1,1,1,1,1
"33",NA,NA,"AK",2022-09-15,NA,NA,NA,NA,NA,NA
"34",0.00699998415513685,0.0026972971267177,"AK",2022-09-16,1,1,1,1,1,1
"35",0.00173245404338769,0.00258702791192886,"AK",2022-09-17,1,1,1,1,1,1
"36",0.00602373589091179,0.00248129149609789,"AK",2022-09-18,1,1,1,1,1,1
"37",0.0213272823671317,0.00237989859896927,"AK",2022-09-19,1,1,1,1,1,1
"38",NA,NA,"AK",2022-09-20,NA,NA,NA,NA,NA,NA
"39",0.00111667717311084,0.00218942729551034,"AK",2022-09-21,1,1,1,1,1,1
"40",NA,NA,"AK",2022-09-22,NA,NA,NA,NA,NA,NA
"41",0.00150759408664662,0.00201425840352489,"AK",2022-09-23,1,1,1,1,1,1
"42",NA,NA,"AK",2022-09-24,NA,NA,NA,NA,NA,NA
"43",2.12841853865345,0.127913672863702,"AL",2022-08-14,0,0,1,0,0,1
"44",1.26782899781899,0.31558107169049,"AL",2022-08-15,1,1,1,0,0,0
"45",0.947441608788494,0.332182063993301,"AL",2022-08-16,1,1,1,0,0,1
"46",0.946379078868984,0.343219276110257,"AL",2022-08-17,1,1,0,1,0,0
"47",4.48555474428756,0.515697089945953,"AL",2022-08-18,0,0,1,0,1,0
"48",2.5544014057379,0.497637886542162,"AL",2022-08-19,0,0,1,0,0,1
"49",1.56447271182706,0.0570627390070463,"AL",2022-08-20,0,0,1,0,0,0
"50",1.37564773520244,0.0560729443731636,"AL",2022-08-21,0,0,1,0,0,1
"51",0.683406884825219,0.245995603963053,"AL",2022-08-22,1,1,1,0,0,1
"52",3.8747453835593,0.501470413446922,"AL",2022-08-23,0,0,1,0,0,1
"53",1.04445011610348,0.143068812366017,"AL",2022-08-24,1,1,1,1,1,1
"54",0.880586725903982,0.148975620192189,"AL",2022-08-25,1,1,1,0,0,1
"55",0.999724056142459,0.325598671636354,"AL",2022-08-26,1,1,0,0,0,0
"56",0.579200108013768,0.236573923173384,"AL",2022-08-27,1,1,1,0,0,1
"57",0.436185020601796,0.245346351410153,"AL",2022-08-28,1,1,1,0,0,1
"58",3.71884571219037,0.119370867920538,"AL",2022-08-29,0,0,1,0,0,0
"59",1.12628416974108,0.339201115094992,"AL",2022-08-30,1,1,0,0,0,0
"60",1.6499284055204,0.416653557981734,"AL",2022-08-31,0,0,1,1,1,1
"61",0.664361094290948,0.153405681668335,"AL",2022-09-01,1,1,1,0,0,1
"62",0.470068292023347,0.172540556226405,"AL",2022-09-02,1,1,1,1,1,1
"63",1.13649539451596,0.395071334754696,"AL",2022-09-03,0,1,1,0,0,1
"64",1.22636192619836,0.0441541492419013,"AL",2022-09-04,0,0,1,1,1,1
"65",NA,NA,"AL",2022-09-05,NA,NA,NA,NA,NA,NA
"66",0.57776535858787,0.32581310734716,"AL",2022-09-06,1,1,1,0,0,1
"67",0.363700561842791,0.184030451997422,"AL",2022-09-07,1,1,1,0,0,1
"68",1.4531625552009,0.376654461673997,"AL",2022-09-08,0,0,1,0,0,1
"69",0.304674693078009,0.278950689366615,"AL",2022-09-09,1,1,1,1,1,1
"70",0.780782455191003,0.75736583841638,"AL",2022-09-10,1,1,1,0,0,1
"71",0.354236653023152,0.327177914851018,"AL",2022-09-11,1,1,1,0,0,1
"72",0.715338826318419,0.359556155431188,"AL",2022-09-12,1,1,1,0,0,1
"73",0.386665209494648,0.169681457970627,"AL",2022-09-13,1,1,1,1,1,1
"74",0.864068281152996,0.400712333718218,"AL",2022-09-14,1,1,1,0,0,1
"75",0.641029362477547,0.036707867137138,"AL",2022-09-15,1,1,1,1,1,1
"76",0.47385937143672,0.401753223531737,"AL",2022-09-16,1,1,1,1,1,1
"77",0.480473080985061,0.402274976908287,"AL",2022-09-17,1,1,1,0,0,1
"78",0.0243807730808096,0.0349053219139491,"AL",2022-09-18,1,1,1,0,0,1
"79",0.633168169164861,0.526319708771271,"AL",2022-09-19,1,1,1,0,0,1
"80",0.260048065886354,0.0337521632954377,"AL",2022-09-20,1,1,1,1,1,1
"81",0.293084352778299,0.245292252562896,"AL",2022-09-21,1,1,1,0,0,1
"82",0.384704866531091,0.330442676974494,"AL",2022-09-22,1,1,1,1,1,1
"83",2.13798808214147,0.59208394223047,"AL",2022-09-23,0,0,1,0,0,1
"84",0.148469744824869,0.0315559660774044,"AL",2022-09-24,1,1,1,0,0,1
"85",0.114705227892539,0.0145880380491643,"AR",2022-08-14,1,1,1,1,0,0
"86",3.47505977767439,0.278007626555209,"AR",2022-08-15,0,0,0,0,0,0
"87",1.98683400600326,0.0140644884688195,"AR",2022-08-16,0,0,1,1,1,1
"88",0.569454903261052,0.086339865905846,"AR",2022-08-17,1,1,1,0,0,1
"89",0.456446710088799,0.132923956454901,"AR",2022-08-18,1,1,1,0,0,1
"90",2.18834876689812,0.530408166928745,"AR",2022-08-19,0,0,0,0,0,0
"91",0.758639489970707,0.0131256177352346,"AR",2022-08-20,1,1,1,0,0,1
"92",1.7891796976693,0.38332883051197,"AR",2022-08-21,1,0,0,0,0,0
"93",4.69858018023818,0.385172026277093,"AR",2022-08-22,0,0,0,0,0,0
"94",1.26877426177886,0.0812323094667383,"AR",2022-08-23,1,1,1,1,1,1
"95",2.11940131396831,0.230500562339877,"AR",2022-08-24,1,0,0,0,0,0
"96",2.35500579083602,0.280603376145128,"AR",2022-08-25,0,0,0,1,0,0
"97",0.444530525538102,0.142021659345983,"AR",2022-08-26,1,1,1,0,0,1
"98",0.485137251350632,0.0853764585016583,"AR",2022-08-27,1,1,1,0,0,1
"99",3.50269454435143,0.496122545642454,"AR",2022-08-28,0,0,1,0,0,1
"100",2.72576599318458,0.234213417616658,"AR",2022-08-29,0,0,0,0,0,0
"101",1.25674964195989,0.174362918047901,"AR",2022-08-30,1,1,0,0,0,0
"102",3.13671848392167,0.28745376358326,"AR",2022-08-31,1,0,0,0,0,0
"103",5.37186375690125,0.307389154943763,"AR",2022-09-01,0,0,1,0,0,1
"104",2.1384820519746,0.449329833099943,"AR",2022-09-02,0,0,0,0,0,0
"105",0.276154828427896,0.0105793836299121,"AR",2022-09-03,1,1,1,1,1,1
"106",1.17394226601437,0.295628346606997,"AR",2022-09-04,0,0,1,0,0,1
"107",1.22348033032817,0.284623265714126,"AR",2022-09-05,1,0,0,0,0,0
"108",5.43915254078149,0.241932198187815,"AR",2022-09-06,0,0,0,0,0,0
"109",7.84768313250391,0.386328744262633,"AR",2022-09-07,0,0,0,0,0,0
"110",5.41161372749109,0.458363814998875,"AR",2022-09-08,0,0,1,0,0,1
"111",3.09415550108145,0.372084796299871,"AR",2022-09-09,0,0,1,0,0,1
"112",1.0727515518532,0.255750567047952,"AR",2022-09-10,0,0,1,0,0,1
"113",0.294214982478757,0.124453588213936,"AR",2022-09-11,1,1,1,0,0,1
"114",5.25583154654487,0.327453013618794,"AR",2022-09-12,0,0,1,0,0,1
"115",1.09067820067631,0.208718248458149,"AR",2022-09-13,1,1,0,1,0,0
"116",1.2755220742149,0.0900915715711146,"AR",2022-09-14,0,1,0,0,1,0
"117",1.96139698509694,0.297708448327217,"AR",2022-09-15,0,0,1,1,1,1
"118",1.66750212646131,0.275551177075213,"AR",2022-09-16,1,0,0,1,0,0
"119",1.20827135477212,0.63097084595555,"AR",2022-09-17,1,0,0,1,0,0
"120",1.59676200144969,0.394813932407047,"AR",2022-09-18,0,0,1,0,0,1
"121",2.10067370010554,0.236687947331674,"AR",2022-09-19,1,0,0,0,0,0
"122",0.638998354061024,0.159790199011669,"AR",2022-09-20,1,1,1,0,0,1
"123",2.34416170576084,0.241400232192255,"AR",2022-09-21,1,0,0,0,0,0
"124",0.317204270764836,0.124461842479352,"AR",2022-09-22,1,1,1,0,0,1
"125",0.869937746871107,0.44471459605045,"AR",2022-09-23,0,0,1,1,1,1
"126",NA,NA,"AR",2022-09-24,NA,NA,NA,NA,NA,NA
"127",0.648269759940653,0.174955459051259,"AZ",2022-08-14,1,1,1,0,0,1
"128",3.98920613024699,0.246830106077293,"AZ",2022-08-15,1,0,0,0,0,0
"129",1.49121982044962,0.094919195175546,"AZ",2022-08-16,1,1,1,1,1,1
"130",1.01233713882599,0.174034232416837,"AZ",2022-08-17,1,1,0,0,0,0
"131",3.89162659571396,0.317779942303145,"AZ",2022-08-18,0,0,1,0,0,0
"132",1.0493234553732,0.206798829878466,"AZ",2022-08-19,1,1,1,0,0,1
"133",0.289649112389693,0.124676241581334,"AZ",2022-08-20,1,1,1,1,1,1
"134",6.12414380240133,0.403869102111754,"AZ",2022-08-21,0,0,0,0,0,1
"135",4.89495844437092,0.240105673095323,"AZ",2022-08-22,0,0,1,0,0,0
"136",0.499774506784822,0.100412907446737,"AZ",2022-08-23,1,1,1,0,0,1
"137",5.67347874534676,0.354228063304944,"AZ",2022-08-24,0,0,1,0,0,1
"138",0.384494857416302,0.166403923671907,"AZ",2022-08-25,1,1,1,1,1,1
"139",1.89629527591245,0.236862035238515,"AZ",2022-08-26,1,0,0,1,0,0
"140",0.586952877297663,0.147724537617482,"AZ",2022-08-27,1,1,1,0,0,1
"141",1.53214595417228,0.174522612901911,"AZ",2022-08-28,0,0,1,0,0,0
"142",2.14329553810335,0.162434133659081,"AZ",2022-08-29,0,0,1,0,0,1
"143",3.23086767724741,0.239077445278571,"AZ",2022-08-30,0,0,1,0,0,1
"144",1.20265414090532,0.0762847149893348,"AZ",2022-08-31,1,1,0,0,1,0
"145",2.60225750899303,0.283713072162568,"AZ",2022-09-01,0,0,0,0,0,0
"146",1.08329659453372,0.165511324343681,"AZ",2022-09-02,1,1,0,0,0,0
"147",0.371802489534903,0.00562305449940316,"AZ",2022-09-03,1,1,1,0,0,1
"148",0.410288911444988,0.133438364353747,"AZ",2022-09-04,1,1,1,1,1,1
"149",3.47161113322467,0.264853315581582,"AZ",2022-09-05,0,0,0,0,0,0
"150",4.70924665215237,0.328822915272109,"AZ",2022-09-06,0,0,0,0,0,0
"151",0.348155912862761,0.105063433437236,"AZ",2022-09-07,1,1,1,1,1,1
"152",3.07384968147063,0.45789891544101,"AZ",2022-09-08,0,0,1,0,0,1
"153",5.43553705647811,0.509430181073761,"AZ",2022-09-09,0,0,1,0,0,1
"154",2.32125713273012,0.31268602882187,"AZ",2022-09-10,0,0,0,0,0,0
"155",0.43367190469408,0.117960586311765,"AZ",2022-09-11,1,1,1,0,0,1
"156",4.01425660021692,0.214112191411676,"AZ",2022-09-12,0,0,0,0,0,0
"157",1.45233285345046,0.224199224746299,"AZ",2022-09-13,1,0,0,0,0,0
"158",4.29075185326607,0.43649598872353,"AZ",2022-09-14,0,0,1,0,0,1
"159",1.66580599034071,0.249096295061027,"AZ",2022-09-15,0,0,1,0,0,1
"160",0.181984177917868,0.00281098090354456,"AZ",2022-09-16,1,1,1,1,1,1
"161",1.60902168688846,0.254685779968227,"AZ",2022-09-17,1,0,0,0,0,0
"162",1.10239960172062,0.177826665810879,"AZ",2022-09-18,1,1,0,0,0,0
"163",5.97327626058688,0.271139185566341,"AZ",2022-09-19,0,0,0,0,0,0
"164",1.06294763999024,0.131077631577504,"AZ",2022-09-20,1,1,0,1,0,0
"165",5.07277110586852,0.42984312128094,"AZ",2022-09-21,0,0,0,0,0,0
"166",2.3079712674369,0.220511941725603,"AZ",2022-09-22,0,0,0,1,0,0
"167",0.293717986520294,0.00193245267969627,"AZ",2022-09-23,1,1,1,1,1,1
"168",0.0294646074104742,0.00183153773948747,"AZ",2022-09-24,1,1,1,1,1,1
"169",2.94094166130822,0.152732652950449,"CA",2022-08-14,1,1,0,0,0,0
"170",9.74102561277742,0.178230871631155,"CA",2022-08-15,0,0,0,0,0,0
"171",5.11901687690105,0.157933169728204,"CA",2022-08-16,1,0,0,0,0,0
"172",11.2310715654334,0.190456601331524,"CA",2022-08-17,0,0,0,0,0,0
"173",2.02272621453225,0.124933635091766,"CA",2022-08-18,1,1,0,0,0,0
"174",3.3436964783746,0.150878383007372,"CA",2022-08-19,1,0,0,0,0,0
"175",2.86932202080913,0.132082849905837,"CA",2022-08-20,1,1,0,0,0,0
"176",10.8567909211728,0.196110861362631,"CA",2022-08-21,0,0,0,0,0,0
"177",6.15314885128362,0.128814443531718,"CA",2022-08-22,1,0,0,0,0,0
"178",8.36724421768767,0.157960617154823,"CA",2022-08-23,0,0,0,1,0,0
"179",4.97273060740339,0.127823046544408,"CA",2022-08-24,1,0,0,0,0,0
"180",1.92936472313282,0.075448718783121,"CA",2022-08-25,1,1,1,0,0,0
"181",5.12488272695333,0.150163675976031,"CA",2022-08-26,1,0,0,0,0,0
"182",14.695978660183,0.220490798878422,"CA",2022-08-27,0,0,0,0,0,0
"183",7.85138319383644,0.138746577754814,"CA",2022-08-28,0,0,0,0,0,0
"184",8.52696240514993,0.122454688136006,"CA",2022-08-29,1,0,0,0,1,0
