...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23F_50_CI,X24A_50_CI,X23I_50_CI,other_50_CI,X23A_95_CI,X23B_95_CI,X23F_95_CI,X24A_95_CI,X23I_95_CI,other_95_CI
258,1.1529146788971,0.2223725196664195,CT,2024-01-05,1,1,0,1,1,1,1,1,1,1,1,1
259,0.292554476825021,0.03769106550229545,CT,2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1
260,0.512366943269809,0.248034999770957,CT,2024-01-07,1,1,1,1,1,1,1,1,0,0,1,1
261,0.97975584854903,0.1154394558487715,CT,2024-01-08,1,1,1,1,1,0,1,1,0,1,1,0
262,0.615771557690005,0.0265871888274324,CT,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1
263,0.687003717358775,0.0235912781352328,CT,2024-01-10,1,1,1,1,1,1,1,1,1,0,1,0
264,0.414199816088128,0.09273351656427,CT,2024-01-11,1,1,1,1,1,1,1,1,1,0,0,1
265,0.0809883688097723,0.0184935052949606,CT,2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1
266,NA,NA,CT,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,1.83684211413785,0.4027546456122895,CT,2024-01-15,1,1,0,0,1,1,1,1,0,0,1,1
269,0.158860590587389,0.01119221535656015,CT,2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1
270,0.33789356588402,0.0098443928744653,CT,2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1
271,0.0378982805843844,0.00865046707458695,CT,2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1
272,0.158285812391058,0.0075944296656432,CT,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1
273,0.145559323949702,0.00666165126703055,CT,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1
274,0.0259708937106083,0.00583881571401145,CT,2024-01-21,1,1,1,1,1,1,1,1,0,0,1,1
275,0.245511520837642,0.0051138466359123,CT,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1
276,0.323313087378415,0.004475829167569995,CT,2024-01-23,1,1,1,1,1,1,0,1,0,0,1,1
277,0.126887608676848,0.00391492918511699,CT,2024-01-24,1,1,1,1,1,1,1,1,0,0,1,1
278,1.03889306454442,0.188300810158923,CT,2024-01-25,1,1,1,1,1,0,1,1,1,0,1,0
279,0.0269703198520059,0.002990062224770485,CT,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,0.00272149843928762,0.002279134204739585,CT,2024-01-28,1,1,1,1,1,1,1,1,0,0,1,1
282,1.00773137918478,0.1198275590653435,CT,2024-01-29,1,1,1,1,1,0,1,1,1,0,1,0
283,0.00771529608012331,0.00173432608506907,CT,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
284,0.00665420787094094,0.00151208782032344,CT,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
285,0.966685864890756,0.1561520115369405,CT,2024-02-01,1,1,0,0,1,1,1,1,0,0,1,1
286,0.0685484488379203,0.00114834450805149,CT,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,9.6353198671714e-4,8.712110841022e-4,CT,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
289,0.0074769084502104,7.58598610439245e-4,CT,2024-02-05,1,1,1,1,1,1,1,1,0,0,1,1
290,1.13733216052785,0.190608521941938,CT,2024-02-06,1,1,0,0,1,1,1,1,0,0,1,1
291,0.00976582189825448,5.74869081162565e-4,CT,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
292,1.35185296835462,0.4874777431702195,CT,2024-02-08,1,0,1,0,1,1,1,0,1,0,1,1
293,0.00424269922336026,4.3540821877521e-4,CT,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
294,NA,NA,CT,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,0.102847507422821,0.051733419265716,DC,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1
299,0.0899208742199484,0.04622450374597895,DC,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1
300,0.539850117300431,0.3462794837426715,DC,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1
301,NA,NA,DC,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,0.202525322569025,0.0325689401535597,DC,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1
303,0.349402703873233,0.02887023403162045,DC,2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1
304,1.03348978032571,0.0255463420921028,DC,2024-01-09,1,1,1,0,1,1,1,1,0,0,1,1
305,0.959980766713636,0.73367314565006,DC,2024-01-10,1,1,0,0,1,1,1,1,0,0,1,1
306,NA,NA,DC,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,0.0325399085023498,0.015413792490079,DC,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1
309,NA,NA,DC,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,0.0193626059559898,0.00910150132421795,DC,2024-01-17,1,1,1,1,1,1,1,1,0,0,1,1
313,0.0188315970490316,0.00795608227580755,DC,2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1
314,NA,NA,DC,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,1.18914735702824,0.865172565819445,DC,2024-01-21,1,1,0,0,1,1,1,1,0,0,1,1
317,NA,NA,DC,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,0.0339575956152702,0.00400698213873533,DC,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1
319,NA,NA,DC,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,0.00308678980077741,0.001293989901638705,DC,2024-01-31,1,1,1,1,1,1,1,1,0,0,1,1
327,0.00290900901460656,0.00112138931398394,DC,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
328,0.00228191843966717,9.71528787614295e-4,DC,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
329,NA,NA,DC,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.341290051670571,0.0765679712777515,DE,2023-12-31,1,1,1,1,1,1,1,1,0,0,1,1
338,2.12322252776402,0.526916259686435,DE,2024-01-01,0,1,1,0,1,1,0,1,0,0,1,1
339,1.34579735769818,0.11460776383854,DE,2024-01-02,1,1,1,0,1,1,1,1,0,0,1,0
340,1.72425728560511,0.056054926215383,DE,2024-01-03,1,1,0,0,1,1,1,1,0,0,1,1
341,0.847742928453294,0.1929969665090575,DE,2024-01-04,0,1,1,1,1,1,0,1,0,1,1,0
342,0.0673440719364448,0.04504181687541885,DE,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1
343,0.916599042854017,0.1907419794577125,DE,2024-01-06,1,0,1,1,1,1,1,1,0,0,1,1
344,0.180387268714779,0.03590795121112405,DE,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1
345,1.90795307162549,0.448816963275068,DE,2024-01-08,1,1,0,0,0,1,1,1,0,0,0,1
346,0.430466760641284,0.0284209368452209,DE,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1
347,1.1604804985456,0.82240082936384,DE,2024-01-10,0,1,1,0,1,1,0,1,1,0,1,1
348,0.399851956922496,0.165084929222703,DE,2024-01-11,1,1,1,1,1,1,0,1,0,1,1,1
349,NA,NA,DE,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,0.187786986063415,0.01747230590992495,DE,2024-01-13,1,1,1,1,1,1,1,1,0,0,1,1
351,0.920790393356556,0.227330987939515,DE,2024-01-14,1,0,1,1,1,1,1,0,1,0,1,1
352,0.0190267302339718,0.0135892043974269,DE,2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1
353,0.299928797130172,0.01196351288910505,DE,2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1
354,0.0565877426737474,0.01052112276404245,DE,2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1
355,0.107822433221077,0.0092434778652372,DE,2024-01-18,1,1,1,1,1,1,0,1,0,0,1,1
356,NA,NA,DE,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,0.00949918762483479,0.00623549473595675,DE,2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1
359,1.26496172112876,0.225414824155579,DE,2024-01-22,1,1,1,0,0,1,0,1,0,0,0,1
360,0.102093913331467,0.00477822473934377,DE,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1
361,0.0891043321633302,0.00417881013001398,DE,2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1
362,0.0059972130161991,0.003652545285870445,DE,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1
363,0.0207947997326548,0.00319093283785447,DE,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1
364,0.0381641598441274,0.00278637722434431,DE,2024-01-27,1,1,1,1,1,1,1,1,0,0,1,1
365,NA,NA,DE,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.13599315290909,0.00212209237336217,DE,2024-01-29,1,1,1,1,1,1,1,1,0,0,1,1
367,0.115850928767318,0.001850987949798185,DE,2024-01-30,1,1,1,1,1,1,1,1,1,0,1,0
368,0.0230670568945562,0.001614052041398725,DE,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
369,NA,NA,DE,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,0.00246266907344109,0.001226404348309795,DE,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
371,0.0172058601883597,0.00106872507240268,DE,2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1
372,0.0139922735070842,9.3117916607642e-4,DE,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
373,0.00138905470649628,8.1123859765144e-4,DE,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
374,0.0488289345999192,7.0668283783122e-4,DE,2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
375,0.0258286212544942,6.1556355722853e-4,DE,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
376,0.0224062177218781,5.36172946835275e-4,DE,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
377,0.00715543907439894,4.67015378062455e-4,DE,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
378,1.32261187642825,0.486011882455287,DE,2024-02-10,1,1,1,0,0,1,1,1,1,0,0,1
379,0.872938575923841,0.1380619905058605,FL,2023-12-31,1,1,1,1,0,1,1,1,1,1,0,0
380,0.361501403231855,0.02205737476082965,FL,2024-01-01,1,1,1,1,1,1,1,0,1,0,1,1
381,1.67310605941959,0.1348175423046805,FL,2024-01-02,1,1,0,1,1,1,1,1,0,1,1,0
382,1.04854943489645,0.1389339998175155,FL,2024-01-03,1,1,1,1,1,1,0,1,0,1,1,0
383,3.0957467939396,0.093932368537632,FL,2024-01-04,1,1,0,0,0,1,0,1,0,0,0,0
384,1.03318812916567,0.1155202216685005,FL,2024-01-05,1,1,1,1,1,1,0,1,0,0,1,0
385,0.591564361494554,0.0685737262080695,FL,2024-01-06,1,1,1,1,1,1,1,1,0,1,1,0
386,1.16703844015615,0.24948811828274,FL,2024-01-07,1,1,1,0,0,1,1,1,0,0,0,1
387,0.93187252255401,0.115695621748003,FL,2024-01-08,0,1,1,1,1,1,0,1,1,0,0,1
388,0.365033422761577,0.0077220721083313,FL,2024-01-09,1,1,1,1,1,1,1,1,0,0,1,1
389,2.07685082731297,0.138033750453678,FL,2024-01-10,1,1,1,0,1,0,1,1,0,0,1,0
390,0.743754632282922,0.087430119411464,FL,2024-01-11,1,1,1,1,1,1,1,1,1,0,0,1
391,0.42674429715898,0.0628502773752525,FL,2024-01-12,1,1,1,1,1,1,1,1,1,0,1,0
392,0.0897127089569008,0.00447025351275682,FL,2024-01-13,1,1,1,1,1,1,1,1,0,0,1,1
393,0.0458700340841503,0.003893678423887525,FL,2024-01-14,1,1,1,1,1,1,1,1,1,1,1,1
394,0.450798555024252,0.04794283658102975,FL,2024-01-15,1,1,1,1,1,1,1,1,1,0,0,1
395,0.776551273417383,0.066164831440402,FL,2024-01-16,1,1,1,1,1,1,1,1,1,1,0,0
396,3.46880981708043,0.155535130692577,FL,2024-01-17,1,0,0,0,1,0,0,0,0,0,1,0
397,1.75545426864383,0.1147314224173485,FL,2024-01-18,0,0,1,0,1,0,0,0,0,0,1,0
398,1.60597991312757,0.091130682555271,FL,2024-01-19,1,1,1,1,1,0,1,1,1,0,1,0
399,0.174307892914648,0.00168829097325765,FL,2024-01-20,1,1,1,1,1,1,0,1,0,0,1,1
400,0.683830839710929,0.0943297916894185,FL,2024-01-21,1,1,0,1,1,1,1,1,1,1,1,1
401,0.539900830292295,0.0596203494951315,FL,2024-01-22,1,1,1,1,1,1,1,1,0,0,1,1
402,1.49073517827603,0.1071844115659015,FL,2024-01-23,0,1,1,0,1,0,0,1,1,0,1,0
403,2.81737053859638,0.2204594133892395,FL,2024-01-24,1,1,0,0,1,0,1,1,0,0,1,0
404,0.15524528736653,8.38588376338835e-4,FL,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1
405,0.839960284478792,0.057212943833366,FL,2024-01-26,1,1,1,1,0,1,1,1,1,1,0,0
406,0.00802213131422566,6.34190077695265e-4,FL,2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1
407,NA,NA,FL,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,0.35393195772434,4.79980846283015e-4,FL,2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
409,0.0815496568902427,4.177238287555e-4,FL,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
410,0.292574430169692,3.6364895633483e-4,FL,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
411,2.03366216118145,0.075305778109322,FL,2024-02-01,1,1,1,0,1,0,1,1,0,0,1,0
412,2.11737627122262,0.08519541568675,FL,2024-02-02,1,1,1,0,1,0,1,1,0,0,1,0
413,1.24733187354364,0.1632688613438085,FL,2024-02-03,1,1,1,0,1,0,1,1,1,0,1,0
414,NA,NA,FL,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,1.1378486561634,0.122106709208347,FL,2024-02-05,1,1,0,0,1,1,1,1,0,0,1,1
416,4.943327786249,0.148563322543084,FL,2024-02-06,0,1,0,0,1,0,0,1,0,0,1,0
417,1.86798392494537,0.078874919616556,FL,2024-02-07,0,1,1,0,1,0,0,1,1,0,1,0
418,0.842906583661995,0.0378168220445874,FL,2024-02-08,1,1,0,1,1,1,1,1,0,0,1,1
419,0.0539614021817844,1.0632612970828e-4,FL,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
420,0.00328179501603187,9.2976878349975e-5,FL,2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
421,0.39037657499181,0.291400201643614,GA,2023-12-31,1,1,1,1,1,1,0,1,0,1,1,1
422,0.814585652839887,0.2952716372670565,GA,2024-01-01,1,1,0,1,1,1,1,1,0,0,1,1
423,2.24056749161306,0.3079436537322325,GA,2024-01-02,1,1,0,1,1,0,0,1,0,1,1,0
424,3.27928293197171,0.186409811203993,GA,2024-01-03,1,0,0,0,1,0,0,0,0,0,1,0
425,0.673349496533115,0.249124511325136,GA,2024-01-04,1,1,1,1,1,1,1,0,0,0,0,0
426,1.59755324924996,0.117706364729607,GA,2024-01-05,1,1,1,0,1,1,1,1,0,0,1,0
427,0.844894827681643,0.2912788969800035,GA,2024-01-06,0,1,1,1,1,1,0,1,1,0,1,1
428,0.0773190858708305,0.0614290644448205,GA,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1
429,2.45712224813133,0.342084418129077,GA,2024-01-08,1,1,0,0,1,1,1,1,0,0,1,0
430,2.86538451308414,0.3159103981317745,GA,2024-01-09,1,1,0,0,0,1,0,1,0,0,0,0
431,1.33750730167146,0.1760648024053375,GA,2024-01-10,0,1,0,1,1,1,0,1,0,0,1,0
432,1.50511044949808,0.1551118053997735,GA,2024-01-11,1,1,1,1,1,0,1,0,0,0,1,0
433,3.28268793514913,0.3615239119442005,GA,2024-01-12,0,1,1,0,0,0,1,1,1,0,0,0
434,0.836379855309147,0.1516957235103625,GA,2024-01-13,0,1,1,1,1,1,0,1,0,0,1,0
435,0.488380471765677,0.104274467791102,GA,2024-01-14,1,1,1,1,1,1,1,1,0,0,1,0
436,0.816197822791765,0.1501663962425215,GA,2024-01-15,0,1,1,1,1,1,1,1,0,0,0,1
437,0.73958868965599,0.1337240685968995,GA,2024-01-16,1,1,1,1,1,1,1,1,0,0,0,1
438,0.727502235054684,0.1333802810505625,GA,2024-01-17,1,1,1,1,1,1,1,1,0,0,0,0
439,1.86167838422899,0.258335415113583,GA,2024-01-18,0,1,1,0,0,1,0,1,0,0,0,0
440,0.427143951672309,0.01741905580277355,GA,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1
441,0.855327625222877,0.0910238424691315,GA,2024-01-20,1,1,1,1,1,0,1,1,0,0,0,0
442,0.77931045245248,0.1188553308467295,GA,2024-01-21,1,1,1,1,1,0,1,1,1,0,1,0
443,0.411436304398599,0.077938278692898,GA,2024-01-22,1,1,1,1,1,1,1,1,0,0,1,1
444,1.66284875260231,0.1659658092664525,GA,2024-01-23,1,1,0,0,1,1,1,1,0,0,0,0
445,0.183984388346525,0.0098228992354621,GA,2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1
446,0.115741929549671,0.00874009177355415,GA,2024-01-25,1,1,1,1,1,1,1,1,0,0,1,1
447,0.149748515211453,0.00777189321643935,GA,2024-01-26,1,1,1,1,1,1,1,1,0,0,1,0
448,0.0932821079101364,0.00690708680451485,GA,2024-01-27,1,1,1,1,1,1,1,1,0,0,1,1
449,0.265459267833631,0.0061353901466488,GA,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
450,0.808704867739534,0.0873400045708285,GA,2024-01-29,1,1,1,1,1,0,1,1,1,1,0,0
451,0.327470074747336,0.004834571458483565,GA,2024-01-30,1,1,1,1,1,1,1,1,0,0,1,1
452,0.802612670290998,0.057950212826117,GA,2024-01-31,1,1,1,1,1,0,1,1,0,0,1,0
453,0.573562446324903,0.003803941716774605,GA,2024-02-01,1,1,1,1,1,1,1,1,1,0,0,1
454,0.958530803884079,0.1065571815619805,GA,2024-02-02,1,0,1,1,1,1,1,0,1,0,1,1
455,0.850097521413809,0.079979708971786,GA,2024-02-03,1,1,1,1,0,1,1,1,0,0,0,1
456,0.0568674198573881,0.00264952100502578,GA,2024-02-04,1,1,1,1,1,1,1,1,0,0,1,1
457,0.910142130996021,0.0955460672078075,GA,2024-02-05,1,1,1,1,0,1,1,1,0,1,0,1
458,0.642836817803885,0.00208000324450672,GA,2024-02-06,1,1,1,1,1,1,1,1,0,0,1,1
459,0.805104677653666,0.04113478927315925,GA,2024-02-07,1,1,1,1,1,0,1,1,1,0,1,0
460,0.0603914108443445,0.00163225730516432,GA,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
461,0.0205083993764769,0.00144584382542775,GA,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
462,0.0010508313902458,0.001280713501883825,GA,2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
463,NA,NA,HI,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,0.0979144052489207,0.05507822986196,HI,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1
473,NA,NA,HI,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,0.07945130980107,0.04046867379075435,HI,2024-01-12,1,1,1,1,1,1,1,1,0,0,1,1
476,NA,NA,HI,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,0.0113698951796683,0.004069865767543885,HI,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
495,NA,NA,HI,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,4.34436967289523,0.434236889823634,IA,2023-12-31,0,1,0,0,1,1,0,1,0,0,1,1
506,0.444691350857473,0.0319512875930879,IA,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1
507,2.07514172435937,0.269334488258217,IA,2024-01-02,0,1,1,0,1,0,0,1,1,0,1,0
508,1.61839644400656,0.2443915206223555,IA,2024-01-03,1,1,1,0,1,0,1,0,0,0,1,0
509,1.41700806665361,0.202052229438238,IA,2024-01-04,1,1,0,1,1,1,1,1,0,0,1,0
510,1.89332546025755,0.82614361925524,IA,2024-01-05,0,1,1,0,1,0,1,1,1,0,1,0
511,2.77438278822313,0.63437211925865,IA,2024-01-06,0,1,1,0,1,0,0,1,0,0,1,0
512,2.34932637154287,0.229802150870476,IA,2024-01-07,1,1,1,0,1,0,0,1,1,0,1,0
513,1.05084283130945,0.2175499872124285,IA,2024-01-08,0,1,1,1,1,1,0,1,0,0,0,1
514,0.0167159901288702,0.0121594328232754,IA,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1
515,1.62614893262292,0.1343584693667285,IA,2024-01-10,1,1,1,1,0,1,1,1,1,0,0,1
516,0.417801908835382,0.1002322528697305,IA,2024-01-11,1,1,1,1,1,1,1,1,0,0,1,1
