...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,other_95_CI
499,NA,NA,HI,2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,3.04801025709922,0.382568176406223,IA,2023-10-01,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1
506,0.531359313299676,0.257754308172578,IA,2023-10-02,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
507,2.01782023452647,0.410300264519218,IA,2023-10-03,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1
508,1.19577664195592,0.49803736575188,IA,2023-10-04,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0
509,1.28515280773519,0.210048724249146,IA,2023-10-05,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
510,0.875597198035834,0.4568268661479905,IA,2023-10-06,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
511,1.5980330384466,0.496290143616998,IA,2023-10-07,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
512,0.843580769376101,0.379431777872402,IA,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
513,0.674578051227745,0.3130107775683225,IA,2023-10-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
514,0.785020856327023,0.235575442055822,IA,2023-10-10,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
515,1.2969263173395,0.2889487708697735,IA,2023-10-11,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1
516,1.35401156304571,0.44565020406859,IA,2023-10-12,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
517,0.61338634060069,0.2771162538370865,IA,2023-10-13,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
518,2.68560757497266,0.1826344651161595,IA,2023-10-14,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
519,1.91893246850269,0.48804160787052,IA,2023-10-15,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1
520,1.59665282222862,0.3444330348096575,IA,2023-10-16,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
521,0.754382713863636,0.312886088146762,IA,2023-10-17,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
522,1.31285821737574,0.391381446723591,IA,2023-10-18,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1
523,1.03639662622795,0.325758969683963,IA,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
524,1.19031901083271,0.279860020347631,IA,2023-10-20,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
525,0.538308894807504,0.3962608289632535,IA,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
526,2.44195972603095,0.4618730703804245,IA,2023-10-22,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1
527,1.10112969477756,0.3979887428322445,IA,2023-10-23,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1
528,1.8747378813492,0.4297397522950405,IA,2023-10-24,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0
529,2.5489447483893,0.555672895242795,IA,2023-10-25,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1
530,6.86118936374976,0.4867255580718,IA,2023-10-26,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1
531,1.13877169808124,0.3098454382411345,IA,2023-10-27,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
532,0.586901038677013,0.1457063985930145,IA,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
533,0.74498111459764,0.395836819696121,IA,2023-10-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
534,3.77673904440487,0.365837982488816,IA,2023-10-30,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1
535,1.01350546309934,0.3382538953749035,IA,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
536,1.19498843649443,0.4141555577160345,IA,2023-11-01,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
537,0.952051497466733,0.67648858605787,IA,2023-11-02,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
538,7.42860809185761,0.57465726742566,IA,2023-11-03,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1
539,1.17118648849189,0.4138916427563665,IA,2023-11-04,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
540,1.15921451642801,0.300982723320108,IA,2023-11-05,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0
541,2.14791000130462,0.301494376313679,IA,2023-11-06,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1
542,2.1770196125317,0.394659969498472,IA,2023-11-07,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
543,0.818844198188429,0.3226232001696755,IA,2023-11-08,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
544,3.68261093535681,0.4685999815399045,IA,2023-11-09,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0
545,0.746366314007455,0.188890251518245,IA,2023-11-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
546,2.43865635948286,0.513656984911465,IA,2023-11-11,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
547,NA,NA,ID,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,0.33938758103141897,0.242036885713272,ID,2023-10-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
551,NA,NA,ID,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,0.712744020282979,0.511784005289615,ID,2023-10-06,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
553,0.736114182214781,0.513360064689805,ID,2023-10-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
554,NA,NA,ID,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,0.892521128546404,0.4476148497739455,ID,2023-10-09,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1
556,0.687902185239939,0.50397225010128,ID,2023-10-10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
557,NA,NA,ID,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,0.252555872288314,0.19115227551056,ID,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
572,NA,NA,ID,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.86282623201689,0.4250293273256575,IL,2023-10-01,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0
590,3.54382980649715,0.32925639366965,IL,2023-10-02,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0
591,2.77983660230568,0.3096553254114875,IL,2023-10-03,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1
592,2.54851657441308,0.430338422028902,IL,2023-10-04,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1
593,1.96496619798413,0.38825566749615,IL,2023-10-05,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1
594,2.18701511809531,0.4155135173353615,IL,2023-10-06,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1
595,2.16737785755943,0.3456790279363325,IL,2023-10-07,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
596,1.90923243864522,0.4171199460691905,IL,2023-10-08,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
597,2.2422149865228,0.2903234367232235,IL,2023-10-09,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1
598,2.47426072301944,0.279399410650949,IL,2023-10-10,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
599,2.05794637487594,0.3541301922200765,IL,2023-10-11,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
600,2.40376358447808,0.2976088227549415,IL,2023-10-12,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1
601,2.26212717850162,0.33715822671141,IL,2023-10-13,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1
602,1.93864071391374,0.303535962567275,IL,2023-10-14,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
603,1.35249194397296,0.32844899603108,IL,2023-10-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
604,2.48406667614927,0.2914008932507435,IL,2023-10-16,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1
605,3.22450734069233,0.3855849892034545,IL,2023-10-17,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0
606,2.32022534529272,0.354796404383853,IL,2023-10-18,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0
607,3.82888474767609,0.4509024552564155,IL,2023-10-19,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
608,2.65665566568319,0.411207037763456,IL,2023-10-20,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0
609,1.02738660296797,0.2937383924158195,IL,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
610,1.062457044661,0.373474339337934,IL,2023-10-22,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1
611,1.48188719997188,0.33944610460247,IL,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1
612,2.41653370404827,0.3643603423180015,IL,2023-10-24,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
613,3.23484136501963,0.356714929481685,IL,2023-10-25,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
614,2.34535855298527,0.3856710979805715,IL,2023-10-26,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
615,3.87891084048984,0.4034764791352595,IL,2023-10-27,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1
616,1.50139268783275,0.313493131651136,IL,2023-10-28,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0
617,2.38366952865733,0.4876866753996815,IL,2023-10-29,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0
618,3.69449964971664,0.24880061933633,IL,2023-10-30,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
619,2.63644138700126,0.47801807794719,IL,2023-10-31,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
620,3.84908806739386,0.415742998401261,IL,2023-11-01,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0
621,2.40919011218354,0.3275913993888865,IL,2023-11-02,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1
622,1.51831427688098,0.2887826837291155,IL,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1
623,2.09010110917801,0.4348139942674285,IL,2023-11-04,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0
624,4.3439941955955,0.441770420432165,IL,2023-11-05,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0
625,5.53811221116647,0.315701195136579,IL,2023-11-06,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
626,1.73893829391691,0.338292316780855,IL,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0
627,3.94609744135258,0.391579521725271,IL,2023-11-08,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
628,3.1452656691877,0.4376385946577755,IL,2023-11-09,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0
629,2.21257278282628,0.3764514148359105,IL,2023-11-10,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0
630,3.11276815415301,0.3899845522519735,IL,2023-11-11,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0
631,NA,NA,IN,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,0.361346117388638,0.2623810972019545,IN,2023-10-02,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
633,1.08506299947103,0.316628350794532,IN,2023-10-03,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
634,1.30962138261578,0.4352347830275125,IN,2023-10-04,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0
635,1.25699532980387,0.403544346576226,IN,2023-10-05,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1
636,0.372518479562684,0.286925024484264,IN,2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
637,0.465245290665129,0.326688961875784,IN,2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
638,NA,NA,IN,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0.477932158098412,0.3319676611239355,IN,2023-10-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
640,0.584815738536053,0.269925527170451,IN,2023-10-10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
641,1.23235761043918,0.592197944060915,IN,2023-10-11,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1
642,0.481271215308319,0.3401740295275555,IN,2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
643,0.791146579726394,0.304916207164478,IN,2023-10-13,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
644,0.870135510546017,0.325956468737996,IN,2023-10-14,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1
645,NA,NA,IN,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.518373249510367,0.3516086624205655,IN,2023-10-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
647,0.823205031290914,0.4154210540260585,IN,2023-10-17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
648,0.678108373606794,0.3741728634056165,IN,2023-10-18,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
649,0.371636941803381,0.286460937649014,IN,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
650,0.74657871195857,0.53701529634288,IN,2023-10-20,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
651,NA,NA,IN,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,1.19544780259023,0.3696643717148295,IN,2023-10-22,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
653,NA,NA,IN,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,0.284534041053352,0.2002151820409285,IN,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
655,1.05155713564454,0.454435030290294,IN,2023-10-25,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1
656,1.20888529740267,0.482588176941707,IN,2023-10-26,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0
657,0.8899137395173,0.6266813120842,IN,2023-10-27,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
658,0.261421336638163,0.1916180226093005,IN,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
659,0.801540665377925,0.562629072638055,IN,2023-10-29,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
660,1.23355802969547,0.395008930494193,IN,2023-10-30,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
661,0.576221895656036,0.3982513594711485,IN,2023-10-31,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
662,1.53953192049226,0.475670977902492,IN,2023-11-01,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1
663,0.897703142966047,0.63468009529286,IN,2023-11-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
664,0.257026158877246,0.181034498123867,IN,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
665,NA,NA,IN,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,1.07409389038099,0.52059787969764,IN,2023-11-05,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
667,0.901766150246461,0.6341910539474,IN,2023-11-06,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
668,1.31179010839493,0.3785235125765345,IN,2023-11-07,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
669,1.00487001799596,0.39621547314049,IN,2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1
670,0.864918187833661,0.3008310695721555,IN,2023-11-09,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1
671,NA,NA,IN,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,IN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,0.461062739904061,0.3053062874497595,KS,2023-10-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
676,NA,NA,KS,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,0.32523223654603,0.2564667154864995,KS,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
681,NA,NA,KS,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,1.5492511890238,0.517128997699025,KS,2023-10-10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
683,NA,NA,KS,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,0.875773810090303,0.60328418234463,KS,2023-10-12,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
685,NA,NA,KS,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,1.17150063562908,0.554509264347195,KS,2023-10-17,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
690,0.775095578865076,0.530934080786135,KS,2023-10-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
691,0.274402728195655,0.22716782672879,KS,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
