...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23F_50_CI,X24A_50_CI,X23H_50_CI,X23I_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23F_95_CI,X24A_95_CI,X23H_95_CI,X23I_95_CI,other_95_CI
56,NA,NA,AL,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,1.07185670222694,0.340344176870062,AL,2024-01-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
58,NA,NA,AL,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,AL,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.155700769450812,0.097487665155569,AL,2024-01-15,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
66,NA,NA,AL,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,0.432220080556389,0.30596391219267,AL,2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
69,NA,NA,AL,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.0868536571379608,0.05313589704804,AL,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,NA,NA,AL,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,0.903273829268767,0.662259513301165,AL,2024-01-26,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
77,NA,NA,AL,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,AL,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,AL,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,AL,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,0.0366290645886272,0.01975829898811795,AL,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
83,NA,NA,AL,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,0.722379741259738,0.3723697222953355,AR,2023-12-27,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1
89,1.76655131513465,0.4190490986525545,AR,2023-12-28,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1
90,NA,NA,AR,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,0.152216712900215,0.079942106362424,AR,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95,0.696650472578256,0.072693697156304,AR,2024-01-03,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
96,1.07726745709858,0.320665345977473,AR,2024-01-04,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1
97,0.117234584813721,0.059720362088048,AR,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,1.05789029299644,0.77796160616041,AR,2024-01-10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
103,0.197721027320203,0.03161802113676235,AR,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104,0.907795402014936,0.413227241671781,AR,2024-01-12,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
105,NA,NA,AR,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,0.0257644678934024,0.01246852729313905,AR,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,NA,NA,AR,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.0179929118324578,0.0086507056028733,AR,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,NA,NA,AR,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,0.0531793937694007,0.00675654111739945,AR,2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
117,NA,NA,AR,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,0.00505657715013637,0.00247295249012626,AR,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125,NA,NA,AR,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.06428171441802,0.328074954192694,AZ,2023-12-24,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
128,1.8317961207985,0.3386470182753385,AZ,2023-12-25,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1
129,3.57048207746011,0.309219699511862,AZ,2023-12-26,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
130,1.73956034453083,0.3215469013829615,AZ,2023-12-27,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
131,1.01587529569494,0.3107816037989825,AZ,2023-12-28,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
132,0.739700424394899,0.3397726169946515,AZ,2023-12-29,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
133,0.48800414052371,0.1283015244307215,AZ,2023-12-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,0.936093141428284,0.175789300635507,AZ,2023-12-31,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
135,2.62948076873962,0.3029778720964165,AZ,2024-01-01,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
136,2.40557526380836,0.3019343315352435,AZ,2024-01-02,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0
137,0.953540450246122,0.3178462592239725,AZ,2024-01-03,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
138,0.788494614414788,0.231476808990971,AZ,2024-01-04,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1
139,0.37975765229872,0.235769986091889,AZ,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140,0.901505347346397,0.1296078768046165,AZ,2024-01-06,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1
141,1.20493091951449,0.0583819632200005,AZ,2024-01-07,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
142,1.24637803260236,0.1673841740117265,AZ,2024-01-08,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
143,1.19490922450037,0.185787027309492,AZ,2024-01-09,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1
144,0.189647620684281,0.04171610073940145,AZ,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
145,2.00369858652539,0.3326808103241765,AZ,2024-01-11,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1
146,0.856752972629323,0.2204818240094635,AZ,2024-01-12,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
147,0.853010318016348,0.1585994853112155,AZ,2024-01-13,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
148,2.20785188327526,0.2496707034809455,AZ,2024-01-14,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0
149,2.74117784913938,0.175516689383898,AZ,2024-01-15,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0
150,0.100452560464755,0.0201945233290226,AZ,2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151,1.43049723341038,0.180410806128794,AZ,2024-01-17,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
152,0.883768420504907,0.2249266806712565,AZ,2024-01-18,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
153,0.224478042634502,0.0137511367654367,AZ,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154,0.621266191415953,0.210249414172164,AZ,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
155,2.8182835366213,0.2075128167333425,AZ,2024-01-21,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1
156,1.21655895456301,0.0580552494048765,AZ,2024-01-22,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
157,0.808128602852419,0.074535756614615,AZ,2024-01-23,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
158,2.87599775315024,0.3539194625178075,AZ,2024-01-24,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0
159,0.0712250147852931,0.0061787501565213,AZ,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160,1.19281065688365,0.4595183658463195,AZ,2024-01-26,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0
161,1.4008227278273,0.1332238995365435,AZ,2024-01-27,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0
162,0.00626287303190629,0.004093558137049075,AZ,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
163,1.71344580109916,0.114560316607907,AZ,2024-01-29,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
164,1.05312389686229,0.097372287303351,AZ,2024-01-30,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
165,0.86570826687664,0.0694965952051905,AZ,2024-01-31,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0
166,0.0287410919784213,0.002344589776619715,AZ,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167,0.0276915307896509,0.002037317059230305,AZ,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168,NA,NA,AZ,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,1.80224639556628,0.236710332175207,CA,2023-12-24,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0
170,0.859492263003128,0.408300704465662,CA,2023-12-25,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
171,2.27511947434242,0.282698034825279,CA,2023-12-26,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
172,3.3841644885643,0.378831865477608,CA,2023-12-27,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0
173,1.82615034014337,0.237052309086991,CA,2023-12-28,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1
174,2.49704368731047,0.227213637741015,CA,2023-12-29,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
175,1.25000435685155,0.3371635926251865,CA,2023-12-30,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
176,0.351542451402521,0.0798436500616955,CA,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
177,0.336777336247408,0.232762554192886,CA,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
178,1.3631241187053,0.2733735568691555,CA,2024-01-02,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0
179,1.43938060516952,0.2451870416947725,CA,2024-01-03,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0
180,2.23912273778005,0.2730991395461265,CA,2024-01-04,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1
181,0.989470154173033,0.2240247023505295,CA,2024-01-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
182,4.17081076971353,0.4601113751630165,CA,2024-01-06,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0
183,1.95239984237639,0.57106347886666,CA,2024-01-07,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1
184,2.49505168252201,0.2165367358120045,CA,2024-01-08,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
185,4.36602911304323,0.127779288246535,CA,2024-01-09,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
186,4.02492990562523,0.1358010189894855,CA,2024-01-10,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
187,2.62121463916761,0.1313040278702475,CA,2024-01-11,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1
188,1.51389072754914,0.158853961254826,CA,2024-01-12,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1
189,1.20201591754985,0.11372591789189,CA,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
190,1.55212528224701,0.198209127346269,CA,2024-01-14,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
191,2.53647306485621,0.238350691856224,CA,2024-01-15,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0
192,2.07067125845762,0.1743933572898325,CA,2024-01-16,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
193,1.62169703686136,0.0110566976337952,CA,2024-01-17,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
194,1.41778659425075,0.153676602106054,CA,2024-01-18,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
195,0.767500334931288,0.00853596657374215,CA,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
196,0.934996007848997,0.076042185345237,CA,2024-01-20,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0
197,1.31966045411973,0.2548059831062715,CA,2024-01-21,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1
198,1.05885438126561,0.0560145660754255,CA,2024-01-22,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
199,0.756344876040045,0.0050398860667174,CA,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200,0.862853112456711,0.0960510638276075,CA,2024-01-24,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
