...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,other_95_CI
38,NA,NA,AK,2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.0545373357698236,0.0180038326988546,AK,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1
41,NA,NA,AK,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.0498725570071059,0.0076254047891882,AL,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
44,NA,NA,AL,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,0.011628385131129,0.00654901309801735,AL,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
46,0.0399959306793961,0.00611256624686585,AL,2023-03-08,1,1,1,1,1,1,0,1,0,1,1,1
47,1.03450975899614,0.3040217437247935,AL,2023-03-09,1,0,1,1,1,1,1,0,0,1,1,1
48,NA,NA,AL,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,AL,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.00845285343773809,0.00457105788364148,AL,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
53,0.0331645586411365,0.00445831048537582,AL,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
54,0.0085022660596266,0.004380334695634615,AL,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
55,0.00968119690840549,0.00433602358152275,AL,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
56,NA,NA,AL,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,1.18363943022031,0.462990700223443,AL,2023-03-20,1,1,0,1,1,0,1,1,0,1,1,0
59,NA,NA,AL,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.00897256277893285,0.004622815535101025,AL,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
61,NA,NA,AL,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,0.0104894340999936,0.00500553569903915,AL,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
63,1.16515431075055,0.460742873231944,AL,2023-03-25,1,1,0,1,1,0,0,1,0,1,0,0
64,NA,NA,AL,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.044797937811756,0.00596885827178165,AL,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
66,NA,NA,AL,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,AL,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.0228591641292627,0.0114451310626803,AL,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
73,NA,NA,AL,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,0.0276216414320189,0.014480531105367,AL,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
75,2.34509289298906,0.86618926121523,AL,2023-04-06,1,1,0,1,1,0,1,1,0,0,1,0
76,NA,NA,AL,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,0.117518989706693,0.021126860443614,AL,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
78,NA,NA,AL,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1.01716052889353,0.4313084998103995,AL,2023-04-10,1,0,1,1,1,1,1,0,0,1,1,1
80,1.14167874135299,0.825692473221655,AL,2023-04-11,0,1,0,1,1,1,0,1,1,0,1,1
81,0.0603396277334431,0.03570562897498275,AL,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
82,NA,NA,AL,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.0734258973619794,0.0464037323085466,AL,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1
84,0.0870525238522016,0.0528234166449495,AL,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1
85,0.129816608219115,0.0264608847362566,AR,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
86,1.1497603863811099,0.02392127323351415,AR,2023-03-06,1,1,0,1,1,1,0,1,0,1,1,1
87,0.747402451567901,0.02161851622606755,AR,2023-03-07,1,1,1,1,1,1,0,1,0,1,1,1
88,0.864306767249942,0.192255114210628,AR,2023-03-08,1,1,1,1,1,0,0,1,1,1,1,0
89,0.270186763401713,0.0176508809093671,AR,2023-03-09,1,1,1,1,1,1,0,1,0,1,1,1
90,0.258412839368824,0.01595210639457225,AR,2023-03-10,1,1,1,1,1,1,0,1,0,1,1,1
91,1.09297503905026,0.4430837953178655,AR,2023-03-11,1,1,1,0,1,1,1,1,0,0,1,1
92,1.1231947014347,0.78735021986204,AR,2023-03-12,0,1,0,1,1,1,0,1,0,1,1,1
93,0.0640688531698703,0.0118139912100441,AR,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
94,0.969283882532283,0.2294050403510115,AR,2023-03-14,1,1,1,1,1,0,1,1,0,1,1,0
95,0.0487361329580782,0.0097226085691487,AR,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
96,0.04403439928856,0.00884303144305935,AR,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
97,0.586223581023022,0.172820232532564,AR,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
98,1.003113401047,0.4233317181315745,AR,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
99,NA,NA,AR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.072182454055403,0.0062221310060586,AR,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
101,0.628547585772522,0.00575512907167925,AR,2023-03-21,1,1,1,1,1,1,0,1,0,1,1,1
102,1.69421841450116,0.0053519426656895,AR,2023-03-22,0,1,0,1,1,1,1,1,1,1,1,1
103,0.0328010337534609,0.0050082982943321,AR,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
104,0.0272708001968424,0.004720768719961345,AR,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,1.1878012897124,0.4629888409429315,AR,2023-03-26,1,1,0,1,1,0,1,1,0,1,1,0
107,0.00755420557384133,0.00417398768569375,AR,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
108,1.89325653671777,0.298597791008158,AR,2023-03-28,0,1,0,1,1,1,0,1,0,1,0,1
109,0.729840304515421,0.004069175304155265,AR,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
110,0.0367156100345041,0.004099733835912665,AR,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
111,0.0102193617369809,0.004191122363444055,AR,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
112,0.011512575184164,0.0043496584112637,AR,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
113,0.0468859693851689,0.00458374039930263,AR,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1
114,0.0130116415581154,0.00490419380423822,AR,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
115,0.485236052346632,0.00532467646974815,AR,2023-04-04,1,1,1,1,1,1,0,1,0,1,0,1
116,0.282323632832817,0.0058621450752705,AR,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
117,0.0218559776014312,0.0065373818446648,AR,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
118,1.10418148920435,0.4557117005448055,AR,2023-04-07,1,1,1,1,1,0,1,1,0,1,1,0
119,NA,NA,AR,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.110728597505507,0.0096674134261967,AR,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1
121,0.241564516516058,0.0111992033320599,AR,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1
122,0.0453426000296673,0.0130515015645931,AR,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1
123,0.164308885203396,0.01528094434487875,AR,2023-04-12,1,1,1,1,1,1,1,1,0,1,0,1
124,NA,NA,AR,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.654780363480614,0.075931787083185,AZ,2023-03-05,1,1,1,1,1,1,1,0,0,1,1,1
128,1.60685544016974,0.116531287320827,AZ,2023-03-06,1,1,1,1,1,1,0,0,0,0,1,0
129,0.907945998504877,0.0559135751129905,AZ,2023-03-07,1,1,1,1,1,1,1,1,0,0,1,1
130,0.821386839397724,0.2201297644163465,AZ,2023-03-08,0,1,1,1,1,1,0,1,0,1,1,1
131,0.129273877448816,0.00548612468465155,AZ,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
132,0.0746472457804384,0.004943006531773255,AZ,2023-03-10,1,1,1,1,1,1,0,1,0,1,1,1
133,1.59378916895324,0.18012325309653,AZ,2023-03-11,0,1,0,1,1,1,0,1,0,1,1,1
134,0.790888213211014,0.0731721850294775,AZ,2023-03-12,1,1,1,0,1,1,1,1,0,0,1,1
135,4.8733322475636,0.1553100247138365,AZ,2023-03-13,0,1,0,1,1,0,0,0,0,1,1,0
136,0.694990996013679,0.0789832533408495,AZ,2023-03-14,1,0,1,1,1,1,1,0,0,1,1,1
137,1.35245172400648,0.117000138787041,AZ,2023-03-15,1,1,0,0,1,1,0,0,0,0,1,1
138,0.260275787138734,0.002754163556786125,AZ,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
139,2.11391186444639,0.617803133019275,AZ,2023-03-17,1,0,0,0,1,1,1,0,0,0,1,1
140,2.48649283989873,0.612619077504455,AZ,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
141,2.80572824510626,0.1786016707076005,AZ,2023-03-19,0,1,0,1,1,0,0,0,0,1,1,0
142,2.87160917048455,0.092647381272493,AZ,2023-03-20,0,1,0,1,1,1,0,1,0,0,1,1
143,2.06028196777574,0.1762672628855875,AZ,2023-03-21,1,0,0,0,1,1,0,0,0,0,1,1
144,1.145468353024,0.099745101639821,AZ,2023-03-22,1,0,0,1,1,1,0,0,0,1,1,1
145,0.870659363006744,0.1181199348477525,AZ,2023-03-23,0,1,1,1,1,1,0,1,0,1,1,1
146,0.0552490564322884,0.001537725348823855,AZ,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
147,0.00177807657429208,0.00146647546669544,AZ,2023-03-25,1,1,1,1,1,1,1,1,0,1,0,1
148,1.28990846051951,0.105790145754821,AZ,2023-03-26,0,0,0,1,1,1,0,1,0,1,1,1
149,3.13095423724719,0.116257495042785,AZ,2023-03-27,0,1,0,0,1,0,0,1,0,0,1,0
150,1.07524607560442,0.0454280449336111,AZ,2023-03-28,1,1,1,1,1,0,0,0,0,1,1,0
151,0.187495133178609,0.00131530492896753,AZ,2023-03-29,1,1,1,1,1,1,1,0,0,1,1,1
152,2.52785507365168,0.2376403459824605,AZ,2023-03-30,0,1,0,0,1,0,0,1,0,1,1,0
153,0.00631211955924389,0.001319421523775155,AZ,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
154,1.20147151582124,0.316196329060008,AZ,2023-04-01,0,1,0,1,1,1,0,1,1,1,0,1
155,1.00816721873176,0.157420533585583,AZ,2023-04-02,1,1,1,0,1,1,1,1,0,0,1,1
156,0.603720560636601,0.050866739941447,AZ,2023-04-03,1,1,1,1,1,1,0,1,1,1,0,1
157,3.06392740250904,0.1806433716067945,AZ,2023-04-04,0,1,0,0,1,0,1,1,0,0,1,0
158,1.05584140383848,0.0831633481722505,AZ,2023-04-05,0,1,1,1,1,1,1,1,0,0,0,1
159,0.0349513293508308,0.00176520350637203,AZ,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
160,0.110530707452,0.001935049847027005,AZ,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1
161,0.813831790930577,0.0945625552973215,AZ,2023-04-08,1,1,1,0,1,1,1,1,0,1,0,1
162,2.35272009942842,0.1433878348512635,AZ,2023-04-09,1,1,0,0,0,1,0,1,0,0,1,1
163,2.72664599932943,0.143362821511583,AZ,2023-04-10,1,1,0,0,1,1,1,1,0,0,0,1
164,3.80225457701476,0.2231182647712265,AZ,2023-04-11,1,0,0,0,1,0,1,0,0,0,1,0
165,0.0239886130748614,0.003596167712355585,AZ,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
166,0.168252070909997,0.004172946681771795,AZ,2023-04-13,1,1,1,1,1,1,1,1,0,1,0,1
167,1.12338643510535,0.30999010499044,AZ,2023-04-14,0,1,0,1,1,1,0,1,1,1,0,1
168,0.260601291738187,0.0057006116788258,AZ,2023-04-15,1,1,1,1,1,1,1,1,0,1,0,1
169,3.33639579591776,0.05821789251795,CA,2023-03-05,0,1,0,1,1,1,0,1,0,0,1,0
170,4.47370327571409,0.1673783628531255,CA,2023-03-06,0,1,0,1,1,1,0,1,0,0,1,1
171,7.84615147522481,0.1792590758133615,CA,2023-03-07,0,0,0,1,1,0,0,1,0,0,0,0
172,16.7531098215698,0.181974680359989,CA,2023-03-08,0,0,0,0,1,0,0,0,0,0,0,0
173,3.43413870944066,0.0910020023106935,CA,2023-03-09,0,1,1,1,1,0,0,0,0,0,1,0
174,5.47610568945298,0.1284457188213665,CA,2023-03-10,1,1,0,0,1,0,0,0,0,0,1,0
175,1.26744670943275,0.0871944635976905,CA,2023-03-11,1,1,1,1,1,1,0,0,0,0,1,0
176,6.75304807118014,0.149244611781503,CA,2023-03-12,1,1,0,0,1,0,0,1,0,0,0,0
177,9.07921125192134,0.169774396721205,CA,2023-03-13,0,0,0,0,1,0,0,0,0,0,0,0
178,6.30276150979938,0.133739705722685,CA,2023-03-14,0,1,0,1,1,0,0,1,0,0,1,0
179,7.60348320378183,0.1328638262196305,CA,2023-03-15,0,0,0,1,1,0,0,0,0,1,1,0
180,3.23254477848878,0.098258927698282,CA,2023-03-16,1,1,0,1,1,0,0,0,0,1,0,0
181,8.19605928608458,0.1545956620756665,CA,2023-03-17,1,0,0,0,1,0,0,0,0,0,0,0
182,3.42637749453274,0.1337028902325925,CA,2023-03-18,1,0,0,1,1,0,1,0,0,0,0,0
183,6.86685317307396,0.1752195390518585,CA,2023-03-19,0,0,0,1,1,0,0,0,0,0,0,0
184,1.37628147140449,0.0614074435130735,CA,2023-03-20,1,0,1,1,1,0,1,0,0,0,0,0
185,2.56623553209008,0.0904654736363915,CA,2023-03-21,1,0,0,1,0,0,0,0,0,0,0,1
186,6.84700248654007,0.12468614775608,CA,2023-03-22,0,1,0,0,1,0,0,0,0,0,0,0
187,7.61417040996903,0.1389671139156175,CA,2023-03-23,1,0,0,0,1,0,1,0,0,0,0,0
188,6.43605051938559,0.1358657019406105,CA,2023-03-24,1,0,0,0,1,0,0,0,0,0,0,0
189,10.2704872799947,0.241630895279538,CA,2023-03-25,0,0,0,1,0,0,0,0,0,0,0,0
190,7.53520262972293,0.177829137172565,CA,2023-03-26,1,1,0,1,0,0,0,1,0,0,0,0
191,3.27914183823868,0.098054148457234,CA,2023-03-27,0,0,0,1,1,0,1,0,0,0,0,0
192,0.862531624329673,0.0510171486288385,CA,2023-03-28,1,1,1,1,1,1,1,0,0,0,0,1
193,10.6847780273348,0.2068814180238565,CA,2023-03-29,0,0,0,0,0,0,1,0,0,0,0,0
194,1.21305946345357,0.070253895355223,CA,2023-03-30,1,0,1,1,1,1,1,0,0,0,0,1
195,3.13924552137993,0.12028146079573,CA,2023-03-31,0,0,0,1,1,0,0,0,0,0,0,0
196,8.15820999992509,0.2066154259687655,CA,2023-04-01,1,0,0,0,0,0,1,0,0,0,0,0
197,6.37089095658548,0.172397720354006,CA,2023-04-02,1,0,0,0,1,0,1,0,0,0,0,0
198,7.67711348801145,0.1600321186555925,CA,2023-04-03,1,0,0,0,1,0,0,0,0,0,0,0
199,2.19392479339828,0.08106648088807,CA,2023-04-04,1,0,1,1,0,0,0,0,0,0,0,0
200,8.54101512484162,0.167299830149281,CA,2023-04-05,1,0,0,0,1,0,1,0,0,0,0,0
201,11.8216059965032,0.210143192238541,CA,2023-04-06,1,0,0,0,0,0,1,0,0,0,0,0
202,6.49950352261537,0.148819109187036,CA,2023-04-07,1,0,0,0,0,0,0,0,0,0,0,0
203,1.89827125105522,0.1298746543498715,CA,2023-04-08,1,1,1,1,1,0,1,0,1,0,0,0
204,1.00732980191313,0.07300487564286,CA,2023-04-09,1,1,1,1,1,1,1,1,0,0,1,1
205,14.1413175874583,0.1974672649997375,CA,2023-04-10,0,1,0,0,0,0,0,1,0,0,0,0
206,8.75398942608868,0.1127300708185645,CA,2023-04-11,1,0,1,0,0,0,0,0,0,0,0,0
207,10.5479958938891,0.2167795259290035,CA,2023-04-12,0,0,0,0,0,0,0,1,0,0,0,0
208,6.56040281250575,0.1487464393860315,CA,2023-04-13,1,0,1,0,0,0,0,0,0,0,0,0
209,8.63964649165491,0.088234050802588,CA,2023-04-14,1,1,0,1,0,0,0,1,0,0,0,0
210,4.44114875883436,0.153034855778637,CA,2023-04-15,0,0,1,1,0,0,0,0,1,0,0,0
211,0.039038940026477,9.90573765818285e-4,CO,2023-03-05,1,1,1,1,1,1,1,0,0,0,1,1
212,1.92932456118769,0.238943354122922,CO,2023-03-06,0,1,0,1,1,0,0,1,0,1,1,0
213,0.765960405840849,0.0736607734587135,CO,2023-03-07,0,1,1,1,1,1,0,1,0,1,1,1
214,0.856146499421493,0.087124663154388,CO,2023-03-08,0,1,1,1,1,1,0,1,0,1,1,1
215,0.016414300118431,6.0866296472175e-4,CO,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
216,0.00943300998430033,5.44378871998525e-4,CO,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
217,5.8439547211139e-4,4.8933942426765e-4,CO,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
218,0.00200687718547335,4.4232835818384e-4,CO,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
219,0.00208216272489666,4.0231181625322e-4,CO,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
220,0.0111985176845058,3.6841575369615e-4,CO,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
221,0.0663567770394287,3.3990700382903e-4,CO,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
222,0.0430794540599072,3.1617771402324e-4,CO,2023-03-16,1,1,1,1,1,1,1,1,0,0,1,1
223,1.22471813810573,0.1942962234768785,CO,2023-03-17,0,1,0,1,1,1,0,1,0,1,1,1
224,1.33321596901307,0.485872393618195,CO,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
225,1.20835902100882,0.1623037158628335,CO,2023-03-19,0,1,0,1,1,1,0,1,0,1,1,1
226,0.0467974171381151,2.60673812149305e-4,CO,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
227,1.14797667664963,0.122296655725633,CO,2023-03-21,1,1,0,1,0,1,1,1,0,1,0,1
228,5.59541085325409,0.54142280928678,CO,2023-03-22,0,0,0,0,1,1,0,0,0,0,1,1
229,1.14875925420097,0.1218081969969665,CO,2023-03-23,1,1,0,0,1,1,1,1,0,0,1,1
230,0.0142415738158484,2.5980386226288e-4,CO,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
231,3.9701217448039e-4,2.68715637608785e-4,CO,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
232,1.21374458102043,0.1945284548019775,CO,2023-03-26,1,1,0,0,1,1,1,1,0,0,1,1
233,0.0193909590756334,3.00531084382335e-4,CO,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
234,0.0150874072079256,3.25051132033865e-4,CO,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
235,0.0226143812670113,3.5683118977377e-4,CO,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
236,0.0182556122151676,3.9743692665913e-4,CO,2023-03-30,1,1,1,1,1,1,1,1,0,0,1,1
237,NA,NA,CO,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,0.00135589139821642,5.1370934366922e-4,CO,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
239,NA,NA,CO,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,1.11813497116112,0.160763194711456,CO,2023-04-03,1,1,0,0,1,1,1,1,0,0,1,1
241,0.00752892366382102,8.2549065205886e-4,CO,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
242,0.00227894859161213,9.8592235973226e-4,CO,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
243,0.0717479089128142,0.001186705764303735,CO,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
244,NA,NA,CO,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,0.00424210328398857,0.00175126836367262,CO,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
246,0.00534859811418351,0.002142078563222975,CO,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1
247,0.00690112175856007,0.002628115084431245,CO,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1
248,1.09135245753273,0.190803087009492,CO,2023-04-11,1,0,1,1,1,1,1,0,0,1,1,1
249,0.0585273825084364,0.00397536981976401,CO,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
250,0.10210519208534,0.0048912677203287,CO,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1
251,1.01154216786794,0.1206146489594325,CO,2023-04-14,0,1,1,1,1,1,0,1,1,1,0,1
252,0.01523296094617,0.0073761230454905,CO,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1
253,0.0155780831457104,0.001067384488881625,CT,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
254,0.0584931190232703,0.0010918995330712,CT,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
255,1.88072976941171,0.239806029603401,CT,2023-03-07,0,1,0,1,1,0,0,1,0,1,1,0
256,1.08829262467157,0.138203645287743,CT,2023-03-08,1,1,1,1,1,0,1,1,0,1,1,0
