"","es_score","brier_score","location","target_date","X22B_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","other_50_CI","X22B_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","other_95_CI"
"1",0.55105011871255,0.550581196306391,"AK",2023-01-29,1,1,1,1,1,1,1,0,1,0,0,1
"2",1.61167039922065,0.648925482744428,"AK",2023-01-30,1,0,1,0,1,1,1,0,1,0,1,1
"3",0.64185109505242,0.502339706205294,"AK",2023-01-31,1,1,1,1,1,1,1,0,1,0,0,1
"4",0.654862608958009,0.337568643709867,"AK",2023-02-01,1,1,1,1,1,1,1,0,1,0,1,1
"5",1.10265464367686,0.460907073112952,"AK",2023-02-02,1,1,1,1,1,1,1,0,1,1,0,1
"6",0.768608414040798,0.673365663020115,"AK",2023-02-03,1,1,0,1,1,1,1,0,0,0,1,1
"7",1.29556501781424,0.59156880915062,"AK",2023-02-04,1,0,1,1,1,1,1,0,1,0,0,1
"8",0.861052688262364,0.239960366802236,"AK",2023-02-05,1,1,1,0,1,1,1,0,1,0,1,1
"9",3.7008950160734,0.268908765426391,"AK",2023-02-06,1,0,1,0,1,1,1,0,1,0,1,0
"10",0.874397092581318,0.536362322744129,"AK",2023-02-07,1,1,1,1,0,1,1,1,1,1,1,1
"11",0.796895263159833,0.539043091131787,"AK",2023-02-08,1,1,0,1,1,1,1,1,0,0,1,1
"12",0.38405188747074,0.601275846426879,"AK",2023-02-09,1,1,1,1,1,1,1,0,1,0,1,1
"13",1.76164884271617,0.148322010817829,"AK",2023-02-10,1,0,1,0,1,1,1,0,1,0,1,1
"14",0.545046939420838,0.297764576964005,"AK",2023-02-11,1,1,1,1,1,1,1,1,1,0,0,1
"15",0.778539348928423,0.120525351424492,"AK",2023-02-12,1,1,1,1,1,1,1,0,1,0,1,1
"16",1.64643473958903,0.59248371976377,"AK",2023-02-13,1,1,1,1,1,0,1,0,1,0,0,0
"17",0.64813538469679,0.475248162077465,"AK",2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
"18",0.850229328620431,0.559337487007815,"AK",2023-02-15,1,1,1,1,1,1,1,0,1,0,1,1
"19",1.17150773941961,0.0778310506251333,"AK",2023-02-16,1,1,1,0,1,1,1,1,1,0,0,1
"20",0.432772774325809,0.250664396443156,"AK",2023-02-17,1,1,1,1,1,1,1,0,1,0,1,1
"21",0.364422063279443,0.389255232036923,"AK",2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
"22",0.653221419375947,0.729355451498445,"AK",2023-02-19,1,1,1,1,1,1,1,0,1,1,0,1
"23",0.719347281314334,0.233782438616766,"AK",2023-02-20,1,1,1,1,1,1,1,0,1,0,1,1
"24",0.40832181046055,0.221185098277946,"AK",2023-02-21,1,1,1,1,1,1,1,0,1,1,0,1
"25",NA,NA,"AK",2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",0.306451482538461,0.0341756214596133,"AK",2023-02-23,1,1,1,1,1,1,1,0,1,0,1,1
"27",1.06961805055455,0.884428767810429,"AK",2023-02-24,1,1,1,1,0,1,1,1,1,0,0,1
"28",NA,NA,"AK",2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,"AK",2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",0.0192092062144449,0.0208331869012657,"AK",2023-02-27,1,1,1,1,1,1,1,0,1,0,1,1
"31",NA,NA,"AK",2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,"AK",2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,"AK",2023-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,"AK",2023-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,"AK",2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",0.00836232963191506,0.00969083390817021,"AK",2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"37",NA,NA,"AK",2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
