...1,es_score,brier_score,location,target_date,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI
544,2.13168469826894,0.3551859267683435,IA,2023-02-16,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0
545,1.5349418498985,0.2772010491822545,IA,2023-02-17,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1
546,1.36987272153805,0.2847204951336485,IA,2023-02-18,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
547,NA,NA,ID,2023-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,0.308263051511361,0.0712443213477195,ID,2023-01-09,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
549,0.555617784352003,0.07260071734091,ID,2023-01-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
550,1.28722607992824,0.605670752314555,ID,2023-01-11,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
551,NA,NA,ID,2023-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,0.115286915765258,0.0799490149601465,ID,2023-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
553,NA,NA,ID,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,1.032322033023,0.720958444421255,ID,2023-01-15,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
555,1.0281147052469,0.718402064909225,ID,2023-01-16,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
556,0.858483841764194,0.216700740448901,ID,2023-01-17,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
557,0.149926436481582,0.104750465800471,ID,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
558,0.160623095318462,0.1118350557567275,ID,2023-01-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
559,0.340993794416427,0.2837601578773565,ID,2023-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
560,1.27646195414712,0.429339594436405,ID,2023-01-21,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
561,0.554720433105262,0.4106288425694335,ID,2023-01-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
562,0.276702161526868,0.2698657608022285,ID,2023-01-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
563,0.235489171282166,0.158952312285717,ID,2023-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
564,1.1901321528975,0.308273285160298,ID,2023-01-25,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
565,NA,NA,ID,2023-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,0.345662092932562,0.263643374086796,ID,2023-01-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
570,0.383876872820176,0.257428698753299,ID,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
571,NA,NA,ID,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,0.900623640932341,0.1580931660632845,ID,2023-02-06,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
577,0.999608589636306,0.4179082448844745,ID,2023-02-07,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
578,0.440146102706744,0.133882518900089,ID,2023-02-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
579,0.147790436620639,0.1228100220906025,ID,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
580,0.132253448022445,0.1124165988781025,ID,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
581,0.120215648041616,0.102689717302522,ID,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
582,NA,NA,ID,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,0.822716972067018,0.54197108435541,ID,2023-02-15,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
586,NA,NA,ID,2023-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,4.27792801318017,0.3130502547796865,IL,2023-01-08,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
590,5.76678844544265,0.3311184764391965,IL,2023-01-09,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
591,4.34308892090054,0.3187743447598925,IL,2023-01-10,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
592,3.09574953912357,0.3095752395147665,IL,2023-01-11,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1
593,2.62447134413833,0.2459749472193935,IL,2023-01-12,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
594,2.92162727041923,0.326670565309979,IL,2023-01-13,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1
595,2.99225761256266,0.3338047778365215,IL,2023-01-14,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1
596,3.12552169942853,0.3213444146846935,IL,2023-01-15,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0
597,7.22945374208746,0.382566963432516,IL,2023-01-16,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1
598,4.04413104141598,0.311646183254864,IL,2023-01-17,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0
599,8.59251719383188,0.3704428983869835,IL,2023-01-18,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
600,2.14480632045665,0.3344379903117935,IL,2023-01-19,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
601,3.77978564378779,0.299640367138215,IL,2023-01-20,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1
602,5.87723500065864,0.3763920289784965,IL,2023-01-21,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
603,6.21914674815206,0.353298195683392,IL,2023-01-22,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0
604,6.29008669293899,0.328495900296768,IL,2023-01-23,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
605,5.38967858060546,0.3502361940319645,IL,2023-01-24,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
606,3.35386579459742,0.3045703771198655,IL,2023-01-25,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1
607,4.00302400816882,0.3064127462119115,IL,2023-01-26,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
608,3.24616533904427,0.3231216033264325,IL,2023-01-27,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1
609,3.54873796334509,0.360301206902412,IL,2023-01-28,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
610,6.43251185435683,0.343340831180868,IL,2023-01-29,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1
611,2.83826425598846,0.2844118297792185,IL,2023-01-30,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
612,1.76059236481659,0.276396064865215,IL,2023-01-31,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0
613,3.88794046302514,0.3023888529726195,IL,2023-02-01,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
614,1.32309603388333,0.26203871019687,IL,2023-02-02,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
615,1.74621278233415,0.2484206789380675,IL,2023-02-03,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
616,2.66859788630766,0.2267155334355105,IL,2023-02-04,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
617,6.11300981496362,0.1595835109992375,IL,2023-02-05,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0
618,4.04142833567804,0.2551612637973615,IL,2023-02-06,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
619,5.09072418462205,0.262678769597691,IL,2023-02-07,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
620,8.04201270908388,0.2852213717387485,IL,2023-02-08,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
621,11.4147910096743,0.303137380122122,IL,2023-02-09,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1
622,1.57204290150896,0.173470229456347,IL,2023-02-10,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
623,1.6858316537746,0.1572843605701055,IL,2023-02-11,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
624,1.45963324602782,0.167342550646496,IL,2023-02-12,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
625,4.08956619231986,0.181880700422003,IL,2023-02-13,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
626,1.58356687578788,0.149089104571532,IL,2023-02-14,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0
627,7.13080764607321,0.2061284872230345,IL,2023-02-15,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1
628,6.52369752004586,0.2281845267085915,IL,2023-02-16,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0
629,2.55904939752564,0.16013180666198,IL,2023-02-17,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0
630,2.07359591680594,0.147570452652218,IL,2023-02-18,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
631,1.18602304596256,0.123169152142729,IN,2023-01-08,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
632,2.10492500892008,0.323585273291726,IN,2023-01-09,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1
633,1.06863159116478,0.20309242816939,IN,2023-01-10,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
634,1.16279211377359,0.157429340980561,IN,2023-01-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
635,1.6315256427326,0.168724767000477,IN,2023-01-12,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
636,1.79253582862982,0.3488701423800265,IN,2023-01-13,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1
637,0.947418814814168,0.2182135388230825,IN,2023-01-14,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
638,0.644778440552347,0.210840859273852,IN,2023-01-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
639,3.36913793035005,0.34466874993048,IN,2023-01-16,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1
640,1.47345832790447,0.2867881893787975,IN,2023-01-17,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1
641,3.54917306261236,0.4421396034728145,IN,2023-01-18,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0
642,1.12517109758145,0.2379088400510445,IN,2023-01-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
643,1.67513632955129,0.3561919424609895,IN,2023-01-20,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1
644,0.924617568720741,0.261468368985625,IN,2023-01-21,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
645,2.13573956410421,0.325632033049212,IN,2023-01-22,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
646,1.60620877379491,0.284105910796433,IN,2023-01-23,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
647,1.46094715157505,0.3048996145045545,IN,2023-01-24,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
648,1.28609333337692,0.36799476233733053,IN,2023-01-25,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1
649,1.03174778207852,0.2749186189755085,IN,2023-01-26,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
650,2.3310402384412,0.351934472429654,IN,2023-01-27,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1
651,4.93729340705685,0.316505726603974,IN,2023-01-28,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
652,1.30273141621562,0.275268531308435,IN,2023-01-29,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
653,1.64403236894796,0.29339855580721,IN,2023-01-30,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0
654,2.04789193810441,0.292925680105968,IN,2023-01-31,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1
655,0.986895851810873,0.2513112979308845,IN,2023-02-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
656,1.15535772127596,0.258083938982692,IN,2023-02-02,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
657,0.876041069483702,0.2900964444524165,IN,2023-02-03,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
658,0.517003277544498,0.2650062893065945,IN,2023-02-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
659,2.28624241689918,0.3352786364060515,IN,2023-02-05,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1
660,1.94320014977801,0.2165829477294275,IN,2023-02-06,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
661,1.8945505947364,0.2696231840920815,IN,2023-02-07,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
662,3.32821147496779,0.196453906328318,IN,2023-02-08,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
663,2.13845263562666,0.1764904333407955,IN,2023-02-09,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1
664,0.928776828520394,0.215090357580572,IN,2023-02-10,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1
665,0.831006654359086,0.149434608098883,IN,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
666,2.22812623392417,0.2695765179690175,IN,2023-02-12,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1
667,0.859042189955888,0.181816891454226,IN,2023-02-13,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
668,0.919045681959582,0.124220189420368,IN,2023-02-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
669,1.39596951493173,0.2249619060351855,IN,2023-02-15,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0
670,0.927271431692908,0.1219683296316475,IN,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
671,1.16205429021738,0.202456967436422,IN,2023-02-17,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
672,2.21114936689256,0.3554860181914005,IN,2023-02-18,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
673,1.01085041035346,0.71258149768953,KS,2023-01-08,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
674,1.49475278796664,0.3631870805037575,KS,2023-01-09,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
675,0.0841169558929257,0.0594760165951355,KS,2023-01-10,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
676,0.594394582333442,0.1772446269411265,KS,2023-01-11,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
677,NA,NA,KS,2023-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,1.07223118022311,0.376096326283764,KS,2023-01-13,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1
679,NA,NA,KS,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,1.7429355044052,0.603257386737835,KS,2023-01-15,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
681,0.0936681441689258,0.0692228674643505,KS,2023-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
682,0.79233389773908,0.2407100761141275,KS,2023-01-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
683,0.504346243002757,0.173497214404862,KS,2023-01-18,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
684,0.768946239242218,0.3436362998478845,KS,2023-01-19,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
685,0.616370498606442,0.085045476109639,KS,2023-01-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
686,1.50960558108196,0.68843745896268,KS,2023-01-21,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1
687,0.785641717660057,0.38252111220878,KS,2023-01-22,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
688,2.28267748351925,0.314165830096307,KS,2023-01-23,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
689,1.73009124716637,0.3765444427360305,KS,2023-01-24,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
690,0.303553559944561,0.228217903206953,KS,2023-01-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
691,0.629877885351202,0.278131930289516,KS,2023-01-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
692,0.464686228333869,0.2055596417814255,KS,2023-01-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
693,0.953454666038731,0.672690879384545,KS,2023-01-28,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
694,0.520101856881474,0.3716820010968135,KS,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
695,1.14418938120664,0.3525964099053355,KS,2023-01-30,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
696,0.839694278486144,0.342645426444446,KS,2023-01-31,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
697,NA,NA,KS,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,0.978529436172769,0.690776737649265,KS,2023-02-02,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
699,1.05268824636188,0.484785788796912,KS,2023-02-03,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
700,0.891228090998887,0.2598596154025475,KS,2023-02-04,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
701,0.344122198207995,0.2424026554044455,KS,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
702,0.214708472810036,0.2528579479111765,KS,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
703,0.664443480411639,0.238990659969639,KS,2023-02-07,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
704,0.602089112946652,0.224508947492463,KS,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
705,0.883591451216019,0.2101814326969585,KS,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
706,0.944996325993809,0.412650557689794,KS,2023-02-10,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
707,0.968549138029798,0.435627306432628,KS,2023-02-11,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
708,1.25089648354286,0.398925202636882,KS,2023-02-12,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
709,1.95434430441718,0.125470978942159,KS,2023-02-13,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
710,1.15873904695151,0.269819898284919,KS,2023-02-14,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1
711,0.340675586155082,0.2830951594022765,KS,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
712,0.436873025481262,0.171763308428497,KS,2023-02-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
713,0.584493034278158,0.154702606269888,KS,2023-02-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
714,1.06228597675741,0.2521054987580715,KS,2023-02-18,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1
715,0.64867462419306,0.0965515321651615,KY,2023-01-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
716,1.48010941979944,0.439375708681406,KY,2023-01-09,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1
717,0.768139386929624,0.24150813697511,KY,2023-01-10,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
718,0.70300334110122,0.108302423436251,KY,2023-01-11,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
719,1.10693534982363,0.380150959194344,KY,2023-01-12,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1
720,1.00718153985081,0.2182790080690335,KY,2023-01-13,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
721,0.975000464218644,0.674753501397255,KY,2023-01-14,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
722,0.590603657526206,0.2533900202950595,KY,2023-01-15,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
723,0.637910220423421,0.293532092728094,KY,2023-01-16,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
724,1.16672287844675,0.34602818441157,KY,2023-01-17,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0
725,1.70768849941826,0.46251742489867,KY,2023-01-18,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1
726,3.02743299324548,0.3495790241902015,KY,2023-01-19,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1
727,1.43316941835415,0.28532939310508,KY,2023-01-20,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
728,0.981249426265403,0.368543649049423,KY,2023-01-21,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
729,0.562571537430497,0.2689034566559125,KY,2023-01-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
730,3.05502093230922,0.356075489001336,KY,2023-01-23,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0
731,1.73493422609962,0.2542162814947315,KY,2023-01-24,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
732,1.09523607244758,0.283120707989497,KY,2023-01-25,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
733,0.589618369330249,0.262008604265449,KY,2023-01-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
734,0.642973462179559,0.256092230863557,KY,2023-01-27,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
735,0.430197528864827,0.2435088901369815,KY,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
736,0.832538985571692,0.2216582254207825,KY,2023-01-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
737,0.978402104904748,0.274247148780086,KY,2023-01-30,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
738,1.24230431666851,0.3214543121363255,KY,2023-01-31,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1
739,0.714604571438454,0.272898798869142,KY,2023-02-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
740,2.02150998294661,0.115065874032353,KY,2023-02-02,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
741,3.03408666314705,0.343861434381977,KY,2023-02-03,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
742,0.337519561944457,0.2899530545698215,KY,2023-02-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
743,0.661074914210413,0.0833113628856085,KY,2023-02-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
744,2.23199696554315,0.304459684027308,KY,2023-02-06,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
745,0.45579103087175,0.1883404687192605,KY,2023-02-07,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
746,0.945526711103895,0.2314510596547975,KY,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
747,1.15899836888233,0.3139009395953875,KY,2023-02-09,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
748,0.610502230211658,0.237185927322109,KY,2023-02-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
749,0.295059617071056,0.160479237618157,KY,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
750,NA,NA,KY,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,1.22646848321788,0.2473533564341495,KY,2023-02-13,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
752,0.534859018828201,0.1764695571955155,KY,2023-02-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
753,0.139456541366409,0.02400458161298065,KY,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
754,0.41741986693259,0.199004123849932,KY,2023-02-16,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
755,0.191919184778118,0.01826058701518545,KY,2023-02-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
756,0.800072420378822,0.3905902708478125,KY,2023-02-18,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
757,1.24763948782349,0.2562846890941185,LA,2023-01-08,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
758,5.1692756631537,0.201521467572279,LA,2023-01-09,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
759,4.18018695904563,0.2269185581822415,LA,2023-01-10,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1
760,2.17537735777743,0.306310042979586,LA,2023-01-11,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
761,0.88876366416533,0.2859974782010925,LA,2023-01-12,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
762,2.55519794921433,0.3746553982741405,LA,2023-01-13,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1
763,1.06773047446671,0.2816000238417055,LA,2023-01-14,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
764,2.08734808081984,0.3426273040860625,LA,2023-01-15,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0
765,2.56212691262327,0.2181739389555135,LA,2023-01-16,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
766,1.56953559490643,0.2683738137929955,LA,2023-01-17,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
767,2.02479248795388,0.303850157692491,LA,2023-01-18,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1
768,1.15433296689615,0.346650279183938,LA,2023-01-19,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
769,5.37616671412818,0.246242730220974,LA,2023-01-20,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1
