"","es_score","brier_score","location","target_date","X22A_50_CI","X22B_50_CI","X22D_50_CI","X22E_50_CI","other_50_CI","X22A_95_CI","X22B_95_CI","X22D_95_CI","X22E_95_CI","other_95_CI"
"24",NA,NA,"AK",2022-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.00179335008043187,0.00133894501706969,"AK",2022-09-28,1,1,1,1,1,1,1,1,1,1
"26",NA,NA,"AK",2022-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,"AK",2022-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,"AK",2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",0.00203738677316155,0.0013231006544215,"AK",2022-10-02,1,1,1,1,1,1,1,1,1,1
"30",1.23808017050565,0.952877936399656,"AK",2022-10-03,0,0,1,1,1,0,0,1,1,1
"31",1.32130736808266,1.92663135663338,"AK",2022-10-04,1,0,1,0,1,1,0,1,0,1
"32",1.32208337534737,1.90459238165819,"AK",2022-10-05,0,0,1,1,1,0,0,1,1,1
"33",NA,NA,"AK",2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",0.00334158865632135,0.0014502120376414,"AK",2022-10-07,1,1,1,1,1,1,1,1,1,1
"35",NA,NA,"AK",2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,"AK",2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1.83909576105663,0.637259045851453,"AK",2022-10-10,0,0,0,1,1,0,0,0,1,1
"38",0.0043828458143642,0.00174325463676478,"AK",2022-10-11,1,1,1,1,1,1,1,1,1,1
"39",NA,NA,"AK",2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,"AK",2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,"AK",2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,"AK",2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1.29630033372746,0.0595805458077031,"AL",2022-09-04,0,0,1,1,1,0,0,1,1,1
"44",NA,NA,"AL",2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",0.49774669366825,0.321710861511521,"AL",2022-09-06,1,1,1,1,1,1,1,1,1,1
"46",0.421830854881984,0.189921807460754,"AL",2022-09-07,1,1,1,1,1,0,0,1,1,1
"47",1.2860146813739,0.368535993128217,"AL",2022-09-08,0,1,1,1,1,0,0,1,1,1
"48",0.278613960000117,0.277830198287964,"AL",2022-09-09,1,1,1,1,1,1,1,1,1,1
"49",0.742523886440046,0.720237261947403,"AL",2022-09-10,1,1,1,1,1,0,0,1,1,1
"50",0.32318535513622,0.322161040410707,"AL",2022-09-11,1,1,1,1,1,1,1,1,1,1
"51",0.631983544883122,0.351863187742171,"AL",2022-09-12,1,1,1,1,1,1,1,1,1,1
"52",0.473918974239583,0.176705811994249,"AL",2022-09-13,1,1,1,1,1,0,0,1,1,1
"53",0.767365185915475,0.389305780015067,"AL",2022-09-14,1,1,1,1,1,0,0,1,1,1
"54",0.752477555871945,0.0545732782446376,"AL",2022-09-15,1,1,1,1,1,0,0,1,1,1
"55",0.425009198547152,0.389713633303461,"AL",2022-09-16,1,1,1,1,1,0,0,1,1,1
"56",0.420447072165991,0.389908327762725,"AL",2022-09-17,1,1,1,1,1,1,1,1,1,1
"57",0.0274339753024907,0.0535831021864065,"AL",2022-09-18,1,1,1,1,1,0,0,1,1,1
"58",0.576428277886856,0.502600362115051,"AL",2022-09-19,1,1,1,1,1,0,0,1,1,1
"59",0.317883741632161,0.0530559728543744,"AL",2022-09-20,1,1,1,1,1,1,1,1,1,1
"60",0.285277148371936,0.245853170773282,"AL",2022-09-21,1,1,1,1,1,0,0,1,1,1
"61",0.34954409540161,0.323146346445235,"AL",2022-09-22,1,1,1,1,1,1,1,1,1,1
"62",1.90829224931163,0.560105607736018,"AL",2022-09-23,0,0,1,1,1,0,0,1,1,1
"63",0.194487781521465,0.0524377784954803,"AL",2022-09-24,1,1,1,1,1,1,1,1,1,1
"64",0.430362250184447,0.391176357533042,"AL",2022-09-25,1,1,1,1,1,1,1,1,1,1
"65",0.44501417899089,0.391295180560287,"AL",2022-09-26,1,1,1,1,1,1,1,1,1,1
"66",0.580376911956594,0.504370141362858,"AL",2022-09-27,1,1,1,1,1,0,0,1,1,1
"67",0.437942901688486,0.0526849708013084,"AL",2022-09-28,1,1,1,1,1,0,0,1,1,1
"68",0.578130341524951,0.504506512135669,"AL",2022-09-29,1,1,1,1,1,0,0,1,1,1
"69",0.0955140114807255,0.0533009310963251,"AL",2022-09-30,1,1,1,1,1,0,0,1,1,1
"70",1.32058564228456,0.594660299107087,"AL",2022-10-01,0,0,1,1,1,0,0,1,1,1
"71",0.211948189188539,0.0543850687838197,"AL",2022-10-02,1,1,1,1,1,1,1,1,1,1
"72",0.035008050579641,0.0551484490046034,"AL",2022-10-03,1,1,1,1,1,1,0,0,1,1
"73",NA,NA,"AL",2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",0.114973902536372,0.0572366790931097,"AL",2022-10-05,1,1,1,1,1,1,1,1,1,1
"75",NA,NA,"AL",2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",NA,NA,"AL",2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",0.119421376065215,0.0622503414246843,"AL",2022-10-08,1,1,1,1,1,0,0,1,1,1
"78",0.236616357961567,0.0645849509880231,"AL",2022-10-09,1,1,1,1,1,0,0,1,1,1
"79",0.13457696973516,0.0673350405480221,"AL",2022-10-10,1,1,1,1,1,1,1,1,1,1
"80",0.268127814465547,0.0705601641115671,"AL",2022-10-11,1,1,1,1,1,1,1,1,1,1
"81",1.697075381167,0.750412782775969,"AL",2022-10-12,1,0,1,0,1,0,0,0,0,1
"82",0.48113736724202,0.335155227190377,"AL",2022-10-13,1,1,1,1,1,0,1,0,1,1
"83",0.464931879379423,0.0837769411487524,"AL",2022-10-14,1,1,1,1,1,0,0,1,1,1
"84",0.0558809659247528,0.0896235989327245,"AL",2022-10-15,1,1,1,1,1,1,1,1,1,1
"85",0.665495021155515,0.285240104784142,"AR",2022-09-04,1,1,1,1,1,0,0,1,1,1
"86",0.979126708379964,0.280606129403236,"AR",2022-09-05,1,1,1,1,0,0,0,1,1,0
"87",1.69403084737679,0.236388026684914,"AR",2022-09-06,1,1,1,0,1,0,0,1,0,1
"88",4.72133610486778,0.369511507020959,"AR",2022-09-07,0,0,1,1,0,1,0,1,1,0
"89",3.71398891415214,0.433508456600171,"AR",2022-09-08,0,0,1,1,1,0,0,1,1,1
"90",1.87181396374289,0.354139999959273,"AR",2022-09-09,0,0,1,1,1,1,0,1,0,1
"91",0.537302875798331,0.247572185157104,"AR",2022-09-10,1,1,1,1,1,1,1,1,1,1
"92",0.496272009151347,0.127710193346955,"AR",2022-09-11,1,1,1,1,1,0,0,0,1,1
"93",2.64982173226248,0.312523497968521,"AR",2022-09-12,0,0,1,1,1,1,0,1,0,1
"94",1.01206711600245,0.208992347011228,"AR",2022-09-13,1,1,1,1,0,0,0,1,1,0
"95",2.10977967598702,0.100370009070435,"AR",2022-09-14,0,0,1,1,0,0,0,1,1,0
"96",0.923766346617748,0.284771592602604,"AR",2022-09-15,1,1,1,1,1,0,0,1,1,1
"97",1.00377122218731,0.268835294262989,"AR",2022-09-16,1,1,1,1,0,0,0,1,1,0
"98",1.07972585368837,0.61386356702517,"AR",2022-09-17,1,1,1,1,0,0,1,1,1,0
"99",0.94281222289056,0.371428704230305,"AR",2022-09-18,0,1,1,1,1,0,0,1,1,1
"100",1.51671347797349,0.236242859970963,"AR",2022-09-19,1,1,0,1,0,1,1,0,0,1
"101",0.633774098622769,0.160076223283245,"AR",2022-09-20,1,1,1,1,1,0,0,1,1,1
"102",1.81862386405361,0.23892146834123,"AR",2022-09-21,1,1,1,1,0,0,0,1,0,0
"103",0.576260085500901,0.12875119417087,"AR",2022-09-22,1,1,1,1,1,0,0,1,0,1
"104",0.529795889413875,0.41346163589703,"AR",2022-09-23,1,1,1,1,1,1,1,1,1,1
"105",0.0209603844410824,0.0259331096105934,"AR",2022-09-24,1,1,1,1,1,1,1,1,1,1
"106",0.070829451176486,0.0264355961793342,"AR",2022-09-25,1,1,1,1,1,1,1,1,1,1
"107",1.60759160800938,0.129678621928103,"AR",2022-09-26,0,1,1,1,0,0,0,1,0,0
"108",0.614366837873149,0.137459830888109,"AR",2022-09-27,1,1,1,1,1,1,0,1,0,1
"109",0.658880998154507,0.189724413831833,"AR",2022-09-28,1,1,1,1,1,0,0,1,1,1
"110",1.49810551323771,0.0292786386777649,"AR",2022-09-29,0,0,1,1,1,0,0,1,0,1
"111",1.13116990447454,0.464985952347246,"AR",2022-09-30,0,1,1,1,1,0,0,1,1,1
"112",0.091363279009768,0.0314209709056411,"AR",2022-10-01,1,1,1,1,1,1,1,1,1,1
"113",0.411928888067056,0.0327491474514848,"AR",2022-10-02,1,1,1,1,1,0,0,1,1,1
"114",1.29898628491461,0.355811832854301,"AR",2022-10-03,0,1,1,1,1,0,0,1,0,1
"115",0.625966457567077,0.379148961920274,"AR",2022-10-04,1,1,1,1,1,0,0,1,0,1
"116",3.36497597554396,0.0381568510537744,"AR",2022-10-05,0,0,1,1,1,0,0,1,0,1
"117",0.4995463058978,0.0405790054806609,"AR",2022-10-06,1,1,1,1,1,1,0,1,0,1
"118",1.78369481143317,0.384520992103277,"AR",2022-10-07,1,1,1,1,0,0,0,1,0,0
"119",0.502338850970096,0.288132431740102,"AR",2022-10-08,1,1,1,1,1,0,1,0,1,1
"120",0.292645040444365,0.050537236965265,"AR",2022-10-09,1,1,1,1,1,1,1,1,1,1
"121",1.0267975511388,0.0550177068508454,"AR",2022-10-10,1,0,1,1,1,1,0,1,0,1
"122",1.87203067308428,0.216260703062474,"AR",2022-10-11,1,0,1,0,1,0,0,1,0,1
"123",0.611622398033558,0.343656611321884,"AR",2022-10-12,1,1,1,1,1,1,0,1,0,1
"124",0.716037034691951,0.301337939478806,"AR",2022-10-13,1,1,1,1,1,0,1,0,1,1
"125",0.65050980537926,0.418386526886052,"AR",2022-10-14,1,1,1,1,1,0,1,1,0,1
"126",0.671477040784452,0.532778625306462,"AR",2022-10-15,0,1,1,1,1,0,1,0,1,1
"127",0.309683441608331,0.132724579193805,"AZ",2022-09-04,1,1,1,1,1,0,1,1,0,1
"128",2.33572979419666,0.259558703597074,"AZ",2022-09-05,0,0,0,1,1,0,0,0,1,1
"129",3.38366061078993,0.321831211999777,"AZ",2022-09-06,0,0,0,1,0,0,0,0,1,0
"130",0.318726892655455,0.105208567262002,"AZ",2022-09-07,1,1,1,1,1,0,1,0,1,1
"131",2.60708060157085,0.443984587064723,"AZ",2022-09-08,0,0,1,1,1,0,0,1,1,1
"132",4.72835636108097,0.493309623853337,"AZ",2022-09-09,0,0,1,1,1,0,0,1,1,1
"133",1.77693164599166,0.305998997440232,"AZ",2022-09-10,1,0,1,1,0,1,0,1,1,0
"134",0.314805776582216,0.11728874584778,"AZ",2022-09-11,1,1,1,1,1,0,0,1,1,1
"135",2.33929860196561,0.210134089509388,"AZ",2022-09-12,1,0,0,1,1,0,0,0,1,1
"136",1.05982818312015,0.220514613750013,"AZ",2022-09-13,1,1,1,0,1,1,1,0,0,1
"137",3.56373453215467,0.422477045598055,"AZ",2022-09-14,0,0,1,1,1,0,0,1,1,1
"138",1.19777194989766,0.242691335687303,"AZ",2022-09-15,0,0,1,1,1,0,0,0,1,1
"139",0.426482327458654,0.00663013805086971,"AZ",2022-09-16,1,1,1,1,1,0,0,1,1,1
"140",1.12773506090105,0.249211941833533,"AZ",2022-09-17,1,0,1,0,1,0,0,0,0,1
"141",0.893641779585852,0.175923664514103,"AZ",2022-09-18,1,1,1,0,1,0,1,1,0,1
"142",3.68671316346837,0.263924126074614,"AZ",2022-09-19,0,0,1,1,1,0,0,0,0,1
"143",0.837364485825985,0.130387349487515,"AZ",2022-09-20,1,1,1,0,1,1,0,1,0,1
"144",3.92934079173994,0.41510843909666,"AZ",2022-09-21,0,0,0,1,1,0,0,0,1,1
"145",1.32212150842292,0.215041178032968,"AZ",2022-09-22,1,0,1,0,1,1,0,1,0,1
"146",0.814221190072562,0.00587867075116325,"AZ",2022-09-23,1,1,1,1,1,0,0,1,1,1
"147",0.113756645235793,0.00583927104011775,"AZ",2022-09-24,1,1,1,1,1,1,1,1,1,1
"148",1.08786368276449,0.194453379809736,"AZ",2022-09-25,0,1,1,1,1,0,0,0,1,1
"149",1.5026827869555,0.165587570273226,"AZ",2022-09-26,1,1,1,1,0,0,0,0,0,0
"150",2.26902051261028,0.209993067318279,"AZ",2022-09-27,1,0,0,1,1,1,0,0,0,1
"151",1.39435985975052,0.232494494007256,"AZ",2022-09-28,0,0,1,1,1,0,1,0,0,1
"152",1.69061292750541,0.312228220581554,"AZ",2022-09-29,1,0,0,1,0,0,1,1,1,0
"153",0.354905724826232,0.00610149410534282,"AZ",2022-09-30,1,1,1,1,1,1,1,1,1,1
"154",0.519625891596033,0.134361591238022,"AZ",2022-10-01,1,1,1,1,1,0,1,0,1,1
"155",4.12384210522196,0.610420170034452,"AZ",2022-10-02,0,0,1,0,1,0,0,1,0,1
"156",5.46650305632472,0.361692139559845,"AZ",2022-10-03,0,0,0,0,1,0,0,0,0,1
"157",2.68746781687833,0.384770544112173,"AZ",2022-10-04,0,0,1,1,1,0,0,1,0,1
"158",1.13672007896651,0.162733032603616,"AZ",2022-10-05,0,1,1,1,1,0,1,0,0,1
"159",1.30974304105855,0.2307894377146,"AZ",2022-10-06,0,1,1,1,1,0,0,1,0,1
"160",1.40843540995866,0.275414213052055,"AZ",2022-10-07,0,1,1,1,1,0,0,0,0,1
"161",3.12615531019826,0.718085223858342,"AZ",2022-10-08,0,0,1,0,1,0,0,0,0,1
"162",0.563130994900932,0.260515898785324,"AZ",2022-10-09,1,1,1,1,1,0,1,1,0,1
"163",5.05062122156844,0.324841321895919,"AZ",2022-10-10,1,0,1,0,0,0,0,0,0,0
"164",0.874550464560292,0.121531101323261,"AZ",2022-10-11,1,1,1,1,1,1,0,0,1,1
"165",1.91273109136449,0.396100043524584,"AZ",2022-10-12,1,0,1,0,1,0,0,0,0,1
"166",3.38458404513069,0.477438250644245,"AZ",2022-10-13,1,0,1,0,1,0,0,1,0,1
"167",1.13587121503165,0.354030613495586,"AZ",2022-10-14,1,1,1,1,1,0,0,0,0,1
"168",0.460309609637372,0.182229005625592,"AZ",2022-10-15,1,1,1,1,1,1,0,1,0,1
"169",10.0709440378827,0.170890943487314,"CA",2022-09-04,0,0,1,1,1,0,0,1,1,0
"170",1.31320828512376,0.151554083637467,"CA",2022-09-05,0,1,1,1,1,1,1,1,1,1
"171",5.95033702652657,0.140683096672614,"CA",2022-09-06,1,0,1,1,0,1,0,1,1,0
"172",12.0630234195744,0.211137480941032,"CA",2022-09-07,0,0,1,1,0,0,0,0,1,0
"173",7.38226254027262,0.208449705387875,"CA",2022-09-08,0,0,1,1,1,0,0,0,1,1
"174",4.25671491200483,0.167979987768079,"CA",2022-09-09,0,0,0,1,0,0,0,0,1,0
"175",3.59335653747011,0.150865119975918,"CA",2022-09-10,1,0,1,0,0,0,0,0,0,0
"176",15.249123629725,0.214564569138928,"CA",2022-09-11,0,0,1,0,0,0,0,1,0,0
"177",10.4954258366943,0.156133574298314,"CA",2022-09-12,0,0,1,1,0,0,0,0,0,0
"178",17.2478162385978,0.18571237163775,"CA",2022-09-13,0,0,1,1,1,0,0,0,0,1
"179",5.13233370137656,0.181083214861042,"CA",2022-09-14,0,0,0,0,0,0,0,1,0,0
"180",8.89855513209927,0.188857192187693,"CA",2022-09-15,0,0,1,1,0,0,0,0,0,0
"181",5.35243672795443,0.162705325055893,"CA",2022-09-16,0,0,0,1,0,0,0,0,1,0
"182",15.8236215073464,0.220732427650055,"CA",2022-09-17,0,0,0,0,0,0,0,0,1,0
"183",8.72013600784293,0.187450723848555,"CA",2022-09-18,1,0,0,1,0,0,0,0,0,0
"184",11.1034019728127,0.175147175486787,"CA",2022-09-19,0,0,0,0,0,0,0,0,0,0
"185",4.04288232143415,0.141835040263083,"CA",2022-09-20,0,0,1,0,1,0,0,0,0,1
"186",10.5393587928346,0.235031203043574,"CA",2022-09-21,0,0,1,0,0,0,0,0,0,0
"187",2.03547980972636,0.155057548911427,"CA",2022-09-22,1,0,1,1,0,0,0,1,0,0
"188",3.63860019444033,0.141701675448683,"CA",2022-09-23,0,1,1,0,0,1,0,0,1,0
"189",11.0388260760734,0.242814652802115,"CA",2022-09-24,0,0,0,0,0,0,0,0,0,0
"190",10.9316696469811,0.238732113481399,"CA",2022-09-25,0,0,1,1,0,0,0,0,0,0
"191",9.28923965767434,0.183446194017856,"CA",2022-09-26,0,0,0,1,0,0,0,0,0,0
"192",11.8069618322022,0.261208952835501,"CA",2022-09-27,0,0,1,0,0,0,0,0,0,0
"193",4.44768833639352,0.193930518740715,"CA",2022-09-28,0,0,1,1,1,0,0,0,0,1
"194",8.20441389607409,0.24807376313387,"CA",2022-09-29,0,0,0,0,1,0,0,0,0,1
"195",13.8820582870785,0.312566609590369,"CA",2022-09-30,0,0,0,1,0,0,0,0,0,0
"196",9.55970299918066,0.245289473161127,"CA",2022-10-01,0,0,1,1,0,0,0,0,1,0
"197",9.62797552470451,0.293171963576524,"CA",2022-10-02,0,0,1,1,0,0,0,1,0,0
"198",16.2671009617437,0.271678899897923,"CA",2022-10-03,0,0,1,0,0,0,0,0,1,0
"199",5.73527708251325,0.27266069943216,"CA",2022-10-04,1,0,0,1,0,0,0,0,0,0
"200",8.45714253951402,0.27710285407718,"CA",2022-10-05,0,0,1,1,0,0,0,0,1,0
"201",9.8111151854523,0.35390463248362,"CA",2022-10-06,0,0,1,0,0,0,0,0,0,0
"202",7.86832934167305,0.329526469581911,"CA",2022-10-07,0,0,1,1,0,0,0,1,0,0
"203",3.17963080658574,0.290959216708578,"CA",2022-10-08,0,0,1,1,0,0,0,0,0,0
"204",5.16137675821277,0.31376135041456,"CA",2022-10-09,0,0,0,0,0,0,0,0,1,0
"205",8.40828550999986,0.272873358573351,"CA",2022-10-10,0,1,0,1,0,0,0,0,0,0
"206",8.63609837240386,0.376016740936581,"CA",2022-10-11,0,0,1,1,0,0,0,0,0,0
"207",15.9443341259621,0.426976314232464,"CA",2022-10-12,0,0,1,1,0,0,0,0,0,0
"208",16.0136915682075,0.422132141401486,"CA",2022-10-13,0,0,0,0,0,0,0,0,0,0
"209",10.4482364492837,0.407188493668576,"CA",2022-10-14,0,0,1,1,0,0,0,0,0,0
"210",5.09840433508016,0.369326099953715,"CA",2022-10-15,0,1,0,1,0,0,0,0,1,0
"211",2.10093629805306,0.398205777199277,"CO",2022-09-04,0,0,1,1,1,1,1,1,1,1
"212",0.872865919245373,0.569825664312406,"CO",2022-09-05,0,0,1,1,1,0,0,1,1,1
"213",3.51689587781934,0.352892264336342,"CO",2022-09-06,0,0,1,0,1,0,0,1,0,1
"214",1.14541451343589,0.0133262628648884,"CO",2022-09-07,0,0,1,1,1,0,0,1,1,1
"215",0.321024784093692,0.0130603334658937,"CO",2022-09-08,1,1,1,1,1,1,1,1,1,1
"216",0.721497353217297,0.0128092320679747,"CO",2022-09-09,1,1,1,1,1,0,0,1,1,1
"217",0.197110928775328,0.0125732040830605,"CO",2022-09-10,1,1,1,1,1,1,1,1,1,1
"218",1.58844162770945,0.595874325019861,"CO",2022-09-11,1,0,0,1,1,0,0,1,1,1
"219",1.7284390195225,0.29393591570854,"CO",2022-09-12,0,0,1,1,1,0,0,1,1,1
"220",0.436285973420367,0.200118506083592,"CO",2022-09-13,1,1,1,1,1,0,0,1,1,1
"221",0.972425724273137,0.164459366242236,"CO",2022-09-14,1,1,1,1,0,0,1,1,1,0
"222",0.350171562528075,0.0116344795601159,"CO",2022-09-15,1,1,1,1,1,0,0,1,1,1
"223",0.797541951902578,0.011499769265047,"CO",2022-09-16,1,1,1,1,1,0,0,1,1,1
"224",0.383173097325156,0.16615843319073,"CO",2022-09-17,1,1,1,1,1,0,0,1,1,1
"225",0.816492606822235,0.437363805358449,"CO",2022-09-18,0,1,1,1,1,0,0,1,1,1
"226",0.568410224432659,0.0822983572243783,"CO",2022-09-19,1,1,1,1,1,0,0,1,1,1
"227",2.74190977548835,0.451375014705087,"CO",2022-09-20,0,0,1,0,1,0,0,1,0,1
"228",1.58463049407755,0.337912979603347,"CO",2022-09-21,0,0,1,0,1,0,0,0,0,1
"229",1.42587322875258,0.352978919571718,"CO",2022-09-22,0,0,1,1,1,0,0,1,1,1
"230",0.760066363564829,0.150020245673172,"CO",2022-09-23,1,1,1,0,1,0,0,1,0,1
"231",0.927733975048042,0.58121328746956,"CO",2022-09-24,0,0,1,1,1,0,0,1,1,1
"232",0.649509927159091,0.29635398873121,"CO",2022-09-25,1,1,1,1,1,0,0,1,1,1
"233",0.739682962262128,0.230246316952502,"CO",2022-09-26,1,1,1,1,1,0,1,1,0,1
"234",0.527086361824199,0.0118124056475684,"CO",2022-09-27,1,1,1,1,1,0,0,1,1,1
"235",0.839107954523862,0.0120955253670196,"CO",2022-09-28,1,0,1,1,1,1,0,0,1,1
"236",0.67097820868916,0.0977001009091862,"CO",2022-09-29,1,1,1,1,1,1,0,1,0,1
"237",0.596648528299022,0.256128216483106,"CO",2022-09-30,1,1,1,1,1,0,0,1,0,1
"238",0.131025017475379,0.0134016276219168,"CO",2022-10-01,1,1,1,1,1,1,1,1,1,1
"239",0.137354915677918,0.0140300619955484,"CO",2022-10-02,1,1,1,1,1,1,1,1,1,1
"240",0.609229996568495,0.144963443232548,"CO",2022-10-03,1,1,1,1,1,1,1,1,1,1
"241",0.223380253022709,0.0156749005804983,"CO",2022-10-04,1,1,1,1,1,1,1,1,1,1
"242",0.609496624263109,0.203630959428996,"CO",2022-10-05,1,1,1,1,1,1,1,1,1,1
"243",0.647180500139946,0.227454295249937,"CO",2022-10-06,1,1,1,1,1,0,0,1,1,1
"244",1.59440070552655,0.580132117236753,"CO",2022-10-07,1,0,0,1,1,0,0,0,0,1
"245",0.799021385141363,0.436300279515256,"CO",2022-10-08,0,1,1,1,1,0,0,1,1,1
"246",1.59664297339801,1.11215060708574,"CO",2022-10-09,0,0,1,0,1,0,0,1,0,1
"247",2.76470803306366,0.510374482204251,"CO",2022-10-10,0,0,1,1,1,0,0,0,0,1
"248",3.23131707356706,0.544267768100706,"CO",2022-10-11,0,0,0,1,1,0,0,0,0,1
"249",0.889222580991334,0.267574355810641,"CO",2022-10-12,1,1,0,1,1,1,0,0,1,1
"250",1.23119063837069,0.547158441993324,"CO",2022-10-13,1,1,1,1,1,0,0,1,0,1
"251",1.30030543152276,0.512078982081577,"CO",2022-10-14,1,1,1,1,0,1,0,1,0,0
"252",1.0332248198599,0.615803172628165,"CO",2022-10-15,1,1,1,0,1,1,0,1,0,1
"253",1.82114266697581,0.340163109275601,"CT",2022-09-04,0,0,1,1,1,1,1,1,1,1
"254",2.84630687163401,0.566310420844681,"CT",2022-09-05,0,0,1,1,1,0,0,1,1,1
"255",2.72770527317877,0.346072650971672,"CT",2022-09-06,0,0,1,1,1,0,0,1,1,1
"256",1.81806305075981,0.310327103937767,"CT",2022-09-07,0,0,1,1,1,0,0,1,1,1
"257",0.80672540775556,0.252919203043517,"CT",2022-09-08,1,1,1,1,1,0,0,1,1,1
"258",3.33938572437723,0.377729775652697,"CT",2022-09-09,0,0,1,1,1,0,0,1,1,1
"259",4.33908846825062,0.505841354240929,"CT",2022-09-10,0,0,0,1,0,0,0,0,1,0
"260",2.91118221110851,0.347035332762939,"CT",2022-09-11,0,0,1,1,1,0,0,1,1,1
"261",4.32530134006054,0.382661535213326,"CT",2022-09-12,0,0,1,1,1,0,0,0,1,1
"262",4.81795279621417,0.496977417491498,"CT",2022-09-13,0,0,0,1,1,0,0,0,1,1
"263",1.22840874934124,0.327007595099959,"CT",2022-09-14,1,1,1,0,1,0,0,1,0,1
"264",1.79248669914775,0.26729343182539,"CT",2022-09-15,1,1,0,0,1,0,1,0,0,1
"265",9.05800140854101,0.413448959146759,"CT",2022-09-16,0,0,1,1,1,0,0,0,0,1
"266",1.28781012608376,0.286870280598264,"CT",2022-09-17,1,1,1,1,1,0,0,0,0,1
"267",4.31544136514995,0.40609087649219,"CT",2022-09-18,0,0,1,1,1,0,0,1,1,1
"268",1.00387546505865,0.234217470705513,"CT",2022-09-19,1,1,1,1,1,0,0,1,1,1
"269",4.13405607110226,0.35166912227446,"CT",2022-09-20,0,0,1,1,1,0,0,0,0,1
"270",8.46744847488157,0.603904871091487,"CT",2022-09-21,0,0,1,1,1,0,0,0,1,1
"271",0.936954499229496,0.279888885976135,"CT",2022-09-22,1,1,1,1,1,0,0,1,0,1
"272",1.00672765637464,0.204640373321551,"CT",2022-09-23,1,1,1,1,1,0,0,1,1,1
"273",4.68064881510312,0.478210284540008,"CT",2022-09-24,0,0,1,1,1,0,0,0,0,1
