...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
146,0.664535259412304,0.392838279475723,AZ,2023-08-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
147,1.94274969999889,0.3872638240223025,AZ,2023-08-05,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1
148,0.973308339597921,0.3869690399330025,AZ,2023-08-06,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1
149,3.00971361750884,0.3931944231943165,AZ,2023-08-07,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1
150,5.27953512152021,0.4061393297693985,AZ,2023-08-08,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1
151,2.50310602891668,0.417924113307591,AZ,2023-08-09,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1
152,1.00203955431125,0.444138012058674,AZ,2023-08-10,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1
153,0.894845520902142,0.445439933183714,AZ,2023-08-11,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1
154,0.415605730046999,0.299283153911033,AZ,2023-08-12,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
155,2.2243863122025,0.3923965371738625,AZ,2023-08-13,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1
156,9.94390553838653,0.453017170052701,AZ,2023-08-14,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
157,2.21388679858517,0.3698258419150855,AZ,2023-08-15,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1
158,3.19642394822736,0.378110191797155,AZ,2023-08-16,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1
159,2.15917648055683,0.480855435114657,AZ,2023-08-17,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0
160,1.80095399609209,0.4379948797017825,AZ,2023-08-18,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1
161,1.25297905042486,0.4128827198900225,AZ,2023-08-19,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
162,2.48891643306738,0.4120164307618305,AZ,2023-08-20,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1
163,2.13877536315561,0.368668352687807,AZ,2023-08-21,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
164,2.66804093775241,0.3356789288533725,AZ,2023-08-22,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1
165,1.96372781568284,0.3199924816904145,AZ,2023-08-23,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1
166,2.92582512819686,0.445797922959556,AZ,2023-08-24,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
167,1.0255162052484,0.444472474820166,AZ,2023-08-25,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1
168,1.70790646128112,0.428910004998948,AZ,2023-08-26,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
169,1.64068094860847,0.383444244220471,CA,2023-07-16,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1
170,1.67784293179453,0.419407729625551,CA,2023-07-17,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
171,2.2421686626495,0.409888393887932,CA,2023-07-18,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1
172,2.90142380158815,0.4018288835468155,CA,2023-07-19,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1
173,2.15921720212174,0.4109055433564245,CA,2023-07-20,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1
174,2.57039441088091,0.385759870293131,CA,2023-07-21,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1
175,2.11083284884382,0.398468415241021,CA,2023-07-22,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1
176,1.98422236282473,0.42605092411696,CA,2023-07-23,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1
177,4.82673288372108,0.4725658637737375,CA,2023-07-24,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
178,4.16423615491999,0.428535745226426,CA,2023-07-25,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
179,3.24547853862075,0.4093272983285415,CA,2023-07-26,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1
180,3.08943651427422,0.4140433314656375,CA,2023-07-27,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1
181,2.79062462205017,0.396865232260207,CA,2023-07-28,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1
182,2.66637814694439,0.3966586627012985,CA,2023-07-29,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1
183,4.34211246829006,0.437799757995938,CA,2023-07-30,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
184,3.54418077629153,0.4092762039319485,CA,2023-07-31,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
185,5.34003854243556,0.415352867675513,CA,2023-08-01,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
186,9.36484716587399,0.431101582980062,CA,2023-08-02,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
187,4.36361428544,0.416363400190266,CA,2023-08-03,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1
188,4.52016898633718,0.4215751557926405,CA,2023-08-04,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1
189,5.15054312143791,0.4345292141822695,CA,2023-08-05,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1
190,0.947527003491184,0.432871721914107,CA,2023-08-06,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
191,2.75217278093034,0.415670093543802,CA,2023-08-07,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1
192,2.58046974698121,0.410298468027281,CA,2023-08-08,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0
193,1.79370241070851,0.4089033130988015,CA,2023-08-09,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
194,4.53378078625902,0.4209359711765905,CA,2023-08-10,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
195,2.17798979991542,0.397509347301043,CA,2023-08-11,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
196,2.79641359479872,0.412142817747148,CA,2023-08-12,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
197,2.00010413627315,0.437647936223267,CA,2023-08-13,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
198,4.29247243704392,0.415500096759836,CA,2023-08-14,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
199,3.60313785580138,0.4127815694670255,CA,2023-08-15,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1
200,10.0906305676821,0.438540864332308,CA,2023-08-16,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
201,9.76830704360438,0.4414855073062655,CA,2023-08-17,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
202,8.93138115174732,0.409904944254474,CA,2023-08-18,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
