...1,es_score,brier_score,location,target_date,X21L_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X21L_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
22,0.153122219714673,0.0709970133414835,AK,2023-01-15,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
23,0.466383504442835,0.1916411512394,AK,2023-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24,1.33546582934674,0.234376557137133,AK,2023-01-17,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1
25,1.24553274925492,0.2193819965036895,AK,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
26,0.835102799396492,0.3574886354800045,AK,2023-01-19,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
27,1.32766850173344,0.18445407011138,AK,2023-01-20,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1
28,NA,NA,AK,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,0.285957600864548,0.2778335258261135,AK,2023-01-22,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
30,0.637980896349022,0.128207345720571,AK,2023-01-23,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
31,1.84360065766637,0.243397453282352,AK,2023-01-24,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1
32,1.75616558389681,0.352087563971196,AK,2023-01-25,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
33,2.96192102775542,0.182616698329232,AK,2023-01-26,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
34,1.00899273201237,0.3493012509721495,AK,2023-01-27,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35,0.351977150449771,0.184052541895059,AK,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36,0.511745844993228,0.2357862692904625,AK,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
37,1.44869300476694,0.210936806713299,AK,2023-01-30,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
38,0.730821875317333,0.256130408917262,AK,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
39,0.697904227657391,0.2628957339649365,AK,2023-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,1.32648263935148,0.249926403015061,AK,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
41,0.893565191727486,0.363202373172936,AK,2023-02-03,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
42,1.16544087161752,0.2576760576672725,AK,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
43,NA,NA,AL,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.912237687476384,0.2772400411705925,AL,2022-12-26,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
45,1.04519357247926,0.216321506037146,AL,2022-12-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
46,1.81029612559355,0.3614019132538875,AL,2022-12-28,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1
47,2.00345856854457,0.295768522832548,AL,2022-12-29,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0
48,1.85171505692053,0.3955157886332005,AL,2022-12-30,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1
49,NA,NA,AL,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,1.19077401694527,0.2277501641394685,AL,2023-01-02,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
52,1.98451347297831,0.238344740422358,AL,2023-01-03,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1
53,1.98554423800114,0.3551904871928875,AL,2023-01-04,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1
54,1.30416414920243,0.247449644144682,AL,2023-01-05,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
55,1.56736654438917,0.386060081166986,AL,2023-01-06,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
56,2.16933655493977,0.4421365975448735,AL,2023-01-07,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
57,1.46651570656158,0.673322393850195,AL,2023-01-08,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1
58,0.902112743544482,0.295302713757492,AL,2023-01-09,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
59,0.866592191926113,0.236337211212482,AL,2023-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,0.42496619797174,0.3044237395305315,AL,2023-01-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
61,0.940229414197938,0.4234686515079165,AL,2023-01-12,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
62,NA,NA,AL,2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2023-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,AL,2023-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,1.52374083613135,0.255752773285243,AL,2023-01-18,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1
68,0.247875391054041,0.168675547550117,AL,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
69,0.265221809340419,0.1812008953333295,AL,2023-01-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
70,NA,NA,AL,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.324795499088279,0.2238981061019,AL,2023-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,0.362940586529643,0.2397939870179355,AL,2023-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,0.33863449803562,0.254119229723798,AL,2023-01-25,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
75,0.983132376159593,0.460038103556723,AL,2023-01-26,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
76,0.483502638284589,0.248726157007284,AL,2023-01-27,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
77,1.00291158107404,0.704129567332255,AL,2023-01-28,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
78,NA,NA,AL,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1.00755217692955,0.173080117795582,AL,2023-01-30,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
80,0.210143989375753,0.1589079754885485,AL,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
81,NA,NA,AL,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,0.884142358582863,0.3499058848296275,AL,2023-02-02,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
83,NA,NA,AL,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,0.140313234951455,0.109857449098108,AL,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
85,0.674112663876089,0.2170767960135675,AR,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,2.95120746251107,0.114882838504004,AR,2022-12-26,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1
87,1.14859633273998,0.3127860425689935,AR,2022-12-27,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
88,0.979642892295444,0.2816414941235265,AR,2022-12-28,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
89,6.3521087555855,0.414824636996738,AR,2022-12-29,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
90,1.65856871657412,0.209094614693408,AR,2022-12-30,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
91,0.793902922481558,0.304486790901356,AR,2022-12-31,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
92,0.0710375452018733,0.0512075709683815,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,0.909618726342744,0.129517742118509,AR,2023-01-02,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
94,2.31122009221368,0.2438638192508175,AR,2023-01-03,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
95,3.0287233792171,0.217065246945299,AR,2023-01-04,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0
96,3.76923049726045,0.3380897846208895,AR,2023-01-05,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
97,1.40727576319384,0.2979917102082115,AR,2023-01-06,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1
98,0.688937251871309,0.184709925833935,AR,2023-01-07,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
99,0.888635603709072,0.0580343526592285,AR,2023-01-08,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
100,3.77051714760098,0.3324582126895755,AR,2023-01-09,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
101,1.82971251620963,0.2260968454701045,AR,2023-01-10,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0
102,1.90959758842359,0.2411611027555575,AR,2023-01-11,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0
103,2.0740767052075,0.294392891794087,AR,2023-01-12,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0
104,1.59021651939443,0.276221295567279,AR,2023-01-13,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1
105,1.40332350601193,0.50955493049437,AR,2023-01-14,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1
106,1.42847837684034,0.6263334506601,AR,2023-01-15,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1
107,2.6904105549526798,0.443315457615195,AR,2023-01-16,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
108,1.38325219279018,0.243987274449812,AR,2023-01-17,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
109,1.37284816580149,0.2811869459355135,AR,2023-01-18,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
110,0.802115071507213,0.2720523326620735,AR,2023-01-19,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
111,1.54438828754547,0.32461237795039,AR,2023-01-20,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1
112,0.655351740712475,0.4113091833262315,AR,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
113,0.290335683767422,0.226569672181637,AR,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
114,3.52395729416635,0.255697310019093,AR,2023-01-23,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
115,1.54638037136984,0.261089918661907,AR,2023-01-24,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
116,1.12979019116238,0.298590953171112,AR,2023-01-25,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
117,1.86212092195603,0.2568955373804965,AR,2023-01-26,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1
118,0.77007336585782,0.233688736392892,AR,2023-01-27,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
119,0.251332591685836,0.2218033362555165,AR,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120,0.225462095022847,0.251516582271391,AR,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
121,11.3500603332838,0.4564884645797495,AR,2023-01-30,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1
122,0.211190715181058,0.2514509248938955,AR,2023-01-31,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
123,1.52678850025875,0.3816291474466775,AR,2023-02-01,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0
124,0.4101295237238,0.27128465900876,AR,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
125,0.91041631906235,0.2787993900650485,AR,2023-02-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,0.401315342274015,0.3442302682830845,AR,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
127,0.0706113578044744,0.051656292091124,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128,1.53459407227454,0.23923461970287,AZ,2022-12-26,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
129,2.63210442918302,0.202505433615063,AZ,2022-12-27,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
130,3.04627205745553,0.292983917817714,AZ,2022-12-28,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
131,2.8291623192396,0.2933111007799585,AZ,2022-12-29,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1
132,2.49664479018205,0.270031361774746,AZ,2022-12-30,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1
133,0.813601537204238,0.235797598593924,AZ,2022-12-31,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
134,0.808049551542168,0.04579058045004055,AZ,2023-01-01,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
135,4.15943830423003,0.276041750854165,AZ,2023-01-02,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0
136,2.10175151110177,0.248666312117249,AZ,2023-01-03,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
137,1.5725878497875,0.2407373912873445,AZ,2023-01-04,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1
138,1.33391526913643,0.238412399571046,AZ,2023-01-05,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
139,2.41170361827518,0.19350487092349,AZ,2023-01-06,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1
140,0.732053281541161,0.15708983539026,AZ,2023-01-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
141,1.246126934659,0.260936964608113,AZ,2023-01-08,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
142,7.26736722829372,0.3218325300804075,AZ,2023-01-09,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1
143,1.42203671436304,0.212668043833347,AZ,2023-01-10,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
144,2.09053353011061,0.297848612552164,AZ,2023-01-11,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
145,2.35220164792179,0.3540869388032805,AZ,2023-01-12,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
146,1.92799548441051,0.384239760675975,AZ,2023-01-13,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
147,1.86643160876057,0.3796650957226245,AZ,2023-01-14,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
148,4.53793661566406,0.3675269186112325,AZ,2023-01-15,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
149,3.87434901615667,0.3285316708030065,AZ,2023-01-16,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
150,2.15905699645524,0.280609866223893,AZ,2023-01-17,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
151,2.13289937734849,0.35361950684749,AZ,2023-01-18,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1
152,5.88481326123281,0.3946457775832265,AZ,2023-01-19,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1
153,3.01805348353071,0.308893712500515,AZ,2023-01-20,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1
154,1.31323085493096,0.324229520089896,AZ,2023-01-21,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
155,0.61861553523373,0.4468769638788115,AZ,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
156,10.1766358049657,0.378881756892262,AZ,2023-01-23,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
157,2.55680332864297,0.3917222883236695,AZ,2023-01-24,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
158,1.94606937399074,0.350060046342935,AZ,2023-01-25,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1
159,1.11708962600944,0.3129465310367985,AZ,2023-01-26,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
160,2.29832533294758,0.3586206709762485,AZ,2023-01-27,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
161,0.749821543968846,0.3379280464155435,AZ,2023-01-28,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
162,1.58645489862979,0.3207234219108795,AZ,2023-01-29,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
163,8.5492122658919,0.3060919579934805,AZ,2023-01-30,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
164,10.2740079265294,0.3401208744842255,AZ,2023-01-31,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0
165,7.4028409877877,0.358135102129634,AZ,2023-02-01,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1
166,4.17990401047895,0.2675400858278905,AZ,2023-02-02,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1
167,2.72584894424077,0.326263723450006,AZ,2023-02-03,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1
168,0.40955417007435,0.2438504610927675,AZ,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
169,0.319094626073696,0.0379814233869881,CA,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170,11.9328005024231,0.2315714273699285,CA,2022-12-26,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
171,18.0420984737274,0.226613013140637,CA,2022-12-27,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
172,11.6487250401112,0.2171345465887045,CA,2022-12-28,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
173,12.4745775302784,0.231430251236962,CA,2022-12-29,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
174,28.0286690837644,0.257668441741834,CA,2022-12-30,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
175,10.8361096570451,0.2759533059748825,CA,2022-12-31,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
176,1.05266161997332,0.195529891185653,CA,2023-01-01,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
177,20.0741295032727,0.2287718357356775,CA,2023-01-02,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
178,31.4175455421906,0.30355156929513,CA,2023-01-03,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
179,10.8598479253631,0.2645464465786825,CA,2023-01-04,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
180,10.4945147359526,0.2643941313445435,CA,2023-01-05,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0
181,19.84182114295,0.2873730358959145,CA,2023-01-06,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
182,8.32654623255715,0.2641870595417935,CA,2023-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,12.125990545022,0.270304600399998,CA,2023-01-08,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
184,8.52668188846257,0.2493758946879045,CA,2023-01-09,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
185,25.8135898666435,0.309746589907859,CA,2023-01-10,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
186,31.7317487779849,0.3277646475030225,CA,2023-01-11,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
187,14.007473893371,0.2851856729178325,CA,2023-01-12,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
188,14.8284835977176,0.3094187699042905,CA,2023-01-13,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
189,8.52922474246234,0.293847681173643,CA,2023-01-14,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
190,16.191764821306,0.334216684402282,CA,2023-01-15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
191,18.0301341098707,0.3202535255055865,CA,2023-01-16,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
192,15.3219679676385,0.3202951018974655,CA,2023-01-17,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1
193,5.36514769769492,0.292960003342445,CA,2023-01-18,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
194,4.96067341478205,0.347063560786357,CA,2023-01-19,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
195,7.14336750466685,0.315073313762876,CA,2023-01-20,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
196,8.33745394421711,0.273535094046682,CA,2023-01-21,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
197,5.30128597864523,0.307734108862395,CA,2023-01-22,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
198,8.36929047049994,0.31465205453056,CA,2023-01-23,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
199,6.56330391456739,0.269271564907832,CA,2023-01-24,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1
200,8.43874279857496,0.3201212368725545,CA,2023-01-25,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
201,4.01152159843267,0.3059322415648955,CA,2023-01-26,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
202,8.04732934696599,0.3334668229470755,CA,2023-01-27,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
203,5.9756865553056,0.312808640978184,CA,2023-01-28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
204,5.07433567867859,0.311771497029968,CA,2023-01-29,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
205,6.73264114230276,0.3058088552975605,CA,2023-01-30,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1
206,3.24786362398378,0.2923027827938885,CA,2023-01-31,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
207,3.96645353620547,0.2835052159724515,CA,2023-02-01,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
208,11.1889773879082,0.306791853698473,CA,2023-02-02,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
209,5.58200900557354,0.278250853476349,CA,2023-02-03,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
210,7.77769597400695,0.2981038667653545,CA,2023-02-04,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
211,NA,NA,CO,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,1.2340570691785,0.394875594099426,CO,2022-12-26,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1
213,0.70337761847825,0.2144018126720325,CO,2022-12-27,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
214,0.289964519427883,0.0322696577600264,CO,2022-12-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
215,1.77799159542194,0.386047663738155,CO,2022-12-29,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1
216,7.42383679833307,0.4632099509651035,CO,2022-12-30,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
217,0.802505917699663,0.28234568751813,CO,2022-12-31,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
218,NA,NA,CO,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.865254307665083,0.17643988067465,CO,2023-01-02,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1
220,3.08890294155084,0.310730226059242,CO,2023-01-03,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0
221,1.6154557588595,0.3990660894277535,CO,2023-01-04,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1
222,1.61915522874892,0.2785705133685385,CO,2023-01-05,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
223,0.350146877252015,0.04113398838695215,CO,2023-01-06,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
224,0.862057791525343,0.3963916676743935,CO,2023-01-07,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
