...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,other_95_CI
66,NA,NA,AL,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,0.0109679191152799,0.0054188204998531,AL,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
68,NA,NA,AL,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,0.0132358226895283,0.0069295564609631,AL,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
70,1.14227059122191,0.4542852490866715,AL,2023-03-25,1,1,0,1,1,0,1,1,0,1,1,0
71,NA,NA,AL,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.0567120123529134,0.01104293699288995,AL,2023-03-27,1,1,1,1,1,1,1,1,0,0,1,1
73,NA,NA,AL,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,AL,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,AL,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.0463915505058643,0.0387132440422051,AL,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
80,NA,NA,AL,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.0633659033363563,0.054392017409575,AL,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
82,2.18418794643594,0.794704162942825,AL,2023-04-06,1,1,0,1,1,0,1,1,0,0,1,0
83,NA,NA,AL,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,0.263345952069822,0.086657853608573,AL,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
85,0.336443232360995,0.233748117133889,AR,2023-02-26,1,1,1,1,1,1,0,1,0,1,1,1
86,7.56448758925212,0.369008401893055,AR,2023-02-27,0,1,0,1,1,0,0,1,0,1,1,0
87,2.39077052668813,0.427802901589232,AR,2023-02-28,1,1,0,1,1,0,0,1,0,1,1,0
88,0.782784727014112,0.03901237916985415,AR,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
89,0.363662711933824,0.124702135978547,AR,2023-03-02,1,1,1,1,1,1,0,1,0,1,1,1
90,0.168532002426993,0.03176265594878375,AR,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
91,0.0448245877427702,0.02862844891504605,AR,2023-03-04,1,1,1,1,1,1,1,1,0,1,1,0
92,0.144063431690934,0.0257910605617333,AR,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
93,1.20662177195368,0.0232288764783259,AR,2023-03-06,0,1,0,1,1,1,0,1,0,1,1,1
94,0.775297654736389,0.02092133149676885,AR,2023-03-07,1,1,1,1,1,1,0,1,0,1,1,1
95,0.864829340626476,0.1932132076539635,AR,2023-03-08,1,1,1,1,1,0,0,1,1,1,1,0
96,0.29655647119488,0.0169938107090959,AR,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
97,0.278050602341039,0.0153388931167816,AR,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
98,1.07417469603896,0.4477282573583375,AR,2023-03-11,1,1,1,0,1,1,0,1,1,0,1,1
99,1.08360089360765,0.79020874332139,AR,2023-03-12,0,1,0,1,1,1,0,1,0,1,1,1
100,0.0716449275426799,0.01142974666709095,AR,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
101,0.949504603122966,0.2306322710651545,AR,2023-03-14,1,1,1,1,1,0,1,1,1,1,0,0
102,0.068051706159898,0.00958524237678085,AR,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
103,0.0644252494507339,0.00886556552862595,AR,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
104,0.541624339988973,0.1728213612635215,AR,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
105,0.937306040437042,0.4223982119222495,AR,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
106,NA,NA,AR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.130022792592789,0.00727135351686335,AR,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
108,1.00471515040294,0.007211776830222,AR,2023-03-21,1,1,0,1,1,1,1,1,0,1,0,1
109,2.6386229728931,0.00731019776228235,AR,2023-03-22,1,1,0,1,1,1,0,1,0,1,1,1
110,0.0817842035336456,0.00758802119306835,AR,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
111,0.0867535023382961,0.0080743908813493,AR,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
112,NA,NA,AR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,1.0549354308154,0.450843073078077,AR,2023-03-26,1,1,1,1,1,0,1,1,1,1,0,0
114,0.042819261192784,0.011223636642561,AR,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
115,1.6599091076462,0.2911228224777245,AR,2023-03-28,0,1,1,1,1,1,0,1,0,1,0,1
116,2.0605090198491,0.0153860936596318,AR,2023-03-29,1,1,0,1,1,1,1,1,1,1,1,1
117,0.191264365248678,0.0183584281043012,AR,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
118,NA,NA,AR,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0.290155698712883,0.0323400268229292,AR,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1
121,0.131641828939928,0.0391791865351351,AR,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
122,1.7561505281094,0.04737012714321615,AR,2023-04-04,1,1,0,1,0,1,1,1,0,1,0,1
123,0.425918077213938,0.0570689790673965,AR,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
124,NA,NA,AR,2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.225737419253126,0.0815533504913325,AR,2023-04-07,1,1,1,1,1,1,1,1,0,1,0,1
126,NA,NA,AR,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,1.66483348715742,0.156143207180759,AZ,2023-02-26,1,1,1,1,1,0,0,1,0,1,1,0
128,2.97332253668835,0.103003904589356,AZ,2023-02-27,0,0,1,1,1,1,0,0,0,1,1,1
129,0.896874626478446,0.0784645246902085,AZ,2023-02-28,1,1,1,1,1,1,1,0,1,0,1,1
130,3.51876852874026,0.1920578674367495,AZ,2023-03-01,1,0,0,1,1,0,0,0,0,1,1,0
131,1.99711269441674,0.2134686656378185,AZ,2023-03-02,1,1,0,0,1,0,1,0,0,0,1,0
132,3.60629311157484,0.395809336050113,AZ,2023-03-03,1,0,0,1,1,1,0,0,0,1,1,1
133,5.03275499954585,0.4447806481016845,AZ,2023-03-04,0,0,0,1,1,0,1,0,0,1,1,0
134,0.604369950021863,0.075495158007129,AZ,2023-03-05,1,1,1,1,1,1,0,0,0,1,1,1
135,2.22927963923264,0.117700262945673,AZ,2023-03-06,1,1,0,1,1,0,0,0,0,0,1,0
136,0.714273057094863,0.055033078371794,AZ,2023-03-07,1,1,1,1,1,1,0,0,0,1,1,1
137,0.894462025500224,0.22610413276819,AZ,2023-03-08,0,1,1,1,1,1,0,1,0,1,1,1
138,0.0966710833189837,0.003031949113311225,AZ,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
139,0.0616832943904659,0.00270771667168459,AZ,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
140,1.71513311227332,0.1842143974217305,AZ,2023-03-11,0,1,0,1,1,1,1,1,1,1,1,1
141,0.818060887970565,0.073226322151983,AZ,2023-03-12,1,1,1,0,1,1,1,1,0,0,1,1
142,5.2195546037828,0.157576318528393,AZ,2023-03-13,0,1,0,1,1,0,0,0,0,1,1,0
143,0.752747416760462,0.07980098134801,AZ,2023-03-14,1,0,1,1,1,1,1,0,1,0,1,1
144,1.52551740588268,0.1185575029618385,AZ,2023-03-15,1,1,0,0,1,1,0,0,0,0,1,1
145,0.20619013767869,0.00146716548386911,AZ,2023-03-16,1,1,1,1,1,1,1,1,0,1,0,1
146,2.15072690134585,0.630662033579375,AZ,2023-03-17,1,0,0,0,1,1,1,0,0,0,1,1
147,2.52663566695963,0.626429408423875,AZ,2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
148,2.94112927248363,0.1814795230035795,AZ,2023-03-19,0,0,0,1,1,0,0,0,0,1,1,0
149,3.12462539482249,0.093626936948195,AZ,2023-03-20,0,1,0,1,1,1,0,1,0,1,1,1
150,2.12052628613354,0.1788723042694305,AZ,2023-03-21,0,0,0,0,1,1,0,0,0,0,0,1
151,1.21740756892128,0.1009990374411245,AZ,2023-03-22,0,0,0,1,1,1,1,0,1,1,0,1
152,0.906307683467477,0.119568929764711,AZ,2023-03-23,0,1,1,1,1,1,0,1,0,1,1,1
153,0.0726722103942454,8.94480905875525e-4,AZ,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
154,0.00316919602316593,8.7695568991113e-4,AZ,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
155,1.2814216134307,0.106944172322805,AZ,2023-03-26,0,0,1,1,1,1,0,0,0,1,1,1
156,2.96854935345185,0.117195001806349,AZ,2023-03-27,0,1,0,0,1,0,0,1,0,0,0,0
157,1.45293595810633,0.04551944716132325,AZ,2023-03-28,1,0,1,1,1,0,1,0,0,0,0,0
158,0.409656464266378,9.24494039821045e-4,AZ,2023-03-29,1,1,1,1,1,1,1,1,0,1,0,1
159,2.23741494895209,0.239485426530197,AZ,2023-03-30,0,1,0,0,1,0,0,1,0,0,0,0
160,0.026047780796157,0.001037908303628035,AZ,2023-03-31,1,1,1,1,1,1,1,1,0,1,0,1
161,1.10163306084217,0.3185334607337385,AZ,2023-04-01,0,1,0,1,1,1,0,1,0,1,1,1
162,0.938551163318561,0.1584025444149445,AZ,2023-04-02,1,1,1,0,1,1,1,1,0,0,1,1
163,0.68620945353908,0.050478593649186,AZ,2023-04-03,1,1,1,1,1,1,1,1,0,1,0,1
164,2.67091153759828,0.181350803162996,AZ,2023-04-04,0,1,1,0,1,0,0,1,0,0,0,0
165,1.24562153663616,0.0829167073421145,AZ,2023-04-05,0,1,1,1,1,1,0,1,0,1,0,1
166,0.225555182091332,0.0021088156700148,AZ,2023-04-06,1,1,1,1,1,1,1,1,0,1,0,1
167,0.580451338249776,0.00248053853383416,AZ,2023-04-07,1,1,1,1,1,1,1,1,0,1,0,1
168,1.15674689691526,0.0952185720580425,AZ,2023-04-08,1,1,1,0,1,1,1,1,0,1,0,1
169,1.25314409229508,0.1458541096637475,CA,2023-02-26,1,1,1,1,1,1,0,0,0,0,1,1
170,9.61754653426152,0.1907251009923815,CA,2023-02-27,0,1,0,1,1,1,0,0,0,1,1,0
171,7.63643525624514,0.1711279166085295,CA,2023-02-28,0,1,0,1,0,1,0,0,0,1,0,1
172,7.96136855947492,0.156950891843057,CA,2023-03-01,0,0,0,1,0,0,0,0,0,0,0,0
173,5.24687907683702,0.1397781995646355,CA,2023-03-02,0,1,0,1,1,0,0,0,0,0,1,1
174,12.074786571797,0.155598239871167,CA,2023-03-03,0,1,0,0,1,0,0,0,0,0,1,0
175,5.93841393107507,0.132552759768909,CA,2023-03-04,0,0,0,0,1,0,0,0,0,0,1,0
176,2.62016360105218,0.0571237424511185,CA,2023-03-05,0,1,0,1,1,0,0,0,0,1,0,0
177,4.98777845632377,0.169236539742215,CA,2023-03-06,0,1,0,1,1,1,0,1,0,1,1,1
178,9.06647969881376,0.18100190846181,CA,2023-03-07,0,0,0,1,1,0,0,0,0,0,0,0
179,19.1813441328105,0.183603627646481,CA,2023-03-08,0,0,0,0,1,0,0,0,0,0,0,0
180,3.41495050015387,0.090952132853662,CA,2023-03-09,1,1,1,1,1,0,1,1,0,0,0,0
181,6.93552008229891,0.1292778821501035,CA,2023-03-10,0,1,0,0,1,0,0,1,0,1,0,0
182,1.59162785300865,0.087363747132642,CA,2023-03-11,1,1,1,1,1,0,1,0,0,0,1,0
183,7.73018277573798,0.1504777796017005,CA,2023-03-12,1,1,0,0,1,0,0,0,0,0,1,0
184,10.1730428796537,0.17112731309409,CA,2023-03-13,0,0,0,0,1,0,0,0,0,0,1,0
185,7.31200491772384,0.134489958127632,CA,2023-03-14,0,1,0,1,1,0,0,0,0,1,1,0
186,8.51381099194982,0.1347161018668745,CA,2023-03-15,0,0,0,1,1,0,0,0,0,0,0,0
187,3.60430475039853,0.0984759557826125,CA,2023-03-16,1,1,0,1,1,0,0,0,1,1,0,0
188,8.72971922635614,0.1554991360138025,CA,2023-03-17,1,0,0,0,1,0,1,0,0,0,1,1
189,3.56082130129963,0.1338911141296145,CA,2023-03-18,1,0,0,1,1,0,1,0,0,0,0,1
190,7.06515343981347,0.1757729171377875,CA,2023-03-19,0,0,0,1,1,0,0,0,0,0,1,0
191,1.75618865210249,0.0617853844999655,CA,2023-03-20,1,0,1,1,0,0,0,0,0,0,1,0
192,1.91771905589802,0.089881859004221007,CA,2023-03-21,1,0,1,1,1,0,0,1,0,0,0,0
193,6.59368939734095,0.124569999341804,CA,2023-03-22,0,0,0,0,1,0,1,0,0,0,0,0
194,7.30643736169263,0.138904020303972,CA,2023-03-23,1,0,0,0,1,0,0,0,0,0,1,0
195,6.29225755885429,0.1360357517765615,CA,2023-03-24,1,0,0,0,0,0,0,0,0,1,0,0
196,8.83546998658352,0.2358775238524735,CA,2023-03-25,0,0,0,1,1,0,0,0,0,1,0,0
197,5.81306365046039,0.1737415363517205,CA,2023-03-26,1,1,0,1,1,0,0,1,0,0,0,0
198,2.92618050619488,0.0981332775403685,CA,2023-03-27,1,0,1,1,1,0,1,0,0,1,0,0
199,2.27451191345997,0.054990425935793,CA,2023-03-28,1,1,0,1,0,1,1,1,0,0,1,1
200,7.55703793564932,0.2004562088680085,CA,2023-03-29,0,0,0,0,1,0,0,0,0,0,0,0
201,3.65282676016374,0.076786982362066,CA,2023-03-30,1,0,1,1,0,1,0,0,0,0,0,1
202,4.01773511896569,0.123950782742048,CA,2023-03-31,0,0,1,1,0,0,0,0,0,0,0,0
203,7.62989160589075,0.208952890387853,CA,2023-04-01,1,0,0,0,0,0,0,0,0,0,0,0
204,6.57576497444699,0.1778029786526445,CA,2023-04-02,1,0,1,0,0,0,1,0,0,0,0,0
205,9.05083588357491,0.168965072475103,CA,2023-04-03,1,0,1,0,0,0,0,0,0,0,1,0
206,8.36857342194844,0.106624804832589,CA,2023-04-04,1,0,0,1,0,0,0,0,0,0,0,0
207,11.6198279908696,0.1841058782271465,CA,2023-04-05,1,0,1,0,0,0,0,0,0,0,0,0
208,13.4674191205476,0.228055546379008,CA,2023-04-06,1,0,1,0,0,0,1,0,0,0,0,0
209,13.2006203744546,0.186039317957113,CA,2023-04-07,1,0,1,0,0,0,0,0,0,0,0,0
210,7.50840844521805,0.1641012093146535,CA,2023-04-08,1,1,0,1,0,0,1,1,0,1,0,0
211,0.0532994470528087,0.003574369562629335,CO,2023-02-26,1,1,1,1,1,1,1,1,0,1,1,0
212,0.404142085378123,0.0625204383770975,CO,2023-02-27,1,1,1,1,1,1,1,1,0,1,1,0
213,2.04578106551948,0.163252247123968,CO,2023-02-28,0,0,0,1,1,1,0,0,0,1,1,1
214,0.491693304126057,0.00236143407192434,CO,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
215,0.114874329163775,0.00206203265210857,CO,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
216,0.0457890095716211,0.00180412421804969,CO,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
217,1.235654468223,0.318182029275946,CO,2023-03-04,1,1,0,1,1,0,1,1,0,1,1,0
218,0.052243662710259,0.001392206124512905,CO,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
219,1.87074812672175,0.237216903360635,CO,2023-03-06,0,1,0,1,1,0,0,1,0,1,1,0
220,0.687755118992232,0.073128371394729,CO,2023-03-07,1,1,1,1,1,1,0,1,0,1,1,1
221,0.793930618656347,0.0864494310745535,CO,2023-03-08,0,1,1,1,1,1,0,1,0,1,1,1
222,0.0241164319980998,8.7585300395426e-4,CO,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
223,0.0150555606533262,7.94540831584535e-4,CO,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
224,8.530253389646e-4,7.2859867871037e-4,CO,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
225,0.00292959682893192,6.7689529298198e-4,CO,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
226,0.00272359355082911,6.3872514792112e-4,CO,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
227,0.0188903026451054,6.1383685762218e-4,CO,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
228,0.108142369348815,6.0248389546074e-4,CO,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
229,0.0721188329136914,6.0550235830278e-4,CO,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
230,1.17055789048306,0.192194362599287,CO,2023-03-17,0,1,0,1,1,1,0,1,1,0,1,1
231,1.30410039893247,0.479640480383754,CO,2023-03-18,0,1,0,1,1,1,1,1,1,1,1,1
232,1.13408315809534,0.1603270955446885,CO,2023-03-19,0,1,0,1,1,1,0,1,0,1,1,1
233,0.0901586111127744,8.05796789625095e-4,CO,2023-03-20,1,1,1,1,1,1,1,1,0,0,1,1
234,0.985702338009782,0.11876288079577,CO,2023-03-21,1,1,0,1,0,1,1,1,0,1,0,1
235,5.3638130222475,0.532657387807515,CO,2023-03-22,0,0,0,0,1,1,1,0,0,0,1,1
236,1.06343778069718,0.120569903108326,CO,2023-03-23,1,1,0,0,1,1,1,1,0,0,1,1
237,0.041877057159682,0.00157130085009201,CO,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
238,0.00235340693532785,0.001932032195602455,CO,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
239,1.11068335345766,0.190709728724066,CO,2023-03-26,1,1,0,0,1,1,1,1,0,0,1,1
240,0.0692231854212234,0.002997739223233715,CO,2023-03-27,1,1,1,1,1,1,0,1,0,1,1,1
241,0.0617186412541946,0.003762856241903945,CO,2023-03-28,1,1,1,1,1,1,1,1,0,1,0,1
242,0.0988611103404312,0.00473304066404688,CO,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
243,0.0893969119073947,0.00595407726531945,CO,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
244,NA,NA,CO,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,0.00895484268952648,0.00936328558983225,CO,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
246,NA,NA,CO,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.973431891864945,0.159731301849031,CO,2023-04-03,1,1,1,0,1,1,1,1,1,0,0,1
248,0.0526176337036847,0.0178193217252819,CO,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
249,0.0207768336665957,0.0217845940989242,CO,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
250,0.355462706024458,0.0264196527036037,CO,2023-04-06,1,1,1,1,1,1,0,1,0,1,0,1
251,NA,NA,CO,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,0.0398172817927847,0.0378656792484219,CO,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
253,0.0265341889409584,5.6007256324998e-4,CT,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
254,1.09608406454895,0.138602280505481,CT,2023-02-27,1,1,0,0,1,1,1,1,0,0,1,1
255,0.937681844157848,0.0810889975313655,CT,2023-02-28,1,1,1,0,1,1,1,1,0,0,1,1
256,1.17352913592848,0.139400791343159,CT,2023-03-01,1,0,0,1,1,1,1,0,0,1,1,1
257,0.00596999206665685,4.1223405490603e-4,CT,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
