...1,es_score,brier_score,location,target_date,X21K_50_CI,X21L_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X21K_95_CI,X21L_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
85,0.0121433393632316,0.00239729678301407,AR,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,0.00296875953527752,0.00234750960760953,AR,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,0.132985899257833,0.002315583414246995,AR,2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,0.0581681289126072,0.00230084739600197,AR,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,0.0028231662493043,0.00230284348384387,AR,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,1.25626736973846,0.47057065580878,AR,2023-04-07,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0
91,NA,NA,AR,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,0.00928045379894174,0.00240764380326258,AR,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,0.0207910595992724,0.002475942680891105,AR,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,0.00238410950897684,0.002561601778653595,AR,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95,0.011280857560471,0.00266530193358415,AR,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,NA,NA,AR,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,1.22577150089598,0.4590776544811735,AR,2023-04-16,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
100,0.0119515011604804,0.00349121687257665,AR,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101,NA,NA,AR,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0.00407396742981159,0.00461602914890914,AR,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,0.0305958310558323,0.004979667815939505,AR,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106,0.00423777578592582,0.0053818212648826,AR,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,0.00440872592091741,0.00582567533126985,AR,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
108,NA,NA,AR,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.0523639590151778,0.009574056017318,AR,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
114,NA,NA,AR,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,1.28863691344954,0.882548614027465,AR,2023-05-02,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
116,0.00904040260376596,0.0123446312286482,AR,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,NA,NA,AR,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,1.15470939001389,0.755540272355575,AR,2023-05-08,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1
122,0.0530741022202177,0.0203914504207264,AR,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123,2.30655855420206,0.574021531722345,AR,2023-05-10,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
124,NA,NA,AR,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.703351895869899,0.151197510691387,AZ,2023-04-02,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
128,0.841470606996674,0.052053873986278,AZ,2023-04-03,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
129,2.02006137904943,0.174517700468668,AZ,2023-04-04,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1
130,1.08672646830146,0.0833523467006645,AZ,2023-04-05,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
131,0.0965851490476872,0.004696547563499075,AZ,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132,0.244621551717184,0.00490230316012602,AZ,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,0.454497921797984,0.091762983555535,AZ,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
134,1.65772249827319,0.1405914117850665,AZ,2023-04-09,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
135,1.58082071407409,0.1391015543399245,AZ,2023-04-10,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1
136,2.59051174641114,0.215904171153667,AZ,2023-04-11,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0
137,0.0362132990099238,0.00631616401379085,AZ,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138,0.25997323015915,0.0066878037043648,AZ,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
139,1.05745483284243,0.304870035568551,AZ,2023-04-14,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
140,0.366968064493705,0.00753701754530465,AZ,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,1.45942055497833,0.259267937116868,AZ,2023-04-16,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0
142,0.982386924096225,0.1061649757761985,AZ,2023-04-17,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
143,1.11725908953671,0.175861677777455,AZ,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
144,1.9886534457655,0.044972159635478,AZ,2023-04-19,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0
145,3.38890533131042,0.2440691065007455,AZ,2023-04-20,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0
146,1.19748348128314,0.850316189761815,AZ,2023-04-21,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1
147,0.14196929772716,0.0119375330772058,AZ,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148,1.88994777624689,0.076305573490458,AZ,2023-04-23,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
149,1.70388340563979,0.0478257812775845,AZ,2023-04-24,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
150,1.32322885745909,0.132703424036567,AZ,2023-04-25,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0
151,1.46201812876762,0.0976983836495675,AZ,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
152,0.778905067791512,0.0756082265482575,AZ,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
153,0.86153714785873,0.0182965802208868,AZ,2023-04-28,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1
154,0.478968442356443,0.0196804710893774,AZ,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
155,1.45230757615909,0.20534100107058,AZ,2023-04-30,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
156,2.17418759590558,0.094245554115301,AZ,2023-05-01,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
157,3.2132873071176,0.2087527404503875,AZ,2023-05-02,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0
158,1.82065349130287,0.1431389234789885,AZ,2023-05-03,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1
159,1.54428773836926,0.0800226902283885,AZ,2023-05-04,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1
160,1.28060393832648,0.2472768234514335,AZ,2023-05-05,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1
161,1.0978586474547,0.0329886285505748,AZ,2023-05-06,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
162,2.74007018298893,0.302860678525374,AZ,2023-05-07,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1
163,5.66692388629201,0.3040820303067095,AZ,2023-05-08,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0
164,5.00947763376644,0.1105240803289485,AZ,2023-05-09,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0
165,3.06061886965564,0.150228142922412,AZ,2023-05-10,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1
166,0.241357324898873,0.04767741415688795,AZ,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167,1.25961535595551,0.1553065091471915,AZ,2023-05-12,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
168,NA,NA,AZ,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,4.2515371249018,0.168910813616009,CA,2023-04-02,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
170,6.14730885169146,0.1581505751679305,CA,2023-04-03,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0
171,2.04863002474345,0.0811026563470505,CA,2023-04-04,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0
172,6.22063546453545,0.1647780561111725,CA,2023-04-05,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
173,9.36476168752101,0.205786100491265,CA,2023-04-06,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0
174,3.38089426897338,0.1457401937515595,CA,2023-04-07,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0
175,3.28548969030007,0.13198919300623,CA,2023-04-08,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
176,0.569131169852754,0.068541956932198,CA,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
177,10.0753935174608,0.1930720258886285,CA,2023-04-10,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0
178,2.73281168892995,0.1063417419689545,CA,2023-04-11,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1
179,9.14042263415232,0.2151770269427295,CA,2023-04-12,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
180,2.28681099496788,0.14376900052782,CA,2023-04-13,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0
181,4.4933394105413,0.0765946881595975,CA,2023-04-14,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1
182,3.37599145939843,0.1478342079724205,CA,2023-04-15,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0
183,2.85294098006473,0.148192678720085,CA,2023-04-16,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0
184,2.84405517858486,0.147049017423788,CA,2023-04-17,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0
185,2.38378858322467,0.12727867186873,CA,2023-04-18,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0
186,4.01093475265776,0.2148155444182035,CA,2023-04-19,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0
187,3.02650474412718,0.2075952333105145,CA,2023-04-20,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1
188,4.69738068204704,0.076638639577274,CA,2023-04-21,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1
189,5.92016143208751,0.325186284325293,CA,2023-04-22,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0
190,1.76482839229012,0.2655964928278895,CA,2023-04-23,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1
191,1.94681826173673,0.155716283429073,CA,2023-04-24,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0
192,7.65707392538135,0.2452435010942705,CA,2023-04-25,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
193,6.56331448902269,0.1437542418374465,CA,2023-04-26,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0
194,3.22307842405815,0.169382402765483,CA,2023-04-27,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1
195,2.67383200598943,0.1787109301879555,CA,2023-04-28,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1
196,5.78202707587671,0.2811690431777305,CA,2023-04-29,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
197,4.10355098378853,0.1936288096792745,CA,2023-04-30,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
198,6.29695717037112,0.2516509586752175,CA,2023-05-01,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
199,7.15736391689596,0.279478477228884,CA,2023-05-02,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
200,4.22258962989128,0.1952847695809245,CA,2023-05-03,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1
201,2.57559761561952,0.237224545477742,CA,2023-05-04,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1
