...1,es_score,brier_score,location,target_date,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
19,0.598730105756811,0.0877806176677015,AK,2023-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20,0.831619603408101,0.2962349865954455,AK,2023-01-06,1,0,1,1,1,1,1,1,0,0,1,0,1,1
21,0.43602483923185,0.295662701012,AK,2023-01-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1
22,0.147389167642698,0.10623809775833,AK,2023-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23,0.813947724848838,0.299351581232265,AK,2023-01-09,1,0,1,1,1,1,1,1,0,0,1,0,0,1
24,0.871848227511026,0.174855913473371,AK,2023-01-10,1,1,1,1,1,1,1,1,1,0,1,1,0,0
25,1.41170995003102,0.3166491318291355,AK,2023-01-11,1,0,1,1,0,1,1,0,0,0,0,0,1,1
26,1.16642371898011,0.141167934618171,AK,2023-01-12,1,1,0,1,1,1,1,1,1,0,1,0,1,1
27,0.664481391617706,0.228684756878066,AK,2023-01-13,1,1,1,1,1,1,1,0,1,0,1,0,1,1
28,0.22679075378175,0.163355558645462,AK,2023-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,0.226485736201379,0.1756588321187355,AK,2023-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,0.611684785309153,0.223111098760224,AK,2023-01-16,1,1,1,1,1,1,1,1,1,0,1,0,0,1
31,1.9668935071756,0.264471543807168,AK,2023-01-17,1,1,1,0,1,1,1,0,1,0,1,0,0,0
32,1.90262779053173,0.2856994787636485,AK,2023-01-18,0,1,1,1,0,1,1,1,1,0,1,0,1,1
33,0.544371359132437,0.258803368231808,AK,2023-01-19,1,1,1,1,1,1,1,1,1,0,1,0,0,1
34,2.01756198586645,0.250234372715052,AK,2023-01-20,1,1,0,1,1,1,1,1,1,0,1,0,1,1
35,NA,NA,AK,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,0.262417692044204,0.2523190278511215,AK,2023-01-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1
37,0.919482190175526,0.3018282454313515,AK,2023-01-23,1,1,0,1,1,1,1,1,1,0,1,0,1,1
38,2.73622694849492,0.3539166430413635,AK,2023-01-24,1,0,0,1,0,1,1,1,0,0,1,0,0,1
39,2.26533574545387,0.3969192084729655,AK,2023-01-25,1,1,1,1,0,1,0,1,1,0,1,0,1,0
40,4.04795836380459,0.337866175138267,AK,2023-01-26,1,1,0,1,0,1,1,1,1,0,1,0,0,1
41,1.00485442763053,0.322840239574046,AK,2023-01-27,0,1,1,1,1,1,1,0,1,0,1,1,1,1
42,0.52980419631995,0.400871853328391,AK,2023-01-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1
43,0.293516630421298,0.0662680014620775,AL,2022-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,0.431664517033849,0.199618241026219,AL,2022-12-19,1,1,1,1,1,1,1,0,0,0,0,1,1,1
45,1.57900877557776,0.229340491366809,AL,2022-12-20,1,0,1,1,1,1,1,0,0,0,1,1,0,1
46,2.53112339458942,0.433335367266397,AL,2022-12-21,1,1,0,1,0,0,1,1,1,0,0,0,0,1
47,NA,NA,AL,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,0.0817313331756025,0.0575944103822215,AL,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,NA,NA,AL,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.998534308067658,0.279085423552007,AL,2022-12-26,1,1,1,1,1,1,1,0,0,0,0,0,0,1
52,0.953601057680114,0.21592166185423,AL,2022-12-27,1,1,1,1,1,1,1,1,0,0,1,0,0,1
53,1.9313949688811,0.3661917284010555,AL,2022-12-28,0,1,0,0,1,1,1,0,1,0,0,0,1,1
54,1.95890042145288,0.2950161379853895,AL,2022-12-29,1,1,1,0,1,1,0,0,1,1,0,0,0,0
55,1.98067934165279,0.3988993375507045,AL,2022-12-30,0,1,0,1,0,1,1,0,1,0,0,0,0,1
56,NA,NA,AL,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,1.13805130757816,0.2291426887121315,AL,2023-01-02,1,1,1,1,1,1,1,0,0,0,0,0,0,1
59,2.09285309537937,0.248863736517856,AL,2023-01-03,0,1,1,1,0,1,1,0,1,0,0,1,1,1
60,2.05203430927462,0.3494629910800955,AL,2023-01-04,1,1,0,0,0,1,1,1,0,1,0,0,0,1
61,1.25628422656006,0.2369679414087895,AL,2023-01-05,1,1,1,1,0,1,1,1,1,0,0,0,0,1
62,1.61146438358148,0.394867818614808,AL,2023-01-06,1,0,1,1,1,1,1,0,0,0,1,1,1,1
63,2.32895504898308,0.448372735885536,AL,2023-01-07,0,1,0,1,1,0,0,0,1,0,0,0,1,0
64,1.51476257782001,0.69358313022086,AL,2023-01-08,0,1,0,1,1,0,1,0,1,1,1,0,1,1
65,1.00080748434399,0.2978824475273925,AL,2023-01-09,1,1,1,1,1,0,1,0,1,0,0,0,1,1
66,0.869268092725073,0.240414519325573,AL,2023-01-10,1,1,1,1,1,1,1,0,0,1,0,0,1,1
67,0.405082055140323,0.2819569705794225,AL,2023-01-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1
68,0.973271679247303,0.415295712730456,AL,2023-01-12,1,1,1,1,1,0,1,1,1,0,1,1,0,1
69,NA,NA,AL,2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,AL,2023-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,1.53766067261162,0.302988433736975,AL,2023-01-18,1,1,0,0,0,1,1,1,1,0,0,0,1,1
75,0.258885397193739,0.23087015584991,AL,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,0.277887689854419,0.2485809338500105,AL,2023-01-20,1,1,1,1,1,1,1,1,1,0,1,0,1,1
77,NA,NA,AL,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.350797653913481,0.3067554864204435,AL,2023-01-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1
80,0.371006072755413,0.3276170145009045,AL,2023-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,0.322719320446814,0.171281444105206,AL,2023-01-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1
82,0.986057179152456,0.4379986947930035,AL,2023-01-26,0,1,1,1,1,1,1,0,1,0,1,1,1,1
83,0.445377971209566,0.2425461145952135,AL,2023-01-27,1,1,1,1,1,1,1,1,1,0,1,0,0,1
84,1.01868853343987,0.73968372965803,AL,2023-01-28,1,1,1,1,1,1,0,1,1,1,1,0,1,0
85,0.5946478475585,0.257078263579664,AR,2022-12-18,1,1,1,1,1,1,1,1,0,0,1,1,1,1
86,2.02134513264686,0.235300810707293,AR,2022-12-19,1,0,1,1,1,1,1,0,0,0,1,0,0,0
87,2.43522716445192,0.320594044464162,AR,2022-12-20,0,1,0,1,1,0,1,0,0,1,1,0,0,0
88,1.28676905565677,0.2385619745355475,AR,2022-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,1.425767636235,0.2914701969490415,AR,2022-12-22,0,1,1,1,1,1,1,0,1,0,1,0,1,1
90,1.91344288829699,0.3857848375927355,AR,2022-12-23,0,1,0,1,1,1,1,0,1,0,1,0,1,1
91,1.64015730668393,0.0650183396106875,AR,2022-12-24,1,1,0,1,1,1,1,0,1,0,1,1,1,1
92,0.671802414723252,0.219937691609811,AR,2022-12-25,1,1,1,1,1,1,1,0,0,1,1,1,1,1
93,3.30397121458136,0.1187330070697,AR,2022-12-26,1,0,0,1,0,1,1,0,0,0,1,0,1,1
94,1.07022617911598,0.3099556994343685,AR,2022-12-27,0,1,1,1,1,1,1,1,1,1,1,0,1,0
95,1.04094445141583,0.286097339353346,AR,2022-12-28,0,1,1,1,1,1,1,0,0,1,1,1,1,1
96,6.3402588910959,0.418007845518171,AR,2022-12-29,0,1,0,1,0,1,1,0,0,0,1,0,1,1
97,1.43452746703735,0.2050042138224355,AR,2022-12-30,1,1,1,1,0,1,1,0,1,0,0,0,0,1
98,0.827775974268924,0.3103252931868605,AR,2022-12-31,1,1,1,1,1,1,1,0,0,1,1,1,1,1
99,0.0892646649733508,0.0653757984233675,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,1.19490814092211,0.143303308382492,AR,2023-01-02,1,1,0,1,1,1,1,0,1,0,1,1,1,1
101,2.80473746757009,0.25158224029932,AR,2023-01-03,0,1,1,1,0,1,1,0,0,0,1,0,1,1
102,4.3303234954173,0.226561572323481,AR,2023-01-04,0,0,1,1,0,1,1,0,0,0,0,1,0,0
103,3.64779259556275,0.340970897994783,AR,2023-01-05,1,1,1,1,0,0,0,1,0,0,1,0,0,0
104,1.56507966826443,0.312004188695433,AR,2023-01-06,1,0,1,1,0,1,1,1,0,0,1,0,1,1
105,0.891311554022177,0.2087637234167765,AR,2023-01-07,1,1,1,1,1,1,1,0,1,0,1,1,1,1
106,1.22729587957225,0.0959000293290785,AR,2023-01-08,1,1,0,1,1,1,1,0,1,0,1,1,1,1
107,2.85052601590875,0.3230157900052655,AR,2023-01-09,0,1,0,1,1,1,0,0,0,0,1,0,1,0
108,3.33567924279258,0.244709508461009,AR,2023-01-10,1,1,0,0,0,1,1,0,1,0,0,0,0,1
109,2.84512339110775,0.2580710713587025,AR,2023-01-11,1,1,1,1,0,1,0,0,0,0,1,0,1,0
110,2.62605979522469,0.311654534358207,AR,2023-01-12,1,0,1,1,0,1,0,1,1,0,1,0,0,0
111,1.84720273823983,0.298715098882205,AR,2023-01-13,1,1,1,1,1,0,1,0,1,0,1,0,0,0
112,1.39751854406059,0.520836230586475,AR,2023-01-14,0,1,1,0,1,1,1,0,1,0,0,1,1,1
113,1.21382242356134,0.536023462973205,AR,2023-01-15,1,1,0,0,1,1,1,1,0,1,0,0,1,1
114,2.02280391444546,0.395059972336641,AR,2023-01-16,0,1,0,1,1,1,1,0,0,1,0,0,0,1
115,2.55105455584463,0.272992987985147,AR,2023-01-17,0,1,0,1,0,1,1,0,1,0,1,0,1,1
116,2.01347873871223,0.314705411671582,AR,2023-01-18,0,1,1,1,0,1,1,0,1,0,1,0,1,1
117,1.10804858665065,0.2985319820699515,AR,2023-01-19,0,1,1,1,1,1,1,0,1,0,1,0,0,1
118,2.15096077028165,0.401733395704585,AR,2023-01-20,1,1,1,1,0,0,0,1,1,1,1,0,0,0
119,0.406104548211898,0.241997480851215,AR,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120,0.405423364133711,0.26088598233272853,AR,2023-01-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1
121,7.56176578969971,0.3415447465628315,AR,2023-01-23,0,1,0,1,0,0,1,0,1,0,0,0,0,1
122,0.843702001300398,0.2548118838449835,AR,2023-01-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1
123,2.44570550319309,0.346954107499901,AR,2023-01-25,0,1,1,1,0,1,1,0,1,1,1,0,1,1
124,4.3201380120995,0.3440791454122675,AR,2023-01-26,1,1,0,1,0,0,1,1,0,0,1,0,1,1
125,1.81512555395221,0.314059510795316,AR,2023-01-27,1,1,0,1,0,1,1,1,1,0,1,0,1,1
126,0.474470403683963,0.4020872757614375,AR,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127,1.3778509326587,0.215587619582771,AZ,2022-12-18,1,1,1,1,1,1,0,0,0,0,1,0,1,1
128,2.63629808262956,0.242493541798397,AZ,2022-12-19,1,1,1,1,1,1,1,0,0,0,0,1,0,1
129,4.76162079384607,0.2920680485896685,AZ,2022-12-20,0,0,0,1,1,1,1,0,0,0,0,1,1,1
130,4.06647017225654,0.2832362976467755,AZ,2022-12-21,0,0,0,1,1,1,1,0,1,0,0,1,1,1
131,1.96978503736377,0.202466796999176,AZ,2022-12-22,1,1,1,1,0,1,1,0,1,0,0,0,0,1
132,1.45068014089341,0.241940477859229,AZ,2022-12-23,1,1,1,0,1,1,0,0,1,0,0,0,0,0
133,0.659614301232814,0.2302604716502085,AZ,2022-12-24,1,1,1,1,1,1,1,0,0,0,1,0,1,1
134,0.0634308722946871,0.0497861591230606,AZ,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135,1.72426135425993,0.2394560330699665,AZ,2022-12-26,1,1,1,1,1,1,0,0,0,1,0,0,0,1
136,2.59206112918363,0.2024434573268415,AZ,2022-12-27,0,1,1,1,1,1,1,0,0,0,1,0,1,0
137,3.3650630282885,0.293761204167772,AZ,2022-12-28,0,1,0,1,1,1,1,1,1,0,0,0,1,1
138,3.01854845623583,0.293643360213888,AZ,2022-12-29,0,1,0,1,1,1,0,1,1,0,1,0,1,0
139,2.55965899811713,0.270006841181324,AZ,2022-12-30,0,0,0,0,1,1,1,1,0,0,0,0,1,1
140,0.799797531213542,0.2356758351542835,AZ,2022-12-31,1,1,1,1,1,1,1,1,1,0,1,0,1,1
141,0.752682877921625,0.0455016563640129,AZ,2023-01-01,1,1,0,1,1,1,1,0,1,0,1,1,1,1
142,4.88407688293525,0.2762720795555145,AZ,2023-01-02,0,1,0,0,1,1,0,0,0,0,0,0,0,0
143,2.43559515624564,0.2488051758861445,AZ,2023-01-03,0,1,1,1,1,1,0,0,0,0,0,0,0,0
144,1.59599799317889,0.240140274718813,AZ,2023-01-04,1,1,1,1,1,0,1,0,0,0,1,0,1,1
145,1.49718343772322,0.2393122804843875,AZ,2023-01-05,0,1,1,1,1,1,1,1,1,0,0,1,1,1
146,2.57041448294947,0.1956778212832745,AZ,2023-01-06,1,1,1,0,0,1,1,0,0,0,0,0,1,1
147,0.745259943580976,0.159535213513723,AZ,2023-01-07,1,1,1,1,1,1,1,0,1,0,0,0,1,1
148,1.23952844683982,0.2596248256223725,AZ,2023-01-08,0,1,1,1,1,1,1,0,0,0,0,0,0,1
149,7.39707012633893,0.3196229011070845,AZ,2023-01-09,0,1,0,0,0,1,1,0,0,0,0,0,0,1
150,1.39010587197316,0.213453000927122,AZ,2023-01-10,1,1,1,1,1,1,0,0,0,0,0,0,1,0
151,2.25754300897016,0.2978062343970415,AZ,2023-01-11,0,1,0,1,1,1,1,0,0,0,0,0,0,1
152,2.2371052257818,0.3461182090659555,AZ,2023-01-12,1,1,0,1,0,1,1,0,0,0,1,0,1,1
153,1.88492339445668,0.375967482536917,AZ,2023-01-13,1,1,0,1,0,1,1,0,0,0,1,0,1,1
154,1.72400726097928,0.3674878331581105,AZ,2023-01-14,1,1,0,1,0,1,1,1,1,0,1,0,1,1
155,4.17438504702419,0.357327352939131,AZ,2023-01-15,1,1,0,1,0,1,1,0,0,0,0,0,1,1
156,4.1096909456668,0.328167196932454,AZ,2023-01-16,0,1,0,1,1,1,1,0,0,0,0,1,1,1
157,1.75151826050833,0.275925098339553,AZ,2023-01-17,1,1,1,1,1,1,1,1,0,1,1,1,0,1
158,1.91557937259725,0.3447349040315315,AZ,2023-01-18,1,1,0,1,1,1,1,1,0,0,1,0,1,1
159,5.329271747454,0.378074043286545,AZ,2023-01-19,1,1,0,0,0,1,1,1,0,0,0,0,1,1
160,2.60140678124016,0.2897910922713895,AZ,2023-01-20,1,1,0,1,0,1,1,0,0,0,1,0,1,1
161,1.130097294513,0.29979839371201,AZ,2023-01-21,1,1,1,1,0,1,1,1,0,0,1,0,1,1
162,0.560979374634835,0.384512270243909,AZ,2023-01-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1
163,8.54966090314428,0.355937419437312,AZ,2023-01-23,0,1,0,1,0,1,0,0,0,0,1,0,0,0
164,2.60192693652855,0.3906385020142975,AZ,2023-01-24,0,1,0,0,1,1,0,0,1,0,0,0,1,0
165,1.72289969716222,0.337042024445211,AZ,2023-01-25,1,1,0,0,1,1,1,1,1,0,0,0,1,1
166,1.33881182000546,0.3218631024749745,AZ,2023-01-26,1,1,1,1,1,0,1,1,1,0,1,0,0,1
167,1.91353980581222,0.337058115826119,AZ,2023-01-27,0,1,0,1,1,1,1,0,0,0,1,0,1,1
168,0.769476729624752,0.336311254221561,AZ,2023-01-28,1,1,1,0,1,1,1,1,1,0,0,1,1,1
169,7.10278534293225,0.1970241782483755,CA,2022-12-18,0,1,1,0,0,0,1,0,0,1,0,0,0,1
170,7.4761578905216,0.220561547880857,CA,2022-12-19,0,0,1,0,0,1,1,0,0,0,0,0,1,0
171,8.3915700311651,0.1757680425885615,CA,2022-12-20,1,0,0,1,1,1,1,0,0,0,0,1,0,0
172,11.111908004851,0.2217627778343825,CA,2022-12-21,0,0,0,1,0,1,0,0,0,0,1,0,0,0
173,31.2203585144895,0.246466828377878,CA,2022-12-22,0,1,0,0,1,1,0,0,0,0,0,0,0,0
174,26.3818008077537,0.216649944593755,CA,2022-12-23,0,0,0,0,1,0,1,0,0,0,0,0,0,0
175,10.318148888989,0.2413144677016425,CA,2022-12-24,1,0,0,1,1,0,0,0,0,0,0,0,0,0
176,0.30305941831503,0.03427611914102005,CA,2022-12-25,1,1,1,1,1,1,1,0,1,0,1,0,1,1
177,19.4547360559759,0.2319474936482055,CA,2022-12-26,0,0,0,1,1,0,0,0,0,0,0,0,0,0
178,24.8090289442787,0.2272187394564095,CA,2022-12-27,0,0,0,1,0,0,0,0,0,0,0,0,0,0
179,16.6749995080108,0.2174447320157275,CA,2022-12-28,0,0,0,1,1,1,0,0,1,0,0,0,0,1
180,17.7451891383067,0.23196253810188,CA,2022-12-29,0,1,0,0,1,1,0,0,0,0,0,0,1,0
181,33.7437614389168,0.2588661120578785,CA,2022-12-30,0,0,0,1,0,1,0,0,0,0,0,0,1,0
182,12.701076191179,0.2773515995413485,CA,2022-12-31,0,0,0,1,1,1,1,0,0,0,0,0,1,1
183,1.03545977000377,0.1950295751233065,CA,2023-01-01,1,1,1,1,1,1,1,0,0,0,1,0,1,1
184,23.1793439777617,0.229411439788036,CA,2023-01-02,0,1,0,1,0,0,0,0,0,0,0,0,1,0
185,35.1459092552443,0.304898751499992,CA,2023-01-03,0,0,0,0,1,1,0,0,0,0,0,0,0,0
186,13.5315582117414,0.265122408585441,CA,2023-01-04,0,1,0,0,1,1,0,0,0,0,0,1,0,0
187,13.4162889543518,0.264833762905731,CA,2023-01-05,0,1,0,1,1,1,0,1,0,0,1,0,0,0
188,21.7805453186424,0.2875974324732465,CA,2023-01-06,0,1,0,1,0,1,0,0,0,0,0,0,0,0
189,9.8145626188357,0.2648671745261825,CA,2023-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,12.6245397869908,0.2700054346053165,CA,2023-01-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191,10.1736261209988,0.249644187196917,CA,2023-01-09,0,0,0,0,1,1,1,0,0,0,1,0,0,0
192,27.1180066889737,0.309411327559919,CA,2023-01-10,0,0,0,1,0,1,1,0,0,0,0,0,0,0
193,32.8208861124723,0.3272047490790965,CA,2023-01-11,0,1,0,0,0,1,0,0,1,0,0,0,0,0
194,15.3435612703877,0.2853308340165495,CA,2023-01-12,0,1,0,1,1,1,0,0,0,0,0,0,1,0
195,15.7116977118819,0.308878577495822,CA,2023-01-13,0,1,0,1,1,0,0,0,0,0,0,0,0,0
196,9.12853666517159,0.2936611560093,CA,2023-01-14,0,1,0,1,1,1,1,0,1,1,0,0,1,1
197,16.755142455505,0.3328750342889405,CA,2023-01-15,0,1,0,0,1,0,0,0,0,0,0,0,0,0
198,17.7230757943328,0.318532181308074,CA,2023-01-16,0,0,0,1,1,1,1,0,0,0,0,0,0,1
199,15.6818031366822,0.3193009083400325,CA,2023-01-17,0,1,0,0,1,1,1,0,0,0,0,0,0,1
200,6.12846541336946,0.293810402708955,CA,2023-01-18,0,1,1,1,0,1,0,0,0,0,0,0,0,0
201,5.1311117772211,0.345891877324974,CA,2023-01-19,0,1,0,1,1,1,0,0,1,0,0,0,1,0
202,7.43072864767021,0.3146238585252495,CA,2023-01-20,0,0,0,1,1,1,1,0,0,0,0,0,0,1
203,10.7575593690024,0.2777621765376905,CA,2023-01-21,0,1,0,0,0,1,0,0,0,0,0,0,0,0
204,6.55089745646723,0.3099797735627255,CA,2023-01-22,0,0,1,1,0,1,0,0,0,0,1,0,0,0
205,10.0648118519355,0.316226327321023,CA,2023-01-23,0,1,1,1,0,0,0,0,0,0,1,0,0,0
206,8.44420455647995,0.274664576453922,CA,2023-01-24,0,1,0,0,0,1,1,0,0,0,0,0,0,1
207,10.7545186904978,0.3244328332857165,CA,2023-01-25,0,1,1,0,0,1,0,0,0,0,0,0,0,0
208,5.83888655678821,0.3080122095516585,CA,2023-01-26,0,1,1,1,0,1,0,0,0,0,0,0,0,0
209,9.4295629821099,0.3368634247369075,CA,2023-01-27,0,0,1,1,0,1,0,0,0,0,0,0,1,0
210,6.59338930970134,0.313203392446823,CA,2023-01-28,0,1,1,0,0,1,0,0,0,1,0,0,0,0
211,1.34724216632019,0.3643084442367615,CO,2022-12-18,0,1,0,1,1,1,1,0,1,0,1,1,1,1
212,1.79823279348888,0.3097131684432675,CO,2022-12-19,1,1,0,0,1,1,0,0,1,0,0,0,1,0
213,1.75488320629565,0.35700049582532,CO,2022-12-20,1,1,0,1,1,1,0,1,0,0,1,0,1,0
214,1.64346498151039,0.2591550711497055,CO,2022-12-21,0,1,1,1,1,1,1,0,0,0,1,0,1,1
215,0.746891638526095,0.3765602409247225,CO,2022-12-22,0,1,1,1,1,1,1,1,1,1,1,1,1,1
216,1.24292588820567,0.02886402451095985,CO,2022-12-23,1,1,0,1,1,1,1,0,1,0,1,0,1,1
217,0.906612594620898,0.4054717762371235,CO,2022-12-24,1,0,1,1,1,1,1,0,0,1,1,1,1,1
218,NA,NA,CO,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,1.26351994297337,0.3954404269927045,CO,2022-12-26,1,0,0,1,0,1,1,0,0,0,0,1,1,1
220,0.742517001808235,0.2177375975544725,CO,2022-12-27,1,0,1,1,1,1,1,1,0,0,1,1,1,1
221,0.279684456136598,0.0303440581368053,CO,2022-12-28,1,1,1,1,1,1,1,0,1,0,1,1,1,1
222,1.90300870320557,0.3959210265213795,CO,2022-12-29,0,0,0,1,1,1,1,0,0,1,1,0,0,1
223,7.65459657960647,0.475266514644785,CO,2022-12-30,0,1,0,1,1,1,1,0,0,0,1,0,1,1
224,0.857749951835458,0.2890077910385825,CO,2022-12-31,1,1,1,1,1,0,1,0,1,0,1,0,0,1
225,NA,NA,CO,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.838269702176465,0.1762291494628965,CO,2023-01-02,1,1,1,0,1,1,1,0,1,0,0,1,1,1
227,3.30431623398607,0.3182517603087355,CO,2023-01-03,0,1,0,1,0,1,0,0,1,0,1,0,1,0
228,1.74475780068559,0.407422850667595,CO,2023-01-04,0,1,0,0,1,0,1,0,1,0,0,0,0,1
229,1.36139957837742,0.2685828147481565,CO,2023-01-05,1,1,1,1,0,1,1,1,1,0,1,0,1,1
230,0.386787715768914,0.0547804557350995,CO,2023-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
231,0.897313690819157,0.4069271553276705,CO,2023-01-07,1,0,1,1,1,1,1,1,0,0,1,1,1,1
232,0.393154480839601,0.1653749921520735,CO,2023-01-08,1,1,1,1,1,1,1,1,1,0,1,0,1,1
233,2.07684466727667,0.377931188838941,CO,2023-01-09,1,0,0,1,1,1,1,0,0,0,1,0,1,1
234,1.6784919379507,0.3949453376290835,CO,2023-01-10,0,1,0,0,1,1,1,0,0,0,0,0,1,1
235,3.73860543863359,0.4887173264740465,CO,2023-01-11,0,0,0,1,0,1,0,0,0,0,1,1,1,0
236,0.88476876265076,0.350901917885295,CO,2023-01-12,0,1,1,1,1,1,1,1,1,0,1,0,1,1
237,1.04972032467533,0.7292065856293,CO,2023-01-13,1,0,1,1,1,1,1,1,0,1,1,0,1,1
238,NA,NA,CO,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.960477532933276,0.3294376076098375,CO,2023-01-15,1,0,1,1,1,1,1,1,0,0,1,0,1,1
240,1.93778379778397,0.404040812759727,CO,2023-01-16,0,1,0,1,0,1,1,0,1,0,1,0,1,1
241,1.94855694906945,0.350617092717554,CO,2023-01-17,0,1,1,0,1,1,1,0,0,0,0,0,1,1
