...1,es_score,brier_score,location,target_date,X23E_50_CI,X23F_50_CI,X24A_50_CI,recombinant_50_CI,X23H_50_CI,other_50_CI,X23E_95_CI,X23F_95_CI,X24A_95_CI,recombinant_95_CI,X23H_95_CI,other_95_CI
40,NA,NA,AK,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,AK,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,AK,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,AL,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,AL,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,AL,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,0.0531295710178903,0.04181825606301635,AL,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
48,NA,NA,AL,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.99204549952076,0.699964902902325,AL,2024-02-05,1,0,0,1,1,1,1,0,0,1,1,1
52,NA,NA,AL,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1.15207700114921,0.8122804457056,AL,2024-02-07,1,1,0,1,1,0,1,0,1,1,1,0
54,0.0279498945439764,0.02158352823671455,AL,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
55,NA,NA,AL,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,AL,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,AL,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,AL,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,AL,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,0.0156413575318948,0.0105974271843265,AL,2024-02-15,1,1,1,1,1,1,1,1,1,1,1,1
62,NA,NA,AL,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,AL,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,AL,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,0.00809570794845775,0.00622883195278975,AL,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
67,NA,NA,AL,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,AL,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,AL,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.0162970635084385,0.00322971186491588,AL,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
73,NA,NA,AL,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,AL,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.00310711204967661,0.002311636647175935,AL,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
76,NA,NA,AL,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,AL,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,0.00195584321873193,0.00147286044495688,AL,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
80,0.00641916286277192,0.00131493965467659,AL,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
81,NA,NA,AL,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,AL,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,AL,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,AL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,AR,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,AR,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,0.018644227891004,0.0077268466001307,AR,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
90,NA,NA,AR,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0.0120857417973781,0.00492175935990727,AR,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
94,0.0113813361659642,0.004391786486446065,AR,2024-02-06,1,1,1,1,1,1,1,0,0,1,1,1
95,0.0104003669302402,0.00391730868061345,AR,2024-02-07,1,1,1,1,1,1,1,0,0,1,1,1
96,0.0311458886181566,0.00349279916785632,AR,2024-02-08,1,1,1,1,1,1,1,1,0,1,1,0
97,0.0280974544886679,0.003113232683391875,AR,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
98,NA,NA,AR,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,0.0059853619058825,0.002200688820470025,AR,2024-02-12,1,1,1,1,1,1,1,1,1,1,1,1
101,1.19258743163017,0.4691727975246805,AR,2024-02-13,1,1,0,1,1,0,1,1,0,1,1,0
102,0.0173795745478888,0.00174419425749648,AR,2024-02-14,1,1,1,1,1,1,1,1,1,1,1,1
103,NA,NA,AR,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.00949462118237276,9.72519616365795e-4,AR,2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
108,0.0089416258833194,8.64978556170295e-4,AR,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
109,NA,NA,AR,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.00527816380879109,4.2771541781887e-4,AR,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
115,NA,NA,AR,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,1.36108643787445,0.975502757262985,AR,2024-02-29,1,1,0,1,1,0,1,1,0,1,1,0
118,8.7002418593925e-4,2.6742112375277e-4,AR,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
119,NA,NA,AR,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.00496644723500228,1.88107054932575e-4,AR,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
122,NA,NA,AR,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,NA,NA,AR,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,NA,NA,AR,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,4.352807935032e-4,1.1779009004359e-4,AR,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
126,NA,NA,AR,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.00886509669133,0.00683853236735665,AZ,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
128,1.40976313710676,0.1129532798768065,AZ,2024-01-29,1,0,1,1,1,1,1,0,0,1,1,1
129,0.865309878665181,0.0962875401175115,AZ,2024-01-30,1,0,1,1,1,1,1,0,0,1,1,1
130,0.886013667294572,0.0700118933717525,AZ,2024-01-31,1,1,1,0,1,1,1,0,0,0,1,0
131,0.0425836454142283,0.004083698539435745,AZ,2024-02-01,1,1,1,1,1,1,1,0,0,1,1,1
132,0.0386984753204517,0.003583974520283845,AZ,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
133,NA,NA,AZ,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,0.0509855563367242,0.00275591907975899,AZ,2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
135,2.56405356808039,0.162717252737265,AZ,2024-02-05,1,0,0,1,1,1,1,0,0,0,1,1
136,0.755801288222066,0.0409678455783818,AZ,2024-02-06,1,1,1,1,1,0,1,0,0,1,1,1
137,0.42863230944842,0.00185168357144076,AZ,2024-02-07,1,1,1,1,1,1,1,0,0,1,0,1
138,0.00209672717415189,0.00162049273642188,AZ,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
139,1.22850464398263,0.316977860282436,AZ,2024-02-09,1,1,0,1,0,1,1,1,0,1,0,1
140,0.00671568885217216,0.001239822502531065,AZ,2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
141,1.03166910612707,0.1200870924308775,AZ,2024-02-11,1,1,1,1,1,0,1,1,0,1,1,0
142,0.0763574878958326,9.4744715338912e-4,AZ,2024-02-12,1,1,1,1,1,1,1,1,1,1,1,1
143,0.969112450576034,0.065084686746215,AZ,2024-02-13,1,1,1,0,1,1,1,1,0,0,1,1
144,0.180103528512205,7.233039968088e-4,AZ,2024-02-14,1,1,1,1,1,1,1,1,1,1,1,1
145,7.7825586769843e-4,6.317820082822e-4,AZ,2024-02-15,1,1,1,1,1,1,1,1,1,1,1,1
146,0.0061500605055386,5.51740114127965e-4,AZ,2024-02-16,1,1,1,1,1,1,1,1,1,1,1,1
147,0.0329069077746324,4.8176037728226e-4,AZ,2024-02-17,1,1,1,1,1,1,1,1,1,1,1,1
148,0.924583071875678,0.0514957802823205,AZ,2024-02-18,1,1,1,1,1,0,1,0,1,1,1,0
149,0.0987669318123885,3.6714909319376e-4,AZ,2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
150,1.6427505250957,0.0676190099467885,AZ,2024-02-20,1,1,0,0,1,0,1,1,0,0,1,0
151,0.952679666274607,0.0352391650907825,AZ,2024-02-21,1,1,1,0,1,1,1,1,0,0,1,1
152,1.32142422194353,0.2453045027435255,AZ,2024-02-22,1,1,0,0,1,1,1,1,1,0,0,1
153,0.0028117837430251,2.1297501340957e-4,AZ,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
154,9.4067586534719e-4,1.85833214644765e-4,AZ,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
155,2.18434068413269,0.2179585846277865,AZ,2024-02-25,1,0,0,0,1,1,1,0,0,0,1,1
156,0.00776178783424745,1.41467537855335e-4,AZ,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
157,1.23394432437407,0.0897501274917115,AZ,2024-02-27,1,1,0,0,1,1,1,0,1,0,1,1
158,0.00274010663233253,1.07682629273535e-4,AZ,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
159,0.00103539589303734,9.39471409485e-5,AZ,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
160,9.71140451362824e-5,8.196380179506e-5,AZ,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
161,0.00146557547672927,7.1509651287755e-5,AZ,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
162,0.00146371598385272,6.2389928170775e-5,AZ,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
163,0.00399993886291261,5.4434544720815e-5,AZ,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
164,0.00187855020702628,4.749499311157225e-5,AZ,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
165,4.7953351898088e-4,4.144163270210715e-5,AZ,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
166,3.83534717314591e-5,3.61613127762178e-5,AZ,2024-03-07,1,1,1,1,1,1,1,0,0,1,1,1
167,NA,NA,AZ,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,2.8041904987887e-4,2.75374076874927e-5,AZ,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
169,0.907619436746917,0.04558590207363035,CA,2024-01-28,1,1,1,0,1,1,1,1,0,0,1,1
170,2.19560586169472,0.0877932105964435,CA,2024-01-29,1,1,1,1,1,0,0,0,0,1,0,0
171,1.29665552019321,0.0726568134728545,CA,2024-01-30,1,1,1,1,1,1,1,0,0,1,0,0
172,2.31257156175809,0.084300851658388,CA,2024-01-31,1,0,0,1,1,1,0,0,0,0,0,0
173,5.75558566446008,0.105808267859504,CA,2024-02-01,1,1,0,0,1,0,1,0,0,0,0,0
174,5.40105309181183,0.106590293221657,CA,2024-02-02,1,1,0,0,1,0,1,0,0,0,1,0
175,0.778496165155075,0.0417976830973046,CA,2024-02-03,1,1,1,1,1,1,1,0,0,0,1,0
176,0.773200096950119,0.0353163546278579,CA,2024-02-04,1,1,1,1,1,0,1,1,0,1,1,0
177,1.48641971103479,0.06420502995698,CA,2024-02-05,1,1,1,0,1,1,1,1,0,0,1,1
178,6.12047352870329,0.1083141335903095,CA,2024-02-06,1,0,0,0,1,0,1,0,0,0,1,0
179,3.52761744432479,0.0860785144498215,CA,2024-02-07,1,0,0,0,1,0,1,0,0,1,1,0
180,1.234337733951,0.03377776188361115,CA,2024-02-08,1,1,1,1,1,0,1,0,0,0,1,0
181,7.20273159251122,0.118939529466855,CA,2024-02-09,1,1,0,0,1,0,1,1,0,0,1,0
182,4.89810470711114,0.148061659432526,CA,2024-02-10,1,0,0,0,1,0,1,0,0,0,1,0
183,0.0128240256386955,6.51221197816695e-4,CA,2024-02-11,1,1,1,1,1,1,1,1,1,1,1,1
184,4.67275261405966,0.110397928226604,CA,2024-02-12,1,1,0,0,1,0,1,1,0,0,1,0
185,3.64408763384322,0.088583705337563,CA,2024-02-13,1,1,0,0,0,0,1,0,0,0,0,0
186,1.76888762614362,0.03874978774100195,CA,2024-02-14,1,1,1,0,1,1,1,1,0,0,1,0
187,6.37316888730613,0.1178513461643375,CA,2024-02-15,1,0,0,0,0,0,1,0,0,0,0,0
188,1.59494227588664,0.0364040913589976,CA,2024-02-16,1,1,1,0,1,1,1,0,0,0,1,1
189,0.82342266160347,0.03280844851702485,CA,2024-02-17,1,1,1,0,1,1,1,0,1,0,1,1
190,1.48342488665849,0.054553088377651,CA,2024-02-18,1,1,0,0,1,0,1,1,0,0,1,0
191,1.15090537613362,0.03846254175556335,CA,2024-02-19,1,1,0,0,1,1,1,0,0,0,0,1
192,0.0509136235797689,2.01242482206005e-4,CA,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
193,5.32163879293589,0.0867731663749495,CA,2024-02-21,1,1,0,0,0,0,1,1,0,0,0,0
194,3.08430641538745,0.0644103586345395,CA,2024-02-22,1,0,0,1,0,0,1,0,0,1,0,0
195,3.55354339090742,0.0646257042014475,CA,2024-02-23,1,1,0,0,1,0,1,0,0,0,1,0
196,2.15434826119837,0.0579988541123435,CA,2024-02-24,1,1,0,0,1,1,1,1,0,0,1,0
197,0.091807207210240993,1.05096817875755e-4,CA,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
198,4.697889457895,0.078323747053554,CA,2024-02-26,1,1,0,0,1,0,1,0,0,0,1,0
199,8.13096824200312,0.1161697469592445,CA,2024-02-27,1,1,0,0,1,0,1,0,0,0,1,0
200,5.36378645114089,0.0772299186761275,CA,2024-02-28,1,1,0,0,1,0,1,1,0,0,1,0
201,0.00372127723451657,6.2678180568955e-5,CA,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
202,0.00559436165058906,5.51070128079e-5,CA,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
203,0.0385890742082352,4.846061837960055e-5,CA,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
204,1.16367143162146,0.04719105661441525,CA,2024-03-03,1,1,0,0,1,1,1,1,0,0,1,1
205,4.03579800555725,0.0900793458615955,CA,2024-03-04,1,0,0,0,1,0,1,0,0,0,1,0
206,6.35107638791191,0.116672349955989,CA,2024-03-05,1,0,0,0,1,0,1,0,0,0,1,0
207,3.17566891953428,0.0607875967275035,CA,2024-03-06,1,1,0,0,1,0,1,1,0,0,1,0
208,6.01697585894987,0.124148146910539,CA,2024-03-07,1,1,0,0,1,0,1,1,0,0,1,0
209,2.07599834727503,0.053726883198005,CA,2024-03-08,1,1,0,1,0,0,1,1,0,1,0,0
210,2.69863445262448,0.1420196719019815,CA,2024-03-09,1,1,0,1,1,0,1,1,0,1,1,0
211,NA,NA,CO,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.0437799698831316,0.003848620264920105,CO,2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
213,0.00278540674915219,0.003406305829398025,CO,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
214,0.00260414699783632,0.003013350728280745,CO,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
215,0.0332183761396595,0.002664509289661595,CO,2024-02-01,1,1,1,1,1,1,1,1,0,0,1,1
216,0.0154014230137651,0.00235504775833029,CO,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
217,NA,NA,CO,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.0012920113716539,0.001622414041657795,CO,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
220,0.00116429374461788,0.0014319436579908,CO,2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
221,0.00100870196821256,0.001263465075103985,CO,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
222,0.00337990721841716,0.00111450904655313,CO,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
223,0.00254012772053232,9.82870854257445e-4,CO,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
224,1.3377131849541,0.4822207255112685,CO,2024-02-10,1,1,0,0,1,1,1,1,0,0,1,1
225,NA,NA,CO,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.00182835923155828,6.73251562038865e-4,CO,2024-02-12,1,1,1,1,1,1,1,1,1,1,1,1
227,1.3552394904524,0.4851227717301215,CO,2024-02-13,1,1,0,0,1,1,1,1,0,0,1,1
228,NA,NA,CO,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2.3764444741589e-4,4.6045410529736e-4,CO,2024-02-15,1,1,1,1,1,1,1,1,1,1,1,1
230,NA,NA,CO,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,1.2684081422282e-4,2.43890670072185e-4,CO,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
235,0.00205838158010267,2.1473178896789e-4,CO,2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
236,NA,NA,CO,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,1.38353968847603,0.4918872174311285,CO,2024-02-23,1,1,0,0,1,1,1,1,0,0,1,1
238,NA,NA,CO,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,6.6517601637963e-4,1.13540284820085e-4,CO,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
241,7.15592061071319e-5,9.994866545324e-5,CO,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
242,4.56508136989688e-5,8.7984066326545e-5,CO,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
243,1.7500419656647e-4,7.7452256995015e-5,CO,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
244,NA,NA,CO,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,1.099551042713e-4,4.65199069903304e-5,CO,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
248,NA,NA,CO,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,NA,NA,CO,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,NA,NA,CO,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,1.42976991016315e-5,2.79571017384909e-5,CO,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
252,NA,NA,CO,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,0.00305950962224748,0.0019350064332803,CT,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
