...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI
536,4.85116283369484,0.316417928347656,IA,2022-12-14,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
537,1.44784843378227,0.3075530393682215,IA,2022-12-15,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
538,2.45433652944728,0.3028467402948845,IA,2022-12-16,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
539,5.76036050949122,0.384831085622199,IA,2022-12-17,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0
540,1.29992197344809,0.2506868630555265,IA,2022-12-18,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
541,4.22375133290166,0.3084871529816065,IA,2022-12-19,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1
542,2.32454579274038,0.2251549157083095,IA,2022-12-20,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1
543,1.27202675903383,0.253151981769535,IA,2022-12-21,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
544,0.929432859009595,0.4029218823530215,IA,2022-12-22,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1
545,1.60641875348696,0.345890637871287,IA,2022-12-23,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
546,3.62946243818639,0.4493761685742485,IA,2022-12-24,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
547,NA,NA,ID,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,0.480487101357669,0.223100929888263,ID,2022-11-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
549,0.874748150512143,0.263372223812308,ID,2022-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
550,0.319446044039935,0.2417362106204525,ID,2022-11-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
551,0.459663813951202,0.2667326009133625,ID,2022-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
552,1.66237973502419,0.250410954785563,ID,2022-11-18,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
553,0.761750745405084,0.26985450075342,ID,2022-11-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
554,NA,NA,ID,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,1.2449818257529,0.369130064319727,ID,2022-11-21,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
556,1.67746546192719,0.417048604753894,ID,2022-11-22,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1
557,NA,NA,ID,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,0.242589735133767,0.268515715376959,ID,2022-11-26,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
561,0.64464164009047,0.321576191921252,ID,2022-11-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
562,2.57310666204257,0.438664591607806,ID,2022-11-28,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
563,0.813716731416665,0.300498227624181,ID,2022-11-29,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
564,0.568706976956756,0.477188449256648,ID,2022-11-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
565,NA,NA,ID,2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,0.406779636785572,0.189935180763208,ID,2022-12-02,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
567,0.648859677318924,0.303930127361317,ID,2022-12-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
568,0.420799712287443,0.068249473279723,ID,2022-12-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
569,0.392940457749345,0.0624282344034065,ID,2022-12-05,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
570,1.48155830271108,0.3741796691049005,ID,2022-12-06,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
571,1.09849956237315,0.482201815557117,ID,2022-12-07,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
572,2.46573541032538,0.4277204392975855,ID,2022-12-08,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
573,NA,NA,ID,2022-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,0.843400708063332,0.672612698230335,ID,2022-12-12,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
577,0.451587491010502,0.163715236953832,ID,2022-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
578,0.0829081851412684,0.03190179376348755,ID,2022-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
579,3.69146389451037,0.704852591415975,ID,2022-12-15,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
580,1.07984386551728,0.821109375184545,ID,2022-12-16,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
581,NA,NA,ID,2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,0.241835920341235,0.0294992611899343,ID,2022-12-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
584,0.936067263870104,0.739390371372765,ID,2022-12-20,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
585,NA,NA,ID,2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,0.0909632061789791,0.03544042743367395,ID,2022-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
588,0.0939236642812999,0.03821221407544575,ID,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
589,2.01830096147908,0.29837664595636,IL,2022-11-13,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
590,2.69455524272314,0.301760081643248,IL,2022-11-14,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
591,4.50068017260029,0.339586804245408,IL,2022-11-15,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0
592,2.99095437827381,0.304683939099211,IL,2022-11-16,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
593,3.29101212172041,0.325779008897884,IL,2022-11-17,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
594,2.44412887226286,0.285578198460869,IL,2022-11-18,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
595,2.38725830835025,0.2947223158296275,IL,2022-11-19,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
596,2.82862946956703,0.2947102588178705,IL,2022-11-20,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
597,2.06395668277186,0.3137961061205525,IL,2022-11-21,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
598,11.4745687848425,0.3385785223945745,IL,2022-11-22,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0
599,6.20982421613618,0.2690217364662325,IL,2022-11-23,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0
600,3.72359564506323,0.3622942195107425,IL,2022-11-24,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
601,7.70962875785899,0.332040359362882,IL,2022-11-25,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0
602,8.23170310341129,0.3085260572999105,IL,2022-11-26,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0
603,5.40592388750719,0.299515433294487,IL,2022-11-27,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
604,13.0620562174114,0.3005957153611735,IL,2022-11-28,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
605,11.0672438964403,0.3308552525587025,IL,2022-11-29,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
606,9.94662575617528,0.3034940094038565,IL,2022-11-30,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
607,11.5348912727467,0.280861775995363,IL,2022-12-01,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0
608,11.6146012589611,0.315488101972537,IL,2022-12-02,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
609,2.43352842589485,0.261573954974318,IL,2022-12-03,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
610,5.54114091957021,0.294162558643614,IL,2022-12-04,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0
611,18.0161834402157,0.3792277574236175,IL,2022-12-05,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
612,7.39532052135134,0.2739007170559955,IL,2022-12-06,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
613,5.891991232359,0.2302621738027015,IL,2022-12-07,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
614,17.0853621611787,0.287394517753586,IL,2022-12-08,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
615,6.96743660306126,0.2641698714380105,IL,2022-12-09,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
616,4.52584927307408,0.244014828644458,IL,2022-12-10,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0
617,15.8727837864866,0.321648981667031,IL,2022-12-11,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1
618,14.7377771770825,0.2466130036815345,IL,2022-12-12,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0
619,3.14788793874164,0.2273029577515445,IL,2022-12-13,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0
620,3.95625216926106,0.216451301465082,IL,2022-12-14,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
621,12.6241213749586,0.2347561603738555,IL,2022-12-15,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
622,10.9660810290858,0.336027292823934,IL,2022-12-16,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
623,8.21946463739759,0.260396393268539,IL,2022-12-17,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
624,11.0361269443497,0.2450811580069685,IL,2022-12-18,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
625,11.5051681117191,0.210019283374223,IL,2022-12-19,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
626,11.568871636179,0.273227125138498,IL,2022-12-20,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
627,6.98185257918731,0.23892801427301,IL,2022-12-21,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
628,7.14534950780952,0.2579410488563305,IL,2022-12-22,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1
629,3.27671682688693,0.221324208622989,IL,2022-12-23,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
630,4.30008806651678,0.308491397283708,IL,2022-12-24,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1
631,1.2619680376016,0.3033667693158805,IN,2022-11-13,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
632,1.72980001963545,0.273735027505491,IN,2022-11-14,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1
633,1.52337405516589,0.280101615881408,IN,2022-11-15,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1
634,2.8561562032225,0.3006941274858715,IN,2022-11-16,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
635,1.37808636525676,0.2544660138218435,IN,2022-11-17,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
636,1.10779370875151,0.288260473472021,IN,2022-11-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
637,0.72200885331142,0.2603348085476085,IN,2022-11-19,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
638,0.701395524203335,0.299968184448283,IN,2022-11-20,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
639,1.26200506929511,0.2946919385464145,IN,2022-11-21,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
640,3.8506658227944,0.2645082998154695,IN,2022-11-22,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
641,2.63664392039282,0.280293634069225,IN,2022-11-23,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
642,NA,NA,IN,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,2.52320270451109,0.3083320394184075,IN,2022-11-25,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
644,0.885494873723248,0.250121284288554,IN,2022-11-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
645,1.92028236959272,0.3052818777893415,IN,2022-11-27,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
646,5.12155072335911,0.3100939709867935,IN,2022-11-28,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
647,8.85388758285044,0.3360458682930995,IN,2022-11-29,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0
648,1.92581217117827,0.2910351419797615,IN,2022-11-30,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0
649,2.90967516460097,0.2672488078984565,IN,2022-12-01,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
650,4.27481714532074,0.3298180805276345,IN,2022-12-02,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
651,1.0626026140916,0.249617430351701,IN,2022-12-03,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
652,3.14375935804449,0.2353932879970395,IN,2022-12-04,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1
653,4.75596342589211,0.3127979141864565,IN,2022-12-05,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1
654,10.1386972587671,0.3353934835979655,IN,2022-12-06,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
655,11.3431451041876,0.348684165245436,IN,2022-12-07,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1
656,7.50382600234992,0.344597277099334,IN,2022-12-08,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
657,3.7830883714689,0.31479811385927853,IN,2022-12-09,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0
658,4.16075695809569,0.3237225364765545,IN,2022-12-10,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1
659,1.89645627852718,0.192308086342734,IN,2022-12-11,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
660,6.17601153277027,0.3025763911496025,IN,2022-12-12,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1
661,3.52094506850146,0.248215673329996,IN,2022-12-13,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0
662,2.93612095834122,0.262789968127815,IN,2022-12-14,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0
663,3.3182888817185,0.246235887021392,IN,2022-12-15,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
664,1.31997638234153,0.210091990512455,IN,2022-12-16,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
665,2.29932677136139,0.222938590185277,IN,2022-12-17,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0
666,4.78796672274426,0.337856017681511,IN,2022-12-18,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1
667,3.35515306815865,0.254435468215268,IN,2022-12-19,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0
668,3.28951056214276,0.280562393443129,IN,2022-12-20,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1
669,7.70732794424813,0.383633717631335,IN,2022-12-21,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1
670,3.77060258739224,0.400066223804879,IN,2022-12-22,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1
671,2.69750728066802,0.401467723858359,IN,2022-12-23,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1
672,2.14263773783826,0.66885702195369,IN,2022-12-24,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1
673,0.335041336767327,0.2792944284332545,KS,2022-11-13,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
674,1.26422563993442,0.3572178267376755,KS,2022-11-14,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
675,0.841715221738294,0.22456548678396,KS,2022-11-15,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
676,0.934768410423805,0.296481638433683,KS,2022-11-16,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
677,1.5936514406419,0.339667871501372,KS,2022-11-17,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
678,1.79962323544756,0.265963550959313,KS,2022-11-18,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
679,1.80531757326264,0.296826592549135,KS,2022-11-19,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
680,0.785997216553886,0.2694178883289895,KS,2022-11-20,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
681,1.18088010483019,0.283044375646248,KS,2022-11-21,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
682,1.25099099903954,0.3444934468353775,KS,2022-11-22,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
683,0.234949463937156,0.258219418016983,KS,2022-11-23,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
684,NA,NA,KS,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,2.73494416737845,0.2743658994890805,KS,2022-11-25,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
686,1.1801734311676,0.23375456869022,KS,2022-11-26,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
687,0.868487008433251,0.246374774759017,KS,2022-11-27,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
688,3.06504390161659,0.323570295787519,KS,2022-11-28,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1
689,1.73614650632902,0.2168034633809145,KS,2022-11-29,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
690,2.32516328253774,0.348786267278266,KS,2022-11-30,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
691,0.275645543076324,0.2695232416813595,KS,2022-12-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
692,2.69362999373361,0.399602814092866,KS,2022-12-02,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
693,1.89394184648606,0.1708193546152185,KS,2022-12-03,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
694,0.836741381265462,0.4063959774982035,KS,2022-12-04,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
695,3.79151438634652,0.387041245079969,KS,2022-12-05,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0
696,1.23776239082852,0.198632103167805,KS,2022-12-06,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
697,2.61054587456596,0.3956740982950875,KS,2022-12-07,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1
698,0.955759590991823,0.317517695529206,KS,2022-12-08,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
699,0.392056032831853,0.194723945573058,KS,2022-12-09,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
700,1.35919356257785,0.3320801002394245,KS,2022-12-10,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1
701,NA,NA,KS,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,1.12997367359331,0.24376300151063,KS,2022-12-12,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
703,1.00900477213733,0.1683607206853505,KS,2022-12-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
704,0.835311661752192,0.062735738057543,KS,2022-12-14,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1
705,1.28268596329171,0.262478457911935,KS,2022-12-15,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
706,0.0986295306122709,0.0561315904120585,KS,2022-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
707,0.907072769329495,0.2330779593795575,KS,2022-12-17,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
708,1.02574579590755,0.2148194971433105,KS,2022-12-18,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
709,3.46844496074473,0.3693483204193185,KS,2022-12-19,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0
710,0.612700237355443,0.1700209462699525,KS,2022-12-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
711,0.929909446669364,0.136059369827741,KS,2022-12-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
712,0.772285214148663,0.2774908060614605,KS,2022-12-22,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
713,NA,NA,KS,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,2.27418791489715,0.70131946095435,KS,2022-12-24,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1
715,0.146248477133828,0.0899631454592875,KY,2022-11-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
716,1.72981214556636,0.320970990803847,KY,2022-11-14,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
717,0.3902516310722,0.1962819759527815,KY,2022-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
718,0.859776275380105,0.4138851495748435,KY,2022-11-16,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
719,0.434683397641025,0.200068853121844,KY,2022-11-17,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
720,0.518506965435422,0.226746986680089,KY,2022-11-18,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
721,0.55834893741181,0.402884906418006,KY,2022-11-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
722,NA,NA,KY,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0.65378838719806,0.1607945079881365,KY,2022-11-21,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
724,0.601108678174085,0.2616238299315425,KY,2022-11-22,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
725,0.740876709411647,0.2741056753550145,KY,2022-11-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
726,NA,NA,KY,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,1.32053363569287,0.334497859416551,KY,2022-11-25,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1
728,0.632378795121278,0.25420113091145,KY,2022-11-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
729,1.90877362538618,0.292346003922147,KY,2022-11-27,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
730,3.83957393416358,0.2816766206042315,KY,2022-11-28,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
731,3.90032127913591,0.537273104764595,KY,2022-11-29,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
732,3.08103501039416,0.345119989925825,KY,2022-11-30,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1
733,1.19495153318913,0.259178823923553,KY,2022-12-01,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
734,2.44707469102849,0.290522406031113,KY,2022-12-02,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
735,0.570346921521833,0.247929903348408,KY,2022-12-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
736,0.618069436353935,0.1716453031407905,KY,2022-12-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
737,4.08757277564297,0.3903446326132755,KY,2022-12-05,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
738,1.83598930312075,0.2383511745181625,KY,2022-12-06,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0
739,2.30293121462715,0.3494198888816875,KY,2022-12-07,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
740,1.51984247760596,0.2743667320428495,KY,2022-12-08,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
741,0.854991413002777,0.173280148498041,KY,2022-12-09,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
742,0.89944955003313,0.416779291654764,KY,2022-12-10,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
743,1.82306160053574,0.63384941072843,KY,2022-12-11,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1
744,1.71876408830664,0.295690289447821,KY,2022-12-12,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
745,1.61283878498604,0.735692584746525,KY,2022-12-13,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1
746,0.636037933472411,0.0866186344669565,KY,2022-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
747,1.02101927908864,0.2086422860813975,KY,2022-12-15,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
748,0.705456560279187,0.194694761034725,KY,2022-12-16,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
749,0.312181810321645,0.0743798979533555,KY,2022-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
750,1.50420646687554,0.4054871999764075,KY,2022-12-18,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
751,7.31492150779805,0.4063654939267475,KY,2022-12-19,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
752,0.961945977969827,0.2786603385542545,KY,2022-12-20,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
753,2.33932122893015,0.489428827323365,KY,2022-12-21,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1
754,2.07101800782506,0.3171355321038595,KY,2022-12-22,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
755,NA,NA,KY,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,1.04320169110162,0.741593355168625,KY,2022-12-24,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
757,0.569680005296886,0.265574140876142,LA,2022-11-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
758,1.23475074289247,0.253624035068224,LA,2022-11-14,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
759,1.32108678955154,0.2619550426984725,LA,2022-11-15,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
760,2.54718453510557,0.273191376093847,LA,2022-11-16,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
761,1.14509239953764,0.305487667493034,LA,2022-11-17,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
762,0.880509081595701,0.404809350634603,LA,2022-11-18,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
