...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI
70,NA,NA,AL,2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,1.4180744914009,0.2955204504081755,AL,2022-12-04,1,1,0,1,1,1,1,1,1,0,1,0,1,1
72,1.75647876708272,0.3432840041095105,AL,2022-12-05,1,1,0,1,0,1,1,1,1,0,0,1,1,1
73,1.82713518063636,0.3811193663149505,AL,2022-12-06,1,1,1,0,0,0,1,1,1,0,0,0,0,1
74,0.451016501945375,0.248235805238079,AL,2022-12-07,1,1,1,1,1,1,1,1,1,0,0,1,1,1
75,2.03233801396545,0.361319144776522,AL,2022-12-08,1,1,0,1,0,1,1,1,1,0,0,0,1,1
76,0.922422823242551,0.229148587200191,AL,2022-12-09,1,1,1,1,1,1,0,1,1,0,1,1,1,0
77,0.381149643725968,0.124373786576392,AL,2022-12-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1
78,2.16893538236479,0.602738751922625,AL,2022-12-11,1,0,1,0,0,1,1,1,0,0,0,0,1,1
79,1.99404556865952,0.488304151307803,AL,2022-12-12,1,1,1,0,0,0,1,1,1,0,0,0,0,1
80,0.0289487394378725,0.01850511571999165,AL,2022-12-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1
81,1.60684768995897,0.393757128336018,AL,2022-12-14,1,1,0,1,0,1,1,1,1,0,1,0,1,1
82,2.35389399791681,0.34378664493534,AL,2022-12-15,1,1,0,1,0,1,1,1,1,0,1,0,0,1
83,1.00751028965768,0.3003667634111325,AL,2022-12-16,1,1,1,1,1,1,0,1,1,0,1,1,1,0
84,0.070810016370922,0.0125299840935645,AL,2022-12-17,1,1,1,1,1,1,1,1,1,1,0,0,1,1
85,1.43722858994557,0.63396345035677,AR,2022-11-06,1,0,0,1,0,1,1,1,0,0,1,1,1,1
86,0.450598800527527,0.065653741363016,AR,2022-11-07,1,1,1,1,1,1,1,1,1,0,0,1,1,1
87,1.14771390562811,0.281323142068959,AR,2022-11-08,1,1,1,0,1,1,1,1,0,0,0,1,1,1
88,0.504462806509742,0.1749840972553615,AR,2022-11-09,1,1,1,1,1,1,1,1,0,0,1,1,1,1
89,1.61411049864246,0.0793403734321065,AR,2022-11-10,1,1,0,1,1,1,1,1,0,0,1,0,1,1
90,0.305159752633116,0.0846744694016495,AR,2022-11-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1
91,0.102625532458248,0.090434787410618,AR,2022-11-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92,NA,NA,AR,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,3.49993723436463,0.4042658554071325,AR,2022-11-14,1,1,0,1,0,1,1,1,1,0,1,0,1,1
94,0.84641887396528,0.4027913797385315,AR,2022-11-15,1,1,1,1,1,1,1,1,0,0,1,0,1,1
95,0.142851041174072,0.118204240383325,AR,2022-11-16,1,1,1,1,1,1,1,1,1,0,1,0,1,1
96,1.57339759981576,0.250493289405351,AR,2022-11-17,1,1,1,1,0,1,1,1,0,1,0,0,1,1
97,0.838752636621314,0.2532593669991275,AR,2022-11-18,1,1,1,1,1,1,1,1,0,0,1,0,0,1
98,0.910985740806527,0.4231436490287205,AR,2022-11-19,1,1,1,1,1,1,0,1,1,1,1,0,1,0
99,0.911893784490051,0.316597240879357,AR,2022-11-20,1,1,1,1,0,1,1,1,1,0,1,0,1,1
100,1.32564930021927,0.2439659640947445,AR,2022-11-21,1,1,0,1,1,1,1,1,0,0,1,0,0,1
101,4.64038853568098,0.376482581453151,AR,2022-11-22,1,1,0,0,0,1,1,1,1,0,1,0,0,1
102,2.67265095520116,0.3777127776470875,AR,2022-11-23,1,1,0,1,0,1,0,1,0,0,0,0,0,0
103,0.91796952158962,0.405815224439534,AR,2022-11-24,1,1,1,1,1,1,0,1,0,1,1,1,1,0
104,3.22363017872471,0.313428569750629,AR,2022-11-25,1,1,0,1,0,1,1,1,1,0,1,0,0,1
105,2.33408356976714,0.676356117742235,AR,2022-11-26,1,1,0,0,1,1,0,1,1,0,0,0,1,0
106,0.688182508273401,0.3753191715577985,AR,2022-11-27,1,0,1,1,1,1,1,1,0,0,0,0,1,1
107,2.79849271391093,0.2756242846709975,AR,2022-11-28,1,0,0,1,1,1,1,1,1,0,1,1,0,1
108,1.86578085042282,0.2633798349261765,AR,2022-11-29,1,1,0,1,1,1,1,1,0,0,1,1,0,1
109,1.75022249150458,0.3091230687140895,AR,2022-11-30,1,0,1,1,1,1,1,1,0,1,1,0,0,0
110,1.19617028265733,0.315442336915317,AR,2022-12-01,1,1,1,1,1,1,1,1,0,0,0,0,0,1
111,2.94800894571872,0.271400342931326,AR,2022-12-02,1,1,0,0,0,1,1,1,1,0,0,0,0,1
112,0.81495102414188,0.397888405754467,AR,2022-12-03,1,1,1,0,1,1,1,1,1,1,0,0,1,1
113,0.253375379442154,0.266826635163293,AR,2022-12-04,1,1,1,1,1,1,1,1,1,0,1,0,1,1
114,2.00008537725976,0.3292601389926025,AR,2022-12-05,1,1,1,0,1,1,1,1,1,1,0,0,0,1
115,4.42710932179356,0.36394780175957,AR,2022-12-06,1,0,0,0,1,1,0,1,0,0,0,0,0,0
116,1.53763826295265,0.2770392400489495,AR,2022-12-07,1,1,1,1,1,1,1,1,0,0,0,0,0,1
117,3.25989402997553,0.365539407877936,AR,2022-12-08,1,1,1,0,1,1,1,1,0,1,0,0,0,1
118,2.09531299690109,0.274131752575411,AR,2022-12-09,1,1,1,0,1,1,1,1,1,0,1,0,0,1
119,0.556279249026217,0.2543010986443275,AR,2022-12-10,1,1,1,1,1,1,1,1,1,1,1,0,0,1
120,0.977945404406122,0.270073455784777,AR,2022-12-11,1,1,1,0,1,1,1,1,1,0,0,0,0,1
121,5.28583764667369,0.3411063820714425,AR,2022-12-12,1,1,1,0,0,0,1,1,1,0,0,0,0,1
122,1.74665256230752,0.2886698190298685,AR,2022-12-13,1,1,1,0,1,1,1,1,0,0,0,0,0,1
123,3.89367076360705,0.3034268622586185,AR,2022-12-14,1,0,1,0,1,0,0,1,0,0,0,0,0,0
124,1.95443530960605,0.184754726554611,AR,2022-12-15,1,1,0,0,0,1,1,1,0,0,0,0,0,1
125,3.22284141501175,0.462560199435171,AR,2022-12-16,1,1,0,0,0,1,0,1,0,0,0,0,0,0
126,0.579570797066205,0.253503681891953,AR,2022-12-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1
127,4.20269685139195,0.257847416849718,AZ,2022-11-06,1,1,0,1,0,1,1,1,0,0,0,0,0,1
128,3.19162541897844,0.2771484435746855,AZ,2022-11-07,0,0,1,1,1,0,1,0,0,0,0,0,0,1
129,2.33591658627225,0.297604495885529,AZ,2022-11-08,1,0,1,1,1,1,1,1,0,0,0,0,0,1
130,4.31136353310687,0.3115817629512195,AZ,2022-11-09,0,1,0,1,1,1,0,0,0,0,0,1,0,0
131,2.99212130815235,0.312191193928676,AZ,2022-11-10,1,1,0,0,1,1,1,1,0,0,0,0,1,1
132,10.5691609394651,0.355826990878598,AZ,2022-11-11,1,0,0,0,0,0,1,1,0,0,0,0,1,1
133,5.45849702738532,0.272287427860664,AZ,2022-11-12,1,1,0,1,0,1,1,1,0,0,0,0,0,1
134,2.51302954590484,0.313181827700452,AZ,2022-11-13,1,1,0,1,1,1,0,1,1,0,0,1,0,0
135,2.9329488285663,0.2793563399285385,AZ,2022-11-14,1,1,1,1,1,0,1,1,0,0,0,0,0,1
136,3.33420817924086,0.284000609239063,AZ,2022-11-15,1,1,0,1,1,1,1,1,0,0,0,0,0,1
137,2.69442802571056,0.3027500749093125,AZ,2022-11-16,1,0,1,1,1,1,1,1,0,0,1,0,0,1
138,8.7782078186316,0.289770102628899,AZ,2022-11-17,1,1,0,0,0,1,1,1,0,0,0,0,0,1
139,4.98446510860964,0.2886516596271255,AZ,2022-11-18,1,1,0,0,0,1,1,1,1,0,0,0,0,1
140,1.71083910175884,0.2361967223579885,AZ,2022-11-19,1,1,1,1,1,1,1,1,0,0,1,0,0,1
141,6.6825705570238,0.3162654312188625,AZ,2022-11-20,1,1,0,1,0,1,1,1,0,0,0,0,1,1
142,6.38039980197238,0.2775082815195515,AZ,2022-11-21,0,1,0,1,0,0,1,0,0,0,0,0,0,1
143,30.9577268754928,0.349443586894826,AZ,2022-11-22,0,0,0,0,0,1,1,0,1,0,0,0,1,1
144,12.9418620884196,0.305192624229529,AZ,2022-11-23,1,1,0,1,0,0,1,1,0,0,1,0,0,1
145,1.51372967185441,0.326902159402664,AZ,2022-11-24,0,1,1,1,0,1,1,0,0,0,1,0,1,1
146,7.96736008649791,0.2742359815698505,AZ,2022-11-25,1,1,0,1,0,1,1,1,0,0,0,0,0,1
147,10.9654467752935,0.326659022505354,AZ,2022-11-26,0,0,0,1,0,1,0,0,0,0,0,0,1,0
148,9.84284063252382,0.2869671031646575,AZ,2022-11-27,1,1,0,1,0,1,1,1,0,0,0,0,0,1
149,11.8656442103503,0.2724190081208935,AZ,2022-11-28,0,0,0,1,0,1,1,0,0,0,0,0,1,1
150,17.317270211159,0.3321386191400285,AZ,2022-11-29,0,1,0,1,0,1,0,0,0,0,1,0,0,0
151,11.7036722721698,0.3144826751607515,AZ,2022-11-30,1,1,0,1,0,1,1,1,1,0,0,0,0,1
152,19.334809240456,0.3799759446986485,AZ,2022-12-01,1,1,0,0,0,1,0,1,1,0,0,0,0,0
153,15.722633619434,0.3606976176291935,AZ,2022-12-02,1,1,0,0,0,1,0,1,1,0,0,0,0,0
154,3.48651103859147,0.280751031703251,AZ,2022-12-03,0,1,0,0,0,1,1,0,1,0,0,0,1,1
155,9.83089490247649,0.3177878134827645,AZ,2022-12-04,1,1,0,0,0,1,1,1,1,0,0,0,0,1
156,29.377089079472,0.344166538046003,AZ,2022-12-05,0,1,0,0,0,1,1,0,1,0,0,0,1,1
157,10.5612989025657,0.303079647564872,AZ,2022-12-06,1,1,0,0,0,1,1,1,0,0,0,0,0,1
158,14.2918905684025,0.2788161327291765,AZ,2022-12-07,0,1,0,1,0,1,0,0,0,0,1,0,0,0
159,2.36033262138487,0.239212182800369,AZ,2022-12-08,1,1,1,0,0,1,0,1,1,0,0,0,0,0
160,8.37767098886881,0.290251073077773,AZ,2022-12-09,1,0,0,1,0,0,0,1,0,0,0,0,0,0
161,5.21521281136633,0.3195476891895345,AZ,2022-12-10,1,1,0,0,0,0,1,1,0,0,0,0,0,1
162,3.2243290797608,0.213714282232315,AZ,2022-12-11,1,1,0,1,0,1,0,1,1,0,0,0,0,0
163,13.8720211111748,0.3168797529808575,AZ,2022-12-12,0,1,0,1,0,1,1,0,0,0,1,0,0,1
164,14.3510521767389,0.302628840159982,AZ,2022-12-13,0,1,0,0,0,0,1,0,1,0,0,0,0,1
165,8.62791427463018,0.251801099455601,AZ,2022-12-14,1,1,0,0,0,1,1,1,0,0,0,0,0,1
166,10.4916354882136,0.2843271868946645,AZ,2022-12-15,1,1,0,0,0,1,0,0,1,0,0,0,1,0
167,5.08936366177246,0.2512458011376125,AZ,2022-12-16,0,1,0,1,0,1,1,0,0,0,0,0,0,1
168,4.78258250954881,0.331021576873289,AZ,2022-12-17,1,1,0,0,0,1,1,1,1,0,0,0,1,1
169,9.17703213625103,0.3132445784316595,CA,2022-11-06,1,1,0,1,0,1,1,0,1,0,0,0,0,0
170,8.16564956886365,0.3073553999987655,CA,2022-11-07,0,1,0,1,1,1,0,0,0,0,0,0,0,0
171,6.7192804056133,0.3101947679296465,CA,2022-11-08,0,1,0,1,1,1,0,0,0,0,0,0,0,0
172,5.52281650205878,0.2944295316294825,CA,2022-11-09,1,0,1,0,1,0,0,1,0,0,0,0,0,0
173,13.1558895597198,0.3153738149904565,CA,2022-11-10,1,0,0,1,0,1,0,0,0,0,0,0,0,0
174,10.1135440939919,0.317339831113029,CA,2022-11-11,1,1,0,1,0,0,0,1,0,0,1,0,0,0
175,9.44489289797425,0.320131809732595,CA,2022-11-12,0,1,0,1,1,0,0,0,0,0,0,0,0,0
176,12.3299447766931,0.3102412516070195,CA,2022-11-13,1,0,0,1,0,0,0,0,0,0,0,0,0,0
177,8.53802988288655,0.311476937316765,CA,2022-11-14,0,1,1,0,1,0,1,0,0,0,0,0,0,1
178,10.5520837673473,0.3107850831953395,CA,2022-11-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0
179,19.4001634332242,0.3140761897209415,CA,2022-11-16,1,0,0,1,0,1,0,0,0,0,0,0,0,0
180,20.6493201388236,0.3100543480821315,CA,2022-11-17,0,0,0,1,0,1,0,0,0,0,0,0,0,0
181,22.2978335930799,0.3099568582459095,CA,2022-11-18,1,0,0,1,0,1,1,0,0,0,0,0,0,1
182,21.0955700393521,0.3178203405275605,CA,2022-11-19,1,1,0,0,0,0,0,0,1,0,0,0,0,0
183,14.9969078682804,0.289679252557147,CA,2022-11-20,1,1,0,0,0,0,0,1,1,1,0,0,0,0
184,21.9024546273087,0.3145984388600465,CA,2022-11-21,0,1,0,1,0,0,0,0,0,0,0,0,0,0
185,15.8999700193262,0.293978826892293,CA,2022-11-22,1,1,0,1,0,1,0,0,0,0,0,0,0,0
186,16.8270817880277,0.2994758074091785,CA,2022-11-23,1,1,0,1,0,0,0,0,0,0,0,0,0,0
187,1.16824898822666,0.2682316790779375,CA,2022-11-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1
188,9.24347049565143,0.2739402177457175,CA,2022-11-25,0,1,1,1,0,1,0,0,0,0,0,0,0,0
189,24.0889710517899,0.273142594526617,CA,2022-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,52.0862884336156,0.3075235932609335,CA,2022-11-27,0,0,0,1,0,1,0,0,0,0,0,0,0,0
191,31.482514315309,0.276372400636706,CA,2022-11-28,0,1,0,1,0,1,0,0,0,0,0,0,0,0
192,21.6987932163432,0.2715007305923075,CA,2022-11-29,0,1,0,1,0,0,0,0,0,0,0,0,0,0
193,19.8044444291744,0.2653522713311675,CA,2022-11-30,1,0,0,1,0,1,0,0,0,0,0,0,0,0
194,29.2320288618172,0.2734886012572335,CA,2022-12-01,1,1,0,1,0,1,0,0,1,0,0,0,0,0
195,66.1536255532689,0.2995351343289725,CA,2022-12-02,0,0,0,0,0,1,0,0,0,0,0,0,0,0
196,66.059691097569,0.3000508338805285,CA,2022-12-03,0,1,0,0,0,0,0,0,1,0,0,0,0,0
197,31.5895859416073,0.282739760848105,CA,2022-12-04,0,1,0,0,0,1,0,0,0,0,0,0,0,0
198,65.7538394196258,0.268026289024818,CA,2022-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,24.1020677825916,0.249452575798399,CA,2022-12-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,64.8081171181734,0.2731719209467865,CA,2022-12-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0
201,45.608799408758,0.241868287811703,CA,2022-12-08,1,0,0,1,0,0,0,1,0,0,0,0,0,0
202,26.4252313431188,0.2227440482005585,CA,2022-12-09,0,0,0,1,0,0,0,0,0,0,0,0,0,0
203,78.8011198610347,0.2921982880873545,CA,2022-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,49.9215723259914,0.2555785396035785,CA,2022-12-11,1,1,0,0,0,0,0,0,0,0,0,0,0,0
205,29.5492207661613,0.234332027512174,CA,2022-12-12,0,1,0,0,0,0,0,0,1,0,0,0,0,0
206,50.3382714085253,0.2560064645589385,CA,2022-12-13,0,1,0,0,0,0,0,0,1,0,0,0,0,0
207,59.5089448749471,0.3008078382409105,CA,2022-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,43.8945150348564,0.232531791216027,CA,2022-12-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0
209,29.7227669824885,0.244661782067517,CA,2022-12-16,1,1,0,1,0,0,0,0,0,0,0,0,0,0
210,35.322669244341,0.2727071144406245,CA,2022-12-17,0,1,0,0,0,0,0,0,1,0,0,0,0,0
211,2.67120367396638,0.331455895530609,CO,2022-11-06,1,1,0,1,0,1,1,1,0,0,0,0,1,1
212,2.16487015205205,0.2705932917684775,CO,2022-11-07,1,0,1,1,0,1,1,1,0,0,0,1,0,1
213,1.59821385269547,0.3007830420594545,CO,2022-11-08,1,1,1,1,1,1,1,1,1,0,0,1,1,1
214,1.7456302288043,0.2548251218174225,CO,2022-11-09,1,1,1,1,1,1,1,1,0,0,0,0,1,1
215,2.27854043617053,0.305082017197093,CO,2022-11-10,1,1,1,1,0,0,0,1,0,0,0,0,0,0
216,1.58663435178561,0.342593475224846,CO,2022-11-11,1,0,1,1,1,1,1,1,0,0,1,0,1,1
217,2.3828203059382,0.295215075788456,CO,2022-11-12,1,0,0,1,0,1,1,1,0,0,1,0,1,1
218,1.41884839459782,0.3577792635196935,CO,2022-11-13,1,1,1,0,0,1,1,1,1,0,1,0,1,1
219,1.74969109203396,0.2969084365985495,CO,2022-11-14,1,0,1,1,1,1,1,1,0,0,1,0,1,1
220,2.20316943000921,0.331282303135668,CO,2022-11-15,0,0,1,1,1,1,1,0,0,1,1,0,0,1
221,2.15109483468881,0.3221795611509035,CO,2022-11-16,1,0,1,1,0,1,0,1,1,0,0,0,1,0
222,2.20604718999138,0.260129289007778,CO,2022-11-17,1,1,0,1,1,1,1,1,1,0,0,0,1,1
223,4.59494347888588,0.358036455997003,CO,2022-11-18,1,1,0,1,0,1,1,1,0,0,1,0,0,1
224,0.603249341838672,0.225362148312036,CO,2022-11-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1
225,1.10264057075352,0.1179195345495095,CO,2022-11-20,1,1,1,1,0,1,1,1,1,1,0,0,1,1
226,3.77188038459641,0.3131795517096535,CO,2022-11-21,1,1,0,1,0,1,1,1,0,0,1,0,1,1
227,2.10540111632101,0.295783008285166,CO,2022-11-22,1,1,1,1,0,0,1,1,0,0,0,0,0,1
228,3.67881760158221,0.1551154411781545,CO,2022-11-23,1,1,0,1,0,1,1,1,0,0,0,0,1,1
229,0.100210890092517,0.0804557746462015,CO,2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230,2.12296305611806,0.148960624780599,CO,2022-11-25,1,1,0,1,0,1,1,1,1,0,1,0,1,1
231,2.81223764669738,0.4274016797355285,CO,2022-11-26,1,1,0,1,0,0,1,1,1,0,0,0,0,1
232,0.75195856137139,0.233619143737471,CO,2022-11-27,1,1,1,0,1,1,1,1,1,0,0,0,1,1
233,6.14630876284139,0.321405616444956,CO,2022-11-28,1,1,0,1,0,1,1,1,1,0,1,0,1,1
234,2.53504162932503,0.3642205273882055,CO,2022-11-29,1,1,1,0,0,1,1,1,1,1,0,0,1,1
235,6.64170036595884,0.4092831591196035,CO,2022-11-30,1,1,0,1,0,0,1,1,1,0,1,0,0,1
236,2.60427742889725,0.199937904888756,CO,2022-12-01,1,1,0,0,1,1,1,1,1,1,0,0,1,1
237,5.969893150021,0.4068110110238115,CO,2022-12-02,1,1,0,1,0,1,1,1,1,0,0,0,1,1
238,2.18951989391892,0.358579318687306,CO,2022-12-03,1,1,0,1,0,1,1,1,1,0,1,0,1,1
239,3.4594854732921,0.3573322109743215,CO,2022-12-04,1,1,0,1,0,0,1,1,1,0,1,0,0,1
