...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI
538,1.88669005254342,0.412353957099719,IA,2023-07-14,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
539,0.988349695064238,0.4950004447576775,IA,2023-07-15,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
540,1.4332084107776,0.4503672917493375,IA,2023-07-16,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
541,2.10073333989979,0.435734706039586,IA,2023-07-17,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1
542,1.2430475362842,0.59704676691307,IA,2023-07-18,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
543,3.00649392614562,0.474099383259087,IA,2023-07-19,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0
544,0.9708210710941,0.4794408476350885,IA,2023-07-20,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
545,NA,NA,IA,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,0.701108210469141,0.4336654009076315,IA,2023-07-22,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
547,NA,NA,ID,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,0.843308883144717,0.577394766618015,ID,2023-06-14,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
551,NA,NA,ID,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,0.180687490625427,0.138599341156606,ID,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
557,NA,NA,ID,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.575398340944147,0.337617443566394,IL,2023-06-11,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
590,0.580114304760533,0.3391720924118805,IL,2023-06-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
591,1.25944214940125,0.4956165638808945,IL,2023-06-13,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
592,0.547065450615816,0.3730439082364105,IL,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
593,1.8245027337454,0.320631359547549,IL,2023-06-15,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
594,1.97573427455156,0.447041312083725,IL,2023-06-16,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
595,0.839863586715258,0.2476842997556035,IL,2023-06-17,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
596,0.346913940638907,0.255670955499314,IL,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
597,2.05603729454115,0.4156947671194935,IL,2023-06-19,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
598,1.72948035186984,0.377082520135729,IL,2023-06-20,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
599,0.85776152325771,0.3736197155659575,IL,2023-06-21,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1
600,NA,NA,IL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601,0.403612590818114,0.296639904214008,IL,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
602,1.0044162889153,0.298561470701907,IL,2023-06-24,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
603,NA,NA,IL,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,1.86951368543262,0.4669456636225385,IL,2023-06-26,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1
605,1.5109542569944,0.518779375934775,IL,2023-06-27,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1
606,0.388418846002626,0.27324246517394,IL,2023-06-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
607,3.39201905462362,0.474348670625141,IL,2023-06-29,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1
608,0.914562449845642,0.36709139824273,IL,2023-06-30,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
609,0.428079720592438,0.3098016451861675,IL,2023-07-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
610,0.834997493522223,0.5769984384188,IL,2023-07-02,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
611,1.06981849560394,0.3675020158426375,IL,2023-07-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
612,0.343686521485233,0.24050613586181,IL,2023-07-04,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
613,1.97531374229758,0.46884115189209,IL,2023-07-05,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1
614,NA,NA,IL,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615,1.34872486409187,0.429756669106974,IL,2023-07-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
616,1.25454703218521,0.420107119656558,IL,2023-07-08,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
617,0.580400486690687,0.4278581741574275,IL,2023-07-09,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
618,1.7028088730701,0.4170747548294155,IL,2023-07-10,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
619,1.53567743886704,0.406372006650499,IL,2023-07-11,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1
620,0.851924815457385,0.4116240136243345,IL,2023-07-12,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
621,1.90991778302107,0.4412393227461715,IL,2023-07-13,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0
622,2.99545351045896,0.4606796801711585,IL,2023-07-14,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1
623,1.29609604788432,0.528616475188885,IL,2023-07-15,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1
624,1.7284596931786,0.5141427798891,IL,2023-07-16,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1
625,1.04562449656868,0.328603625326885,IL,2023-07-17,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
626,1.98951375850824,0.420908220198628,IL,2023-07-18,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0
627,0.755724815577864,0.3706126671298515,IL,2023-07-19,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1
628,2.99833990395353,0.50932261475911,IL,2023-07-20,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0
629,1.81896602837602,0.4267637804620245,IL,2023-07-21,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1
630,2.08170606168255,0.4513225315761835,IL,2023-07-22,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
631,NA,NA,IN,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,NA,NA,IN,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,0.296574598721723,0.209952760512985,IN,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
634,NA,NA,IN,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,NA,NA,IN,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,0.657906422431332,0.3936713520721275,IN,2023-06-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
637,NA,NA,IN,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,0.38430185132002,0.283181101138818,IN,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
639,NA,NA,IN,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,0.388947227660667,0.2838136804780285,IN,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1
641,NA,NA,IN,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,0.972091998195217,0.291088125236989,IN,2023-06-22,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
643,0.764793155127706,0.391629930449793,IN,2023-06-23,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1
644,NA,NA,IN,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,NA,NA,IN,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.830113139291308,0.616051662271165,IN,2023-06-26,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
647,0.480555085855141,0.338992957581093,IN,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
648,0.380858615860901,0.235280359887923,IN,2023-06-28,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
649,0.643534430801446,0.52126018324786,IN,2023-06-29,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
650,0.444092042900751,0.295170083251334,IN,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
651,NA,NA,IN,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,NA,NA,IN,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,0.81681087862722,0.199663183464715,IN,2023-07-04,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
655,0.625688766850795,0.517103780615315,IN,2023-07-05,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
656,NA,NA,IN,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,0.888202527044365,0.647404988276355,IN,2023-07-07,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
658,0.874637927947181,0.63772282535981,IN,2023-07-08,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
659,0.820807790745917,0.483854004228419,IN,2023-07-09,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
660,NA,NA,IN,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,0.647605682921537,0.468025656207728,IN,2023-07-11,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
662,1.11084514891957,0.507973332777725,IN,2023-07-12,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
663,0.754082232148656,0.53202848762383,IN,2023-07-13,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
664,0.98669446870945,0.56160955208464,IN,2023-07-14,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1
665,1.02770458800832,0.51849354273552,IN,2023-07-15,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
666,0.282747125664574,0.1507756778760485,IN,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
667,1.04936263638194,0.528410720809595,IN,2023-07-17,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
668,0.917152736696414,0.52198425834852,IN,2023-07-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
669,2.32854985386579,0.561709715818965,IN,2023-07-19,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1
670,NA,NA,IN,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,0.768933171582338,0.550811606816925,IN,2023-07-21,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
672,0.779068783607491,0.55323948768257,IN,2023-07-22,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
673,NA,NA,KS,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,NA,NA,KS,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,0.454091614590304,0.323156903079325,KS,2023-06-14,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
677,0.765716231780146,0.55430840208713,KS,2023-06-15,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
678,NA,NA,KS,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,0.525630484463966,0.37476515107281,KS,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
683,NA,NA,KS,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,0.853906589529491,0.61974578125699,KS,2023-06-27,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
690,NA,NA,KS,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,NA,NA,KS,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,NA,NA,KS,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,0.750463867767173,0.543136746250685,KS,2023-07-06,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
699,NA,NA,KS,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,0.749055989874532,0.52155569379302,KS,2023-07-11,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
704,NA,NA,KS,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,0.704667362516572,0.1942183519221485,KS,2023-07-17,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1
710,NA,NA,KS,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,NA,NA,KS,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.883738230741295,0.216550056748392,KY,2023-06-12,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
717,NA,NA,KY,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,0.5907045739219,0.4468862193425835,KY,2023-06-14,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
719,NA,NA,KY,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0.587578087152803,0.432821753480396,KY,2023-06-19,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
724,NA,NA,KY,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,NA,NA,KY,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,NA,NA,KY,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,0.336980603548361,0.278786914800848,KY,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
732,NA,NA,KY,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,0.793827067968213,0.2677684289956785,KY,2023-06-29,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
734,NA,NA,KY,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,NA,NA,KY,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,NA,NA,KY,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
