"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23C_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","recombinant_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23C_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","recombinant_95_CI","X23G_95_CI","other_95_CI"
"489",0.532788908401357,0.743357988942921,"HI",2023-08-04,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"490",NA,NA,"HI",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,"HI",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,"HI",2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,"HI",2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",0.709047464122455,0.977134316666963,"HI",2023-08-09,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"495",NA,NA,"HI",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,"HI",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,"HI",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,"HI",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",0.448756112223509,0.61680541071067,"HI",2023-08-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"500",0.694443997860147,0.920355822978671,"HI",2023-08-15,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"501",NA,NA,"HI",2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",NA,NA,"HI",2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",NA,NA,"HI",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",NA,NA,"HI",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",1.62297333345306,0.844817318022356,"IA",2023-07-09,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1
"506",0.830167742248349,1.18097380816694,"IA",2023-07-10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"507",1.52016534197458,0.938374137234097,"IA",2023-07-11,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1
"508",1.09331006861985,1.10058291373005,"IA",2023-07-12,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1
"509",1.18198704413514,0.765818970442,"IA",2023-07-13,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"510",1.6383839773241,0.711611758901834,"IA",2023-07-14,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
"511",0.837286707468443,0.861152723634109,"IA",2023-07-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
"512",1.23235387261427,0.797627288183666,"IA",2023-07-16,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"513",1.60452517157869,0.834135083056514,"IA",2023-07-17,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
"514",1.09691529479256,1.08524744714687,"IA",2023-07-18,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1
"515",2.64054128891154,0.823814952146985,"IA",2023-07-19,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1
"516",0.835836794892021,0.861322119705252,"IA",2023-07-20,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1
"517",NA,NA,"IA",2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",0.630522761135037,0.957632402972089,"IA",2023-07-22,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
"519",0.825614596864087,1.16745676864269,"IA",2023-07-23,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"520",0.718022049285436,1.02375800275443,"IA",2023-07-24,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"521",NA,NA,"IA",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",1.01020075786862,0.684431525397683,"IA",2023-07-26,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"523",0.987058012475867,1.01964343693448,"IA",2023-07-27,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
"524",NA,NA,"IA",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",2.04426767079459,0.861152090962467,"IA",2023-07-29,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"526",1.45104757953981,0.85980468888494,"IA",2023-07-30,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1
"527",1.49045514040918,0.920099589684335,"IA",2023-07-31,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1
"528",1.54232161678036,0.817541060609095,"IA",2023-08-01,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1
"529",1.42982314627952,0.724121828920407,"IA",2023-08-02,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"530",1.60126346283927,0.792562286638747,"IA",2023-08-03,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1
"531",0.577173020713285,0.713364970336562,"IA",2023-08-04,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
"532",1.73203555159866,0.79688705058213,"IA",2023-08-05,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
"533",0.556534133578985,0.701795366471794,"IA",2023-08-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"534",1.20172494991898,0.776775059041241,"IA",2023-08-07,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
"535",3.22103519105992,0.757930457466824,"IA",2023-08-08,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
"536",3.40100461877047,0.897739150192633,"IA",2023-08-09,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1
"537",1.37558042575356,0.765200202226088,"IA",2023-08-10,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
"538",2.06554743816398,0.730106067041337,"IA",2023-08-11,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"539",1.65678608657145,0.930757460370694,"IA",2023-08-12,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
"540",1.78687195144604,0.777314423493315,"IA",2023-08-13,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1
"541",3.19872111994141,0.772202725151908,"IA",2023-08-14,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1
"542",2.24441766811322,0.792615606540727,"IA",2023-08-15,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"543",2.0234321160587,0.779989076406278,"IA",2023-08-16,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1
"544",1.30531982842039,0.821718900304427,"IA",2023-08-17,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"545",0.389280993118639,0.656824067551334,"IA",2023-08-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"546",1.21793690076738,0.772474902849405,"IA",2023-08-19,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1
"547",NA,NA,"ID",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",0.501762788153095,0.680677164402781,"IL",2023-07-09,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"590",1.47739590059644,0.740984375522613,"IL",2023-07-10,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"591",1.34030815049443,0.812298727402618,"IL",2023-07-11,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1
"592",0.704982598995896,0.798570930838344,"IL",2023-07-12,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
"593",1.54824624673472,0.802162774396667,"IL",2023-07-13,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1
"594",2.75922925655971,0.881092849921318,"IL",2023-07-14,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1
"595",1.03712046651772,0.915479616220114,"IL",2023-07-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"596",1.44369981992464,0.900525593456222,"IL",2023-07-16,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"597",1.53200613574543,0.714486900285637,"IL",2023-07-17,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1
"598",1.76155949749029,0.817443336454753,"IL",2023-07-18,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
"599",0.752581737171428,0.751095259463553,"IL",2023-07-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
"600",2.50047968667737,0.932962387444044,"IL",2023-07-20,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1
"601",1.30709936910011,0.807736069466003,"IL",2023-07-21,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
"602",1.76301781915972,0.804141697242903,"IL",2023-07-22,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
"603",0.928887839777607,0.861668079283862,"IL",2023-07-23,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1
"604",2.48635513673858,0.706175027146905,"IL",2023-07-24,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0
"605",2.33069036323392,0.810685961734839,"IL",2023-07-25,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1
"606",2.68637153161441,0.912847210913343,"IL",2023-07-26,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1
"607",2.40143377849586,0.980018054710497,"IL",2023-07-27,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1
"608",3.03654697334706,0.873626639170785,"IL",2023-07-28,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1
"609",2.3815919084405,0.901256117017168,"IL",2023-07-29,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
"610",1.16636266787357,0.804073336582719,"IL",2023-07-30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
"611",2.44905441411298,0.810862314686243,"IL",2023-07-31,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1
"612",1.5656259312684,0.779422252644021,"IL",2023-08-01,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
"613",3.96640760925988,0.927828435106589,"IL",2023-08-02,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1
"614",1.78400973715094,0.833129876026459,"IL",2023-08-03,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1
"615",2.39825546262749,0.861520276026906,"IL",2023-08-04,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"616",1.77956201189302,0.923798179589181,"IL",2023-08-05,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1
"617",2.18267277820823,0.860496412756022,"IL",2023-08-06,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1
"618",2.56904843651836,0.846177803488975,"IL",2023-08-07,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1
"619",2.20261471970052,0.800921710461323,"IL",2023-08-08,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1
"620",1.51159032022712,0.777752693304939,"IL",2023-08-09,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
"621",1.39753791553678,0.798294663557087,"IL",2023-08-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1
"622",1.91992489555961,0.840576135288407,"IL",2023-08-11,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
"623",1.64724846127034,0.773475343150114,"IL",2023-08-12,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1
"624",1.27835515924273,0.765671968934722,"IL",2023-08-13,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
"625",1.87722824984243,0.889823097116622,"IL",2023-08-14,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1
"626",3.11654390992969,0.981212012583791,"IL",2023-08-15,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1
"627",2.61800388526245,0.885807657533898,"IL",2023-08-16,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0
"628",5.96001665444543,0.981620372899853,"IL",2023-08-17,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
"629",1.92792205015936,0.848306069299568,"IL",2023-08-18,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1
"630",1.74632975877591,0.852686774822829,"IL",2023-08-19,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
"631",0.677205636779308,0.758919577008477,"IN",2023-07-09,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"632",NA,NA,"IN",2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",0.480529743301275,0.675950571271682,"IN",2023-07-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"634",0.834541137059867,0.834239433866801,"IN",2023-07-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"635",0.652781591602037,0.958595391196448,"IN",2023-07-13,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"636",0.897973912031145,0.904744207675976,"IN",2023-07-14,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
"637",0.767794626493102,0.844220664883098,"IN",2023-07-15,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"638",0.438789385588881,0.63175292013611,"IN",2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"639",0.793709090746985,0.857980104958981,"IN",2023-07-17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"640",0.737427152874252,0.800626731728268,"IN",2023-07-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"641",1.67854603436839,0.870403061669081,"IN",2023-07-19,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
"642",NA,NA,"IN",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",0.656770989079947,0.965308801194214,"IN",2023-07-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"644",0.669108178080048,0.967114611175889,"IN",2023-07-22,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"645",NA,NA,"IN",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",0.586325560869573,0.844005132144651,"IN",2023-07-24,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"647",0.831791632695387,0.85255567333386,"IN",2023-07-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"648",0.618170666293025,0.867982231495406,"IN",2023-07-26,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"649",NA,NA,"IN",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",NA,NA,"IN",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",NA,NA,"IN",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",NA,NA,"IN",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",0.417711041555108,0.610708320133385,"IN",2023-07-31,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"654",0.418635286683893,0.612160931833218,"IN",2023-08-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"655",0.780597619410814,1.11285696170825,"IN",2023-08-02,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"656",1.29581860658013,1.01581312953672,"IN",2023-08-03,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1
"657",1.02117707622983,0.618648083291732,"IN",2023-08-04,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"658",0.915028783033884,0.654253323249034,"IN",2023-08-05,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"659",0.43396489499984,0.624739789251629,"IN",2023-08-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"660",0.521758452708256,0.694835699186998,"IN",2023-08-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"661",3.21773994858878,1.03853668145543,"IN",2023-08-08,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1
"662",0.885863560461224,0.926761027124107,"IN",2023-08-09,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"663",1.11066848128093,0.772590938237612,"IN",2023-08-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"664",NA,NA,"IN",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",NA,NA,"IN",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",NA,NA,"IN",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",1.05275400355375,1.06256818167465,"IN",2023-08-14,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"668",NA,NA,"IN",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",0.499790373779629,0.628041703251522,"IN",2023-08-16,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"670",1.76487502514057,0.843979312391501,"IN",2023-08-17,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
"671",0.479178928882151,0.690298759395067,"IN",2023-08-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"672",0.880489316942634,0.645821937724152,"IN",2023-08-19,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"673",NA,NA,"KS",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",NA,NA,"KS",2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",0.704624949608969,1.00568695424593,"KS",2023-07-11,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
