...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI
63,NA,NA,AL,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,AL,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.400155771986272,0.25768823888789,AL,2023-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,0.421244948895146,0.2767950953752805,AL,2023-01-24,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
67,0.267247443999092,0.215882877905891,AL,2023-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,0.948850237361119,0.4450718317433235,AL,2023-01-26,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
69,0.446477460006513,0.2444965919734835,AL,2023-01-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,1.01568707728498,0.71332103901595,AL,2023-01-28,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
71,NA,NA,AL,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,0.841197616557729,0.1364241066290665,AL,2023-01-30,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
73,0.150018544218904,0.1231910170999665,AL,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,NA,NA,AL,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,0.937565043192654,0.354576541544851,AL,2023-02-02,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
76,NA,NA,AL,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,0.104511343827121,0.079348161497778,AL,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,0.807812066202817,0.54643263086391,AL,2023-02-05,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
79,0.51259800500458,0.3158753376821895,AL,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
80,0.850928764863695,0.5915233492141,AL,2023-02-07,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
81,0.548749331312316,0.0488064445656799,AL,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
82,1.11469639511351,0.78610512617706,AL,2023-02-09,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1
83,0.0515173534199033,0.0377058717058742,AL,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
84,NA,NA,AL,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,0.054989473971154,0.04350124068710755,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,0.709248348945507,0.1218992293813605,AR,2023-01-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
87,2.33994371818939,0.241646124986118,AR,2023-01-03,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
88,2.69610717717114,0.2143199585703085,AR,2023-01-04,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1
89,4.08711419966638,0.3415583651420605,AR,2023-01-05,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1
90,1.45947308051848,0.2935545845615385,AR,2023-01-06,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
91,0.574873134420532,0.172596086308288,AR,2023-01-07,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
92,0.599246947842231,0.03624163896415545,AR,2023-01-08,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
93,5.14516246055259,0.352783096964644,AR,2023-01-09,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
94,1.74372467158415,0.223998239025377,AR,2023-01-10,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0
95,2.13194611873714,0.2421348063323815,AR,2023-01-11,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
96,2.42253450319031,0.2970278502252185,AR,2023-01-12,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1
97,1.62608900713389,0.275618210651471,AR,2023-01-13,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
98,1.49716591099373,0.521223564828975,AR,2023-01-14,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1
99,1.62642343299168,0.73588713179383,AR,2023-01-15,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
100,3.43419104726568,0.516608986138765,AR,2023-01-16,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
101,1.86598905106633,0.2484084879549645,AR,2023-01-17,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
102,1.57076353172808,0.2837862323932685,AR,2023-01-18,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0
103,1.09090066226305,0.28458188426763,AR,2023-01-19,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
104,1.28166538714678,0.28827661345258,AR,2023-01-20,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0
105,0.888375103522443,0.62832711944749,AR,2023-01-21,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
106,0.396742094842643,0.2406211125181145,AR,2023-01-22,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
107,1.64319300169233,0.217925543869489,AR,2023-01-23,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1
108,3.26186672748179,0.324493704556179,AR,2023-01-24,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
109,1.61870212796477,0.3054727199112775,AR,2023-01-25,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1
110,0.940140274063246,0.222238245440489,AR,2023-01-26,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0
111,0.538369152594997,0.208344298060436,AR,2023-01-27,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
112,0.120137809714913,0.079528828823484,AR,2023-01-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,0.392304606422729,0.298867984798293,AR,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,13.6060407196709,0.511090105040595,AR,2023-01-30,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
115,0.340939845644433,0.288954040954615,AR,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
116,2.15936523999279,0.4379438751517325,AR,2023-02-01,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
117,0.26542727420963,0.2248348310078135,AR,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
118,0.469251863073179,0.224901403111694,AR,2023-02-03,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
119,0.197840472812104,0.133496448854856,AR,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
120,0.521202270608405,0.3914340356577105,AR,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121,4.1379828410573,0.396745789017948,AR,2023-02-06,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
122,2.14637519208272,0.4402641413422595,AR,2023-02-07,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1
123,1.05802548495334,0.3177876605867815,AR,2023-02-08,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
124,0.419636997760048,0.2427892663081075,AR,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
125,5.76371896970251,0.452431286536962,AR,2023-02-10,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1
126,NA,NA,AR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.8491542926895,0.0493238037983868,AZ,2023-01-01,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
128,3.58944059683076,0.274839022805391,AZ,2023-01-02,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0
129,2.02884173263407,0.2484797000924185,AZ,2023-01-03,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
130,1.44906593458681,0.240021641563339,AZ,2023-01-04,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0
131,1.38623010118239,0.2387868223912065,AZ,2023-01-05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
132,2.73922913539225,0.1955907505858275,AZ,2023-01-06,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1
133,0.810021204645636,0.1605859104460915,AZ,2023-01-07,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
134,1.15745521242382,0.258742449769388,AZ,2023-01-08,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
135,5.75412973597285,0.317342282309941,AZ,2023-01-09,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1
136,1.73214067643114,0.214368498043046,AZ,2023-01-10,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0
137,1.93315811518922,0.296856071522473,AZ,2023-01-11,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
138,1.98141828187057,0.3448197276761605,AZ,2023-01-12,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1
139,1.65802991568095,0.372559366060803,AZ,2023-01-13,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1
140,1.55906692249477,0.36435490140266,AZ,2023-01-14,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1
141,3.56701213803811,0.355150072495716,AZ,2023-01-15,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1
142,3.59135352172554,0.3267630017579465,AZ,2023-01-16,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1
143,1.50220559429571,0.2759809190361715,AZ,2023-01-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
144,1.58099423688367,0.34340228306159,AZ,2023-01-18,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1
145,4.78415579431823,0.3745604352427265,AZ,2023-01-19,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
146,2.32481684640803,0.289583765500597,AZ,2023-01-20,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
147,1.03266390463967,0.2993797899156655,AZ,2023-01-21,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
148,0.510463256059269,0.3819165276380075,AZ,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149,7.4778958223467,0.3541482868308975,AZ,2023-01-23,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
150,2.4429782520458,0.388142344865592,AZ,2023-01-24,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1
151,1.47670587487173,0.3348648116331465,AZ,2023-01-25,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1
152,1.47385621371561,0.321211086980159,AZ,2023-01-26,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1
153,1.61485600550019,0.335548051912842,AZ,2023-01-27,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1
154,0.719827768875627,0.334186637717337,AZ,2023-01-28,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
155,1.9971265300525,0.330054554043944,AZ,2023-01-29,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1
156,4.92486458778392,0.282104950852573,AZ,2023-01-30,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1
157,7.95246718696755,0.298241058881475,AZ,2023-01-31,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0
158,7.31955194608179,0.355711301412972,AZ,2023-02-01,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1
159,3.04453594052234,0.2235843758225055,AZ,2023-02-02,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
160,2.11245723989265,0.3100911780636765,AZ,2023-02-03,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1
161,0.429396232437173,0.243454141666257,AZ,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
162,1.31163284634396,0.2456442829561825,AZ,2023-02-05,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1
163,1.90625441407019,0.2460415460141135,AZ,2023-02-06,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1
164,1.21884180249996,0.2485447828186905,AZ,2023-02-07,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
165,4.0424107095532396,0.1282997722431095,AZ,2023-02-08,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
166,0.623451607969682,0.1667716734604495,AZ,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
167,1.16773426023755,0.3077543728331095,AZ,2023-02-10,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
168,0.483927182864893,0.1742569470836285,AZ,2023-02-11,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
169,1.08295654073119,0.1961104520208025,CA,2023-01-01,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
170,18.9129544009924,0.2282834039472935,CA,2023-01-02,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0
171,28.1417494221519,0.302004108462172,CA,2023-01-03,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
172,9.07676572981554,0.2637198268528865,CA,2023-01-04,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
173,8.547975734564,0.263609032355234,CA,2023-01-05,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
174,17.5576304079864,0.2862139241195435,CA,2023-01-06,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
175,7.85009452553956,0.263500964847717,CA,2023-01-07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
176,10.7073398060864,0.269518292706607,CA,2023-01-08,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1
177,7.2359674980673,0.249040845428307,CA,2023-01-09,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
178,22.6816396884064,0.308395148623636,CA,2023-01-10,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
179,28.5330552582407,0.326091264563343,CA,2023-01-11,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
180,12.3358429655311,0.2844281718419445,CA,2023-01-12,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
181,12.8264215918397,0.308243339616944,CA,2023-01-13,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1
182,7.57232386796514,0.293059317542657,CA,2023-01-14,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0
183,14.4319787947185,0.33265693235764,CA,2023-01-15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
184,15.6856218991048,0.318822604838591,CA,2023-01-16,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
185,13.6272948539305,0.31909517834936,CA,2023-01-17,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
186,5.23738397186644,0.2927360428235355,CA,2023-01-18,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0
187,4.71826107122507,0.345421730899256,CA,2023-01-19,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
188,6.55860185246018,0.314223757667801,CA,2023-01-20,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
189,10.0908785045897,0.2746885605878285,CA,2023-01-21,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
190,5.53475468955975,0.307840506321942,CA,2023-01-22,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
191,8.45642766480311,0.3144957321502325,CA,2023-01-23,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0
192,7.98876500167987,0.270838459733619,CA,2023-01-24,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
193,9.05642296907913,0.320796337588395,CA,2023-01-25,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
194,4.43942268246519,0.305986746687234,CA,2023-01-26,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0
195,8.18813716947859,0.333599429677368,CA,2023-01-27,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
196,5.8878153628570304,0.3121941202966555,CA,2023-01-28,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
197,4.4909463883942,0.310461714495251,CA,2023-01-29,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0
198,7.62385138799827,0.3087589891143665,CA,2023-01-30,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
199,3.70328465195932,0.2936376677937295,CA,2023-01-31,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
200,4.63227553388319,0.2846810604173425,CA,2023-02-01,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
201,11.4408037634744,0.306766802726666,CA,2023-02-02,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
202,5.2540795159228,0.277659669828791,CA,2023-02-03,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0
203,8.79159623821522,0.299316417080428,CA,2023-02-04,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
204,21.2791271190788,0.299115419300812,CA,2023-02-05,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
205,7.00304820716115,0.24813735541377,CA,2023-02-06,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
206,19.9928670687371,0.309590884667266,CA,2023-02-07,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
207,10.0752405678688,0.2466086172623065,CA,2023-02-08,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
208,19.6701694485647,0.2568983088488415,CA,2023-02-09,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
209,14.0779080062477,0.265724897923032,CA,2023-02-10,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
210,13.463038506654,0.3047320392147825,CA,2023-02-11,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
211,NA,NA,CO,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,0.980783926006024,0.1807804391178775,CO,2023-01-02,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1
213,2.8628788737796,0.3047858070021815,CO,2023-01-03,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1
214,1.47472746344864,0.3892017674651185,CO,2023-01-04,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1
215,1.12095403032029,0.2663431717351945,CO,2023-01-05,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1
216,0.51805790155363,0.0664118203834085,CO,2023-01-06,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
217,0.829305195877249,0.3942120578592645,CO,2023-01-07,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
218,0.492763175967048,0.1714317383120665,CO,2023-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,1.6672048443507,0.3696549369691955,CO,2023-01-09,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1
220,1.37680400550008,0.3848650303607245,CO,2023-01-10,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1
221,3.24257207033855,0.476038057662963,CO,2023-01-11,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1
222,0.763021855365148,0.3427207787183445,CO,2023-01-12,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
223,0.988413318199112,0.698094610547165,CO,2023-01-13,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
224,NA,NA,CO,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
