...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI
260,4.0736276528416004,0.2036930759364715,CT,2022-09-18,1,0,0,1,1,1,1,0,0,0,0,1
261,0.948840416118913,0.117291611941349,CT,2022-09-19,1,1,1,1,1,1,1,1,1,1,1,1
262,3.87489007683803,0.1766373267778245,CT,2022-09-20,1,0,0,1,1,1,1,0,0,1,1,1
263,8.29483578698655,0.303629717630516,CT,2022-09-21,1,0,0,1,1,1,1,0,0,0,0,1
264,0.863326093962512,0.1397339043965435,CT,2022-09-22,1,1,1,1,1,1,1,0,0,1,0,1
265,1.03570382833917,0.1020477020271545,CT,2022-09-23,1,1,1,1,1,1,1,0,0,1,1,1
266,4.44379538183515,0.2393089247540125,CT,2022-09-24,1,0,0,1,1,1,1,0,0,0,1,1
267,1.80601696724061,0.1740938079630165,CT,2022-09-25,1,0,0,1,1,1,1,0,0,1,0,1
268,1.27975372549963,0.093737410440399,CT,2022-09-26,1,1,1,1,1,1,1,1,0,0,0,1
269,0.76713241398546,0.1264592463152415,CT,2022-09-27,1,1,1,1,1,1,1,0,1,0,0,1
270,3.64069375137592,0.22990604520238,CT,2022-09-28,1,0,0,1,1,1,1,0,0,1,0,1
271,0.944306041815844,0.1032477265014775,CT,2022-09-29,1,1,1,1,1,1,1,0,1,1,0,1
272,1.56669969146289,0.0912977161062915,CT,2022-09-30,1,1,1,1,1,1,1,1,0,0,1,1
273,2.80332222148428,0.214138445279997,CT,2022-10-01,1,0,0,1,0,1,1,0,0,0,1,1
274,1.23637828758518,0.1633090376494415,CT,2022-10-02,1,1,1,1,1,1,1,1,0,1,0,1
275,2.21576710221317,0.188335308008552,CT,2022-10-03,1,1,0,1,1,0,1,0,1,1,0,0
276,1.52347673704369,0.093408304136902,CT,2022-10-04,1,1,1,1,1,1,1,0,0,1,1,1
277,0.712802705304264,0.161002107965558,CT,2022-10-05,1,1,1,1,1,1,1,0,0,0,1,1
278,1.92137103802318,0.2216559641533715,CT,2022-10-06,1,0,0,1,1,1,1,0,0,1,0,1
279,1.12056050855883,0.1399946312133265,CT,2022-10-07,1,1,1,1,1,1,1,0,0,0,1,1
280,0.654888198493833,0.1181099049974075,CT,2022-10-08,1,1,1,1,1,1,1,0,0,0,0,1
281,1.60690652438382,0.1096385037689585,CT,2022-10-09,1,1,0,1,0,1,1,0,0,1,0,1
282,1.50170543935977,0.180460126007745,CT,2022-10-10,1,1,1,1,1,1,1,0,0,1,0,1
283,2.56953631982223,0.2430313822871575,CT,2022-10-11,1,0,1,1,1,1,1,0,0,1,0,1
284,3.02373445634626,0.302723292871068,CT,2022-10-12,1,1,0,1,0,1,1,0,0,1,0,1
285,3.71698911653246,0.4229262677806935,CT,2022-10-13,1,0,0,1,1,1,1,0,0,1,0,1
286,5.29936399062419,0.361748189699764,CT,2022-10-14,1,1,0,0,0,1,1,0,0,0,0,1
287,0.834390822407892,0.2170882165960645,CT,2022-10-15,1,1,1,0,1,1,1,0,1,1,0,1
288,3.71136677880521,0.314871153867184,CT,2022-10-16,1,0,1,1,0,1,1,0,0,1,1,1
289,0.389681651783993,0.228040470136573,CT,2022-10-17,1,1,1,1,1,1,1,0,1,1,0,1
290,2.31228335196875,0.4341197061895315,CT,2022-10-18,1,1,0,1,0,1,1,1,0,1,0,1
291,2.14987915839795,0.59111956014617,CT,2022-10-19,1,0,0,1,1,1,1,0,0,1,0,1
292,0.93329371021243,0.286060751424886,CT,2022-10-20,1,1,1,1,1,1,1,0,0,1,0,1
293,0.682591736517304,0.302046460754195,CT,2022-10-21,1,1,1,1,1,1,1,1,0,1,0,1
294,2.84380764058085,0.344755916080579,CT,2022-10-22,1,1,0,1,0,1,1,0,0,0,0,1
295,0.219138351740019,0.0096043235793636,DC,2022-09-11,1,1,1,1,1,1,1,1,1,1,1,1
296,0.203866484084478,0.0094842501566894,DC,2022-09-12,1,1,1,1,1,1,1,1,1,1,1,1
297,0.145877822079041,0.00939076286709055,DC,2022-09-13,1,1,1,1,1,1,1,1,1,1,1,1
298,0.871615989981875,0.134722799028805,DC,2022-09-14,1,1,1,1,0,1,1,0,1,1,0,1
299,0.268722991817151,0.00929381894186065,DC,2022-09-15,1,1,1,1,1,1,1,1,1,1,1,1
300,2.49017625203963,0.2802274361960605,DC,2022-09-16,1,0,0,1,1,1,1,0,0,1,1,1
301,1.04572079662799,0.00933978539083735,DC,2022-09-17,1,1,0,1,1,1,1,0,0,1,0,1
302,2.50150261368041,0.4249542570315515,DC,2022-09-18,1,0,0,1,0,1,1,0,0,1,0,1
303,0.27599844649765,0.0095668411560833,DC,2022-09-19,1,1,1,1,1,1,1,1,1,1,1,1
304,2.8104805310325,0.6305464192709,DC,2022-09-20,1,0,0,1,0,1,1,0,0,1,0,1
305,0.532353474115424,0.060799361252177,DC,2022-09-21,1,1,1,1,1,1,1,0,0,1,1,1
306,0.836189958865569,0.280759694372895,DC,2022-09-22,1,0,1,1,1,1,1,0,0,1,1,1
307,1.98738471945811,0.19763550384908601,DC,2022-09-23,1,0,0,1,1,1,1,0,0,0,1,1
308,0.499673604900176,0.1267137681945085,DC,2022-09-24,1,1,1,1,1,1,1,0,0,1,1,1
309,0.678593703529961,0.1488369570297165,DC,2022-09-25,1,1,1,1,0,1,1,1,0,1,0,1
310,3.3058254907435,0.614295847162585,DC,2022-09-26,1,0,0,1,1,1,1,0,0,1,1,1
311,0.960826834005186,0.1625187147178525,DC,2022-09-27,1,1,1,0,1,1,1,1,0,0,1,1
312,0.804494189612457,0.2773439259333165,DC,2022-09-28,1,1,1,1,0,1,1,1,0,1,0,1
313,0.52407742307078,0.1268572733937415,DC,2022-09-29,1,1,1,1,1,1,1,0,1,1,0,1
314,0.564363245120083,0.1696684840512125,DC,2022-09-30,1,1,1,1,1,1,1,1,1,1,1,1
315,0.361950164260105,0.02008182019706125,DC,2022-10-01,1,1,1,1,1,1,1,1,1,1,1,1
316,1.16845393519819,0.0224510618029707,DC,2022-10-02,1,1,0,1,1,1,1,0,0,1,0,1
317,0.534865529239414,0.2008786146977985,DC,2022-10-03,1,1,1,1,1,1,1,1,0,1,0,1
318,3.28838044841279,0.483840049967522,DC,2022-10-04,1,0,0,0,0,1,1,0,0,0,0,1
319,1.43611563567856,0.499086850631034,DC,2022-10-05,1,0,0,1,1,1,1,0,0,1,0,1
320,0.992854559590087,0.2472306006647225,DC,2022-10-06,1,1,1,1,0,1,1,0,0,1,0,1
321,0.410803671799325,0.1929201069207765,DC,2022-10-07,1,1,1,1,1,1,1,1,1,1,1,1
322,0.184843314320825,0.0480193200258521,DC,2022-10-08,1,1,1,1,1,1,1,1,0,1,0,1
323,2.23584854259867,0.408399735327649,DC,2022-10-09,1,0,0,1,1,1,1,0,0,1,0,1
324,1.46699499908238,0.2704716675131115,DC,2022-10-10,1,0,1,1,1,1,1,0,0,0,0,1
325,1.18855920788564,0.4532246071642775,DC,2022-10-11,1,1,0,0,1,1,1,1,0,0,1,1
326,0.975215147101039,0.244846905488799,DC,2022-10-12,1,1,1,1,1,1,1,1,0,1,0,1
327,1.43462576414036,0.300407463089751,DC,2022-10-13,1,1,1,1,1,0,1,0,0,0,0,0
328,0.320142340383895,0.2244898211727755,DC,2022-10-14,1,1,1,1,1,1,1,0,1,1,0,1
329,1.30275669394542,0.220136440477926,DC,2022-10-15,1,1,1,0,1,1,1,1,0,0,0,1
330,0.831210178051734,0.1797541772559195,DC,2022-10-16,1,1,1,1,1,1,1,1,0,1,0,1
331,2.78371394986966,0.323131202799,DC,2022-10-17,1,0,1,1,0,1,1,0,0,1,0,1
332,1.77302021079527,0.24853095863834,DC,2022-10-18,1,0,1,1,0,1,1,1,0,0,0,1
333,1.16357965639919,0.2107496610454325,DC,2022-10-19,1,1,1,1,1,1,1,1,0,1,0,1
334,0.254937295199225,0.2537096550759215,DC,2022-10-20,1,1,1,1,1,1,1,1,1,1,1,1
335,1.03612104212744,0.2387823448428075,DC,2022-10-21,1,1,1,1,1,1,1,1,0,1,0,1
336,1.12114763925242,0.314602989430253,DC,2022-10-22,1,1,1,0,1,1,1,1,0,0,0,1
337,0.434171964257709,0.01581057994978065,DE,2022-09-11,1,1,1,1,1,1,1,1,1,1,1,1
338,1.74620828613542,0.01579851648457545,DE,2022-09-12,1,0,0,1,1,1,1,0,0,1,1,1
339,0.977563207000147,0.1503191464651335,DE,2022-09-13,1,1,1,1,1,1,1,0,0,1,0,1
340,1.57445064993728,0.1340768588195965,DE,2022-09-14,1,0,1,0,1,1,1,0,0,0,1,1
341,0.667172327448471,0.1374797180574555,DE,2022-09-15,1,1,1,1,1,1,1,0,0,1,1,1
342,0.638847775189559,0.0159432466250902,DE,2022-09-16,1,1,1,1,1,1,1,1,1,1,1,1
343,1.60702458326614,0.0160344087803948,DE,2022-09-17,1,0,0,1,1,1,1,0,0,1,1,1
344,0.865760992342658,0.16170449791558,DE,2022-09-18,1,1,1,1,1,1,1,1,0,0,1,1
345,2.73610643216133,0.248752894362511,DE,2022-09-19,1,0,0,1,1,1,1,0,0,1,1,1
346,0.918642339952164,0.0584231037338745,DE,2022-09-20,1,1,1,1,1,1,1,0,0,0,1,1
347,0.921350642807304,0.1676271903593875,DE,2022-09-21,1,0,1,1,1,1,1,0,0,1,1,1
348,0.843677097343818,0.154038739399028,DE,2022-09-22,1,1,1,1,1,1,1,0,0,1,1,1
349,0.397544260605703,0.1009070363141655,DE,2022-09-23,1,1,1,1,1,1,1,0,1,1,0,1
350,0.535022006804604,0.0175062128619345,DE,2022-09-24,1,1,1,1,1,1,1,1,1,1,1,1
351,0.850908459689739,0.281666713083356,DE,2022-09-25,1,1,1,0,1,1,1,1,0,0,1,1
352,0.431154996338024,0.1254559117139445,DE,2022-09-26,1,1,1,1,1,1,1,0,1,0,1,1
353,0.991559543006803,0.155540565276427,DE,2022-09-27,1,1,1,1,1,1,1,0,0,1,1,1
354,0.648417938207032,0.1715848818521325,DE,2022-09-28,1,1,1,1,1,1,1,0,0,0,1,1
355,1.56187850589728,0.3179349188969695,DE,2022-09-29,1,0,0,1,1,1,1,0,0,0,1,1
356,0.486467337991456,0.1443587356076255,DE,2022-09-30,1,1,1,1,1,1,1,0,0,1,1,1
357,0.790411848862188,0.176224596497352,DE,2022-10-01,1,1,1,1,0,1,1,1,1,0,0,1
358,0.595219237684074,0.095878092346076,DE,2022-10-02,1,1,1,1,1,1,1,0,1,1,0,1
359,0.990318568780479,0.1566420638278265,DE,2022-10-03,1,0,1,1,1,1,1,0,0,1,0,1
360,0.613858254932738,0.136918064499483,DE,2022-10-04,1,1,1,1,1,1,1,0,0,0,0,1
361,1.33617259286401,0.0251715442639463,DE,2022-10-05,1,1,0,1,1,1,1,0,0,0,1,1
362,1.77000081156676,0.3439524940306925,DE,2022-10-06,1,0,0,1,1,1,1,0,0,1,0,1
363,0.863378961575414,0.240022445768949,DE,2022-10-07,1,1,1,1,1,1,1,0,0,0,0,1
364,0.132111807553381,0.029448762301556,DE,2022-10-08,1,1,1,1,1,1,1,1,1,1,1,1
365,1.18929821772886,0.394997819793897,DE,2022-10-09,1,0,0,1,0,1,1,0,0,0,0,1
366,0.279588242727727,0.03316783975854935,DE,2022-10-10,1,1,1,1,1,1,1,1,1,1,1,1
367,0.70128452835257,0.2682071496125155,DE,2022-10-11,1,0,1,1,1,1,1,0,1,1,0,1
368,0.692927398561825,0.232730761488014,DE,2022-10-12,1,1,1,1,1,1,1,0,1,0,0,1
369,0.179746310370773,0.0404652809931755,DE,2022-10-13,1,1,1,1,1,1,1,0,0,0,1,1
370,0.959785667728561,0.1281647214732545,DE,2022-10-14,1,1,1,1,1,1,1,0,0,1,0,1
371,1.72977246869633,0.3728901976215745,DE,2022-10-15,1,0,0,1,1,1,1,0,0,0,0,1
372,0.516717293139404,0.2117040598210645,DE,2022-10-16,1,1,1,1,1,1,1,1,0,0,1,1
373,1.42913462907594,0.348744878678178,DE,2022-10-17,1,1,1,0,1,1,1,0,1,0,0,1
374,1.29070112032828,0.3681863826879115,DE,2022-10-18,1,1,1,1,1,1,1,0,0,0,0,1
375,0.775589837492134,0.222051086739133,DE,2022-10-19,1,0,1,1,1,1,1,0,0,1,1,1
376,0.322766032724484,0.0695940693317435,DE,2022-10-20,1,1,1,1,1,1,1,1,0,1,0,1
377,0.34540664625368,0.0756608876143425,DE,2022-10-21,1,1,1,1,1,1,1,1,0,1,0,1
378,0.370666549613625,0.082320739143114,DE,2022-10-22,1,1,1,1,1,1,1,0,0,1,0,1
379,2.12246170127564,0.0829600173023665,FL,2022-09-11,1,0,1,1,1,1,1,0,0,0,1,1
380,7.30461340357977,0.148276594705207,FL,2022-09-12,1,0,0,1,1,1,1,0,0,0,1,1
381,11.6238589108087,0.177849469280815,FL,2022-09-13,0,0,0,1,1,0,0,0,0,1,0,0
382,11.6291756232508,0.166785556425847,FL,2022-09-14,1,0,0,0,1,0,1,0,0,0,0,0
383,14.0489102017259,0.1910878996048215,FL,2022-09-15,0,0,0,1,1,1,0,0,0,0,1,1
384,9.09725787495076,0.1724387108087375,FL,2022-09-16,0,0,0,0,1,1,0,0,0,0,0,1
385,2.34037490122708,0.126468897764196,FL,2022-09-17,1,0,1,1,1,1,1,0,0,0,1,1
386,1.07686954694125,0.1040435550643525,FL,2022-09-18,1,1,1,1,1,1,1,0,0,1,0,1
387,1.78303888340243,0.1159876784443225,FL,2022-09-19,1,1,1,1,1,1,1,0,0,0,0,1
388,3.103040341369,0.130057066473035,FL,2022-09-20,1,1,1,0,0,1,1,0,0,0,0,1
389,5.48338833762033,0.1496995827492275,FL,2022-09-21,0,0,0,1,1,1,0,0,0,1,1,1
390,9.1294090314129,0.1648949759251955,FL,2022-09-22,1,0,0,0,1,1,1,0,0,0,1,1
391,5.71829417054143,0.0632018835972595,FL,2022-09-23,1,0,0,1,0,1,1,0,0,1,0,1
392,5.46308508549545,0.186696234034834,FL,2022-09-24,1,0,0,0,1,1,1,1,0,0,1,1
393,4.99387067719129,0.1455169295892415,FL,2022-09-25,1,0,0,1,0,1,1,0,0,1,0,1
394,4.16077794536644,0.151342288333668,FL,2022-09-26,1,0,0,1,1,0,1,0,0,0,1,0
395,6.48751804220487,0.1919597519112155,FL,2022-09-27,0,1,0,0,1,1,0,0,0,0,0,1
396,5.58770703669664,0.209358979528612,FL,2022-09-28,1,0,0,0,1,1,1,0,0,0,0,1
397,5.76119475399166,0.1969120516759525,FL,2022-09-29,1,0,0,0,1,1,1,0,0,0,0,1
398,3.22929160264709,0.181275506789242,FL,2022-09-30,1,0,0,0,1,1,1,1,0,0,0,1
399,3.0986726331371,0.1853824384280835,FL,2022-10-01,1,0,0,0,0,1,1,0,0,0,1,1
400,1.34762038511401,0.121598717065345,FL,2022-10-02,1,1,1,1,1,0,1,0,0,1,0,0
401,8.51343362071007,0.235619035999607,FL,2022-10-03,1,0,0,1,0,1,1,0,0,0,0,1
402,2.19117789639227,0.1071995121719575,FL,2022-10-04,1,1,1,1,0,1,1,0,0,0,1,1
403,4.46917279444498,0.1439331545177815,FL,2022-10-05,1,0,1,0,0,0,1,0,0,0,1,0
404,3.56817135249308,0.238094618943661,FL,2022-10-06,1,0,0,1,1,0,1,0,1,0,0,0
405,2.17502553590734,0.2187934154028595,FL,2022-10-07,1,1,0,0,1,1,1,0,0,0,1,1
406,0.970915838719162,0.1497178152320175,FL,2022-10-08,1,1,1,0,1,1,1,0,0,1,0,1
407,4.21926196981463,0.2817754941098985,FL,2022-10-09,1,0,0,1,1,1,1,0,0,0,0,1
408,5.37768149489548,0.1773865425845675,FL,2022-10-10,1,0,1,0,0,0,1,1,1,0,0,0
409,3.44977235758346,0.2371320954440045,FL,2022-10-11,1,0,0,0,1,1,1,0,0,0,0,1
410,4.87788240942356,0.249806077121645,FL,2022-10-12,0,0,0,0,1,1,0,0,1,0,0,1
411,1.52513476702764,0.1914276702953445,FL,2022-10-13,0,1,1,1,1,1,0,0,0,1,0,1
412,2.55429069119562,0.203822788412016,FL,2022-10-14,1,0,1,1,0,1,1,0,0,0,0,1
413,1.52913601531412,0.187693293465488,FL,2022-10-15,1,0,1,1,1,0,1,0,0,1,0,0
414,2.45938186831861,0.055168889793197,FL,2022-10-16,1,1,0,1,0,1,1,0,0,1,0,1
415,4.12757695397706,0.2282832743100785,FL,2022-10-17,1,0,1,0,0,1,1,0,0,0,0,1
416,2.50868604976248,0.1312445883157455,FL,2022-10-18,1,1,0,1,0,1,1,1,0,0,0,1
417,3.30503698945572,0.2532575222616415,FL,2022-10-19,1,1,1,0,0,1,1,1,0,0,0,1
418,3.63762005888716,0.228069185583239,FL,2022-10-20,1,1,1,1,0,0,1,0,1,0,0,0
419,7.19087038970026,0.262313111999322,FL,2022-10-21,1,0,1,0,0,1,1,0,0,0,0,1
420,2.24092501768369,0.281614343694159,FL,2022-10-22,0,1,1,0,1,1,0,0,0,0,0,1
421,1.58017862103783,0.132286930607144,GA,2022-09-11,1,1,1,1,1,1,1,0,0,1,0,1
422,4.76123224825989,0.1731903276296825,GA,2022-09-12,1,0,0,1,1,1,1,0,0,1,0,1
423,1.74088736782122,0.126029399432737,GA,2022-09-13,1,1,1,1,1,0,1,0,0,0,1,0
424,1.22234862459458,0.1540467453865845,GA,2022-09-14,1,1,1,1,1,1,1,0,0,1,0,1
425,2.21746468263863,0.17551379148836951,GA,2022-09-15,0,1,1,1,1,1,0,0,1,1,0,1
426,1.42003500644319,0.114329220117628,GA,2022-09-16,1,1,1,1,1,1,1,1,0,0,1,1
427,1.26831116025533,0.162315714383779,GA,2022-09-17,1,1,1,1,1,1,1,1,1,0,0,1
428,0.889437712972873,0.1673354976214515,GA,2022-09-18,1,1,1,1,1,1,1,0,0,1,0,1
429,1.50531618086624,0.1492257962658475,GA,2022-09-19,0,1,1,1,0,1,0,0,0,0,0,1
430,1.19741269875948,0.167199098470828,GA,2022-09-20,1,1,1,1,1,1,1,0,0,0,0,1
431,2.49910825622755,0.169734983493539,GA,2022-09-21,0,0,1,1,0,1,0,0,0,0,0,1
432,1.93140079447778,0.135819282387138,GA,2022-09-22,1,1,1,1,0,1,1,0,0,1,0,1
433,1.69769356706606,0.1891795601668935,GA,2022-09-23,1,1,1,1,1,1,1,0,0,0,1,1
434,1.85187885261611,0.266850512931086,GA,2022-09-24,1,0,0,1,1,0,1,0,0,1,1,0
435,3.86538843019059,0.390976413821525,GA,2022-09-25,0,0,0,0,1,1,0,0,0,0,0,1
436,5.53595907275937,0.308333228394144,GA,2022-09-26,1,0,0,0,1,1,1,0,0,0,1,1
437,6.39105868281524,0.2608746676532135,GA,2022-09-27,1,0,0,1,0,1,1,0,0,1,0,1
438,2.04936693998959,0.167959676194732,GA,2022-09-28,0,1,1,1,0,1,0,0,0,0,0,1
439,1.02412208771777,0.1978873138302495,GA,2022-09-29,1,1,1,1,1,1,1,0,1,1,0,1
440,3.70044243072286,0.1533853933468935,GA,2022-09-30,1,1,0,0,0,1,1,0,0,0,0,1
441,1.58328018983495,0.27704745673116,GA,2022-10-01,1,1,1,1,1,0,1,0,0,1,0,0
442,1.70149832713623,0.1423004801175025,GA,2022-10-02,1,1,1,1,0,1,1,0,0,0,0,1
443,2.4317943726044,0.194332633034382,GA,2022-10-03,0,1,1,1,0,1,0,0,0,1,0,1
444,2.47393985990343,0.152227874636388,GA,2022-10-04,1,0,0,0,1,1,1,0,0,0,0,1
445,1.69713288622099,0.2377096431123725,GA,2022-10-05,1,1,1,0,0,1,1,0,0,0,1,1
446,1.38963520472963,0.269345913021329,GA,2022-10-06,0,1,1,0,1,1,0,0,0,0,0,1
447,0.677313608480688,0.291168474916235,GA,2022-10-07,1,1,1,1,1,1,1,0,1,0,0,1
448,1.4850034984077,0.2221686752786145,GA,2022-10-08,1,1,1,0,1,1,1,0,1,0,1,1
449,1.90135134703345,0.289153977688841,GA,2022-10-09,1,1,1,0,0,1,1,0,0,0,0,1
450,1.91175356663693,0.258747958572677,GA,2022-10-10,1,0,1,1,0,1,1,1,0,1,0,1
451,8.4229006376097,0.277265291978527,GA,2022-10-11,1,0,0,1,0,0,1,0,0,0,0,0
452,8.82561462052164,0.315826821864806,GA,2022-10-12,1,0,1,0,0,1,1,0,0,0,0,1
453,7.88690905415876,0.2890239249493145,GA,2022-10-13,1,0,0,1,0,1,1,0,0,0,0,1
454,6.49346478690057,0.3430430799002665,GA,2022-10-14,0,0,0,0,0,1,0,1,0,0,0,1
455,5.29098404211101,0.307410527971531,GA,2022-10-15,1,1,0,1,0,1,1,1,0,1,0,1
456,6.73579636040294,0.3311316660007125,GA,2022-10-16,1,1,0,0,0,1,1,0,0,0,0,1
457,11.3883232039022,0.4205265187703625,GA,2022-10-17,1,0,0,1,0,0,1,0,0,0,0,0
458,2.73354163484405,0.360658450288343,GA,2022-10-18,0,1,1,0,0,1,0,0,0,0,1,1
459,12.70655145804,0.3778358721457885,GA,2022-10-19,1,1,0,0,0,0,1,0,0,0,0,0
460,7.53336201037826,0.453927287421567,GA,2022-10-20,1,0,0,0,0,1,1,0,0,0,0,1
461,6.99396773305963,0.4631841490316095,GA,2022-10-21,1,1,0,0,0,0,1,0,0,0,0,0
462,7.223997073771,0.522086281960975,GA,2022-10-22,1,1,0,1,0,1,1,1,0,1,0,1
463,0.273878674532141,0.004205528213569805,HI,2022-09-11,1,1,1,1,1,1,1,0,0,1,1,1
464,0.14209917447551,0.00414548719593972,HI,2022-09-12,1,1,1,1,1,1,1,1,1,1,1,1
465,NA,NA,HI,2022-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,0.0405404923107003,0.004061640528776585,HI,2022-09-14,1,1,1,1,1,1,1,1,1,1,1,1
467,1.12224320844974,0.442078722324313,HI,2022-09-15,1,0,0,1,1,1,1,0,0,1,1,1
468,0.496884390648884,0.091700137415259,HI,2022-09-16,1,1,1,1,1,1,1,1,1,1,1,1
469,0.648829801171764,0.1293416238873105,HI,2022-09-17,1,1,1,1,1,1,1,1,1,1,1,1
470,0.0653067787180718,0.004071944223307425,HI,2022-09-18,1,1,1,1,1,1,1,0,0,1,0,1
471,1.31268444129241,0.918150603266845,HI,2022-09-19,1,1,0,0,1,1,1,1,0,0,1,1
472,NA,NA,HI,2022-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,1.00350230978996,0.2965432665678465,HI,2022-09-21,1,0,0,1,1,1,1,1,0,1,0,1
474,0.0689734476876657,0.004431354537145335,HI,2022-09-22,1,1,1,1,1,1,1,1,0,1,0,1
475,0.0408033435955019,0.00460210036570346,HI,2022-09-23,1,1,1,1,1,1,1,1,1,1,1,1
476,4.79060162604097,0.371420356470229,HI,2022-09-24,1,0,0,0,1,1,1,0,0,0,1,1
477,0.0462285653346267,0.0050810155829298,HI,2022-09-25,1,1,1,1,1,1,1,0,0,1,1,1
478,0.0218395384015239,0.0054056580060903,HI,2022-09-26,1,1,1,1,1,1,1,1,1,1,1,1
479,0.00601002579096929,0.0058008671355091,HI,2022-09-27,1,1,1,1,1,1,1,0,0,1,1,1
480,0.11645567746152,0.00627954229650735,HI,2022-09-28,1,1,1,1,1,1,1,1,0,1,0,1
481,2.25175008331377,0.3670359591845045,HI,2022-09-29,0,1,0,1,1,1,0,1,0,1,0,1
482,1.73163689508575,0.3582953213432695,HI,2022-09-30,1,0,0,1,1,0,1,0,0,1,1,0
483,0.258606938660786,0.00838540863135575,HI,2022-10-01,1,1,1,1,1,1,1,1,0,1,0,1
484,2.83221994812673,0.4464110669855105,HI,2022-10-02,0,1,0,0,1,1,0,1,0,0,0,1
485,0.0386196886860896,0.0105763917412128,HI,2022-10-03,1,1,1,1,1,1,1,1,0,1,0,1
486,NA,NA,HI,2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,0.15332231941066,0.0136926074276006,HI,2022-10-05,1,1,1,1,1,1,1,1,1,1,1,1
488,0.0995474622605121,0.01570405559449455,HI,2022-10-06,1,1,1,1,1,1,1,1,1,1,1,1
489,0.956495834512236,0.187197626076624,HI,2022-10-07,0,1,1,1,1,1,0,1,0,1,0,1
490,0.880479915503287,0.184273968458152,HI,2022-10-08,1,1,1,0,1,1,1,1,1,0,0,1
491,0.520565915404737,0.16351777207419,HI,2022-10-09,1,1,1,1,1,1,1,1,1,1,1,1
492,0.087437016264265,0.02811835676178875,HI,2022-10-10,1,1,1,1,1,1,1,1,0,1,0,1
493,NA,NA,HI,2022-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,2.86606615903798,0.3270275257482305,HI,2022-10-12,1,0,0,1,1,1,1,0,0,1,0,1
495,1.63581985894063,0.192954773016341,HI,2022-10-13,1,0,1,1,1,1,1,0,1,1,0,1
496,0.372946711251252,0.0512506592194155,HI,2022-10-14,1,1,1,1,1,1,1,0,0,1,0,1
497,0.0508214189289964,0.0594085466704535,HI,2022-10-15,1,1,1,1,1,1,1,1,1,1,1,1
498,0.0542307059882432,0.0687204581128425,HI,2022-10-16,1,1,1,1,1,1,1,1,1,1,1,1
499,0.533133501875607,0.079286028636498,HI,2022-10-17,1,1,1,1,1,1,1,1,0,1,0,1
500,1.2311254455896,0.188186460333972,HI,2022-10-18,0,1,1,1,1,1,0,1,0,0,0,1
501,0.656783303321196,0.193494357142971,HI,2022-10-19,1,1,1,1,1,1,1,1,0,1,0,1
502,1.03884812893188,0.242843359512312,HI,2022-10-20,1,0,1,1,1,1,1,0,0,1,0,1
503,1.35380878848623,0.2236369215240875,HI,2022-10-21,0,1,1,1,1,1,0,0,0,1,0,1
504,0.386440890239938,0.2081251605483135,HI,2022-10-22,1,1,1,1,1,1,1,1,0,1,0,1
505,1.99302297916221,0.262478495053301,IA,2022-09-11,1,0,0,0,1,1,1,1,0,0,1,1
506,1.00976695092386,0.110004923211846,IA,2022-09-12,1,1,1,0,1,1,1,0,0,0,1,1
507,0.500869354519534,0.0945733645757085,IA,2022-09-13,1,1,1,1,1,1,1,0,0,1,1,1
508,1.81701925857183,0.184914017878144,IA,2022-09-14,1,0,0,1,1,1,1,1,1,1,1,1
509,0.988120363881051,0.00727762086073045,IA,2022-09-15,1,1,0,1,1,1,1,0,0,1,1,1
510,1.28849294070378,0.0522840644109635,IA,2022-09-16,1,0,1,0,1,1,1,1,0,0,1,1
511,0.467929826458745,0.0070079573146447,IA,2022-09-17,1,1,1,1,1,1,1,1,1,1,1,1
512,0.293999148813664,0.0068851236473894,IA,2022-09-18,1,1,1,1,1,1,1,1,1,1,1,1
513,4.73644902039044,0.201914837416345,IA,2022-09-19,1,0,0,0,0,1,1,0,0,0,0,1
514,0.548438852402013,0.090449968929403,IA,2022-09-20,1,1,1,1,1,1,1,0,0,1,1,1
515,0.500357717553353,0.0795400204405485,IA,2022-09-21,1,1,1,1,1,1,1,0,1,1,0,1
516,0.326490398589284,0.082882190073531,IA,2022-09-22,1,1,1,1,1,1,1,1,1,1,1,1
517,3.69975129295109,0.3124205616649445,IA,2022-09-23,1,0,0,1,1,1,1,0,0,1,1,1
518,0.911835752581432,0.0818112290352965,IA,2022-09-24,1,1,1,1,0,1,1,0,0,0,1,1
519,0.553115610205622,0.1468694547143885,IA,2022-09-25,1,1,1,1,1,1,1,0,1,1,0,1
520,0.379899407052864,0.0590153481931295,IA,2022-09-26,1,1,1,1,1,1,1,0,0,1,1,1
521,0.642958426631971,0.04295900704008805,IA,2022-09-27,1,1,1,1,1,1,1,0,0,1,0,1
522,0.503191162547726,0.0062117435041191,IA,2022-09-28,1,1,1,1,1,1,1,1,1,1,1,1
