...1,es_score,brier_score,location,target_date,X22B_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,other_50_CI,X22B_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,other_95_CI
24,NA,NA,AK,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0.0201146048304071,0.0099481224056556,AK,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
26,0.00428648130312068,0.0091723269333762,AK,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
27,NA,NA,AK,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,AK,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,AK,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0.00281797608789089,0.00681289339460905,AK,2023-03-13,1,1,1,1,1,1,1,1,0,0,1,1
31,NA,NA,AK,2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.00248424997285082,0.00598130224089765,AK,2023-03-15,1,1,1,1,1,1,1,0,1,0,1,1
33,0.00235354835607977,0.00563260253213005,AK,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
34,NA,NA,AK,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,0.00194638213024622,0.00504709094976135,AK,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
36,NA,NA,AK,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.00170227472687988,0.0045862020424329,AK,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
38,NA,NA,AK,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,AK,2023-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,AK,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,1.34267251462232,0.906956249041155,AK,2023-03-24,1,0,1,0,1,1,1,0,1,0,1,1
42,NA,NA,AK,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,AL,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.0749197170088868,0.056785678128141,AL,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1
45,0.216694407855017,0.051007844984002,AL,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
46,0.371465738744919,0.04574569281933695,AL,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1
47,0.0593374452956503,0.04096662405650185,AL,2023-02-16,1,1,1,1,1,1,1,0,1,0,1,1
48,NA,NA,AL,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,AL,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,AL,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.0368587611566712,0.02603116609842585,AL,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
52,0.0333497437585597,0.023185923191766,AL,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
53,1.04593621450568,0.73704641667169,AL,2023-02-22,1,0,1,0,1,1,1,0,1,0,1,1
54,0.0259866408538049,0.0183590477492569,AL,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
55,1.09344284454308,0.441832337665366,AL,2023-02-24,1,1,1,1,1,0,1,1,1,0,1,0
56,1.21114823497362,0.86555010394793,AL,2023-02-25,1,1,1,0,0,1,1,1,1,0,0,1
57,NA,NA,AL,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.017619290759179,0.01146780273535775,AL,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,AL,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,0.0473767341713731,0.0080694553376214,AL,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
62,1.00171846434601,0.42445138805405,AL,2023-03-03,1,0,1,0,1,1,1,0,1,0,1,1
63,NA,NA,AL,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,0.032719329050242,0.005713413333537,AL,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
65,NA,NA,AL,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,0.0073288223611202704,0.004565258859913795,AL,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
67,0.0238493013616318,0.004090364077569335,AL,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
68,1.11940800693599,0.311778290798928,AL,2023-03-09,1,1,0,0,1,1,1,1,0,0,1,1
69,NA,NA,AL,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,AL,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,AL,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,AL,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,0.00387658564470253,0.002214792466355955,AL,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
74,0.0142058847007764,0.002018713323051415,AL,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
75,0.00359657136050755,0.001846018080704415,AL,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
76,0.00319839953395452,0.0016939377477029,AL,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
77,NA,NA,AL,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,AL,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1.28180992838234,0.4792482797537565,AL,2023-03-20,1,1,1,0,1,0,1,1,1,0,1,0
80,NA,NA,AL,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,0.00195582907684191,0.001166911336421885,AL,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
82,NA,NA,AL,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.00208899142604916,0.0010345059912533,AL,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
84,1.29992086234032,0.482270004308859,AL,2023-03-25,1,1,1,0,1,0,1,1,1,0,1,0
85,0.48261712232706,0.3373652732095445,AR,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1
86,2.85138006188423,0.523821602959885,AR,2023-02-13,0,1,1,0,1,1,0,0,1,0,1,1
87,3.68641960292944,0.396968719626907,AR,2023-02-14,0,0,1,1,1,1,0,0,1,0,1,0
88,0.591779131856253,0.214119730897613,AR,2023-02-15,1,1,1,1,1,1,1,0,1,0,0,1
89,0.7519864398572,0.2018710143471775,AR,2023-02-16,1,1,1,1,1,1,1,0,1,0,1,1
90,1.58295144734656,0.123795313346858,AR,2023-02-17,1,0,1,0,1,1,1,1,1,1,1,1
91,0.310630366584695,0.277957931535595,AR,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1
92,0.428429031570036,0.1054515561504945,AR,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
93,1.0431315261271,0.33182414556936,AR,2023-02-20,0,1,1,1,1,1,0,0,1,0,1,1
94,2.49260658854353,0.2781458669934445,AR,2023-02-21,1,1,1,1,1,0,1,0,1,0,1,0
95,1.81284957347571,0.321941600227686,AR,2023-02-22,0,0,1,0,1,1,0,1,1,0,1,1
96,0.438138088676364,0.1888405257013375,AR,2023-02-23,1,1,1,1,1,1,1,0,1,0,1,1
97,0.416367348960716,0.1884006448737555,AR,2023-02-24,1,1,1,1,1,1,1,0,1,0,1,1
98,NA,NA,AR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,0.323490043566328,0.231977814410794,AR,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
100,4.74422683169702,0.346928380946298,AR,2023-02-27,0,0,1,0,1,1,0,0,0,0,1,1
101,1.9942581325056,0.425164898107967,AR,2023-02-28,1,1,1,0,1,0,1,1,1,0,1,0
102,0.70971674131271,0.04355778762370985,AR,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
103,0.163253467583178,0.0396536398598435,AR,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
104,0.0458910461928232,0.03607743628314605,AR,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,0.93830272196679,0.0271005700725435,AR,2023-03-06,1,1,1,0,1,1,1,0,1,0,1,1
108,0.449813564742912,0.0246236469042461,AR,2023-03-07,1,1,1,1,1,1,1,0,1,0,1,1
109,0.966982484513399,0.188601680445523,AR,2023-03-08,0,1,1,1,1,1,0,0,1,1,1,1
110,0.169094240532613,0.0203283463718378,AR,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
111,0.151149539727097,0.01847512354480615,AR,2023-03-10,1,1,1,1,1,1,1,1,1,0,0,1
112,1.24294257014779,0.848711429912205,AR,2023-03-11,1,1,1,0,0,1,1,1,1,0,0,1
113,NA,NA,AR,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.0143821983507124,0.01390518254678865,AR,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
115,1.03746453164114,0.2304387583226235,AR,2023-03-14,1,1,1,1,1,0,1,1,1,0,1,0
116,0.0419423983550904,0.01154665269450975,AR,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
117,0.0393098241417368,0.0105378567614938,AR,2023-03-16,1,1,1,1,1,1,1,0,1,0,1,1
118,0.608848188621549,0.17164824289999,AR,2023-03-17,1,1,1,1,1,1,1,0,1,0,1,1
119,1.02039161548201,0.4183181141874455,AR,2023-03-18,1,0,1,0,1,1,1,0,1,0,1,1
120,NA,NA,AR,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.0495244002789929,0.0074107777961384,AR,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
122,0.483306365354309,0.0068149274526913,AR,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
123,1.33903316486132,0.00627944228118145,AR,2023-03-22,1,0,1,0,1,1,1,0,1,0,1,1
124,0.0210646052801218,0.0057984083914232,AR,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
125,0.016084818408812,0.00536645996030015,AR,2023-03-24,1,1,1,1,1,1,0,1,1,0,1,1
126,NA,NA,AR,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,3.97616061404846,0.282630962319904,AZ,2023-02-12,0,1,0,0,1,1,1,0,0,0,1,1
128,3.56009070035211,0.2327153652631865,AZ,2023-02-13,1,0,1,0,1,1,0,0,0,0,1,1
129,1.48795619018863,0.132595146305033,AZ,2023-02-14,1,0,1,1,1,0,1,0,1,0,1,0
130,1.37126560822995,0.2301561182657285,AZ,2023-02-15,1,1,0,1,1,1,1,0,0,0,1,1
131,1.1603057393107301,0.190236978774862,AZ,2023-02-16,1,1,1,1,0,1,1,0,1,1,0,1
132,1.15992547758753,0.18104440463594,AZ,2023-02-17,1,1,0,1,1,1,1,1,1,1,1,1
133,1.14092140196334,0.1975058228377655,AZ,2023-02-18,1,0,1,1,1,1,1,0,1,0,1,1
134,3.2102619752567,0.289190546286707,AZ,2023-02-19,0,1,0,0,1,0,0,0,1,0,1,0
135,3.34467917264515,0.169151989934444,AZ,2023-02-20,0,1,0,0,1,0,0,0,0,0,1,0
136,1.03856964965787,0.1567793406641315,AZ,2023-02-21,1,0,1,1,1,1,1,0,1,0,1,1
137,2.10732766869043,0.2556783396692475,AZ,2023-02-22,1,0,1,0,1,1,1,0,0,0,1,1
138,0.35963126236745,0.0906124951666915,AZ,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
139,1.0182605282343,0.1784448665526415,AZ,2023-02-24,0,1,1,1,1,1,0,0,1,0,1,1
140,1.58007833020902,0.30252973616556,AZ,2023-02-25,1,1,0,0,1,0,1,1,0,0,1,0
141,1.6014713440587,0.1576413560386625,AZ,2023-02-26,0,1,1,0,1,0,0,0,1,0,1,0
142,3.03884910262718,0.1032337170440765,AZ,2023-02-27,0,0,0,1,1,1,0,0,0,0,1,0
143,0.660378517569721,0.0780520225268495,AZ,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
144,3.88482490765086,0.195233717120787,AZ,2023-03-01,0,1,0,0,1,0,0,1,0,0,1,0
145,2.43644730319591,0.2175229400523275,AZ,2023-03-02,1,1,1,0,0,0,1,0,0,0,0,0
146,3.90909625636808,0.4064487862749315,AZ,2023-03-03,1,1,0,0,1,1,1,0,0,0,1,1
147,5.4100473516927,0.456163749328551,AZ,2023-03-04,1,0,0,0,1,0,1,0,0,0,1,0
148,0.673630736461716,0.075764795592546,AZ,2023-03-05,1,1,1,1,1,1,1,1,1,0,1,0
149,3.55913154023833,0.1192617381205925,AZ,2023-03-06,0,1,0,0,0,1,1,0,0,0,0,1
150,0.622332215573355,0.0549007077723705,AZ,2023-03-07,1,1,1,1,1,1,1,0,0,0,1,1
151,1.00524722780705,0.230849529710917,AZ,2023-03-08,1,0,1,0,1,1,1,0,1,0,1,1
152,0.0517458608026301,0.00161785194173886,AZ,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
153,0.0274354417455762,0.00139357770883904,AZ,2023-03-10,1,1,1,1,1,1,1,0,1,0,1,1
154,1.97150163431503,0.187789211259364,AZ,2023-03-11,1,0,1,0,1,1,1,0,1,0,1,1
155,1.14154867176243,0.074077173362396,AZ,2023-03-12,1,1,1,1,0,1,1,0,0,0,0,1
156,6.17980923466563,0.1601153672447305,AZ,2023-03-13,1,0,1,0,1,0,1,0,1,0,1,0
157,0.925231852444465,0.080855372776506,AZ,2023-03-14,1,1,0,1,1,1,1,1,0,0,1,1
158,2.13887366224497,0.1207766139324065,AZ,2023-03-15,1,1,0,0,0,1,1,0,0,1,0,1
159,0.0833077805835271,5.6952121876528e-4,AZ,2023-03-16,1,1,1,1,1,1,1,1,0,0,1,1
160,2.28794312091402,0.647536036000155,AZ,2023-03-17,1,1,0,0,0,1,1,1,0,0,0,1
161,2.65357587509808,0.640767156546355,AZ,2023-03-18,1,0,1,0,1,1,1,0,1,0,1,1
162,3.65661430151193,0.184978546152843,AZ,2023-03-19,1,0,0,0,1,0,1,0,0,0,1,0
163,4.40282243022592,0.0952524723658975,AZ,2023-03-20,1,0,1,0,0,1,1,0,1,0,0,1
164,2.76777897169165,0.183010850024481,AZ,2023-03-21,1,0,0,0,0,1,1,0,0,0,0,1
165,1.72107080523672,0.1027929339720015,AZ,2023-03-22,1,0,0,0,1,1,1,0,0,0,1,1
166,1.12264458529955,0.1218127725834595,AZ,2023-03-23,1,0,1,0,1,1,1,0,1,0,1,1
167,0.00870342353581774,1.7556605281711e-4,AZ,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
168,2.5829196551113e-4,1.5193349355743e-4,AZ,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
169,9.84048683409396,0.1963760046515315,CA,2023-02-12,0,0,1,0,1,1,0,0,0,0,1,0
170,12.6604207248794,0.1646486743694645,CA,2023-02-13,0,0,0,0,1,1,0,0,0,0,0,0
171,5.5849338012216,0.1590614836872345,CA,2023-02-14,1,0,1,0,1,1,1,0,0,0,0,0
172,7.72732177702127,0.2204472070925675,CA,2023-02-15,0,1,0,0,0,1,0,0,0,0,0,0
173,10.0259831402649,0.22366502081297,CA,2023-02-16,0,1,1,0,1,0,0,0,1,0,0,0
174,3.36198414649139,0.2178274656507,CA,2023-02-17,1,1,0,0,1,0,1,0,0,0,0,0
175,2.29163118403894,0.2050128219169975,CA,2023-02-18,0,1,1,0,1,0,0,0,0,1,1,0
176,2.37864648422453,0.1663429097816215,CA,2023-02-19,1,1,0,1,1,1,1,0,0,0,1,1
177,1.76350425220387,0.143384641471368,CA,2023-02-20,1,1,1,1,1,0,1,0,1,1,0,0
178,2.81237053661419,0.182592222513922,CA,2023-02-21,1,0,1,0,1,1,1,0,1,0,0,0
179,5.25828948869777,0.170502163377605,CA,2023-02-22,0,1,0,0,1,0,0,0,0,0,0,0
180,13.5150139952666,0.187826258159846,CA,2023-02-23,0,1,1,0,1,0,0,0,1,0,0,0
181,3.65692537803217,0.11941153962976,CA,2023-02-24,1,0,1,1,1,0,0,0,1,1,1,0
182,8.6957210694724,0.243475594664511,CA,2023-02-25,0,0,1,0,0,0,0,0,0,0,0,0
183,1.75202534519482,0.147033892631897,CA,2023-02-26,1,0,1,1,1,1,1,0,0,0,1,1
184,12.0393381965172,0.194772913014171,CA,2023-02-27,1,0,1,0,1,1,1,0,1,0,0,0
185,10.9344505317229,0.1739300157103255,CA,2023-02-28,1,0,1,0,0,1,1,0,1,0,0,0
186,13.4770249156785,0.158867837095906,CA,2023-03-01,1,0,0,0,0,0,1,0,1,0,0,0
187,9.82049989070427,0.141257358338719,CA,2023-03-02,1,0,1,0,0,0,1,0,0,0,0,0
188,16.1151006100437,0.1577577394829285,CA,2023-03-03,0,0,1,0,0,0,0,0,0,0,1,0
189,7.53532831427465,0.1334097915798615,CA,2023-03-04,0,1,0,0,0,0,0,0,0,0,0,0
190,1.40643781675645,0.0558927460868565,CA,2023-03-05,1,1,1,1,1,0,1,0,0,0,0,0
191,6.08137086284955,0.173054890553666,CA,2023-03-06,1,0,1,0,1,1,1,0,1,0,0,1
192,11.777006762852,0.1844489877288885,CA,2023-03-07,1,0,0,0,0,0,1,0,0,0,0,0
193,24.5687581863337,0.1869249467215765,CA,2023-03-08,1,0,0,0,0,0,1,0,0,0,0,0
194,4.90527586567915,0.091401542687943,CA,2023-03-09,0,1,1,0,0,0,0,1,1,0,0,0
195,10.9442829574995,0.1313845478942785,CA,2023-03-10,0,0,1,0,0,0,0,0,1,0,0,0
196,3.19619248427248,0.0881501273560065,CA,2023-03-11,1,0,1,0,0,0,1,0,0,0,0,0
197,10.6238888064948,0.1534560618808055,CA,2023-03-12,1,0,1,0,0,0,1,0,1,0,0,0
198,13.5114195924906,0.1750105753060495,CA,2023-03-13,1,0,0,0,0,0,1,0,0,0,0,0
199,10.9560779342609,0.1373083512852105,CA,2023-03-14,0,0,1,0,0,0,0,0,0,0,0,0
200,11.8382458150317,0.137542326472161,CA,2023-03-15,0,0,0,0,1,0,0,0,0,0,1,0
201,6.92857531670625,0.10007148155409,CA,2023-03-16,0,1,0,0,0,0,0,0,0,0,1,0
202,12.0813594187577,0.159503545409061,CA,2023-03-17,1,0,0,0,0,0,1,1,0,0,0,0
203,6.02815603221957,0.137376187860248,CA,2023-03-18,1,1,0,0,0,0,1,1,0,0,0,0
204,9.4078789313413,0.181278568975886,CA,2023-03-19,0,0,0,0,0,0,0,0,0,0,0,0
205,2.72743382482904,0.0619064748460785,CA,2023-03-20,0,1,0,0,0,1,0,0,0,0,0,1
206,5.81674676334663,0.092395506217314,CA,2023-03-21,1,1,0,0,1,0,1,0,0,0,0,0
207,13.0143761351189,0.128814536107114,CA,2023-03-22,1,0,0,0,0,0,1,0,1,0,0,0
208,12.8889722872218,0.143992515203536,CA,2023-03-23,1,0,0,0,0,0,1,1,0,0,0,0
209,10.1233819224819,0.140555259750729,CA,2023-03-24,0,1,0,0,0,0,0,0,0,0,0,0
210,13.9671232029996,0.2522563120224165,CA,2023-03-25,1,0,0,0,1,0,1,0,0,0,0,0
211,0.265071636189479,0.0195554524362571,CO,2023-02-12,1,1,1,1,1,1,1,0,1,0,1,1
212,1.36824413566882,0.186391841817464,CO,2023-02-13,0,1,0,1,1,1,0,0,0,1,0,1
213,0.31989437091148,0.0991612134386505,CO,2023-02-14,1,1,1,1,1,1,1,0,1,0,1,1
214,0.42590342528487,0.14218808514199,CO,2023-02-15,1,1,1,1,1,1,1,0,1,0,1,1
215,0.824215779765781,0.109217486909206,CO,2023-02-16,1,1,1,1,1,0,1,0,0,0,1,0
216,1.17285896329916,0.1978360820198375,CO,2023-02-17,0,1,1,0,1,1,0,0,1,0,1,1
217,0.4222682349797,0.110812243314144,CO,2023-02-18,1,1,1,1,1,1,1,0,1,0,1,1
218,0.745852192865166,0.2154745203701925,CO,2023-02-19,1,0,1,1,1,1,1,0,1,0,1,1
219,1.14556061705659,0.1470303716021075,CO,2023-02-20,1,0,1,1,1,1,1,0,1,0,1,1
220,0.341381950531694,0.0588068181573755,CO,2023-02-21,1,1,1,1,1,1,1,1,1,0,1,0
221,0.987894868148342,0.157522319626595,CO,2023-02-22,1,1,0,1,1,1,1,0,0,1,1,1
222,0.126772687963648,0.00389791069817487,CO,2023-02-23,1,1,1,1,1,1,1,0,1,0,1,1
223,0.221051433179169,0.003351814280535635,CO,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
224,0.0515624338927704,0.002881357908166965,CO,2023-02-25,1,1,1,1,1,1,1,1,0,0,1,1
225,0.0415468418341453,0.002476408988051115,CO,2023-02-26,1,1,1,1,1,1,1,0,1,0,1,1
226,0.46208802937263,0.0627367147903165,CO,2023-02-27,1,1,1,1,1,1,1,0,1,0,1,1
227,2.28731806747286,0.1652759283731175,CO,2023-02-28,1,0,0,0,1,1,1,0,0,0,1,1
228,0.353825000620637,0.001571538715326095,CO,2023-03-01,1,1,1,1,1,1,1,0,1,0,1,1
229,0.0847075887003696,0.001350704498860645,CO,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
230,0.0302602985835942,0.00116115983891371,CO,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
231,1.27832832068326,0.321867031877403,CO,2023-03-04,1,1,1,0,1,0,1,1,1,0,1,0
232,0.0340795323837558,8.5900610233438e-4,CO,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
233,1.99344110926572,0.240052236121813,CO,2023-03-06,1,0,1,0,1,0,1,0,1,0,1,0
234,0.799067360458312,0.07376532465413,CO,2023-03-07,1,0,1,1,1,1,1,0,1,0,1,1
235,0.894856413829832,0.0873009022983615,CO,2023-03-08,1,0,1,0,1,1,1,0,1,0,1,1
236,0.0120715182555541,4.73220364227955e-4,CO,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
237,0.00737102118963584,4.08473587255165e-4,CO,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
238,3.9716773788554e-4,3.52926400376665e-4,CO,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
239,0.00148486041273846,3.0525956330385e-4,CO,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
240,0.00132570328876483,2.64341994382625e-4,CO,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
241,0.00636147695246424,2.2920445472703e-4,CO,2023-03-14,1,1,1,1,1,1,1,1,1,0,0,1
242,0.0414458035515388,1.99016771791405e-4,CO,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
243,0.0234044804860809,1.73068160170465e-4,CO,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
244,1.26518983549076,0.19546084697582,CO,2023-03-17,1,0,1,0,1,1,1,0,1,0,1,1
245,1.3601043655493401,0.489220454888056,CO,2023-03-18,1,0,1,0,1,1,1,0,1,0,1,1
246,1.25708708235713,0.163395040385317,CO,2023-03-19,1,0,1,0,1,1,1,0,1,0,1,1
247,0.0171421477454227,1.00739966799675e-4,CO,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
248,1.30411447941374,0.123653611297441,CO,2023-03-21,1,1,1,0,1,0,1,1,1,0,1,0
249,5.78598674620755,0.548050095679185,CO,2023-03-22,1,0,0,0,0,1,1,0,0,0,0,1
250,1.27700190881929,0.123481656457745,CO,2023-03-23,1,1,1,0,0,1,1,1,1,0,0,1
251,0.002764069974697,6.0688652027135e-5,CO,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
252,7.92525278750112e-5,5.38053928371e-5,CO,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
253,0.00140413022282404,8.24293612584265e-4,CT,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1
254,0.109277142125591,7.1857612322006e-4,CT,2023-02-13,1,1,1,1,1,1,1,0,1,0,1,1
255,0.00106054703715826,6.2642222316069e-4,CT,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
256,1.26333856738874,0.243805906119629,CT,2023-02-15,0,1,1,0,1,1,0,1,1,0,1,1
257,0.65193759803994,0.056769630988666,CT,2023-02-16,1,1,1,1,1,1,1,0,1,0,1,1
