...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI
44,0.0316739006917147,0.01980316265617945,AL,2022-10-03,1,1,1,1,1,1,1,0,0,1,1,1
45,NA,NA,AL,2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.101719142595176,0.0198943268566012,AL,2022-10-05,1,1,1,1,1,1,1,1,1,1,1,1
47,NA,NA,AL,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,AL,2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,0.104261303080887,0.0202529854608778,AL,2022-10-08,1,1,1,1,1,1,1,0,0,1,1,1
50,0.203709094080555,0.0204441590980222,AL,2022-10-09,1,1,1,1,1,1,1,0,0,1,1,1
51,0.102677020583024,0.0206775070850875,AL,2022-10-10,1,1,1,1,1,1,1,1,1,1,1,1
52,0.209421598978717,0.0209575770700094,AL,2022-10-11,1,1,1,1,1,1,1,1,1,1,1,1
53,2.10138918668475,0.4066577208622645,AL,2022-10-12,1,1,0,1,0,1,1,0,0,1,0,1
54,0.387739576662508,0.1652619396945045,AL,2022-10-13,1,1,1,1,1,1,1,0,0,1,1,1
55,0.338187217974469,0.0221325505193323,AL,2022-10-14,1,1,1,1,1,1,1,1,1,1,1,1
56,0.0341399921511547,0.022657426204813,AL,2022-10-15,1,1,1,1,1,1,1,1,1,1,1,1
57,0.838529008712707,0.18320458932892,AL,2022-10-16,1,1,1,0,1,1,1,1,1,1,1,1
58,0.994809118426638,0.421772576658693,AL,2022-10-17,1,1,1,0,1,1,1,1,1,0,0,1
59,0.0378929896717665,0.0247461887592509,AL,2022-10-18,1,1,1,1,1,1,1,1,1,1,1,1
60,0.127117377359416,0.02564779460039415,AL,2022-10-19,1,1,1,1,1,1,1,1,1,1,1,1
61,0.0377023253987737,0.02667202046465965,AL,2022-10-20,1,1,1,1,1,1,1,1,1,1,1,1
62,0.0415001252052237,0.02783281939744005,AL,2022-10-21,1,1,1,1,1,1,1,0,0,1,1,1
63,0.0444043966008761,0.029145607608279,AL,2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1
64,0.159165285656354,0.030627356733477,AL,2022-10-23,1,1,1,1,1,1,1,0,0,1,1,1
65,0.051276272426193,0.03229667606533295,AL,2022-10-24,1,1,1,1,1,1,1,1,1,1,1,1
66,0.167012867681043,0.03417388012762855,AL,2022-10-25,1,1,1,1,1,1,1,0,0,1,0,1
67,0.985237271193606,0.3726703613318155,AL,2022-10-26,1,1,0,1,1,1,1,0,0,1,0,1
68,2.15911019016327,0.77402238565855,AL,2022-10-27,1,1,0,0,1,1,1,1,1,0,0,1
69,NA,NA,AL,2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,0.666915527290786,0.3540689836214035,AL,2022-10-29,1,1,1,1,0,1,1,1,1,1,1,1
71,0.739838930695319,0.374514858942217,AL,2022-10-30,1,0,1,1,1,1,1,0,1,1,0,1
72,0.472694981934154,0.167776584291965,AL,2022-10-31,1,1,1,1,1,1,1,1,0,1,0,1
73,0.664289291813812,0.2957044718259055,AL,2022-11-01,1,1,1,1,1,1,1,0,0,1,1,1
74,0.4279414224363,0.2404859816710585,AL,2022-11-02,1,1,1,1,1,1,1,1,1,1,1,1
75,2.06722795649222,0.4456740235184625,AL,2022-11-03,1,0,0,1,1,1,1,0,1,0,0,1
76,0.789515763078301,0.567665036144995,AL,2022-11-04,1,1,1,1,0,1,1,1,0,1,0,1
77,1.0306204512749,0.719358739709195,AL,2022-11-05,1,1,1,0,1,1,1,1,0,0,1,1
78,0.751288000706201,0.53127732236458,AL,2022-11-06,1,1,1,1,0,1,1,1,1,1,1,1
79,0.689143946418217,0.2588064858354135,AL,2022-11-07,1,1,1,1,1,1,1,1,0,1,0,1
80,0.405885650462697,0.097452299686278,AL,2022-11-08,1,1,1,1,1,1,1,0,0,1,1,1
81,0.705954320375604,0.3383766395379305,AL,2022-11-09,1,1,1,1,1,1,1,0,0,1,0,1
82,0.866308234570084,0.2603903990227525,AL,2022-11-10,1,1,1,1,1,1,1,1,0,1,0,1
83,0.600453271287442,0.434581937845831,AL,2022-11-11,1,1,1,1,1,1,1,1,0,1,0,1
84,0.331709797110678,0.2284136322429925,AL,2022-11-12,1,1,1,1,1,1,1,1,0,0,1,1
85,0.333237820103326,0.01352970456120695,AR,2022-10-02,1,1,1,1,1,1,1,0,0,1,1,1
86,1.22659029070232,0.1783620672218285,AR,2022-10-03,1,0,1,1,1,1,1,0,0,1,0,1
87,0.921282290336317,0.1937761152994755,AR,2022-10-04,1,1,1,1,0,1,1,0,0,1,0,1
88,2.71232122319376,0.01424167246419475,AR,2022-10-05,1,0,0,1,1,1,1,0,0,1,0,1
89,0.348044331589826,0.01453542633182585,AR,2022-10-06,1,1,1,1,1,1,1,1,0,1,0,1
90,1.83332171424854,0.192664289352577,AR,2022-10-07,1,1,1,1,1,0,1,1,0,1,1,0
91,0.368707472453927,0.141727998647658,AR,2022-10-08,1,1,1,1,1,1,1,0,1,1,0,1
92,0.161147209317517,0.015643512086183,AR,2022-10-09,1,1,1,1,1,1,1,0,0,1,1,1
93,0.616806136928731,0.0161064260246696,AR,2022-10-10,1,1,1,1,1,1,1,1,0,1,0,1
94,0.635659119621873,0.1001102199324635,AR,2022-10-11,1,1,1,1,1,1,1,1,1,1,1,1
95,0.419230837086173,0.166887399963383,AR,2022-10-12,1,1,1,1,1,1,1,0,1,1,0,1
96,0.372099847510008,0.1420658464951055,AR,2022-10-13,1,1,1,1,1,1,1,1,0,1,0,1
97,0.502760509674139,0.2040360244498615,AR,2022-10-14,1,1,1,1,1,1,1,0,1,1,0,1
98,0.617151323166745,0.2654277756644805,AR,2022-10-15,1,1,1,1,1,1,1,0,0,1,1,1
99,0.49238409596172,0.2038746217721605,AR,2022-10-16,1,1,1,1,1,1,1,0,1,1,0,1
100,1.16655531025883,0.2441681281807085,AR,2022-10-17,1,1,0,1,1,1,1,0,0,1,0,1
101,1.19477525760866,0.0966376268727595,AR,2022-10-18,1,1,1,0,1,1,1,0,1,0,1,1
102,0.780114535221493,0.383897275662944,AR,2022-10-19,1,0,1,1,1,1,1,0,0,1,1,1
103,0.49357270587259,0.2042138600406955,AR,2022-10-20,1,1,1,1,1,1,1,0,0,1,1,1
104,1.57975804779735,0.4270285852759015,AR,2022-10-21,0,1,0,0,1,1,0,1,0,0,1,1
105,0.872023900438096,0.02952473554226525,AR,2022-10-22,1,1,0,1,1,1,1,1,0,1,0,1
106,0.261037139905687,0.0318257211180286,AR,2022-10-23,1,1,1,1,1,1,1,1,1,1,1,1
107,1.5164636845777,0.2285564766868455,AR,2022-10-24,1,1,1,1,1,1,1,0,1,1,0,1
108,1.99819123784208,0.247980689265762,AR,2022-10-25,0,1,1,1,1,1,0,0,0,0,0,1
109,0.513056899431464,0.208612571032889,AR,2022-10-26,1,1,1,1,1,1,1,0,1,1,0,1
110,0.56950479528689,0.154932110339623,AR,2022-10-27,1,1,1,1,1,1,1,0,1,1,0,1
111,0.350321849383545,0.0486984435710313,AR,2022-10-28,1,1,1,1,1,1,1,1,0,1,0,1
112,0.580407357657979,0.053450990607467,AR,2022-10-29,1,1,1,1,1,1,1,1,0,1,0,1
113,1.25125564808792,0.39707464460796,AR,2022-10-30,0,1,1,1,1,1,0,0,0,1,0,1
114,1.47044796247957,0.2718418916524485,AR,2022-10-31,1,0,1,1,1,1,1,0,0,0,0,1
115,1.16786070553607,0.3362206964894,AR,2022-11-01,1,1,0,1,1,1,1,1,0,1,0,1
116,3.54720136700781,0.208772435310423,AR,2022-11-02,1,0,1,1,0,1,1,0,0,0,0,1
117,1.98238686821592,0.1640541071893545,AR,2022-11-03,1,1,0,0,1,1,1,0,0,1,0,1
118,0.970692656009097,0.295407927985032,AR,2022-11-04,1,1,1,1,0,1,1,1,0,1,0,1
119,1.37991002388859,0.3291442869854745,AR,2022-11-05,1,0,1,1,1,1,1,0,0,1,0,1
120,1.24699089848598,0.55502238807644,AR,2022-11-06,1,0,0,1,1,1,1,0,0,1,0,1
121,0.683820531272697,0.1282145533340735,AR,2022-11-07,1,1,1,1,1,1,1,1,0,1,0,1
122,1.61292562751812,0.309978568303544,AR,2022-11-08,1,0,1,0,0,1,1,0,0,0,0,1
123,0.633134525824196,0.199633053574454,AR,2022-11-09,1,1,1,1,1,1,1,1,0,1,0,1
124,2.3848072305201,0.169311755016696,AR,2022-11-10,1,1,0,1,0,1,1,0,0,1,0,1
125,0.53308738651535,0.185001361082813,AR,2022-11-11,1,1,1,1,1,1,1,1,0,1,0,1
126,0.218589347498966,0.2016684854038615,AR,2022-11-12,1,1,1,1,1,1,1,1,1,1,1,1
127,3.12365211765857,0.2850617255489055,AZ,2022-10-02,1,0,0,1,0,1,1,1,0,0,0,1
128,2.8523044607979,0.17311248420566,AZ,2022-10-03,1,0,0,0,1,1,1,1,0,0,0,1
129,1.84879601020329,0.183582393519051,AZ,2022-10-04,1,0,0,1,1,1,1,0,0,1,0,1
130,1.40908247771818,0.0838931720900145,AZ,2022-10-05,1,1,1,1,0,1,1,0,0,1,0,1
131,1.22683572701244,0.1154562433403955,AZ,2022-10-06,1,0,1,1,1,1,1,0,0,1,1,1
132,0.98245473411824,0.1345674070408025,AZ,2022-10-07,1,0,1,1,1,1,1,0,0,1,0,1
133,2.36327419930173,0.3283240899318375,AZ,2022-10-08,1,0,0,1,0,1,1,0,0,0,0,1
134,0.400014658411905,0.1249015136784725,AZ,2022-10-09,1,1,1,1,1,1,1,0,0,0,1,1
135,2.11879553060561,0.1547509641683055,AZ,2022-10-10,1,0,1,1,1,0,1,0,1,0,0,0
136,1.63387181459207,0.07194890708609,AZ,2022-10-11,1,1,0,1,0,1,1,0,0,1,0,1
137,1.0659480872765,0.185224945151467,AZ,2022-10-12,1,1,1,1,1,1,1,0,0,1,1,1
138,1.78398550393671,0.216419863035179,AZ,2022-10-13,1,1,0,1,0,1,1,0,0,1,0,1
139,0.674115347955876,0.169547127000938,AZ,2022-10-14,1,1,1,1,1,1,1,1,0,1,0,1
140,0.723681827787935,0.0991257872694125,AZ,2022-10-15,1,1,1,1,1,1,1,1,0,1,0,1
141,0.565809196103895,0.1508164613780255,AZ,2022-10-16,1,1,1,1,1,1,1,1,1,1,1,1
142,4.46613909963818,0.121227567553897,AZ,2022-10-17,1,1,0,1,0,1,1,1,0,0,0,1
143,1.32514992741367,0.2154670678703765,AZ,2022-10-18,1,1,1,1,1,1,1,0,1,0,0,1
144,3.08764283820947,0.2710801967986095,AZ,2022-10-19,1,1,0,1,0,0,1,1,0,1,0,0
145,1.67215271882502,0.246502967298483,AZ,2022-10-20,1,1,1,1,1,1,1,0,1,0,1,1
146,1.28817423310662,0.144359700239436,AZ,2022-10-21,1,1,0,1,1,1,1,0,0,1,0,1
147,0.405451800744316,0.2988276591817935,AZ,2022-10-22,1,1,1,1,1,1,1,1,0,1,0,1
148,1.17436596524212,0.14115295795135,AZ,2022-10-23,1,1,0,1,1,1,1,0,0,1,0,1
149,1.03643043990585,0.2470795739759665,AZ,2022-10-24,1,1,1,1,1,1,1,0,1,1,0,1
150,3.33357418948602,0.2806377368165585,AZ,2022-10-25,0,1,1,0,0,1,0,0,0,0,0,1
151,2.08924510078004,0.240374067950298,AZ,2022-10-26,1,1,1,0,1,1,1,0,0,0,0,1
152,2.1586554103653,0.319678504282623,AZ,2022-10-27,1,0,0,1,1,1,1,0,0,0,0,1
153,3.32480091205506,0.226364647597298,AZ,2022-10-28,1,1,0,1,0,1,1,0,0,1,0,1
154,2.69865727695609,0.3498939920661595,AZ,2022-10-29,1,0,0,1,1,1,1,0,0,0,0,1
155,3.65894643788562,0.3589607629140975,AZ,2022-10-30,0,0,1,1,0,1,0,0,0,1,0,1
156,5.35688327118035,0.3012286388156275,AZ,2022-10-31,1,0,1,0,0,1,1,0,0,0,0,1
157,5.89661065793874,0.2826205242255985,AZ,2022-11-01,1,1,0,0,0,1,1,1,0,0,0,1
158,10.2430721899134,0.3052285327205985,AZ,2022-11-02,1,1,0,0,0,0,1,0,0,0,0,0
159,5.66733619985634,0.3634065820398965,AZ,2022-11-03,1,0,0,0,0,0,1,0,0,0,0,0
160,5.58349212214319,0.272953683121883,AZ,2022-11-04,1,1,0,1,0,0,1,0,0,0,0,0
161,9.9448927354662,0.370878319052702,AZ,2022-11-05,1,1,0,0,0,0,1,1,0,0,0,0
162,10.9279968858968,0.352584628240727,AZ,2022-11-06,1,1,0,1,0,0,1,0,0,0,0,0
163,24.2554265574812,0.3144676394085705,AZ,2022-11-07,0,1,0,0,0,1,0,1,0,0,0,1
164,12.7680846530922,0.328068527986361,AZ,2022-11-08,1,0,0,1,0,0,1,0,0,0,0,0
165,11.9088603012169,0.328793262584848,AZ,2022-11-09,0,1,0,0,0,0,0,0,0,0,0,0
166,11.2211449660581,0.338201259950212,AZ,2022-11-10,1,0,0,0,0,0,1,0,0,0,0,0
167,25.088177183736,0.4674419665625075,AZ,2022-11-11,1,0,0,0,0,0,1,0,0,0,0,0
168,16.7012855056078,0.3682163058442295,AZ,2022-11-12,1,1,0,1,0,0,1,1,0,0,0,0
169,6.82793222987566,0.145129283940827,CA,2022-10-02,0,0,0,1,1,1,0,0,0,0,0,1
170,11.8410986237812,0.1342206451500625,CA,2022-10-03,0,0,0,1,0,0,0,0,0,0,0,0
171,4.57687343234906,0.1360388693100395,CA,2022-10-04,0,0,0,0,1,0,0,0,0,0,1,0
172,6.11254779528065,0.137092587998771,CA,2022-10-05,0,0,0,1,0,1,0,0,0,0,1,1
173,8.25353202704441,0.174203163651982,CA,2022-10-06,0,0,0,1,0,1,0,0,0,0,0,1
174,5.93406862894252,0.163670781070855,CA,2022-10-07,0,0,0,1,1,0,0,0,0,1,0,0
175,2.5478655237084,0.144788026819756,CA,2022-10-08,0,1,1,1,1,1,0,0,0,1,1,1
176,4.02304760200097,0.1556036087380045,CA,2022-10-09,0,0,0,0,0,1,0,0,0,0,0,1
177,5.77673518886927,0.135791713611232,CA,2022-10-10,0,0,1,0,1,0,0,0,0,0,0,0
178,7.65273688546391,0.1874545064761845,CA,2022-10-11,0,0,0,1,0,0,0,0,0,1,0,0
179,15.142435068371,0.212640919739157,CA,2022-10-12,0,0,0,1,0,1,0,0,0,0,0,1
180,14.7436788023545,0.2098214677535145,CA,2022-10-13,0,0,0,0,0,1,0,0,0,0,0,1
181,11.5078655177424,0.204191340400694,CA,2022-10-14,0,1,0,1,0,0,0,0,0,0,0,0
182,3.85585451905423,0.1839843633876705,CA,2022-10-15,0,1,0,0,1,0,0,1,0,0,0,0
183,3.64295620344618,0.192504120657132,CA,2022-10-16,0,1,1,0,1,0,0,0,0,1,1,0
184,9.34308462414097,0.2119610354357655,CA,2022-10-17,0,0,0,1,1,0,0,0,0,0,1,0
185,13.3849602586257,0.258045949932547,CA,2022-10-18,0,0,0,0,0,1,0,0,0,0,0,1
186,19.7658026828523,0.264841806896396,CA,2022-10-19,0,0,0,1,0,0,0,0,0,0,0,0
187,5.18726590885292,0.2260282713848175,CA,2022-10-20,0,0,0,1,1,1,0,0,0,0,0,1
188,2.30282354504356,0.1925701692980565,CA,2022-10-21,0,1,1,1,1,0,0,0,0,0,0,0
189,4.49949754435031,0.244079950186557,CA,2022-10-22,0,1,0,1,0,0,0,0,0,0,0,0
190,6.24375984279442,0.254987763097288,CA,2022-10-23,0,1,1,1,0,0,0,0,0,1,0,0
191,13.0209725972725,0.286136115258406,CA,2022-10-24,0,0,0,0,1,0,0,0,0,0,0,0
192,7.7965382119679,0.277957015047056,CA,2022-10-25,1,0,0,1,0,0,1,0,0,0,0,0
193,8.62467398577733,0.279211127774554,CA,2022-10-26,0,0,0,1,1,0,0,0,0,0,0,0
194,6.86382746937079,0.2770496023231145,CA,2022-10-27,0,0,0,0,1,0,0,0,0,1,0,0
195,8.85741837543991,0.228620841615564,CA,2022-10-28,0,1,0,0,0,1,0,0,0,0,0,1
196,13.0271116483209,0.2680059452466145,CA,2022-10-29,0,0,0,1,0,0,0,0,0,0,0,0
197,18.7558417378771,0.2998182089001955,CA,2022-10-30,0,0,1,1,0,0,0,0,0,0,0,0
198,12.5533376955992,0.2914451538730575,CA,2022-10-31,0,0,1,1,0,0,0,0,0,0,1,0
199,12.2880338149679,0.2983127210882575,CA,2022-11-01,0,0,1,1,0,0,0,0,0,0,0,0
200,9.45608551225059,0.297988899463783,CA,2022-11-02,0,0,1,1,0,0,0,1,0,0,0,0
201,15.0112440404927,0.306601739953469,CA,2022-11-03,0,0,1,1,0,0,0,0,0,0,0,0
202,24.914983038671,0.2920951382745955,CA,2022-11-04,0,0,0,1,0,0,0,0,0,0,0,0
203,16.9522634029207,0.3191596523140075,CA,2022-11-05,0,0,0,0,0,0,0,0,0,0,0,0
204,16.0762568756777,0.3192352582658085,CA,2022-11-06,0,0,1,1,0,0,0,0,0,0,0,0
205,38.8422237227566,0.320727062574181,CA,2022-11-07,0,0,0,0,0,0,0,0,0,0,0,0
206,37.5911130344723,0.3273012313731405,CA,2022-11-08,0,0,0,1,0,0,0,0,0,0,0,0
207,32.8596273940113,0.31428071970697,CA,2022-11-09,0,1,0,1,0,0,0,0,0,1,0,0
208,23.867396662575,0.3234698635082465,CA,2022-11-10,0,0,0,0,0,0,0,0,0,0,0,0
209,27.1533080280429,0.3303968113446875,CA,2022-11-11,0,0,0,0,0,0,0,0,0,0,0,0
210,37.0275449860518,0.33941064710159,CA,2022-11-12,0,0,0,0,0,0,0,0,0,0,0,0
211,0.196993062443853,0.0125804693637669,CO,2022-10-02,1,1,1,1,1,1,1,1,0,0,1,1
212,0.666844659398097,0.075651856984491,CO,2022-10-03,1,1,1,1,1,1,1,1,1,1,1,1
213,0.312182843403495,0.01486536181857845,CO,2022-10-04,1,1,1,1,1,1,1,1,0,1,0,1
214,0.570746436301765,0.104805747350367,CO,2022-10-05,1,1,1,1,1,1,1,0,0,1,1,1
215,0.592598991269384,0.1168307131426565,CO,2022-10-06,1,1,1,1,1,1,1,1,0,1,0,1
216,1.41333639171104,0.2800969445462825,CO,2022-10-07,1,1,0,0,1,1,1,1,0,0,0,1
217,0.699082333664449,0.216586632066489,CO,2022-10-08,1,0,1,1,1,1,1,0,0,1,1,1
218,1.48320498220432,0.51480705971143,CO,2022-10-09,1,0,0,1,1,1,1,1,0,1,0,1
219,2.23428806680654,0.244063235366867,CO,2022-10-10,1,0,0,1,1,1,1,0,0,1,0,1
220,2.84652892381804,0.2650091155940025,CO,2022-10-11,1,0,0,0,1,1,1,0,0,0,1,1
221,0.958887328614974,0.1455358921050085,CO,2022-10-12,1,1,1,0,1,1,1,0,0,1,0,1
222,1.02066446401796,0.2569484885073955,CO,2022-10-13,1,1,1,1,1,1,1,0,0,1,1,1
223,1.17131768971912,0.251904293394221,CO,2022-10-14,0,1,1,1,1,1,0,1,1,1,0,1
224,0.996192737924908,0.27359791121142,CO,2022-10-15,1,1,1,1,0,1,1,1,0,1,0,1
225,1.09619469460035,0.1801886191475855,CO,2022-10-16,0,1,1,1,1,1,0,1,0,1,0,1
226,1.84454012853824,0.0651504091127925,CO,2022-10-17,1,1,0,1,0,1,1,1,0,0,0,1
227,0.727896117495525,0.2021996977708945,CO,2022-10-18,1,1,1,1,1,1,1,1,0,1,0,1
228,0.664884548719826,0.199967037588884,CO,2022-10-19,1,1,1,1,1,1,1,0,1,0,0,1
229,1.68102692885768,0.306158971923574,CO,2022-10-20,1,1,1,0,1,1,1,0,0,0,1,1
230,0.932554881181456,0.3528850448355915,CO,2022-10-21,1,1,1,0,1,1,1,1,1,0,0,1
231,0.268062187822518,0.223520450514206,CO,2022-10-22,1,1,1,1,1,1,1,1,0,1,0,1
232,0.146029938720963,0.1328511888263875,CO,2022-10-23,1,1,1,1,1,1,1,1,1,1,1,1
233,2.2465695468577,0.2763873936007475,CO,2022-10-24,1,1,1,1,0,0,1,1,0,0,0,0
234,3.70311513750273,0.3055080189439435,CO,2022-10-25,1,0,1,0,0,1,1,0,0,0,0,1
235,1.63684579447865,0.223870477520225,CO,2022-10-26,1,1,0,1,1,1,1,0,0,1,0,1
236,3.00017459441512,0.3497997988309045,CO,2022-10-27,0,0,1,1,0,1,0,0,0,1,0,1
237,2.16247870706176,0.3143423086455,CO,2022-10-28,1,1,1,0,0,1,1,0,0,0,0,1
238,0.482355549514034,0.250756420533742,CO,2022-10-29,1,1,1,1,1,1,1,1,0,0,1,1
239,1.4757326356513,0.259780442128779,CO,2022-10-30,1,1,0,1,0,1,1,0,0,1,1,1
240,0.996417873476027,0.2875011383293305,CO,2022-10-31,1,1,1,1,1,1,1,0,0,1,0,1
241,2.51921278406232,0.326307498497242,CO,2022-11-01,1,0,1,1,0,1,1,0,0,1,0,1
242,2.67034208873782,0.3608555046823495,CO,2022-11-02,1,0,1,0,0,1,1,0,0,0,0,1
243,4.44860728265247,0.33000754628916,CO,2022-11-03,1,1,0,0,0,1,1,0,0,0,0,1
244,4.4681399101508,0.352976388164636,CO,2022-11-04,1,0,0,1,0,1,1,0,0,0,0,1
245,4.26720208345181,0.523676059818275,CO,2022-11-05,1,0,1,0,0,0,1,0,0,0,0,0
246,2.044452934096,0.325091016023296,CO,2022-11-06,1,0,1,1,1,1,1,0,1,0,0,1
247,4.11829128373707,0.3012911709827695,CO,2022-11-07,1,1,0,1,0,1,1,1,0,1,0,1
248,6.18516450216222,0.3476841453509825,CO,2022-11-08,1,0,0,1,0,1,1,0,0,1,0,1
249,4.42189835077899,0.3028581781840095,CO,2022-11-09,1,1,0,1,0,1,1,1,0,1,0,1
250,7.99666524810816,0.409303312833745,CO,2022-11-10,1,1,0,1,0,0,1,0,0,0,0,0
251,4.35188963133177,0.44199282043443,CO,2022-11-11,1,0,0,0,0,1,1,0,0,0,0,1
252,1.82041768235783,0.284084501121852,CO,2022-11-12,1,0,1,1,1,1,1,0,0,1,0,1
253,0.83320615725339,0.161598446629967,CT,2022-10-02,1,1,1,1,1,1,1,1,0,1,0,1
254,1.9724981442826,0.188537790538339,CT,2022-10-03,1,1,1,1,1,0,1,0,0,0,0,0
255,2.13685955435273,0.096986471909976,CT,2022-10-04,1,0,0,1,1,1,0,0,0,0,0,1
256,0.613984310288769,0.1605369508377705,CT,2022-10-05,1,1,1,1,1,1,1,0,1,1,0,1
257,1.30575315902548,0.218343187216469,CT,2022-10-06,1,1,1,1,1,1,1,1,0,1,0,1
258,1.38188295322608,0.1405165628336125,CT,2022-10-07,1,1,1,1,1,1,1,0,0,1,0,1
259,0.794232778764455,0.123714099173602,CT,2022-10-08,1,1,1,1,1,1,1,0,0,1,0,1
