...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23H_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23H_95_CI,X24A_95_CI,other_95_CI
82,NA,NA,AL,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,0.895668386724837,0.54085181012664,AL,2024-01-26,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1
84,NA,NA,AL,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,AR,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,1.83474489859984,0.4991988485515805,AR,2023-12-18,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1
87,1.29996800483252,0.4096686478688955,AR,2023-12-19,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1
88,NA,NA,AR,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,2.29612381245945,0.47550292181269,AR,2023-12-21,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1
90,1.41976902974475,0.4495385961790115,AR,2023-12-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
91,NA,NA,AR,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0.728308062858704,0.3779732215290685,AR,2023-12-27,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
96,2.10233248428617,0.4279439448059785,AR,2023-12-28,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1
97,NA,NA,AR,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,0.101467192544768,0.0822490942920995,AR,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102,0.520332659003208,0.074528518496134,AR,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,1.10153298167226,0.32359168925534,AR,2024-01-04,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1
104,0.0758556576660812,0.0607459886332005,AR,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,NA,NA,AR,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,1.12053887902946,0.783146087121435,AR,2024-01-10,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
110,0.131558348283946,0.0311785244069264,AR,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111,0.977768955886546,0.415661684326024,AR,2024-01-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
112,NA,NA,AR,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,NA,NA,AR,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,NA,NA,AR,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,NA,NA,AR,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.0147400226548132,0.01157888578627285,AR,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,NA,NA,AR,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0.00992082125137617,0.00780940582865645,AR,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,NA,NA,AR,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,0.0275842296019036,0.00597492531871095,AR,2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,NA,NA,AR,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.20679256634036,0.271506208449427,AZ,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1
128,4.36865409304734,0.405556183613126,AZ,2023-12-18,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
129,3.62714980037765,0.373562793807513,AZ,2023-12-19,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1
130,0.914358280798694,0.3411784801851645,AZ,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
131,1.83676851657876,0.3947675752839185,AZ,2023-12-21,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1
132,0.935398579396467,0.3813500266332725,AZ,2023-12-22,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0
133,1.30878869229047,0.3576323037688805,AZ,2023-12-23,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
134,2.12109952419168,0.330281427938771,AZ,2023-12-24,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1
135,1.9918033460254,0.3434647590554215,AZ,2023-12-25,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1
136,3.90503986200044,0.311859739624089,AZ,2023-12-26,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0
137,1.85096459465797,0.322748248882532,AZ,2023-12-27,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
138,1.03374988589665,0.3123702288523005,AZ,2023-12-28,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1
139,0.744868232077249,0.34146056154543,AZ,2023-12-29,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
140,0.549517998165042,0.138344917354936,AZ,2023-12-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,1.03263055575752,0.1821158504199615,AZ,2023-12-31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
142,2.76857048450192,0.3041186228891725,AZ,2024-01-01,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1
143,2.49994455854841,0.3014891388048885,AZ,2024-01-02,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0
144,0.90192586682351406,0.3153974747962855,AZ,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0
145,0.788042729386411,0.2310277098113895,AZ,2024-01-04,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
146,0.379772659706722,0.2364844725131785,AZ,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147,0.994200335763988,0.13428043153826,AZ,2024-01-06,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1
148,1.26294562113303,0.065240822924507,AZ,2024-01-07,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
149,1.36382113235159,0.169758476205651,AZ,2024-01-08,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
150,1.2802933826207,0.1868341206134895,AZ,2024-01-09,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0
151,0.210329823595684,0.0472958560463775,AZ,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
152,1.90469391641947,0.328856318265264,AZ,2024-01-11,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1
153,0.837022237079126,0.219722992321969,AZ,2024-01-12,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
154,0.853445977358807,0.159951273458593,AZ,2024-01-13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
155,2.14288351855788,0.248345069804821,AZ,2024-01-14,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
156,2.67479293539892,0.1761823220141075,AZ,2024-01-15,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
157,0.1083050129333,0.0235881342375133,AZ,2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
158,1.42755832382247,0.1802370449466815,AZ,2024-01-17,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
159,0.867706187249137,0.223887803296744,AZ,2024-01-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
160,0.253633930785897,0.0163066081326088,AZ,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
161,0.60878447712965,0.2087286193771325,AZ,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
162,2.6688264705208,0.2057726862946645,AZ,2024-01-21,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0
163,1.29655641160166,0.059154684462059,AZ,2024-01-22,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
164,0.875792849509919,0.075145023628114,AZ,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
165,2.80794101390235,0.350913658620797,AZ,2024-01-24,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1
166,0.0769924469660335,0.0075529426009593,AZ,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167,1.17981197244585,0.45546418989043,AZ,2024-01-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
168,1.38565567985333,0.132942117445136,AZ,2024-01-27,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0
169,0.703441984876832,0.261113628011767,CA,2023-12-17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
170,2.16266794574708,0.316219046589844,CA,2023-12-18,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1
171,1.75675211867687,0.318517811955169,CA,2023-12-19,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
172,1.94182437518017,0.34462494659758097,CA,2023-12-20,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0
173,6.65811833836648,0.334215209399095,CA,2023-12-21,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0
174,1.88769040999327,0.2600047439761375,CA,2023-12-22,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1
175,0.586420087981073,0.273211847587547,CA,2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
176,1.71614660258743,0.231574096853846,CA,2023-12-24,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0
177,0.860342387204776,0.40892267857262,CA,2023-12-25,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
178,1.82288716919768,0.283632907841924,CA,2023-12-26,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0
179,3.69628917419417,0.3830819153708835,CA,2023-12-27,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0
180,1.6233846627554,0.2354940591177865,CA,2023-12-28,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1
181,2.26827654516627,0.2258647932406055,CA,2023-12-29,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1
182,1.29679074000784,0.3415575985423635,CA,2023-12-30,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1
183,0.319397779111927,0.074306155072313,CA,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
184,0.353246262097224,0.2328857905353305,CA,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
185,1.53579964926776,0.275554692948284,CA,2024-01-02,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1
186,1.59410929216066,0.2460403018041995,CA,2024-01-03,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0
