...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI
43,0.0303233267451659,0.02200553127837305,AL,2022-09-18,1,1,1,1,1,1,1,1,1,1
44,0.552930866350704,0.2568432876886255,AL,2022-09-19,1,1,1,1,1,0,0,1,1,1
45,0.305945874233562,0.0216656944268682,AL,2022-09-20,1,1,1,1,1,0,0,1,1,1
46,0.288284265015657,0.1225604295835085,AL,2022-09-21,1,1,1,1,1,1,1,1,1,1
47,0.332351685611575,0.1630497428518065,AL,2022-09-22,1,1,1,1,1,0,0,1,1,1
48,1.93469622234202,0.287266740337569,AL,2022-09-23,0,0,1,1,1,0,0,1,1,1
49,0.207489113580192,0.0211132785677117,AL,2022-09-24,1,1,1,1,1,0,0,1,1,1
50,0.44645240636457,0.1988116539797715,AL,2022-09-25,1,1,1,1,1,0,0,1,1,1
51,0.440517838859316,0.198915249340523,AL,2022-09-26,1,1,1,1,1,0,0,1,1,1
52,0.595830762627698,0.258405393546551,AL,2022-09-27,1,1,1,1,1,0,1,1,0,1
53,0.430278808723618,0.02077778754079075,AL,2022-09-28,1,1,1,1,1,1,0,1,0,1
54,0.583746338490889,0.2586770708661395,AL,2022-09-29,1,1,1,1,1,0,0,1,1,1
55,0.0989172162963486,0.02071771064502815,AL,2022-09-30,1,1,1,1,1,1,0,1,0,1
56,1.33381830024088,0.3065221691891115,AL,2022-10-01,0,0,1,1,1,0,0,1,1,1
57,0.209250910210387,0.0207502154352992,AL,2022-10-02,1,1,1,1,1,1,1,1,1,1
58,0.0296808212337661,0.0208077681728619,AL,2022-10-03,1,1,1,1,1,1,1,1,1,1
59,NA,NA,AL,2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.102121841966689,0.0210222814985939,AL,2022-10-05,1,1,1,1,1,1,1,1,1,1
61,NA,NA,AL,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,AL,2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,0.117400562347201,0.0216598465095793,AL,2022-10-08,1,1,1,1,1,1,1,1,1,1
64,0.227118373768042,0.0219796501625406,AL,2022-10-09,1,1,1,1,1,0,0,1,1,1
65,0.121921799650662,0.02236540396209985,AL,2022-10-10,1,1,1,1,1,1,1,1,1,1
66,0.253729687676248,0.0228262307519232,AL,2022-10-11,1,1,1,1,1,1,1,1,1,1
67,1.81529414795769,0.402832886525936,AL,2022-10-12,1,0,1,0,1,0,0,1,0,1
68,0.448759018264692,0.1648560139121885,AL,2022-10-13,1,1,1,1,1,0,0,1,1,1
69,0.423844117966941,0.02477268133221895,AL,2022-10-14,1,1,1,1,1,1,0,1,0,1
70,0.046740394562133,0.0256562953241782,AL,2022-10-15,1,1,1,1,1,0,0,1,1,1
71,0.87136236989762,0.1834772263572995,AL,2022-10-16,1,1,0,1,1,1,0,0,0,1
72,0.963333076849283,0.416889651365705,AL,2022-10-17,1,1,0,1,1,1,0,0,1,1
73,0.0627524174880343,0.0292710335962645,AL,2022-10-18,1,1,1,1,1,1,1,1,1,1
74,0.207163351151753,0.0308773623863546,AL,2022-10-19,1,1,1,1,1,1,1,1,1,1
75,0.073382353723959,0.0327326417553863,AL,2022-10-20,1,1,1,1,1,1,1,1,1,1
76,0.0799756860486705,0.0348713120471713,AL,2022-10-21,1,1,1,1,1,1,1,1,1,1
77,0.0842409541510374,0.03733181121374995,AL,2022-10-22,1,1,1,1,1,1,1,1,1,1
78,0.276368600296729,0.0401567419519986,AL,2022-10-23,1,1,1,1,1,1,1,1,1,1
79,0.103440119476536,0.0433929558824337,AL,2022-10-24,1,1,1,1,1,1,1,1,1,1
80,0.320212833538222,0.04709152909824025,AL,2022-10-25,1,1,1,1,1,1,0,1,0,1
81,0.759655504252105,0.3575304882152415,AL,2022-10-26,1,1,1,1,1,1,1,1,1,1
82,2.02932017159657,0.74227042095098,AL,2022-10-27,1,0,0,1,1,1,1,0,0,1
83,NA,NA,AL,2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,0.383320693557989,0.3242187052733685,AL,2022-10-29,1,1,1,1,1,1,0,1,0,1
85,0.935691009976116,0.1864230752690455,AR,2022-09-18,0,1,1,1,1,0,0,1,1,1
86,1.48553938035474,0.1178618635346165,AR,2022-09-19,1,1,0,1,0,0,0,0,1,0
87,0.627564368069293,0.079930011966165,AR,2022-09-20,1,1,1,1,1,0,0,1,1,1
88,1.79950456871701,0.1193378420505945,AR,2022-09-21,1,1,1,1,0,0,1,1,1,0
89,0.554750176815465,0.064131954386363,AR,2022-09-22,1,1,1,1,1,0,0,1,1,1
90,0.548353294078786,0.2076973617012615,AR,2022-09-23,1,1,1,1,1,0,0,1,1,1
91,0.0194580936604273,0.01226861180901665,AR,2022-09-24,1,1,1,1,1,1,1,1,1,1
92,0.0725340681239666,0.0125115394392028,AR,2022-09-25,1,1,1,1,1,0,0,1,1,1
93,1.57819203405169,0.064242534209555,AR,2022-09-26,0,1,1,1,0,0,0,1,1,0
94,0.56175048033213,0.068511867027084,AR,2022-09-27,1,1,1,1,1,0,0,1,1,1
95,0.586268541398468,0.0948861868324505,AR,2022-09-28,1,1,1,1,1,0,0,1,0,1
96,1.46639525968102,0.01391844836403685,AR,2022-09-29,0,0,1,1,1,0,0,1,1,1
97,1.14902491806345,0.233832187381604,AR,2022-09-30,0,1,1,1,1,0,0,1,1,1
98,0.0827176082505985,0.0149990158204521,AR,2022-10-01,1,1,1,1,1,1,1,1,1,1
99,0.374439965143049,0.0156740009789787,AR,2022-10-02,1,1,1,1,1,0,0,1,1,1
100,1.25698016947807,0.178788813835328,AR,2022-10-03,0,1,1,1,1,0,0,1,0,1
101,0.700996060323177,0.189628968293257,AR,2022-10-04,1,1,1,1,1,0,0,1,0,1
102,3.11968604077715,0.0184464468136285,AR,2022-10-05,0,0,1,1,1,0,0,1,1,1
103,0.443024965751152,0.01969666883992695,AR,2022-10-06,1,1,1,1,1,1,1,1,1,1
104,1.73218700005712,0.1923615591007105,AR,2022-10-07,1,1,1,1,0,0,1,1,1,0
105,0.439042375547411,0.144793223483915,AR,2022-10-08,1,1,1,1,1,1,1,1,1,1
106,0.238449096537993,0.02486873803618795,AR,2022-10-09,1,1,1,1,1,1,1,1,1,1
107,0.85234132717309,0.0272076376751466,AR,2022-10-10,1,0,1,1,1,1,1,1,1,1
108,1.3675206611266,0.1087240255239275,AR,2022-10-11,1,1,1,1,1,0,1,1,0,1
109,0.511845712456753,0.1731604290504135,AR,2022-10-12,1,1,1,1,1,0,0,1,1,1
110,0.560293632788296,0.1519269304307465,AR,2022-10-13,1,1,1,1,1,0,0,1,1,1
111,0.574373669985614,0.2111714675990875,AR,2022-10-14,1,1,1,1,1,1,1,1,1,1
112,0.629717130435739,0.269084290722693,AR,2022-10-15,1,1,1,1,1,1,1,1,1,1
113,0.597153838308925,0.2161078276296095,AR,2022-10-16,1,1,1,1,1,1,0,1,0,1
114,0.97030468607693,0.2411803831304915,AR,2022-10-17,0,1,1,1,1,0,0,1,0,1
115,1.9704596038809301,0.129482445325725,AR,2022-10-18,1,0,0,0,1,0,1,0,1,1
116,0.744778880747692,0.3824467294996875,AR,2022-10-19,0,1,1,1,1,1,1,1,1,1
117,0.716721587460023,0.2347157275996065,AR,2022-10-20,1,1,1,1,1,0,0,1,1,1
118,1.39342886926226,0.4202499064258845,AR,2022-10-21,1,1,0,1,0,1,0,0,0,0
119,1.89290434277,0.108630610959727,AR,2022-10-22,1,0,1,0,1,1,0,1,0,1
120,0.720941601534845,0.1226276279642795,AR,2022-10-23,1,1,1,1,1,0,0,1,1,1
121,2.31338065801072,0.2518062464076215,AR,2022-10-24,0,1,1,1,1,0,0,0,0,1
122,3.2186766734162,0.2854829471494205,AR,2022-10-25,1,1,1,0,0,0,1,1,0,0
123,1.04738260805139,0.296226506911042,AR,2022-10-26,1,1,1,1,1,0,0,1,1,1
124,1.74594331182083,0.2722197166477485,AR,2022-10-27,1,0,1,0,1,0,1,1,0,1
125,1.08218357552955,0.2156822833793215,AR,2022-10-28,1,0,1,1,1,0,0,1,1,1
126,1.61474702497665,0.238844176575712,AR,2022-10-29,1,0,1,0,1,1,1,1,1,1
127,0.818095465161179,0.087197127973779,AZ,2022-09-18,1,1,1,0,1,1,0,1,0,1
128,3.12998175368061,0.130425952123306,AZ,2022-09-19,0,0,1,1,1,0,0,0,0,0
129,0.767509736400195,0.0648996431966185,AZ,2022-09-20,1,1,1,0,1,0,0,1,0,1
130,3.68345688576507,0.204194349971078,AZ,2022-09-21,0,0,0,1,1,0,0,0,1,1
131,1.05997846795107,0.106179453223493,AZ,2022-09-22,1,1,1,1,1,0,0,0,0,1
132,1.00946959306195,0.004916230979193305,AZ,2022-09-23,1,0,1,1,1,0,0,0,1,1
133,0.158882095812534,0.0050812346609371,AZ,2022-09-24,1,1,1,1,1,0,0,1,0,1
134,0.966838594802489,0.096563719042407,AZ,2022-09-25,0,1,1,1,1,0,0,1,1,1
135,1.24639583433321,0.08252204906816,AZ,2022-09-26,1,1,1,1,0,1,1,0,1,0
136,2.21893687032043,0.1046939663743265,AZ,2022-09-27,1,1,0,1,1,0,0,0,1,1
137,1.2712256636347,0.1153692327961685,AZ,2022-09-28,0,1,1,1,1,0,0,0,0,1
138,1.54518169830181,0.15407831027182,AZ,2022-09-29,1,0,0,1,0,0,0,0,1,0
139,0.507233303013161,0.0073104463531017,AZ,2022-09-30,1,1,1,1,1,0,0,1,0,1
140,0.574210978760942,0.0689447560192075,AZ,2022-10-01,1,1,1,1,1,1,1,1,1,1
141,3.61746888301506,0.2878975742029005,AZ,2022-10-02,0,0,1,0,1,0,0,1,0,1
142,4.09100773388829,0.174327949824518,AZ,2022-10-03,0,0,0,1,1,0,0,0,0,1
143,2.29608544840521,0.185924365768872,AZ,2022-10-04,0,0,1,1,1,0,0,1,0,1
144,1.31917695590764,0.0848662981861855,AZ,2022-10-05,0,1,1,1,1,0,0,0,0,1
145,1.30575079398112,0.1174423799770815,AZ,2022-10-06,0,1,1,1,1,0,0,1,1,1
146,1.18305897781387,0.1358705759423855,AZ,2022-10-07,0,1,1,1,1,0,0,1,0,1
147,2.64847367399453,0.32877186433891,AZ,2022-10-08,0,0,1,0,1,0,0,1,0,1
148,0.406172592791905,0.1236053037187975,AZ,2022-10-09,1,1,1,1,1,1,1,0,0,1
149,2.58185573333242,0.1539872226628565,AZ,2022-10-10,1,1,1,1,0,0,0,0,0,0
150,1.40945748368268,0.076490254550177,AZ,2022-10-11,1,1,1,0,1,0,0,1,0,1
151,1.19603425330095,0.183778510539784,AZ,2022-10-12,1,1,1,1,1,0,1,0,1,1
152,2.14563523517892,0.212744607797233,AZ,2022-10-13,1,0,1,0,1,0,0,1,0,1
153,0.775406494777462,0.1712413012616695,AZ,2022-10-14,1,1,1,1,1,0,0,1,0,1
154,0.60702150411766,0.104792343557785,AZ,2022-10-15,1,1,1,1,1,1,0,1,0,1
155,0.552091075765334,0.152330922091255,AZ,2022-10-16,1,1,1,1,1,0,0,1,0,1
156,3.35412640337438,0.1304846048939885,AZ,2022-10-17,1,0,1,0,1,1,0,1,0,1
157,1.66172535490545,0.2132110549201925,AZ,2022-10-18,1,1,1,1,1,0,0,1,0,1
158,3.26899734644043,0.262468340586571,AZ,2022-10-19,1,0,1,0,0,0,0,0,0,0
159,1.83559652414805,0.2410246353985695,AZ,2022-10-20,1,1,1,1,1,0,0,0,0,1
160,1.16590392953665,0.1614831385430665,AZ,2022-10-21,1,1,1,1,1,1,0,1,0,1
161,0.39823424253466,0.2729256145273615,AZ,2022-10-22,1,1,1,1,1,1,0,1,0,1
162,1.09354909301785,0.1711341692418025,AZ,2022-10-23,1,1,1,1,1,1,0,1,0,1
163,1.24577229669731,0.249479223954954,AZ,2022-10-24,1,1,1,1,1,1,0,0,0,1
164,3.64612141018116,0.2973463842020495,AZ,2022-10-25,0,1,0,0,0,0,0,0,0,0
165,2.29498158900934,0.259784696289182,AZ,2022-10-26,1,1,0,1,1,1,0,0,0,1
166,2.35880992051012,0.315795492695019,AZ,2022-10-27,0,0,1,1,1,0,0,0,0,1
167,3.25575697634132,0.265471944759275,AZ,2022-10-28,1,0,1,0,1,0,0,1,1,1
168,2.88789508300209,0.3575915504105195,AZ,2022-10-29,0,1,1,1,1,0,0,0,1,1
169,7.41138817146932,0.093480289712111,CA,2022-09-18,1,0,0,1,0,0,0,0,0,0
170,8.65169072077899,0.0873038955672645,CA,2022-09-19,0,0,0,0,0,0,0,0,0,0
171,3.34674356124433,0.070677788110902,CA,2022-09-20,0,1,1,0,1,0,0,0,0,1
172,9.31317450441061,0.1169408955963495,CA,2022-09-21,0,0,1,1,0,0,0,0,1,0
173,1.62247369697294,0.07739645841325,CA,2022-09-22,1,1,1,1,0,0,0,1,0,0
174,2.89365907727112,0.070708957570625,CA,2022-09-23,0,1,1,0,0,0,0,1,0,0
175,9.78043241745979,0.1210194909684625,CA,2022-09-24,0,0,0,0,0,0,0,0,0,0
176,9.72084931016014,0.1187859015364235,CA,2022-09-25,0,0,1,1,0,0,0,0,0,0
177,7.74242481330292,0.0915799657419975,CA,2022-09-26,1,0,1,1,0,0,0,1,0,0
178,10.4849325998912,0.1301751375732195,CA,2022-09-27,0,0,1,0,0,0,0,0,0,0
179,3.77515957310997,0.096612708588245,CA,2022-09-28,0,0,1,1,1,0,0,0,0,1
180,7.15740524193828,0.123718820097567,CA,2022-09-29,0,0,0,0,1,0,0,0,0,1
181,12.8497819151725,0.1556084175069895,CA,2022-09-30,0,0,1,1,0,0,0,0,0,0
182,8.27168625240412,0.1222989581867355,CA,2022-10-01,0,0,1,1,0,0,0,1,0,0
183,8.70857276040794,0.146171850585739,CA,2022-10-02,0,0,1,1,0,0,0,1,0,0
184,15.1506861595223,0.1353049529330195,CA,2022-10-03,0,0,1,0,0,0,0,0,0,0
185,5.59194878359844,0.1362221792578325,CA,2022-10-04,0,0,0,1,0,0,0,0,1,0
186,7.78399081607627,0.1380715444650715,CA,2022-10-05,0,0,1,0,0,0,0,0,0,0
187,9.33907079205613,0.176089990508709,CA,2022-10-06,0,0,1,0,0,0,0,1,0,0
188,7.32008742261397,0.164443029666099,CA,2022-10-07,0,0,1,1,0,0,0,0,0,0
189,2.99240766097808,0.145212551118022,CA,2022-10-08,1,0,1,1,0,0,0,0,0,0
190,4.90600313788304,0.1564235020018525,CA,2022-10-09,0,0,0,0,0,0,0,0,0,0
191,7.66297428257342,0.1362092931201585,CA,2022-10-10,0,1,0,1,0,0,0,0,0,0
192,8.23483566519994,0.1877881508071955,CA,2022-10-11,0,0,1,1,0,0,0,1,0,0
193,15.6620750280025,0.213126461951853,CA,2022-10-12,0,0,1,1,0,0,0,0,1,0
194,15.9356443477952,0.210584160203939,CA,2022-10-13,0,0,0,0,0,0,0,0,0,0
195,10.4798541740652,0.2035822419238045,CA,2022-10-14,1,0,1,1,0,1,0,0,0,0
196,4.90204546874077,0.1844078820426175,CA,2022-10-15,0,1,0,0,0,0,0,0,0,0
197,4.06632376931286,0.1924576315171085,CA,2022-10-16,0,1,0,1,0,0,0,0,0,0
198,10.7009342860199,0.212514482815936,CA,2022-10-17,0,0,0,0,0,0,0,0,0,0
199,11.5279178916631,0.256333813923035,CA,2022-10-18,0,0,0,1,0,0,0,0,0,0
200,17.4141822910626,0.2631494869318005,CA,2022-10-19,0,0,0,1,0,0,0,0,0,0
201,6.14617943844343,0.2270302214643325,CA,2022-10-20,0,1,1,0,0,0,0,1,0,0
202,4.22843837651821,0.1955044335230315,CA,2022-10-21,1,1,1,0,0,0,1,0,0,0
203,2.95388894361177,0.2420181292590405,CA,2022-10-22,1,1,1,1,0,1,0,0,0,0
204,8.85443899170376,0.2596521505212915,CA,2022-10-23,0,1,1,0,0,0,1,1,0,0
205,12.0779437954423,0.28510098966223,CA,2022-10-24,0,0,0,0,0,0,0,0,0,0
206,4.30161357708917,0.2731176188904655,CA,2022-10-25,0,0,1,1,0,0,0,0,0,0
207,10.4539537341999,0.2813931172316455,CA,2022-10-26,0,1,1,0,0,0,0,0,0,0
208,10.4408521362029,0.2809295982733205,CA,2022-10-27,0,1,0,0,0,0,0,0,0,0
209,16.1177370736026,0.2440297986085615,CA,2022-10-28,0,0,0,0,0,0,0,0,0,0
210,24.9687967131649,0.2840328255102825,CA,2022-10-29,0,0,1,0,0,0,0,0,0,0
211,0.735496162793818,0.2162521325670225,CO,2022-09-18,0,1,1,1,1,0,1,0,1,1
212,0.775624150496503,0.04209259948629025,CO,2022-09-19,1,1,1,1,1,0,0,1,1,1
213,2.3551453814565,0.221153556773872,CO,2022-09-20,1,0,1,0,1,1,0,1,0,1
214,1.27834259929212,0.1662869437051595,CO,2022-09-21,1,0,1,1,1,1,0,1,0,1
215,1.21772301724764,0.1745688220274495,CO,2022-09-22,0,1,1,1,1,0,0,1,1,1
216,0.725945060605321,0.074203349779257,CO,2022-09-23,1,1,1,1,1,0,0,1,0,1
217,0.868923526089556,0.2852220263802155,CO,2022-09-24,0,1,1,1,1,0,0,1,1,1
218,0.565214348871054,0.1470894161775965,CO,2022-09-25,1,1,1,1,1,1,1,1,1,1
219,0.574196464980613,0.113424160257842,CO,2022-09-26,1,1,1,1,1,0,0,1,1,1
220,0.733362064406602,0.0106497981157862,CO,2022-09-27,1,1,1,1,1,1,1,1,1,1
221,1.1601468082981,0.0115710237112246,CO,2022-09-28,1,0,1,1,1,1,1,1,1,1
222,1.01125117255766,0.0532951778638465,CO,2022-09-29,1,1,1,1,1,1,0,0,0,1
223,0.566634741648918,0.129328848299733,CO,2022-09-30,1,1,1,1,1,0,0,1,0,1
224,0.202209587622632,0.0155287266790721,CO,2022-10-01,1,1,1,1,1,1,1,1,1,1
225,0.222120913819194,0.0173605775251799,CO,2022-10-02,1,1,1,1,1,1,1,1,1,1
226,0.82540895097840306,0.080164131144137,CO,2022-10-03,1,1,1,1,1,0,0,1,0,1
227,0.374586534090024,0.0220508641642543,CO,2022-10-04,1,1,1,1,1,0,0,1,0,1
228,0.71445913183166,0.110797513760823,CO,2022-10-05,1,1,1,1,1,0,1,1,0,1
229,0.727419878510076,0.123803977718925,CO,2022-10-06,1,1,1,1,1,0,1,1,0,1
230,1.32463940620505,0.2758031816941805,CO,2022-10-07,1,0,0,1,1,0,0,0,0,1
231,0.752623899019022,0.2224820573334555,CO,2022-10-08,0,1,1,1,1,0,0,1,1,1
232,1.39177338223909,0.4842680429665935,CO,2022-10-09,0,0,1,1,1,0,1,1,0,1
233,2.03031426354049,0.2410276925084485,CO,2022-10-10,0,1,1,1,1,0,1,1,0,1
234,2.84105924130253,0.266647187888358,CO,2022-10-11,0,0,0,1,1,0,0,0,0,1
235,1.15812228422806,0.165851294033323,CO,2022-10-12,1,1,0,1,1,1,0,0,0,1
236,0.836002032919358,0.250899508411767,CO,2022-10-13,1,1,1,1,1,0,0,1,1,1
237,1.27446098788397,0.260395838636706,CO,2022-10-14,1,1,1,1,0,0,0,0,0,0
238,0.690514167140868,0.2502330649297425,CO,2022-10-15,1,1,1,1,1,1,0,1,0,1
239,1.37471114781272,0.2153423507295295,CO,2022-10-16,1,1,1,0,0,1,0,1,0,0
240,2.54205641815993,0.120094788226507,CO,2022-10-17,1,0,1,0,1,0,0,1,0,1
241,1.42122133217656,0.2218267693754305,CO,2022-10-18,1,1,1,1,1,0,0,1,0,1
242,0.827110938966825,0.212588581988516,CO,2022-10-19,1,1,1,1,1,0,0,1,0,1
243,1.90756753029762,0.332386012945755,CO,2022-10-20,1,1,0,0,1,1,0,0,0,1
244,0.896767476701034,0.3569388178898145,CO,2022-10-21,1,1,0,1,1,0,1,0,1,1
245,0.300270847279402,0.2383345228651265,CO,2022-10-22,1,1,1,1,1,1,0,1,0,1
246,0.284742227446789,0.2325657675157195,CO,2022-10-23,1,1,1,1,1,1,0,1,0,1
247,4.13806280226458,0.3285447847277285,CO,2022-10-24,1,0,0,0,0,0,0,1,0,0
248,6.23659030185858,0.359747839772908,CO,2022-10-25,0,0,0,0,1,0,0,0,0,1
249,3.73168995246873,0.2771574247187405,CO,2022-10-26,1,0,1,0,1,1,0,1,0,1
250,4.49141955950502,0.404175551937899,CO,2022-10-27,0,1,1,0,0,0,0,1,0,0
251,3.82265011979185,0.3906546985516315,CO,2022-10-28,0,0,0,0,1,0,0,0,0,1
252,0.557499650738414,0.2658023451226745,CO,2022-10-29,1,1,1,1,1,1,0,0,1,1
253,2.82208018112414,0.2011635808539835,CT,2022-09-18,0,0,1,1,1,0,0,0,1,1
254,0.943942406587783,0.1172029959536665,CT,2022-09-19,1,1,1,1,1,0,0,1,1,1
255,2.63393371387854,0.1741951079918715,CT,2022-09-20,0,0,1,1,1,0,0,1,1,1
256,7.11553803760884,0.29683892687443,CT,2022-09-21,0,0,1,1,1,0,0,0,0,1
257,0.801309998782394,0.1395084955747495,CT,2022-09-22,1,1,1,1,1,0,0,1,0,1
258,1.61586472190998,0.1031131377561065,CT,2022-09-23,1,1,1,1,1,0,0,1,1,1
259,3.37028078505013,0.2356333161781315,CT,2022-09-24,0,0,1,1,1,0,0,0,0,1
260,1.21672932492914,0.17241593415245,CT,2022-09-25,1,1,1,1,1,0,0,1,0,1
261,1.9001057085992,0.094655899949602,CT,2022-09-26,1,0,1,1,1,0,0,0,1,1
262,0.895233006847026,0.126759079100294,CT,2022-09-27,1,1,1,1,1,0,0,1,1,1
263,2.8884322382337,0.225392588480374,CT,2022-09-28,0,0,1,1,1,0,0,1,0,1
264,1.38561847487835,0.10454264700453,CT,2022-09-29,1,1,1,1,1,0,0,0,0,1
265,2.3653052791192,0.0930139650933755,CT,2022-09-30,0,0,1,1,1,1,1,0,0,1
266,2.05912790804208,0.212278165521843,CT,2022-10-01,1,0,1,0,1,0,0,1,0,1
267,0.928560185313828,0.162320907076059,CT,2022-10-02,1,1,1,1,1,0,0,1,1,1
268,1.85691153694099,0.188069968277559,CT,2022-10-03,1,1,1,1,0,0,0,0,0,0
269,2.05826716435321,0.095226820478306,CT,2022-10-04,0,0,1,1,1,0,0,1,0,1
270,0.637798717669195,0.160639782599943,CT,2022-10-05,1,1,1,1,1,0,1,1,0,1
271,1.41937246607378,0.219715607322837,CT,2022-10-06,1,1,1,1,1,0,0,0,1,1
272,1.43811356322715,0.1402987661878145,CT,2022-10-07,1,1,1,1,1,0,0,1,0,1
273,0.776643188044269,0.1205021520110715,CT,2022-10-08,1,1,1,1,1,0,0,0,0,1
274,1.86228717976122,0.109078677214255,CT,2022-10-09,1,0,1,0,1,0,0,0,1,1
275,1.48659488565847,0.180425041894534,CT,2022-10-10,1,1,1,1,1,0,0,0,0,1
276,1.97572153343703,0.2401452877164475,CT,2022-10-11,0,1,1,1,1,0,0,1,1,1
277,2.91684394737289,0.305806267452009,CT,2022-10-12,1,0,1,0,1,0,0,1,0,1
278,3.42899569365817,0.4186999629637105,CT,2022-10-13,0,0,1,1,1,0,0,1,0,1
279,5.01862157002926,0.363969833477293,CT,2022-10-14,1,0,0,0,1,0,0,0,0,1
280,0.900450448240625,0.2164077733055565,CT,2022-10-15,1,1,0,1,1,0,0,0,0,1
281,3.38476892979617,0.305171959378793,CT,2022-10-16,0,1,1,0,1,0,1,1,0,1
282,0.39014983751279,0.231562604320003,CT,2022-10-17,1,1,1,1,1,0,0,1,1,1
