...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,recombinant_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,recombinant_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
216,0.0453462486917018,0.0355910958533336,CO,2023-05-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
217,NA,NA,CO,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,0.643974386274888,0.3492384099748865,CO,2023-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,1.07066511039946,0.75182583755865,CO,2023-05-08,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
220,0.633523511890525,0.342670959680718,CO,2023-05-09,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
221,2.91634623127574,0.697598203239095,CO,2023-05-10,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0
222,0.216319117453778,0.051924697298352,CO,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.452203425617173,0.058640211947843,CO,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225,0.0813411799506133,0.0622589033991975,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,0.919994837244401,0.1713956761052515,CO,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227,0.805560511040097,0.3800428303593745,CO,2023-05-16,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
228,0.0981974318083341,0.074209904786903,CO,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229,1.04582695121449,0.438315600352608,CO,2023-05-18,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1
230,1.05869235006807,0.73925312909388,CO,2023-05-19,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
231,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,0.119949493027257,0.092821861050462,CO,2023-05-21,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
233,1.64272210589342,0.468610850100914,CO,2023-05-22,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
234,0.38136024512894,0.1033118997330215,CO,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,0.674299967975501,0.475935847029362,CO,2023-05-26,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
238,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.171797461344099,0.1329845329727015,CO,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240,0.177667960834288,0.139492768279497,CO,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
241,0.193642775809098,0.146183384713335,CO,2023-05-30,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
242,0.522466669337886,0.153051136037219,CO,2023-05-31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
243,0.205017861174459,0.160090071740369,CO,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244,NA,NA,CO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.948558531382296,0.66272330248605,CO,2023-06-06,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
249,0.277026957035482,0.2055035594680365,CO,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250,0.718948901936891,0.376432262739942,CO,2023-06-08,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
251,1.10158901297025,0.366031493900619,CO,2023-06-09,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
252,0.524170266429506,0.359009501935268,CO,2023-06-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
253,NA,NA,CT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,0.881807272576265,0.4033002574190985,CT,2023-05-02,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
256,1.28838108141444,0.491374379047802,CT,2023-05-03,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0
257,0.395695613959708,0.088777329919215,CT,2023-05-04,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
258,0.153993771242582,0.095801695439547,CT,2023-05-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
259,0.166575562612744,0.1032530356335705,CT,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260,NA,NA,CT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,0.520190476327591,0.2509501052133325,CT,2023-05-08,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
262,1.40093128603037,0.3925802987725365,CT,2023-05-09,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1
263,0.518366779927533,0.324110441614969,CT,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
264,1.84471795696221,0.2344353006774045,CT,2023-05-11,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
265,0.594616404754312,0.3769126393457865,CT,2023-05-12,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
266,NA,NA,CT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,0.300775958516863,0.201333000150587,CT,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270,1.93239483174105,0.573122275869275,CT,2023-05-17,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1
271,1.0613619748739,0.396509404238136,CT,2023-05-18,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
272,0.351866360943827,0.238125641059848,CT,2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
273,1.74186453844592,0.50664356632728,CT,2023-05-20,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
274,0.565431845593232,0.3372100799503135,CT,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
275,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,1.80426765418244,0.3850347847118695,CT,2023-05-24,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
278,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,0.862252524096893,0.432616338197433,CT,2023-05-30,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
284,1.34255675746936,0.421331452846518,CT,2023-05-31,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
285,0.900047555537841,0.6311943989455,CT,2023-06-01,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
286,NA,NA,CT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.77283709551682,0.421143701116125,CT,2023-06-03,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
288,NA,NA,CT,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.587035354386872,0.411007939286397,CT,2023-06-05,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
290,1.18582788791406,0.55893264646602,CT,2023-06-06,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
291,1.51657723618368,0.451494165044384,CT,2023-06-07,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0
292,0.922203714114916,0.64624212101235,CT,2023-06-08,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
293,1.86940863263841,0.50447111348024,CT,2023-06-09,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0
294,NA,NA,CT,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.840558726446863,0.3993136796623935,DC,2023-05-04,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
300,0.18710826062405,0.134997258118233,DC,2023-05-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
301,0.201752597622702,0.1440700874330485,DC,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302,NA,NA,DC,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,1.19305879658117,0.56587091063638,DC,2023-05-08,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1
304,1.09882358361044,0.3713891235458535,DC,2023-05-09,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
305,0.25643620556099,0.18424269177419,DC,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
306,0.934235008727414,0.659037978709975,DC,2023-05-11,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
307,NA,NA,DC,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,0.320315228075079,0.22995384735964,DC,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
310,0.330922381335121,0.242096672366061,DC,2023-05-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
311,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,1.06490033234987,0.50818605397008,DC,2023-05-17,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
313,0.802825929360162,0.311006135720012,DC,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
314,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,0.501784496098141,0.358443698059833,DC,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320,0.518831864785008,0.3716017305810545,DC,2023-05-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
321,0.377380993911528,0.2787624033839605,DC,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
322,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,0.569848643242802,0.4105973583418925,DC,2023-05-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
324,0.514075639291731,0.338560610924755,DC,2023-05-29,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
325,1.32056087924668,0.435946731160739,DC,2023-05-30,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
326,0.932838500617732,0.4475974282652445,DC,2023-05-31,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
327,1.83822375646315,0.65896200290013,DC,2023-06-01,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
328,0.306504258842478,0.224336173471045,DC,2023-06-02,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
329,NA,NA,DC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.872514556935269,0.61340032894508,DC,2023-06-04,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
331,1.2577504681143,0.4063951734259845,DC,2023-06-05,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
332,NA,NA,DC,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,1.92418618202588,0.58215413138833,DC,2023-06-10,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1
337,NA,NA,DE,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.867636504525078,0.291063253910632,DE,2023-05-01,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
339,NA,NA,DE,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,0.154300254845473,0.0310410451065566,DE,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341,NA,NA,DE,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,0.0548118487552349,0.0361482201203851,DE,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
343,0.0666960085705212,0.03898729177515355,DE,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
344,NA,NA,DE,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,1.4138456472614,0.66791748683522,DE,2023-05-09,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
347,0.0812417183087545,0.0524951521886275,DE,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,0.273739138673529,0.0564631955986915,DE,2023-05-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
349,0.853173843013167,0.626181459985665,DE,2023-05-12,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
350,0.100182464388087,0.065180621010601,DE,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
351,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,1.87498378385253,0.57890175964851,DE,2023-05-17,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1
355,0.140382800100403,0.0919520425241365,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,0.540409923341687,0.24976223722047,DE,2023-05-20,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
358,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.179917790762277,0.1189308595916185,DE,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,0.624383617351321,0.476604159296902,DE,2023-05-30,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
368,0.8486053006471,0.4118138014263225,DE,2023-05-31,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
369,0.305845461594678,0.2082748918916395,DE,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370,NA,NA,DE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,0.592410398303579,0.453428676365509,DE,2023-06-04,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
373,NA,NA,DE,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,0.534805667435687,0.355045796087523,DE,2023-06-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
375,0.488936535588685,0.307741101332478,DE,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
376,0.414710490248085,0.2860214851401145,DE,2023-06-08,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
377,NA,NA,DE,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,3.51969069208745,0.3472729752860745,FL,2023-04-30,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1
380,3.23934010360016,0.244658295666867,FL,2023-05-01,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1
381,2.11748532637979,0.218295065969614,FL,2023-05-02,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
382,1.61021301841754,0.1502471247974715,FL,2023-05-03,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
383,3.09236248868531,0.1236786125895375,FL,2023-05-04,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
384,4.66814204013239,0.0873122494774685,FL,2023-05-05,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1
385,3.00101164417062,0.319685107473252,FL,2023-05-06,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1
386,3.03648909772801,0.1274738304230265,FL,2023-05-07,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1
387,2.73911065752785,0.218709173257518,FL,2023-05-08,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0
388,3.92168747631363,0.285979566072105,FL,2023-05-09,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1
389,5.62136313973425,0.30801288526513,FL,2023-05-10,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1
390,5.46330496023739,0.3051503313198565,FL,2023-05-11,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0
391,1.14346312682419,0.2669584489741835,FL,2023-05-12,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
392,0.490572657398582,0.251996515707914,FL,2023-05-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
393,1.02478336215173,0.204535403649738,FL,2023-05-14,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
394,2.2621419335076,0.344445711031922,FL,2023-05-15,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
395,1.66703556075292,0.208418522777836,FL,2023-05-16,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
396,2.51982787477455,0.288212873841192,FL,2023-05-17,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1
397,3.07555355986694,0.249285150749687,FL,2023-05-18,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1
398,1.22980203494372,0.2657179948222485,FL,2023-05-19,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1
399,0.96709437962102,0.269120451809656,FL,2023-05-20,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1
400,1.86689215434434,0.3784753291547235,FL,2023-05-21,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1
401,3.20125559227115,0.3089247758245025,FL,2023-05-22,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
402,2.0541470904256798,0.302505203509518,FL,2023-05-23,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1
403,3.23471131092295,0.2253745252965565,FL,2023-05-24,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1
404,3.06935401097538,0.3316688271901065,FL,2023-05-25,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1
405,2.02527590792239,0.331896631023187,FL,2023-05-26,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1
406,0.642404926645729,0.4690460809983045,FL,2023-05-27,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
407,1.9980463729147,0.440162124957615,FL,2023-05-28,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1
408,0.495162893205106,0.256908820857673,FL,2023-05-29,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
409,3.70676439018824,0.3475537749903555,FL,2023-05-30,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
410,5.07551226994823,0.314353725014484,FL,2023-05-31,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0
411,5.29261764289627,0.4735727106022475,FL,2023-06-01,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1
412,1.58274228261901,0.2964396390711685,FL,2023-06-02,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1
413,1.44444311966054,0.361196472046451,FL,2023-06-03,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1
414,1.694497312653,0.4099885091769635,FL,2023-06-04,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1
415,2.95702981291134,0.3245032559421815,FL,2023-06-05,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1
416,5.10743304763673,0.3802730234733265,FL,2023-06-06,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
417,4.72355755418722,0.337364993417299,FL,2023-06-07,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1
418,4.90458930630091,0.414828158280736,FL,2023-06-08,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
419,2.98925070863773,0.3763117296190135,FL,2023-06-09,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
420,0.726908990510712,0.314830710755498,FL,2023-06-10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
421,0.863504173408972,0.2881073605431195,GA,2023-04-30,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
422,1.79643135296435,0.324320260024693,GA,2023-05-01,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1
423,2.14660197270396,0.349560791728136,GA,2023-05-02,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1
424,1.53374853016164,0.3263329397867275,GA,2023-05-03,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
425,1.60240889531121,0.3914354347737365,GA,2023-05-04,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1
426,0.476443024652435,0.2047665208584815,GA,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
427,0.082250109147441,0.0654336953253525,GA,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
428,0.537910524312419,0.1782029297519615,GA,2023-05-07,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
429,0.897091892421308,0.29902205805252,GA,2023-05-08,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
430,2.10800133723975,0.3382388094974055,GA,2023-05-09,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
431,0.584279837535601,0.1826054099753085,GA,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
432,0.785503132405843,0.196900369105269,GA,2023-05-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
433,1.67456571421864,0.52069329797956,GA,2023-05-12,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1
434,NA,NA,GA,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,0.832090280519623,0.5492241027436,GA,2023-05-15,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
437,1.0650755710286,0.4430410783640125,GA,2023-05-16,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
