...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI
107,4.40538478906685,0.1495593052610345,AR,2022-12-26,1,1,1,0,1,0,1,1,0,1,0,1,0,1
108,0.999002848944668,0.3071650706811105,AR,2022-12-27,1,0,1,1,1,1,1,1,0,0,1,1,0,1
109,1.48989737803807,0.3110725647660345,AR,2022-12-28,1,0,0,1,1,0,1,1,0,1,0,1,0,1
110,6.50793327218179,0.428970985533039,AR,2022-12-29,1,0,1,0,1,0,1,1,0,0,0,1,0,1
111,1.57338003991215,0.217567871098345,AR,2022-12-30,1,1,1,0,1,1,1,1,0,1,0,1,0,1
112,1.16439795703821,0.3491038690765895,AR,2022-12-31,1,1,0,1,1,1,1,1,0,0,0,1,0,1
113,0.189332959986369,0.151833120393345,AR,2023-01-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1
114,2.28833423918865,0.2263402009789735,AR,2023-01-02,1,1,1,0,1,0,1,1,0,1,0,1,0,1
115,5.64405006237603,0.313363836619085,AR,2023-01-03,1,0,1,0,1,0,1,1,0,1,0,1,0,1
116,10.4182799209512,0.3015959953071095,AR,2023-01-04,1,0,1,0,1,0,0,1,0,1,0,1,0,0
117,5.39606044225697,0.398752903440719,AR,2023-01-05,0,1,1,1,1,0,0,0,0,0,0,1,0,0
118,2.74975475741343,0.406054460585785,AR,2023-01-06,1,1,0,1,1,0,1,1,0,0,0,1,0,1
119,1.82093287988847,0.3420780334360685,AR,2023-01-07,1,0,1,0,1,0,1,1,0,1,0,1,0,1
120,2.40546480409165,0.279945231959997,AR,2023-01-08,1,1,1,0,1,0,1,1,1,1,0,1,0,1
121,4.52712122928076,0.3711737490214165,AR,2023-01-09,0,0,1,1,1,0,1,0,0,1,0,1,0,1
122,10.9115010672049,0.3777619848554725,AR,2023-01-10,1,0,1,0,0,0,1,1,0,0,0,0,0,1
123,8.73069244218561,0.391493550498985,AR,2023-01-11,0,0,1,0,1,0,1,0,0,1,0,1,0,1
124,7.21517175236888,0.448082112024599,AR,2023-01-12,0,1,0,0,1,0,1,0,0,0,0,1,0,1
125,3.8558053407897,0.451555866392614,AR,2023-01-13,1,1,1,0,1,0,0,1,1,1,0,1,0,0
126,1.74895495767723,0.641310991216125,AR,2023-01-14,1,0,1,1,0,0,1,1,0,1,0,0,0,0
127,2.87816129286411,0.2882653675972865,AZ,2022-12-04,1,1,0,0,1,1,1,1,0,0,0,0,1,1
128,10.932059462076,0.309233741586404,AZ,2022-12-05,1,0,1,0,1,1,0,0,0,0,0,0,1,0
129,3.21312657421946,0.2855471438442995,AZ,2022-12-06,1,1,0,1,1,1,1,1,0,0,0,1,0,1
130,3.8657337633698,0.259121327917847,AZ,2022-12-07,1,0,0,1,1,1,1,1,0,0,0,0,0,0
131,2.38893839267109,0.240793184412234,AZ,2022-12-08,1,0,0,1,1,1,0,1,0,0,1,1,1,0
132,3.09796894115227,0.2676134049802155,AZ,2022-12-09,0,0,1,1,0,0,1,0,0,0,0,0,0,1
133,2.2544277309651,0.298080080477207,AZ,2022-12-10,1,1,1,0,0,1,1,1,0,0,0,0,1,1
134,2.5896584145735,0.21314127888427,AZ,2022-12-11,1,1,1,1,1,1,0,1,0,0,0,0,1,0
135,5.56476036121756,0.2928205648323145,AZ,2022-12-12,1,0,1,0,0,1,0,0,0,1,0,0,0,0
136,5.2916987085981,0.2784909877453535,AZ,2022-12-13,1,0,0,0,0,1,0,0,0,0,0,1,1,0
137,1.86793383159432,0.2380962610809795,AZ,2022-12-14,1,1,1,1,1,1,1,1,0,0,0,0,1,1
138,3.24470406153065,0.263043091065841,AZ,2022-12-15,1,0,1,0,1,0,1,1,0,0,0,0,0,1
139,2.05808425022953,0.2361657725932145,AZ,2022-12-16,1,1,0,1,1,1,0,1,0,0,0,0,1,0
140,2.44013363223524,0.30248042893477,AZ,2022-12-17,1,1,0,0,1,1,1,1,0,0,0,0,1,1
141,1.52753509672004,0.2158952744021275,AZ,2022-12-18,1,1,1,1,1,1,0,1,0,0,1,0,0,0
142,4.99122303670191,0.245119573154106,AZ,2022-12-19,1,0,1,0,1,1,1,1,0,0,0,1,0,0
143,5.94711847421482,0.3022121002542355,AZ,2022-12-20,1,0,0,0,1,1,1,1,0,0,0,0,0,1
144,5.15973178630769,0.292221203686384,AZ,2022-12-21,1,0,0,0,1,1,1,1,0,0,0,0,0,1
145,1.61703942156888,0.1993029030812515,AZ,2022-12-22,1,1,1,1,1,0,1,1,1,0,0,0,1,1
146,1.62774183736381,0.2440038070049965,AZ,2022-12-23,1,1,1,1,1,1,0,1,1,0,0,0,1,0
147,0.719347820642941,0.232443900104656,AZ,2022-12-24,1,1,1,1,1,1,1,1,1,0,0,1,1,1
148,0.0481537454455495,0.0354881586343568,AZ,2022-12-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1
149,2.4513239510249,0.2418854283530985,AZ,2022-12-26,1,0,1,0,1,1,0,1,0,1,0,1,0,0
150,3.4094963125741,0.203026324479547,AZ,2022-12-27,1,0,1,1,1,1,1,1,0,0,0,1,1,1
151,4.20089033581107,0.3021366227280375,AZ,2022-12-28,1,0,1,0,1,1,1,1,0,0,0,0,0,1
152,3.65011066927981,0.301971614344444,AZ,2022-12-29,1,0,1,0,1,1,0,1,0,0,0,0,0,0
153,2.78469906489497,0.2727612863510905,AZ,2022-12-30,1,1,0,0,0,1,1,1,1,0,0,0,0,1
154,0.866794323394783,0.236992114161434,AZ,2022-12-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1
155,0.655552672737806,0.0336795507482812,AZ,2023-01-01,1,1,1,1,1,1,1,1,1,1,0,0,0,1
156,6.39851407239353,0.281193099124798,AZ,2023-01-02,1,0,1,0,0,1,0,1,0,0,0,0,0,0
157,3.45244112093616,0.251830185738676,AZ,2023-01-03,1,0,1,0,1,1,0,1,0,1,0,0,0,0
158,1.88895850658159,0.241646711270568,AZ,2023-01-04,1,1,1,1,1,1,0,1,0,1,1,1,0,0
159,1.85704902744453,0.241731642365392,AZ,2023-01-05,1,0,1,1,1,1,1,1,0,0,0,0,0,1
160,2.75066001523947,0.1955236282938595,AZ,2023-01-06,1,0,1,1,0,0,1,1,0,0,0,0,0,1
161,0.808050001059401,0.1586258509745345,AZ,2023-01-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
162,1.35963430497479,0.262258003561591,AZ,2023-01-08,1,0,1,1,1,1,1,1,0,0,0,1,0,1
163,7.34957109742117,0.323335694798959,AZ,2023-01-09,1,0,1,0,0,1,1,1,0,0,0,0,0,1
164,1.56362724097775,0.2127327040729025,AZ,2023-01-10,1,1,1,1,1,1,0,0,0,0,0,0,0,0
165,2.7178299332781,0.3017590977106185,AZ,2023-01-11,1,0,0,1,1,1,1,1,1,0,0,0,0,1
166,2.09985183270943,0.3476682049484855,AZ,2023-01-12,1,1,1,0,1,0,1,1,0,0,0,0,0,1
167,1.75697450550931,0.3774501287370225,AZ,2023-01-13,1,0,1,0,1,1,1,1,0,0,0,0,0,1
168,1.55024956861595,0.364594758020563,AZ,2023-01-14,1,1,1,0,1,0,1,1,1,1,0,1,0,1
169,8.29461699053378,0.273056296380807,CA,2022-12-04,1,0,1,0,0,0,1,0,0,0,0,0,0,0
170,16.4515619493052,0.258782765315382,CA,2022-12-05,0,0,1,0,0,1,0,0,0,0,0,0,0,0
171,3.67148541541021,0.2442163682174255,CA,2022-12-06,1,1,1,1,1,1,0,0,0,0,0,0,1,0
172,21.1014194405734,0.262364593872386,CA,2022-12-07,1,0,0,0,0,1,1,0,0,0,0,0,0,0
173,10.599170962051,0.235430884618214,CA,2022-12-08,0,0,0,1,1,1,0,0,0,0,0,0,0,0
174,5.84436057435664,0.2189955290051645,CA,2022-12-09,1,1,1,1,0,1,1,0,0,1,0,0,0,0
175,40.4314932952065,0.2764323007896075,CA,2022-12-10,1,0,0,0,0,0,1,1,0,0,0,0,0,0
176,19.4363733381958,0.244537292868944,CA,2022-12-11,0,0,1,0,0,0,1,0,0,0,0,0,0,0
177,7.55292752045079,0.2278836344080545,CA,2022-12-12,1,1,0,1,0,0,0,1,1,0,0,0,0,0
178,17.5764867813173,0.245607535372148,CA,2022-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,32.3247362315682,0.284716722618555,CA,2022-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,10.5538539798231,0.2248210259784335,CA,2022-12-15,1,0,0,0,0,1,0,1,0,0,0,0,0,0
181,10.4584941785803,0.235091232068633,CA,2022-12-16,1,0,1,0,1,1,0,0,0,0,0,1,0,0
182,19.855664874121,0.25799948371465,CA,2022-12-17,1,0,0,0,0,0,1,0,0,0,0,0,0,1
183,10.072662383021,0.1978966575920005,CA,2022-12-18,1,0,1,1,0,0,1,0,0,0,0,0,0,0
184,15.7069459668579,0.2223107853215615,CA,2022-12-19,0,0,0,0,0,0,1,0,0,0,0,0,0,0
185,5.95986090364395,0.1748963019344045,CA,2022-12-20,1,1,1,0,0,0,1,0,0,0,0,0,0,0
186,17.4514162810815,0.22324616875728,CA,2022-12-21,1,0,0,0,0,1,0,0,0,0,0,1,0,0
187,42.7759788504677,0.249612224370509,CA,2022-12-22,1,0,0,0,0,1,0,0,0,0,0,0,0,0
188,40.0565189175394,0.2187861627847115,CA,2022-12-23,1,0,0,0,0,0,0,1,0,0,0,0,0,0
189,14.6092237851502,0.242817240068113,CA,2022-12-24,1,1,0,0,0,1,0,1,1,0,0,0,0,0
190,0.281411001657095,0.0302098463551884,CA,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191,30.4325513367846,0.2333203486589035,CA,2022-12-26,1,0,0,0,1,0,0,1,0,0,0,0,0,0
192,36.5850330020253,0.2293239506166365,CA,2022-12-27,1,0,0,0,0,0,0,0,0,0,0,0,0,0
193,26.2103831804919,0.2185364614480035,CA,2022-12-28,1,0,1,0,0,0,0,1,0,0,0,0,0,0
194,24.9041983747512,0.2334940418478285,CA,2022-12-29,1,0,0,0,0,0,0,1,0,0,0,0,0,0
195,41.249523377412,0.2618202386903895,CA,2022-12-30,1,0,0,0,0,0,0,1,0,0,0,0,0,0
196,14.5244256428065,0.2796692577281745,CA,2022-12-31,1,0,0,0,1,0,0,0,0,0,0,0,0,1
197,0.915723953606163,0.1932744629222005,CA,2023-01-01,1,1,1,1,1,1,1,0,1,1,1,1,0,1
198,32.8143480481937,0.23305678145251,CA,2023-01-02,1,0,0,0,1,0,0,1,0,0,0,0,0,0
199,34.7637166725218,0.305192560149694,CA,2023-01-03,1,0,0,0,0,0,0,1,0,0,0,0,0,0
200,13.9930899572982,0.2656138139153,CA,2023-01-04,0,0,0,0,0,0,0,1,0,0,0,0,0,0
201,15.2197086751197,0.2652892450778575,CA,2023-01-05,1,0,0,0,1,0,0,1,0,0,0,0,0,0
202,15.6149590790707,0.2842438242248435,CA,2023-01-06,1,0,1,0,1,1,0,1,0,0,0,0,0,0
203,13.5845578385581,0.2695864698566895,CA,2023-01-07,0,0,1,1,0,0,0,0,0,0,0,0,0,0
204,9.21764592271755,0.2673317325256835,CA,2023-01-08,1,0,0,1,0,1,0,1,0,0,0,0,0,0
205,19.3383267877487,0.2541852076151775,CA,2023-01-09,1,0,0,1,0,0,0,1,0,0,0,0,0,0
206,20.6566543053899,0.3065005898558435,CA,2023-01-10,0,0,0,0,1,0,0,1,0,0,0,0,0,0
207,26.2064594265002,0.3235982322707605,CA,2023-01-11,1,0,1,0,0,0,0,0,0,0,0,0,0,0
208,21.2649876617681,0.2905671283185635,CA,2023-01-12,1,0,1,1,1,0,0,0,0,0,0,0,0,0
209,17.5405706271759,0.311079987662754,CA,2023-01-13,1,0,0,1,1,0,0,1,0,0,0,0,0,0
210,13.2932489868576,0.300087957274705,CA,2023-01-14,1,0,0,1,1,0,0,1,0,0,0,0,0,0
211,1.78324059830929,0.3220153872603145,CO,2022-12-04,1,1,1,0,0,1,1,1,0,1,0,1,1,1
212,1.85974717772762,0.307239022847723,CO,2022-12-05,1,1,1,1,1,1,0,1,1,1,0,0,1,0
213,1.38681601856591,0.20235789926088,CO,2022-12-06,1,1,1,1,1,1,1,1,0,0,0,0,1,1
214,1.63063340819844,0.2360297906056215,CO,2022-12-07,1,0,1,1,1,1,1,0,0,1,0,1,1,1
215,1.43923273352205,0.359910788603276,CO,2022-12-08,1,1,1,0,1,1,0,1,0,1,0,1,1,0
216,2.40189220083094,0.481572473013562,CO,2022-12-09,1,0,1,0,1,1,1,1,0,1,0,1,1,1
217,0.875092336814501,0.2290909026937545,CO,2022-12-10,1,1,1,1,1,0,1,1,1,1,0,1,0,1
218,3.93455546263362,0.4230038067031755,CO,2022-12-11,1,0,1,0,1,1,1,1,0,1,0,1,1,1
219,1.16881392560825,0.232609843624354,CO,2022-12-12,1,1,1,1,1,0,0,0,0,1,1,1,0,0
220,1.33759635735975,0.1874549195792825,CO,2022-12-13,1,1,0,1,1,1,1,1,0,0,0,1,0,1
221,0.851744817309353,0.2675283575742675,CO,2022-12-14,1,1,0,1,1,1,1,0,1,0,1,1,1,1
222,1.53803490395281,0.253165377798832,CO,2022-12-15,1,0,1,1,1,1,1,1,0,1,0,1,1,1
223,9.38430991521651,0.641136966135195,CO,2022-12-16,1,0,1,0,1,1,1,0,0,1,0,0,1,1
224,1.27322292765001,0.303553254934435,CO,2022-12-17,1,0,1,1,1,1,1,1,0,1,1,1,0,1
225,1.53287786519341,0.376553472445757,CO,2022-12-18,1,0,1,0,1,1,1,1,0,1,0,0,1,1
226,2.19797629652106,0.3160635626378165,CO,2022-12-19,1,1,1,0,0,1,0,0,1,1,0,0,0,0
227,2.029892345922,0.3665914332375855,CO,2022-12-20,1,1,0,0,1,1,0,1,0,0,0,0,0,0
228,1.87883032834471,0.2651294978849895,CO,2022-12-21,1,0,1,0,1,1,1,1,0,1,0,1,0,1
229,0.814372239204703,0.389552393294683,CO,2022-12-22,1,0,1,1,1,1,1,1,1,1,1,1,1,1
230,0.994635652159475,0.0210096547221178,CO,2022-12-23,1,1,1,0,1,1,1,1,1,1,0,0,1,1
231,0.968446739985357,0.4189223752962415,CO,2022-12-24,1,1,0,1,1,1,1,1,1,0,0,1,1,1
232,NA,NA,CO,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1.3810558394029,0.408750147726223,CO,2022-12-26,1,1,0,0,1,0,1,1,0,0,0,1,0,1
234,0.803893045848953,0.2204353410416645,CO,2022-12-27,1,1,0,1,1,1,1,1,1,0,1,0,1,1
235,0.207477853605844,0.0219818371628543,CO,2022-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
236,2.12174995484951,0.408725036781115,CO,2022-12-29,1,0,0,0,1,1,1,1,0,1,0,1,1,1
237,8.02163236935975,0.4923024026326265,CO,2022-12-30,1,0,1,0,1,1,1,1,0,0,0,0,1,1
238,0.930453414229505,0.293286381066225,CO,2022-12-31,1,1,1,1,1,1,0,1,0,1,1,1,1,0
239,NA,NA,CO,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
