...1,es_score,brier_score,location,target_date,X23F_50_CI,X24A_50_CI,recombinant_50_CI,other_50_CI,X23F_95_CI,X24A_95_CI,recombinant_95_CI,other_95_CI
110,0.00463327475109755,0.0109981488942378,AR,2024-02-01,1,1,1,1,1,1,1,1
111,NA,NA,AR,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
114,NA,NA,AR,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA
115,0.00245626268666035,0.00613801784704915,AR,2024-02-06,1,1,1,1,1,1,1,1
116,0.00245828501211028,0.0054525260193019,AR,2024-02-07,1,1,1,1,1,1,1,1
117,0.00657408701390615,0.004841161593030005,AR,2024-02-08,1,1,1,1,1,1,1,1
118,0.00673109499072495,0.004296344383052305,AR,2024-02-09,1,1,1,1,0,0,1,0
119,NA,NA,AR,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
121,0.00106452097752817,0.00299555391380887,AR,2024-02-12,1,1,1,1,1,1,1,1
122,1.28801994708335,0.462977183532638,AR,2024-02-13,1,0,1,0,1,0,1,0
123,0.00344085102263007,0.002351266062500655,AR,2024-02-14,1,1,1,1,1,1,1,1
124,NA,NA,AR,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
125,NA,NA,AR,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
126,NA,NA,AR,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
127,1.37567978758,0.054885532011763,AZ,2024-01-07,1,0,1,1,0,0,1,0
128,1.13958004781268,0.1634696242573975,AZ,2024-01-08,1,1,1,1,0,0,1,0
129,1.03727413802527,0.181871563573277,AZ,2024-01-09,1,1,1,1,0,0,1,1
130,0.225135714108576,0.03892344257203135,AZ,2024-01-10,1,1,1,1,1,1,1,1
131,1.70975258598674,0.331729765912709,AZ,2024-01-11,0,0,1,1,0,0,1,0
132,0.843530546940195,0.223862425691187,AZ,2024-01-12,1,1,1,1,0,0,1,0
133,0.647092484093645,0.1503908385012525,AZ,2024-01-13,1,1,1,1,0,0,1,1
134,1.7943255219286,0.2495091631961185,AZ,2024-01-14,0,0,1,1,0,0,1,0
135,2.4296198977321,0.1710422160028115,AZ,2024-01-15,0,1,0,0,0,0,0,0
136,0.120241898643921,0.01858496690949485,AZ,2024-01-16,1,1,1,1,1,1,1,1
137,1.19979208248641,0.180424482097757,AZ,2024-01-17,1,1,0,1,0,0,0,0
138,0.703489974927558,0.2174144466190345,AZ,2024-01-18,1,1,1,0,1,0,1,0
139,0.257790483590985,0.01257058993105705,AZ,2024-01-19,1,1,1,1,0,0,1,1
140,0.596048549932398,0.2121600765540215,AZ,2024-01-20,1,1,1,1,0,0,1,1
141,3.59889776212031,0.2039420649098605,AZ,2024-01-21,1,0,1,0,0,0,1,0
142,1.09439962279851,0.056032861008538,AZ,2024-01-22,0,1,1,1,1,1,1,1
143,0.882457782682272,0.074542567841612,AZ,2024-01-23,1,1,1,1,1,1,1,1
144,2.7378427021495,0.3548032308247,AZ,2024-01-24,0,0,0,1,0,0,0,0
145,0.0850560711157322,0.0055684263586127,AZ,2024-01-25,1,1,1,1,1,1,1,1
146,1.08988201427071,0.4510431560529965,AZ,2024-01-26,1,0,1,0,1,1,1,1
147,1.20052239620068,0.132917362856677,AZ,2024-01-27,1,1,0,1,0,0,0,1
148,0.0066399447960014,0.0036598827541236,AZ,2024-01-28,1,1,1,1,1,1,1,1
149,1.61997647317481,0.114958875537323,AZ,2024-01-29,0,1,1,1,0,0,1,1
150,0.985665428574495,0.097643580708361,AZ,2024-01-30,0,1,1,1,0,0,0,0
151,0.923610142588564,0.069761690078869,AZ,2024-01-31,1,1,0,1,0,1,0,1
152,0.0339934028974189,0.002071268622330755,AZ,2024-02-01,1,1,1,1,1,1,1,1
153,0.0276057594151933,0.001793940663898575,AZ,2024-02-02,1,1,1,1,1,1,1,1
154,NA,NA,AZ,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
155,0.0383218288741917,0.00134377124186441,AZ,2024-02-04,1,1,1,1,1,1,1,1
156,2.74902183726152,0.166287279993226,AZ,2024-02-05,0,0,1,1,0,0,1,1
157,0.668562050339612,0.04066857974450555,AZ,2024-02-06,1,1,1,1,0,0,1,0
158,0.335344817788093,8.68468425398175e-4,AZ,2024-02-07,1,1,1,1,1,1,1,1
159,0.00137759957648331,7.5033682916035e-4,AZ,2024-02-08,1,1,1,1,1,1,1,1
160,1.22670214933821,0.321180541390979,AZ,2024-02-09,1,0,1,0,1,0,1,0
161,0.00421907147928617,5.59587440070465e-4,AZ,2024-02-10,1,1,1,1,1,1,1,1
162,1.05093751163571,0.1213531724344935,AZ,2024-02-11,1,0,1,0,1,0,1,0
163,0.0602949667006845,4.168906693912e-4,AZ,2024-02-12,1,1,1,1,1,1,1,1
164,1.04101688740484,0.065561744315074,AZ,2024-02-13,1,1,0,1,1,1,0,0
165,0.13265577155568,3.10305437947345e-4,AZ,2024-02-14,1,1,1,1,1,1,1,1
166,6.4761081824188e-4,2.67637731611765e-4,AZ,2024-02-15,1,1,1,1,1,1,1,1
167,0.00359211607218864,2.30797372246255e-4,AZ,2024-02-16,1,1,1,1,1,1,1,1
168,0.0240563582802421,1.98996914882655e-4,AZ,2024-02-17,1,1,1,1,0,0,1,1
169,2.15149010033344,0.550863096858085,CA,2024-01-07,1,0,1,0,0,0,1,0
170,2.65089355612794,0.209187692909486,CA,2024-01-08,0,1,1,0,0,1,1,0
171,4.11024555415052,0.124657150365587,CA,2024-01-09,0,0,1,1,0,0,1,0
172,3.10148765304957,0.132591168675384,CA,2024-01-10,0,0,1,1,0,0,0,0
173,2.27647374178634,0.1288992288789995,CA,2024-01-11,0,1,1,1,0,0,0,0
174,1.17609812114718,0.157975523841979,CA,2024-01-12,1,1,1,1,1,0,1,0
175,1.37400806648284,0.114284178558561,CA,2024-01-13,1,1,1,0,0,0,0,0
176,1.9230832479297,0.193450782373324,CA,2024-01-14,1,1,1,0,0,0,1,0
177,2.63846770683685,0.237746212027576,CA,2024-01-15,1,0,0,0,0,0,0,0
178,1.66968785598428,0.173488947373533,CA,2024-01-16,1,0,1,1,1,0,0,1
179,1.62332032975897,0.01037213429296185,CA,2024-01-17,0,0,1,1,0,0,1,1
180,1.22658895095895,0.153233078524457,CA,2024-01-18,1,1,1,1,0,0,1,0
181,0.855134544277864,0.0079404323656675,CA,2024-01-19,1,0,1,1,0,0,1,1
182,0.972929065516224,0.0761975975765845,CA,2024-01-20,1,1,0,1,0,0,0,1
183,1.26808930839572,0.254136938035983,CA,2024-01-21,1,0,1,0,0,0,1,0
184,0.943217190371933,0.0710161497037495,CA,2024-01-22,1,1,0,1,1,0,0,1
185,0.728843656383206,0.00460073906328946,CA,2024-01-23,1,1,1,1,1,1,1,1
186,0.720305626181478,0.0864241853876375,CA,2024-01-24,1,1,1,0,1,1,1,1
187,2.86871729066572,0.1539832042319795,CA,2024-01-25,1,0,0,0,0,0,0,0
188,2.6004956317959,0.127393757958582,CA,2024-01-26,1,0,0,0,0,0,0,0
189,0.814858348211115,0.002633232187972255,CA,2024-01-27,1,1,1,1,0,0,0,1
190,0.940565179682417,0.0471799107855749,CA,2024-01-28,1,1,0,1,0,0,0,0
191,3.17505557477988,0.0881575740838855,CA,2024-01-29,1,0,0,0,0,0,0,0
192,1.09329092657127,0.062134705705542,CA,2024-01-30,1,1,0,1,0,0,0,0
193,2.87660539707186,0.086270237587382,CA,2024-01-31,0,0,0,1,0,0,0,0
194,7.77472594122565,0.110723361267759,CA,2024-02-01,1,0,0,0,1,0,0,0
195,6.86884873091886,0.117096262777877,CA,2024-02-02,1,0,0,0,1,0,0,0
196,0.74208211679177,0.04371042284862585,CA,2024-02-03,1,1,1,1,1,0,0,1
197,0.738523971260443,0.03632815243382585,CA,2024-02-04,1,1,1,0,0,1,1,0
198,1.9076478104646,0.0662633409852925,CA,2024-02-05,1,0,0,1,0,0,0,1
199,6.10050024385708,0.10115138640973351,CA,2024-02-06,0,0,0,0,0,0,0,0
200,4.3664158324143,0.0869875367217165,CA,2024-02-07,0,0,0,0,0,0,0,0
201,1.25085049501278,0.03375997719190915,CA,2024-02-08,1,1,1,0,0,0,0,0
202,7.89728221100066,0.1203625672217525,CA,2024-02-09,1,0,0,0,0,0,0,0
203,5.36009594417229,0.1499283206285325,CA,2024-02-10,0,0,0,0,0,0,0,0
204,0.00818302790781093,3.04516262797505e-4,CA,2024-02-11,1,1,1,1,0,0,1,1
205,5.1153275664437,0.111606587277177,CA,2024-02-12,1,0,0,0,0,0,0,0
206,4.56310584377727,0.0909623733265895,CA,2024-02-13,1,0,0,0,0,1,0,1
207,2.20460608936942,0.03896656235674455,CA,2024-02-14,1,0,0,1,0,0,0,0
208,7.22405531903263,0.1207566010698515,CA,2024-02-15,0,0,0,0,0,0,0,0
209,1.94027509154248,0.03804903359477645,CA,2024-02-16,1,0,0,1,1,0,0,1
210,0.993443958402517,0.0341434360063033,CA,2024-02-17,1,1,0,1,1,0,0,1
211,NA,NA,CO,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA
212,1.93653180818801,0.69005316515514,CO,2024-01-08,0,0,1,1,0,0,1,1
213,0.0497445235785625,0.03301047143381235,CO,2024-01-09,1,1,1,1,0,0,1,1
214,1.00092428581072,0.72000307310697,CO,2024-01-10,0,0,1,1,0,0,1,1
215,0.257628517806291,0.0260084299785638,CO,2024-01-11,1,1,1,1,1,1,1,1
216,0.855879881639569,0.3986444394366585,CO,2024-01-12,1,1,1,0,1,0,1,0
217,0.0319160423316416,0.0203585143775257,CO,2024-01-13,1,1,1,1,0,0,1,1
218,NA,NA,CO,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
219,0.024400883186414,0.01584247090234745,CO,2024-01-15,1,1,1,1,1,1,1,1
220,0.0205135212353506,0.01394717319184145,CO,2024-01-16,1,1,1,1,1,1,1,1
221,0.0664663444880812,0.0122633351240402,CO,2024-01-17,1,1,1,1,0,0,1,1
222,0.119343479550801,0.0107701269188965,CO,2024-01-18,1,1,1,1,0,0,1,1
223,0.050822847928258,0.0094482747476634,CO,2024-01-19,1,1,1,1,1,1,1,1
224,NA,NA,CO,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
226,0.188272707168024,0.00634080339086255,CO,2024-01-22,1,1,1,1,1,1,1,1
227,0.0333015732595252,0.0055415091511605,CO,2024-01-23,1,1,1,1,1,1,1,1
228,NA,NA,CO,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,NA,CO,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
230,0.0210997281247029,0.003681923008485325,CO,2024-01-26,1,1,1,1,1,1,1,1
231,NA,NA,CO,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
233,0.0549214766169852,0.002431974127794245,CO,2024-01-29,1,1,1,1,1,0,1,0
234,0.00351903003206123,0.00211562979208516,CO,2024-01-30,1,1,1,1,1,1,1,1
235,0.00272067819536619,0.001839536155412035,CO,2024-01-31,1,1,1,1,1,1,1,1
236,0.0368797788164226,0.001598749557185695,CO,2024-02-01,1,1,1,1,1,1,1,1
237,0.0203126932923087,0.001388898848329685,CO,2024-02-02,1,1,1,1,1,1,1,1
238,NA,NA,CO,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
240,0.00150538791422633,9.08621388072025e-4,CO,2024-02-05,1,1,1,1,1,1,1,1
241,0.00127167498047014,7.8826963417707e-4,CO,2024-02-06,1,1,1,1,1,1,1,1
242,0.00105176477111019,6.83668454238765e-4,CO,2024-02-07,1,1,1,1,1,1,1,1
243,0.00373221845028537,5.92795877666025e-4,CO,2024-02-08,1,1,1,1,1,1,1,1
244,0.00299454139489601,5.13881573479805e-4,CO,2024-02-09,1,1,1,1,1,1,1,1
245,1.34002061907555,0.4877114097814185,CO,2024-02-10,1,0,0,1,1,0,0,1
246,NA,NA,CO,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
247,0.00223043050231715,3.34357209300675e-4,CO,2024-02-12,1,1,1,1,1,1,1,1
248,1.3547831393779,0.490012895541897,CO,2024-02-13,1,0,0,1,1,0,0,1
249,NA,NA,CO,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
250,3.328634468642e-4,2.1723248262463e-4,CO,2024-02-15,1,1,1,1,1,1,1,1
251,NA,NA,CO,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
253,0.529043532092857,0.2577222241730705,CT,2024-01-07,1,1,1,1,0,0,1,1
254,0.885267469965712,0.1090028879981255,CT,2024-01-08,1,1,1,1,0,1,1,0
255,0.630513839895326,0.01942141816157505,CT,2024-01-09,1,1,1,1,1,1,1,1
256,0.688272089745994,0.01710723713128055,CT,2024-01-10,1,1,1,1,0,0,1,0
257,0.422523269962039,0.091546911516499,CT,2024-01-11,1,1,1,1,0,1,1,0
258,0.0766349745227262,0.0132188114804718,CT,2024-01-12,1,1,1,1,0,0,1,1
259,NA,NA,CT,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
261,1.87619575624455,0.4183091095607295,CT,2024-01-15,0,0,1,1,0,0,1,0
262,0.153663168832577,0.00777990304900865,CT,2024-01-16,1,1,1,1,0,0,1,1
263,0.342067953444631,0.00679662080331185,CT,2024-01-17,1,1,1,1,1,1,1,1
264,0.0353940452176555,0.0059322058466774,CT,2024-01-18,1,1,1,1,1,0,1,0
265,0.153624001793393,0.00517331649801375,CT,2024-01-19,1,1,1,1,0,0,1,1
266,0.141241183448076,0.00450791461434016,CT,2024-01-20,1,1,1,1,1,1,1,1
267,0.0236805613489857,0.00392517513931458,CT,2024-01-21,1,1,1,1,1,1,1,1
268,0.234091852020963,0.00341539446866089,CT,2024-01-22,1,1,1,1,1,0,1,0
269,0.316973220181421,0.00296989958841512,CT,2024-01-23,1,1,1,1,0,0,1,1
270,0.117156480113735,0.00258095951027755,CT,2024-01-24,1,1,1,1,1,1,1,1
271,1.03405757563011,0.1888763849387805,CT,2024-01-25,1,1,1,0,0,1,1,0
272,0.0283350785988727,0.00194602347948859,CT,2024-01-26,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
274,0.00232277507005006,0.00146445528304252,CT,2024-01-28,1,1,1,1,1,1,1,1
275,1.06423773085497,0.12114993380851,CT,2024-01-29,1,1,0,1,1,0,0,1
276,0.00688276799131417,0.001100232172867575,CT,2024-01-30,1,1,1,1,1,1,1,1
277,0.0058244634633791,9.5312924782256e-4,CT,2024-01-31,1,1,1,1,1,1,1,1
278,0.975814730469321,0.1582055850280905,CT,2024-02-01,0,0,1,1,0,0,1,1
279,0.0628205088296469,7.1461604629024e-4,CT,2024-02-02,1,1,1,1,0,0,1,1
280,NA,NA,CT,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
281,7.6800281902555e-4,5.35195262703655e-4,CT,2024-02-04,1,1,1,1,1,1,1,1
282,0.00650277693419907,4.629939563775e-4,CT,2024-02-05,1,1,1,1,1,1,1,1
283,1.13770680185998,0.192619861263968,CT,2024-02-06,0,0,1,1,0,0,1,1
284,0.00834302661355628,3.4628235829513e-4,CT,2024-02-07,1,1,1,1,1,1,1,1
285,1.34180363084865,0.488438048509561,CT,2024-02-08,1,0,1,0,1,0,1,0
286,0.00337576940285236,2.58805720815705e-4,CT,2024-02-09,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
288,3.7175431988328e-4,1.93311973225175e-4,CT,2024-02-11,1,1,1,1,1,1,1,1
289,0.00926570010620698,1.6703934714749e-4,CT,2024-02-12,1,1,1,1,1,1,1,1
290,NA,NA,CT,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
291,2.6945011043041e-4,1.24680829090065e-4,CT,2024-02-14,1,1,1,1,1,1,1,1
292,1.9890913759964e-4,1.0770348087975e-4,CT,2024-02-15,1,1,1,1,1,1,1,1
293,NA,NA,CT,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
294,1.575433906877e-4,8.035069618163e-5,CT,2024-02-17,1,1,1,1,1,1,1,1
295,0.238073746662652,0.03755416961440755,DC,2024-01-07,1,1,1,1,1,1,1,1
296,0.396760636221133,0.0335319884415629,DC,2024-01-08,1,1,1,1,1,0,1,0
297,1.14892162270829,0.0298908689620246,DC,2024-01-09,1,0,1,1,1,1,1,1
298,0.938138719070968,0.714801269164805,DC,2024-01-10,0,0,1,1,0,0,1,1
299,NA,NA,DC,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA
301,0.0365927900107932,0.01859022606965835,DC,2024-01-13,1,1,1,1,1,1,1,1
302,NA,NA,DC,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA
305,0.0225286058551848,0.01132416248347475,DC,2024-01-17,1,1,1,1,1,1,1,1
306,0.0194448283335818,0.00997687596141415,DC,2024-01-18,1,1,1,1,1,1,1,1
307,NA,NA,DC,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
309,1.15420590170341,0.848216825310525,DC,2024-01-21,0,0,1,1,0,0,1,1
310,NA,NA,DC,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
311,0.0336295884635482,0.00522488886605115,DC,2024-01-23,1,1,1,1,1,1,1,1
312,NA,NA,DC,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
