...1,es_score,brier_score,location,target_date,X23F_50_CI,X24A_50_CI,recombinant_50_CI,other_50_CI,X23F_95_CI,X24A_95_CI,recombinant_95_CI,other_95_CI
172,0.813527757849429,0.0561880643630385,CA,2024-01-17,1,1,1,1,1,0,1,0
173,1.29308034460461,0.152431063186059,CA,2024-01-18,0,1,1,1,0,0,1,0
174,0.81629722020854,0.0093067429232824,CA,2024-01-19,1,1,1,1,1,1,1,1
175,0.937919615873785,0.076631871693555,CA,2024-01-20,1,1,0,1,0,0,0,1
176,1.27818287772242,0.251828573817083,CA,2024-01-21,1,0,1,0,0,0,0,0
177,0.929308161870955,0.071237320105507,CA,2024-01-22,1,1,0,1,0,0,0,1
178,0.673244469151111,0.00542365147866475,CA,2024-01-23,1,1,1,1,1,1,1,1
179,0.697199101092609,0.0861847631979625,CA,2024-01-24,1,1,1,0,0,0,1,1
180,2.91480268827234,0.153137207290996,CA,2024-01-25,0,0,0,0,0,0,0,0
181,2.32706187135029,0.112166793769402,CA,2024-01-26,1,0,0,0,0,0,0,0
182,0.781871773723353,0.003119250083027665,CA,2024-01-27,1,1,1,1,1,1,1,1
183,0.92885693431839,0.0452773480478745,CA,2024-01-28,1,1,0,1,0,0,0,1
184,3.04923541573971,0.087858037888081,CA,2024-01-29,1,0,0,0,1,0,0,0
185,1.77429117525889,0.073001756404327,CA,2024-01-30,0,0,1,1,0,0,0,1
186,2.99730643332312,0.084935547180709,CA,2024-01-31,0,0,0,1,0,0,0,0
187,7.57653241631373,0.106544607690103,CA,2024-02-01,0,0,0,0,0,0,0,0
188,6.55494471116756,0.1076213184711955,CA,2024-02-02,1,0,0,1,0,0,0,0
189,0.764011379830667,0.0418301536580975,CA,2024-02-03,1,1,1,1,0,0,0,0
190,0.704291760306698,0.03503650644010805,CA,2024-02-04,1,1,1,0,1,1,0,0
191,1.89353257898108,0.064684569652768,CA,2024-02-05,1,0,0,1,1,0,0,1
192,7.16291526704014,0.109355797730057,CA,2024-02-06,0,0,0,0,0,0,0,0
193,4.39604786780006,0.086756896875601,CA,2024-02-07,0,0,0,0,0,0,0,0
194,1.18849073091628,0.033721447249488,CA,2024-02-08,1,1,1,0,1,0,1,0
195,7.90006393775082,0.120054051449762,CA,2024-02-09,1,0,0,0,1,0,0,0
196,5.37803140423838,0.149541360481411,CA,2024-02-10,0,0,0,0,0,0,0,1
197,0.00718489086757168,3.65269784836535e-4,CA,2024-02-11,1,1,1,1,1,1,1,1
198,5.12430615493727,0.111367792076505,CA,2024-02-12,1,0,0,0,1,0,0,0
199,4.50244163449655,0.089119908103171,CA,2024-02-13,1,0,0,0,1,0,0,0
200,2.1798893350344,0.03891478877656365,CA,2024-02-14,1,0,0,1,0,0,0,0
201,7.21455597566744,0.1186942609946795,CA,2024-02-15,0,0,0,0,0,0,0,0
202,1.90380103237998,0.0366052820026208,CA,2024-02-16,1,0,0,1,1,0,0,1
203,0.992139047088404,0.0329765663951175,CA,2024-02-17,1,1,0,1,1,0,0,1
204,1.72453920972758,0.0548289230243905,CA,2024-02-18,1,0,0,0,1,0,0,0
205,1.43066373898896,0.03867069103893375,CA,2024-02-19,1,0,0,1,0,0,0,1
206,0.029913487150827,9.829806624166e-5,CA,2024-02-20,1,1,1,1,1,1,1,1
207,6.20687092672555,0.087199025780303,CA,2024-02-21,1,0,0,0,1,0,0,0
208,3.66761219509251,0.064704128462283,CA,2024-02-22,0,0,1,0,0,0,1,0
209,3.89857740276309,0.0649359405474625,CA,2024-02-23,1,0,0,0,1,0,0,0
210,2.37443350856317,0.0583367207949815,CA,2024-02-24,1,0,0,1,1,0,0,1
211,NA,NA,CO,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
212,0.0226801246939544,0.01576704795674005,CO,2024-01-15,1,1,1,1,1,1,1,1
213,0.0204304361886387,0.01391019693728485,CO,2024-01-16,1,1,1,1,1,1,1,1
214,0.0628040295812498,0.01225687389009175,CO,2024-01-17,1,1,1,1,1,1,1,1
215,0.113577162802655,0.0107874513643759,CO,2024-01-18,1,1,1,1,1,1,1,1
216,0.0518626258466275,0.00948372414908015,CO,2024-01-19,1,1,1,1,1,1,1,1
217,NA,NA,CO,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
219,0.165098122901863,0.00640549130285875,CO,2024-01-22,1,1,1,1,1,1,1,1
220,0.0282370901654771,0.005609949109515,CO,2024-01-23,1,1,1,1,1,1,1,1
221,NA,NA,CO,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
223,0.0201179743062708,0.00375101427991806,CO,2024-01-26,1,1,1,1,1,1,1,1
224,NA,NA,CO,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
226,0.0478640311334345,0.00249302405454758,CO,2024-01-29,1,1,1,1,1,1,1,1
227,0.00353546319344263,0.002173161463417755,CO,2024-01-30,1,1,1,1,1,1,1,1
228,0.00285369912243537,0.00189338282078823,CO,2024-01-31,1,1,1,1,1,1,1,1
229,0.0316848722801967,0.00164884974395516,CO,2024-02-01,1,1,1,1,1,1,1,1
230,0.0160093189098448,0.001435272548508505,CO,2024-02-02,1,1,1,1,1,1,1,1
231,NA,NA,CO,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
233,0.00127385286937041,9.44474623201145e-4,CO,2024-02-05,1,1,1,1,1,1,1,1
234,0.00111073747677069,8.2094579430052e-4,CO,2024-02-06,1,1,1,1,1,1,1,1
235,9.8388251997874e-4,7.1336164716931e-4,CO,2024-02-07,1,1,1,1,1,1,1,1
236,0.00326430025583319,6.1970656623927e-4,CO,2024-02-08,1,1,1,1,1,1,1,1
237,0.00344516250243002,5.3821136809442e-4,CO,2024-02-09,1,1,1,1,1,1,1,1
238,1.34479370994844,0.487437248489872,CO,2024-02-10,1,0,0,1,1,0,0,1
239,NA,NA,CO,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
240,0.00197964769789969,3.521118942249e-4,CO,2024-02-12,1,1,1,1,1,1,1,1
241,1.35747620488381,0.4897583458492715,CO,2024-02-13,1,0,0,1,1,0,0,1
242,NA,NA,CO,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
243,3.9308066060399e-4,2.2998862199345e-4,CO,2024-02-15,1,1,1,1,1,1,1,1
244,NA,NA,CO,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
248,1.8137288944246e-4,1.12798580380375e-4,CO,2024-02-20,1,1,1,1,1,1,1,1
249,0.00205958627349356,9.779147267936e-5,CO,2024-02-21,1,1,1,1,1,1,1,1
250,NA,NA,CO,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
251,1.3867028754597,0.4948818963609365,CO,2024-02-23,1,0,0,1,1,0,0,1
252,NA,NA,CO,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
254,1.78944005062589,0.390202805308278,CT,2024-01-15,0,0,1,1,0,0,1,1
255,0.176117027035656,0.0152450473475728,CT,2024-01-16,1,1,1,1,1,0,1,0
256,0.399421645245079,0.0134842800260451,CT,2024-01-17,1,1,1,1,1,1,1,1
257,0.0435959135392081,0.01191356259900515,CT,2024-01-18,1,1,1,1,1,1,1,1
258,0.189750359489696,0.0105146990932504,CT,2024-01-19,1,1,1,1,1,1,1,1
259,0.174318488402645,0.0092708354775801,CT,2024-01-20,1,1,1,1,1,1,1,1
260,0.0305641689442786,0.0081664315600349,CT,2024-01-21,1,1,1,1,1,1,1,1
261,0.276813190422128,0.0071872187845331,CT,2024-01-22,1,1,1,1,0,0,1,1
262,0.371590639062865,0.0063201472072496,CT,2024-01-23,1,1,1,1,1,1,1,1
263,0.144852360511066,0.0055533245588816,CT,2024-01-24,1,1,1,1,1,1,1,1
264,0.991899079216701,0.1857739495871215,CT,2024-01-25,1,1,1,0,1,0,1,0
265,0.0327404014898584,0.004278244153009545,CT,2024-01-26,1,1,1,1,0,0,1,1
266,NA,NA,CT,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
267,0.00332502821753239,0.003287405720560605,CT,2024-01-28,1,1,1,1,1,1,1,1
268,1.03350674536414,0.120284037303917,CT,2024-01-29,1,1,0,1,1,0,0,1
269,0.00877947434078136,0.00252032428113748,CT,2024-01-30,1,1,1,1,1,1,1,1
270,0.00790292822902654,0.002205101919837535,CT,2024-01-31,1,1,1,1,0,0,1,1
271,0.940342870575987,0.154294794208272,CT,2024-02-01,0,0,1,1,0,0,1,1
272,0.0805661200130755,0.001685726123147975,CT,2024-02-02,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
274,0.00130239169895506,0.001286623002550275,CT,2024-02-04,1,1,1,1,1,0,1,0
275,0.00930712542547273,0.00112344861889964,CT,2024-02-05,1,1,1,1,0,0,1,1
276,1.10935420376273,0.1887165591482435,CT,2024-02-06,0,0,1,1,0,0,1,1
277,0.0113822046437069,8.55757184600995e-4,CT,2024-02-07,1,1,1,1,1,1,1,1
278,1.33391441047531,0.482660190021084,CT,2024-02-08,1,0,1,0,1,0,1,0
279,0.00486712904994373,6.51134304480055e-4,CT,2024-02-09,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
281,3.1303617260615e-4,4.9497440992725e-4,CT,2024-02-11,1,1,1,1,1,1,1,1
282,0.0124732247717386,4.31424960294085e-4,CT,2024-02-12,1,1,1,1,1,1,1,1
283,NA,NA,CT,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
284,3.0343366246082e-4,3.27580264503855e-4,CT,2024-02-14,1,1,1,1,1,1,1,1
285,2.1141078557645e-4,2.853777893601e-4,CT,2024-02-15,1,1,1,1,1,1,1,1
286,NA,NA,CT,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
287,2.1201889745155e-4,2.1649392660121e-4,CT,2024-02-17,1,1,1,1,1,1,1,1
288,NA,NA,CT,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
289,3.9581009269239e-4,1.64159333051905e-4,CT,2024-02-19,1,1,1,1,1,1,1,1
290,NA,NA,CT,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
291,9.1141068977633e-4,1.2442719345587e-4,CT,2024-02-21,1,1,1,1,1,1,1,1
292,1.3684965209595,0.4898599149394965,CT,2024-02-22,0,0,1,1,0,0,1,1
293,2.8622377155087e-4,9.428135056258e-5,CT,2024-02-23,1,1,1,1,1,1,1,1
294,NA,NA,CT,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA
298,0.01735289535132,0.0148023826325747,DC,2024-01-17,1,1,1,1,1,1,1,1
299,0.0146387649708486,0.01301129597723505,DC,2024-01-18,1,1,1,1,1,1,1,1
300,NA,NA,DC,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA
302,1.20568402491629,0.830767705920275,DC,2024-01-21,0,0,1,1,0,0,1,1
303,NA,NA,DC,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
304,0.0273629510755866,0.0067089593644836,DC,2024-01-23,1,1,1,1,1,1,1,1
305,NA,NA,DC,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
