"","es_score","brier_score","location","target_date","X22B_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","X23D_50_CI","other_50_CI","X22B_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","X23D_95_CI","other_95_CI"
"94",2.95950438206907,0.372606722922152,"AR",2023-02-14,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"95",0.743804346908245,0.222516805713862,"AR",2023-02-15,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"96",0.922433196813364,0.209764856730936,"AR",2023-02-16,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"97",1.60177237447212,0.133016101026906,"AR",2023-02-17,1,0,1,0,1,1,1,0,0,1,0,0,1,1
"98",0.383416956323004,0.282732763163097,"AR",2023-02-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"99",0.397625376275348,0.11056522867472,"AR",2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"100",0.896858883110107,0.325012678104779,"AR",2023-02-20,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"101",2.28602655929109,0.274876997145989,"AR",2023-02-21,1,1,1,1,0,1,1,1,0,1,0,0,1,1
"102",1.7572635778827,0.321734804220004,"AR",2023-02-22,1,0,1,0,1,1,1,0,0,0,0,1,1,1
"103",0.638678462919882,0.192431485338253,"AR",2023-02-23,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"104",0.662230185416183,0.191931407246152,"AR",2023-02-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"105",NA,NA,"AR",2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",0.441341169694052,0.238332352439988,"AR",2023-02-26,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"107",4.4508422436406,0.351339183616661,"AR",2023-02-27,0,0,1,0,1,1,1,0,0,1,0,1,1,1
"108",1.81624884819947,0.409856760185935,"AR",2023-02-28,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"109",0.656123853386643,0.0379185714971361,"AR",2023-03-01,1,1,1,1,1,1,1,1,1,1,0,0,1,0
"110",0.145789753218659,0.0337782156607779,"AR",2023-03-02,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"111",0.0485174528952674,0.0300914282483701,"AR",2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"112",NA,NA,"AR",2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,"AR",2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.776379680097427,0.021479416351683,"AR",2023-03-06,1,1,1,1,1,1,1,1,0,1,0,0,1,1
"115",0.392097444085293,0.0193449494102527,"AR",2023-03-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"116",0.784053799554808,0.1803161421954,"AR",2023-03-08,0,1,1,1,1,1,1,0,0,1,0,0,1,1
"117",0.143041077456156,0.0160684547311077,"AR",2023-03-09,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"118",0.14900354716024,0.0149024565243478,"AR",2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"119",1.19834890926228,0.827643048328226,"AR",2023-03-11,1,1,1,0,1,0,1,1,1,1,0,1,0,1
"120",NA,NA,"AR",2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0.0194302477852665,0.0132383522106451,"AR",2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"122",0.917033198317827,0.224592999260942,"AR",2023-03-14,1,1,1,1,0,1,1,1,1,1,0,0,1,1
"123",0.0516238105016786,0.013670409595563,"AR",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"124",0.0448926483772413,0.0143477649411434,"AR",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"125",0.752643277601649,0.178781864913952,"AR",2023-03-17,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"126",1.01139586506226,0.425289931875131,"AR",2023-03-18,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"127",1.24629667293574,0.243805615071516,"AZ",2023-02-05,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"128",1.44444842625485,0.241446480690529,"AZ",2023-02-06,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"129",1.14552952007372,0.245761588592846,"AZ",2023-02-07,1,1,1,1,1,1,0,0,1,0,0,1,1,0
"130",3.95874571479805,0.124559635904706,"AZ",2023-02-08,1,0,1,0,1,1,1,0,0,1,0,1,1,1
"131",0.878139732089156,0.170117349997632,"AZ",2023-02-09,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"132",0.912540782331669,0.302079931347165,"AZ",2023-02-10,0,1,1,1,1,1,1,0,0,1,0,1,1,1
"133",0.66669720182891,0.178338055777463,"AZ",2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"134",3.11042567702698,0.278066093696916,"AZ",2023-02-12,0,1,0,1,1,1,1,0,0,0,0,1,1,1
"135",2.81072511741517,0.230401989212398,"AZ",2023-02-13,1,1,1,1,1,1,1,1,0,0,0,1,1,0
"136",1.79967418267032,0.142298050221191,"AZ",2023-02-14,1,1,1,0,1,1,0,1,0,1,0,1,1,0
"137",1.29993593714945,0.229188790284959,"AZ",2023-02-15,1,1,0,1,1,1,1,1,1,0,1,0,1,1
"138",1.32328101923836,0.194760150991697,"AZ",2023-02-16,1,1,1,1,1,0,1,1,0,0,1,1,0,1
"139",1.3702385624127,0.183774418791155,"AZ",2023-02-17,1,1,0,1,1,1,1,1,0,0,0,1,1,1
"140",0.908843075259107,0.19182136136775,"AZ",2023-02-18,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"141",2.22193044616938,0.279775790980009,"AZ",2023-02-19,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"142",3.21912121030245,0.170207907283561,"AZ",2023-02-20,1,1,0,1,1,1,0,0,0,1,0,1,1,0
"143",0.952863595442175,0.155945054304644,"AZ",2023-02-21,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"144",1.10055079287078,0.235724575807532,"AZ",2023-02-22,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"145",0.804568746794605,0.103719819118341,"AZ",2023-02-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"146",0.824429048733716,0.176848529008336,"AZ",2023-02-24,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"147",1.25846141529404,0.286209308431203,"AZ",2023-02-25,1,1,0,1,1,1,0,1,0,0,0,1,1,0
"148",1.48137552969417,0.159568667694365,"AZ",2023-02-26,1,1,1,1,1,1,0,0,1,0,0,1,1,0
"149",6.18864435718256,0.118488942301599,"AZ",2023-02-27,1,0,0,0,1,1,1,0,0,1,0,1,1,0
"150",3.24693839548001,0.0955288918171334,"AZ",2023-02-28,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"151",2.07379484392078,0.189895992508343,"AZ",2023-03-01,1,0,1,1,0,1,1,0,0,0,0,0,1,0
"152",1.49678471061443,0.208505643909385,"AZ",2023-03-02,1,1,1,1,0,0,1,1,0,0,1,0,0,1
"153",2.60368717624213,0.345952832780347,"AZ",2023-03-03,1,1,0,0,1,1,1,1,0,0,0,1,1,1
"154",3.01024494522237,0.373365329835082,"AZ",2023-03-04,1,0,0,0,1,1,0,1,0,0,0,1,1,0
"155",2.47607520621631,0.0961228254600455,"AZ",2023-03-05,1,0,1,0,1,1,1,1,0,0,0,1,1,0
"156",4.23151849722695,0.128390419799395,"AZ",2023-03-06,1,0,1,0,1,0,1,0,0,0,0,1,0,1
"157",4.09716985863889,0.0829157119527382,"AZ",2023-03-07,1,0,1,0,1,1,1,1,0,0,0,1,1,1
"158",0.420725552396941,0.193501325176244,"AZ",2023-03-08,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"159",0.66817805967749,0.0493427802766917,"AZ",2023-03-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"160",0.471998344504395,0.051255956748973,"AZ",2023-03-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"161",0.772273355630046,0.165463498312572,"AZ",2023-03-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"162",3.23969633339751,0.104702201609462,"AZ",2023-03-12,1,0,1,0,1,0,1,0,0,1,0,1,0,1
"163",3.46958964573404,0.164272719163032,"AZ",2023-03-13,1,1,0,1,0,1,0,1,0,1,0,0,1,0
"164",1.48862969654937,0.11516640809108,"AZ",2023-03-14,1,0,1,1,1,1,1,1,0,0,0,1,1,1
"165",2.43173944912333,0.14198154020248,"AZ",2023-03-15,1,0,1,1,1,0,1,0,0,0,0,1,0,1
"166",1.9694740079851,0.0695108195468406,"AZ",2023-03-16,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"167",1.46600835898977,0.498831961140037,"AZ",2023-03-17,1,1,0,0,1,0,1,1,0,0,0,1,0,1
"168",1.38017487740051,0.392001702873707,"AZ",2023-03-18,1,0,1,0,1,1,1,1,0,1,0,1,1,1
"169",7.2823066910368,0.289848697850699,"CA",2023-02-05,1,1,1,1,0,1,0,0,0,0,0,0,0,0
"170",5.65638656054049,0.248283511909017,"CA",2023-02-06,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"171",6.55511665038436,0.295478396664836,"CA",2023-02-07,1,1,1,0,1,1,0,1,0,1,0,0,0,0
"172",6.73351273827518,0.245281969831599,"CA",2023-02-08,1,1,1,0,1,1,1,1,0,0,0,1,0,1
"173",6.36108276359923,0.249802554675759,"CA",2023-02-09,0,1,1,1,1,0,1,0,0,0,0,1,0,1
"174",4.10832871731617,0.258258136759339,"CA",2023-02-10,1,1,0,1,1,1,1,0,0,0,0,0,0,0
"175",4.99897633204759,0.284222840557347,"CA",2023-02-11,0,0,1,0,1,1,1,0,0,0,0,0,0,1
"176",8.29477207191575,0.196106819303315,"CA",2023-02-12,1,0,1,0,1,1,1,0,0,0,0,1,1,0
"177",11.7459643233219,0.16498114458596,"CA",2023-02-13,1,0,0,0,1,1,1,0,0,1,0,0,1,0
"178",5.86271551705653,0.16022776556544,"CA",2023-02-14,1,1,1,0,1,1,1,0,0,1,0,0,0,0
"179",6.77216993989919,0.220156861291138,"CA",2023-02-15,1,1,0,1,1,1,1,0,0,0,0,0,0,0
"180",7.39449848455734,0.223180517712158,"CA",2023-02-16,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"181",3.00822423493284,0.217282586876739,"CA",2023-02-17,1,1,1,1,1,1,1,0,0,0,0,1,0,0
"182",1.84553276328156,0.204373409453577,"CA",2023-02-18,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"183",2.26700370363694,0.165922728196686,"CA",2023-02-19,1,1,0,1,1,1,1,1,0,0,0,1,1,1
"184",2.60758784266466,0.14435211827381,"CA",2023-02-20,1,1,1,1,1,1,1,1,0,0,0,1,1,0
"185",2.42540978026163,0.182353937576998,"CA",2023-02-21,1,1,1,1,1,0,1,0,0,0,0,1,0,1
"186",3.39666866050495,0.169668179624191,"CA",2023-02-22,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"187",6.75741720808626,0.186530048495599,"CA",2023-02-23,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"188",5.86836525561071,0.119962209321438,"CA",2023-02-24,1,1,1,0,1,1,1,0,0,1,0,0,0,0
"189",5.44188873816515,0.239995045546605,"CA",2023-02-25,1,1,1,0,1,0,0,0,0,1,0,0,0,0
"190",1.51753004879283,0.146534762048665,"CA",2023-02-26,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"191",9.17729326392063,0.192922761422836,"CA",2023-02-27,1,0,1,0,1,1,1,0,0,1,0,0,0,1
"192",6.74227931525931,0.172540095436542,"CA",2023-02-28,1,0,1,0,1,0,1,0,0,0,0,1,0,0
"193",6.47994708681024,0.157404769331226,"CA",2023-03-01,1,1,1,1,1,0,0,1,0,0,0,0,0,0
"194",5.38209412171052,0.140332936183649,"CA",2023-03-02,1,1,1,1,1,0,1,1,1,1,0,0,0,1
"195",7.69547114632068,0.155860484218477,"CA",2023-03-03,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"196",4.78567966991541,0.132143555394252,"CA",2023-03-04,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"197",2.76323828963284,0.0570094519963283,"CA",2023-03-05,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"198",4.23957410574102,0.170585762352721,"CA",2023-03-06,1,0,1,0,1,1,1,0,0,0,0,1,0,1
"199",6.50743056181722,0.18130097178,"CA",2023-03-07,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"200",14.1067764949124,0.183532147597946,"CA",2023-03-08,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"201",3.62940260985404,0.0910259274070257,"CA",2023-03-09,0,1,1,1,1,0,1,0,0,0,0,0,0,0
"202",6.53197091615607,0.129923108596369,"CA",2023-03-10,1,1,1,0,1,0,0,1,0,1,0,1,0,0
"203",2.33980435519866,0.0877619550994129,"CA",2023-03-11,1,1,1,1,0,0,1,1,0,1,0,0,0,0
"204",7.04606666642413,0.151315532683443,"CA",2023-03-12,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"205",8.71960966922356,0.171751127619338,"CA",2023-03-13,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"206",6.46314804065498,0.135074703697456,"CA",2023-03-14,1,0,1,0,1,0,0,0,0,0,0,1,0,0
"207",6.43996033240175,0.134831469053388,"CA",2023-03-15,1,0,0,0,1,1,1,0,0,0,0,0,0,1
"208",3.7153403677918,0.098820594556398,"CA",2023-03-16,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"209",8.19506887263147,0.156124768337189,"CA",2023-03-17,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"210",3.93157653435779,0.134726218522691,"CA",2023-03-18,1,1,1,0,1,0,0,1,0,0,0,1,0,0
"211",0.62034623815183,0.0573799442548644,"CO",2023-02-05,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"212",0.789228576230455,0.191625201298478,"CO",2023-02-06,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"213",0.87084488279413,0.192281289901476,"CO",2023-02-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"214",1.6793939792697,0.266001175233705,"CO",2023-02-08,1,1,1,1,0,1,1,1,0,0,0,0,1,1
"215",0.0486367135279963,0.0396206838333573,"CO",2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"216",0.362513079751591,0.141746430950678,"CO",2023-02-10,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"217",0.430974149831393,0.195459093591989,"CO",2023-02-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"218",0.357982431082333,0.0304345108424658,"CO",2023-02-12,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"219",1.2209006420873,0.184234646984803,"CO",2023-02-13,0,1,0,1,1,1,1,0,0,1,0,0,1,0
"220",0.43823565985186,0.102595251362384,"CO",2023-02-14,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"221",0.396541138898463,0.141064499691466,"CO",2023-02-15,1,1,1,1,1,1,1,1,0,1,0,0,1,1
"222",0.996338740440008,0.111719021237341,"CO",2023-02-16,1,1,1,1,0,1,1,1,0,1,0,0,1,1
"223",0.862827584149158,0.190811482248797,"CO",2023-02-17,0,1,1,1,1,1,1,0,0,1,0,0,1,1
"224",0.393950040012331,0.110985909012419,"CO",2023-02-18,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"225",0.561844422450188,0.203789457996158,"CO",2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"226",0.722028103657764,0.142095298211031,"CO",2023-02-20,1,1,1,1,1,1,1,1,0,0,0,1,0,1
"227",0.76097533952849,0.0633266681571303,"CO",2023-02-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"228",0.833604842477459,0.155265382065817,"CO",2023-02-22,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"229",0.365990384251295,0.0143550900176252,"CO",2023-02-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"230",0.648873877606392,0.0137329723611343,"CO",2023-02-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"231",0.18526689122014,0.0132032837264838,"CO",2023-02-25,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"232",0.185994818032042,0.0127598026529463,"CO",2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
