"","es_score","brier_score","location","target_date","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23C_50_CI","X23D_50_CI","other_50_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","X23D_95_CI","other_95_CI"
"92",0.480151452140735,0.252773426799177,"AR",2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"93",4.95504539518449,0.376390817006493,"AR",2023-02-27,0,1,0,1,1,1,0,1,0,1,1,0
"94",1.67366855356695,0.404227120396804,"AR",2023-02-28,1,1,0,1,1,0,1,1,0,1,1,0
"95",0.564795904542896,0.0228165838899343,"AR",2023-03-01,1,1,1,1,1,1,0,1,0,1,1,0
"96",0.138526313581128,0.0203437208999449,"AR",2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
"97",0.0370322710123862,0.0181612865249494,"AR",2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
"98",NA,NA,"AR",2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,"AR",2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",0.729268704728739,0.0130981493447214,"AR",2023-03-06,1,1,1,1,1,1,0,1,0,1,1,1
"101",0.329527001754811,0.0118296303451136,"AR",2023-03-07,1,1,1,1,1,1,1,1,0,1,0,1
"102",0.720267703356105,0.178147323790708,"AR",2023-03-08,1,1,1,1,1,0,1,1,0,1,0,0
"103",0.123009215622953,0.00980889661003853,"AR",2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"104",0.125607795415367,0.00902729755420671,"AR",2023-03-10,1,1,1,1,1,1,0,1,0,1,1,1
"105",1.25103315866128,0.871961169607298,"AR",2023-03-11,1,1,0,1,0,1,1,1,0,1,0,1
"106",NA,NA,"AR",2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0.0140106561554419,0.00747279034050452,"AR",2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"108",0.971341480624391,0.22845150156421,"AR",2023-03-14,1,1,1,0,1,1,1,1,0,0,1,1
"109",0.0394367242007124,0.0070452523132491,"AR",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"110",0.0313945703059098,0.00701591938503126,"AR",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
"111",0.807381412310734,0.180404370660095,"AR",2023-03-17,0,1,1,1,1,1,0,1,1,1,0,1
"112",1.08131909628258,0.441157002799107,"AR",2023-03-18,0,1,0,1,1,1,0,1,1,1,1,0
"113",NA,NA,"AR",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",0.0686098969189566,0.00839687124639837,"AR",2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
"115",0.458834750119403,0.00923814347239738,"AR",2023-03-21,1,1,1,1,1,1,1,1,0,1,1,0
"116",1.24985333773258,0.0103577182932309,"AR",2023-03-22,1,1,0,1,1,1,1,1,0,1,0,1
"117",0.0267991663304493,0.0118164110450456,"AR",2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
"118",0.0288767866640323,0.0136903326219867,"AR",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"119",NA,NA,"AR",2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",1.17411237748608,0.438758734192599,"AR",2023-03-26,1,1,0,0,1,1,1,1,0,0,1,1
"121",0.00910590897473718,0.0228270059426269,"AR",2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"122",1.99634914923417,0.296832253930151,"AR",2023-03-28,0,1,0,1,1,1,0,1,0,1,1,1
"123",0.547600330991574,0.0331602879007703,"AR",2023-03-29,1,1,1,1,1,1,1,0,0,1,0,1
"124",0.0395596691927669,0.0400390104368562,"AR",2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
"125",NA,NA,"AR",2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,"AR",2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2.64650187302779,0.281606952678939,"AZ",2023-02-19,1,0,0,0,1,0,0,0,0,1,1,0
"128",3.18326009790162,0.167772476235777,"AZ",2023-02-20,1,0,1,1,1,0,0,0,0,1,0,0
"129",1.07675918939895,0.156116291136958,"AZ",2023-02-21,0,1,1,1,1,1,0,1,0,1,1,1
"130",1.78531023660767,0.247817824867825,"AZ",2023-02-22,0,1,0,1,1,1,0,0,0,1,1,1
"131",0.522681810374208,0.0934895785763607,"AZ",2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"132",0.789917419979676,0.174250268657449,"AZ",2023-02-24,1,1,1,1,1,0,0,1,0,1,1,0
"133",1.32409176977228,0.288851831503903,"AZ",2023-02-25,1,0,0,1,1,0,1,0,0,1,1,0
"134",1.39257154290126,0.15419531517834,"AZ",2023-02-26,1,1,1,1,1,0,0,1,0,1,1,0
"135",3.36433326753476,0.104749586408855,"AZ",2023-02-27,0,0,1,1,1,1,0,0,0,1,1,0
"136",1.49416974014185,0.0810122055168504,"AZ",2023-02-28,1,1,1,1,1,1,0,1,0,1,1,0
"137",2.3565923842535,0.187738891831933,"AZ",2023-03-01,1,1,0,0,1,0,0,0,0,0,1,0
"138",1.75792243090661,0.208708151041926,"AZ",2023-03-02,1,1,0,0,0,1,1,1,0,0,0,1
"139",3.28104180805359,0.375729193050203,"AZ",2023-03-03,1,0,0,1,1,1,0,0,0,1,1,1
"140",4.31467592560391,0.41669884831977,"AZ",2023-03-04,0,0,0,1,1,0,0,0,0,1,1,0
"141",0.909120898312911,0.0778980238937459,"AZ",2023-03-05,1,1,1,1,1,1,0,1,0,1,1,0
"142",1.4824966094185,0.116390957296339,"AZ",2023-03-06,1,1,1,1,0,1,0,0,0,1,0,0
"143",1.51896796225953,0.0590827037979035,"AZ",2023-03-07,1,1,1,1,1,1,0,1,0,0,1,1
"144",0.733275559903428,0.209858321711619,"AZ",2023-03-08,0,1,1,1,1,1,0,1,0,1,1,1
"145",0.214946986272195,0.0123182187529899,"AZ",2023-03-09,1,1,1,1,1,1,0,1,0,1,1,1
"146",0.139749936315746,0.0121867614756915,"AZ",2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
"147",1.24118438260968,0.170732431307022,"AZ",2023-03-11,0,1,1,1,1,1,0,1,0,1,1,1
"148",1.01223597427162,0.0758166694440059,"AZ",2023-03-12,1,1,1,1,0,1,0,0,1,1,0,0
"149",2.60938650663978,0.150502358073218,"AZ",2023-03-13,1,1,0,0,1,0,0,1,0,0,0,0
"150",0.704820639631407,0.0819413080951131,"AZ",2023-03-14,1,1,1,1,1,1,0,0,1,1,1,1
"151",1.02866366797993,0.11605501151526,"AZ",2023-03-15,1,1,1,1,0,1,0,0,0,1,0,1
"152",0.616781139684759,0.0124942560116706,"AZ",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
"153",1.89548813356021,0.576949959814011,"AZ",2023-03-17,1,0,0,1,0,1,1,0,0,1,0,1
"154",2.16896438607226,0.536834180796967,"AZ",2023-03-18,0,1,0,1,1,1,0,1,0,1,1,1
"155",1.59109330169945,0.168243700834605,"AZ",2023-03-19,1,1,1,0,1,1,0,0,0,0,1,1
"156",1.82292232763875,0.0916971736773095,"AZ",2023-03-20,1,1,1,1,1,1,0,1,0,1,0,0
"157",1.27370894177032,0.167398617443195,"AZ",2023-03-21,1,1,1,1,0,1,0,1,0,1,0,1
"158",0.778304094540992,0.0986670597118621,"AZ",2023-03-22,1,1,1,1,1,1,1,0,0,1,1,1
"159",0.556798587351034,0.111304936346239,"AZ",2023-03-23,1,1,1,1,1,1,0,1,0,1,1,1
"160",0.30044977603727,0.0165215504737123,"AZ",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"161",0.01488831709001,0.0174411849474296,"AZ",2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
"162",0.829774154120274,0.104319556323801,"AZ",2023-03-26,1,1,1,1,1,1,0,0,0,1,0,1
"163",1.73523071798405,0.115584717512374,"AZ",2023-03-27,1,1,1,1,0,1,0,1,0,1,0,0
"164",2.57579119994402,0.0579962492878655,"AZ",2023-03-28,0,1,1,1,1,1,1,0,0,1,1,0
"165",0.907804645538515,0.0224846219787456,"AZ",2023-03-29,1,1,1,1,1,1,1,1,0,1,0,1
"166",1.41810754351538,0.217681299246004,"AZ",2023-03-30,1,1,1,0,0,1,0,1,0,0,0,1
"167",0.0768716658853961,0.0260198143190857,"AZ",2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
"168",0.777230137587431,0.25623476022721,"AZ",2023-04-01,0,1,1,1,1,1,0,1,0,1,1,1
"169",2.71086738796808,0.167623152802807,"CA",2023-02-19,1,0,1,1,1,1,1,0,0,0,1,1
"170",3.25737797007972,0.145586757846261,"CA",2023-02-20,1,1,0,1,1,1,0,1,0,0,0,0
"171",2.15746688089177,0.181425460155546,"CA",2023-02-21,1,1,1,1,1,1,0,1,0,0,0,0
"172",4.85087441154025,0.170122277624929,"CA",2023-02-22,0,1,1,1,1,1,1,0,0,1,0,0
"173",5.2298883147541,0.185406529712105,"CA",2023-02-23,1,1,1,0,1,0,0,0,0,0,0,0
"174",9.20705537912025,0.122062351778519,"CA",2023-02-24,0,1,0,1,1,1,0,1,0,0,0,0
"175",4.65042354789955,0.235353874087871,"CA",2023-02-25,1,1,0,1,0,0,0,0,0,1,1,0
"176",1.33943646878866,0.1458490735391,"CA",2023-02-26,1,1,1,1,1,1,0,0,1,1,0,1
"177",6.7199085383518,0.187750891439868,"CA",2023-02-27,0,1,0,1,1,1,0,0,0,1,1,0
"178",5.06954295524851,0.169116845590152,"CA",2023-02-28,0,1,1,1,0,1,0,1,0,1,0,0
"179",3.87946703386208,0.15539883359403,"CA",2023-03-01,1,1,1,1,0,1,0,0,0,0,0,0
"180",3.85249053236514,0.139087177129724,"CA",2023-03-02,1,1,1,1,0,1,0,0,0,0,0,0
"181",5.13975891892844,0.153211876834334,"CA",2023-03-03,1,1,1,1,1,0,0,0,0,0,0,0
"182",4.91456720486314,0.132380195136221,"CA",2023-03-04,0,0,1,1,0,0,1,0,0,0,0,0
"183",4.25786680633326,0.0610469879296198,"CA",2023-03-05,0,1,0,1,1,1,0,1,0,0,0,0
"184",3.18888574492242,0.163901549406519,"CA",2023-03-06,0,1,1,1,1,1,0,1,0,1,1,0
"185",4.540158983186,0.175977950429682,"CA",2023-03-07,0,1,0,1,1,1,0,0,0,1,1,1
"186",10.3927347050402,0.17889943409841,"CA",2023-03-08,1,0,0,0,0,1,0,0,0,0,0,0
"187",5.14493865601402,0.0921629641711031,"CA",2023-03-09,0,1,1,1,1,1,0,0,0,1,0,0
"188",3.99568458917952,0.127555004735304,"CA",2023-03-10,1,1,1,1,0,1,0,0,0,0,1,0
"189",2.90012147823822,0.087988844798218,"CA",2023-03-11,1,1,1,1,1,1,0,0,0,0,0,0
"190",4.62206429414005,0.147422235161087,"CA",2023-03-12,1,1,1,1,0,0,0,1,0,1,0,1
"191",6.2179742907256,0.166726265876716,"CA",2023-03-13,1,0,0,1,0,1,0,0,0,0,0,0
"192",3.44457351059409,0.131385438682682,"CA",2023-03-14,1,1,0,1,0,0,0,0,0,0,1,0
"193",3.47705639164263,0.131069173452035,"CA",2023-03-15,1,0,1,1,1,1,0,0,0,0,0,0
"194",3.09971276647751,0.0983239656852698,"CA",2023-03-16,0,1,1,1,1,0,0,0,0,1,0,0
"195",6.14241572601843,0.152238941476888,"CA",2023-03-17,1,0,0,1,0,1,0,0,0,1,0,0
"196",2.69186238872244,0.131933494443785,"CA",2023-03-18,1,1,1,1,0,0,0,0,0,1,0,0
"197",4.00115205798393,0.169771595052141,"CA",2023-03-19,0,1,0,0,1,1,0,0,0,0,1,0
"198",2.78476511840735,0.0629668858305738,"CA",2023-03-20,0,1,1,1,1,1,0,0,0,1,0,1
"199",2.50255353672029,0.0906473875417094,"CA",2023-03-21,1,1,1,0,1,0,0,0,0,0,1,0
"200",4.47727518203179,0.122861020709424,"CA",2023-03-22,1,1,0,1,0,0,0,0,0,1,0,0
"201",5.30243339011396,0.137303222405753,"CA",2023-03-23,1,0,0,0,0,1,0,1,1,1,0,0
"202",4.11435911059193,0.134168366371501,"CA",2023-03-24,1,0,0,0,0,0,0,1,0,0,0,0
"203",8.44538710433933,0.235077454989184,"CA",2023-03-25,1,0,0,0,1,0,0,0,0,0,1,0
"204",6.65659089640465,0.174992941271012,"CA",2023-03-26,1,1,0,0,1,0,1,1,0,0,0,0
"205",4.35381598939707,0.098709821827103,"CA",2023-03-27,0,0,1,1,1,0,0,0,0,1,0,0
"206",1.68733288336471,0.0525509912207074,"CA",2023-03-28,1,1,1,1,1,1,0,1,0,1,0,0
"207",8.85698912240895,0.203607451839422,"CA",2023-03-29,1,0,0,0,0,0,0,0,0,0,1,0
"208",1.82851104757747,0.0711710643126507,"CA",2023-03-30,1,1,1,1,1,1,0,0,0,1,0,0
"209",2.50815469494831,0.119240516593776,"CA",2023-03-31,1,1,1,0,1,0,0,0,0,0,0,0
"210",7.1523918738435,0.205900246896694,"CA",2023-04-01,0,0,0,0,0,1,0,0,0,0,0,1
"211",0.715417614646777,0.209738482274408,"CO",2023-02-19,0,1,1,1,1,1,1,1,0,1,1,0
"212",1.03102128739172,0.143959268362907,"CO",2023-02-20,0,1,1,1,1,1,1,1,1,1,1,1
"213",0.488469914410877,0.0602671037958677,"CO",2023-02-21,1,1,1,1,1,1,0,1,1,1,1,0
"214",0.927619614443066,0.155534842106707,"CO",2023-02-22,1,0,1,1,1,1,1,0,0,1,1,1
"215",0.20009726249031,0.00872442479610496,"CO",2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"216",0.36232142651146,0.00826785040322108,"CO",2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
"217",0.0900263040475809,0.00786364294505252,"CO",2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
"218",0.0923093308645547,0.00750711226677683,"CO",2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"219",0.421011200281153,0.0628417311317754,"CO",2023-02-27,1,1,1,1,1,1,0,1,0,1,1,1
"220",1.67162876479591,0.15808814297686,"CO",2023-02-28,0,0,0,1,1,1,0,0,0,1,1,1
"221",0.795552351818489,0.00668589723351059,"CO",2023-03-01,1,1,1,1,1,1,0,1,0,1,1,1
"222",0.202759878071488,0.00648508183901141,"CO",2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
"223",0.0851108034266333,0.00631698989351975,"CO",2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
"224",1.13884597200999,0.305847525431195,"CO",2023-03-04,1,1,0,1,1,0,1,1,0,1,1,0
"225",0.111737075009019,0.00607301542312587,"CO",2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"226",1.50390837792396,0.224706989087052,"CO",2023-03-06,1,1,0,1,1,0,0,1,0,1,1,0
"227",0.488972954279737,0.0712683223829269,"CO",2023-03-07,1,1,1,1,1,1,0,1,0,1,1,1
"228",0.565299244472675,0.0831401323990747,"CO",2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"229",0.0736873290988354,0.00593442497949928,"CO",2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"230",0.0527131674451792,0.00597315081241465,"CO",2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
"231",0.00359378535962376,0.00604312665361613,"CO",2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
"232",0.0123002491548687,0.00614613976250456,"CO",2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
"233",0.00938110481347842,0.00628453128647228,"CO",2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"234",0.0630710266035377,0.0064612615528097,"CO",2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
"235",0.405531200433633,0.00667998888369449,"CO",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"236",0.235083511266267,0.00694516283623081,"CO",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
"237",0.905624135113119,0.17369383337382,"CO",2023-03-17,0,1,0,1,1,1,0,1,0,1,1,1
"238",1.18565654423978,0.421508165629533,"CO",2023-03-18,0,1,0,1,1,1,1,1,1,1,1,1
"239",0.842746865221458,0.145194658838299,"CO",2023-03-19,0,1,1,1,1,1,0,1,0,1,1,1
"240",0.298577661229015,0.00859346801614391,"CO",2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
"241",0.950777595602695,0.119743170412581,"CO",2023-03-21,1,1,1,1,1,0,1,1,0,1,1,0
"242",4.9301529957776,0.493508956175632,"CO",2023-03-22,1,0,0,1,0,1,0,0,0,1,0,1
"243",0.945184812258104,0.121379597090673,"CO",2023-03-23,1,1,1,1,0,1,1,1,1,1,1,1
"244",0.0964118585975907,0.011630804051676,"CO",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"245",0.00489674273660634,0.01270682637311,"CO",2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
"246",1.04984727158406,0.188075772378048,"CO",2023-03-26,1,1,1,1,0,1,1,0,1,1,0,1
"247",0.111375690526048,0.0153653872504721,"CO",2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"248",0.0909619735871179,0.0169899678709547,"CO",2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"249",0.126941177842538,0.0188405542923015,"CO",2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
